agebroad,percentagetotalpopulation,continent,variant,year
12_18,16.04,903,estimates,2003
13_17,11.471,903,estimates,2003
13_18,13.596,903,estimates,2003
13_19,15.664,903,estimates,2003
15_17,6.727,903,estimates,2003
18_23,11.821,903,estimates,2003
15_24,20.286,903,estimates,2003
15_49,47.502,903,estimates,2003
15_59,52.678,903,estimates,2003
15_64,54.48,903,estimates,2003
20_64,43.56,903,estimates,2003
20_69,44.953,903,estimates,2003
25_49,27.215,903,estimates,2003
25_64,34.194,903,estimates,2003
25_69,35.587,903,estimates,2003
15plus,57.856,903,estimates,2003
16plus,55.557,903,estimates,2003
17plus,53.313,903,estimates,2003
18plus,51.129,903,estimates,2003
20plus,46.936,903,estimates,2003
21plus,44.929,903,estimates,2003
25plus,37.57,903,estimates,2003
50plus,10.354,903,estimates,2003
60plus,5.178,903,estimates,2003
65plus,3.376,903,estimates,2003
70plus,1.983,903,estimates,2003
75plus,0.998,903,estimates,2003
80plus,0.414,903,estimates,2003
85plus,0.13,903,estimates,2003
90plus,0.03,903,estimates,2003
total,100,903,estimates,2003
"Region, subregion, country or area *",AFRICA,903,estimates,2004
0_1,6.777,903,estimates,2004
0_4,16.074,903,estimates,2004
0_14,41.981,903,estimates,2004
0_17,48.681,903,estimates,2004
0_19,52.866,903,estimates,2004
0_24,62.27,903,estimates,2004
3_4,6.096,903,estimates,2004
3_5,9.007,903,estimates,2004
3_6,11.83,903,estimates,2004
4_5,5.917,903,estimates,2004
4_6,8.74,903,estimates,2004
5_14,25.907,903,estimates,2004
5_10,16.288,903,estimates,2004
5_11,18.77,903,estimates,2004
6_9,10.838,903,estimates,2004
6_10,13.378,903,estimates,2004
6_11,15.86,903,estimates,2004
6_12,18.288,903,estimates,2004
7_10,10.555,903,estimates,2004
7_12,15.465,903,estimates,2004
11_16,14.138,903,estimates,2004
11_17,16.318,903,estimates,2004
11_18,18.44,903,estimates,2004
12_14,7.137,903,estimates,2004
12_16,11.656,903,estimates,2004
12_17,13.836,903,estimates,2004
12_18,15.958,903,estimates,2004
13_17,11.408,903,estimates,2004
13_18,13.53,903,estimates,2004
13_19,15.594,903,estimates,2004
15_17,6.7,903,estimates,2004
18_23,11.839,903,estimates,2004
15_24,20.289,903,estimates,2004
15_49,47.635,903,estimates,2004
15_59,52.844,903,estimates,2004
15_64,54.647,903,estimates,2004
20_64,43.762,903,estimates,2004
20_69,45.148,903,estimates,2004
25_49,27.346,903,estimates,2004
25_64,34.358,903,estimates,2004
25_69,35.744,903,estimates,2004
15plus,58.019,903,estimates,2004
16plus,55.735,903,estimates,2004
17plus,53.5,903,estimates,2004
18plus,51.319,903,estimates,2004
20plus,47.134,903,estimates,2004
21plus,45.127,903,estimates,2004
25plus,37.73,903,estimates,2004
50plus,10.384,903,estimates,2004
60plus,5.175,903,estimates,2004
65plus,3.372,903,estimates,2004
70plus,1.986,903,estimates,2004
75plus,0.997,903,estimates,2004
80plus,0.412,903,estimates,2004
85plus,0.128,903,estimates,2004
90plus,0.029,903,estimates,2004
total,100,903,estimates,2004
"Region, subregion, country or area *",AFRICA,903,estimates,2005
0_1,6.766,903,estimates,2005
0_4,16.046,903,estimates,2005
0_14,41.828,903,estimates,2005
0_17,48.489,903,estimates,2005
0_19,52.669,903,estimates,2005
0_24,62.098,903,estimates,2005
3_4,6.08,903,estimates,2005
3_5,8.977,903,estimates,2005
3_6,11.789,903,estimates,2005
4_5,5.887,903,estimates,2005
4_6,8.698,903,estimates,2005
5_14,25.782,903,estimates,2005
5_10,16.221,903,estimates,2005
5_11,18.69,903,estimates,2005
6_9,10.795,903,estimates,2005
6_10,13.324,903,estimates,2005
6_11,15.793,903,estimates,2005
6_12,18.208,903,estimates,2005
7_10,10.512,903,estimates,2005
7_12,15.396,903,estimates,2005
11_16,14.049,903,estimates,2005
11_17,16.222,903,estimates,2005
11_18,18.341,903,estimates,2005
12_14,7.091,903,estimates,2005
12_16,11.579,903,estimates,2005
12_17,13.752,903,estimates,2005
12_18,15.871,903,estimates,2005
13_17,11.338,903,estimates,2005
13_18,13.457,903,estimates,2005
13_19,15.518,903,estimates,2005
15_17,6.661,903,estimates,2005
18_23,11.847,903,estimates,2005
15_24,20.27,903,estimates,2005
15_49,47.755,903,estimates,2005
15_59,53.0,903,estimates,2005
15_64,54.808,903,estimates,2005
20_64,43.966,903,estimates,2005
20_69,45.349,903,estimates,2005
25_49,27.485,903,estimates,2005
25_64,34.538,903,estimates,2005
25_69,35.921,903,estimates,2005
15plus,58.172,903,estimates,2005
16plus,55.906,903,estimates,2005
17plus,53.684,903,estimates,2005
18plus,51.511,903,estimates,2005
20plus,47.331,903,estimates,2005
21plus,45.327,903,estimates,2005
25plus,37.902,903,estimates,2005
50plus,10.417,903,estimates,2005
60plus,5.172,903,estimates,2005
65plus,3.365,903,estimates,2005
70plus,1.982,903,estimates,2005
75plus,0.99,903,estimates,2005
80plus,0.402,903,estimates,2005
85plus,0.12,903,estimates,2005
90plus,0.025,903,estimates,2005
total,100,903,estimates,2005
"Region, subregion, country or area *",AFRICA,903,estimates,2006
0_1,6.76,903,estimates,2006
0_4,16.061,903,estimates,2006
0_14,41.762,903,estimates,2006
0_17,48.362,903,estimates,2006
0_19,52.52,903,estimates,2006
0_24,61.94,903,estimates,2006
3_4,6.093,903,estimates,2006
3_5,8.993,903,estimates,2006
3_6,11.805,903,estimates,2006
4_5,5.895,903,estimates,2006
4_6,8.708,903,estimates,2006
5_14,25.701,903,estimates,2006
5_10,16.202,903,estimates,2006
5_11,18.661,903,estimates,2006
6_9,10.783,903,estimates,2006
6_10,13.302,903,estimates,2006
6_11,15.76,903,estimates,2006
6_12,18.16,903,estimates,2006
7_10,10.49,903,estimates,2006
7_12,15.348,903,estimates,2006
11_16,13.945,903,estimates,2006
11_17,16.098,903,estimates,2006
11_18,18.204,903,estimates,2006
12_14,7.041,903,estimates,2006
12_16,11.486,903,estimates,2006
12_17,13.64,903,estimates,2006
12_18,15.746,903,estimates,2006
13_17,11.24,903,estimates,2006
13_18,13.346,903,estimates,2006
13_19,15.399,903,estimates,2006
15_17,6.599,903,estimates,2006
18_23,11.811,903,estimates,2006
15_24,20.178,903,estimates,2006
15_49,47.783,903,estimates,2006
15_59,53.055,903,estimates,2006
15_64,54.86,903,estimates,2006
20_64,44.102,903,estimates,2006
20_69,45.475,903,estimates,2006
25_49,27.606,903,estimates,2006
25_64,34.682,903,estimates,2006
25_69,36.056,903,estimates,2006
15plus,58.238,903,estimates,2006
16plus,55.991,903,estimates,2006
17plus,53.792,903,estimates,2006
18plus,51.638,903,estimates,2006
20plus,47.48,903,estimates,2006
21plus,45.483,903,estimates,2006
25plus,38.06,903,estimates,2006
50plus,10.454,903,estimates,2006
60plus,5.183,903,estimates,2006
65plus,3.378,903,estimates,2006
70plus,2.004,903,estimates,2006
75plus,1.018,903,estimates,2006
80plus,0.422,903,estimates,2006
85plus,0.132,903,estimates,2006
90plus,0.028,903,estimates,2006
total,100,903,estimates,2006
"Region, subregion, country or area *",AFRICA,903,estimates,2007
0_1,6.72,903,estimates,2007
0_4,16.034,903,estimates,2007
0_14,41.685,903,estimates,2007
0_17,48.231,903,estimates,2007
0_19,52.361,903,estimates,2007
0_24,61.763,903,estimates,2007
3_4,6.102,903,estimates,2007
3_5,9.006,903,estimates,2007
3_6,11.82,903,estimates,2007
4_5,5.903,903,estimates,2007
4_6,8.718,903,estimates,2007
5_14,25.651,903,estimates,2007
5_10,16.197,903,estimates,2007
5_11,18.647,903,estimates,2007
6_9,10.78,903,estimates,2007
6_10,13.293,903,estimates,2007
6_11,15.743,903,estimates,2007
6_12,18.134,903,estimates,2007
7_10,10.479,903,estimates,2007
7_12,15.319,903,estimates,2007
11_16,13.865,903,estimates,2007
11_17,16.0,903,estimates,2007
11_18,18.089,903,estimates,2007
12_14,7.004,903,estimates,2007
12_16,11.415,903,estimates,2007
12_17,13.55,903,estimates,2007
12_18,15.639,903,estimates,2007
13_17,11.159,903,estimates,2007
13_18,13.249,903,estimates,2007
13_19,15.29,903,estimates,2007
15_17,6.546,903,estimates,2007
18_23,11.762,903,estimates,2007
15_24,20.078,903,estimates,2007
15_49,47.817,903,estimates,2007
15_59,53.121,903,estimates,2007
15_64,54.929,903,estimates,2007
20_64,44.253,903,estimates,2007
20_69,45.62,903,estimates,2007
25_49,27.739,903,estimates,2007
25_64,34.851,903,estimates,2007
25_69,36.218,903,estimates,2007
15plus,58.315,903,estimates,2007
16plus,56.086,903,estimates,2007
17plus,53.904,903,estimates,2007
18plus,51.769,903,estimates,2007
20plus,47.639,903,estimates,2007
21plus,45.65,903,estimates,2007
25plus,38.237,903,estimates,2007
50plus,10.498,903,estimates,2007
60plus,5.195,903,estimates,2007
65plus,3.386,903,estimates,2007
70plus,2.019,903,estimates,2007
75plus,1.039,903,estimates,2007
80plus,0.435,903,estimates,2007
85plus,0.139,903,estimates,2007
90plus,0.031,903,estimates,2007
total,100,903,estimates,2007
"Region, subregion, country or area *",AFRICA,903,estimates,2008
0_1,6.699,903,estimates,2008
0_4,15.985,903,estimates,2008
0_14,41.6,903,estimates,2008
0_17,48.103,903,estimates,2008
0_19,52.201,903,estimates,2008
0_24,61.576,903,estimates,2008
3_4,6.103,903,estimates,2008
3_5,9.008,903,estimates,2008
3_6,11.824,903,estimates,2008
4_5,5.906,903,estimates,2008
4_6,8.721,903,estimates,2008
5_14,25.616,903,estimates,2008
5_10,16.194,903,estimates,2008
5_11,18.638,903,estimates,2008
6_9,10.779,903,estimates,2008
6_10,13.289,903,estimates,2008
6_11,15.733,903,estimates,2008
6_12,18.116,903,estimates,2008
7_10,10.473,903,estimates,2008
7_12,15.3,903,estimates,2008
11_16,13.805,903,estimates,2008
11_17,15.924,903,estimates,2008
11_18,17.996,903,estimates,2008
12_14,6.978,903,estimates,2008
12_16,11.361,903,estimates,2008
12_17,13.48,903,estimates,2008
12_18,15.552,903,estimates,2008
13_17,11.097,903,estimates,2008
13_18,13.169,903,estimates,2008
13_19,15.196,903,estimates,2008
15_17,6.502,903,estimates,2008
18_23,11.704,903,estimates,2008
15_24,19.976,903,estimates,2008
15_49,47.853,903,estimates,2008
15_59,53.192,903,estimates,2008
15_64,55.009,903,estimates,2008
20_64,44.408,903,estimates,2008
20_69,45.772,903,estimates,2008
25_49,27.877,903,estimates,2008
25_64,35.033,903,estimates,2008
25_69,36.398,903,estimates,2008
15plus,58.4,903,estimates,2008
16plus,56.183,903,estimates,2008
17plus,54.016,903,estimates,2008
18plus,51.897,903,estimates,2008
20plus,47.799,903,estimates,2008
21plus,45.819,903,estimates,2008
25plus,38.424,903,estimates,2008
50plus,10.547,903,estimates,2008
60plus,5.208,903,estimates,2008
65plus,3.391,903,estimates,2008
70plus,2.026,903,estimates,2008
75plus,1.051,903,estimates,2008
80plus,0.441,903,estimates,2008
85plus,0.142,903,estimates,2008
90plus,0.033,903,estimates,2008
total,100,903,estimates,2008
"Region, subregion, country or area *",AFRICA,903,estimates,2009
0_1,6.681,903,estimates,2009
0_4,15.935,903,estimates,2009
0_14,41.514,903,estimates,2009
0_17,47.982,903,estimates,2009
0_19,52.052,903,estimates,2009
0_24,61.389,903,estimates,2009
3_4,6.074,903,estimates,2009
3_5,8.976,903,estimates,2009
3_6,11.79,903,estimates,2009
4_5,5.898,903,estimates,2009
4_6,8.712,903,estimates,2009
5_14,25.579,903,estimates,2009
5_10,16.182,903,estimates,2009
5_11,18.622,903,estimates,2009
6_9,10.773,903,estimates,2009
6_10,13.28,903,estimates,2009
6_11,15.72,903,estimates,2009
6_12,18.097,903,estimates,2009
7_10,10.466,903,estimates,2009
7_12,15.283,903,estimates,2009
11_16,13.759,903,estimates,2009
11_17,15.865,903,estimates,2009
11_18,17.924,903,estimates,2009
12_14,6.957,903,estimates,2009
12_16,11.319,903,estimates,2009
12_17,13.425,903,estimates,2009
12_18,15.484,903,estimates,2009
13_17,11.048,903,estimates,2009
13_18,13.106,903,estimates,2009
13_19,15.118,903,estimates,2009
15_17,6.468,903,estimates,2009
18_23,11.642,903,estimates,2009
15_24,19.875,903,estimates,2009
15_49,47.889,903,estimates,2009
15_59,53.262,903,estimates,2009
15_64,55.093,903,estimates,2009
20_64,44.554,903,estimates,2009
20_69,45.921,903,estimates,2009
25_49,28.013,903,estimates,2009
25_64,35.217,903,estimates,2009
25_69,36.584,903,estimates,2009
15plus,58.486,903,estimates,2009
16plus,56.279,903,estimates,2009
17plus,54.124,903,estimates,2009
18plus,52.018,903,estimates,2009
20plus,47.948,903,estimates,2009
21plus,45.982,903,estimates,2009
25plus,38.611,903,estimates,2009
50plus,10.598,903,estimates,2009
60plus,5.224,903,estimates,2009
65plus,3.394,903,estimates,2009
70plus,2.027,903,estimates,2009
75plus,1.055,903,estimates,2009
80plus,0.442,903,estimates,2009
85plus,0.14,903,estimates,2009
90plus,0.032,903,estimates,2009
total,100,903,estimates,2009
"Region, subregion, country or area *",AFRICA,903,estimates,2010
0_1,6.668,903,estimates,2010
0_4,15.902,903,estimates,2010
0_14,41.428,903,estimates,2010
0_17,47.869,903,estimates,2010
0_19,51.915,903,estimates,2010
0_24,61.209,903,estimates,2010
3_4,6.059,903,estimates,2010
3_5,8.951,903,estimates,2010
3_6,11.758,903,estimates,2010
4_5,5.875,903,estimates,2010
4_6,8.681,903,estimates,2010
5_14,25.525,903,estimates,2010
5_10,16.149,903,estimates,2010
5_11,18.586,903,estimates,2010
6_9,10.754,903,estimates,2010
6_10,13.257,903,estimates,2010
6_11,15.693,903,estimates,2010
6_12,18.066,903,estimates,2010
7_10,10.45,903,estimates,2010
7_12,15.259,903,estimates,2010
11_16,13.722,903,estimates,2010
11_17,15.817,903,estimates,2010
11_18,17.864,903,estimates,2010
12_14,6.94,903,estimates,2010
12_16,11.286,903,estimates,2010
12_17,13.381,903,estimates,2010
12_18,15.428,903,estimates,2010
13_17,11.009,903,estimates,2010
13_18,13.055,903,estimates,2010
13_19,15.055,903,estimates,2010
15_17,6.441,903,estimates,2010
18_23,11.579,903,estimates,2010
15_24,19.781,903,estimates,2010
15_49,47.923,903,estimates,2010
15_59,53.329,903,estimates,2010
15_64,55.177,903,estimates,2010
20_64,44.689,903,estimates,2010
20_69,46.062,903,estimates,2010
25_49,28.142,903,estimates,2010
25_64,35.395,903,estimates,2010
25_69,36.768,903,estimates,2010
15plus,58.572,903,estimates,2010
16plus,56.372,903,estimates,2010
17plus,54.226,903,estimates,2010
18plus,52.131,903,estimates,2010
20plus,48.085,903,estimates,2010
21plus,46.132,903,estimates,2010
25plus,38.791,903,estimates,2010
50plus,10.65,903,estimates,2010
60plus,5.243,903,estimates,2010
65plus,3.396,903,estimates,2010
70plus,2.023,903,estimates,2010
75plus,1.05,903,estimates,2010
80plus,0.436,903,estimates,2010
85plus,0.133,903,estimates,2010
90plus,0.028,903,estimates,2010
total,100,903,estimates,2010
"Region, subregion, country or area *",AFRICA,903,estimates,2011
0_1,6.656,903,estimates,2011
0_4,15.887,903,estimates,2011
0_14,41.38,903,estimates,2011
0_17,47.786,903,estimates,2011
0_19,51.801,903,estimates,2011
0_24,61.036,903,estimates,2011
3_4,6.057,903,estimates,2011
3_5,8.95,903,estimates,2011
3_6,11.757,903,estimates,2011
4_5,5.874,903,estimates,2011
4_6,8.681,903,estimates,2011
5_14,25.493,903,estimates,2011
5_10,16.145,903,estimates,2011
5_11,18.577,903,estimates,2011
6_9,10.752,903,estimates,2011
6_10,13.253,903,estimates,2011
6_11,15.685,903,estimates,2011
6_12,18.052,903,estimates,2011
7_10,10.446,903,estimates,2011
7_12,15.245,903,estimates,2011
11_16,13.672,903,estimates,2011
11_17,15.754,903,estimates,2011
11_18,17.785,903,estimates,2011
12_14,6.916,903,estimates,2011
12_16,11.239,903,estimates,2011
12_17,13.321,903,estimates,2011
12_18,15.353,903,estimates,2011
13_17,10.955,903,estimates,2011
13_18,12.986,903,estimates,2011
13_19,14.97,903,estimates,2011
15_17,6.405,903,estimates,2011
18_23,11.496,903,estimates,2011
15_24,19.656,903,estimates,2011
15_49,47.925,903,estimates,2011
15_59,53.353,903,estimates,2011
15_64,55.211,903,estimates,2011
20_64,44.79,903,estimates,2011
20_69,46.162,903,estimates,2011
25_49,28.27,903,estimates,2011
25_64,35.555,903,estimates,2011
25_69,36.928,903,estimates,2011
15plus,58.62,903,estimates,2011
16plus,56.431,903,estimates,2011
17plus,54.296,903,estimates,2011
18plus,52.214,903,estimates,2011
20plus,48.199,903,estimates,2011
21plus,46.261,903,estimates,2011
25plus,38.964,903,estimates,2011
50plus,10.695,903,estimates,2011
60plus,5.267,903,estimates,2011
65plus,3.409,903,estimates,2011
70plus,2.037,903,estimates,2011
75plus,1.07,903,estimates,2011
80plus,0.456,903,estimates,2011
85plus,0.145,903,estimates,2011
90plus,0.032,903,estimates,2011
total,100,903,estimates,2011
"Region, subregion, country or area *",AFRICA,903,estimates,2012
0_1,6.639,903,estimates,2012
0_4,15.858,903,estimates,2012
0_14,41.328,903,estimates,2012
0_17,47.705,903,estimates,2012
0_19,51.695,903,estimates,2012
0_24,60.866,903,estimates,2012
3_4,6.051,903,estimates,2012
3_5,8.941,903,estimates,2012
3_6,11.747,903,estimates,2012
4_5,5.87,903,estimates,2012
4_6,8.675,903,estimates,2012
5_14,25.47,903,estimates,2012
5_10,16.139,903,estimates,2012
5_11,18.569,903,estimates,2012
6_9,10.749,903,estimates,2012
6_10,13.249,903,estimates,2012
6_11,15.679,903,estimates,2012
6_12,18.042,903,estimates,2012
7_10,10.443,903,estimates,2012
7_12,15.236,903,estimates,2012
11_16,13.636,903,estimates,2012
11_17,15.708,903,estimates,2012
11_18,17.728,903,estimates,2012
12_14,6.901,903,estimates,2012
12_16,11.206,903,estimates,2012
12_17,13.278,903,estimates,2012
12_18,15.297,903,estimates,2012
13_17,10.914,903,estimates,2012
13_18,12.934,903,estimates,2012
13_19,14.904,903,estimates,2012
15_17,6.377,903,estimates,2012
18_23,11.415,903,estimates,2012
15_24,19.538,903,estimates,2012
15_49,47.929,903,estimates,2012
15_59,53.381,903,estimates,2012
15_64,55.252,903,estimates,2012
20_64,44.886,903,estimates,2012
20_69,46.262,903,estimates,2012
25_49,28.391,903,estimates,2012
25_64,35.714,903,estimates,2012
25_69,37.09,903,estimates,2012
15plus,58.672,903,estimates,2012
16plus,56.492,903,estimates,2012
17plus,54.367,903,estimates,2012
18plus,52.295,903,estimates,2012
20plus,48.305,903,estimates,2012
21plus,46.382,903,estimates,2012
25plus,39.134,903,estimates,2012
50plus,10.743,903,estimates,2012
60plus,5.291,903,estimates,2012
65plus,3.42,903,estimates,2012
70plus,2.043,903,estimates,2012
75plus,1.081,903,estimates,2012
80plus,0.47,903,estimates,2012
85plus,0.154,903,estimates,2012
90plus,0.035,903,estimates,2012
total,100,903,estimates,2012
"Region, subregion, country or area *",AFRICA,903,estimates,2013
0_1,6.622,903,estimates,2013
0_4,15.815,903,estimates,2013
0_14,41.264,903,estimates,2013
0_17,47.619,903,estimates,2013
0_19,51.59,903,estimates,2013
0_24,60.699,903,estimates,2013
3_4,6.038,903,estimates,2013
3_5,8.924,903,estimates,2013
3_6,11.726,903,estimates,2013
4_5,5.86,903,estimates,2013
4_6,8.662,903,estimates,2013
5_14,25.449,903,estimates,2013
5_10,16.126,903,estimates,2013
5_11,18.556,903,estimates,2013
6_9,10.741,903,estimates,2013
6_10,13.24,903,estimates,2013
6_11,15.669,903,estimates,2013
6_12,18.031,903,estimates,2013
7_10,10.437,903,estimates,2013
7_12,15.229,903,estimates,2013
11_16,13.615,903,estimates,2013
11_17,15.678,903,estimates,2013
11_18,17.689,903,estimates,2013
12_14,6.893,903,estimates,2013
12_16,11.185,903,estimates,2013
12_17,13.249,903,estimates,2013
12_18,15.26,903,estimates,2013
13_17,10.887,903,estimates,2013
13_18,12.898,903,estimates,2013
13_19,14.858,903,estimates,2013
15_17,6.356,903,estimates,2013
18_23,11.345,903,estimates,2013
15_24,19.435,903,estimates,2013
15_49,47.941,903,estimates,2013
15_59,53.418,903,estimates,2013
15_64,55.307,903,estimates,2013
20_64,44.981,903,estimates,2013
20_69,46.365,903,estimates,2013
25_49,28.506,903,estimates,2013
25_64,35.872,903,estimates,2013
25_69,37.256,903,estimates,2013
15plus,58.736,903,estimates,2013
16plus,56.562,903,estimates,2013
17plus,54.444,903,estimates,2013
18plus,52.381,903,estimates,2013
20plus,48.41,903,estimates,2013
21plus,46.499,903,estimates,2013
25plus,39.301,903,estimates,2013
50plus,10.795,903,estimates,2013
60plus,5.319,903,estimates,2013
65plus,3.429,903,estimates,2013
70plus,2.045,903,estimates,2013
75plus,1.084,903,estimates,2013
80plus,0.475,903,estimates,2013
85plus,0.157,903,estimates,2013
90plus,0.037,903,estimates,2013
total,100,903,estimates,2013
"Region, subregion, country or area *",AFRICA,903,estimates,2014
0_1,6.59,903,estimates,2014
0_4,15.748,903,estimates,2014
0_14,41.173,903,estimates,2014
0_17,47.516,903,estimates,2014
0_19,51.473,903,estimates,2014
0_24,60.527,903,estimates,2014
3_4,6.014,903,estimates,2014
3_5,8.893,903,estimates,2014
3_6,11.69,903,estimates,2014
4_5,5.844,903,estimates,2014
4_6,8.641,903,estimates,2014
5_14,25.425,903,estimates,2014
5_10,16.103,903,estimates,2014
5_11,18.533,903,estimates,2014
6_9,10.726,903,estimates,2014
6_10,13.224,903,estimates,2014
6_11,15.654,903,estimates,2014
6_12,18.016,903,estimates,2014
7_10,10.427,903,estimates,2014
7_12,15.219,903,estimates,2014
11_16,13.607,903,estimates,2014
11_17,15.665,903,estimates,2014
11_18,17.669,903,estimates,2014
12_14,6.892,903,estimates,2014
12_16,11.177,903,estimates,2014
12_17,13.235,903,estimates,2014
12_18,15.239,903,estimates,2014
13_17,10.873,903,estimates,2014
13_18,12.877,903,estimates,2014
13_19,14.83,903,estimates,2014
15_17,6.343,903,estimates,2014
18_23,11.288,903,estimates,2014
15_24,19.354,903,estimates,2014
15_49,47.973,903,estimates,2014
15_59,53.477,903,estimates,2014
15_64,55.386,903,estimates,2014
20_64,45.086,903,estimates,2014
20_69,46.483,903,estimates,2014
25_49,28.619,903,estimates,2014
25_64,36.032,903,estimates,2014
25_69,37.429,903,estimates,2014
15plus,58.827,903,estimates,2014
16plus,56.655,903,estimates,2014
17plus,54.542,903,estimates,2014
18plus,52.484,903,estimates,2014
20plus,48.527,903,estimates,2014
21plus,46.625,903,estimates,2014
25plus,39.473,903,estimates,2014
50plus,10.854,903,estimates,2014
60plus,5.35,903,estimates,2014
65plus,3.441,903,estimates,2014
70plus,2.043,903,estimates,2014
75plus,1.079,903,estimates,2014
80plus,0.472,903,estimates,2014
85plus,0.155,903,estimates,2014
90plus,0.036,903,estimates,2014
total,100,903,estimates,2014
"Region, subregion, country or area *",AFRICA,903,constant_fertility,2015
total,100,903,constant_fertility,2015
0_4,15.655987625569,903,constant_fertility,2015
0_14,41.0479655185687,903,constant_fertility,2015
0_19,51.3355553328291,903,constant_fertility,2015
0_24,60.3477293066563,903,constant_fertility,2015
5_14,25.3919778929996,903,constant_fertility,2015
15plus,58.9520344814314,903,constant_fertility,2015
15_24,19.2997637880877,903,constant_fertility,2015
15_49,48.0306527448111,903,constant_fertility,2015
15_59,53.5647098704366,903,constant_fertility,2015
15_64,55.4963461118949,903,constant_fertility,2015
20plus,48.6644446671709,903,constant_fertility,2015
20_64,45.2087562976344,903,constant_fertility,2015
20_69,46.6239014621926,903,constant_fertility,2015
25plus,39.6522706933437,903,constant_fertility,2015
25_49,28.7308889567235,903,constant_fertility,2015
25_64,36.1965823238072,903,constant_fertility,2015
25_69,37.6117274883654,903,constant_fertility,2015
50plus,10.9213817366202,903,constant_fertility,2015
60plus,5.38732461099481,903,constant_fertility,2015
65plus,3.45568836953652,903,constant_fertility,2015
70plus,2.04054320497834,903,constant_fertility,2015
75plus,1.06911099438048,903,constant_fertility,2015
80plus,0.462289108509589,903,constant_fertility,2015
85plus,0.14726082666845,903,constant_fertility,2015
90plus,0.031833940009145,903,constant_fertility,2015
"Region, subregion, country or area *",AFRICA,903,constant_mortality,2015
total,100,903,constant_mortality,2015
0_4,15.655987625569,903,constant_mortality,2015
0_14,41.0479655185687,903,constant_mortality,2015
0_19,51.3355553328291,903,constant_mortality,2015
0_24,60.3477293066563,903,constant_mortality,2015
5_14,25.3919778929996,903,constant_mortality,2015
15plus,58.9520344814314,903,constant_mortality,2015
15_24,19.2997637880877,903,constant_mortality,2015
15_49,48.0306527448111,903,constant_mortality,2015
15_59,53.5647098704366,903,constant_mortality,2015
15_64,55.4963461118949,903,constant_mortality,2015
20plus,48.6644446671709,903,constant_mortality,2015
20_64,45.2087562976344,903,constant_mortality,2015
20_69,46.6239014621926,903,constant_mortality,2015
25plus,39.6522706933437,903,constant_mortality,2015
25_49,28.7308889567235,903,constant_mortality,2015
25_64,36.1965823238072,903,constant_mortality,2015
25_69,37.6117274883654,903,constant_mortality,2015
50plus,10.9213817366202,903,constant_mortality,2015
60plus,5.38732461099481,903,constant_mortality,2015
65plus,3.45568836953652,903,constant_mortality,2015
70plus,2.04054320497834,903,constant_mortality,2015
75plus,1.06911099438048,903,constant_mortality,2015
80plus,0.462289108509589,903,constant_mortality,2015
85plus,0.14726082666845,903,constant_mortality,2015
90plus,0.031833940009145,903,constant_mortality,2015
"Region, subregion, country or area *",AFRICA,903,estimates,2015
0_1,6.538,903,estimates,2015
0_4,15.656,903,estimates,2015
0_14,41.048,903,estimates,2015
0_17,47.387,903,estimates,2015
0_19,51.336,903,estimates,2015
0_24,60.348,903,estimates,2015
3_4,5.991,903,estimates,2015
3_5,8.86,903,estimates,2015
3_6,11.649,903,estimates,2015
4_5,5.821,903,estimates,2015
4_6,8.611,903,estimates,2015
5_14,25.392,903,estimates,2015
5_10,16.069,903,estimates,2015
5_11,18.498,903,estimates,2015
6_9,10.704,903,estimates,2015
6_10,13.2,903,estimates,2015
6_11,15.628,903,estimates,2015
6_12,17.991,903,estimates,2015
7_10,10.41,903,estimates,2015
7_12,15.202,903,estimates,2015
11_16,13.608,903,estimates,2015
11_17,15.662,903,estimates,2015
11_18,17.663,903,estimates,2015
12_14,6.894,903,estimates,2015
12_16,11.179,903,estimates,2015
12_17,13.234,903,estimates,2015
12_18,15.234,903,estimates,2015
13_17,10.871,903,estimates,2015
13_18,12.871,903,estimates,2015
13_19,14.819,903,estimates,2015
15_17,6.339,903,estimates,2015
18_23,11.247,903,estimates,2015
15_24,19.3,903,estimates,2015
15_49,48.031,903,estimates,2015
15_59,53.565,903,estimates,2015
15_64,55.496,903,estimates,2015
20_64,45.209,903,estimates,2015
20_69,46.624,903,estimates,2015
25_49,28.731,903,estimates,2015
25_64,36.197,903,estimates,2015
25_69,37.612,903,estimates,2015
15plus,58.952,903,estimates,2015
16plus,56.78,903,estimates,2015
17plus,54.668,903,estimates,2015
18plus,52.613,903,estimates,2015
20plus,48.664,903,estimates,2015
21plus,46.768,903,estimates,2015
25plus,39.652,903,estimates,2015
50plus,10.921,903,estimates,2015
60plus,5.387,903,estimates,2015
65plus,3.456,903,estimates,2015
70plus,2.041,903,estimates,2015
75plus,1.069,903,estimates,2015
80plus,0.462,903,estimates,2015
85plus,0.147,903,estimates,2015
90plus,0.032,903,estimates,2015
total,100,903,estimates,2015
"Region, subregion, country or area *",AFRICA,903,high_variant,2015
total,100,903,high_variant,2015
0_4,15.655987625569,903,high_variant,2015
0_14,41.0479655185686,903,high_variant,2015
0_19,51.3355553328291,903,high_variant,2015
0_24,60.3477293066563,903,high_variant,2015
5_14,25.3919778929996,903,high_variant,2015
15plus,58.9520344814313,903,high_variant,2015
15_24,19.2997637880877,903,high_variant,2015
15_49,48.0306527448111,903,high_variant,2015
15_59,53.5647098704366,903,high_variant,2015
