agebroad,percentagetotalpopulation,continent,variant,year
20_64,52.103,909,estimates,1977
20_69,55.019,909,estimates,1977
25_49,30.877,909,estimates,1977
25_64,43.478,909,estimates,1977
25_69,46.394,909,estimates,1977
15plus,69.336,909,estimates,1977
16plus,67.37,909,estimates,1977
17plus,65.437,909,estimates,1977
18plus,63.537,909,estimates,1977
20plus,59.836,909,estimates,1977
21plus,58.037,909,estimates,1977
25plus,51.211,909,estimates,1977
50plus,20.334,909,estimates,1977
60plus,11.301,909,estimates,1977
65plus,7.733,909,estimates,1977
70plus,4.816,909,estimates,1977
75plus,2.722,909,estimates,1977
80plus,1.345,909,estimates,1977
85plus,0.529,909,estimates,1977
90plus,0.146,909,estimates,1977
total,100,909,estimates,1977
"Region, subregion, country or area *",OCEANIA,909,estimates,1978
0_1,3.984,909,estimates,1978
0_4,10.247,909,estimates,1978
0_14,30.234,909,estimates,1978
0_17,36.045,909,estimates,1978
0_19,39.759,909,estimates,1978
0_24,48.447,909,estimates,1978
3_4,4.229,909,estimates,1978
3_5,6.306,909,estimates,1978
3_6,8.359,909,estimates,1978
4_5,4.179,909,estimates,1978
4_6,6.231,909,estimates,1978
5_14,19.987,909,estimates,1978
5_10,12.118,909,estimates,1978
5_11,14.081,909,estimates,1978
6_9,8.074,909,estimates,1978
6_10,10.041,909,estimates,1978
6_11,12.005,909,estimates,1978
6_12,13.971,909,estimates,1978
7_10,7.988,909,estimates,1978
7_12,11.918,909,estimates,1978
11_16,11.773,909,estimates,1978
11_17,13.68,909,estimates,1978
11_18,15.553,909,estimates,1978
12_14,5.906,909,estimates,1978
12_16,9.81,909,estimates,1978
12_17,11.716,909,estimates,1978
12_18,13.59,909,estimates,1978
13_17,9.75,909,estimates,1978
13_18,11.623,909,estimates,1978
13_19,13.464,909,estimates,1978
15_17,5.81,909,estimates,1978
18_23,10.738,909,estimates,1978
15_24,18.213,909,estimates,1978
15_49,49.282,909,estimates,1978
15_59,58.364,909,estimates,1978
15_64,61.891,909,estimates,1978
20_64,52.366,909,estimates,1978
20_69,55.346,909,estimates,1978
25_49,31.07,909,estimates,1978
25_64,43.678,909,estimates,1978
25_69,46.658,909,estimates,1978
15plus,69.766,909,estimates,1978
16plus,67.802,909,estimates,1978
17plus,65.861,909,estimates,1978
18plus,63.955,909,estimates,1978
20plus,60.241,909,estimates,1978
21plus,58.434,909,estimates,1978
25plus,51.553,909,estimates,1978
50plus,20.483,909,estimates,1978
60plus,11.401,909,estimates,1978
65plus,7.875,909,estimates,1978
70plus,4.895,909,estimates,1978
75plus,2.768,909,estimates,1978
80plus,1.367,909,estimates,1978
85plus,0.548,909,estimates,1978
90plus,0.153,909,estimates,1978
total,100,909,estimates,1978
"Region, subregion, country or area *",OCEANIA,909,estimates,1979
0_1,3.835,909,estimates,1979
0_4,9.938,909,estimates,1979
0_14,29.837,909,estimates,1979
0_17,35.637,909,estimates,1979
0_19,39.365,909,estimates,1979
0_24,48.103,909,estimates,1979
3_4,4.108,909,estimates,1979
3_5,6.177,909,estimates,1979
3_6,8.231,909,estimates,1979
4_5,4.15,909,estimates,1979
4_6,6.204,909,estimates,1979
5_14,19.899,909,estimates,1979
5_10,12.126,909,estimates,1979
5_11,14.07,909,estimates,1979
6_9,8.094,909,estimates,1979
6_10,10.057,909,estimates,1979
6_11,12.001,909,estimates,1979
6_12,13.94,909,estimates,1979
7_10,8.003,909,estimates,1979
7_12,11.887,909,estimates,1979
11_16,11.659,909,estimates,1979
11_17,13.574,909,estimates,1979
11_18,15.454,909,estimates,1979
12_14,5.829,909,estimates,1979
12_16,9.715,909,estimates,1979
12_17,11.63,909,estimates,1979
12_18,13.51,909,estimates,1979
13_17,9.69,909,estimates,1979
13_18,11.57,909,estimates,1979
13_19,13.417,909,estimates,1979
15_17,5.8,909,estimates,1979
18_23,10.783,909,estimates,1979
15_24,18.266,909,estimates,1979
15_49,49.56,909,estimates,1979
15_59,58.656,909,estimates,1979
15_64,62.163,909,estimates,1979
20_64,52.635,909,estimates,1979
20_69,55.663,909,estimates,1979
25_49,31.294,909,estimates,1979
25_64,43.897,909,estimates,1979
25_69,46.925,909,estimates,1979
15plus,70.163,909,estimates,1979
16plus,68.216,909,estimates,1979
17plus,66.277,909,estimates,1979
18plus,64.363,909,estimates,1979
20plus,60.635,909,estimates,1979
21plus,58.822,909,estimates,1979
25plus,51.897,909,estimates,1979
50plus,20.603,909,estimates,1979
60plus,11.507,909,estimates,1979
65plus,8.0,909,estimates,1979
70plus,4.972,909,estimates,1979
75plus,2.803,909,estimates,1979
80plus,1.378,909,estimates,1979
85plus,0.552,909,estimates,1979
90plus,0.153,909,estimates,1979
total,100,909,estimates,1979
"Region, subregion, country or area *",OCEANIA,909,estimates,1980
0_1,3.755,909,estimates,1980
0_4,9.741,909,estimates,1980
0_14,29.52,909,estimates,1980
0_17,35.276,909,estimates,1980
0_19,39.017,909,estimates,1980
0_24,47.784,909,estimates,1980
3_4,4.022,909,estimates,1980
3_5,6.056,909,estimates,1980
3_6,8.092,909,estimates,1980
4_5,4.057,909,estimates,1980
4_6,6.092,909,estimates,1980
5_14,19.779,909,estimates,1980
5_10,12.083,909,estimates,1980
5_11,14.025,909,estimates,1980
6_9,8.076,909,estimates,1980
6_10,10.049,909,estimates,1980
6_11,11.991,909,estimates,1980
6_12,13.91,909,estimates,1980
7_10,8.014,909,estimates,1980
7_12,11.875,909,estimates,1980
11_16,11.539,909,estimates,1980
11_17,13.452,909,estimates,1980
11_18,15.339,909,estimates,1980
12_14,5.755,909,estimates,1980
12_16,9.598,909,estimates,1980
12_17,11.51,909,estimates,1980
12_18,13.398,909,estimates,1980
13_17,9.591,909,estimates,1980
13_18,11.479,909,estimates,1980
13_19,13.332,909,estimates,1980
15_17,5.756,909,estimates,1980
18_23,10.817,909,estimates,1980
15_24,18.264,909,estimates,1980
15_49,49.801,909,estimates,1980
15_59,58.858,909,estimates,1980
15_64,62.38,909,estimates,1980
20_64,52.883,909,estimates,1980
20_69,55.935,909,estimates,1980
25_49,31.538,909,estimates,1980
25_64,44.116,909,estimates,1980
25_69,47.168,909,estimates,1980
15plus,70.48,909,estimates,1980
16plus,68.559,909,estimates,1980
17plus,66.637,909,estimates,1980
18plus,64.724,909,estimates,1980
20plus,60.983,909,estimates,1980
21plus,59.164,909,estimates,1980
25plus,52.216,909,estimates,1980
50plus,20.678,909,estimates,1980
60plus,11.622,909,estimates,1980
65plus,8.1,909,estimates,1980
70plus,5.048,909,estimates,1980
75plus,2.828,909,estimates,1980
80plus,1.377,909,estimates,1980
85plus,0.542,909,estimates,1980
90plus,0.145,909,estimates,1980
total,100,909,estimates,1980
"Region, subregion, country or area *",OCEANIA,909,estimates,1981
0_1,3.691,909,estimates,1981
0_4,9.482,909,estimates,1981
0_14,29.117,909,estimates,1981
0_17,34.798,909,estimates,1981
0_19,38.543,909,estimates,1981
0_24,47.365,909,estimates,1981
3_4,3.9,909,estimates,1981
3_5,5.888,909,estimates,1981
3_6,7.892,909,estimates,1981
4_5,3.955,909,estimates,1981
4_6,5.958,909,estimates,1981
5_14,19.635,909,estimates,1981
5_10,11.985,909,estimates,1981
5_11,13.934,909,estimates,1981
6_9,8.021,909,estimates,1981
6_10,9.996,909,estimates,1981
6_11,11.946,909,estimates,1981
6_12,13.863,909,estimates,1981
7_10,7.993,909,estimates,1981
7_12,11.86,909,estimates,1981
11_16,11.438,909,estimates,1981
11_17,13.331,909,estimates,1981
11_18,15.215,909,estimates,1981
12_14,5.701,909,estimates,1981
12_16,9.489,909,estimates,1981
12_17,11.382,909,estimates,1981
12_18,13.266,909,estimates,1981
13_17,9.465,909,estimates,1981
13_18,11.349,909,estimates,1981
13_19,13.21,909,estimates,1981
15_17,5.681,909,estimates,1981
18_23,10.864,909,estimates,1981
15_24,18.247,909,estimates,1981
15_49,50.141,909,estimates,1981
15_59,59.115,909,estimates,1981
15_64,62.672,909,estimates,1981
20_64,53.246,909,estimates,1981
20_69,56.286,909,estimates,1981
25_49,31.894,909,estimates,1981
25_64,44.424,909,estimates,1981
25_69,47.464,909,estimates,1981
15plus,70.883,909,estimates,1981
16plus,68.989,909,estimates,1981
17plus,67.095,909,estimates,1981
18plus,65.202,909,estimates,1981
20plus,61.457,909,estimates,1981
21plus,59.629,909,estimates,1981
25plus,52.635,909,estimates,1981
50plus,20.741,909,estimates,1981
60plus,11.768,909,estimates,1981
65plus,8.211,909,estimates,1981
70plus,5.171,909,estimates,1981
75plus,2.905,909,estimates,1981
80plus,1.427,909,estimates,1981
85plus,0.576,909,estimates,1981
90plus,0.164,909,estimates,1981
total,100,909,estimates,1981
"Region, subregion, country or area *",OCEANIA,909,estimates,1982
0_1,3.818,909,estimates,1982
0_4,9.418,909,estimates,1982
0_14,28.854,909,estimates,1982
0_17,34.444,909,estimates,1982
0_19,38.161,909,estimates,1982
0_24,47.012,909,estimates,1982
3_4,3.771,909,estimates,1982
3_5,5.702,909,estimates,1982
3_6,7.654,909,estimates,1982
4_5,3.833,909,estimates,1982
4_6,5.785,909,estimates,1982
5_14,19.435,909,estimates,1982
5_10,11.803,909,estimates,1982
5_11,13.753,909,estimates,1982
6_9,7.898,909,estimates,1982
6_10,9.873,909,estimates,1982
6_11,11.823,909,estimates,1982
6_12,13.746,909,estimates,1982
7_10,7.92,909,estimates,1982
7_12,11.794,909,estimates,1982
11_16,11.358,909,estimates,1982
11_17,13.222,909,estimates,1982
11_18,15.085,909,estimates,1982
12_14,5.682,909,estimates,1982
12_16,9.408,909,estimates,1982
12_17,11.272,909,estimates,1982
12_18,13.135,909,estimates,1982
13_17,9.349,909,estimates,1982
13_18,11.212,909,estimates,1982
13_19,13.066,909,estimates,1982
15_17,5.591,909,estimates,1982
18_23,10.858,909,estimates,1982
15_24,18.159,909,estimates,1982
15_49,50.4,909,estimates,1982
15_59,59.241,909,estimates,1982
15_64,62.86,909,estimates,1982
20_64,53.553,909,estimates,1982
20_69,56.555,909,estimates,1982
25_49,32.241,909,estimates,1982
25_64,44.701,909,estimates,1982
25_69,47.703,909,estimates,1982
15plus,71.146,909,estimates,1982
16plus,69.285,909,estimates,1982
17plus,67.42,909,estimates,1982
18plus,65.556,909,estimates,1982
20plus,61.839,909,estimates,1982
21plus,60.008,909,estimates,1982
25plus,52.988,909,estimates,1982
50plus,20.746,909,estimates,1982
60plus,11.905,909,estimates,1982
65plus,8.287,909,estimates,1982
70plus,5.284,909,estimates,1982
75plus,2.967,909,estimates,1982
80plus,1.463,909,estimates,1982
85plus,0.598,909,estimates,1982
90plus,0.178,909,estimates,1982
total,100,909,estimates,1982
"Region, subregion, country or area *",OCEANIA,909,estimates,1983
0_1,3.91,909,estimates,1983
0_4,9.484,909,estimates,1983
0_14,28.662,909,estimates,1983
0_17,34.17,909,estimates,1983
0_19,37.835,909,estimates,1983
0_24,46.689,909,estimates,1983
3_4,3.665,909,estimates,1983
3_5,5.535,909,estimates,1983
3_6,7.43,909,estimates,1983
4_5,3.715,909,estimates,1983
4_6,5.61,909,estimates,1983
5_14,19.178,909,estimates,1983
5_10,11.542,909,estimates,1983
5_11,13.495,909,estimates,1983
6_9,7.705,909,estimates,1983
6_10,9.672,909,estimates,1983
6_11,11.624,909,estimates,1983
6_12,13.549,909,estimates,1983
7_10,7.778,909,estimates,1983
7_12,11.654,909,estimates,1983
11_16,11.308,909,estimates,1983
11_17,13.144,909,estimates,1983
11_18,14.977,909,estimates,1983
12_14,5.684,909,estimates,1983
12_16,9.356,909,estimates,1983
12_17,11.191,909,estimates,1983
12_18,13.025,909,estimates,1983
13_17,9.267,909,estimates,1983
13_18,11.101,909,estimates,1983
13_19,12.932,909,estimates,1983
15_17,5.507,909,estimates,1983
18_23,10.804,909,estimates,1983
15_24,18.026,909,estimates,1983
15_49,50.615,909,estimates,1983
15_59,59.298,909,estimates,1983
15_64,62.991,909,estimates,1983
20_64,53.818,909,estimates,1983
20_69,56.779,909,estimates,1983
25_49,32.589,909,estimates,1983
25_64,44.965,909,estimates,1983
25_69,47.926,909,estimates,1983
15plus,71.338,909,estimates,1983
16plus,69.498,909,estimates,1983
17plus,67.665,909,estimates,1983
18plus,65.83,909,estimates,1983
20plus,62.165,909,estimates,1983
21plus,60.343,909,estimates,1983
25plus,53.311,909,estimates,1983
50plus,20.723,909,estimates,1983
60plus,12.04,909,estimates,1983
65plus,8.347,909,estimates,1983
70plus,5.386,909,estimates,1983
75plus,3.019,909,estimates,1983
80plus,1.486,909,estimates,1983
85plus,0.608,909,estimates,1983
90plus,0.187,909,estimates,1983
total,100,909,estimates,1983
"Region, subregion, country or area *",OCEANIA,909,estimates,1984
0_1,3.99,909,estimates,1984
0_4,9.563,909,estimates,1984
0_14,28.442,909,estimates,1984
0_17,33.896,909,estimates,1984
0_19,37.506,909,estimates,1984
0_24,46.332,909,estimates,1984
3_4,3.673,909,estimates,1984
3_5,5.494,909,estimates,1984
3_6,7.333,909,estimates,1984
4_5,3.632,909,estimates,1984
4_6,5.471,909,estimates,1984
5_14,18.88,909,estimates,1984
5_10,11.236,909,estimates,1984
5_11,13.18,909,estimates,1984
6_9,7.481,909,estimates,1984
6_10,9.414,909,estimates,1984
6_11,11.359,909,estimates,1984
6_12,13.289,909,estimates,1984
7_10,7.575,909,estimates,1984
7_12,11.45,909,estimates,1984
11_16,11.293,909,estimates,1984
11_17,13.097,909,estimates,1984
11_18,14.904,909,estimates,1984
12_14,5.699,909,estimates,1984
12_16,9.348,909,estimates,1984
12_17,11.153,909,estimates,1984
12_18,12.959,909,estimates,1984
13_17,9.223,909,estimates,1984
13_18,11.029,909,estimates,1984
13_19,12.833,909,estimates,1984
15_17,5.454,909,estimates,1984
18_23,10.719,909,estimates,1984
15_24,17.89,909,estimates,1984
15_49,50.846,909,estimates,1984
15_59,59.38,909,estimates,1984
15_64,63.139,909,estimates,1984
20_64,54.075,909,estimates,1984
20_69,57.018,909,estimates,1984
25_49,32.956,909,estimates,1984
25_64,45.249,909,estimates,1984
25_69,48.192,909,estimates,1984
15plus,71.558,909,estimates,1984
16plus,69.721,909,estimates,1984
17plus,67.909,909,estimates,1984
18plus,66.104,909,estimates,1984
20plus,62.494,909,estimates,1984
21plus,60.693,909,estimates,1984
25plus,53.668,909,estimates,1984
50plus,20.711,909,estimates,1984
60plus,12.178,909,estimates,1984
65plus,8.419,909,estimates,1984
70plus,5.475,909,estimates,1984
75plus,3.07,909,estimates,1984
80plus,1.502,909,estimates,1984
85plus,0.608,909,estimates,1984
90plus,0.188,909,estimates,1984
total,100,909,estimates,1984
"Region, subregion, country or area *",OCEANIA,909,estimates,1985
0_1,4.027,909,estimates,1985
0_4,9.583,909,estimates,1985
0_14,28.152,909,estimates,1985
0_17,33.595,909,estimates,1985
0_19,37.152,909,estimates,1985
0_24,45.924,909,estimates,1985
3_4,3.661,909,estimates,1985
3_5,5.462,909,estimates,1985
3_6,7.262,909,estimates,1985
4_5,3.616,909,estimates,1985
4_6,5.416,909,estimates,1985
5_14,18.569,909,estimates,1985
5_10,10.953,909,estimates,1985
5_11,12.86,909,estimates,1985
6_9,7.279,909,estimates,1985
6_10,9.152,909,estimates,1985
6_11,11.059,909,estimates,1985
6_12,12.983,909,estimates,1985
7_10,7.352,909,estimates,1985
7_12,11.184,909,estimates,1985
11_16,11.272,909,estimates,1985
11_17,13.059,909,estimates,1985
11_18,14.837,909,estimates,1985
12_14,5.709,909,estimates,1985
12_16,9.365,909,estimates,1985
12_17,11.152,909,estimates,1985
12_18,12.93,909,estimates,1985
13_17,9.228,909,estimates,1985
13_18,11.006,909,estimates,1985
13_19,12.785,909,estimates,1985
15_17,5.443,909,estimates,1985
18_23,10.611,909,estimates,1985
15_24,17.772,909,estimates,1985
15_49,51.117,909,estimates,1985
15_59,59.529,909,estimates,1985
15_64,63.331,909,estimates,1985
20_64,54.331,909,estimates,1985
20_69,57.296,909,estimates,1985
25_49,33.345,909,estimates,1985
25_64,45.559,909,estimates,1985
25_69,48.523,909,estimates,1985
15plus,71.848,909,estimates,1985
16plus,70.003,909,estimates,1985
17plus,68.192,909,estimates,1985
18plus,66.405,909,estimates,1985
20plus,62.848,909,estimates,1985
21plus,61.072,909,estimates,1985
25plus,54.076,909,estimates,1985
50plus,20.731,909,estimates,1985
60plus,12.319,909,estimates,1985
65plus,8.517,909,estimates,1985
70plus,5.553,909,estimates,1985
75plus,3.123,909,estimates,1985
80plus,1.512,909,estimates,1985
85plus,0.598,909,estimates,1985
90plus,0.178,909,estimates,1985
total,100,909,estimates,1985
"Region, subregion, country or area *",OCEANIA,909,estimates,1986
0_1,4.061,909,estimates,1986
0_4,9.694,909,estimates,1986
0_14,27.959,909,estimates,1986
0_17,33.4,909,estimates,1986
0_19,36.903,909,estimates,1986
0_24,45.61,909,estimates,1986
3_4,3.701,909,estimates,1986
3_5,5.501,909,estimates,1986
3_6,7.285,909,estimates,1986
4_5,3.629,909,estimates,1986
4_6,5.413,909,estimates,1986
5_14,18.265,909,estimates,1986
5_10,10.761,909,estimates,1986
5_11,12.607,909,estimates,1986
6_9,7.141,909,estimates,1986
6_10,8.961,909,estimates,1986
6_11,10.807,909,estimates,1986
6_12,12.688,909,estimates,1986
7_10,7.177,909,estimates,1986
7_12,10.904,909,estimates,1986
11_16,11.164,909,estimates,1986
11_17,12.944,909,estimates,1986
11_18,14.7,909,estimates,1986
12_14,5.658,909,estimates,1986
12_16,9.318,909,estimates,1986
12_17,11.098,909,estimates,1986
12_18,12.853,909,estimates,1986
13_17,9.217,909,estimates,1986
13_18,10.972,909,estimates,1986
13_19,12.72,909,estimates,1986
15_17,5.44,909,estimates,1986
18_23,10.489,909,estimates,1986
15_24,17.651,909,estimates,1986
15_49,51.324,909,estimates,1986
15_59,59.619,909,estimates,1986
15_64,63.418,909,estimates,1986
20_64,54.474,909,estimates,1986
20_69,57.467,909,estimates,1986
25_49,33.674,909,estimates,1986
25_64,45.767,909,estimates,1986
25_69,48.76,909,estimates,1986
15plus,72.041,909,estimates,1986
16plus,70.195,909,estimates,1986
17plus,68.381,909,estimates,1986
18plus,66.6,909,estimates,1986
20plus,63.097,909,estimates,1986
21plus,61.347,909,estimates,1986
25plus,54.39,909,estimates,1986
50plus,20.716,909,estimates,1986
60plus,12.421,909,estimates,1986
65plus,8.623,909,estimates,1986
70plus,5.63,909,estimates,1986
75plus,3.216,909,estimates,1986
80plus,1.566,909,estimates,1986
85plus,0.63,909,estimates,1986
90plus,0.193,909,estimates,1986
total,100,909,estimates,1986
"Region, subregion, country or area *",OCEANIA,909,estimates,1987
0_1,3.951,909,estimates,1987
0_4,9.669,909,estimates,1987
0_14,27.668,909,estimates,1987
0_17,33.127,909,estimates,1987
0_19,36.605,909,estimates,1987
0_24,45.215,909,estimates,1987
3_4,3.753,909,estimates,1987
3_5,5.566,909,estimates,1987
3_6,7.352,909,estimates,1987
4_5,3.664,909,estimates,1987
4_6,5.45,909,estimates,1987
5_14,17.999,909,estimates,1987
5_10,10.653,909,estimates,1987
5_11,12.45,909,estimates,1987
6_9,7.068,909,estimates,1987
6_10,8.84,909,estimates,1987
6_11,10.637,909,estimates,1987
6_12,12.46,909,estimates,1987
7_10,7.054,909,estimates,1987
7_12,10.673,909,estimates,1987
11_16,11.019,909,estimates,1987
11_17,12.805,909,estimates,1987
11_18,14.556,909,estimates,1987
12_14,5.55,909,estimates,1987
12_16,9.222,909,estimates,1987
12_17,11.008,909,estimates,1987
12_18,12.76,909,estimates,1987
13_17,9.185,909,estimates,1987
13_18,10.937,909,estimates,1987
13_19,12.663,909,estimates,1987
15_17,5.459,909,estimates,1987
18_23,10.37,909,estimates,1987
15_24,17.546,909,estimates,1987
15_49,51.589,909,estimates,1987
15_59,59.798,909,estimates,1987
15_64,63.584,909,estimates,1987
20_64,54.647,909,estimates,1987
20_69,57.7,909,estimates,1987
25_49,34.043,909,estimates,1987
25_64,46.037,909,estimates,1987
25_69,49.09,909,estimates,1987
15plus,72.332,909,estimates,1987
16plus,70.477,909,estimates,1987
17plus,68.659,909,estimates,1987
18plus,66.873,909,estimates,1987
20plus,63.395,909,estimates,1987
21plus,61.676,909,estimates,1987
25plus,54.785,909,estimates,1987
50plus,20.742,909,estimates,1987
60plus,12.533,909,estimates,1987
65plus,8.748,909,estimates,1987
70plus,5.695,909,estimates,1987
75plus,3.307,909,estimates,1987
80plus,1.611,909,estimates,1987
85plus,0.653,909,estimates,1987
90plus,0.204,909,estimates,1987
total,100,909,estimates,1987
"Region, subregion, country or area *",OCEANIA,909,estimates,1988
0_1,3.876,909,estimates,1988
0_4,9.554,909,estimates,1988
0_14,27.336,909,estimates,1988
0_17,32.804,909,estimates,1988
0_19,36.287,909,estimates,1988
0_24,44.781,909,estimates,1988
3_4,3.794,909,estimates,1988
3_5,5.625,909,estimates,1988
3_6,7.423,909,estimates,1988
4_5,3.703,909,estimates,1988
4_6,5.502,909,estimates,1988
5_14,17.781,909,estimates,1988
5_10,10.627,909,estimates,1988
5_11,12.375,909,estimates,1988
6_9,7.062,909,estimates,1988
6_10,8.796,909,estimates,1988
6_11,10.544,909,estimates,1988
6_12,12.317,909,estimates,1988
7_10,6.997,909,estimates,1988
7_12,10.519,909,estimates,1988
11_16,10.83,909,estimates,1988
11_17,12.623,909,estimates,1988
11_18,14.382,909,estimates,1988
12_14,5.407,909,estimates,1988
12_16,9.082,909,estimates,1988
12_17,10.875,909,estimates,1988
12_18,12.634,909,estimates,1988
13_17,9.101,909,estimates,1988
13_18,10.861,909,estimates,1988
13_19,12.584,909,estimates,1988
15_17,5.468,909,estimates,1988
18_23,10.275,909,estimates,1988
15_24,17.445,909,estimates,1988
15_49,51.867,909,estimates,1988
15_59,60.021,909,estimates,1988
15_64,63.782,909,estimates,1988
20_64,54.831,909,estimates,1988
20_69,57.958,909,estimates,1988
25_49,34.422,909,estimates,1988
25_64,46.337,909,estimates,1988
25_69,49.464,909,estimates,1988
15plus,72.664,909,estimates,1988
16plus,70.818,909,estimates,1988
17plus,68.989,909,estimates,1988
18plus,67.196,909,estimates,1988
20plus,63.713,909,estimates,1988
21plus,62.015,909,estimates,1988
25plus,55.219,909,estimates,1988
50plus,20.797,909,estimates,1988
60plus,12.643,909,estimates,1988
65plus,8.882,909,estimates,1988
70plus,5.755,909,estimates,1988
75plus,3.39,909,estimates,1988
80plus,1.65,909,estimates,1988
85plus,0.665,909,estimates,1988
90plus,0.21,909,estimates,1988
total,100,909,estimates,1988
"Region, subregion, country or area *",OCEANIA,909,estimates,1989
0_1,3.806,909,estimates,1989
0_4,9.433,909,estimates,1989
0_14,27.05,909,estimates,1989
0_17,32.485,909,estimates,1989
0_19,35.985,909,estimates,1989
0_24,44.371,909,estimates,1989
3_4,3.744,909,estimates,1989
3_5,5.587,909,estimates,1989
3_6,7.398,909,estimates,1989
4_5,3.721,909,estimates,1989
4_6,5.532,909,estimates,1989
5_14,17.617,909,estimates,1989
5_10,10.654,909,estimates,1989
5_11,12.364,909,estimates,1989
6_9,7.094,909,estimates,1989
6_10,8.811,909,estimates,1989
6_11,10.521,909,estimates,1989
6_12,12.245,909,estimates,1989
7_10,7.0,909,estimates,1989
7_12,10.434,909,estimates,1989
11_16,10.594,909,estimates,1989
11_17,12.398,909,estimates,1989
11_18,14.165,909,estimates,1989
12_14,5.253,909,estimates,1989
12_16,8.885,909,estimates,1989
12_17,10.689,909,estimates,1989
12_18,12.455,909,estimates,1989
13_17,8.965,909,estimates,1989
13_18,10.731,909,estimates,1989
13_19,12.464,909,estimates,1989
15_17,5.436,909,estimates,1989
18_23,10.208,909,estimates,1989
15_24,17.321,909,estimates,1989
15_49,52.089,909,estimates,1989
15_59,60.215,909,estimates,1989
15_64,63.942,909,estimates,1989
20_64,55.007,909,estimates,1989
20_69,58.196,909,estimates,1989
25_49,34.767,909,estimates,1989
25_64,46.621,909,estimates,1989
25_69,49.809,909,estimates,1989
15plus,72.95,909,estimates,1989
16plus,71.141,909,estimates,1989
17plus,69.319,909,estimates,1989
18plus,67.515,909,estimates,1989
20plus,64.015,909,estimates,1989
21plus,62.319,909,estimates,1989
25plus,55.629,909,estimates,1989
50plus,20.862,909,estimates,1989
60plus,12.735,909,estimates,1989
65plus,9.009,909,estimates,1989
70plus,5.82,909,estimates,1989
75plus,3.456,909,estimates,1989
80plus,1.682,909,estimates,1989
85plus,0.668,909,estimates,1989
90plus,0.207,909,estimates,1989
total,100,909,estimates,1989
"Region, subregion, country or area *",OCEANIA,909,estimates,1990
0_1,3.759,909,estimates,1990
0_4,9.358,909,estimates,1990
0_14,26.847,909,estimates,1990
0_17,32.186,909,estimates,1990
0_19,35.705,909,estimates,1990
0_24,44.012,909,estimates,1990
3_4,3.721,909,estimates,1990
3_5,5.556,909,estimates,1990
3_6,7.369,909,estimates,1990
4_5,3.688,909,estimates,1990
4_6,5.501,909,estimates,1990
5_14,17.489,909,estimates,1990
5_10,10.678,909,estimates,1990
5_11,12.375,909,estimates,1990
6_9,7.12,909,estimates,1990
6_10,8.844,909,estimates,1990
6_11,10.54,909,estimates,1990
6_12,12.226,909,estimates,1990
7_10,7.03,909,estimates,1990
7_12,10.413,909,estimates,1990
11_16,10.352,909,estimates,1990
11_17,12.149,909,estimates,1990
11_18,13.928,909,estimates,1990
12_14,5.114,909,estimates,1990
12_16,8.655,909,estimates,1990
12_17,10.453,909,estimates,1990
12_18,12.231,909,estimates,1990
13_17,8.767,909,estimates,1990
13_18,10.545,909,estimates,1990
13_19,12.286,909,estimates,1990
15_17,5.338,909,estimates,1990
18_23,10.177,909,estimates,1990
15_24,17.165,909,estimates,1990
15_49,52.22,909,estimates,1990
15_59,60.349,909,estimates,1990
15_64,64.031,909,estimates,1990
20_64,55.174,909,estimates,1990
20_69,58.401,909,estimates,1990
25_49,35.055,909,estimates,1990
25_64,46.867,909,estimates,1990
25_69,50.094,909,estimates,1990
15plus,73.153,909,estimates,1990
16plus,71.397,909,estimates,1990
17plus,69.612,909,estimates,1990
18plus,67.814,909,estimates,1990
20plus,64.295,909,estimates,1990
21plus,62.589,909,estimates,1990
25plus,55.988,909,estimates,1990
50plus,20.933,909,estimates,1990
60plus,12.803,909,estimates,1990
65plus,9.121,909,estimates,1990
70plus,5.893,909,estimates,1990
75plus,3.502,909,estimates,1990
80plus,1.71,909,estimates,1990
85plus,0.663,909,estimates,1990
90plus,0.194,909,estimates,1990
total,100,909,estimates,1990
"Region, subregion, country or area *",OCEANIA,909,estimates,1991
0_1,3.726,909,estimates,1991
0_4,9.275,909,estimates,1991
0_14,26.676,909,estimates,1991
0_17,31.872,909,estimates,1991
0_19,35.394,909,estimates,1991
0_24,43.674,909,estimates,1991
3_4,3.691,909,estimates,1991
3_5,5.518,909,estimates,1991
3_6,7.327,909,estimates,1991
4_5,3.667,909,estimates,1991
4_6,5.476,909,estimates,1991
5_14,17.402,909,estimates,1991
5_10,10.674,909,estimates,1991
5_11,12.378,909,estimates,1991
6_9,7.121,909,estimates,1991
6_10,8.848,909,estimates,1991
6_11,10.552,909,estimates,1991
6_12,12.23,909,estimates,1991
7_10,7.038,909,estimates,1991
7_12,10.42,909,estimates,1991
11_16,10.164,909,estimates,1991
11_17,11.923,909,estimates,1991
11_18,13.694,909,estimates,1991
12_14,5.023,909,estimates,1991
12_16,8.46,909,estimates,1991
12_17,10.219,909,estimates,1991
12_18,11.99,909,estimates,1991
13_17,8.542,909,estimates,1991
13_18,10.312,909,estimates,1991
13_19,12.064,909,estimates,1991
15_17,5.196,909,estimates,1991
18_23,10.183,909,estimates,1991
15_24,16.998,909,estimates,1991
15_49,52.293,909,estimates,1991
15_59,60.453,909,estimates,1991
15_64,64.069,909,estimates,1991
20_64,55.351,909,estimates,1991
20_69,58.591,909,estimates,1991
25_49,35.295,909,estimates,1991
