agebroad,percentagetotalpopulation,continent,variant,year
7_12,9.532,935,medium_variant,2019
11_16,9.346,935,medium_variant,2019
11_17,10.872,935,medium_variant,2019
11_18,12.393,935,medium_variant,2019
12_14,4.688,935,medium_variant,2019
12_16,7.764,935,medium_variant,2019
12_17,9.29,935,medium_variant,2019
12_18,10.81,935,medium_variant,2019
13_17,7.716,935,medium_variant,2019
13_18,9.237,935,medium_variant,2019
13_19,10.753,935,medium_variant,2019
15_17,4.602,935,medium_variant,2019
18_23,9.126,935,medium_variant,2019
15_24,15.282,935,medium_variant,2019
15_49,52.175,935,medium_variant,2019
15_59,63.471,935,medium_variant,2019
15_64,67.603,935,medium_variant,2019
20_64,59.964,935,medium_variant,2019
20_69,63.39,935,medium_variant,2019
25_49,36.893,935,medium_variant,2019
25_64,52.321,935,medium_variant,2019
25_69,55.746,935,medium_variant,2019
15plus,76.236,935,medium_variant,2019
16plus,74.693,935,medium_variant,2019
17plus,73.16,935,medium_variant,2019
18plus,71.634,935,medium_variant,2019
20plus,68.597,935,medium_variant,2019
21plus,67.085,935,medium_variant,2019
25plus,60.954,935,medium_variant,2019
50plus,24.061,935,medium_variant,2019
60plus,12.765,935,medium_variant,2019
65plus,8.633,935,medium_variant,2019
70plus,5.208,935,medium_variant,2019
75plus,2.997,935,medium_variant,2019
80plus,1.559,935,medium_variant,2019
85plus,0.651,935,medium_variant,2019
90plus,0.206,935,medium_variant,2019
total,100,935,medium_variant,2019
"Region, subregion, country or area *",ASIA,935,constant_fertility,2020
total,100,935,constant_fertility,2020
0_4,8.10490418384988,935,constant_fertility,2020
0_14,23.7876375761489,935,constant_fertility,2020
0_19,31.362340361112,935,constant_fertility,2020
0_24,38.8664263877331,935,constant_fertility,2020
5_14,15.6827333922991,935,constant_fertility,2020
15plus,76.2123624238511,935,constant_fertility,2020
15_24,15.0787888115842,935,constant_fertility,2020
15_49,51.6931531141745,935,constant_fertility,2020
15_59,63.1675689905946,935,constant_fertility,2020
15_64,67.3463192536353,935,constant_fertility,2020
20plus,68.637659638888,935,constant_fertility,2020
20_64,59.7716164686722,935,constant_fertility,2020
20_69,63.2886559420486,935,constant_fertility,2020
25plus,61.1335736122669,935,constant_fertility,2020
25_49,36.6143643025903,935,constant_fertility,2020
25_64,52.2675304420511,935,constant_fertility,2020
25_69,55.7845699154275,935,constant_fertility,2020
50plus,24.5192093096765,935,constant_fertility,2020
60plus,13.0447934332565,935,constant_fertility,2020
65plus,8.86604317021581,935,constant_fertility,2020
70plus,5.34900369683941,935,constant_fertility,2020
75plus,3.03352425792207,935,constant_fertility,2020
80plus,1.56598136675103,935,constant_fertility,2020
85plus,0.65235827541789,935,constant_fertility,2020
90plus,0.202171317744815,935,constant_fertility,2020
"Region, subregion, country or area *",ASIA,935,constant_mortality,2020
total,100,935,constant_mortality,2020
0_4,7.78859731235982,935,constant_mortality,2020
0_14,23.5455371895272,935,constant_mortality,2020
0_19,31.1579048503528,935,constant_mortality,2020
0_24,38.6978514791955,935,constant_mortality,2020
5_14,15.7569398771674,935,constant_mortality,2020
15plus,76.4544628104728,935,constant_mortality,2020
15_24,15.1523142896683,935,constant_mortality,2020
15_49,51.9342654788094,935,constant_mortality,2020
15_59,63.4501704906682,935,constant_mortality,2020
15_64,67.6373993419543,935,constant_mortality,2020
20plus,68.8420951496473,935,constant_mortality,2020
20_64,60.0250316811288,935,constant_mortality,2020
20_69,63.541889002466,935,constant_mortality,2020
25plus,61.3021485208046,935,constant_mortality,2020
25_49,36.7819511891411,935,constant_mortality,2020
25_64,52.4850850522861,935,constant_mortality,2020
25_69,56.0019423736233,935,constant_mortality,2020
50plus,24.5201973316634,935,constant_mortality,2020
60plus,13.0042923198046,935,constant_mortality,2020
65plus,8.81706346851849,935,constant_mortality,2020
70plus,5.3002061471812,935,constant_mortality,2020
75plus,2.99264469913456,935,constant_mortality,2020
80plus,1.53722125472241,935,constant_mortality,2020
85plus,0.636715363132594,935,constant_mortality,2020
90plus,0.196182388374773,935,constant_mortality,2020
"Region, subregion, country or area *",ASIA,935,high_variant,2020
total,100,935,high_variant,2020
0_4,8.65012707634222,935,high_variant,2020
0_14,24.2398132972686,935,high_variant,2020
0_19,31.7695745978697,935,high_variant,2020
0_24,39.2291381165602,935,high_variant,2020
5_14,15.5896862209264,935,high_variant,2020
15plus,75.7601867027314,935,high_variant,2020
15_24,14.9893248192916,935,high_variant,2020
15_49,51.386452363234,935,high_variant,2020
15_59,62.7927893596884,935,high_variant,2020
15_64,66.9467466711203,935,high_variant,2020
20plus,68.2304254021303,935,high_variant,2020
20_64,59.4169853705192,935,high_variant,2020
20_69,62.9131578899067,935,high_variant,2020
25plus,60.7708618834398,935,high_variant,2020
25_49,36.3971275439424,935,high_variant,2020
25_64,51.9574218518287,935,high_variant,2020
25_69,55.4535943712162,935,high_variant,2020
50plus,24.3737343394975,935,high_variant,2020
60plus,12.967397343043,935,high_variant,2020
65plus,8.81344003161115,935,high_variant,2020
70plus,5.3172675122236,935,high_variant,2020
75plus,3.01552604903266,935,high_variant,2020
80plus,1.55669023954738,935,high_variant,2020
85plus,0.648487767219037,935,high_variant,2020
90plus,0.200971814691982,935,high_variant,2020
"Region, subregion, country or area *",ASIA,935,instant_replacement,2020
total,100,935,instant_replacement,2020
0_4,8.0408765238163,935,instant_replacement,2020
0_14,23.7345295256822,935,instant_replacement,2020
0_19,31.3145076628053,935,instant_replacement,2020
0_24,38.8238201279147,935,instant_replacement,2020
5_14,15.6936530018659,935,instant_replacement,2020
15plus,76.2654704743178,935,instant_replacement,2020
15_24,15.0892906022325,935,instant_replacement,2020
15_49,51.7291713331205,935,instant_replacement,2020
15_59,63.2115846226683,935,instant_replacement,2020
15_64,67.3932474914247,935,instant_replacement,2020
20plus,68.6854923371947,935,instant_replacement,2020
20_64,59.8132693543016,935,instant_replacement,2020
20_69,63.3327602950693,935,instant_replacement,2020
25plus,61.1761798720854,935,instant_replacement,2020
25_49,36.639880730888,935,instant_replacement,2020
25_64,52.3039568891922,935,instant_replacement,2020
25_69,55.82344782996,935,instant_replacement,2020
50plus,24.5362991411973,935,instant_replacement,2020
60plus,13.0538858516494,935,instant_replacement,2020
65plus,8.87222298289312,935,instant_replacement,2020
70plus,5.35273204212537,935,instant_replacement,2020
75plus,3.03563879011135,935,instant_replacement,2020
80plus,1.56707300473395,935,instant_replacement,2020
85plus,0.652813065334556,935,instant_replacement,2020
90plus,0.20231228102511,935,instant_replacement,2020
"Region, subregion, country or area *",ASIA,935,low_variant,2020
total,100,935,low_variant,2020
0_4,6.95724338174248,935,low_variant,2020
0_14,22.8358354674067,935,low_variant,2020
0_19,30.5051373154946,935,low_variant,2020
0_24,38.1029404855969,935,low_variant,2020
5_14,15.8785920856642,935,low_variant,2020
15plus,77.1641645325933,935,low_variant,2020
15_24,15.2671050181902,935,low_variant,2020
15_49,52.3387393494886,935,low_variant,2020
15_59,63.9564570850877,935,low_variant,2020
15_64,68.1873949878468,935,low_variant,2020
20plus,69.4948626845054,935,low_variant,2020
20_64,60.518093139759,935,low_variant,2020
20_69,64.0790562690991,935,low_variant,2020
25plus,61.897059514403,935,low_variant,2020
25_49,37.0716343312984,935,low_variant,2020
25_64,52.9202899696566,935,low_variant,2020
25_69,56.4812530989967,935,low_variant,2020
50plus,24.8254251831047,935,low_variant,2020
60plus,13.2077074475056,935,low_variant,2020
65plus,8.97676954474648,935,low_variant,2020
70plus,5.41580641540634,935,low_variant,2020
75plus,3.07140938172329,935,low_variant,2020
80plus,1.5855386186157,935,low_variant,2020
85plus,0.660505457350724,935,low_variant,2020
90plus,0.204696197966825,935,low_variant,2020
"Region, subregion, country or area *",ASIA,935,medium_variant,2020
0_1,3.101,935,medium_variant,2020
0_4,7.812,935,medium_variant,2020
0_14,23.545,935,medium_variant,2020
0_17,28.128,935,medium_variant,2020
0_19,31.144,935,medium_variant,2020
0_24,38.672,935,medium_variant,2020
3_4,3.147,935,medium_variant,2020
3_5,4.727,935,medium_variant,2020
3_6,6.308,935,medium_variant,2020
4_5,3.156,935,medium_variant,2020
4_6,4.738,935,medium_variant,2020
5_14,15.733,935,medium_variant,2020
5_10,9.484,935,medium_variant,2020
5_11,11.058,935,medium_variant,2020
6_9,6.327,935,medium_variant,2020
6_10,7.904,935,medium_variant,2020
6_11,9.478,935,medium_variant,2020
6_12,11.046,935,medium_variant,2020
7_10,6.322,935,medium_variant,2020
7_12,9.464,935,medium_variant,2020
11_16,9.314,935,medium_variant,2020
11_17,10.832,935,medium_variant,2020
11_18,12.343,935,medium_variant,2020
12_14,4.675,935,medium_variant,2020
12_16,7.74,935,medium_variant,2020
12_17,9.258,935,medium_variant,2020
12_18,10.769,935,medium_variant,2020
13_17,7.69,935,medium_variant,2020
13_18,9.2,935,medium_variant,2020
13_19,10.706,935,medium_variant,2020
15_17,4.583,935,medium_variant,2020
18_23,9.02,935,medium_variant,2020
15_24,15.127,935,medium_variant,2020
15_49,51.858,935,medium_variant,2020
15_59,63.369,935,medium_variant,2020
15_64,67.561,935,medium_variant,2020
20_64,59.962,935,medium_variant,2020
20_69,63.49,935,medium_variant,2020
25_49,36.731,935,medium_variant,2020
25_64,52.434,935,medium_variant,2020
25_69,55.962,935,medium_variant,2020
15plus,76.455,935,medium_variant,2020
16plus,74.918,935,medium_variant,2020
17plus,73.39,935,medium_variant,2020
18plus,71.872,935,medium_variant,2020
20plus,68.856,935,medium_variant,2020
21plus,67.356,935,medium_variant,2020
25plus,61.328,935,medium_variant,2020
50plus,24.597,935,medium_variant,2020
60plus,13.086,935,medium_variant,2020
65plus,8.894,935,medium_variant,2020
70plus,5.366,935,medium_variant,2020
75plus,3.043,935,medium_variant,2020
80plus,1.571,935,medium_variant,2020
85plus,0.654,935,medium_variant,2020
90plus,0.203,935,medium_variant,2020
total,100,935,medium_variant,2020
"Region, subregion, country or area *",ASIA,935,momentum,2020
total,100,935,momentum,2020
0_4,8.08263987631676,935,momentum,2020
0_14,23.7820373146742,935,momentum,2020
0_19,31.3838791134093,935,momentum,2020
0_24,38.911205535374,935,momentum,2020
5_14,15.6993974383574,935,momentum,2020
15plus,76.2179626853258,935,momentum,2020
15_24,15.1291682206998,935,momentum,2020
15_49,51.7870687539597,935,momentum,2020
15_59,63.2636044046355,935,momentum,2020
15_64,67.4367386549653,935,momentum,2020
20plus,68.6161208865907,935,momentum,2020
20_64,59.8348968562302,935,momentum,2020
20_69,63.3390700835155,935,momentum,2020
25plus,61.088794464626,935,momentum,2020
25_49,36.6579005332598,935,momentum,2020
25_64,52.3075704342655,935,momentum,2020
25_69,55.8117436615507,935,momentum,2020
50plus,24.4308939313662,935,momentum,2020
60plus,12.9543582806903,935,momentum,2020
65plus,8.78122403036052,935,momentum,2020
70plus,5.27705080307528,935,momentum,2020
75plus,2.97881110383245,935,momentum,2020
80plus,1.5300034589228,935,momentum,2020
85plus,0.63366112310036,935,momentum,2020
90plus,0.195219901223974,935,momentum,2020
"Region, subregion, country or area *",ASIA,935,no_change,2020
total,100,935,no_change,2020
0_4,8.07955771027018,935,no_change,2020
0_14,23.7867787847014,935,no_change,2020
0_19,31.3751266610691,935,no_change,2020
0_24,38.89128202011,935,no_change,2020
5_14,15.7072210744312,935,no_change,2020
15plus,76.2132212152986,935,no_change,2020
15_24,15.1045032354087,935,no_change,2020
15_49,51.7703940109088,935,no_change,2020
15_59,63.2499621603686,935,no_change,2020
15_64,67.4239787840055,935,no_change,2020
20plus,68.6248733389309,935,no_change,2020
20_64,59.8356309076378,935,no_change,2020
20_69,63.3413912669534,935,no_change,2020
25plus,61.10871797989,935,no_change,2020
25_49,36.6658907755001,935,no_change,2020
25_64,52.3194755485969,935,no_change,2020
25_69,55.8252359079124,935,no_change,2020
50plus,24.4428272043899,935,no_change,2020
60plus,12.9632590549301,935,no_change,2020
65plus,8.7892424312931,935,no_change,2020
70plus,5.28348207197753,935,no_change,2020
75plus,2.9832018183076,935,no_change,2020
80plus,1.53237076341042,935,no_change,2020
85plus,0.634706294933988,935,no_change,2020
90plus,0.195563361694356,935,no_change,2020
"Region, subregion, country or area *",ASIA,935,zero_migration,2020
total,100,935,zero_migration,2020
0_4,7.82110899191834,935,zero_migration,2020
0_14,23.5449860700051,935,zero_migration,2020
0_19,31.1568516601775,935,zero_migration,2020
0_24,38.6955649194073,935,zero_migration,2020
5_14,15.7238770780867,935,zero_migration,2020
15plus,76.4550139299949,935,zero_migration,2020
15_24,15.1505788494022,935,zero_migration,2020
15_49,51.8713110659008,935,zero_migration,2020
15_59,63.3785174934201,935,zero_migration,2020
15_64,67.5694271951922,935,zero_migration,2020
20plus,68.8431483398225,935,zero_migration,2020
20_64,59.9575616050197,935,zero_migration,2020
20_69,63.4839839399705,935,zero_migration,2020
25plus,61.3044350805927,935,zero_migration,2020
25_49,36.7207322164985,935,zero_migration,2020
25_64,52.41884834579,935,zero_migration,2020
25_69,55.9452706807407,935,zero_migration,2020
50plus,24.5837028640942,935,zero_migration,2020
60plus,13.0764964365748,935,zero_migration,2020
65plus,8.88558673480276,935,zero_migration,2020
70plus,5.35916439985201,935,zero_migration,2020
75plus,3.03851197734687,935,zero_migration,2020
80plus,1.56844082672261,935,zero_migration,2020
85plus,0.653317573935874,935,zero_migration,2020
90plus,0.202446661469031,935,zero_migration,2020
"Region, subregion, country or area *",ASIA,935,medium_variant,2021
0_1,3.055,935,medium_variant,2021
0_4,7.704,935,medium_variant,2021
0_14,23.326,935,medium_variant,2021
0_17,27.896,935,medium_variant,2021
0_19,30.896,935,medium_variant,2021
0_24,38.338,935,medium_variant,2021
3_4,3.107,935,medium_variant,2021
3_5,4.669,935,medium_variant,2021
3_6,6.235,935,medium_variant,2021
4_5,3.119,935,medium_variant,2021
4_6,4.685,935,medium_variant,2021
5_14,15.622,935,medium_variant,2021
5_10,9.401,935,medium_variant,2021
5_11,10.964,935,medium_variant,2021
6_9,6.272,935,medium_variant,2021
6_10,7.839,935,medium_variant,2021
6_11,9.402,935,medium_variant,2021
6_12,10.962,935,medium_variant,2021
7_10,6.273,935,medium_variant,2021
7_12,9.396,935,medium_variant,2021
11_16,9.278,935,medium_variant,2021
11_17,10.791,935,medium_variant,2021
11_18,12.295,935,medium_variant,2021
12_14,4.659,935,medium_variant,2021
12_16,7.715,935,medium_variant,2021
12_17,9.228,935,medium_variant,2021
12_18,10.732,935,medium_variant,2021
13_17,7.668,935,medium_variant,2021
13_18,9.172,935,medium_variant,2021
13_19,10.669,935,medium_variant,2021
15_17,4.57,935,medium_variant,2021
18_23,8.947,935,medium_variant,2021
15_24,15.012,935,medium_variant,2021
15_49,51.57,935,medium_variant,2021
15_59,63.253,935,medium_variant,2021
15_64,67.522,935,medium_variant,2021
20_64,59.951,935,medium_variant,2021
20_69,63.527,935,medium_variant,2021
25_49,36.559,935,medium_variant,2021
25_64,52.51,935,medium_variant,2021
25_69,56.085,935,medium_variant,2021
15plus,76.674,935,medium_variant,2021
16plus,75.14,935,medium_variant,2021
17plus,73.617,935,medium_variant,2021
18plus,72.104,935,medium_variant,2021
20plus,69.104,935,medium_variant,2021
21plus,67.612,935,medium_variant,2021
25plus,61.662,935,medium_variant,2021
50plus,25.103,935,medium_variant,2021
60plus,13.421,935,medium_variant,2021
65plus,9.152,935,medium_variant,2021
70plus,5.577,935,medium_variant,2021
75plus,3.138,935,medium_variant,2021
80plus,1.627,935,medium_variant,2021
85plus,0.697,935,medium_variant,2021
90plus,0.224,935,medium_variant,2021
total,100,935,medium_variant,2021
"Region, subregion, country or area *",ASIA,935,medium_variant,2022
0_1,3.011,935,medium_variant,2022
0_4,7.595,935,medium_variant,2022
0_14,23.096,935,medium_variant,2022
0_17,27.656,935,medium_variant,2022
0_19,30.646,935,medium_variant,2022
0_24,38.023,935,medium_variant,2022
3_4,3.065,935,medium_variant,2022
3_5,4.608,935,medium_variant,2022
3_6,6.157,935,medium_variant,2022
4_5,3.08,935,medium_variant,2022
4_6,4.628,935,medium_variant,2022
5_14,15.501,935,medium_variant,2022
5_10,9.312,935,medium_variant,2022
5_11,10.865,935,medium_variant,2022
6_9,6.213,935,medium_variant,2022
6_10,7.768,935,medium_variant,2022
6_11,9.322,935,medium_variant,2022
6_12,10.871,935,medium_variant,2022
7_10,6.22,935,medium_variant,2022
7_12,9.323,935,medium_variant,2022
11_16,9.24,935,medium_variant,2022
11_17,10.75,935,medium_variant,2022
11_18,12.249,935,medium_variant,2022
12_14,4.636,935,medium_variant,2022
12_16,7.687,935,medium_variant,2022
12_17,9.197,935,medium_variant,2022
12_18,10.696,935,medium_variant,2022
13_17,7.647,935,medium_variant,2022
13_18,9.146,935,medium_variant,2022
13_19,10.636,935,medium_variant,2022
15_17,4.56,935,medium_variant,2022
18_23,8.895,935,medium_variant,2022
15_24,14.928,935,medium_variant,2022
15_49,51.299,935,medium_variant,2022
15_59,63.132,935,medium_variant,2022
15_64,67.51,935,medium_variant,2022
20_64,59.961,935,medium_variant,2022
20_69,63.551,935,medium_variant,2022
25_49,36.371,935,medium_variant,2022
25_64,52.583,935,medium_variant,2022
25_69,56.173,935,medium_variant,2022
15plus,76.904,935,medium_variant,2022
16plus,75.373,935,medium_variant,2022
17plus,73.853,935,medium_variant,2022
18plus,72.344,935,medium_variant,2022
20plus,69.354,935,medium_variant,2022
21plus,67.871,935,medium_variant,2022
25plus,61.977,935,medium_variant,2022
50plus,25.606,935,medium_variant,2022
60plus,13.772,935,medium_variant,2022
65plus,9.394,935,medium_variant,2022
70plus,5.803,935,medium_variant,2022
75plus,3.225,935,medium_variant,2022
80plus,1.67,935,medium_variant,2022
85plus,0.732,935,medium_variant,2022
90plus,0.241,935,medium_variant,2022
total,100,935,medium_variant,2022
"Region, subregion, country or area *",ASIA,935,medium_variant,2023
0_1,2.966,935,medium_variant,2023
0_4,7.486,935,medium_variant,2023
0_14,22.855,935,medium_variant,2023
0_17,27.406,935,medium_variant,2023
0_19,30.388,935,medium_variant,2023
0_24,37.72,935,medium_variant,2023
3_4,3.022,935,medium_variant,2023
3_5,4.546,935,medium_variant,2023
3_6,6.076,935,medium_variant,2023
4_5,3.039,935,medium_variant,2023
4_6,4.569,935,medium_variant,2023
5_14,15.369,935,medium_variant,2023
5_10,9.215,935,medium_variant,2023
5_11,10.758,935,medium_variant,2023
6_9,6.148,935,medium_variant,2023
6_10,7.692,935,medium_variant,2023
6_11,9.235,935,medium_variant,2023
6_12,10.775,935,medium_variant,2023
7_10,6.162,935,medium_variant,2023
7_12,9.245,935,medium_variant,2023
11_16,9.198,935,medium_variant,2023
11_17,10.705,935,medium_variant,2023
11_18,12.201,935,medium_variant,2023
12_14,4.61,935,medium_variant,2023
12_16,7.655,935,medium_variant,2023
12_17,9.162,935,medium_variant,2023
12_18,10.658,935,medium_variant,2023
13_17,7.621,935,medium_variant,2023
13_18,9.118,935,medium_variant,2023
13_19,10.603,935,medium_variant,2023
15_17,4.551,935,medium_variant,2023
18_23,8.856,935,medium_variant,2023
15_24,14.865,935,medium_variant,2023
15_49,51.047,935,medium_variant,2023
15_59,63.002,935,medium_variant,2023
15_64,67.514,935,medium_variant,2023
20_64,59.981,935,medium_variant,2023
20_69,63.576,935,medium_variant,2023
25_49,36.182,935,medium_variant,2023
25_64,52.649,935,medium_variant,2023
25_69,56.245,935,medium_variant,2023
15plus,77.145,935,medium_variant,2023
16plus,75.618,935,medium_variant,2023
17plus,74.1,935,medium_variant,2023
18plus,72.594,935,medium_variant,2023
20plus,69.612,935,medium_variant,2023
21plus,68.135,935,medium_variant,2023
25plus,62.28,935,medium_variant,2023
50plus,26.098,935,medium_variant,2023
60plus,14.143,935,medium_variant,2023
65plus,9.631,935,medium_variant,2023
70plus,6.035,935,medium_variant,2023
75plus,3.313,935,medium_variant,2023
80plus,1.703,935,medium_variant,2023
85plus,0.755,935,medium_variant,2023
90plus,0.253,935,medium_variant,2023
total,100,935,medium_variant,2023
"Region, subregion, country or area *",ASIA,935,medium_variant,2024
0_1,2.923,935,medium_variant,2024
0_4,7.38,935,medium_variant,2024
0_14,22.606,935,medium_variant,2024
0_17,27.145,935,medium_variant,2024
0_19,30.122,935,medium_variant,2024
0_24,37.419,935,medium_variant,2024
3_4,2.981,935,medium_variant,2024
3_5,4.484,935,medium_variant,2024
3_6,5.994,935,medium_variant,2024
4_5,2.998,935,medium_variant,2024
4_6,4.508,935,medium_variant,2024
5_14,15.226,935,medium_variant,2024
5_10,9.111,935,medium_variant,2024
5_11,10.643,935,medium_variant,2024
6_9,6.077,935,medium_variant,2024
6_10,7.608,935,medium_variant,2024
6_11,9.14,935,medium_variant,2024
6_12,10.671,935,medium_variant,2024
7_10,6.097,935,medium_variant,2024
7_12,9.16,935,medium_variant,2024
11_16,9.15,935,medium_variant,2024
11_17,10.654,935,medium_variant,2024
11_18,12.148,935,medium_variant,2024
12_14,4.583,935,medium_variant,2024
12_16,7.618,935,medium_variant,2024
12_17,9.123,935,medium_variant,2024
12_18,10.616,935,medium_variant,2024
13_17,7.592,935,medium_variant,2024
13_18,9.085,935,medium_variant,2024
13_19,10.568,935,medium_variant,2024
15_17,4.539,935,medium_variant,2024
18_23,8.824,935,medium_variant,2024
15_24,14.813,935,medium_variant,2024
15_49,50.821,935,medium_variant,2024
15_59,62.858,935,medium_variant,2024
15_64,67.513,935,medium_variant,2024
20_64,59.996,935,medium_variant,2024
20_69,63.62,935,medium_variant,2024
25_49,36.008,935,medium_variant,2024
25_64,52.7,935,medium_variant,2024
25_69,56.324,935,medium_variant,2024
15plus,77.394,935,medium_variant,2024
16plus,75.874,935,medium_variant,2024
17plus,74.36,935,medium_variant,2024
18plus,72.855,935,medium_variant,2024
20plus,69.878,935,medium_variant,2024
21plus,68.405,935,medium_variant,2024
25plus,62.581,935,medium_variant,2024
50plus,26.573,935,medium_variant,2024
60plus,14.536,935,medium_variant,2024
65plus,9.881,935,medium_variant,2024
70plus,6.258,935,medium_variant,2024
75plus,3.411,935,medium_variant,2024
80plus,1.729,935,medium_variant,2024
85plus,0.766,935,medium_variant,2024
90plus,0.257,935,medium_variant,2024
total,100,935,medium_variant,2024
"Region, subregion, country or area *",ASIA,935,constant_fertility,2025
total,100,935,constant_fertility,2025
0_4,7.77626148810511,935,constant_fertility,2025
0_14,23.022149286229,935,constant_fertility,2025
0_19,30.4519845695636,935,constant_fertility,2025
0_24,37.6571323130368,935,constant_fertility,2025
5_14,15.2458877981239,935,constant_fertility,2025
15plus,76.9778507137711,935,constant_fertility,2025
15_24,14.6349830268078,935,constant_fertility,2025
15_49,50.1847052088736,935,constant_fertility,2025
15_59,62.1553926499417,935,constant_fertility,2025
15_64,66.9103497342378,935,constant_fertility,2025
20plus,69.5480154304364,935,constant_fertility,2025
20_64,59.4805144509031,935,constant_fertility,2025
20_69,63.1391506142489,935,constant_fertility,2025
25plus,62.3428676869632,935,constant_fertility,2025
25_49,35.5497221820658,935,constant_fertility,2025
25_64,52.2753667074299,935,constant_fertility,2025
25_69,55.9340028707757,935,constant_fertility,2025
50plus,26.7931455048975,935,constant_fertility,2025
60plus,14.8224580638294,935,constant_fertility,2025
65plus,10.0675009795333,935,constant_fertility,2025
70plus,6.40886481618753,935,constant_fertility,2025
75plus,3.495697790507,935,constant_fertility,2025
80plus,1.73628909647305,935,constant_fertility,2025
85plus,0.755920497107062,935,constant_fertility,2025
90plus,0.250476248114194,935,constant_fertility,2025
"Region, subregion, country or area *",ASIA,935,constant_mortality,2025
total,100,935,constant_mortality,2025
0_4,7.24703286758293,935,constant_mortality,2025
0_14,22.3515819743865,935,constant_mortality,2025
0_19,29.8846636089675,935,constant_mortality,2025
0_24,37.1866993614157,935,constant_mortality,2025
5_14,15.1045491068035,935,constant_mortality,2025
15plus,77.6484180256135,935,constant_mortality,2025
15_24,14.8351173870293,935,constant_mortality,2025
15_49,50.8369321264361,935,constant_mortality,2025
15_59,62.9315216380392,935,constant_mortality,2025
15_64,67.7170020033,935,constant_mortality,2025
20plus,70.1153363910325,935,constant_mortality,2025
20_64,60.1839203687189,935,constant_mortality,2025
20_69,63.8465178520697,935,constant_mortality,2025
25plus,62.8133006385843,935,constant_mortality,2025
25_49,36.0018147394069,935,constant_mortality,2025
25_64,52.8818846162707,935,constant_mortality,2025
25_69,56.5444820996215,935,constant_mortality,2025
50plus,26.8114858991774,935,constant_mortality,2025
60plus,14.7168963875743,935,constant_mortality,2025
65plus,9.93141602231355,935,constant_mortality,2025
70plus,6.26881853896278,935,constant_mortality,2025
75plus,3.37843929355238,935,constant_mortality,2025
80plus,1.65490396596124,935,constant_mortality,2025
85plus,0.70955997054493,935,constant_mortality,2025
90plus,0.231429541320171,935,constant_mortality,2025
"Region, subregion, country or area *",ASIA,935,high_variant,2025
total,100,935,high_variant,2025
0_4,8.48168142150187,935,high_variant,2025
0_14,24.0804314795741,935,high_variant,2025
0_19,31.4081222664905,935,high_variant,2025
0_24,38.5142145110135,935,high_variant,2025
5_14,15.5987500580722,935,high_variant,2025
15plus,75.9195685204259,935,high_variant,2025
15_24,14.4337830314394,935,high_variant,2025
15_49,49.4947719364564,935,high_variant,2025
15_59,61.3008878157093,935,high_variant,2025
15_64,65.990474325627,935,high_variant,2025
20plus,68.5918777335095,935,high_variant,2025
20_64,58.6627835387105,935,high_variant,2025
20_69,62.2711212149828,935,high_variant,2025
25plus,61.4857854889866,935,high_variant,2025
25_49,35.060988905017,935,high_variant,2025
25_64,51.5566912941876,935,high_variant,2025
25_69,55.1650289704599,935,high_variant,2025
50plus,26.4247965839695,935,high_variant,2025
60plus,14.6186807047166,935,high_variant,2025
65plus,9.92909419479895,935,high_variant,2025
70plus,6.32075651852669,935,high_variant,2025
75plus,3.44763936045861,935,high_variant,2025
80plus,1.7124188041631,935,high_variant,2025
85plus,0.745528193621613,935,high_variant,2025
90plus,0.247032730976795,935,high_variant,2025
"Region, subregion, country or area *",ASIA,935,instant_replacement,2025
total,100,935,instant_replacement,2025
0_4,7.57587021388323,935,instant_replacement,2025
0_14,22.8035511038443,935,instant_replacement,2025
0_19,30.254485256429,935,instant_replacement,2025
0_24,37.4800938530489,935,instant_replacement,2025
5_14,15.2276808899611,935,instant_replacement,2025
15plus,77.1964488961557,935,instant_replacement,2025
15_24,14.6765427492046,935,instant_replacement,2025
15_49,50.327217426746,935,instant_replacement,2025
15_59,62.331898685362,935,instant_replacement,2025
15_64,67.1003586820319,935,instant_replacement,2025
20plus,69.745514743571,935,instant_replacement,2025
20_64,59.6494245294473,935,instant_replacement,2025
20_69,63.3184503225301,935,instant_replacement,2025
25plus,62.5199061469511,935,instant_replacement,2025
25_49,35.6506746775415,935,instant_replacement,2025
25_64,52.4238159328274,935,instant_replacement,2025
25_69,56.0928417259102,935,instant_replacement,2025
50plus,26.8692314694096,935,instant_replacement,2025
60plus,14.8645502107937,935,instant_replacement,2025
65plus,10.0960902141237,935,instant_replacement,2025
70plus,6.42706442104089,935,instant_replacement,2025
75plus,3.50562471521188,935,instant_replacement,2025
80plus,1.741219731831,935,instant_replacement,2025
85plus,0.758067125994156,935,instant_replacement,2025
90plus,0.251187539251014,935,instant_replacement,2025
"Region, subregion, country or area *",ASIA,935,low_variant,2025
total,100,935,low_variant,2025
0_4,6.0145842782382,935,low_variant,2025
0_14,20.5389813756024,935,low_variant,2025
0_19,28.208489907167,935,low_variant,2025
0_24,35.6460628378179,935,low_variant,2025
5_14,14.5243970973642,935,low_variant,2025
15plus,79.4610186243976,935,low_variant,2025
15_24,15.1070814622155,935,low_variant,2025
15_49,51.8035741376093,935,low_variant,2025
15_59,64.160414558213,935,low_variant,2025
15_64,69.0687580586781,935,low_variant,2025
20plus,71.791510092833,935,low_variant,2025
20_64,61.3992495271136,935,low_variant,2025
20_69,65.1759067533655,935,low_variant,2025
