agebroad,percentagetotalpopulation,continent,variant,year
11_17,8.915,905,medium_variant,2016
11_18,10.224,905,medium_variant,2016
12_14,3.788,905,medium_variant,2016
12_16,6.351,905,medium_variant,2016
12_17,7.645,905,medium_variant,2016
12_18,8.954,905,medium_variant,2016
13_17,6.382,905,medium_variant,2016
13_18,7.692,905,medium_variant,2016
13_19,9.027,905,medium_variant,2016
15_17,3.857,905,medium_variant,2016
18_23,8.283,905,medium_variant,2016
15_24,13.587,905,medium_variant,2016
15_49,46.368,905,medium_variant,2016
15_59,60.055,905,medium_variant,2016
15_64,66.095,905,medium_variant,2016
20_64,59.593,905,medium_variant,2016
20_69,64.676,905,medium_variant,2016
25_49,32.781,905,medium_variant,2016
25_64,52.507,905,medium_variant,2016
25_69,57.591,905,medium_variant,2016
15plus,81.281,905,medium_variant,2016
16plus,80.005,905,medium_variant,2016
17plus,78.719,905,medium_variant,2016
18plus,77.425,905,medium_variant,2016
20plus,74.78,905,medium_variant,2016
21plus,73.413,905,medium_variant,2016
25plus,67.694,905,medium_variant,2016
50plus,34.913,905,medium_variant,2016
60plus,21.226,905,medium_variant,2016
65plus,15.187,905,medium_variant,2016
70plus,10.104,905,medium_variant,2016
75plus,6.418,905,medium_variant,2016
80plus,3.809,905,medium_variant,2016
85plus,1.982,905,medium_variant,2016
90plus,0.759,905,medium_variant,2016
total,100,905,medium_variant,2016
"Region, subregion, country or area *",NORTHERN AMERICA,905,medium_variant,2017
0_1,2.419,905,medium_variant,2017
0_4,5.998,905,medium_variant,2017
0_14,18.62,905,medium_variant,2017
0_17,22.447,905,medium_variant,2017
0_19,25.054,905,medium_variant,2017
0_24,32.03,905,medium_variant,2017
3_4,2.41,905,medium_variant,2017
3_5,3.644,905,medium_variant,2017
3_6,4.892,905,medium_variant,2017
4_5,2.449,905,medium_variant,2017
4_6,3.698,905,medium_variant,2017
5_14,12.621,905,medium_variant,2017
5_10,7.568,905,medium_variant,2017
5_11,8.839,905,medium_variant,2017
6_9,5.058,905,medium_variant,2017
6_10,6.334,905,medium_variant,2017
6_11,7.605,905,medium_variant,2017
6_12,8.871,905,medium_variant,2017
7_10,5.086,905,medium_variant,2017
7_12,7.622,905,medium_variant,2017
11_16,7.594,905,medium_variant,2017
11_17,8.881,905,medium_variant,2017
11_18,10.176,905,medium_variant,2017
12_14,3.783,905,medium_variant,2017
12_16,6.323,905,medium_variant,2017
12_17,7.61,905,medium_variant,2017
12_18,8.905,905,medium_variant,2017
13_17,6.344,905,medium_variant,2017
13_18,7.64,905,medium_variant,2017
13_19,8.951,905,medium_variant,2017
15_17,3.827,905,medium_variant,2017
18_23,8.137,905,medium_variant,2017
15_24,13.41,905,medium_variant,2017
15_49,46.165,905,medium_variant,2017
15_59,59.678,905,medium_variant,2017
15_64,65.808,905,medium_variant,2017
20_64,59.374,905,medium_variant,2017
20_69,64.556,905,medium_variant,2017
25_49,32.755,905,medium_variant,2017
25_64,52.398,905,medium_variant,2017
25_69,57.58,905,medium_variant,2017
15plus,81.38,905,medium_variant,2017
16plus,80.116,905,medium_variant,2017
17plus,78.84,905,medium_variant,2017
18plus,77.553,905,medium_variant,2017
20plus,74.946,905,medium_variant,2017
21plus,73.609,905,medium_variant,2017
25plus,67.97,905,medium_variant,2017
50plus,35.215,905,medium_variant,2017
60plus,21.702,905,medium_variant,2017
65plus,15.572,905,medium_variant,2017
70plus,10.39,905,medium_variant,2017
75plus,6.522,905,medium_variant,2017
80plus,3.85,905,medium_variant,2017
85plus,2.004,905,medium_variant,2017
90plus,0.795,905,medium_variant,2017
total,100,905,medium_variant,2017
"Region, subregion, country or area *",NORTHERN AMERICA,905,medium_variant,2018
0_1,2.476,905,medium_variant,2018
0_4,6.059,905,medium_variant,2018
0_14,18.555,905,medium_variant,2018
0_17,22.348,905,medium_variant,2018
0_19,24.93,905,medium_variant,2018
0_24,31.773,905,medium_variant,2018
3_4,2.363,905,medium_variant,2018
3_5,3.569,905,medium_variant,2018
3_6,4.79,905,medium_variant,2018
4_5,2.396,905,medium_variant,2018
4_6,3.617,905,medium_variant,2018
5_14,12.496,905,medium_variant,2018
5_10,7.444,905,medium_variant,2018
5_11,8.715,905,medium_variant,2018
6_9,4.967,905,medium_variant,2018
6_10,6.239,905,medium_variant,2018
6_11,7.51,905,medium_variant,2018
6_12,8.775,905,medium_variant,2018
7_10,5.018,905,medium_variant,2018
7_12,7.554,905,medium_variant,2018
11_16,7.569,905,medium_variant,2018
11_17,8.844,905,medium_variant,2018
11_18,10.131,905,medium_variant,2018
12_14,3.781,905,medium_variant,2018
12_16,6.298,905,medium_variant,2018
12_17,7.573,905,medium_variant,2018
12_18,8.86,905,medium_variant,2018
13_17,6.308,905,medium_variant,2018
13_18,7.595,905,medium_variant,2018
13_19,8.891,905,medium_variant,2018
15_17,3.792,905,medium_variant,2018
18_23,7.998,905,medium_variant,2018
15_24,13.218,905,medium_variant,2018
15_49,45.974,905,medium_variant,2018
15_59,59.273,905,medium_variant,2018
15_64,65.486,905,medium_variant,2018
20_64,59.111,905,medium_variant,2018
20_69,64.374,905,medium_variant,2018
25_49,32.756,905,medium_variant,2018
25_64,52.268,905,medium_variant,2018
25_69,57.531,905,medium_variant,2018
15plus,81.445,905,medium_variant,2018
16plus,80.19,905,medium_variant,2018
17plus,78.928,905,medium_variant,2018
18plus,77.652,905,medium_variant,2018
20plus,75.07,905,medium_variant,2018
21plus,73.757,905,medium_variant,2018
25plus,68.227,905,medium_variant,2018
50plus,35.471,905,medium_variant,2018
60plus,22.172,905,medium_variant,2018
65plus,15.959,905,medium_variant,2018
70plus,10.696,905,medium_variant,2018
75plus,6.636,905,medium_variant,2018
80plus,3.887,905,medium_variant,2018
85plus,2.008,905,medium_variant,2018
90plus,0.816,905,medium_variant,2018
total,100,905,medium_variant,2018
"Region, subregion, country or area *",NORTHERN AMERICA,905,medium_variant,2019
0_1,2.527,905,medium_variant,2019
0_4,6.129,905,medium_variant,2019
0_14,18.477,905,medium_variant,2019
0_17,22.24,905,medium_variant,2019
0_19,24.801,905,medium_variant,2019
0_24,31.515,905,medium_variant,2019
3_4,2.381,905,medium_variant,2019
3_5,3.566,905,medium_variant,2019
3_6,4.762,905,medium_variant,2019
4_5,2.362,905,medium_variant,2019
4_6,3.558,905,medium_variant,2019
5_14,12.348,905,medium_variant,2019
5_10,7.302,905,medium_variant,2019
5_11,8.567,905,medium_variant,2019
6_9,4.863,905,medium_variant,2019
6_10,6.117,905,medium_variant,2019
6_11,7.382,905,medium_variant,2019
6_12,8.648,905,medium_variant,2019
7_10,4.921,905,medium_variant,2019
7_12,7.452,905,medium_variant,2019
11_16,7.549,905,medium_variant,2019
11_17,8.809,905,medium_variant,2019
11_18,10.083,905,medium_variant,2019
12_14,3.781,905,medium_variant,2019
12_16,6.284,905,medium_variant,2019
12_17,7.544,905,medium_variant,2019
12_18,8.818,905,medium_variant,2019
13_17,6.279,905,medium_variant,2019
13_18,7.553,905,medium_variant,2019
13_19,8.839,905,medium_variant,2019
15_17,3.764,905,medium_variant,2019
18_23,7.878,905,medium_variant,2019
15_24,13.038,905,medium_variant,2019
15_49,45.813,905,medium_variant,2019
15_59,58.881,905,medium_variant,2019
15_64,65.161,905,medium_variant,2019
20_64,58.837,905,medium_variant,2019
20_69,64.181,905,medium_variant,2019
25_49,32.774,905,medium_variant,2019
25_64,52.123,905,medium_variant,2019
25_69,57.467,905,medium_variant,2019
15plus,81.523,905,medium_variant,2019
16plus,80.272,905,medium_variant,2019
17plus,79.02,905,medium_variant,2019
18plus,77.76,905,medium_variant,2019
20plus,75.199,905,medium_variant,2019
21plus,73.903,905,medium_variant,2019
25plus,68.485,905,medium_variant,2019
50plus,35.711,905,medium_variant,2019
60plus,22.642,905,medium_variant,2019
65plus,16.363,905,medium_variant,2019
70plus,11.019,905,medium_variant,2019
75plus,6.778,905,medium_variant,2019
80plus,3.926,905,medium_variant,2019
85plus,2.003,905,medium_variant,2019
90plus,0.815,905,medium_variant,2019
total,100,905,medium_variant,2019
"Region, subregion, country or area *",NORTHERN AMERICA,905,constant_fertility,2020
total,100,905,constant_fertility,2020
0_4,6.15269156446486,905,constant_fertility,2020
0_14,18.3524573475236,905,constant_fertility,2020
0_19,24.6324808369496,905,constant_fertility,2020
0_24,31.2404085859677,905,constant_fertility,2020
5_14,12.1997657830588,905,constant_fertility,2020
15plus,81.6475426524764,905,constant_fertility,2020
15_24,12.8879512384441,905,constant_fertility,2020
15_49,45.6904770967936,905,constant_fertility,2020
15_59,58.5292880224924,905,constant_fertility,2020
15_64,64.8529433239705,905,constant_fertility,2020
20plus,75.3675191630503,905,constant_fertility,2020
20_64,58.5729198345445,905,constant_fertility,2020
20_69,64.0103304707571,905,constant_fertility,2020
25plus,68.7595914140323,905,constant_fertility,2020
25_49,32.8025258583495,905,constant_fertility,2020
25_64,51.9649920855264,905,constant_fertility,2020
25_69,57.402402721739,905,constant_fertility,2020
50plus,35.9570655556827,905,constant_fertility,2020
60plus,23.118254629984,905,constant_fertility,2020
65plus,16.7945993285059,905,constant_fertility,2020
70plus,11.3571886922933,905,constant_fertility,2020
75plus,6.95838808893741,905,constant_fertility,2020
80plus,3.97336212391011,905,constant_fertility,2020
85plus,1.99300952513836,905,constant_fertility,2020
90plus,0.793515888889867,905,constant_fertility,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,constant_mortality,2020
total,100,905,constant_mortality,2020
0_4,6.17516697002971,905,constant_mortality,2020
0_14,18.3985903363013,905,constant_mortality,2020
0_19,24.6906618051842,905,constant_mortality,2020
0_24,31.3097740337909,905,constant_mortality,2020
5_14,12.2234233662715,905,constant_mortality,2020
15plus,81.6014096636988,905,constant_mortality,2020
15_24,12.9111836974896,905,constant_mortality,2020
15_49,45.76815080085,905,constant_mortality,2020
15_59,58.6127869601965,905,constant_mortality,2020
15_64,64.9311101911442,905,constant_mortality,2020
20plus,75.3093381948158,905,constant_mortality,2020
20_64,58.6390387222612,905,constant_mortality,2020
20_69,64.063529361928,905,constant_mortality,2020
25plus,68.6902259662091,905,constant_mortality,2020
25_49,32.8569671033604,905,constant_mortality,2020
25_64,52.0199264936545,905,constant_mortality,2020
25_69,57.4444171333214,905,constant_mortality,2020
50plus,35.8332588628487,905,constant_mortality,2020
60plus,22.9886227035022,905,constant_mortality,2020
65plus,16.6702994725546,905,constant_mortality,2020
70plus,11.2458088328878,905,constant_mortality,2020
75plus,6.86880693581653,905,constant_mortality,2020
80plus,3.90728240331141,905,constant_mortality,2020
85plus,1.95242064403168,905,constant_mortality,2020
90plus,0.774510324144759,905,constant_mortality,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,high_variant,2020
total,100,905,high_variant,2020
0_4,6.929690003489,905,high_variant,2020
0_14,19.028449405113,905,high_variant,2020
0_19,25.2564781147525,905,high_variant,2020
0_24,31.8096962358951,905,high_variant,2020
5_14,12.098759401624,905,high_variant,2020
15plus,80.971550594887,905,high_variant,2020
15_24,12.7812468307821,905,high_variant,2020
15_49,45.3121877004261,905,high_variant,2020
15_59,58.0447010704028,905,high_variant,2020
15_64,64.3160003471941,905,high_variant,2020
20plus,74.7435218852475,905,high_variant,2020
20_64,58.0879716375546,905,high_variant,2020
20_69,63.4803638165728,905,high_variant,2020
25plus,68.1903037641049,905,high_variant,2020
25_49,32.5309408696439,905,high_variant,2020
25_64,51.534753516412,905,high_variant,2020
25_69,56.9271456954302,905,high_variant,2020
50plus,35.6593628944609,905,high_variant,2020
60plus,22.9268495244842,905,high_variant,2020
65plus,16.6555502476929,905,high_variant,2020
70plus,11.2631580686747,905,high_variant,2020
75plus,6.90077686232932,905,high_variant,2020
80plus,3.94046509908326,905,high_variant,2020
85plus,1.97650861689391,905,high_variant,2020
90plus,0.786946059339164,905,high_variant,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,instant_replacement,2020
total,100,905,instant_replacement,2020
0_4,6.84357158143879,905,instant_replacement,2020
0_14,18.9535262594555,905,instant_replacement,2020
0_19,25.1873177771275,905,instant_replacement,2020
0_24,31.7465996047474,905,instant_replacement,2020
5_14,12.1099546780167,905,instant_replacement,2020
15plus,81.0464737405445,905,instant_replacement,2020
15_24,12.7930733452919,905,instant_replacement,2020
15_49,45.3541151627779,905,instant_replacement,2020
15_59,58.0984099540909,905,instant_replacement,2020
15_64,64.3755120772613,905,instant_replacement,2020
20plus,74.8126822228725,905,instant_replacement,2020
20_64,58.1417205595893,905,instant_replacement,2020
20_69,63.5391023304049,905,instant_replacement,2020
25plus,68.2534003952527,905,instant_replacement,2020
25_49,32.5610418174861,905,instant_replacement,2020
25_64,51.5824387319694,905,instant_replacement,2020
25_69,56.979820502785,905,instant_replacement,2020
50plus,35.6923585777666,905,instant_replacement,2020
60plus,22.9480637864536,905,instant_replacement,2020
65plus,16.6709616632832,905,instant_replacement,2020
70plus,11.2735798924677,905,instant_replacement,2020
75plus,6.90716216563903,905,instant_replacement,2020
80plus,3.94411121970721,905,instant_replacement,2020
85plus,1.97833748446417,905,instant_replacement,2020
90plus,0.787674222179017,905,instant_replacement,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,low_variant,2020
total,100,905,low_variant,2020
0_4,5.39172036296266,905,low_variant,2020
0_14,17.690409285968,905,low_variant,2020
0_19,24.0213550351783,905,low_variant,2020
0_24,30.6828638916617,905,low_variant,2020
5_14,12.2986889230054,905,low_variant,2020
15plus,82.309590714032,905,low_variant,2020
15_24,12.9924546056936,905,low_variant,2020
15_49,46.0609633455009,905,low_variant,2020
15_59,59.0038791788295,905,low_variant,2020
15_64,65.3788105334291,905,low_variant,2020
20plus,75.9786449648217,905,low_variant,2020
20_64,59.0478647842188,905,low_variant,2020
20_69,64.5293652614069,905,low_variant,2020
25plus,69.3171361083383,905,low_variant,2020
25_49,33.0685087398073,905,low_variant,2020
25_64,52.3863559277355,905,low_variant,2020
25_69,57.8678564049236,905,low_variant,2020
50plus,36.2486273685311,905,low_variant,2020
60plus,23.3057115352025,905,low_variant,2020
65plus,16.9307801806029,905,low_variant,2020
70plus,11.4492797034148,905,low_variant,2020
75plus,7.01481094253683,905,low_variant,2020
80plus,4.00558056682381,905,low_variant,2020
85plus,2.00917006163357,905,low_variant,2020
90plus,0.799950199574381,905,low_variant,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,medium_variant,2020
0_1,2.557,905,medium_variant,2020
0_4,6.167,905,medium_variant,2020
0_14,18.365,905,medium_variant,2020
0_17,22.112,905,medium_variant,2020
0_19,24.644,905,medium_variant,2020
0_24,31.251,905,medium_variant,2020
3_4,2.387,905,medium_variant,2020
3_5,3.568,905,medium_variant,2020
3_6,4.749,905,medium_variant,2020
4_5,2.367,905,medium_variant,2020
4_6,3.548,905,medium_variant,2020
5_14,12.198,905,medium_variant,2020
5_10,7.178,905,medium_variant,2020
5_11,8.424,905,medium_variant,2020
6_9,4.773,905,medium_variant,2020
6_10,5.997,905,medium_variant,2020
6_11,7.243,905,medium_variant,2020
6_12,8.503,905,medium_variant,2020
7_10,4.817,905,medium_variant,2020
7_12,7.322,905,medium_variant,2020
11_16,7.518,905,medium_variant,2020
11_17,8.767,905,medium_variant,2020
11_18,10.026,905,medium_variant,2020
12_14,3.774,905,medium_variant,2020
12_16,6.272,905,medium_variant,2020
12_17,7.522,905,medium_variant,2020
12_18,8.78,905,medium_variant,2020
13_17,6.262,905,medium_variant,2020
13_18,7.521,905,medium_variant,2020
13_19,8.794,905,medium_variant,2020
15_17,3.748,905,medium_variant,2020
18_23,7.769,905,medium_variant,2020
15_24,12.886,905,medium_variant,2020
15_49,45.684,905,medium_variant,2020
15_59,58.52,905,medium_variant,2020
15_64,64.843,905,medium_variant,2020
20_64,58.564,905,medium_variant,2020
20_69,64.001,905,medium_variant,2020
25_49,32.798,905,medium_variant,2020
25_64,51.957,905,medium_variant,2020
25_69,57.394,905,medium_variant,2020
15plus,81.635,905,medium_variant,2020
16plus,80.385,905,medium_variant,2020
17plus,79.137,905,medium_variant,2020
18plus,77.888,905,medium_variant,2020
20plus,75.356,905,medium_variant,2020
21plus,74.07,905,medium_variant,2020
25plus,68.749,905,medium_variant,2020
50plus,35.952,905,medium_variant,2020
60plus,23.115,905,medium_variant,2020
65plus,16.792,905,medium_variant,2020
70plus,11.355,905,medium_variant,2020
75plus,6.957,905,medium_variant,2020
80plus,3.973,905,medium_variant,2020
85plus,1.993,905,medium_variant,2020
90plus,0.793,905,medium_variant,2020
total,100,905,medium_variant,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,momentum,2020
total,100,905,momentum,2020
0_4,6.76521205000337,905,momentum,2020
0_14,18.990810321196,905,momentum,2020
0_19,25.1662370028564,905,momentum,2020
0_24,31.5611217058646,905,momentum,2020
5_14,12.2255982711926,905,momentum,2020
15plus,81.009189678804,905,momentum,2020
15_24,12.5703113846686,905,momentum,2020
15_49,44.9655406734094,905,momentum,2020
15_59,57.8579606871756,905,momentum,2020
15_64,64.2152417427524,905,momentum,2020
20plus,74.8337629971436,905,momentum,2020
20_64,58.0398150610921,905,momentum,2020
20_69,63.5018659992677,905,momentum,2020
25plus,68.4388782941354,905,momentum,2020
25_49,32.3952292887408,905,momentum,2020
25_64,51.6449303580839,905,momentum,2020
25_69,57.1069812962595,905,momentum,2020
50plus,36.0436490053946,905,momentum,2020
60plus,23.1512289916284,905,momentum,2020
65plus,16.7939479360516,905,momentum,2020
70plus,11.3318969978759,905,momentum,2020
75plus,6.92235590956108,905,momentum,2020
80plus,3.938937896044,905,momentum,2020
85plus,1.97011927517779,905,momentum,2020
90plus,0.781531892184797,905,momentum,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,no_change,2020
total,100,905,no_change,2020
0_4,6.16084411533617,905,no_change,2020
0_14,18.3861332153889,905,no_change,2020
0_19,24.6791652203141,905,no_change,2020
0_24,31.299287910403,905,no_change,2020
5_14,12.2252891000527,905,no_change,2020
15plus,81.6138667846111,905,no_change,2020
15_24,12.9131546950141,905,no_change,2020
15_49,45.7751376824592,905,no_change,2020
15_59,58.6217346803055,905,no_change,2020
15_64,64.941022454841,905,no_change,2020
20plus,75.320834779686,905,no_change,2020
20_64,58.6479904499159,905,no_change,2020
20_69,64.0733091823334,905,no_change,2020
25plus,68.700712089597,905,no_change,2020
25_49,32.8619829874451,905,no_change,2020
25_64,52.027867759827,905,no_change,2020
25_69,57.4531864922444,905,no_change,2020
50plus,35.8387291021519,905,no_change,2020
60plus,22.9921321043056,905,no_change,2020
65plus,16.6728443297701,905,no_change,2020
70plus,11.2475255973526,905,no_change,2020
75plus,6.86985551523293,905,no_change,2020
80plus,3.90787888184698,905,no_change,2020
85plus,1.9527186969713899,905,no_change,2020
90plus,0.774628559464412,905,no_change,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,zero_migration,2020
total,100,905,zero_migration,2020
0_4,6.0726982582413,905,zero_migration,2020
0_14,18.361903325109,905,zero_migration,2020
0_19,24.5696026010295,905,zero_migration,2020
0_24,30.99943023072,905,zero_migration,2020
5_14,12.2892050668677,905,zero_migration,2020
15plus,81.638096674891,905,zero_migration,2020
15_24,12.6375269056109,905,zero_migration,2020
15_49,45.2106381140047,905,zero_migration,2020
15_59,58.1894745336447,905,zero_migration,2020
15_64,64.5976734864361,905,zero_migration,2020
20plus,75.4303973989705,905,zero_migration,2020
20_64,58.3899742105156,905,zero_migration,2020
20_69,63.9042386055657,905,zero_migration,2020
25plus,69.00056976928,905,zero_migration,2020
25_49,32.5731112083938,905,zero_migration,2020
25_64,51.9601465808251,905,zero_migration,2020
25_69,57.4744109758752,905,zero_migration,2020
50plus,36.4274585608863,905,zero_migration,2020
60plus,23.4486221412462,905,zero_migration,2020
65plus,17.0404231884549,905,zero_migration,2020
70plus,11.5261587934048,905,zero_migration,2020
75plus,7.06291626350893,905,zero_migration,2020
80plus,4.03426904474896,905,zero_migration,2020
85plus,2.02545883575134,905,zero_migration,2020
90plus,0.806435239135499,905,zero_migration,2020
"Region, subregion, country or area *",NORTHERN AMERICA,905,medium_variant,2021
0_1,2.586,905,medium_variant,2021
0_4,6.249,905,medium_variant,2021
0_14,18.332,905,medium_variant,2021
0_17,22.086,905,medium_variant,2021
0_19,24.598,905,medium_variant,2021
0_24,31.113,905,medium_variant,2021
3_4,2.416,905,medium_variant,2021
3_5,3.6,905,medium_variant,2021
3_6,4.777,905,medium_variant,2021
4_5,2.382,905,medium_variant,2021
4_6,3.558,905,medium_variant,2021
5_14,12.083,905,medium_variant,2021
5_10,7.104,905,medium_variant,2021
5_11,8.325,905,medium_variant,2021
6_9,4.717,905,medium_variant,2021
6_10,5.92,905,medium_variant,2021
6_11,7.14,905,medium_variant,2021
6_12,8.383,905,medium_variant,2021
7_10,4.743,905,medium_variant,2021
7_12,7.206,905,medium_variant,2021
11_16,7.484,905,medium_variant,2021
11_17,8.733,905,medium_variant,2021
11_18,9.985,905,medium_variant,2021
12_14,3.758,905,medium_variant,2021
12_16,6.263,905,medium_variant,2021
12_17,7.513,905,medium_variant,2021
12_18,8.764,905,medium_variant,2021
13_17,6.27,905,medium_variant,2021
13_18,7.522,905,medium_variant,2021
13_19,8.783,905,medium_variant,2021
15_17,3.754,905,medium_variant,2021
18_23,7.688,905,medium_variant,2021
15_24,12.781,905,medium_variant,2021
15_49,45.55,905,medium_variant,2021
15_59,58.131,905,medium_variant,2021
15_64,64.462,905,medium_variant,2021
20_64,58.195,905,medium_variant,2021
20_69,63.711,905,medium_variant,2021
25_49,32.769,905,medium_variant,2021
25_64,51.681,905,medium_variant,2021
25_69,57.196,905,medium_variant,2021
15plus,81.668,905,medium_variant,2021
16plus,80.414,905,medium_variant,2021
17plus,79.163,905,medium_variant,2021
18plus,77.914,905,medium_variant,2021
20plus,75.402,905,medium_variant,2021
21plus,74.127,905,medium_variant,2021
25plus,68.887,905,medium_variant,2021
50plus,36.118,905,medium_variant,2021
60plus,23.537,905,medium_variant,2021
65plus,17.206,905,medium_variant,2021
70plus,11.691,905,medium_variant,2021
75plus,7.181,905,medium_variant,2021
80plus,4.064,905,medium_variant,2021
85plus,2.04,905,medium_variant,2021
90plus,0.826,905,medium_variant,2021
total,100,905,medium_variant,2021
"Region, subregion, country or area *",NORTHERN AMERICA,905,medium_variant,2022
0_1,2.546,905,medium_variant,2022
0_4,6.267,905,medium_variant,2022
0_14,18.244,905,medium_variant,2022
0_17,22.009,905,medium_variant,2022
0_19,24.514,905,medium_variant,2022
0_24,30.959,905,medium_variant,2022
3_4,2.452,905,medium_variant,2022
3_5,3.647,905,medium_variant,2022
3_6,4.829,905,medium_variant,2022
4_5,2.409,905,medium_variant,2022
4_6,3.591,905,medium_variant,2022
5_14,11.977,905,medium_variant,2022
5_10,7.068,905,medium_variant,2022
5_11,8.266,905,medium_variant,2022
6_9,4.693,905,medium_variant,2022
6_10,5.873,905,medium_variant,2022
6_11,7.071,905,medium_variant,2022
6_12,8.288,905,medium_variant,2022
7_10,4.691,905,medium_variant,2022
7_12,7.106,905,medium_variant,2022
11_16,7.421,905,medium_variant,2022
11_17,8.673,905,medium_variant,2022
11_18,9.925,905,medium_variant,2022
12_14,3.711,905,medium_variant,2022
12_16,6.223,905,medium_variant,2022
12_17,7.476,905,medium_variant,2022
12_18,8.727,905,medium_variant,2022
13_17,6.259,905,medium_variant,2022
13_18,7.51,905,medium_variant,2022
13_19,8.764,905,medium_variant,2022
15_17,3.764,905,medium_variant,2022
18_23,7.635,905,medium_variant,2022
15_24,12.715,905,medium_variant,2022
15_49,45.468,905,medium_variant,2022
15_59,57.799,905,medium_variant,2022
15_64,64.122,905,medium_variant,2022
20_64,57.852,905,medium_variant,2022
20_69,63.455,905,medium_variant,2022
25_49,32.754,905,medium_variant,2022
25_64,51.407,905,medium_variant,2022
25_69,57.01,905,medium_variant,2022
15plus,81.756,905,medium_variant,2022
16plus,80.498,905,medium_variant,2022
17plus,79.244,905,medium_variant,2022
18plus,77.991,905,medium_variant,2022
20plus,75.486,905,medium_variant,2022
21plus,74.223,905,medium_variant,2022
25plus,69.041,905,medium_variant,2022
50plus,36.287,905,medium_variant,2022
60plus,23.957,905,medium_variant,2022
65plus,17.634,905,medium_variant,2022
70plus,12.031,905,medium_variant,2022
75plus,7.43,905,medium_variant,2022
80plus,4.152,905,medium_variant,2022
85plus,2.076,905,medium_variant,2022
90plus,0.844,905,medium_variant,2022
total,100,905,medium_variant,2022
"Region, subregion, country or area *",NORTHERN AMERICA,905,medium_variant,2023
0_1,2.518,905,medium_variant,2023
0_4,6.239,905,medium_variant,2023
0_14,18.13,905,medium_variant,2023
0_17,21.895,905,medium_variant,2023
0_19,24.402,905,medium_variant,2023
0_24,30.797,905,medium_variant,2023
3_4,2.484,905,medium_variant,2023
3_5,3.693,905,medium_variant,2023
3_6,4.886,905,medium_variant,2023
4_5,2.439,905,medium_variant,2023
4_6,3.632,905,medium_variant,2023
5_14,11.892,905,medium_variant,2023
5_10,7.076,905,medium_variant,2023
5_11,8.249,905,medium_variant,2023
6_9,4.705,905,medium_variant,2023
6_10,5.866,905,medium_variant,2023
6_11,7.04,905,medium_variant,2023
6_12,8.233,905,medium_variant,2023
7_10,4.674,905,medium_variant,2023
7_12,7.04,905,medium_variant,2023
11_16,7.327,905,medium_variant,2023
11_17,8.581,905,medium_variant,2023
11_18,9.834,905,medium_variant,2023
12_14,3.643,905,medium_variant,2023
12_16,6.153,905,medium_variant,2023
12_17,7.407,905,medium_variant,2023
12_18,8.661,905,medium_variant,2023
13_17,6.215,905,medium_variant,2023
13_18,7.468,905,medium_variant,2023
13_19,8.722,905,medium_variant,2023
15_17,3.765,905,medium_variant,2023
18_23,7.601,905,medium_variant,2023
15_24,12.667,905,medium_variant,2023
15_49,45.412,905,medium_variant,2023
15_59,57.505,905,medium_variant,2023
15_64,63.801,905,medium_variant,2023
20_64,57.529,905,medium_variant,2023
20_69,63.218,905,medium_variant,2023
25_49,32.745,905,medium_variant,2023
25_64,51.134,905,medium_variant,2023
25_69,56.823,905,medium_variant,2023
15plus,81.87,905,medium_variant,2023
16plus,80.616,905,medium_variant,2023
17plus,79.359,905,medium_variant,2023
18plus,78.105,905,medium_variant,2023
20plus,75.598,905,medium_variant,2023
21plus,74.341,905,medium_variant,2023
25plus,69.203,905,medium_variant,2023
50plus,36.458,905,medium_variant,2023
60plus,24.365,905,medium_variant,2023
65plus,18.069,905,medium_variant,2023
70plus,12.38,905,medium_variant,2023
75plus,7.697,905,medium_variant,2023
80plus,4.246,905,medium_variant,2023
85plus,2.104,905,medium_variant,2023
90plus,0.849,905,medium_variant,2023
total,100,905,medium_variant,2023
"Region, subregion, country or area *",NORTHERN AMERICA,905,medium_variant,2024
0_1,2.488,905,medium_variant,2024
0_4,6.2,905,medium_variant,2024
0_14,18.033,905,medium_variant,2024
0_17,21.775,905,medium_variant,2024
0_19,24.284,905,medium_variant,2024
0_24,30.641,905,medium_variant,2024
3_4,2.472,905,medium_variant,2024
3_5,3.694,905,medium_variant,2024
3_6,4.898,905,medium_variant,2024
4_5,2.46,905,medium_variant,2024
4_6,3.665,905,medium_variant,2024
5_14,11.833,905,medium_variant,2024
5_10,7.117,905,medium_variant,2024
5_11,8.27,905,medium_variant,2024
6_9,4.74,905,medium_variant,2024
6_10,5.895,905,medium_variant,2024
6_11,7.049,905,medium_variant,2024
6_12,8.215,905,medium_variant,2024
7_10,4.69,905,medium_variant,2024
7_12,7.01,905,medium_variant,2024
11_16,7.201,905,medium_variant,2024
11_17,8.458,905,medium_variant,2024
11_18,9.712,905,medium_variant,2024
12_14,3.563,905,medium_variant,2024
12_16,6.048,905,medium_variant,2024
12_17,7.304,905,medium_variant,2024
12_18,8.558,905,medium_variant,2024
13_17,6.138,905,medium_variant,2024
13_18,7.392,905,medium_variant,2024
