continent,year,variant,freq,age1yearinterval,survivorage
908,2070,medium_variant,5yearly,10,99780.5172567565
908,2070,medium_variant,5yearly,15,99753.376176486
908,2070,medium_variant,5yearly,20,99691.8639300078
908,2070,medium_variant,5yearly,25,99582.766967782
908,2070,medium_variant,5yearly,30,99428.1692109619
908,2070,medium_variant,5yearly,35,99217.3170612387
908,2070,medium_variant,5yearly,40,98931.4489110075
908,2070,medium_variant,5yearly,45,98517.0324244151
908,2070,medium_variant,5yearly,50,97864.6805499226
908,2070,medium_variant,5yearly,55,96828.3814282427
908,2070,medium_variant,5yearly,60,95222.8815825833
908,2070,medium_variant,5yearly,65,92929.9702116477
908,2070,medium_variant,5yearly,70,89959.6867149948
908,2070,medium_variant,5yearly,75,85324.843170645
908,2070,medium_variant,5yearly,80,77225.6367592195
908,2070,medium_variant,5yearly,85,64089.3002347761
908,2070,medium_variant,5yearly,90,45470.701236536
908,2070,medium_variant,5yearly,95,24590.5407606684
908,2070,medium_variant,5yearly,100plus,8587.00974706553
908,2075,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2075,medium_variant,5yearly,0,100000
908,2075,medium_variant,5yearly,1,99848.9557172145
908,2075,medium_variant,5yearly,5,99814.3570581524
908,2075,medium_variant,5yearly,10,99792.3705598375
908,2075,medium_variant,5yearly,15,99767.2419106618
908,2075,medium_variant,5yearly,20,99711.5268473346
908,2075,medium_variant,5yearly,25,99613.4848553019
908,2075,medium_variant,5yearly,30,99474.3584404322
908,2075,medium_variant,5yearly,35,99282.2084060661
908,2075,medium_variant,5yearly,40,99019.4854738382
908,2075,medium_variant,5yearly,45,98644.0294854881
908,2075,medium_variant,5yearly,50,98063.4392893131
908,2075,medium_variant,5yearly,55,97138.1283917026
908,2075,medium_variant,5yearly,60,95695.9702232537
908,2075,medium_variant,5yearly,65,93535.8881270849
908,2075,medium_variant,5yearly,70,90718.0278133548
908,2075,medium_variant,5yearly,75,86429.1640316217
908,2075,medium_variant,5yearly,80,78830.5686624781
908,2075,medium_variant,5yearly,85,66276.9494193125
908,2075,medium_variant,5yearly,90,48023.3233453337
908,2075,medium_variant,5yearly,95,26814.1262023264
908,2075,medium_variant,5yearly,100plus,9781.09401264436
908,2080,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2080,medium_variant,5yearly,0,100000
908,2080,medium_variant,5yearly,1,99857.3338452641
908,2080,medium_variant,5yearly,5,99824.7919980378
908,2080,medium_variant,5yearly,10,99804.0566410815
908,2080,medium_variant,5yearly,15,99780.5805276253
908,2080,medium_variant,5yearly,20,99729.2973882218
908,2080,medium_variant,5yearly,25,99640.4342770819
908,2080,medium_variant,5yearly,30,99516.0046679194
908,2080,medium_variant,5yearly,35,99342.7956669154
908,2080,medium_variant,5yearly,40,99101.2354226928
908,2080,medium_variant,5yearly,45,98752.8537768127
908,2080,medium_variant,5yearly,50,98221.2376769283
908,2080,medium_variant,5yearly,55,97388.0711998686
908,2080,medium_variant,5yearly,60,96087.654614159
908,2080,medium_variant,5yearly,65,94124.5915526862
908,2080,medium_variant,5yearly,70,91441.8568894869
908,2080,medium_variant,5yearly,75,87347.8378221675
908,2080,medium_variant,5yearly,80,80089.071252308
908,2080,medium_variant,5yearly,85,68035.1171484851
908,2080,medium_variant,5yearly,90,50274.9970824019
908,2080,medium_variant,5yearly,95,29077.3523687585
908,2080,medium_variant,5yearly,100plus,11233.6080605237
908,2085,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2085,medium_variant,5yearly,0,100000
908,2085,medium_variant,5yearly,1,99865.5236165989
908,2085,medium_variant,5yearly,5,99835.0124527547
908,2085,medium_variant,5yearly,10,99815.3511449422
908,2085,medium_variant,5yearly,15,99793.3136960852
908,2085,medium_variant,5yearly,20,99745.6909092566
908,2085,medium_variant,5yearly,25,99664.4581022641
908,2085,medium_variant,5yearly,30,99552.8479016844
908,2085,medium_variant,5yearly,35,99398.6406366409
908,2085,medium_variant,5yearly,40,99180.526329927
908,2085,medium_variant,5yearly,45,98858.9945004793
908,2085,medium_variant,5yearly,50,98364.6611386323
908,2085,medium_variant,5yearly,55,97599.9794284223
908,2085,medium_variant,5yearly,60,96427.6891698872
908,2085,medium_variant,5yearly,65,94652.5687935613
908,2085,medium_variant,5yearly,70,92142.7541632758
908,2085,medium_variant,5yearly,75,88135.1453962817
908,2085,medium_variant,5yearly,80,81088.5886046027
908,2085,medium_variant,5yearly,85,69439.1428204156
908,2085,medium_variant,5yearly,90,52214.8231278646
908,2085,medium_variant,5yearly,95,31273.8613349749
908,2085,medium_variant,5yearly,100plus,12870.3563455488
908,2090,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2090,medium_variant,5yearly,0,100000
908,2090,medium_variant,5yearly,1,99872.8439373637
908,2090,medium_variant,5yearly,5,99844.2051308697
908,2090,medium_variant,5yearly,10,99825.5539654856
908,2090,medium_variant,5yearly,15,99805.0567870935
908,2090,medium_variant,5yearly,20,99761.0747250433
908,2090,medium_variant,5yearly,25,99686.4055072113
908,2090,medium_variant,5yearly,30,99585.7749750442
908,2090,medium_variant,5yearly,35,99449.5177758668
908,2090,medium_variant,5yearly,40,99256.7226019768
908,2090,medium_variant,5yearly,45,98967.3690242193
908,2090,medium_variant,5yearly,50,98513.964364872
908,2090,medium_variant,5yearly,55,97807.2505697388
908,2090,medium_variant,5yearly,60,96737.5579356793
908,2090,medium_variant,5yearly,65,95143.2220742254
908,2090,medium_variant,5yearly,70,92864.0954457474
908,2090,medium_variant,5yearly,75,89141.597559373
908,2090,medium_variant,5yearly,80,82486.2701681937
908,2090,medium_variant,5yearly,85,71266.8541084928
908,2090,medium_variant,5yearly,90,54288.4177132198
908,2090,medium_variant,5yearly,95,33076.6531860186
908,2090,medium_variant,5yearly,100plus,13873.2920608567
908,2095,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2095,medium_variant,5yearly,0,100000
908,2095,medium_variant,5yearly,1,99878.0628059301
908,2095,medium_variant,5yearly,5,99850.778214468
908,2095,medium_variant,5yearly,10,99833.580886545
908,2095,medium_variant,5yearly,15,99814.7016555227
908,2095,medium_variant,5yearly,20,99774.3529229683
908,2095,medium_variant,5yearly,25,99705.8279282827
908,2095,medium_variant,5yearly,30,99614.0888492938
908,2095,medium_variant,5yearly,35,99492.0577927357
908,2095,medium_variant,5yearly,40,99321.5781503027
908,2095,medium_variant,5yearly,45,99064.9946689395
908,2095,medium_variant,5yearly,50,98656.5587735983
908,2095,medium_variant,5yearly,55,98007.9772823283
908,2095,medium_variant,5yearly,60,97018.2013861775
908,2095,medium_variant,5yearly,65,95558.8352348649
908,2095,medium_variant,5yearly,70,93506.8314104439
908,2095,medium_variant,5yearly,75,90112.8668355059
908,2095,medium_variant,5yearly,80,83907.1268371646
908,2095,medium_variant,5yearly,85,73177.6737685107
908,2095,medium_variant,5yearly,90,56469.4218095559
908,2095,medium_variant,5yearly,95,34934.7841268225
908,2095,medium_variant,5yearly,100plus,14843.4202128923
