continent,variant,freq,year,netreporductionrate
903,instant_replacement,5yearly,2065,1
903,low_variant,5yearly,2065,0.985796461477889
903,medium_variant,5yearly,2065,1.21603729198303
903,momentum,5yearly,2065,1
903,no_change,5yearly,2065,2.13062544516434
903,zero_migration,5yearly,2065,1.21574293399315
903,constant_fertility,5yearly,2070,2.49576711179363
903,constant_mortality,5yearly,2070,1.0200229926046
903,high_variant,5yearly,2070,1.40752827693634
903,instant_replacement,5yearly,2070,1
903,low_variant,5yearly,2070,0.944450732439134
903,medium_variant,5yearly,2070,1.17531118816859
903,momentum,5yearly,2070,1
903,no_change,5yearly,2070,2.14329066805698
903,zero_migration,5yearly,2070,1.17501615502781
903,constant_fertility,5yearly,2075,2.52072990287717
903,constant_mortality,5yearly,2075,0.985443021058199
903,high_variant,5yearly,2075,1.37151665772524
903,instant_replacement,5yearly,2075,1
903,low_variant,5yearly,2075,0.907017303505043
903,medium_variant,5yearly,2075,1.13848942000702
903,momentum,5yearly,2075,1
903,no_change,5yearly,2075,2.15535714501436
903,zero_migration,5yearly,2075,1.1381997601281
903,constant_fertility,5yearly,2080,2.54391923709882
903,constant_mortality,5yearly,2080,0.954681590190554
903,high_variant,5yearly,2080,1.33857190590036
903,instant_replacement,5yearly,2080,1
903,low_variant,5yearly,2080,0.872964985251876
903,medium_variant,5yearly,2080,1.10495779875213
903,momentum,5yearly,2080,1
903,no_change,5yearly,2080,2.1669445606811
903,zero_migration,5yearly,2080,1.10468217774806
903,constant_fertility,5yearly,2085,2.56581540172984
903,constant_mortality,5yearly,2085,0.927202707126125
903,high_variant,5yearly,2085,1.30941964549382
903,instant_replacement,5yearly,2085,1
903,low_variant,5yearly,2085,0.842395804881642
903,medium_variant,5yearly,2085,1.07500234862536
903,momentum,5yearly,2085,1
903,no_change,5yearly,2085,2.17824873933528
903,zero_migration,5yearly,2085,1.07473448225816
903,constant_fertility,5yearly,2090,2.58671010314991
903,constant_mortality,5yearly,2090,0.902436029961959
903,high_variant,5yearly,2090,1.28238893183746
903,instant_replacement,5yearly,2090,1
903,low_variant,5yearly,2090,0.814151782807875
903,medium_variant,5yearly,2090,1.0476092032278
903,momentum,5yearly,2090,1
903,no_change,5yearly,2090,2.18936102507434
903,zero_migration,5yearly,2090,1.04735338565041
903,constant_fertility,5yearly,2095,2.6064405887444
903,constant_mortality,5yearly,2095,0.879979889328407
903,high_variant,5yearly,2095,1.25772428887661
903,instant_replacement,5yearly,2095,1
903,low_variant,5yearly,2095,0.788185934218502
903,medium_variant,5yearly,2095,1.02228852494454
903,momentum,5yearly,2095,1
903,no_change,5yearly,2095,2.20026117542921
903,zero_migration,5yearly,2095,1.0220478694839
