region,variant,freq,year,rateofnaturalincreaseper1000population
913,high_variant,5yearly,2065,7.902
913,instant_replacement,5yearly,2065,3.735
913,low_variant,5yearly,2065,-4.236
913,medium_variant,5yearly,2065,2.158
913,momentum,5yearly,2065,0.469000000000001
913,no_change,5yearly,2065,5.82
913,zero_migration,5yearly,2065,2.132
913,constant_fertility,5yearly,2070,10.558
913,constant_mortality,5yearly,2070,-4.342
913,high_variant,5yearly,2070,7.532
913,instant_replacement,5yearly,2070,3.238
913,low_variant,5yearly,2070,-5.373
913,medium_variant,5yearly,2070,1.467
913,momentum,5yearly,2070,0.202000000000002
913,no_change,5yearly,2070,5.884
913,zero_migration,5yearly,2070,1.441
913,constant_fertility,5yearly,2075,10.576
913,constant_mortality,5yearly,2075,-4.962
913,high_variant,5yearly,2075,7.272
913,instant_replacement,5yearly,2075,2.803
913,low_variant,5yearly,2075,-6.507
913,medium_variant,5yearly,2075,0.840999999999999
913,momentum,5yearly,2075,0.0210000000000008
913,no_change,5yearly,2075,5.99
913,zero_migration,5yearly,2075,0.810000000000001
913,constant_fertility,5yearly,2080,10.622
913,constant_mortality,5yearly,2080,-5.547
913,high_variant,5yearly,2080,7.007
913,instant_replacement,5yearly,2080,2.49
913,low_variant,5yearly,2080,-7.598
913,medium_variant,5yearly,2080,0.26
913,momentum,5yearly,2080,-0.0570000000000022
913,no_change,5yearly,2080,6.091
913,zero_migration,5yearly,2080,0.219999999999999
913,constant_fertility,5yearly,2085,10.682
913,constant_mortality,5yearly,2085,-6.082
913,high_variant,5yearly,2085,6.704
913,instant_replacement,5yearly,2085,2.291
913,low_variant,5yearly,2085,-8.586
913,medium_variant,5yearly,2085,-0.264999999999999
913,momentum,5yearly,2085,-0.0519999999999996
913,no_change,5yearly,2085,6.17
913,zero_migration,5yearly,2085,-0.314
913,constant_fertility,5yearly,2090,10.739
913,constant_mortality,5yearly,2090,-6.539
913,high_variant,5yearly,2090,6.379
913,instant_replacement,5yearly,2090,2.156
913,low_variant,5yearly,2090,-9.458
913,medium_variant,5yearly,2090,-0.738
913,momentum,5yearly,2090,-0.0120000000000005
913,no_change,5yearly,2090,6.234
913,zero_migration,5yearly,2090,-0.794
913,constant_fertility,5yearly,2095,10.785
913,constant_mortality,5yearly,2095,-6.894
913,high_variant,5yearly,2095,6.068
913,instant_replacement,5yearly,2095,2.038
913,low_variant,5yearly,2095,-10.218
913,medium_variant,5yearly,2095,-1.168
913,momentum,5yearly,2095,0.0250000000000021
913,no_change,5yearly,2095,6.302
913,zero_migration,5yearly,2095,-1.227
913,constant_fertility,5yearly,Regi,Southern Africa
913,constant_mortality,5yearly,Regi,Southern Africa
913,estimates,5yearly,Regi,Southern Africa
913,high_variant,5yearly,Regi,Southern Africa
913,instant_replacement,5yearly,Regi,Southern Africa
913,low_variant,5yearly,Regi,Southern Africa
913,medium_variant,5yearly,Regi,Southern Africa
913,momentum,5yearly,Regi,Southern Africa
913,no_change,5yearly,Regi,Southern Africa
913,zero_migration,5yearly,Regi,Southern Africa
