region,variant,freq,year,rateofnaturalincreaseper1000population
916,high_variant,5yearly,2085,4.714
916,instant_replacement,5yearly,2085,1.318
916,low_variant,5yearly,2085,-11.511
916,medium_variant,5yearly,2085,-2.727
916,momentum,5yearly,2085,-0.0449999999999999
916,no_change,5yearly,2085,5.109
916,zero_migration,5yearly,2085,-2.514
916,constant_fertility,5yearly,2090,7.158
916,constant_mortality,5yearly,2090,-5.945
916,high_variant,5yearly,2090,4.569
916,instant_replacement,5yearly,2090,1.158
916,low_variant,5yearly,2090,-12.746
916,medium_variant,5yearly,2090,-3.184
916,momentum,5yearly,2090,-0.0509999999999984
916,no_change,5yearly,2090,5.246
916,zero_migration,5yearly,2090,-2.966
916,constant_fertility,5yearly,2095,7.323
916,constant_mortality,5yearly,2095,-6.183
916,high_variant,5yearly,2095,4.476
916,instant_replacement,5yearly,2095,1.097
916,low_variant,5yearly,2095,-13.766
916,medium_variant,5yearly,2095,-3.502
916,momentum,5yearly,2095,-0.0129999999999999
916,no_change,5yearly,2095,5.392
916,zero_migration,5yearly,2095,-3.282
