region,variant,freq,year,rateofnaturalincreaseper1000population
923,constant_fertility,5yearly,2070,-7.961
923,constant_mortality,5yearly,2070,-6.395
923,high_variant,5yearly,2070,2.281
923,instant_replacement,5yearly,2070,-0.103
923,low_variant,5yearly,2070,-12.136
923,medium_variant,5yearly,2070,-4.387
923,momentum,5yearly,2070,-1.518
923,no_change,5yearly,2070,-10.474
923,zero_migration,5yearly,2070,-4.693
923,constant_fertility,5yearly,2075,-7.707
923,constant_mortality,5yearly,2075,-5.26
923,high_variant,5yearly,2075,3.503
923,instant_replacement,5yearly,2075,0.999000000000001
923,low_variant,5yearly,2075,-11.942
923,medium_variant,5yearly,2075,-3.576
923,momentum,5yearly,2075,-0.132
923,no_change,5yearly,2075,-9.921
923,zero_migration,5yearly,2075,-3.861
923,constant_fertility,5yearly,2080,-7.195
923,constant_mortality,5yearly,2080,-4.524
923,high_variant,5yearly,2080,4.552
923,instant_replacement,5yearly,2080,1.882
923,low_variant,5yearly,2080,-11.608
923,medium_variant,5yearly,2080,-2.792
923,momentum,5yearly,2080,0.664
923,no_change,5yearly,2080,-9.473
923,zero_migration,5yearly,2080,-3.054
923,constant_fertility,5yearly,2085,-6.719
923,constant_mortality,5yearly,2085,-4.421
923,high_variant,5yearly,2085,5.105
923,instant_replacement,5yearly,2085,2.205
923,low_variant,5yearly,2085,-11.445
923,medium_variant,5yearly,2085,-2.319
923,momentum,5yearly,2085,0.592000000000001
923,no_change,5yearly,2085,-9.4
923,zero_migration,5yearly,2085,-2.567
923,constant_fertility,5yearly,2090,-6.601
923,constant_mortality,5yearly,2090,-4.651
923,high_variant,5yearly,2090,5.198
923,instant_replacement,5yearly,2090,2.027
923,low_variant,5yearly,2090,-11.638
923,medium_variant,5yearly,2090,-2.218
923,momentum,5yearly,2090,0.016
923,no_change,5yearly,2090,-9.64
923,zero_migration,5yearly,2090,-2.462
923,constant_fertility,5yearly,2095,-6.91
923,constant_mortality,5yearly,2095,-4.729
923,high_variant,5yearly,2095,5.093
923,instant_replacement,5yearly,2095,1.65
923,low_variant,5yearly,2095,-12.107
923,medium_variant,5yearly,2095,-2.346
923,momentum,5yearly,2095,-0.438000000000001
923,no_change,5yearly,2095,-9.86
923,zero_migration,5yearly,2095,-2.593
