region,variant,freq,year,rateofnaturalincreaseper1000population
912,constant_mortality,5yearly,2060,4.391
912,high_variant,5yearly,2060,11.851
912,instant_replacement,5yearly,2060,3.733
912,low_variant,5yearly,2060,1.876
912,medium_variant,5yearly,2060,7.038
912,momentum,5yearly,2060,2.127
912,no_change,5yearly,2060,15.81
912,zero_migration,5yearly,2060,7.284
912,constant_fertility,5yearly,2065,18.39
912,constant_mortality,5yearly,2065,3.456
912,high_variant,5yearly,2065,11.247
912,instant_replacement,5yearly,2065,3.143
912,low_variant,5yearly,2065,0.742000000000001
912,medium_variant,5yearly,2065,6.217
912,momentum,5yearly,2065,1.523
912,no_change,5yearly,2065,16.066
912,zero_migration,5yearly,2065,6.449
912,constant_fertility,5yearly,2070,18.746
912,constant_mortality,5yearly,2070,2.661
912,high_variant,5yearly,2070,10.759
912,instant_replacement,5yearly,2070,2.499
912,low_variant,5yearly,2070,-0.351000000000001
912,medium_variant,5yearly,2070,5.471
912,momentum,5yearly,2070,0.955
912,no_change,5yearly,2070,16.417
912,zero_migration,5yearly,2070,5.681
912,constant_fertility,5yearly,2075,19.146
912,constant_mortality,5yearly,2075,1.895
912,high_variant,5yearly,2075,10.362
912,instant_replacement,5yearly,2075,1.909
912,low_variant,5yearly,2075,-1.401
912,medium_variant,5yearly,2075,4.795
912,momentum,5yearly,2075,0.436
912,no_change,5yearly,2075,16.765
912,zero_migration,5yearly,2075,4.983
912,constant_fertility,5yearly,2080,19.564
912,constant_mortality,5yearly,2080,1.078
912,high_variant,5yearly,2080,10
912,instant_replacement,5yearly,2080,1.48
912,low_variant,5yearly,2080,-2.394
912,medium_variant,5yearly,2080,4.179
912,momentum,5yearly,2080,0.0260000000000016
912,no_change,5yearly,2080,17.049
912,zero_migration,5yearly,2080,4.346
912,constant_fertility,5yearly,2085,19.958
912,constant_mortality,5yearly,2085,0.177999999999999
912,high_variant,5yearly,2085,9.612
912,instant_replacement,5yearly,2085,1.248
912,low_variant,5yearly,2085,-3.348
912,medium_variant,5yearly,2085,3.582
912,momentum,5yearly,2085,-0.233000000000001
912,no_change,5yearly,2085,17.249
912,zero_migration,5yearly,2085,3.737
912,constant_fertility,5yearly,2090,20.285
912,constant_mortality,5yearly,2090,-0.729000000000001
912,high_variant,5yearly,2090,9.147
912,instant_replacement,5yearly,2090,1.154
912,low_variant,5yearly,2090,-4.336
912,medium_variant,5yearly,2090,2.944
912,momentum,5yearly,2090,-0.266
912,no_change,5yearly,2090,17.399
912,zero_migration,5yearly,2090,3.091
912,constant_fertility,5yearly,2095,20.555
912,constant_mortality,5yearly,2095,-1.485
912,high_variant,5yearly,2095,8.64
912,instant_replacement,5yearly,2095,1.157
912,low_variant,5yearly,2095,-5.317
912,medium_variant,5yearly,2095,2.287
912,momentum,5yearly,2095,-0.0830000000000002
912,no_change,5yearly,2095,17.562
912,zero_migration,5yearly,2095,2.43
