region,year,variant,gender,agebroad,population
931,2055,constantfertility,female,65plus,63040.549
931,2055,constantfertility,male,65plus,51185.006
931,2055,constantmortality,female,65plus,52362.936
931,2055,constantmortality,male,65plus,39755.34
931,2055,highvariant,female,65plus,63040.549
931,2055,highvariant,male,65plus,51185.006
931,2055,instantreplacement,female,65plus,63040.549
931,2055,instantreplacement,male,65plus,51185.006
931,2055,lowvariant,female,65plus,63040.549
931,2055,lowvariant,male,65plus,51185.006
931,2055,mediumvariant,female,65plus,63040.549
931,2055,mediumvariant,male,65plus,51185.006
931,2055,nochange,female,65plus,52362.936
931,2055,nochange,male,65plus,39755.34
931,2055,zeromigration,female,65plus,63150.726
931,2055,zeromigration,male,65plus,51368.433
931,2055,constantfertility,female,70plus,47593.744
931,2055,constantfertility,male,70plus,36721.412
931,2055,constantmortality,female,70plus,37955.147
931,2055,constantmortality,male,70plus,27108.874
931,2055,highvariant,female,70plus,47593.744
931,2055,highvariant,male,70plus,36721.412
931,2055,instantreplacement,female,70plus,47593.744
931,2055,instantreplacement,male,70plus,36721.412
931,2055,lowvariant,female,70plus,47593.744
931,2055,lowvariant,male,70plus,36721.412
931,2055,mediumvariant,female,70plus,47593.744
931,2055,mediumvariant,male,70plus,36721.412
931,2055,nochange,female,70plus,37955.147
931,2055,nochange,male,70plus,27108.874
931,2055,zeromigration,female,70plus,47639.905
931,2055,zeromigration,male,70plus,36845.514
931,2055,constantfertility,female,75plus,33254.25
931,2055,constantfertility,male,75plus,23883.881
931,2055,constantmortality,female,75plus,25062.625
931,2055,constantmortality,male,75plus,16491.446
931,2055,highvariant,female,75plus,33254.25
931,2055,highvariant,male,75plus,23883.881
931,2055,instantreplacement,female,75plus,33254.25
931,2055,instantreplacement,male,75plus,23883.881
931,2055,lowvariant,female,75plus,33254.25
931,2055,lowvariant,male,75plus,23883.881
931,2055,mediumvariant,female,75plus,33254.25
931,2055,mediumvariant,male,75plus,23883.881
931,2055,nochange,female,75plus,25062.625
931,2055,nochange,male,75plus,16491.446
931,2055,zeromigration,female,75plus,33263.006
931,2055,zeromigration,male,75plus,23963.794
931,2055,constantfertility,female,80plus,21135.8
931,2055,constantfertility,male,80plus,13709.3
931,2055,constantmortality,female,80plus,14746.627
931,2055,constantmortality,male,80plus,8697.282
931,2055,highvariant,female,80plus,21135.8
931,2055,highvariant,male,80plus,13709.3
931,2055,instantreplacement,female,80plus,21135.8
931,2055,instantreplacement,male,80plus,13709.3
931,2055,lowvariant,female,80plus,21135.8
931,2055,lowvariant,male,80plus,13709.3
931,2055,mediumvariant,female,80plus,21135.8
931,2055,mediumvariant,male,80plus,13709.3
931,2055,nochange,female,80plus,14746.627
931,2055,nochange,male,80plus,8697.282
931,2055,zeromigration,female,80plus,21128.178
931,2055,zeromigration,male,80plus,13760.96
931,2055,constantfertility,female,85plus,11962.12
931,2055,constantfertility,male,85plus,6728.501
931,2055,constantmortality,female,85plus,7557.535
931,2055,constantmortality,male,85plus,3857.133
931,2055,highvariant,female,85plus,11962.12
931,2055,highvariant,male,85plus,6728.501
931,2055,instantreplacement,female,85plus,11962.12
931,2055,instantreplacement,male,85plus,6728.501
931,2055,lowvariant,female,85plus,11962.12
931,2055,lowvariant,male,85plus,6728.501
931,2055,mediumvariant,female,85plus,11962.12
931,2055,mediumvariant,male,85plus,6728.501
931,2055,nochange,female,85plus,7557.535
931,2055,nochange,male,85plus,3857.133
931,2055,zeromigration,female,85plus,11951.871
931,2055,zeromigration,male,85plus,6760.37
931,2055,constantfertility,female,90plus,5460.955
931,2055,constantfertility,male,90plus,2488.35
931,2055,constantmortality,female,90plus,3038.481
931,2055,constantmortality,male,90plus,1272.937
931,2055,highvariant,female,90plus,5460.955
931,2055,highvariant,male,90plus,2488.35
931,2055,instantreplacement,female,90plus,5460.955
931,2055,instantreplacement,male,90plus,2488.35
931,2055,lowvariant,female,90plus,5460.955
931,2055,lowvariant,male,90plus,2488.35
931,2055,mediumvariant,female,90plus,5460.955
931,2055,mediumvariant,male,90plus,2488.35
931,2055,nochange,female,90plus,3038.481
931,2055,nochange,male,90plus,1272.937
931,2055,zeromigration,female,90plus,5454.165
931,2055,zeromigration,male,90plus,2505.51
931,2060,constantfertility,female,total,282463.896
931,2060,constantfertility,male,total,276944.992
931,2060,constantmortality,female,total,241174.42
931,2060,constantmortality,male,total,228294.371
931,2060,highvariant,female,total,303234.066
931,2060,highvariant,male,total,298598.718
931,2060,instantreplacement,female,total,283169.377
931,2060,instantreplacement,male,total,277695.384
931,2060,lowvariant,female,total,219967.055
931,2060,lowvariant,male,total,211773.278
931,2060,mediumvariant,female,total,258863.591
931,2060,mediumvariant,male,total,252319.262
931,2060,nochange,female,total,264105.796
931,2060,nochange,male,total,251944.57
931,2060,zeromigration,female,total,260794.685
931,2060,zeromigration,male,total,254055.558
931,2060,mediumvariant,female,0_1,5039.767
931,2060,mediumvariant,male,0_1,5280.565
931,2060,constantfertility,female,0_4,17126.065
931,2060,constantfertility,male,0_4,17941.879
931,2060,constantmortality,female,0_4,12326.796
931,2060,constantmortality,male,0_4,12842.112
931,2060,highvariant,female,0_4,20437.646
931,2060,highvariant,male,0_4,21412.245
931,2060,instantreplacement,female,0_4,16906.243
931,2060,instantreplacement,male,0_4,17715.876
931,2060,lowvariant,female,0_4,6837.913
931,2060,lowvariant,male,0_4,7162.735
931,2060,mediumvariant,female,0_4,12695.091
931,2060,mediumvariant,male,0_4,13299.619
931,2060,nochange,female,0_4,16596.097
931,2060,nochange,male,0_4,17292.039
931,2060,zeromigration,female,0_4,12817.956
931,2060,zeromigration,male,0_4,13428.977
931,2060,constantfertility,female,0_14,51028.744
931,2060,constantfertility,male,0_14,53447.208
931,2060,constantmortality,female,0_14,38030.657
931,2060,constantmortality,male,0_14,39579.85
931,2060,highvariant,female,0_14,60109.856
931,2060,highvariant,male,0_14,62962.761
931,2060,instantreplacement,female,0_14,50701.5
931,2060,instantreplacement,male,0_14,53118.082
931,2060,lowvariant,female,0_14,22547.859
931,2060,lowvariant,male,0_14,23613.615
931,2060,mediumvariant,female,0_14,39088.378
931,2060,mediumvariant,male,0_14,40940.647
931,2060,nochange,female,0_14,49561.144
931,2060,nochange,male,0_14,51585.551
931,2060,zeromigration,female,0_14,39441.192
931,2060,zeromigration,male,0_14,41311.46
931,2060,mediumvariant,female,0_17,47269.636
931,2060,mediumvariant,male,0_17,49506.496
931,2060,constantfertility,female,0_19,67765.149
931,2060,constantfertility,male,0_19,70964.944
931,2060,constantmortality,female,0_19,51437.627
931,2060,constantmortality,male,0_19,53491.117
931,2060,highvariant,female,0_19,79125.812
931,2060,highvariant,male,0_19,82867.038
931,2060,instantreplacement,female,0_19,67463.269
931,2060,instantreplacement,male,0_19,70666.819
931,2060,lowvariant,female,0_19,31584.287
931,2060,lowvariant,male,0_19,33074.199
931,2060,mediumvariant,female,0_19,52792.638
931,2060,mediumvariant,male,0_19,55286.078
931,2060,nochange,female,0_19,65917.58
931,2060,nochange,male,0_19,68556.784
931,2060,zeromigration,female,0_19,53263.126
931,2060,zeromigration,male,0_19,55773.791
931,2060,constantfertility,female,0_24,84372.914
931,2060,constantfertility,male,0_24,88316.082
931,2060,constantmortality,female,0_24,65223.661
931,2060,constantmortality,male,0_24,67702.23
931,2060,highvariant,female,0_24,97759.963
931,2060,highvariant,male,0_24,102335.121
931,2060,instantreplacement,female,0_24,84140.062
931,2060,instantreplacement,male,0_24,88094.349
931,2060,lowvariant,female,0_24,41353.194
931,2060,lowvariant,male,0_24,43285.895
931,2060,mediumvariant,female,0_24,66852.756
931,2060,mediumvariant,male,0_24,69978.271
931,2060,nochange,female,0_24,82191.249
931,2060,nochange,male,0_24,85330.422
931,2060,zeromigration,female,0_24,67453.271
931,2060,zeromigration,male,0_24,70587.377
931,2060,mediumvariant,female,3_4,5116.527
931,2060,mediumvariant,male,3_4,5359.427
931,2060,mediumvariant,female,3_5,7694.621
931,2060,mediumvariant,male,3_5,8059.702
931,2060,mediumvariant,female,3_6,10286.138
931,2060,mediumvariant,male,3_6,10773.946
931,2060,mediumvariant,female,4_5,5142.911
931,2060,mediumvariant,male,4_5,5386.767
931,2060,mediumvariant,female,4_6,7734.428
931,2060,mediumvariant,male,4_6,8101.011
931,2060,mediumvariant,female,5_10,15671.868
931,2060,mediumvariant,male,5_10,16413.581
931,2060,mediumvariant,female,5_11,18331.962
931,2060,mediumvariant,male,5_11,19199.324
931,2060,constantfertility,female,5_14,33902.679
931,2060,constantfertility,male,5_14,35505.329
931,2060,constantmortality,female,5_14,25703.861
931,2060,constantmortality,male,5_14,26737.738
931,2060,highvariant,female,5_14,39672.21
931,2060,highvariant,male,5_14,41550.516
931,2060,instantreplacement,female,5_14,33795.257
931,2060,instantreplacement,male,5_14,35402.206
931,2060,lowvariant,female,5_14,15709.946
931,2060,lowvariant,male,5_14,16450.88
931,2060,mediumvariant,female,5_14,26393.287
931,2060,mediumvariant,male,5_14,27641.028
931,2060,nochange,female,5_14,32965.047
931,2060,nochange,male,5_14,34293.512
931,2060,zeromigration,female,5_14,26623.236
931,2060,zeromigration,male,5_14,27882.483
931,2060,mediumvariant,female,6_9,10447.614
931,2060,mediumvariant,male,6_9,10942.051
931,2060,mediumvariant,female,6_10,13093.774
931,2060,mediumvariant,male,6_10,13713.306
931,2060,mediumvariant,female,6_11,15753.868
931,2060,mediumvariant,male,6_11,16499.049
931,2060,mediumvariant,female,6_12,18427.687
931,2060,mediumvariant,male,6_12,19299.079
931,2060,mediumvariant,female,7_10,10502.257
931,2060,mediumvariant,male,7_10,10999.062
931,2060,mediumvariant,female,7_12,15836.17
931,2060,mediumvariant,male,7_12,16584.835
931,2060,mediumvariant,female,11_16,16162.072
931,2060,mediumvariant,male,11_16,16924.215
931,2060,mediumvariant,female,11_17,18902.677
931,2060,mediumvariant,male,11_17,19793.296
931,2060,mediumvariant,female,11_18,21657.134
931,2060,mediumvariant,male,11_18,22676.176
931,2060,mediumvariant,female,12_14,8061.325
931,2060,mediumvariant,male,12_14,8441.704
931,2060,mediumvariant,female,12_16,13501.978
931,2060,mediumvariant,male,12_16,14138.472
931,2060,mediumvariant,female,12_17,16242.583
931,2060,mediumvariant,male,12_17,17007.553
931,2060,mediumvariant,female,12_18,18997.04
931,2060,mediumvariant,male,12_18,19890.433
931,2060,mediumvariant,female,13_17,13568.764
931,2060,mediumvariant,male,13_17,14207.523
931,2060,mediumvariant,female,13_18,16323.221
931,2060,mediumvariant,male,13_18,17090.403
931,2060,mediumvariant,female,13_19,19091.766
931,2060,mediumvariant,male,13_19,19987.105
931,2060,constantfertility,female,15plus,231435.152
931,2060,constantfertility,male,15plus,223497.784
931,2060,constantmortality,female,15plus,203143.763
931,2060,constantmortality,male,15plus,188714.521
931,2060,highvariant,female,15plus,243124.21
931,2060,highvariant,male,15plus,235635.957
931,2060,instantreplacement,female,15plus,232467.877
931,2060,instantreplacement,male,15plus,224577.302
931,2060,lowvariant,female,15plus,197419.196
931,2060,lowvariant,male,15plus,188159.663
931,2060,mediumvariant,female,15plus,219775.213
931,2060,mediumvariant,male,15plus,211378.615
931,2060,nochange,female,15plus,214544.652
931,2060,nochange,male,15plus,200359.019
931,2060,zeromigration,female,15plus,221353.493
931,2060,zeromigration,male,15plus,212744.098
931,2060,mediumvariant,female,15_17,8181.258
931,2060,mediumvariant,male,15_17,8565.849
931,2060,constantfertility,female,15_24,33344.17
931,2060,constantfertility,male,15_24,34868.874
931,2060,constantmortality,female,15_24,27193.004
931,2060,constantmortality,male,15_24,28122.38
931,2060,highvariant,female,15_24,37650.107
931,2060,highvariant,male,15_24,39372.36
931,2060,instantreplacement,female,15_24,33438.562
931,2060,instantreplacement,male,15_24,34976.267
931,2060,lowvariant,female,15_24,18805.335
931,2060,lowvariant,male,15_24,19672.28
931,2060,mediumvariant,female,15_24,27764.378
931,2060,mediumvariant,male,15_24,29037.624
931,2060,nochange,female,15_24,32630.105
931,2060,nochange,male,15_24,33744.871
931,2060,zeromigration,female,15_24,28012.079
931,2060,zeromigration,male,15_24,29275.917
931,2060,constantfertility,female,15_49,115506.642
931,2060,constantfertility,male,15_49,119567.104
931,2060,constantmortality,female,15_49,101962.831
931,2060,constantmortality,male,15_49,103104.068
931,2060,highvariant,female,15_49,127195.7
931,2060,highvariant,male,15_49,131705.277
931,2060,instantreplacement,female,15_49,116539.367
931,2060,instantreplacement,male,15_49,120646.622
931,2060,lowvariant,female,15_49,81490.686
931,2060,lowvariant,male,15_49,84228.983
931,2060,mediumvariant,female,15_49,103846.703
931,2060,mediumvariant,male,15_49,107447.935
931,2060,nochange,female,15_49,113363.72
931,2060,nochange,male,15_49,114748.566
931,2060,zeromigration,female,15_49,104850.73
931,2060,zeromigration,male,15_49,108323.397
931,2060,constantfertility,female,15_59,147937.154
931,2060,constantfertility,male,15_59,152048.174
931,2060,constantmortality,female,15_59,133454.771
931,2060,constantmortality,male,15_59,133262.442
931,2060,highvariant,female,15_59,159626.212
931,2060,highvariant,male,15_59,164186.347
931,2060,instantreplacement,female,15_59,148969.879
931,2060,instantreplacement,male,15_59,153127.692
931,2060,lowvariant,female,15_59,113921.198
931,2060,lowvariant,male,15_59,116710.053
931,2060,mediumvariant,female,15_59,136277.215
931,2060,mediumvariant,male,15_59,139929.005
931,2060,nochange,female,15_59,144855.66
931,2060,nochange,male,15_59,144906.94
931,2060,zeromigration,female,15_59,137559.613
931,2060,zeromigration,male,15_59,140996.566
931,2060,constantfertility,female,15_64,164083.426
931,2060,constantfertility,male,15_64,167836.833
931,2060,constantmortality,female,15_64,148785.807
931,2060,constantmortality,male,15_64,147373.558
931,2060,highvariant,female,15_64,175772.484
931,2060,highvariant,male,15_64,179975.006
931,2060,instantreplacement,female,15_64,165116.151
931,2060,instantreplacement,male,15_64,168916.351
931,2060,lowvariant,female,15_64,130067.47
931,2060,lowvariant,male,15_64,132498.712
931,2060,mediumvariant,female,15_64,152423.487
931,2060,mediumvariant,male,15_64,155717.664
931,2060,nochange,female,15_64,160186.696
931,2060,nochange,male,15_64,159018.056
931,2060,zeromigration,female,15_64,153821.05
931,2060,zeromigration,male,15_64,156863.897
931,2060,mediumvariant,female,16plus,217061.584
931,2060,mediumvariant,male,16plus,208537.131
931,2060,mediumvariant,female,17plus,214334.56
931,2060,mediumvariant,male,17plus,205681.847
931,2060,mediumvariant,female,18plus,211593.955
931,2060,mediumvariant,male,18plus,202812.766
931,2060,mediumvariant,female,18_23,16741.318
931,2060,mediumvariant,male,18_23,17505.332
931,2060,constantfertility,female,20plus,214698.747
931,2060,constantfertility,male,20plus,205980.048
931,2060,constantmortality,female,20plus,189736.793
931,2060,constantmortality,male,20plus,174803.254
931,2060,highvariant,female,20plus,224108.254
931,2060,highvariant,male,20plus,215731.68
931,2060,instantreplacement,female,20plus,215706.108
931,2060,instantreplacement,male,20plus,207028.565
931,2060,lowvariant,female,20plus,188382.768
931,2060,lowvariant,male,20plus,178699.079
931,2060,mediumvariant,female,20plus,206070.953
931,2060,mediumvariant,male,20plus,197033.184
931,2060,nochange,female,20plus,198188.216
931,2060,nochange,male,20plus,183387.786
931,2060,zeromigration,female,20plus,207531.559
931,2060,zeromigration,male,20plus,198281.767
931,2060,constantfertility,female,20_64,147347.021
931,2060,constantfertility,male,20_64,150319.097
931,2060,constantmortality,female,20_64,135378.837
931,2060,constantmortality,male,20_64,133462.291
931,2060,highvariant,female,20_64,156756.528
931,2060,highvariant,male,20_64,160070.729
931,2060,instantreplacement,female,20_64,148354.382
931,2060,instantreplacement,male,20_64,151367.614
931,2060,lowvariant,female,20_64,121031.042
931,2060,lowvariant,male,20_64,123038.128
931,2060,mediumvariant,female,20_64,138719.227
931,2060,mediumvariant,male,20_64,141372.233
931,2060,nochange,female,20_64,143830.26
931,2060,nochange,male,20_64,142046.823
931,2060,zeromigration,female,20_64,139999.116
931,2060,zeromigration,male,20_64,142401.566
931,2060,constantfertility,female,20_69,162696.3
931,2060,constantfertility,male,20_69,164934.653
931,2060,constantmortality,female,20_69,149578.24
931,2060,constantmortality,male,20_69,145996.248
931,2060,highvariant,female,20_69,172105.807
931,2060,highvariant,male,20_69,174686.285
931,2060,instantreplacement,female,20_69,163703.661
931,2060,instantreplacement,male,20_69,165983.17
931,2060,lowvariant,female,20_69,136380.321
931,2060,lowvariant,male,20_69,137653.684
931,2060,mediumvariant,female,20_69,154068.506
931,2060,mediumvariant,male,20_69,155987.789
931,2060,nochange,female,20_69,158029.663
931,2060,nochange,male,20_69,154580.78
931,2060,zeromigration,female,20_69,155435.61
931,2060,zeromigration,male,20_69,157086.049
931,2060,mediumvariant,female,21plus,203288.186
931,2060,mediumvariant,male,21plus,194122.636
931,2060,constantfertility,female,25plus,198090.982
931,2060,constantfertility,male,25plus,188628.91
931,2060,constantmortality,female,25plus,175950.759
931,2060,constantmortality,male,25plus,160592.141
931,2060,highvariant,female,25plus,205474.103
931,2060,highvariant,male,25plus,196263.597
931,2060,instantreplacement,female,25plus,199029.315
931,2060,instantreplacement,male,25plus,189601.035
931,2060,lowvariant,female,25plus,178613.861
931,2060,lowvariant,male,25plus,168487.383
931,2060,mediumvariant,female,25plus,192010.835
931,2060,mediumvariant,male,25plus,182340.991
931,2060,nochange,female,25plus,181914.547
931,2060,nochange,male,25plus,166614.148
931,2060,zeromigration,female,25plus,193341.414
931,2060,zeromigration,male,25plus,183468.181
931,2060,constantfertility,female,25_49,82162.472
931,2060,constantfertility,male,25_49,84698.23
931,2060,constantmortality,female,25_49,74769.827
931,2060,constantmortality,male,25_49,74981.688
931,2060,highvariant,female,25_49,89545.593
931,2060,highvariant,male,25_49,92332.917
931,2060,instantreplacement,female,25_49,83100.805
931,2060,instantreplacement,male,25_49,85670.355
931,2060,lowvariant,female,25_49,62685.351
931,2060,lowvariant,male,25_49,64556.703
931,2060,mediumvariant,female,25_49,76082.325
931,2060,mediumvariant,male,25_49,78410.311
931,2060,nochange,female,25_49,80733.615
931,2060,nochange,male,25_49,81003.695
931,2060,zeromigration,female,25_49,76838.651
931,2060,zeromigration,male,25_49,79047.48
931,2060,constantfertility,female,25_64,130739.256
931,2060,constantfertility,male,25_64,132967.959
931,2060,constantmortality,female,25_64,121592.803
931,2060,constantmortality,male,25_64,119251.178
931,2060,highvariant,female,25_64,138122.377
931,2060,highvariant,male,25_64,140602.646
931,2060,instantreplacement,female,25_64,131677.589
931,2060,instantreplacement,male,25_64,133940.084
931,2060,lowvariant,female,25_64,111262.135
931,2060,lowvariant,male,25_64,112826.432
931,2060,mediumvariant,female,25_64,124659.109
931,2060,mediumvariant,male,25_64,126680.04
931,2060,nochange,female,25_64,127556.591
931,2060,nochange,male,25_64,125273.185
931,2060,zeromigration,female,25_64,125808.971
931,2060,zeromigration,male,25_64,127587.98
931,2060,constantfertility,female,25_69,146088.535
931,2060,constantfertility,male,25_69,147583.515
931,2060,constantmortality,female,25_69,135792.206
931,2060,constantmortality,male,25_69,131785.135
931,2060,highvariant,female,25_69,153471.656
931,2060,highvariant,male,25_69,155218.202
931,2060,instantreplacement,female,25_69,147026.868
931,2060,instantreplacement,male,25_69,148555.64
931,2060,lowvariant,female,25_69,126611.414
931,2060,lowvariant,male,25_69,127441.988
931,2060,mediumvariant,female,25_69,140008.388
931,2060,mediumvariant,male,25_69,141295.596
931,2060,nochange,female,25_69,141755.994
931,2060,nochange,male,25_69,137807.142
931,2060,zeromigration,female,25_69,141245.465
931,2060,zeromigration,male,25_69,142272.463
931,2060,constantfertility,female,50plus,115928.51
931,2060,constantfertility,male,50plus,103930.68
931,2060,constantmortality,female,50plus,101180.932
931,2060,constantmortality,male,50plus,85610.453
931,2060,highvariant,female,50plus,115928.51
931,2060,highvariant,male,50plus,103930.68
931,2060,instantreplacement,female,50plus,115928.51
931,2060,instantreplacement,male,50plus,103930.68
931,2060,lowvariant,female,50plus,115928.51
931,2060,lowvariant,male,50plus,103930.68
931,2060,mediumvariant,female,50plus,115928.51
931,2060,mediumvariant,male,50plus,103930.68
931,2060,nochange,female,50plus,101180.932
931,2060,nochange,male,50plus,85610.453
931,2060,zeromigration,female,50plus,116502.763
931,2060,zeromigration,male,50plus,104420.701
931,2060,constantfertility,female,60plus,83497.998
931,2060,constantfertility,male,60plus,71449.61
931,2060,constantmortality,female,60plus,69688.992
931,2060,constantmortality,male,60plus,55452.079
931,2060,highvariant,female,60plus,83497.998
931,2060,highvariant,male,60plus,71449.61
931,2060,instantreplacement,female,60plus,83497.998
931,2060,instantreplacement,male,60plus,71449.61
931,2060,lowvariant,female,60plus,83497.998
931,2060,lowvariant,male,60plus,71449.61
931,2060,mediumvariant,female,60plus,83497.998
931,2060,mediumvariant,male,60plus,71449.61
931,2060,nochange,female,60plus,69688.992
931,2060,nochange,male,60plus,55452.079
931,2060,zeromigration,female,60plus,83793.88
931,2060,zeromigration,male,60plus,71747.532
931,2060,constantfertility,female,65plus,67351.726
931,2060,constantfertility,male,65plus,55660.951
931,2060,constantmortality,female,65plus,54357.956
931,2060,constantmortality,male,65plus,41340.963
931,2060,highvariant,female,65plus,67351.726
931,2060,highvariant,male,65plus,55660.951
931,2060,instantreplacement,female,65plus,67351.726
931,2060,instantreplacement,male,65plus,55660.951
931,2060,lowvariant,female,65plus,67351.726
931,2060,lowvariant,male,65plus,55660.951
931,2060,mediumvariant,female,65plus,67351.726
931,2060,mediumvariant,male,65plus,55660.951
931,2060,nochange,female,65plus,54357.956
931,2060,nochange,male,65plus,41340.963
931,2060,zeromigration,female,65plus,67532.443
931,2060,zeromigration,male,65plus,55880.201
931,2060,constantfertility,female,70plus,52002.447
931,2060,constantfertility,male,70plus,41045.395
931,2060,constantmortality,female,70plus,40158.553
931,2060,constantmortality,male,70plus,28807.006
931,2060,highvariant,female,70plus,52002.447
931,2060,highvariant,male,70plus,41045.395
931,2060,instantreplacement,female,70plus,52002.447
931,2060,instantreplacement,male,70plus,41045.395
931,2060,lowvariant,female,70plus,52002.447
931,2060,lowvariant,male,70plus,41045.395
931,2060,mediumvariant,female,70plus,52002.447
931,2060,mediumvariant,male,70plus,41045.395
931,2060,nochange,female,70plus,40158.553
931,2060,nochange,male,70plus,28807.006
931,2060,zeromigration,female,70plus,52095.949
931,2060,zeromigration,male,70plus,41195.718
931,2060,constantfertility,female,75plus,37304.457
931,2060,constantfertility,male,75plus,27603.088
931,2060,constantmortality,female,75plus,27101.418
931,2060,constantmortality,male,75plus,17974.186
931,2060,highvariant,female,75plus,37304.457
931,2060,highvariant,male,75plus,27603.088
931,2060,instantreplacement,female,75plus,37304.457
931,2060,instantreplacement,male,75plus,27603.088
931,2060,lowvariant,female,75plus,37304.457
931,2060,lowvariant,male,75plus,27603.088
931,2060,mediumvariant,female,75plus,37304.457
931,2060,mediumvariant,male,75plus,27603.088
931,2060,nochange,female,75plus,27101.418
931,2060,nochange,male,75plus,17974.186
931,2060,zeromigration,female,75plus,37340.435
931,2060,zeromigration,male,75plus,27697.137
931,2060,constantfertility,female,80plus,24101.242
931,2060,constantfertility,male,80plus,16213.628
931,2060,constantmortality,female,80plus,16072.971
931,2060,constantmortality,male,80plus,9568.727
931,2060,highvariant,female,80plus,24101.242
931,2060,highvariant,male,80plus,16213.628
931,2060,instantreplacement,female,80plus,24101.242
931,2060,instantreplacement,male,80plus,16213.628
931,2060,lowvariant,female,80plus,24101.242
931,2060,lowvariant,male,80plus,16213.628
931,2060,mediumvariant,female,80plus,24101.242
931,2060,mediumvariant,male,80plus,16213.628
931,2060,nochange,female,80plus,16072.971
931,2060,nochange,male,80plus,9568.727
931,2060,zeromigration,female,80plus,24105.737
931,2060,zeromigration,male,80plus,16268.096
931,2060,constantfertility,female,85plus,13594.563
931,2060,constantfertility,male,85plus,7922.51
931,2060,constantmortality,female,85plus,8067.99
931,2060,constantmortality,male,85plus,4128.058
931,2060,highvariant,female,85plus,13594.563
931,2060,highvariant,male,85plus,7922.51
931,2060,instantreplacement,female,85plus,13594.563
931,2060,instantreplacement,male,85plus,7922.51
931,2060,lowvariant,female,85plus,13594.563
931,2060,lowvariant,male,85plus,7922.51
931,2060,mediumvariant,female,85plus,13594.563
931,2060,mediumvariant,male,85plus,7922.51
931,2060,nochange,female,85plus,8067.99
931,2060,nochange,male,85plus,4128.058
931,2060,zeromigration,female,85plus,13587.904
931,2060,zeromigration,male,85plus,7952.946
931,2060,constantfertility,female,90plus,6461.366
931,2060,constantfertility,male,90plus,3061.337
931,2060,constantmortality,female,90plus,3318.024
931,2060,constantmortality,male,90plus,1393.08
931,2060,highvariant,female,90plus,6461.366
931,2060,highvariant,male,90plus,3061.337
931,2060,instantreplacement,female,90plus,6461.366
931,2060,instantreplacement,male,90plus,3061.337
931,2060,lowvariant,female,90plus,6461.366
931,2060,lowvariant,male,90plus,3061.337
931,2060,mediumvariant,female,90plus,6461.366
931,2060,mediumvariant,male,90plus,3061.337
931,2060,nochange,female,90plus,3318.024
931,2060,nochange,male,90plus,1393.08
931,2060,zeromigration,female,90plus,6454.516
931,2060,zeromigration,male,90plus,3077.736
931,2065,constantfertility,female,total,286259.641
931,2065,constantfertility,male,total,281718.963
931,2065,constantmortality,female,total,237138.939
931,2065,constantmortality,male,total,223931.984
931,2065,highvariant,female,total,310356.183
931,2065,highvariant,male,total,306834.385
931,2065,instantreplacement,female,total,286564.968
931,2065,instantreplacement,male,total,282049.946
931,2065,lowvariant,female,total,212979.604
931,2065,lowvariant,male,total,205321.859
931,2065,mediumvariant,female,total,257827.281
931,2065,mediumvariant,male,total,252056.188
931,2065,nochange,female,total,264636.994
931,2065,nochange,male,total,252225.335
931,2065,zeromigration,female,total,259971.129
931,2065,zeromigration,male,total,253984.559
931,2065,mediumvariant,female,0_1,4903.812
931,2065,mediumvariant,male,0_1,5138.137
931,2065,constantfertility,female,0_4,17224.319
931,2065,constantfertility,male,0_4,18045.494
931,2065,constantmortality,female,0_4,11948.582
931,2065,constantmortality,male,0_4,12447.974
931,2065,highvariant,female,0_4,20579.71
931,2065,highvariant,male,0_4,21561.966
931,2065,instantreplacement,female,0_4,16816.679
931,2065,instantreplacement,male,0_4,17622.792
931,2065,lowvariant,female,0_4,6341.22
931,2065,lowvariant,male,0_4,6642.694
931,2065,mediumvariant,female,0_4,12354.67
931,2065,mediumvariant,male,0_4,12943.515
931,2065,nochange,female,0_4,16612.214
931,2065,nochange,male,0_4,17308.883
931,2065,zeromigration,female,0_4,12485.363
931,2065,zeromigration,male,0_4,13081.123
931,2065,constantfertility,female,0_14,51324.27
931,2065,constantfertility,male,0_14,53761.992
931,2065,constantmortality,female,0_14,36862.875
931,2065,constantmortality,male,0_14,38364.121
931,2065,highvariant,female,0_14,61069.749
931,2065,highvariant,male,0_14,63974.284
931,2065,instantreplacement,female,0_14,50613.461
931,2065,instantreplacement,male,0_14,53031.178
931,2065,lowvariant,female,0_14,20625.855
931,2065,lowvariant,male,0_14,21602.89
931,2065,mediumvariant,female,0_14,38043.467
931,2065,mediumvariant,male,0_14,39850.131
931,2065,nochange,female,0_14,49616.1
931,2065,nochange,male,0_14,51642.677
931,2065,zeromigration,female,0_14,38425.571
931,2065,zeromigration,male,0_14,40251.881
931,2065,mediumvariant,female,0_17,46010.945
931,2065,mediumvariant,male,0_17,48194.172
931,2065,constantfertility,female,0_19,68186.802
931,2065,constantfertility,male,0_19,71417.009
931,2065,constantmortality,female,0_19,49863.697
931,2065,constantmortality,male,0_19,51853.652
931,2065,highvariant,female,0_19,80619.561
931,2065,highvariant,male,0_19,84443.33
931,2065,instantreplacement,female,0_19,67456.512
931,2065,instantreplacement,male,0_19,70670.32
931,2065,lowvariant,female,0_19,28845.599
931,2065,lowvariant,male,0_19,30211.245
931,2065,mediumvariant,female,0_19,51387.889
931,2065,mediumvariant,male,0_19,53823.052
