global,year,variant,freq,age5yearinterval,fertilityrateper1000women
900,1950,estimates,5yearly,15_19,86.4238695408271
900,1950,estimates,5yearly,20_24,234.459302717845
900,1950,estimates,5yearly,25_29,249.847489080523
900,1950,estimates,5yearly,30_34,199.770944371977
900,1950,estimates,5yearly,35_39,139.278860255454
900,1950,estimates,5yearly,40_44,65.4870103778063
900,1950,estimates,5yearly,45_49,15.819138451508
900,1955,estimates,5yearly,15_19,84.9630033439554
900,1955,estimates,5yearly,20_24,235.167504023289
900,1955,estimates,5yearly,25_29,248.482417979867
900,1955,estimates,5yearly,30_34,194.983159694477
900,1955,estimates,5yearly,35_39,134.855784142401
900,1955,estimates,5yearly,40_44,63.7199887627147
900,1955,estimates,5yearly,45_49,14.8615893358542
900,1960,estimates,5yearly,15_19,85.0172915297094
900,1960,estimates,5yearly,20_24,245.846604426686
900,1960,estimates,5yearly,25_29,257.618751521152
900,1960,estimates,5yearly,30_34,202.955368624454
900,1960,estimates,5yearly,35_39,137.467933628866
900,1960,estimates,5yearly,40_44,63.4130213582107
900,1960,estimates,5yearly,45_49,14.5210622321233
900,1965,estimates,5yearly,15_19,80.2888284200119
900,1965,estimates,5yearly,20_24,243.276582569126
900,1965,estimates,5yearly,25_29,257.535248169937
900,1965,estimates,5yearly,30_34,198.879021580632
900,1965,estimates,5yearly,35_39,130.949504654459
900,1965,estimates,5yearly,40_44,59.6812250678531
900,1965,estimates,5yearly,45_49,13.9784367235558
900,1970,estimates,5yearly,15_19,74.3214567309921
900,1970,estimates,5yearly,20_24,226.393605839246
900,1970,estimates,5yearly,25_29,240.650717846148
900,1970,estimates,5yearly,30_34,175.929495026719
900,1970,estimates,5yearly,35_39,112.465985758714
900,1970,estimates,5yearly,40_44,50.6887241003024
900,1970,estimates,5yearly,45_49,12.3711711238992
900,1975,estimates,5yearly,15_19,70.4507145307818
900,1975,estimates,5yearly,20_24,208.523925349159
900,1975,estimates,5yearly,25_29,209.963079651931
900,1975,estimates,5yearly,30_34,146.393898596525
900,1975,estimates,5yearly,35_39,87.3733307172703
900,1975,estimates,5yearly,40_44,39.5673647693468
900,1975,estimates,5yearly,45_49,10.7942273031722
900,1980,estimates,5yearly,15_19,68.7982445921266
900,1980,estimates,5yearly,20_24,208.628773596617
900,1980,estimates,5yearly,25_29,203.294549782299
900,1980,estimates,5yearly,30_34,124.329152631649
900,1980,estimates,5yearly,35_39,72.7934979718173
900,1980,estimates,5yearly,40_44,32.9355583875347
900,1980,estimates,5yearly,45_49,9.23111455037105
900,1985,estimates,5yearly,15_19,67.6385300600705
900,1985,estimates,5yearly,20_24,208.985577967159
900,1985,estimates,5yearly,25_29,190.757177240842
900,1985,estimates,5yearly,30_34,119.181637605971
900,1985,estimates,5yearly,35_39,64.9211248103063
900,1985,estimates,5yearly,40_44,28.6337715205059
900,1985,estimates,5yearly,45_49,8.3517020133799
900,1990,estimates,5yearly,15_19,64.9780002278468
900,1990,estimates,5yearly,20_24,179.064461607613
900,1990,estimates,5yearly,25_29,168.360839165561
900,1990,estimates,5yearly,30_34,105.52722085784
900,1990,estimates,5yearly,35_39,56.2074905216238
900,1990,estimates,5yearly,40_44,23.4537786058707
900,1990,estimates,5yearly,45_49,6.58212100600987
900,1995,estimates,5yearly,15_19,59.2642870335368
900,1995,estimates,5yearly,20_24,164.49175636591
900,1995,estimates,5yearly,25_29,151.960635570428
900,1995,estimates,5yearly,30_34,96.232456340106
900,1995,estimates,5yearly,35_39,51.4996764792241
900,1995,estimates,5yearly,40_44,20.3884419640813
900,1995,estimates,5yearly,45_49,5.66826011319
900,2000,estimates,5yearly,15_19,52.6798991064616
900,2000,estimates,5yearly,20_24,157.805929886566
900,2000,estimates,5yearly,25_29,148.851332586846
900,2000,estimates,5yearly,30_34,95.1238106691638
900,2000,estimates,5yearly,35_39,48.5418364230882
900,2000,estimates,5yearly,40_44,18.2171787448408
900,2000,estimates,5yearly,45_49,4.95459172073762
900,2005,estimates,5yearly,15_19,48.4730732561103
900,2005,estimates,5yearly,20_24,151.922792649303
900,2005,estimates,5yearly,25_29,147.224948668002
900,2005,estimates,5yearly,30_34,96.4321359027372
900,2005,estimates,5yearly,35_39,48.2186592154117
900,2005,estimates,5yearly,40_44,17.0258941479274
900,2005,estimates,5yearly,45_49,4.53939516116693
900,2010,estimates,5yearly,15_19,46.4871405748993
900,2010,estimates,5yearly,20_24,145.866903611134
900,2010,estimates,5yearly,25_29,143.753050842699
900,2010,estimates,5yearly,30_34,96.7317494869587
900,2010,estimates,5yearly,35_39,49.8727938241465
900,2010,estimates,5yearly,40_44,16.5797394223467
900,2010,estimates,5yearly,45_49,3.998396821779
900,2015,constant_fertility,5yearly,15_19,49.4149484862031
900,2015,constant_mortality,5yearly,15_19,43.9197547356015
900,2015,high_variant,5yearly,15_19,47.6053237794344
900,2015,instant_replacement,5yearly,15_19,33.1660476996512
900,2015,low_variant,5yearly,15_19,40.1362857742861
900,2015,medium_variant,5yearly,15_19,43.9292016829425
900,2015,momentum,5yearly,15_19,33.6486446269277
900,2015,no_change,5yearly,15_19,49.4045792967558
900,2015,zero_migration,5yearly,15_19,43.9716813153419
900,2015,constant_fertility,5yearly,20_24,150.292395339547
900,2015,constant_mortality,5yearly,20_24,141.133060234409
900,2015,high_variant,5yearly,20_24,155.154614891248
900,2015,instant_replacement,5yearly,20_24,124.936521784514
900,2015,low_variant,5yearly,20_24,126.929843191202
900,2015,medium_variant,5yearly,20_24,141.151629911542
900,2015,momentum,5yearly,20_24,126.411579610611
900,2015,no_change,5yearly,20_24,150.273178478814
900,2015,zero_migration,5yearly,20_24,141.362708813598
900,2015,constant_fertility,5yearly,25_29,146.680159955265
900,2015,constant_mortality,5yearly,25_29,142.027614686041
900,2015,high_variant,5yearly,25_29,157.056909957796
900,2015,instant_replacement,5yearly,25_29,131.705312632094
900,2015,low_variant,5yearly,25_29,127.052400139539
900,2015,medium_variant,5yearly,25_29,142.046305800396
900,2015,momentum,5yearly,25_29,132.931143579481
900,2015,no_change,5yearly,25_29,146.659696288665
900,2015,zero_migration,5yearly,25_29,142.168908504248
900,2015,constant_fertility,5yearly,30_34,97.4717590396572
900,2015,constant_mortality,5yearly,30_34,95.8334523494791
900,2015,high_variant,5yearly,30_34,106.099142825867
900,2015,instant_replacement,5yearly,30_34,88.630412183353
900,2015,low_variant,5yearly,30_34,85.7292207995983
900,2015,medium_variant,5yearly,30_34,95.8521378566465
900,2015,momentum,5yearly,30_34,89.2903363600642
900,2015,no_change,5yearly,30_34,97.4491078970786
900,2015,zero_migration,5yearly,30_34,95.8437235450355
900,2015,constant_fertility,5yearly,35_39,52.1751259655457
900,2015,constant_mortality,5yearly,35_39,50.9555676146375
900,2015,high_variant,5yearly,35_39,56.2480014884852
900,2015,instant_replacement,5yearly,35_39,45.2491639584598
900,2015,low_variant,5yearly,35_39,45.8286852568766
900,2015,medium_variant,5yearly,35_39,50.9771020726571
900,2015,momentum,5yearly,35_39,45.6100390176375
900,2015,no_change,5yearly,35_39,52.1496576673153
900,2015,zero_migration,5yearly,35_39,50.9765372782479
900,2015,constant_fertility,5yearly,40_44,17.8708569675989
900,2015,constant_mortality,5yearly,40_44,16.9784650987577
900,2015,high_variant,5yearly,40_44,18.6552622729031
900,2015,instant_replacement,5yearly,40_44,14.4522239934425
900,2015,low_variant,5yearly,40_44,15.358286107508
900,2015,medium_variant,5yearly,40_44,16.9895767496727
900,2015,momentum,5yearly,40_44,14.5983959066668
900,2015,no_change,5yearly,40_44,17.8571413750981
900,2015,zero_migration,5yearly,40_44,17.0016711201459
900,2015,constant_fertility,5yearly,45_49,4.27692646302673
900,2015,constant_mortality,5yearly,45_49,3.76454360876182
900,2015,high_variant,5yearly,45_49,4.08154052569618
900,2015,instant_replacement,5yearly,45_49,2.82258158512136
900,2015,low_variant,5yearly,45_49,3.45099763807128
900,2015,medium_variant,5yearly,45_49,3.76791830870633
900,2015,momentum,5yearly,45_49,2.86482816788195
900,2015,no_change,5yearly,45_49,4.27294238017911
900,2015,zero_migration,5yearly,45_49,3.77360186938988
900,2020,constant_fertility,5yearly,15_19,51.2193503978442
900,2020,constant_mortality,5yearly,15_19,40.1871611712184
900,2020,high_variant,5yearly,15_19,45.6860996626271
900,2020,instant_replacement,5yearly,15_19,30.4587198730424
900,2020,low_variant,5yearly,15_19,34.638426733287
900,2020,medium_variant,5yearly,15_19,40.2258061924291
900,2020,momentum,5yearly,15_19,31.3291394659912
900,2020,no_change,5yearly,15_19,51.1735067474611
900,2020,zero_migration,5yearly,15_19,40.3127074570751
900,2020,constant_fertility,5yearly,20_24,154.472670239992
900,2020,constant_mortality,5yearly,20_24,133.638645202262
900,2020,high_variant,5yearly,20_24,154.997506469856
900,2020,instant_replacement,5yearly,20_24,117.699302760118
900,2020,low_variant,5yearly,20_24,112.18585248461
900,2020,medium_variant,5yearly,20_24,133.708753862815
900,2020,momentum,5yearly,20_24,120.620120636342
900,2020,no_change,5yearly,20_24,154.399414878082
900,2020,zero_migration,5yearly,20_24,134.219095316887
900,2020,constant_fertility,5yearly,25_29,151.325713628356
900,2020,constant_mortality,5yearly,25_29,140.942745611963
900,2020,high_variant,5yearly,25_29,164.834623932693
900,2020,instant_replacement,5yearly,25_29,129.788455883166
900,2020,low_variant,5yearly,25_29,117.222040620337
900,2020,medium_variant,5yearly,25_29,141.009315627098
900,2020,momentum,5yearly,25_29,132.234321732031
900,2020,no_change,5yearly,25_29,151.246254763785
900,2020,zero_migration,5yearly,25_29,141.302034921223
900,2020,constant_fertility,5yearly,30_34,100.109435494688
900,2020,constant_mortality,5yearly,30_34,99.5480540317127
900,2020,high_variant,5yearly,30_34,117.144263514684
900,2020,instant_replacement,5yearly,30_34,94.4335230067388
900,2020,low_variant,5yearly,30_34,82.1783740501483
900,2020,medium_variant,5yearly,30_34,99.5992539143366
900,2020,momentum,5yearly,30_34,95.598910197716
900,2020,no_change,5yearly,30_34,100.026005543701
900,2020,zero_migration,5yearly,30_34,99.5037714444731
900,2020,constant_fertility,5yearly,35_39,52.7713011354271
900,2020,constant_mortality,5yearly,35_39,51.6016147095876
900,2020,high_variant,5yearly,35_39,60.5873661636254
900,2020,instant_replacement,5yearly,35_39,47.7094839875973
900,2020,low_variant,5yearly,35_39,42.8840527421868
900,2020,medium_variant,5yearly,35_39,51.6623040692915
900,2020,momentum,5yearly,35_39,48.3119175194068
900,2020,no_change,5yearly,35_39,52.6841246993587
900,2020,zero_migration,5yearly,35_39,51.6096113456125
900,2020,constant_fertility,5yearly,40_44,19.0404949772281
900,2020,constant_mortality,5yearly,40_44,16.9281005697734
900,2020,high_variant,5yearly,40_44,19.7368290850682
900,2020,instant_replacement,5yearly,40_44,14.9303798444813
900,2020,low_variant,5yearly,40_44,14.2377558136201
900,2020,medium_variant,5yearly,40_44,16.961657892762
900,2020,momentum,5yearly,40_44,15.1975652620973
900,2020,no_change,5yearly,40_44,18.9899468195934
900,2020,zero_migration,5yearly,40_44,16.9835583008717
900,2020,constant_fertility,5yearly,45_49,4.75726621570934
900,2020,constant_mortality,5yearly,45_49,3.63465379312276
900,2020,high_variant,5yearly,45_49,4.14816236387633
900,2020,instant_replacement,5yearly,45_49,2.78359446737294
900,2020,low_variant,5yearly,45_49,3.14205064298772
900,2020,medium_variant,5yearly,45_49,3.64664780508351
900,2020,momentum,5yearly,45_49,2.86515296098504
900,2020,no_change,5yearly,45_49,4.74095927097945
900,2020,zero_migration,5yearly,45_49,3.66152155448145
900,2025,constant_fertility,5yearly,15_19,52.6783917946728
900,2025,constant_mortality,5yearly,15_19,37.2889524633149
900,2025,high_variant,5yearly,15_19,43.872394881361
900,2025,instant_replacement,5yearly,15_19,28.6838411756947
900,2025,low_variant,5yearly,15_19,30.7704174085007
900,2025,medium_variant,5yearly,15_19,37.3903793714097
900,2025,momentum,5yearly,15_19,29.8207231506302
900,2025,no_change,5yearly,15_19,52.5456470379381
900,2025,zero_migration,5yearly,15_19,37.4769634235528
900,2025,constant_fertility,5yearly,20_24,157.267977353739
900,2025,constant_mortality,5yearly,20_24,126.909881810511
900,2025,high_variant,5yearly,20_24,152.772898130525
900,2025,instant_replacement,5yearly,20_24,112.809345948579
900,2025,low_variant,5yearly,20_24,101.098982997591
900,2025,medium_variant,5yearly,20_24,127.056458804507
900,2025,momentum,5yearly,20_24,116.793106383488
900,2025,no_change,5yearly,20_24,157.104904431702
900,2025,zero_migration,5yearly,20_24,127.618482919822
900,2025,constant_fertility,5yearly,25_29,155.597798287153
900,2025,constant_mortality,5yearly,25_29,139.532749825989
900,2025,high_variant,5yearly,25_29,169.424114889839
900,2025,instant_replacement,5yearly,25_29,128.858618207384
900,2025,low_variant,5yearly,25_29,109.963826502049
900,2025,medium_variant,5yearly,25_29,139.666357651958
900,2025,momentum,5yearly,25_29,132.49333711453
900,2025,no_change,5yearly,25_29,155.422079111883
900,2025,zero_migration,5yearly,25_29,140.025079184827
900,2025,constant_fertility,5yearly,30_34,105.389168808549
900,2025,constant_mortality,5yearly,30_34,101.867682235837
900,2025,high_variant,5yearly,30_34,124.563011753817
900,2025,instant_replacement,5yearly,30_34,96.8568759692157
900,2025,low_variant,5yearly,30_34,79.4893667632423
900,2025,medium_variant,5yearly,30_34,101.955937861329
900,2025,momentum,5yearly,30_34,98.6028619212215
900,2025,no_change,5yearly,30_34,105.209210595218
900,2025,zero_migration,5yearly,30_34,101.746193605954
900,2025,constant_fertility,5yearly,35_39,54.9067419159955
900,2025,constant_mortality,5yearly,35_39,52.4201561779882
900,2025,high_variant,5yearly,35_39,64.1019182082953
900,2025,instant_replacement,5yearly,35_39,49.3602588867683
900,2025,low_variant,5yearly,35_39,41.0846142365478
900,2025,medium_variant,5yearly,35_39,52.5269580898331
900,2025,momentum,5yearly,35_39,50.1838680559204
900,2025,no_change,5yearly,35_39,54.7260742679513
900,2025,zero_migration,5yearly,35_39,52.397130216041
900,2025,constant_fertility,5yearly,40_44,19.5595565789925
900,2025,constant_mortality,5yearly,40_44,16.5577959483402
900,2025,high_variant,5yearly,40_44,20.1710587850575
900,2025,instant_replacement,5yearly,40_44,15.2204655868536
900,2025,low_variant,5yearly,40_44,13.111153023195
900,2025,medium_variant,5yearly,40_44,16.6146477622259
900,2025,momentum,5yearly,40_44,15.5693967030078
900,2025,no_change,5yearly,40_44,19.4552900007659
900,2025,zero_migration,5yearly,40_44,16.6306709564293
900,2025,constant_fertility,5yearly,45_49,5.20030620230707
900,2025,constant_mortality,5yearly,45_49,3.47123832663296
900,2025,high_variant,5yearly,45_49,4.11797183164739
900,2025,instant_replacement,5yearly,45_49,2.7393948988953
900,2025,low_variant,5yearly,45_49,2.8679040430885
900,2025,medium_variant,5yearly,45_49,3.49491442603866
900,2025,momentum,5yearly,45_49,2.85119965539753
900,2025,no_change,5yearly,45_49,5.16302177018148
900,2025,zero_migration,5yearly,45_49,3.51624549227534
900,2030,constant_fertility,5yearly,15_19,54.9781771857119
900,2030,constant_mortality,5yearly,15_19,34.8160589173494
900,2030,high_variant,5yearly,15_19,40.7923524208087
900,2030,instant_replacement,5yearly,15_19,25.5170682600497
900,2030,low_variant,5yearly,15_19,29.1172018122556
900,2030,medium_variant,5yearly,15_19,35.0405931593317
900,2030,momentum,5yearly,15_19,26.7164157459639
900,2030,no_change,5yearly,15_19,54.6411671807765
900,2030,zero_migration,5yearly,15_19,35.1681817247034
900,2030,constant_fertility,5yearly,20_24,159.304056366013
900,2030,constant_mortality,5yearly,20_24,119.781738070789
900,2030,high_variant,5yearly,20_24,144.760466496305
900,2030,instant_replacement,5yearly,20_24,107.669681687791
900,2030,low_variant,5yearly,20_24,95.0918484928245
900,2030,medium_variant,5yearly,20_24,120.05073390312
900,2030,momentum,5yearly,20_24,112.447723633117
900,2030,no_change,5yearly,20_24,158.983226291883
900,2030,zero_migration,5yearly,20_24,120.616424330254
900,2030,constant_fertility,5yearly,25_29,158.919539285783
900,2030,constant_mortality,5yearly,25_29,137.534898689888
900,2030,high_variant,5yearly,25_29,167.610158659568
900,2030,instant_replacement,5yearly,25_29,128.475565200392
900,2030,low_variant,5yearly,25_29,107.958038660629
900,2030,medium_variant,5yearly,25_29,137.747921061083
900,2030,momentum,5yearly,25_29,133.160044352196
900,2030,no_change,5yearly,25_29,158.607560060693
900,2030,zero_migration,5yearly,25_29,138.104057164683
900,2030,constant_fertility,5yearly,30_34,109.782065381522
900,2030,constant_mortality,5yearly,30_34,103.152712209866
900,2030,high_variant,5yearly,30_34,126.402107383101
900,2030,instant_replacement,5yearly,30_34,98.6543115054443
900,2030,low_variant,5yearly,30_34,80.2876757281586
900,2030,medium_variant,5yearly,30_34,103.279685880395
900,2030,momentum,5yearly,30_34,101.057827949034
900,2030,no_change,5yearly,30_34,109.465097251267
900,2030,zero_migration,5yearly,30_34,102.953838431287
900,2030,constant_fertility,5yearly,35_39,59.1846207984285
900,2030,constant_mortality,5yearly,35_39,53.7053196541786
900,2030,high_variant,5yearly,35_39,65.7907934862257
900,2030,instant_replacement,5yearly,35_39,50.6286327596107
900,2030,low_variant,5yearly,35_39,42.0807814507311
900,2030,medium_variant,5yearly,35_39,53.8672254704027
900,2030,momentum,5yearly,35_39,51.7340102447348
900,2030,no_change,5yearly,35_39,58.8722938367154
900,2030,zero_migration,5yearly,35_39,53.6546641968664
900,2030,constant_fertility,5yearly,40_44,20.7224130308676
900,2030,constant_mortality,5yearly,40_44,16.418387107539
900,2030,high_variant,5yearly,40_44,20.1159509890614
900,2030,instant_replacement,5yearly,40_44,15.4186517250378
900,2030,low_variant,5yearly,40_44,12.9250954248291
900,2030,medium_variant,5yearly,40_44,16.4998698888372
900,2030,momentum,5yearly,40_44,15.8474379488918
900,2030,no_change,5yearly,40_44,20.5426882196483
900,2030,zero_migration,5yearly,40_44,16.5110702208638
900,2030,constant_fertility,5yearly,45_49,5.41918139111824
900,2030,constant_mortality,5yearly,45_49,3.17357259076552
900,2030,high_variant,5yearly,45_49,3.8044405519247
900,2030,instant_replacement,5yearly,45_49,2.59747354325709
900,2030,low_variant,5yearly,45_49,2.60923489646027
900,2030,medium_variant,5yearly,45_49,3.20926052370968
900,2030,momentum,5yearly,45_49,2.72420166336871
900,2030,no_change,5yearly,45_49,5.35445057421004
900,2030,zero_migration,5yearly,45_49,3.23359764783925
900,2035,constant_fertility,5yearly,15_19,58.2473867896762
900,2035,constant_mortality,5yearly,15_19,32.6904291758708
900,2035,high_variant,5yearly,15_19,37.9922758034073
900,2035,instant_replacement,5yearly,15_19,22.6178062892592
900,2035,low_variant,5yearly,15_19,28.0745295390858
900,2035,medium_variant,5yearly,15_19,33.0552702980684
900,2035,momentum,5yearly,15_19,23.8367047533343
900,2035,no_change,5yearly,15_19,57.6324977534901
900,2035,zero_migration,5yearly,15_19,33.2461270697208
900,2035,constant_fertility,5yearly,20_24,162.537347463639
900,2035,constant_mortality,5yearly,20_24,113.436467293693
900,2035,high_variant,5yearly,20_24,137.056757044779
900,2035,instant_replacement,5yearly,20_24,101.8167701417
900,2035,low_variant,5yearly,20_24,90.5965091612023
900,2035,medium_variant,5yearly,20_24,113.942171442726
900,2035,momentum,5yearly,20_24,106.843814972569
900,2035,no_change,5yearly,20_24,161.874790724404
900,2035,zero_migration,5yearly,20_24,114.6029108458
900,2035,constant_fertility,5yearly,25_29,161.877870516042
900,2035,constant_mortality,5yearly,25_29,135.266481168068
900,2035,high_variant,5yearly,25_29,165.523367920962
900,2035,instant_replacement,5yearly,25_29,128.014603055695
900,2035,low_variant,5yearly,25_29,105.739025213114
900,2035,medium_variant,5yearly,25_29,135.584846727541
900,2035,momentum,5yearly,25_29,133.612253533171
900,2035,no_change,5yearly,25_29,161.357505095938
900,2035,zero_migration,5yearly,25_29,135.935765652236
900,2035,constant_fertility,5yearly,30_34,113.200494977063
900,2035,constant_mortality,5yearly,30_34,104.328578954201
900,2035,high_variant,5yearly,30_34,128.257993968997
900,2035,instant_replacement,5yearly,30_34,101.000052488612
900,2035,low_variant,5yearly,30_34,80.8394103064898
900,2035,medium_variant,5yearly,30_34,104.488509042921
900,2035,momentum,5yearly,30_34,104.13366724471
900,2035,no_change,5yearly,30_34,112.704049928195
900,2035,zero_migration,5yearly,30_34,104.110087152429
900,2035,constant_fertility,5yearly,35_39,62.8832320850606
900,2035,constant_mortality,5yearly,35_39,54.4134946425811
900,2035,high_variant,5yearly,35_39,66.7951221491085
900,2035,instant_replacement,5yearly,35_39,51.4897223691046
900,2035,low_variant,5yearly,35_39,42.5982855608267
900,2035,medium_variant,5yearly,35_39,54.6380128019221
900,2035,momentum,5yearly,35_39,52.9353475213377
900,2035,no_change,5yearly,35_39,62.4008463754114
900,2035,zero_migration,5yearly,35_39,54.3512828433775
900,2035,constant_fertility,5yearly,40_44,22.8367177967358
900,2035,constant_mortality,5yearly,40_44,16.2391525584544
900,2035,high_variant,5yearly,40_44,19.9420946407681
900,2035,instant_replacement,5yearly,40_44,15.2537369841741
900,2035,low_variant,5yearly,40_44,12.7956516271682
900,2035,medium_variant,5yearly,40_44,16.3507229047309
900,2035,momentum,5yearly,40_44,15.7819223452558
900,2035,no_change,5yearly,40_44,22.5532410730561
900,2035,zero_migration,5yearly,40_44,16.3593906020384
900,2035,constant_fertility,5yearly,45_49,5.84869129447529
900,2035,constant_mortality,5yearly,45_49,3.0113814115372
900,2035,high_variant,5yearly,45_49,3.64512152504192
900,2035,instant_replacement,5yearly,45_49,2.53337653505081
900,2035,low_variant,5yearly,45_49,2.4715944310823
900,2035,medium_variant,5yearly,45_49,3.06074097692562
900,2035,momentum,5yearly,45_49,2.67602328500432
900,2035,no_change,5yearly,45_49,5.74624814137242
900,2035,zero_migration,5yearly,45_49,3.08985217062838
900,2040,constant_fertility,5yearly,15_19,61.7085868810221
900,2040,constant_mortality,5yearly,15_19,30.8341008573298
900,2040,high_variant,5yearly,15_19,35.8385729581263
900,2040,instant_replacement,5yearly,15_19,21.8876542478273
900,2040,low_variant,5yearly,15_19,26.9211867243874
900,2040,medium_variant,5yearly,15_19,31.3152318830132
900,2040,momentum,5yearly,15_19,23.3109286587205
900,2040,no_change,5yearly,15_19,60.7967904142463
900,2040,zero_migration,5yearly,15_19,31.5443969180506
900,2040,constant_fertility,5yearly,20_24,167.200966384339
900,2040,constant_mortality,5yearly,20_24,108.077699047658
900,2040,high_variant,5yearly,20_24,130.33856015534
900,2040,instant_replacement,5yearly,20_24,96.582801802414
900,2040,low_variant,5yearly,20_24,87.4881813068638
900,2040,medium_variant,5yearly,20_24,108.863602018412
900,2040,momentum,5yearly,20_24,101.763469940166
900,2040,no_change,5yearly,20_24,166.08541287441
900,2040,zero_migration,5yearly,20_24,109.67071090671
900,2040,constant_fertility,5yearly,25_29,165.807315678167
900,2040,constant_mortality,5yearly,25_29,133.174477241709
900,2040,high_variant,5yearly,25_29,163.190166564232
900,2040,instant_replacement,5yearly,25_29,128.388925771309
900,2040,low_variant,5yearly,25_29,104.356343874965
900,2040,medium_variant,5yearly,25_29,133.666663665982
900,2040,momentum,5yearly,25_29,134.148128207181
900,2040,no_change,5yearly,25_29,164.892920257819
900,2040,zero_migration,5yearly,25_29,134.046459082334
900,2040,constant_fertility,5yearly,30_34,116.44919515571
900,2040,constant_mortality,5yearly,30_34,105.6210988485
900,2040,high_variant,5yearly,30_34,130.291089771786
900,2040,instant_replacement,5yearly,30_34,103.62341294115
900,2040,low_variant,5yearly,30_34,81.4451709085012
900,2040,medium_variant,5yearly,30_34,105.811918833305
900,2040,momentum,5yearly,30_34,107.491468957915
900,2040,no_change,5yearly,30_34,115.700532680996
900,2040,zero_migration,5yearly,30_34,105.425822199032
900,2040,constant_fertility,5yearly,35_39,65.8086981841764
900,2040,constant_mortality,5yearly,35_39,55.0321234434497
900,2040,high_variant,5yearly,35_39,67.7842355746542
900,2040,instant_replacement,5yearly,35_39,52.6497911688977
900,2040,low_variant,5yearly,35_39,42.9565398483778
900,2040,medium_variant,5yearly,35_39,55.3203268001463
900,2040,momentum,5yearly,35_39,54.4621369224321
900,2040,no_change,5yearly,35_39,65.1201145253462
900,2040,zero_migration,5yearly,35_39,54.9938096545518
900,2040,constant_fertility,5yearly,40_44,24.7671717929568
900,2040,constant_mortality,5yearly,40_44,15.9820812059132
900,2040,high_variant,5yearly,40_44,19.6847908131557
900,2040,instant_replacement,5yearly,40_44,15.093229785254
900,2040,low_variant,5yearly,40_44,12.5871996192959
900,2040,medium_variant,5yearly,40_44,16.1235370340045
900,2040,momentum,5yearly,40_44,15.7164281150203
900,2040,no_change,5yearly,40_44,24.3577139017405
900,2040,zero_migration,5yearly,40_44,16.1221466227363
900,2040,constant_fertility,5yearly,45_49,6.62039700461671
900,2040,constant_mortality,5yearly,45_49,2.99773694563959
900,2040,high_variant,5yearly,45_49,3.65871240027092
900,2040,instant_replacement,5yearly,45_49,2.57048914211125
900,2040,low_variant,5yearly,45_49,2.4619457686066
900,2040,medium_variant,5yearly,45_49,3.06311352329773
900,2040,momentum,5yearly,45_49,2.74060578014831
900,2040,no_change,5yearly,45_49,6.46595460522586
900,2040,zero_migration,5yearly,45_49,3.10089600675575
900,2045,constant_fertility,5yearly,15_19,64.9255258588355
900,2045,constant_mortality,5yearly,15_19,29.0400903376841
900,2045,high_variant,5yearly,15_19,33.9891237356972
900,2045,instant_replacement,5yearly,15_19,21.0999575027752
900,2045,low_variant,5yearly,15_19,25.4523192654363
900,2045,medium_variant,5yearly,15_19,29.6212335544541
900,2045,momentum,5yearly,15_19,22.667346756957
900,2045,no_change,5yearly,15_19,63.6800497728539
900,2045,zero_migration,5yearly,15_19,29.8649477173649
900,2045,constant_fertility,5yearly,20_24,172.028439087454
900,2045,constant_mortality,5yearly,20_24,103.318137336178
900,2045,high_variant,5yearly,20_24,124.861588670079
900,2045,instant_replacement,5yearly,20_24,93.8264930454647
900,2045,low_variant,5yearly,20_24,84.2713229756989
900,2045,medium_variant,5yearly,20_24,104.33320732563
900,2045,momentum,5yearly,20_24,99.6650588392738
900,2045,no_change,5yearly,20_24,170.456254222818
900,2045,zero_migration,5yearly,20_24,105.232856257242
900,2045,constant_fertility,5yearly,25_29,170.925693727027
900,2045,constant_mortality,5yearly,25_29,131.530209737904
900,2045,high_variant,5yearly,25_29,161.222362549956
900,2045,instant_replacement,5yearly,25_29,129.005809981244
900,2045,low_variant,5yearly,25_29,103.801668294669
900,2045,medium_variant,5yearly,25_29,132.208091440857
900,2045,momentum,5yearly,25_29,134.803867645413
900,2045,no_change,5yearly,25_29,169.500660108447
900,2045,zero_migration,5yearly,25_29,132.630587912422
900,2045,constant_fertility,5yearly,30_34,120.588095744205
900,2045,constant_mortality,5yearly,30_34,106.68878823343
900,2045,high_variant,5yearly,30_34,131.861055686261
900,2045,instant_replacement,5yearly,30_34,108.263260556293
900,2045,low_variant,5yearly,30_34,82.1941233507467
900,2045,medium_variant,5yearly,30_34,106.904712099056
900,2045,momentum,5yearly,30_34,112.175958121806
900,2045,no_change,5yearly,30_34,119.414698944295
900,2045,zero_migration,5yearly,30_34,106.488660700767
900,2045,constant_fertility,5yearly,35_39,68.5691141229246
900,2045,constant_mortality,5yearly,35_39,55.6912988441944
900,2045,high_variant,5yearly,35_39,68.8733903325148
900,2045,instant_replacement,5yearly,35_39,54.023911146563
900,2045,low_variant,5yearly,35_39,43.3155072342405
900,2045,medium_variant,5yearly,35_39,56.0513989297561
900,2045,momentum,5yearly,35_39,56.1985140479385
900,2045,no_change,5yearly,35_39,67.6120761925358
900,2045,zero_migration,5yearly,35_39,55.7074870158919
900,2045,constant_fertility,5yearly,40_44,26.3083259498165
900,2045,constant_mortality,5yearly,40_44,15.7140068915334
900,2045,high_variant,5yearly,40_44,19.4364632675274
900,2045,instant_replacement,5yearly,40_44,15.0371124582305
