variant,continent,year,dependencyratio2569
medium_variant,909,2087,89.747
medium_variant,909,2088,89.996
medium_variant,909,2089,90.262
medium_variant,909,2090,90.54
medium_variant,909,2091,90.752
medium_variant,909,2092,90.972
medium_variant,909,2093,91.205
medium_variant,909,2094,91.456
medium_variant,909,2095,91.726
medium_variant,909,2096,91.904
medium_variant,909,2097,92.095
medium_variant,909,2098,92.302
medium_variant,909,2099,92.525
medium_variant,909,2100,92.76
high_variant,909,2015,86.2209984397278
low_variant,909,2015,86.2209984397278
constant_fertility,909,2015,86.2209984397278
instant_replacement,909,2015,86.2209984397278
zero_migration,909,2015,86.2209984397278
constant_mortality,909,2015,86.2209984397278
no_change,909,2015,86.2209984397278
high_variant,909,2020,88.8926891906347
low_variant,909,2020,85.7346221380178
constant_fertility,909,2020,87.9969763963471
instant_replacement,909,2020,86.1348646025056
zero_migration,909,2020,86.3948962224086
constant_mortality,909,2020,87.1393319216378
no_change,909,2020,87.8216979016497
high_variant,909,2025,92.6239527845118
low_variant,909,2025,84.6178960485765
constant_fertility,909,2025,90.4588848746845
instant_replacement,909,2025,86.7192963897764
zero_migration,909,2025,87.4798025989116
constant_mortality,909,2025,88.1242811619087
no_change,909,2025,89.9588054293073
high_variant,909,2030,97.4570144131416
low_variant,909,2030,83.6216955358764
constant_fertility,909,2030,93.9375685461937
instant_replacement,909,2030,88.21768450661
zero_migration,909,2030,89.5923835765796
constant_mortality,909,2030,89.5745644533964
no_change,909,2030,92.9658168201351
high_variant,909,2035,101.018133583862
low_variant,909,2035,81.647966992092
constant_fertility,909,2035,96.680241345782
instant_replacement,909,2035,88.805009848841
zero_migration,909,2035,90.8003501479851
constant_mortality,909,2035,89.7400598421989
no_change,909,2035,95.0813250507863
high_variant,909,2040,102.975950590703
low_variant,909,2040,78.1631394275202
constant_fertility,909,2040,98.2258238995903
instant_replacement,909,2040,87.8800226204495
zero_migration,909,2040,90.46484234973
constant_mortality,909,2040,88.2522383307967
no_change,909,2040,95.9320676133169
high_variant,909,2045,103.219101335606
low_variant,909,2045,77.1287269485667
constant_fertility,909,2045,99.6667403396055
instant_replacement,909,2045,89.0806651860056
zero_migration,909,2045,91.0509879779636
constant_mortality,909,2045,87.1820762738838
no_change,909,2045,96.64189982488
high_variant,909,2050,101.240726985779
low_variant,909,2050,75.8072690401686
constant_fertility,909,2050,99.5156412612727
instant_replacement,909,2050,88.4758945258098
zero_migration,909,2050,90.0020958722188
constant_mortality,909,2050,84.9154859655697
no_change,909,2050,95.8672039678826
high_variant,909,2055,100.881820921142
low_variant,909,2055,76.6015404460354
constant_fertility,909,2055,101.118933085933
instant_replacement,909,2055,89.3728998852453
zero_migration,909,2055,90.8221688762629
constant_mortality,909,2055,84.3797884914289
no_change,909,2055,96.8301098109194
high_variant,909,2060,101.392358872195
low_variant,909,2060,77.4853673663607
constant_fertility,909,2060,103.026638041398
instant_replacement,909,2060,90.520369925426
zero_migration,909,2060,91.8941339026867
constant_mortality,909,2060,84.2094760388102
no_change,909,2060,98.1031817243287
high_variant,909,2065,101.825936076647
low_variant,909,2065,78.3585896732711
constant_fertility,909,2065,104.723276058023
instant_replacement,909,2065,91.6556703213453
zero_migration,909,2065,92.6226901138729
constant_mortality,909,2065,83.9038582218999
no_change,909,2065,99.1273531669802
high_variant,909,2070,101.098527902849
low_variant,909,2070,78.7813628188971
constant_fertility,909,2070,105.444443063003
instant_replacement,909,2070,92.0973917381783
zero_migration,909,2070,92.0786438547847
constant_mortality,909,2070,82.7569581156734
no_change,909,2070,99.1624403440771
high_variant,909,2075,99.5256524896277
low_variant,909,2075,79.4649165556632
constant_fertility,909,2075,105.685627728881
instant_replacement,909,2075,92.1806142988133
zero_migration,909,2075,90.9920023802514
constant_mortality,909,2075,81.3066880172051
no_change,909,2075,98.747476527118
high_variant,909,2080,98.2769010898963
low_variant,909,2080,81.8063261054843
constant_fertility,909,2080,106.571795058259
instant_replacement,909,2080,93.0194017837131
zero_migration,909,2080,91.0025239472154
constant_mortality,909,2080,80.6947492101773
no_change,909,2080,98.9858738259922
high_variant,909,2085,97.0745502574518
low_variant,909,2085,85.118683408658
constant_fertility,909,2085,107.509741277412
instant_replacement,909,2085,93.997173729433
zero_migration,909,2085,91.4175023983108
constant_mortality,909,2085,80.4785792828392
no_change,909,2085,99.4336532325356
high_variant,909,2090,97.6484997775038
low_variant,909,2090,87.5732861119511
constant_fertility,909,2090,109.236960860287
instant_replacement,909,2090,94.8412528931759
zero_migration,909,2090,92.2556905094088
constant_mortality,909,2090,80.8052769631147
no_change,909,2090,100.643122471926
high_variant,909,2095,98.9050285494983
low_variant,909,2095,89.0263813788204
constant_fertility,909,2095,110.988809244089
instant_replacement,909,2095,96.0617953879009
zero_migration,909,2095,93.1183719522208
constant_mortality,909,2095,81.0230087112229
no_change,909,2095,101.796689791044
high_variant,909,2100,100.211277864202
low_variant,909,2100,89.7448005500133
constant_fertility,909,2100,112.523207555263
instant_replacement,909,2100,97.3507983898371
zero_migration,909,2100,93.7086159448129
constant_mortality,909,2100,80.9339548279445
no_change,909,2100,102.648098539601
