variant,continent,year,dependencyratio2564
constant_fertility,904,2035,97.5009073401276
instant_replacement,904,2035,95.3455482867231
zero_migration,904,2035,90.8511671272882
constant_mortality,904,2035,89.5508217496864
no_change,904,2035,95.9433269133502
high_variant,904,2040,105.837378129892
low_variant,904,2040,77.0818978963868
constant_fertility,904,2040,100.30358688722
instant_replacement,904,2040,97.3245763630302
zero_migration,904,2040,91.0127090772639
constant_mortality,904,2040,88.9349504310785
no_change,904,2040,97.9153541883213
high_variant,904,2045,108.09360739765
low_variant,904,2045,77.7311048332469
constant_fertility,904,2045,103.401511730979
instant_replacement,904,2045,100.077386816353
zero_migration,904,2045,92.3651732744294
constant_mortality,904,2045,89.3646055195789
no_change,904,2045,100.03768582116
high_variant,904,2050,110.252139194005
low_variant,904,2050,80.8793722784883
constant_fertility,904,2050,106.958536407061
instant_replacement,904,2050,103.296539771999
zero_migration,904,2050,94.8120147137454
constant_mortality,904,2050,90.7337338209511
no_change,904,2050,102.452319094423
high_variant,904,2055,112.37381294712
low_variant,904,2055,85.6858126998996
constant_fertility,904,2055,110.693073727663
instant_replacement,904,2055,106.698636495802
zero_migration,904,2055,97.8904749584381
constant_mortality,904,2055,92.534952211605
no_change,904,2055,104.903387088146
high_variant,904,2060,114.970240526673
low_variant,904,2060,90.9005513848685
constant_fertility,904,2060,114.308178351436
instant_replacement,904,2060,110.001530361311
zero_migration,904,2060,101.275739453583
constant_mortality,904,2060,94.4314318996818
no_change,904,2060,107.157027901398
high_variant,904,2065,117.615475392861
low_variant,904,2065,97.3971783765492
constant_fertility,904,2065,117.910725918125
instant_replacement,904,2065,113.419177781906
zero_migration,904,2065,105.251045032239
constant_mortality,904,2065,96.6853520716731
no_change,904,2065,109.333180512704
high_variant,904,2070,119.23535441302
low_variant,904,2070,105.274955688098
constant_fertility,904,2070,120.732685722034
instant_replacement,904,2070,116.268335876584
zero_migration,904,2070,109.234190671948
constant_mortality,904,2070,98.8229337591749
no_change,904,2070,110.7781720187
high_variant,904,2075,118.820229366167
low_variant,904,2075,113.80318250017
constant_fertility,904,2075,121.775891621166
instant_replacement,904,2075,117.490600186261
zero_migration,904,2075,112.149447793352
constant_mortality,904,2075,99.9951078518768
no_change,904,2075,110.712900366679
high_variant,904,2080,117.621308326997
low_variant,904,2080,124.766498495887
constant_fertility,904,2080,122.14940249023
instant_replacement,904,2080,118.149517250634
zero_migration,904,2080,115.014226706982
constant_mortality,904,2080,101.221726708723
no_change,904,2080,110.198486856378
high_variant,904,2085,118.515620503087
low_variant,904,2085,132.598363079873
constant_fertility,904,2085,123.16348134068
instant_replacement,904,2085,119.008107409511
zero_migration,904,2085,117.766357045671
constant_mortality,904,2085,102.331129503673
no_change,904,2085,110.338583993378
high_variant,904,2090,120.47506854178
low_variant,904,2090,137.633685775408
constant_fertility,904,2090,124.491925986806
instant_replacement,904,2090,120.26275545771
zero_migration,904,2090,120.324704682851
constant_mortality,904,2090,103.218198783601
no_change,904,2090,110.814106554826
high_variant,904,2095,122.707202463476
low_variant,904,2095,140.139926660769
constant_fertility,904,2095,125.718837602175
instant_replacement,904,2095,121.560130991458
zero_migration,904,2095,122.522470970774
constant_mortality,904,2095,103.800772381952
no_change,904,2095,111.249870966513
high_variant,904,2100,124.060322047896
low_variant,904,2100,142.803680748811
constant_fertility,904,2100,126.690147160609
instant_replacement,904,2100,122.707505130653
zero_migration,904,2100,124.360665447987
constant_mortality,904,2100,104.121974437911
no_change,904,2100,111.479592009556
