region,year,variant,agebroad,population
910,2055,Low_variant,0_4,75981.368
910,2055,Medium_variant,0_4,102361.747
910,2055,No_change,0_4,192537.276
910,2055,Zero_migration,0_4,103570.341
910,2055,Constant_fertility,0_14,561872.614
910,2055,Constant_mortality,0_14,261697.361
910,2055,High_variant,0_14,368874.989
910,2055,Instant_replacement,0_14,136628.781
910,2055,Low_variant,0_14,228339.209
910,2055,Medium_variant,0_14,294946.374
910,2055,No_change,0_14,497306.159
910,2055,Zero_migration,0_14,298230.759
910,2055,Medium_variant,0_17,349176.287
910,2055,Constant_fertility,0_19,696656.154
910,2055,Constant_mortality,0_19,342439.435
910,2055,High_variant,0_19,473083.347
910,2055,Instant_replacement,0_19,186999.46
910,2055,Low_variant,0_19,303170.919
910,2055,Medium_variant,0_19,384257.399
910,2055,No_change,0_19,618953.965
910,2055,Zero_migration,0_19,388460.649
910,2055,Constant_fertility,0_24,812186.371
910,2055,Constant_mortality,0_24,418722.158
910,2055,High_variant,0_24,568660.073
910,2055,Instant_replacement,0_24,236457.52
910,2055,Low_variant,0_24,374843.093
910,2055,Medium_variant,0_24,467846.001
910,2055,No_change,0_24,724272.558
910,2055,Zero_migration,0_24,472978.4
910,2055,Medium_variant,3_4,40466.008
910,2055,Medium_variant,3_5,60462.832
910,2055,Medium_variant,3_6,80301.931
910,2055,Medium_variant,4_5,40150.991
910,2055,Medium_variant,4_6,59990.09
910,2055,Medium_variant,5_10,117582.322
910,2055,Medium_variant,5_11,136603.442
910,2055,Constant_fertility,5_14,343396.836
910,2055,Constant_mortality,5_14,171306.712
910,2055,High_variant,5_14,236396.476
910,2055,Instant_replacement,5_14,91892.85
910,2055,Low_variant,5_14,152357.841
910,2055,Medium_variant,5_14,192584.627
910,2055,No_change,5_14,304768.883
910,2055,Zero_migration,5_14,194660.418
910,2055,Medium_variant,6_9,78395.238
910,2055,Medium_variant,6_10,97585.498
910,2055,Medium_variant,6_11,116606.618
910,2055,Medium_variant,6_12,135452.46
910,2055,Medium_variant,7_10,77746.399
910,2055,Medium_variant,7_12,115613.361
910,2055,Medium_variant,11_16,111360.063
910,2055,Medium_variant,11_17,129232.218
910,2055,Medium_variant,11_18,146886.174
910,2055,Medium_variant,12_14,55981.185
910,2055,Medium_variant,12_16,92338.943
910,2055,Medium_variant,12_17,110211.098
910,2055,Medium_variant,12_18,127865.054
910,2055,Medium_variant,13_17,91365.256
910,2055,Medium_variant,13_18,109019.212
910,2055,Medium_variant,13_19,126446.368
910,2055,Constant_fertility,15plus,780407.428
910,2055,Constant_mortality,15plus,589753.714
910,2055,High_variant,15plus,710222.815
910,2055,Instant_replacement,15plus,491645.62
910,2055,Low_variant,15plus,615705.97
910,2055,Medium_variant,15plus,662719.549
910,2055,No_change,15plus,696610.594
910,2055,Zero_migration,15plus,670626.459
910,2055,Medium_variant,15_17,54229.913
910,2055,Constant_fertility,15_24,250313.757
910,2055,Constant_mortality,15_24,157024.797
910,2055,High_variant,15_24,199785.084
910,2055,Instant_replacement,15_24,99828.739
910,2055,Low_variant,15_24,146503.884
910,2055,Medium_variant,15_24,172899.627
910,2055,No_change,15_24,226966.399
910,2055,Zero_migration,15_24,174747.641
910,2055,Constant_fertility,15_49,612094.398
910,2055,Constant_mortality,15_49,448277.806
910,2055,High_variant,15_49,541909.785
910,2055,Instant_replacement,15_49,323526.482
910,2055,Low_variant,15_49,447392.94
910,2055,Medium_variant,15_49,494406.519
910,2055,No_change,15_49,555083.055
910,2055,Zero_migration,15_49,500167.47
910,2055,Constant_fertility,15_59,691680.555
910,2055,Constant_mortality,15_59,517681.435
910,2055,High_variant,15_59,621495.942
910,2055,Instant_replacement,15_59,403012.415
910,2055,Low_variant,15_59,526979.097
910,2055,Medium_variant,15_59,573992.676
910,2055,No_change,15_59,624513.643
910,2055,Zero_migration,15_59,580890.467
910,2055,Constant_fertility,15_64,720868.926
910,2055,Constant_mortality,15_64,542611.065
910,2055,High_variant,15_64,650684.313
910,2055,Instant_replacement,15_64,432166.65
910,2055,Low_variant,15_64,556167.468
910,2055,Medium_variant,15_64,603181.047
910,2055,No_change,15_64,649452.394
910,2055,Zero_migration,15_64,610488.879
910,2055,Medium_variant,16plus,644441.39
910,2055,Medium_variant,17plus,626361.791
910,2055,Medium_variant,18plus,608489.636
910,2055,Medium_variant,18_23,102438.231
910,2055,Constant_fertility,20plus,645623.888
910,2055,Constant_mortality,20plus,509011.64
910,2055,High_variant,20plus,606014.457
910,2055,Instant_replacement,20plus,441274.941
910,2055,Low_variant,20plus,540874.26
910,2055,Medium_variant,20plus,573408.524
910,2055,No_change,20plus,574962.788
910,2055,Zero_migration,20plus,580396.569
910,2055,Constant_fertility,20_64,586085.386
910,2055,Constant_mortality,20_64,461868.991
910,2055,High_variant,20_64,546475.955
910,2055,Instant_replacement,20_64,381795.971
910,2055,Low_variant,20_64,481335.758
910,2055,Medium_variant,20_64,513870.022
910,2055,No_change,20_64,527804.588
910,2055,Zero_migration,20_64,520258.989
910,2055,Constant_fertility,20_69,609027.09
910,2055,Constant_mortality,20_69,481048.895
910,2055,High_variant,20_69,569417.659
910,2055,Instant_replacement,20_69,404712.814
910,2055,Low_variant,20_69,504277.462
910,2055,Medium_variant,20_69,536811.726
910,2055,No_change,20_69,546991.101
910,2055,Zero_migration,20_69,543476.009
910,2055,Medium_variant,21plus,556212.214
910,2055,Constant_fertility,25plus,530093.671
910,2055,Constant_mortality,25plus,432728.917
910,2055,High_variant,25plus,510437.731
910,2055,Instant_replacement,25plus,391816.881
910,2055,Low_variant,25plus,469202.086
910,2055,Medium_variant,25plus,489819.922
910,2055,No_change,25plus,469644.195
910,2055,Zero_migration,25plus,495878.818
910,2055,Constant_fertility,25_49,361780.641
910,2055,Constant_mortality,25_49,291253.009
910,2055,High_variant,25_49,342124.701
910,2055,Instant_replacement,25_49,223697.743
910,2055,Low_variant,25_49,300889.056
910,2055,Medium_variant,25_49,321506.892
910,2055,No_change,25_49,328116.656
910,2055,Zero_migration,25_49,325419.829
910,2055,Constant_fertility,25_64,470555.169
910,2055,Constant_mortality,25_64,385586.268
910,2055,High_variant,25_64,450899.229
910,2055,Instant_replacement,25_64,332337.911
910,2055,Low_variant,25_64,409663.584
910,2055,Medium_variant,25_64,430281.42
910,2055,No_change,25_64,422485.995
910,2055,Zero_migration,25_64,435741.238
910,2055,Constant_fertility,25_69,493496.873
910,2055,Constant_mortality,25_69,404766.172
910,2055,High_variant,25_69,473840.933
910,2055,Instant_replacement,25_69,355254.754
910,2055,Low_variant,25_69,432605.288
910,2055,Medium_variant,25_69,453223.124
910,2055,No_change,25_69,441672.508
910,2055,Zero_migration,25_69,458958.258
910,2055,Constant_fertility,50plus,168313.03
910,2055,Constant_mortality,50plus,141475.908
910,2055,High_variant,50plus,168313.03
910,2055,Instant_replacement,50plus,168119.138
910,2055,Low_variant,50plus,168313.03
910,2055,Medium_variant,50plus,168313.03
910,2055,No_change,50plus,141527.539
910,2055,Zero_migration,50plus,170458.989
910,2055,Constant_fertility,60plus,88726.873
910,2055,Constant_mortality,60plus,72072.279
910,2055,High_variant,60plus,88726.873
910,2055,Instant_replacement,60plus,88633.205
910,2055,Low_variant,60plus,88726.873
910,2055,Medium_variant,60plus,88726.873
910,2055,No_change,60plus,72096.951
910,2055,Zero_migration,60plus,89735.992
910,2055,Constant_fertility,65plus,59538.502
910,2055,Constant_mortality,65plus,47142.649
910,2055,High_variant,65plus,59538.502
910,2055,Instant_replacement,65plus,59478.97
910,2055,Low_variant,65plus,59538.502
910,2055,Medium_variant,65plus,59538.502
910,2055,No_change,65plus,47158.2
910,2055,Zero_migration,65plus,60137.58
910,2055,Constant_fertility,70plus,36596.798
910,2055,Constant_mortality,70plus,27962.745
910,2055,High_variant,70plus,36596.798
910,2055,Instant_replacement,70plus,36562.127
910,2055,Low_variant,70plus,36596.798
910,2055,Medium_variant,70plus,36596.798
910,2055,No_change,70plus,27971.687
910,2055,Zero_migration,70plus,36920.56
910,2055,Constant_fertility,75plus,19836.544
910,2055,Constant_mortality,75plus,14373.988
910,2055,High_variant,75plus,19836.544
910,2055,Instant_replacement,75plus,19818.818
910,2055,Low_variant,75plus,19836.544
910,2055,Medium_variant,75plus,19836.544
910,2055,No_change,75plus,14378.478
910,2055,Zero_migration,75plus,19992.564
910,2055,Constant_fertility,80plus,9158.106
910,2055,Constant_mortality,80plus,6116.278
910,2055,High_variant,80plus,9158.106
910,2055,Instant_replacement,80plus,9150.634
910,2055,Low_variant,80plus,9158.106
910,2055,Medium_variant,80plus,9158.106
910,2055,No_change,80plus,6118.123
910,2055,Zero_migration,80plus,9221.605
910,2055,Constant_fertility,85plus,3389.777
910,2055,Constant_mortality,85plus,2008.244
910,2055,High_variant,85plus,3389.777
910,2055,Instant_replacement,85plus,3387.389
910,2055,Low_variant,85plus,3389.777
910,2055,Medium_variant,85plus,3389.777
910,2055,No_change,85plus,2008.814
910,2055,Zero_migration,85plus,3409.231
910,2055,Constant_fertility,90plus,939.46
910,2055,Constant_mortality,90plus,476.841
910,2055,High_variant,90plus,939.46
910,2055,Instant_replacement,90plus,938.93
910,2055,Low_variant,90plus,939.46
910,2055,Medium_variant,90plus,939.46
910,2055,No_change,90plus,476.963
910,2055,Zero_migration,90plus,943.263
910,2060,Constant_fertility,total,1569977.421
910,2060,Constant_mortality,total,901444.627
910,2060,High_variant,total,1193034.096
910,2060,Instant_replacement,total,651186.942
910,2060,Low_variant,total,893996.562
910,2060,Medium_variant,total,1037041.448
910,2060,No_change,total,1366794
910,2060,Zero_migration,total,1050011.544
910,2060,Medium_variant,0_1,42529.426
910,2060,Constant_fertility,0_4,255507.593
910,2060,Constant_mortality,0_4,91124.54
910,2060,High_variant,0_4,140489.04
910,2060,Instant_replacement,0_4,46564.262
910,2060,Low_variant,0_4,75224.234
910,2060,Medium_variant,0_4,105273.095
910,2060,No_change,0_4,220544.447
910,2060,Zero_migration,0_4,106612.43
910,2060,Constant_fertility,0_14,657796.345
910,2060,Constant_mortality,0_14,265247.897
910,2060,High_variant,0_14,394850.673
910,2060,Instant_replacement,0_14,135460.401
910,2060,Low_variant,0_14,226723.208
910,2060,Medium_variant,0_14,305158.236
910,2060,No_change,0_14,570128.931
910,2060,Zero_migration,0_14,308882.857
910,2060,Medium_variant,0_17,362010.637
910,2060,Constant_fertility,0_19,815102.532
910,2060,Constant_mortality,0_19,348342.164
910,2060,High_variant,0_19,507838.755
910,2060,Instant_replacement,0_19,182577.207
910,2060,Low_variant,0_19,302556.408
910,2060,Medium_variant,0_19,398967.165
910,2060,No_change,0_19,709211.343
910,2060,Zero_migration,0_19,403744.255
910,2060,Constant_fertility,0_24,949013.579
910,2060,Constant_mortality,0_24,427770.345
910,2060,High_variant,0_24,611346.14
910,2060,Instant_replacement,0_24,232556.229
910,2060,Low_variant,0_24,376848.632
910,2060,Medium_variant,0_24,487659.082
910,2060,No_change,0_24,828941.209
910,2060,Zero_migration,0_24,493467.135
910,2060,Medium_variant,3_4,41690.389
910,2060,Medium_variant,3_5,62328.356
910,2060,Medium_variant,3_6,82827.737
910,2060,Medium_variant,4_5,41414.043
910,2060,Medium_variant,4_6,61913.424
910,2060,Medium_variant,5_10,121718.331
910,2060,Medium_variant,5_11,141497.196
910,2060,Constant_fertility,5_14,402288.752
910,2060,Constant_mortality,5_14,174123.357
910,2060,High_variant,5_14,254361.633
910,2060,Instant_replacement,5_14,88896.139
910,2060,Low_variant,5_14,151498.974
910,2060,Medium_variant,5_14,199885.141
910,2060,No_change,5_14,349584.484
910,2060,Zero_migration,5_14,202270.427
910,2060,Medium_variant,6_9,81152.067
910,2060,Medium_variant,6_10,101080.364
910,2060,Medium_variant,6_11,120859.229
910,2060,Medium_variant,6_12,140483.874
910,2060,Medium_variant,7_10,80580.983
910,2060,Medium_variant,7_12,119984.493
910,2060,Medium_variant,11_16,116248.598
910,2060,Medium_variant,11_17,135019.211
910,2060,Medium_variant,11_18,153597.624
910,2060,Medium_variant,12_14,58387.945
910,2060,Medium_variant,12_16,96469.733
910,2060,Medium_variant,12_17,115240.346
910,2060,Medium_variant,12_18,133818.759
910,2060,Medium_variant,13_17,95615.701
910,2060,Medium_variant,13_18,114194.114
910,2060,Medium_variant,13_19,132572.229
910,2060,Constant_fertility,15plus,912181.076
910,2060,Constant_mortality,15plus,636196.73
910,2060,High_variant,15plus,798183.423
910,2060,Instant_replacement,15plus,515726.541
910,2060,Low_variant,15plus,667273.354
910,2060,Medium_variant,15plus,731883.212
910,2060,No_change,15plus,796665.069
910,2060,Zero_migration,15plus,741128.687
910,2060,Medium_variant,15_17,56852.401
910,2060,Constant_fertility,15_24,291217.234
910,2060,Constant_mortality,15_24,162522.448
910,2060,High_variant,15_24,216495.467
910,2060,Instant_replacement,15_24,97095.828
910,2060,Low_variant,15_24,150125.424
910,2060,Medium_variant,15_24,182500.846
910,2060,No_change,15_24,258812.278
910,2060,Zero_migration,15_24,184584.278
910,2060,Constant_fertility,15_49,712828.118
910,2060,Constant_mortality,15_49,473382.924
910,2060,High_variant,15_49,598830.465
910,2060,Instant_replacement,15_49,316647.937
910,2060,Low_variant,15_49,467920.396
910,2060,Medium_variant,15_49,532530.254
910,2060,No_change,15_49,633775.268
910,2060,Zero_migration,15_49,539144.575
910,2060,Constant_fertility,15_59,804502.193
910,2060,Constant_mortality,15_59,551882.013
910,2060,High_variant,15_59,690504.54
910,2060,Instant_replacement,15_59,408182.903
910,2060,Low_variant,15_59,559594.471
910,2060,Medium_variant,15_59,624204.329
910,2060,No_change,15_59,712313.485
910,2060,Zero_migration,15_59,632058.596
910,2060,Constant_fertility,15_64,839020.84
910,2060,Constant_mortality,15_64,580808.549
910,2060,High_variant,15_64,725023.187
910,2060,Instant_replacement,15_64,442652.837
910,2060,Low_variant,15_64,594113.118
910,2060,Medium_variant,15_64,658722.976
910,2060,No_change,15_64,741253.602
910,2060,Zero_migration,15_64,667099.211
910,2060,Medium_variant,16plus,712754.854
910,2060,Medium_variant,17plus,693801.424
910,2060,Medium_variant,18plus,675030.811
910,2060,Medium_variant,18_23,108358.493
910,2060,Constant_fertility,20plus,754874.889
910,2060,Constant_mortality,20plus,553102.463
910,2060,High_variant,20plus,685195.341
910,2060,Instant_replacement,20plus,468609.735
910,2060,Low_variant,20plus,591440.154
910,2060,Medium_variant,20plus,638074.283
910,2060,No_change,20plus,657582.657
910,2060,Zero_migration,20plus,646267.289
910,2060,Constant_fertility,20_64,681714.653
910,2060,Constant_mortality,20_64,497714.282
910,2060,High_variant,20_64,612035.105
910,2060,Instant_replacement,20_64,395536.031
910,2060,Low_variant,20_64,518279.918
910,2060,Medium_variant,20_64,564914.047
910,2060,No_change,20_64,602171.19
910,2060,Zero_migration,20_64,572237.813
910,2060,Constant_fertility,20_69,708799.977
910,2060,Constant_mortality,20_69,519781.606
910,2060,High_variant,20_69,639120.429
910,2060,Instant_replacement,20_69,422585.462
910,2060,Low_variant,20_69,545365.242
910,2060,Medium_variant,20_69,591999.371
910,2060,No_change,20_69,624248.42
910,2060,Zero_migration,20_69,599710.925
910,2060,Medium_variant,21plus,619901.398
910,2060,Constant_fertility,25plus,620963.842
910,2060,Constant_mortality,25plus,473674.282
910,2060,High_variant,25plus,581687.956
910,2060,Instant_replacement,25plus,418630.713
910,2060,Low_variant,25plus,517147.93
910,2060,Medium_variant,25plus,549382.366
910,2060,No_change,25plus,537852.791
910,2060,Zero_migration,25plus,556544.409
910,2060,Constant_fertility,25_49,421610.884
910,2060,Constant_mortality,25_49,310860.476
910,2060,High_variant,25_49,382334.998
910,2060,Instant_replacement,25_49,219552.109
910,2060,Low_variant,25_49,317794.972
910,2060,Medium_variant,25_49,350029.408
910,2060,No_change,25_49,374962.99
910,2060,Zero_migration,25_49,354560.297
910,2060,Constant_fertility,25_64,547803.606
910,2060,Constant_mortality,25_64,418286.101
910,2060,High_variant,25_64,508527.72
910,2060,Instant_replacement,25_64,345557.009
910,2060,Low_variant,25_64,443987.694
910,2060,Medium_variant,25_64,476222.13
910,2060,No_change,25_64,482441.324
910,2060,Zero_migration,25_64,482514.933
910,2060,Constant_fertility,25_69,574888.93
910,2060,Constant_mortality,25_69,440353.425
910,2060,High_variant,25_69,535613.044
910,2060,Instant_replacement,25_69,372606.44
910,2060,Low_variant,25_69,471073.018
910,2060,Medium_variant,25_69,503307.454
910,2060,No_change,25_69,504518.554
910,2060,Zero_migration,25_69,509988.045
910,2060,Constant_fertility,50plus,199352.958
910,2060,Constant_mortality,50plus,162813.806
910,2060,High_variant,50plus,199352.958
910,2060,Instant_replacement,50plus,199078.604
910,2060,Low_variant,50plus,199352.958
910,2060,Medium_variant,50plus,199352.958
910,2060,No_change,50plus,162889.801
910,2060,Zero_migration,50plus,201984.112
910,2060,Constant_fertility,60plus,107678.883
910,2060,Constant_mortality,60plus,84314.717
910,2060,High_variant,60plus,107678.883
910,2060,Instant_replacement,60plus,107543.638
910,2060,Low_variant,60plus,107678.883
910,2060,Medium_variant,60plus,107678.883
910,2060,No_change,60plus,84351.584
910,2060,Zero_migration,60plus,109070.091
910,2060,Constant_fertility,65plus,73160.236
910,2060,Constant_mortality,65plus,55388.181
910,2060,High_variant,65plus,73160.236
910,2060,Instant_replacement,65plus,73073.704
910,2060,Low_variant,65plus,73160.236
910,2060,Medium_variant,65plus,73160.236
910,2060,No_change,65plus,55411.467
910,2060,Zero_migration,65plus,74029.476
910,2060,Constant_fertility,70plus,46074.912
910,2060,Constant_mortality,70plus,33320.857
910,2060,High_variant,70plus,46074.912
910,2060,Instant_replacement,70plus,46024.273
910,2060,Low_variant,70plus,46074.912
910,2060,Medium_variant,70plus,46074.912
910,2060,No_change,70plus,33334.237
910,2060,Zero_migration,70plus,46556.364
910,2060,Constant_fertility,75plus,25777.928
910,2060,Constant_mortality,75plus,17483.352
910,2060,High_variant,75plus,25777.928
910,2060,Instant_replacement,75plus,25751.77
910,2060,Low_variant,75plus,25777.928
910,2060,Medium_variant,75plus,25777.928
910,2060,No_change,75plus,17490.088
910,2060,Zero_migration,75plus,26011.829
910,2060,Constant_fertility,80plus,12102.895
910,2060,Constant_mortality,80plus,7480.226
910,2060,High_variant,80plus,12102.895
910,2060,Instant_replacement,80plus,12091.695
910,2060,Low_variant,80plus,12102.895
910,2060,Medium_variant,80plus,12102.895
910,2060,No_change,80plus,7483.014
910,2060,Zero_migration,80plus,12198.853
910,2060,Constant_fertility,85plus,4520.608
910,2060,Constant_mortality,85plus,2438.262
910,2060,High_variant,85plus,4520.608
910,2060,Instant_replacement,85plus,4516.971
910,2060,Low_variant,85plus,4520.608
910,2060,Medium_variant,85plus,4520.608
910,2060,No_change,85plus,2439.13
910,2060,Zero_migration,85plus,4550.99
910,2060,Constant_fertility,90plus,1244.34
910,2060,Constant_mortality,90plus,558.031
910,2060,High_variant,90plus,1244.34
910,2060,Instant_replacement,90plus,1243.533
910,2060,Low_variant,90plus,1244.34
910,2060,Medium_variant,90plus,1244.34
910,2060,No_change,90plus,558.214
910,2060,Zero_migration,90plus,1250.763
910,2065,Constant_fertility,total,1836946.133
910,2065,Constant_mortality,total,947112.257
910,2065,High_variant,total,1311094.712
910,2065,Instant_replacement,total,672648.135
910,2065,Low_variant,total,939830.448
910,2065,Medium_variant,total,1115584.927
910,2065,No_change,total,1564277.268
910,2065,Zero_migration,total,1130330.649
910,2065,Medium_variant,0_1,43507.684
910,2065,Constant_fertility,0_4,298821.245
910,2065,Constant_mortality,0_4,91471.023
910,2065,High_variant,0_4,148178.414
910,2065,Instant_replacement,0_4,48043.679
910,2065,Low_variant,0_4,74332.276
910,2065,Medium_variant,0_4,107828.03
910,2065,No_change,0_4,252514.147
910,2065,Zero_migration,0_4,109272.006
910,2065,Constant_fertility,0_14,769872.506
910,2065,Constant_mortality,0_14,267463.495
910,2065,High_variant,0_14,419394.418
910,2065,Instant_replacement,0_14,138722.35
910,2065,Low_variant,0_14,224488.549
910,2065,Medium_variant,0_14,314086.875
910,2065,No_change,0_14,653215.299
910,2065,Zero_migration,0_14,318192.141
910,2065,Medium_variant,0_17,373224.198
910,2065,Constant_fertility,0_19,954225.641
910,2065,Constant_mortality,0_19,352200.93
910,2065,High_variant,0_19,541561.176
910,2065,Instant_replacement,0_19,182944.072
910,2065,Low_variant,0_19,300145.883
910,2065,Medium_variant,0_19,411816.347
910,2065,No_change,0_19,812768.711
910,2065,Zero_migration,0_19,417125.276
910,2065,Constant_fertility,0_24,1110605.574
910,2065,Constant_mortality,0_24,433953.121
910,2065,High_variant,0_24,653853.751
910,2065,Instant_replacement,0_24,229716.49
910,2065,Low_variant,0_24,375472.914
910,2065,Medium_variant,0_24,505027.454
910,2065,No_change,0_24,949678.862
910,2065,Zero_migration,0_24,511493.534
910,2065,Medium_variant,3_4,42756.682
910,2065,Medium_variant,3_5,63951.7
910,2065,Medium_variant,3_6,85024.765
910,2065,Medium_variant,4_5,42512.022
910,2065,Medium_variant,4_6,63585.087
910,2065,Medium_variant,5_10,125319.937
910,2065,Medium_variant,5_11,145763.101
910,2065,Constant_fertility,5_14,471051.261
910,2065,Constant_mortality,5_14,175992.472
910,2065,High_variant,5_14,271216.004
910,2065,Instant_replacement,5_14,90678.671
910,2065,Low_variant,5_14,150156.273
910,2065,Medium_variant,5_14,206258.845
910,2065,No_change,5_14,400701.152
910,2065,Zero_migration,5_14,208920.135
910,2065,Medium_variant,6_9,83551.526
910,2065,Medium_variant,6_10,104124.919
910,2065,Medium_variant,6_11,124568.083
910,2065,Medium_variant,6_12,144876.27
910,2065,Medium_variant,7_10,83051.854
910,2065,Medium_variant,7_12,123803.205
910,2065,Medium_variant,11_16,120523.202
910,2065,Medium_variant,11_17,140076.231
910,2065,Medium_variant,11_18,159460.226
910,2065,Medium_variant,12_14,60495.744
910,2065,Medium_variant,12_16,100080.038
910,2065,Medium_variant,12_17,119633.067
910,2065,Medium_variant,12_18,139017.062
910,2065,Medium_variant,13_17,99324.88
910,2065,Medium_variant,13_18,118708.875
910,2065,Medium_variant,13_19,137917.029
910,2065,Constant_fertility,15plus,1067073.627
910,2065,Constant_mortality,15plus,679648.762
910,2065,High_variant,15plus,891700.294
910,2065,Instant_replacement,15plus,533925.785
910,2065,Low_variant,15plus,715341.899
910,2065,Medium_variant,15plus,801498.052
910,2065,No_change,15plus,911061.969
910,2065,Zero_migration,15plus,812138.508
910,2065,Medium_variant,15_17,59137.323
910,2065,Constant_fertility,15_24,340733.068
910,2065,Constant_mortality,15_24,166489.626
910,2065,High_variant,15_24,234459.333
910,2065,Instant_replacement,15_24,90994.14
910,2065,Low_variant,15_24,150984.365
910,2065,Medium_variant,15_24,190940.579
910,2065,No_change,15_24,296463.563
910,2065,Zero_migration,15_24,193301.393
910,2065,Constant_fertility,15_49,834072.096
910,2065,Constant_mortality,15_49,494935.017
910,2065,High_variant,15_49,658698.763
910,2065,Instant_replacement,15_49,301241.914
910,2065,Low_variant,15_49,482340.368
910,2065,Medium_variant,15_49,568496.521
910,2065,No_change,15_49,726244.801
910,2065,Zero_migration,15_49,576026.555
910,2065,Constant_fertility,15_59,937820.311
910,2065,Constant_mortality,15_59,582013.428
910,2065,High_variant,15_59,762446.978
910,2065,Instant_replacement,15_59,404861.492
910,2065,Low_variant,15_59,586088.583
910,2065,Medium_variant,15_59,672244.736
910,2065,No_change,15_59,813373.811
910,2065,Zero_migration,15_59,681107.861
910,2065,Constant_fertility,15_64,978104.426
910,2065,Constant_mortality,15_64,615078.979
910,2065,High_variant,15_64,802731.093
910,2065,Instant_replacement,15_64,445079.02
910,2065,Low_variant,15_64,626372.698
910,2065,Medium_variant,15_64,712528.851
910,2065,No_change,15_64,846458.59
910,2065,Zero_migration,15_64,721977.6
910,2065,Medium_variant,16plus,781628.37
910,2065,Medium_variant,17plus,761913.758
910,2065,Medium_variant,18plus,742360.729
910,2065,Medium_variant,18_23,113558.124
910,2065,Constant_fertility,20plus,882720.492
910,2065,Constant_mortality,20plus,594911.327
910,2065,High_variant,20plus,769533.536
910,2065,Instant_replacement,20plus,489704.063
910,2065,Low_variant,20plus,639684.565
910,2065,Medium_variant,20plus,703768.58
910,2065,No_change,20plus,751508.557
910,2065,Zero_migration,20plus,713205.373
910,2065,Constant_fertility,20_64,793751.291
910,2065,Constant_mortality,20_64,530341.544
910,2065,High_variant,20_64,680564.335
910,2065,Instant_replacement,20_64,400857.298
910,2065,Low_variant,20_64,550715.364
910,2065,Medium_variant,20_64,614799.379
910,2065,No_change,20_64,686905.178
910,2065,Zero_migration,20_64,623044.465
910,2065,Constant_fertility,20_69,825909.217
910,2065,Constant_mortality,20_69,555947.315
910,2065,High_variant,20_69,712722.261
910,2065,Instant_replacement,20_69,432965.075
910,2065,Low_variant,20_69,582873.29
910,2065,Medium_variant,20_69,646957.305
910,2065,No_change,20_69,712525.197
910,2065,Zero_migration,20_69,655695.395
910,2065,Medium_variant,21plus,684741.425
910,2065,Constant_fertility,25plus,726340.559
910,2065,Constant_mortality,25plus,513159.136
910,2065,High_variant,25plus,657240.961
910,2065,Instant_replacement,25plus,442931.645
910,2065,Low_variant,25plus,564357.534
910,2065,Medium_variant,25plus,610557.473
910,2065,No_change,25plus,614598.406
910,2065,Zero_migration,25plus,618837.115
910,2065,Constant_fertility,25_49,493339.028
910,2065,Constant_mortality,25_49,328445.391
910,2065,High_variant,25_49,424239.43
910,2065,Instant_replacement,25_49,210247.774
910,2065,Low_variant,25_49,331356.003
910,2065,Medium_variant,25_49,377555.942
910,2065,No_change,25_49,429781.238
910,2065,Zero_migration,25_49,382725.162
910,2065,Constant_fertility,25_64,637371.358
910,2065,Constant_mortality,25_64,448589.353
910,2065,High_variant,25_64,568271.76
910,2065,Instant_replacement,25_64,354084.88
910,2065,Low_variant,25_64,475388.333
910,2065,Medium_variant,25_64,521588.272
910,2065,No_change,25_64,549995.027
910,2065,Zero_migration,25_64,528676.207
910,2065,Constant_fertility,25_69,669529.284
910,2065,Constant_mortality,25_69,474195.124
910,2065,High_variant,25_69,600429.686
910,2065,Instant_replacement,25_69,386192.657
910,2065,Low_variant,25_69,507546.259
910,2065,Medium_variant,25_69,553746.198
910,2065,No_change,25_69,575615.046
910,2065,Zero_migration,25_69,561327.137
910,2065,Constant_fertility,50plus,233001.531
910,2065,Constant_mortality,50plus,184713.745
910,2065,High_variant,50plus,233001.531
910,2065,Instant_replacement,50plus,232683.871
910,2065,Low_variant,50plus,233001.531
910,2065,Medium_variant,50plus,233001.531
910,2065,No_change,50plus,184817.168
910,2065,Zero_migration,50plus,236111.953
910,2065,Constant_fertility,60plus,129253.316
910,2065,Constant_mortality,60plus,97635.334
910,2065,High_variant,60plus,129253.316
910,2065,Instant_replacement,60plus,129064.293
910,2065,Low_variant,60plus,129253.316
910,2065,Medium_variant,60plus,129253.316
910,2065,No_change,60plus,97688.158
910,2065,Zero_migration,60plus,131030.647
910,2065,Constant_fertility,65plus,88969.201
910,2065,Constant_mortality,65plus,64569.783
910,2065,High_variant,65plus,88969.201
910,2065,Instant_replacement,65plus,88846.765
910,2065,Low_variant,65plus,88969.201
910,2065,Medium_variant,65plus,88969.201
910,2065,No_change,65plus,64603.379
910,2065,Zero_migration,65plus,90160.908
910,2065,Constant_fertility,70plus,56811.275
910,2065,Constant_mortality,70plus,38964.012
910,2065,High_variant,70plus,56811.275
910,2065,Instant_replacement,70plus,56738.988
910,2065,Low_variant,70plus,56811.275
910,2065,Medium_variant,70plus,56811.275
910,2065,No_change,70plus,38983.36
910,2065,Zero_migration,70plus,57509.978
910,2065,Constant_fertility,75plus,32699.163
910,2065,Constant_mortality,75plus,20742.785
910,2065,High_variant,75plus,32699.163
910,2065,Instant_replacement,75plus,32661.546
910,2065,Low_variant,75plus,32699.163
910,2065,Medium_variant,75plus,32699.163
