agebroad,population,global,variant,year
3_5,412751.949,900,medium_variant,2078
3_6,550359.756,900,medium_variant,2078
4_5,275192.57,900,medium_variant,2078
4_6,412800.377,900,medium_variant,2078
5_14,1375200.148,900,medium_variant,2078
5_10,825496.565,900,medium_variant,2078
5_11,962990.615,900,medium_variant,2078
6_9,550358.56,900,medium_variant,2078
6_10,687892.449,900,medium_variant,2078
6_11,825386.499,900,medium_variant,2078
6_12,962835.229,900,medium_variant,2078
7_10,550284.642,900,medium_variant,2078
7_12,825227.422,900,medium_variant,2078
11_16,824321.086,900,medium_variant,2078
11_17,961606.571,900,medium_variant,2078
11_18,1098878.272,900,medium_variant,2078
12_14,412209.533,900,medium_variant,2078
12_16,686827.036,900,medium_variant,2078
12_17,824112.521,900,medium_variant,2078
12_18,961384.222,900,medium_variant,2078
13_17,686663.791,900,medium_variant,2078
13_18,823935.492,900,medium_variant,2078
13_19,961186.429,900,medium_variant,2078
15_17,411902.988,900,medium_variant,2078
18_23,823966.184,900,medium_variant,2078
15_24,1373389.903,900,medium_variant,2078
15_49,4721172.526,900,medium_variant,2078
15_59,5964873.461,900,medium_variant,2078
15_64,6559247.851,900,medium_variant,2078
20_64,5872822.225,900,medium_variant,2078
20_69,6419727.898,900,medium_variant,2078
25_49,3347782.623,900,medium_variant,2078
25_64,5185857.948,900,medium_variant,2078
25_69,5732763.621,900,medium_variant,2078
15plus,8722445.883,900,medium_variant,2078
16plus,8585125.49,900,medium_variant,2078
17plus,8447828.38,900,medium_variant,2078
18plus,8310542.895,900,medium_variant,2078
20plus,8036020.257,900,medium_variant,2078
21plus,7898759.102,900,medium_variant,2078
25plus,7349055.98,900,medium_variant,2078
50plus,4001273.357,900,medium_variant,2078
60plus,2757572.422,900,medium_variant,2078
65plus,2163198.032,900,medium_variant,2078
70plus,1616292.359,900,medium_variant,2078
75plus,1140808.806,900,medium_variant,2078
80plus,745730.857,900,medium_variant,2078
85plus,430109.482,900,medium_variant,2078
90plus,197239.437,900,medium_variant,2078
total,10784884.365,900,medium_variant,2078
0,137155.199,900,medium_variant,2079
0_1,274155.795,900,medium_variant,2079
0_4,686192.997,900,medium_variant,2079
0_14,2060921.283,900,medium_variant,2079
0_17,2472665.164,900,medium_variant,2079
0_19,2747023.882,900,medium_variant,2079
0_24,3433107.151,900,medium_variant,2079
3_4,274783.552,900,medium_variant,2079
3_5,412268.889,900,medium_variant,2079
3_6,549782.542,900,medium_variant,2079
4_5,274927.111,900,medium_variant,2079
4_6,412440.764,900,medium_variant,2079
5_14,1374728.286,900,medium_variant,2079
5_10,825084.821,900,medium_variant,2079
5_11,962563.21,900,medium_variant,2079
6_9,550093.381,900,medium_variant,2079
6_10,687599.484,900,medium_variant,2079
6_11,825077.873,900,medium_variant,2079
6_12,962515.519,900,medium_variant,2079
7_10,550085.831,900,medium_variant,2079
7_12,825001.866,900,medium_variant,2079
11_16,824175.201,900,medium_variant,2079
11_17,961387.346,900,medium_variant,2079
11_18,1098578.448,900,medium_variant,2079
12_14,412165.076,900,medium_variant,2079
12_16,686696.812,900,medium_variant,2079
12_17,823908.957,900,medium_variant,2079
12_18,961100.059,900,medium_variant,2079
13_17,686471.311,900,medium_variant,2079
13_18,823662.413,900,medium_variant,2079
13_19,960830.029,900,medium_variant,2079
15_17,411743.881,900,medium_variant,2079
18_23,823101.005,900,medium_variant,2079
15_24,1372185.868,900,medium_variant,2079
15_49,4725603.835,900,medium_variant,2079
15_59,5969556.479,900,medium_variant,2079
15_64,6565667.557,900,medium_variant,2079
20_64,5879564.958,900,medium_variant,2079
20_69,6432371.843,900,medium_variant,2079
25_49,3353417.967,900,medium_variant,2079
25_64,5193481.689,900,medium_variant,2079
25_69,5746288.574,900,medium_variant,2079
15plus,8750212.997,900,medium_variant,2079
16plus,8612925.155,900,medium_variant,2079
17plus,8475681.261,900,medium_variant,2079
18plus,8338469.116,900,medium_variant,2079
20plus,8064110.398,900,medium_variant,2079
21plus,7926973.998,900,medium_variant,2079
25plus,7378027.129,900,medium_variant,2079
50plus,4024609.162,900,medium_variant,2079
60plus,2780656.518,900,medium_variant,2079
65plus,2184545.44,900,medium_variant,2079
70plus,1631738.555,900,medium_variant,2079
75plus,1149896.109,900,medium_variant,2079
80plus,750080.516,900,medium_variant,2079
85plus,434845.5,900,medium_variant,2079
90plus,202189.558,900,medium_variant,2079
total,10811134.28,900,medium_variant,2079
total,16970019.091,900,constant_fertility,2080
0_4,2020232.95,900,constant_fertility,2080
0_14,5368082.389,900,constant_fertility,2080
0_19,6767390.045,900,constant_fertility,2080
0_24,8020087.633,900,constant_fertility,2080
5_14,3347849.439,900,constant_fertility,2080
15plus,11601936.702,900,constant_fertility,2080
15_24,2652005.244,900,constant_fertility,2080
15_49,7376146.571,900,constant_fertility,2080
15_59,8772520.062,900,constant_fertility,2080
15_64,9395725.001,900,constant_fertility,2080
20plus,10202629.046,900,constant_fertility,2080
20_64,7996417.345,900,constant_fertility,2080
20_69,8554617.351,900,constant_fertility,2080
25plus,8949931.458,900,constant_fertility,2080
25_49,4724141.327,900,constant_fertility,2080
25_64,6743719.757,900,constant_fertility,2080
25_69,7301919.763,900,constant_fertility,2080
50plus,4225790.131,900,constant_fertility,2080
60plus,2829416.64,900,constant_fertility,2080
65plus,2206211.701,900,constant_fertility,2080
70plus,1648011.695,900,constant_fertility,2080
75plus,1159119.236,900,constant_fertility,2080
80plus,753600.777,900,constant_fertility,2080
85plus,436777.636,900,constant_fertility,2080
90plus,204268.66,900,constant_fertility,2080
total,9065148.201,900,constant_mortality,2080
0_4,586180.721,900,constant_mortality,2080
0_14,1771355.27,900,constant_mortality,2080
0_19,2372156.89,900,constant_mortality,2080
0_24,2977716.149,900,constant_mortality,2080
5_14,1185174.549,900,constant_mortality,2080
15plus,7293792.931,900,constant_mortality,2080
15_24,1206360.879,900,constant_mortality,2080
15_49,4212083.196,900,constant_mortality,2080
15_59,5313667.461,900,constant_mortality,2080
15_64,5828221.625,900,constant_mortality,2080
20plus,6692991.311,900,constant_mortality,2080
20_64,5227420.005,900,constant_mortality,2080
20_69,5688857.639,900,constant_mortality,2080
25plus,6087432.052,900,constant_mortality,2080
25_49,3005722.317,900,constant_mortality,2080
25_64,4621860.746,900,constant_mortality,2080
25_69,5083298.38,900,constant_mortality,2080
50plus,3081709.735,900,constant_mortality,2080
60plus,1980125.47,900,constant_mortality,2080
65plus,1465571.306,900,constant_mortality,2080
70plus,1004133.672,900,constant_mortality,2080
75plus,629338.15,900,constant_mortality,2080
80plus,352495.447,900,constant_mortality,2080
85plus,168659.061,900,constant_mortality,2080
90plus,61659.744,900,constant_mortality,2080
total,14083296.91,900,high_variant,2080
0_4,1145607.727,900,high_variant,2080
0_14,3314689.104,900,high_variant,2080
0_19,4346203.42,900,high_variant,2080
0_24,5348539.183,900,high_variant,2080
5_14,2169081.377,900,high_variant,2080
15plus,10768607.806,900,high_variant,2080
15_24,2033850.079,900,high_variant,2080
15_49,6419740.013,900,high_variant,2080
15_59,7902192.354,900,high_variant,2080
15_64,8562396.105,900,high_variant,2080
20plus,9737093.49,900,high_variant,2080
20_64,7530881.789,900,high_variant,2080
20_69,8089081.795,900,high_variant,2080
25plus,8734757.727,900,high_variant,2080
25_49,4385889.934,900,high_variant,2080
25_64,6528546.026,900,high_variant,2080
25_69,7086746.032,900,high_variant,2080
50plus,4348867.793,900,high_variant,2080
60plus,2866415.452,900,high_variant,2080
65plus,2206211.701,900,high_variant,2080
70plus,1648011.695,900,high_variant,2080
75plus,1159119.236,900,high_variant,2080
80plus,753600.777,900,high_variant,2080
85plus,436777.636,900,high_variant,2080
90plus,204268.66,900,high_variant,2080
total,10004384.471,900,instant_replacement,2080
0_4,616526.119,900,instant_replacement,2080
0_14,1843185.748,900,instant_replacement,2080
0_19,2455089.544,900,instant_replacement,2080
0_24,3067060.917,900,instant_replacement,2080
5_14,1226659.629,900,instant_replacement,2080
15plus,8161198.723,900,instant_replacement,2080
15_24,1223875.169,900,instant_replacement,2080
15_49,4256654.06,900,instant_replacement,2080
15_59,5404089.026,900,instant_replacement,2080
15_64,5955352.517,900,instant_replacement,2080
20plus,7549294.927,900,instant_replacement,2080
20_64,5343448.721,900,instant_replacement,2080
20_69,5901565.533,900,instant_replacement,2080
25plus,6937323.554,900,instant_replacement,2080
25_49,3032778.891,900,instant_replacement,2080
25_64,4731477.348,900,instant_replacement,2080
25_69,5289594.16,900,instant_replacement,2080
50plus,3904544.663,900,instant_replacement,2080
60plus,2757109.697,900,instant_replacement,2080
65plus,2205846.206,900,instant_replacement,2080
70plus,1647729.394,900,instant_replacement,2080
75plus,1158961.81,900,instant_replacement,2080
80plus,753526.764,900,instant_replacement,2080
85plus,436750.439,900,instant_replacement,2080
90plus,204261.532,900,instant_replacement,2080
total,8199955.646,900,low_variant,2080
0_4,368555.758,900,low_variant,2080
0_14,1160029.811,900,low_variant,2080
0_19,1577896.091,900,low_variant,2080
0_24,2010466.014,900,low_variant,2080
5_14,791474.053,900,low_variant,2080
15plus,7039925.835,900,low_variant,2080
15_24,850436.202999999,900,low_variant,2080
15_49,3291960.657,900,low_variant,2080
15_59,4298936.322,900,low_variant,2080
15_64,4833714.134,900,low_variant,2080
20plus,6622059.555,900,low_variant,2080
20_64,4415847.854,900,low_variant,2080
20_69,4974047.86,900,low_variant,2080
25plus,6189489.632,900,low_variant,2080
25_49,2441524.454,900,low_variant,2080
25_64,3983277.931,900,low_variant,2080
25_69,4541477.937,900,low_variant,2080
50plus,3747965.178,900,low_variant,2080
60plus,2740989.513,900,low_variant,2080
65plus,2206211.701,900,low_variant,2080
70plus,1648011.695,900,low_variant,2080
75plus,1159119.236,900,low_variant,2080
80plus,753600.777,900,low_variant,2080
85plus,436777.636,900,low_variant,2080
90plus,204268.66,900,low_variant,2080
0,136919.057,900,medium_variant,2080
0_1,273587.894,900,medium_variant,2080
0_4,684965.135,900,medium_variant,2080
0_14,2058854.139,900,medium_variant,2080
0_17,2470457.742,900,medium_variant,2080
0_19,2744644.163,900,medium_variant,2080
0_24,3429869.835,900,medium_variant,2080
3_4,274361.814,900,medium_variant,2080
3_5,411667.404,900,medium_variant,2080
3_6,549031.049,900,medium_variant,2080
4_5,274534.646,900,medium_variant,2080
4_6,411898.291,900,medium_variant,2080
5_14,1373889.004,900,medium_variant,2080
5_10,824383.079,900,medium_variant,2080
5_11,961812.313,900,medium_variant,2080
6_9,549638.248,900,medium_variant,2080
6_10,687077.489,900,medium_variant,2080
6_11,824506.723,900,medium_variant,2080
6_12,961910.924,900,medium_variant,2080
7_10,549713.844,900,medium_variant,2080
7_12,824547.279,900,medium_variant,2080
11_16,823960.848,900,medium_variant,2080
11_17,961109.528,900,medium_variant,2080
11_18,1098217.955,900,medium_variant,2080
12_14,412076.691,900,medium_variant,2080
12_16,686531.614,900,medium_variant,2080
12_17,823680.294,900,medium_variant,2080
12_18,960788.721,900,medium_variant,2080
13_17,686276.093,900,medium_variant,2080
13_18,823384.52,900,medium_variant,2080
13_19,960462.514,900,medium_variant,2080
15_17,411603.603,900,medium_variant,2080
18_23,822281.238,900,medium_variant,2080
15_24,1371015.696,900,medium_variant,2080
15_49,4729279.924,900,medium_variant,2080
15_59,5974027.578,900,medium_variant,2080
15_64,6571569.231,900,medium_variant,2080
20_64,5885779.207,900,medium_variant,2080
20_69,6443979.213,900,medium_variant,2080
25_49,3358264.228,900,medium_variant,2080
25_64,5200553.535,900,medium_variant,2080
25_69,5758753.541,900,medium_variant,2080
15plus,8777780.932,900,medium_variant,2080
16plus,8640525.42,900,medium_variant,2080
17plus,8503326.009,900,medium_variant,2080
18plus,8366177.329,900,medium_variant,2080
20plus,8091990.908,900,medium_variant,2080
21plus,7954946.123,900,medium_variant,2080
25plus,7406765.236,900,medium_variant,2080
50plus,4048501.008,900,medium_variant,2080
60plus,2803753.354,900,medium_variant,2080
65plus,2206211.701,900,medium_variant,2080
70plus,1648011.695,900,medium_variant,2080
75plus,1159119.236,900,medium_variant,2080
80plus,753600.777,900,medium_variant,2080
85plus,436777.636,900,medium_variant,2080
90plus,204268.66,900,medium_variant,2080
total,10836635.071,900,medium_variant,2080
total,14059776.922,900,no_change,2080
0_4,1637688.87,900,no_change,2080
0_14,4398084.813,900,no_change,2080
0_19,5584598.452,900,no_change,2080
0_24,6662812.559,900,no_change,2080
5_14,2760395.943,900,no_change,2080
15plus,9661692.109,900,no_change,2080
15_24,2264727.746,900,no_change,2080
15_49,6429940.367,900,no_change,2080
15_59,7660198.685,900,no_change,2080
15_64,8195982.587,900,no_change,2080
20plus,8475178.47,900,no_change,2080
20_64,7009468.948,900,no_change,2080
20_69,7470959.409,900,no_change,2080
25plus,7396964.363,900,no_change,2080
25_49,4165212.621,900,no_change,2080
25_64,5931254.841,900,no_change,2080
25_69,6392745.302,900,no_change,2080
50plus,3231751.742,900,no_change,2080
60plus,2001493.424,900,no_change,2080
65plus,1465709.522,900,no_change,2080
70plus,1004219.061,900,no_change,2080
75plus,629382.151,900,no_change,2080
80plus,352513.937,900,no_change,2080
85plus,168664.917,900,no_change,2080
90plus,61661.023,900,no_change,2080
total,10825751.529,900,zero_migration,2080
0_4,684994.589,900,zero_migration,2080
0_14,2058461.322,900,zero_migration,2080
0_19,2744191.126,900,zero_migration,2080
0_24,3429737.247,900,zero_migration,2080
5_14,1373466.733,900,zero_migration,2080
15plus,8767290.207,900,zero_migration,2080
15_24,1371275.925,900,zero_migration,2080
15_49,4728760.873,900,zero_migration,2080
15_59,5973256.588,900,zero_migration,2080
15_64,6569658.065,900,zero_migration,2080
20plus,8081560.403,900,zero_migration,2080
20_64,5883928.261,900,zero_migration,2080
20_69,6441167.972,900,zero_migration,2080
25plus,7396014.282,900,zero_migration,2080
25_49,3357484.948,900,zero_migration,2080
25_64,5198382.14,900,zero_migration,2080
25_69,5755621.851,900,zero_migration,2080
50plus,4038529.334,900,zero_migration,2080
60plus,2794033.619,900,zero_migration,2080
65plus,2197632.142,900,zero_migration,2080
70plus,1640392.431,900,zero_migration,2080
75plus,1152555.399,900,zero_migration,2080
80plus,748534.194,900,zero_migration,2080
85plus,433798.411,900,zero_migration,2080
90plus,203143.263,900,zero_migration,2080
0,136662.563,900,medium_variant,2081
0_1,273187.871,900,medium_variant,2081
0_4,684198.742,900,medium_variant,2081
0_14,2058196.223,900,medium_variant,2081
0_17,2469912.875,900,medium_variant,2081
0_19,2744102.688,900,medium_variant,2081
0_24,3429102.827,900,medium_variant,2081
3_4,274146.158,900,medium_variant,2081
3_5,411385.171,900,medium_variant,2081
3_6,548708.58,900,medium_variant,2081
4_5,274374.344,900,medium_variant,2081
4_6,411697.753,900,medium_variant,2081
5_14,1373997.481,900,medium_variant,2081
5_10,824314.009,900,medium_variant,2081
5_11,961773.99,900,medium_variant,2081
6_9,549609.259,900,medium_variant,2081
6_10,687074.996,900,medium_variant,2081
6_11,824534.977,900,medium_variant,2081
6_12,961980.178,900,medium_variant,2081
7_10,549751.587,900,medium_variant,2081
7_12,824656.769,900,medium_variant,2081
11_16,824226.218,900,medium_variant,2081
11_17,961400.124,900,medium_variant,2081
11_18,1098516.395,900,medium_variant,2081
12_14,412223.491,900,medium_variant,2081
12_16,686766.237,900,medium_variant,2081
12_17,823940.143,900,medium_variant,2081
12_18,961056.414,900,medium_variant,2081
13_17,686494.942,900,medium_variant,2081
13_18,823611.213,900,medium_variant,2081
13_19,960684.755,900,medium_variant,2081
15_17,411716.652,900,medium_variant,2081
18_23,822175.826,900,medium_variant,2081
15_24,1370906.604,900,medium_variant,2081
15_49,4735368.142,900,medium_variant,2081
15_59,5981089.836,900,medium_variant,2081
15_64,6578714.167,900,medium_variant,2081
20_64,5892807.702,900,medium_variant,2081
20_69,6454031.353,900,medium_variant,2081
25_49,3364461.538,900,medium_variant,2081
25_64,5207807.563,900,medium_variant,2081
25_69,5769031.214,900,medium_variant,2081
15plus,8803191.102,900,medium_variant,2081
16plus,8665888.029,900,medium_variant,2081
17plus,8528648.356,900,medium_variant,2081
18plus,8391474.45,900,medium_variant,2081
20plus,8117284.637,900,medium_variant,2081
21plus,7980241.074,900,medium_variant,2081
25plus,7432284.498,900,medium_variant,2081
50plus,4067822.96,900,medium_variant,2081
60plus,2822101.266,900,medium_variant,2081
65plus,2224476.935,900,medium_variant,2081
70plus,1663253.284,900,medium_variant,2081
75plus,1169354.227,900,medium_variant,2081
80plus,760290.844,900,medium_variant,2081
85plus,442899.076,900,medium_variant,2081
90plus,211059.192,900,medium_variant,2081
total,10861387.325,900,medium_variant,2081
0,136387.657,900,medium_variant,2082
0_1,272651.646,900,medium_variant,2082
0_4,683090.569,900,medium_variant,2082
0_14,2056707.56,900,medium_variant,2082
0_17,2468490.583,900,medium_variant,2082
0_19,2742653.8,900,medium_variant,2082
0_24,3427366.379,900,medium_variant,2082
3_4,273792.419,900,medium_variant,2082
3_5,410896.411,900,medium_variant,2082
3_6,548111.395,900,medium_variant,2082
4_5,274076.407,900,medium_variant,2082
4_6,411291.391,900,medium_variant,2082
5_14,1373616.991,900,medium_variant,2082
5_10,823897.497,900,medium_variant,2082
5_11,961354.407,900,medium_variant,2082
6_9,549337.363,900,medium_variant,2082
6_10,686793.505,900,medium_variant,2082
6_11,824250.415,900,medium_variant,2082
6_12,961696.876,900,medium_variant,2082
7_10,549578.521,900,medium_variant,2082
7_12,824481.892,900,medium_variant,2082
11_16,824313.151,900,medium_variant,2082
11_17,961502.517,900,medium_variant,2082
11_18,1098616.417,900,medium_variant,2082
12_14,412262.584,900,medium_variant,2082
12_16,686856.241,900,medium_variant,2082
12_17,824045.607,900,medium_variant,2082
12_18,961159.507,900,medium_variant,2082
13_17,686599.146,900,medium_variant,2082
13_18,823713.046,900,medium_variant,2082
13_19,960762.363,900,medium_variant,2082
15_17,411783.023,900,medium_variant,2082
18_23,821981.698,900,medium_variant,2082
15_24,1370658.819,900,medium_variant,2082
15_49,4740162.811,900,medium_variant,2082
15_59,5987504.888,900,medium_variant,2082
15_64,6584964.768,900,medium_variant,2082
20_64,5899018.528,900,medium_variant,2082
20_69,6462873.876,900,medium_variant,2082
25_49,3369503.992,900,medium_variant,2082
25_64,5214305.949,900,medium_variant,2082
25_69,5778161.297,900,medium_variant,2082
15plus,8828701.215,900,medium_variant,2082
16plus,8691369.359,900,medium_variant,2082
17plus,8554107.558,900,medium_variant,2082
18plus,8416918.192,900,medium_variant,2082
20plus,8142754.975,900,medium_variant,2082
21plus,8005750.923,900,medium_variant,2082
25plus,7458042.396,900,medium_variant,2082
50plus,4088538.404,900,medium_variant,2082
60plus,2841196.327,900,medium_variant,2082
65plus,2243736.447,900,medium_variant,2082
70plus,1679881.099,900,medium_variant,2082
75plus,1180328.952,900,medium_variant,2082
80plus,766852.91,900,medium_variant,2082
85plus,447606.005,900,medium_variant,2082
90plus,217248.641,900,medium_variant,2082
total,10885408.775,900,medium_variant,2082
0,136097.315,900,medium_variant,2083
0_1,272045.874,900,medium_variant,2083
0_4,681719.422,900,medium_variant,2083
0_14,2054489.72,900,medium_variant,2083
0_17,2466294.157,900,medium_variant,2083
0_19,2740433.622,900,medium_variant,2083
0_24,3424822.528,900,medium_variant,2083
3_4,273319.73,900,medium_variant,2083
3_5,410227.458,900,medium_variant,2083
3_6,547273.762,900,medium_variant,2083
4_5,273656.793,900,medium_variant,2083
4_6,410703.097,900,medium_variant,2083
5_14,1372770.298,900,medium_variant,2083
5_10,823134.764,900,medium_variant,2083
5_11,960560.531,900,medium_variant,2083
6_9,548823.537,900,medium_variant,2083
6_10,686227.036,900,medium_variant,2083
6_11,823652.803,900,medium_variant,2083
6_12,961074.319,900,medium_variant,2083
7_10,549180.732,900,medium_variant,2083
7_12,824028.015,900,medium_variant,2083
11_16,824246.153,900,medium_variant,2083
11_17,961439.971,900,medium_variant,2083
11_18,1098552.298,900,medium_variant,2083
12_14,412209.767,900,medium_variant,2083
12_16,686820.386,900,medium_variant,2083
12_17,824014.204,900,medium_variant,2083
12_18,961126.531,900,medium_variant,2083
13_17,686592.688,900,medium_variant,2083
13_18,823705.015,900,medium_variant,2083
13_19,960732.153,900,medium_variant,2083
15_17,411804.437,900,medium_variant,2083
18_23,821725.85,900,medium_variant,2083
15_24,1370332.808,900,medium_variant,2083
15_49,4743894.015,900,medium_variant,2083
15_59,5993492.346,900,medium_variant,2083
15_64,6590723.094,900,medium_variant,2083
20_64,5904779.192,900,medium_variant,2083
20_69,6470953.774,900,medium_variant,2083
25_49,3373561.207,900,medium_variant,2083
25_64,5220390.286,900,medium_variant,2083
25_69,5786564.868,900,medium_variant,2083
15plus,8854249.827,900,medium_variant,2083
16plus,8716911.846,900,medium_variant,2083
17plus,8579639.208,900,medium_variant,2083
18plus,8442445.39,900,medium_variant,2083
20plus,8168305.925,900,medium_variant,2083
21plus,8031350.376,900,medium_variant,2083
25plus,7483917.019,900,medium_variant,2083
50plus,4110355.812,900,medium_variant,2083
60plus,2860757.481,900,medium_variant,2083
65plus,2263526.733,900,medium_variant,2083
70plus,1697352.151,900,medium_variant,2083
75plus,1191766.564,900,medium_variant,2083
80plus,772976.51,900,medium_variant,2083
85plus,450590.619,900,medium_variant,2083
90plus,221635.831,900,medium_variant,2083
total,10908739.547,900,medium_variant,2083
0,135794.919,900,medium_variant,2084
0_1,271385.13,900,medium_variant,2084
0_4,680169.929,900,medium_variant,2084
0_14,2051660.957,900,medium_variant,2084
0_17,2463440.392,900,medium_variant,2084
0_19,2737563.02,900,medium_variant,2084
0_24,3421610.855,900,medium_variant,2084
3_4,272738.093,900,medium_variant,2084
3_5,409397.261,900,medium_variant,2084
3_6,546221.291,900,medium_variant,2084
4_5,273135.027,900,medium_variant,2084
4_6,409959.057,900,medium_variant,2084
5_14,1371491.028,900,medium_variant,2084
5_10,822045.688,900,medium_variant,2084
5_11,959400.687,900,medium_variant,2084
6_9,548091.676,900,medium_variant,2084
6_10,685386.52,900,medium_variant,2084
6_11,822741.519,900,medium_variant,2084
6_12,960117.765,900,medium_variant,2084
7_10,548562.49,900,medium_variant,2084
7_12,823293.735,900,medium_variant,2084
11_16,824030.571,900,medium_variant,2084
11_17,961224.775,900,medium_variant,2084
11_18,1098331.369,900,medium_variant,2084
12_14,412090.341,900,medium_variant,2084
12_16,686675.572,900,medium_variant,2084
12_17,823869.776,900,medium_variant,2084
12_18,960976.37,900,medium_variant,2084
13_17,686493.53,900,medium_variant,2084
13_18,823600.124,900,medium_variant,2084
13_19,960616.158,900,medium_variant,2084
15_17,411779.435,900,medium_variant,2084
18_23,821441.254,900,medium_variant,2084
15_24,1369949.898,900,medium_variant,2084
15_49,4746765.635,900,medium_variant,2084
15_59,5999198.667,900,medium_variant,2084
15_64,6596405.573,900,medium_variant,2084
20_64,5910503.51,900,medium_variant,2084
20_69,6478817.994,900,medium_variant,2084
25_49,3376815.737,900,medium_variant,2084
25_64,5226455.675,900,medium_variant,2084
25_69,5794770.159,900,medium_variant,2084
15plus,8879770.565,900,medium_variant,2084
16plus,8742452.815,900,medium_variant,2084
17plus,8605185.334,900,medium_variant,2084
18plus,8467991.13,900,medium_variant,2084
20plus,8193868.502,900,medium_variant,2084
21plus,8056947.408,900,medium_variant,2084
25plus,7509820.667,900,medium_variant,2084
50plus,4133004.93,900,medium_variant,2084
60plus,2880571.898,900,medium_variant,2084
65plus,2283364.992,900,medium_variant,2084
70plus,1715050.508,900,medium_variant,2084
75plus,1203424.034,900,medium_variant,2084
80plus,778386.465,900,medium_variant,2084
85plus,451713.732,900,medium_variant,2084
90plus,223176.5,900,medium_variant,2084
total,10931431.522,900,medium_variant,2084
total,18679421.833,900,constant_fertility,2085
0_4,2302692.76,900,constant_fertility,2085
0_14,6089684.057,900,constant_fertility,2085
0_19,7658496.246,900,constant_fertility,2085
0_24,9052990.932,900,constant_fertility,2085
5_14,3786991.297,900,constant_fertility,2085
15plus,12589737.776,900,constant_fertility,2085
15_24,2963306.875,900,constant_fertility,2085
15_49,8128086.035,900,constant_fertility,2085
15_59,9609384.808,900,constant_fertility,2085
15_64,10262417.939,900,constant_fertility,2085
20plus,11020925.587,900,constant_fertility,2085
20_64,8693605.75,900,constant_fertility,2085
20_69,9288031.321,900,constant_fertility,2085
25plus,9626430.901,900,constant_fertility,2085
25_49,5164779.16,900,constant_fertility,2085
25_64,7299111.064,900,constant_fertility,2085
25_69,7893536.635,900,constant_fertility,2085
50plus,4461651.741,900,constant_fertility,2085
60plus,2980352.968,900,constant_fertility,2085
65plus,2327319.837,900,constant_fertility,2085
70plus,1732894.266,900,constant_fertility,2085
75plus,1215495.852,900,constant_fertility,2085
80plus,783339.468,900,constant_fertility,2085
85plus,451330.243,900,constant_fertility,2085
90plus,221739.852,900,constant_fertility,2085
total,8973758.324,900,constant_mortality,2085
0_4,571112.944,900,constant_mortality,2085
0_14,1733535.548,900,constant_mortality,2085
0_19,2324687.681,900,constant_mortality,2085
0_24,2919114.137,900,constant_mortality,2085
5_14,1162422.604,900,constant_mortality,2085
15plus,7240222.776,900,constant_mortality,2085
15_24,1185578.589,900,constant_mortality,2085
15_49,4161134.099,900,constant_mortality,2085
15_59,5253753.437,900,constant_mortality,2085
15_64,5757808,900,constant_mortality,2085
20plus,6649070.643,900,constant_mortality,2085
20_64,5166655.867,900,constant_mortality,2085
20_69,5627286.448,900,constant_mortality,2085
25plus,6054644.187,900,constant_mortality,2085
25_49,2975555.51,900,constant_mortality,2085
25_64,4572229.411,900,constant_mortality,2085
25_69,5032859.992,900,constant_mortality,2085
50plus,3079088.677,900,constant_mortality,2085
60plus,1986469.339,900,constant_mortality,2085
65plus,1482414.776,900,constant_mortality,2085
70plus,1021784.195,900,constant_mortality,2085
75plus,633706.223,900,constant_mortality,2085
80plus,347000.323,900,constant_mortality,2085
85plus,162103.33,900,constant_mortality,2085
90plus,61117.964,900,constant_mortality,2085
total,14686004.791,900,high_variant,2085
0_4,1180638.267,900,high_variant,2085
0_14,3426867.771,900,high_variant,2085
0_19,4490192.401,900,high_variant,2085
0_24,5518863.6,900,high_variant,2085
5_14,2246229.504,900,high_variant,2085
15plus,11259137.02,900,high_variant,2085
15_24,2091995.829,900,high_variant,2085
15_49,6669458.445,900,high_variant,2085
15_59,8196938.629,900,high_variant,2085
15_64,8895707.886,900,high_variant,2085
20plus,10195812.39,900,high_variant,2085
20_64,7832383.256,900,high_variant,2085
20_69,8462918.124,900,high_variant,2085
25plus,9167141.191,900,high_variant,2085
25_49,4577462.616,900,high_variant,2085
25_64,6803712.057,900,high_variant,2085
25_69,7434246.925,900,high_variant,2085
50plus,4589678.575,900,high_variant,2085
60plus,3062198.391,900,high_variant,2085
65plus,2363429.134,900,high_variant,2085
70plus,1732894.266,900,high_variant,2085
75plus,1215495.852,900,high_variant,2085
80plus,783339.468,900,high_variant,2085
85plus,451330.243,900,high_variant,2085
90plus,221739.852,900,high_variant,2085
total,10081286.566,900,instant_replacement,2085
0_4,617645.994,900,instant_replacement,2085
0_14,1847234.589,900,instant_replacement,2085
0_19,2459073.028,900,instant_replacement,2085
0_24,3069593.203,900,instant_replacement,2085
5_14,1229588.595,900,instant_replacement,2085
15plus,8234051.977,900,instant_replacement,2085
15_24,1222358.614,900,instant_replacement,2085
15_49,4258541.281,900,instant_replacement,2085
15_59,5419508.364,900,instant_replacement,2085
15_64,5971825.725,900,instant_replacement,2085
20plus,7622213.538,900,instant_replacement,2085
20_64,5359987.286,900,instant_replacement,2085
20_69,5889607.616,900,instant_replacement,2085
25plus,7011693.363,900,instant_replacement,2085
25_49,3036182.667,900,instant_replacement,2085
25_64,4749467.111,900,instant_replacement,2085
25_69,5279087.441,900,instant_replacement,2085
50plus,3975510.696,900,instant_replacement,2085
60plus,2814543.613,900,instant_replacement,2085
65plus,2262226.252,900,instant_replacement,2085
