region,variant,freq,year,populationgrowthrate
920,zero_migration,5yearly,2035,0.551
920,constant_fertility,5yearly,2040,0.731
920,constant_mortality,5yearly,2040,0.21
920,high_variant,5yearly,2040,0.768
920,instant_replacement,5yearly,2040,0.462
920,low_variant,5yearly,2040,-0.002
920,medium_variant,5yearly,2040,0.395
920,momentum,5yearly,2040,0.357
920,no_change,5yearly,2040,0.553
920,zero_migration,5yearly,2040,0.439
920,constant_fertility,5yearly,2045,0.683
920,constant_mortality,5yearly,2045,0.081
920,high_variant,5yearly,2045,0.725
920,instant_replacement,5yearly,2045,0.379
920,low_variant,5yearly,2045,-0.164
920,medium_variant,5yearly,2045,0.29
920,momentum,5yearly,2045,0.259
920,no_change,5yearly,2045,0.487
920,zero_migration,5yearly,2045,0.335
920,constant_fertility,5yearly,2050,0.651
920,constant_mortality,5yearly,2050,-0.033
920,high_variant,5yearly,2050,0.691
920,instant_replacement,5yearly,2050,0.31
920,low_variant,5yearly,2050,-0.32
920,medium_variant,5yearly,2050,0.195
920,momentum,5yearly,2050,0.181
920,no_change,5yearly,2050,0.442
920,zero_migration,5yearly,2050,0.24
920,constant_fertility,5yearly,2055,0.631
920,constant_mortality,5yearly,2055,-0.134
920,high_variant,5yearly,2055,0.648
920,instant_replacement,5yearly,2055,0.253
920,low_variant,5yearly,2055,-0.461
920,medium_variant,5yearly,2055,0.109
920,momentum,5yearly,2055,0.118
920,no_change,5yearly,2055,0.416
920,zero_migration,5yearly,2055,0.154
920,constant_fertility,5yearly,2060,0.624
920,constant_mortality,5yearly,2060,-0.22
920,high_variant,5yearly,2060,0.602
920,instant_replacement,5yearly,2060,0.206
920,low_variant,5yearly,2060,-0.58
920,medium_variant,5yearly,2060,0.035
920,momentum,5yearly,2060,0.067
920,no_change,5yearly,2060,0.405
920,zero_migration,5yearly,2060,0.079
920,constant_fertility,5yearly,2065,0.626
920,constant_mortality,5yearly,2065,-0.292
920,high_variant,5yearly,2065,0.566
920,instant_replacement,5yearly,2065,0.167
920,low_variant,5yearly,2065,-0.686
920,medium_variant,5yearly,2065,-0.026
920,momentum,5yearly,2065,0.027
920,no_change,5yearly,2065,0.406
920,zero_migration,5yearly,2065,0.016
920,constant_fertility,5yearly,2070,0.636
920,constant_mortality,5yearly,2070,-0.352
920,high_variant,5yearly,2070,0.549
920,instant_replacement,5yearly,2070,0.138
920,low_variant,5yearly,2070,-0.789
920,medium_variant,5yearly,2070,-0.078
920,momentum,5yearly,2070,0.0
920,no_change,5yearly,2070,0.417
920,zero_migration,5yearly,2070,-0.037
920,constant_fertility,5yearly,2075,0.654
920,constant_mortality,5yearly,2075,-0.403
920,high_variant,5yearly,2075,0.547
920,instant_replacement,5yearly,2075,0.12
920,low_variant,5yearly,2075,-0.895
920,medium_variant,5yearly,2075,-0.123
920,momentum,5yearly,2075,-0.012
920,no_change,5yearly,2075,0.436
920,zero_migration,5yearly,2075,-0.083
920,constant_fertility,5yearly,2080,0.679
920,constant_mortality,5yearly,2080,-0.444
920,high_variant,5yearly,2080,0.55
920,instant_replacement,5yearly,2080,0.112
920,low_variant,5yearly,2080,-0.997
920,medium_variant,5yearly,2080,-0.159
920,momentum,5yearly,2080,-0.013
920,no_change,5yearly,2080,0.462
920,zero_migration,5yearly,2080,-0.121
920,constant_fertility,5yearly,2085,0.711
920,constant_mortality,5yearly,2085,-0.479
920,high_variant,5yearly,2085,0.55
920,instant_replacement,5yearly,2085,0.113
920,low_variant,5yearly,2085,-1.084
920,medium_variant,5yearly,2085,-0.187
920,momentum,5yearly,2085,-0.008
920,no_change,5yearly,2085,0.491
920,zero_migration,5yearly,2085,-0.15
920,constant_fertility,5yearly,2090,0.744
920,constant_mortality,5yearly,2090,-0.506
920,high_variant,5yearly,2090,0.543
920,instant_replacement,5yearly,2090,0.118
920,low_variant,5yearly,2090,-1.153
920,medium_variant,5yearly,2090,-0.208
920,momentum,5yearly,2090,-0.003
920,no_change,5yearly,2090,0.518
920,zero_migration,5yearly,2090,-0.172
920,constant_fertility,5yearly,2095,0.775
920,constant_mortality,5yearly,2095,-0.528
920,high_variant,5yearly,2095,0.533
920,instant_replacement,5yearly,2095,0.126
920,low_variant,5yearly,2095,-1.199
920,medium_variant,5yearly,2095,-0.223
920,momentum,5yearly,2095,0.001
920,no_change,5yearly,2095,0.542
920,zero_migration,5yearly,2095,-0.189
920,constant_fertility,5yearly,Regi,South-Eastern Asia
920,constant_mortality,5yearly,Regi,South-Eastern Asia
920,estimates,5yearly,Regi,South-Eastern Asia
920,high_variant,5yearly,Regi,South-Eastern Asia
920,instant_replacement,5yearly,Regi,South-Eastern Asia
920,low_variant,5yearly,Regi,South-Eastern Asia
920,medium_variant,5yearly,Regi,South-Eastern Asia
920,momentum,5yearly,Regi,South-Eastern Asia
920,no_change,5yearly,Regi,South-Eastern Asia
920,zero_migration,5yearly,Regi,South-Eastern Asia
