region,variant,freq,year,populationgrowthrate
916,medium_variant,5yearly,2075,-0.166
916,momentum,5yearly,2075,0.035
916,no_change,5yearly,2075,0.482
916,zero_migration,5yearly,2075,-0.122
916,constant_fertility,5yearly,2080,0.689
916,constant_mortality,5yearly,2080,-0.532
916,high_variant,5yearly,2080,0.474
916,instant_replacement,5yearly,2080,0.142
916,low_variant,5yearly,2080,-1.042
916,medium_variant,5yearly,2080,-0.235
916,momentum,5yearly,2080,0.007
916,no_change,5yearly,2080,0.485
916,zero_migration,5yearly,2080,-0.191
916,constant_fertility,5yearly,2085,0.691
916,constant_mortality,5yearly,2085,-0.583
916,high_variant,5yearly,2085,0.456
916,instant_replacement,5yearly,2085,0.114
916,low_variant,5yearly,2085,-1.182
916,medium_variant,5yearly,2085,-0.294
916,momentum,5yearly,2085,-0.004
916,no_change,5yearly,2085,0.495
916,zero_migration,5yearly,2085,-0.251
916,constant_fertility,5yearly,2090,0.703
916,constant_mortality,5yearly,2090,-0.618
916,high_variant,5yearly,2090,0.443
916,instant_replacement,5yearly,2090,0.099
916,low_variant,5yearly,2090,-1.305
916,medium_variant,5yearly,2090,-0.338
916,momentum,5yearly,2090,-0.005
916,no_change,5yearly,2090,0.51
916,zero_migration,5yearly,2090,-0.297
916,constant_fertility,5yearly,2095,0.721
916,constant_mortality,5yearly,2095,-0.64
916,high_variant,5yearly,2095,0.435
916,instant_replacement,5yearly,2095,0.095
916,low_variant,5yearly,2095,-1.406
916,medium_variant,5yearly,2095,-0.369
916,momentum,5yearly,2095,-0.001
916,no_change,5yearly,2095,0.526
916,zero_migration,5yearly,2095,-0.328
916,constant_fertility,5yearly,Regi,Central America
916,constant_mortality,5yearly,Regi,Central America
916,estimates,5yearly,Regi,Central America
916,high_variant,5yearly,Regi,Central America
916,instant_replacement,5yearly,Regi,Central America
916,low_variant,5yearly,Regi,Central America
916,medium_variant,5yearly,Regi,Central America
916,momentum,5yearly,Regi,Central America
916,no_change,5yearly,Regi,Central America
916,zero_migration,5yearly,Regi,Central America
