region,variant,freq,year,populationgrowthrate
923,medium_variant,5yearly,2070,-0.411
923,momentum,5yearly,2070,-0.152
923,no_change,5yearly,2070,-1.012
923,zero_migration,5yearly,2070,-0.469
923,constant_fertility,5yearly,2075,-0.741
923,constant_mortality,5yearly,2075,-0.496
923,high_variant,5yearly,2075,0.371
923,instant_replacement,5yearly,2075,0.122
923,low_variant,5yearly,2075,-1.159
923,medium_variant,5yearly,2075,-0.331
923,momentum,5yearly,2075,-0.013
923,no_change,5yearly,2075,-0.957
923,zero_migration,5yearly,2075,-0.386
923,constant_fertility,5yearly,2080,-0.691
923,constant_mortality,5yearly,2080,-0.424
923,high_variant,5yearly,2080,0.474
923,instant_replacement,5yearly,2080,0.208
923,low_variant,5yearly,2080,-1.126
923,medium_variant,5yearly,2080,-0.254
923,momentum,5yearly,2080,0.066
923,no_change,5yearly,2080,-0.914
923,zero_migration,5yearly,2080,-0.305
923,constant_fertility,5yearly,2085,-0.644
923,constant_mortality,5yearly,2085,-0.415
923,high_variant,5yearly,2085,0.527
923,instant_replacement,5yearly,2085,0.239
923,low_variant,5yearly,2085,-1.111
923,medium_variant,5yearly,2085,-0.209
923,momentum,5yearly,2085,0.059
923,no_change,5yearly,2085,-0.907
923,zero_migration,5yearly,2085,-0.257
923,constant_fertility,5yearly,2090,-0.634
923,constant_mortality,5yearly,2090,-0.44
923,high_variant,5yearly,2090,0.535
923,instant_replacement,5yearly,2090,0.219
923,low_variant,5yearly,2090,-1.131
923,medium_variant,5yearly,2090,-0.2
923,momentum,5yearly,2090,0.002
923,no_change,5yearly,2090,-0.933
923,zero_migration,5yearly,2090,-0.246
923,constant_fertility,5yearly,2095,-0.667
923,constant_mortality,5yearly,2095,-0.449
923,high_variant,5yearly,2095,0.522
923,instant_replacement,5yearly,2095,0.18
923,low_variant,5yearly,2095,-1.179
923,medium_variant,5yearly,2095,-0.215
923,momentum,5yearly,2095,-0.044
923,no_change,5yearly,2095,-0.956
923,zero_migration,5yearly,2095,-0.259
