region,variant,freq,year,populationgrowthrate
5501,high_variant,5yearly,2085,0.459
5501,instant_replacement,5yearly,2085,0.103
5501,low_variant,5yearly,2085,-1.244
5501,medium_variant,5yearly,2085,-0.309
5501,momentum,5yearly,2085,-0.011
5501,no_change,5yearly,2085,0.678
5501,zero_migration,5yearly,2085,-0.257
5501,constant_fertility,5yearly,2090,1.09
5501,constant_mortality,5yearly,2090,-0.773
5501,high_variant,5yearly,2090,0.443
5501,instant_replacement,5yearly,2090,0.104
5501,low_variant,5yearly,2090,-1.334
5501,medium_variant,5yearly,2090,-0.342
5501,momentum,5yearly,2090,-0.01
5501,no_change,5yearly,2090,0.719
5501,zero_migration,5yearly,2090,-0.292
5501,constant_fertility,5yearly,2095,1.15
5501,constant_mortality,5yearly,2095,-0.805
5501,high_variant,5yearly,2095,0.435
5501,instant_replacement,5yearly,2095,0.111
5501,low_variant,5yearly,2095,-1.4
5501,medium_variant,5yearly,2095,-0.363
5501,momentum,5yearly,2095,-0.009
5501,no_change,5yearly,2095,0.765
5501,zero_migration,5yearly,2095,-0.316
