region,variant,freq,year,populationgrowthrate
947,no_change,5yearly,2075,2.813
947,zero_migration,5yearly,2075,1.158
947,constant_fertility,5yearly,2080,3.417
947,constant_mortality,5yearly,2080,0.414
947,high_variant,5yearly,2080,1.531
947,instant_replacement,5yearly,2080,0.175
947,low_variant,5yearly,2080,0.486
947,medium_variant,5yearly,2080,1.034
947,momentum,5yearly,2080,-0.049
947,no_change,5yearly,2080,2.829
947,zero_migration,5yearly,2080,1.04
947,constant_fertility,5yearly,2085,3.443
947,constant_mortality,5yearly,2085,0.284
947,high_variant,5yearly,2085,1.438
947,instant_replacement,5yearly,2085,0.127
947,low_variant,5yearly,2085,0.348
947,medium_variant,5yearly,2085,0.923
947,momentum,5yearly,2085,-0.056
947,no_change,5yearly,2085,2.845
947,zero_migration,5yearly,2085,0.928
947,constant_fertility,5yearly,2090,3.468
947,constant_mortality,5yearly,2090,0.161
947,high_variant,5yearly,2090,1.347
947,instant_replacement,5yearly,2090,0.114
947,low_variant,5yearly,2090,0.219
947,medium_variant,5yearly,2090,0.817
947,momentum,5yearly,2090,-0.021
947,no_change,5yearly,2090,2.86
947,zero_migration,5yearly,2090,0.822
947,constant_fertility,5yearly,2095,3.491
947,constant_mortality,5yearly,2095,0.047
947,high_variant,5yearly,2095,1.262
947,instant_replacement,5yearly,2095,0.13
947,low_variant,5yearly,2095,0.098
947,medium_variant,5yearly,2095,0.717
947,momentum,5yearly,2095,0.02
947,no_change,5yearly,2095,2.874
947,zero_migration,5yearly,2095,0.722
