region,variant,freq,year,populationgrowthrate
928,no_change,5yearly,2090,1.743
928,zero_migration,5yearly,2090,0.292
928,constant_fertility,5yearly,2095,2.027
928,constant_mortality,5yearly,2095,-0.128
928,high_variant,5yearly,2095,0.838
928,instant_replacement,5yearly,2095,0.098
928,low_variant,5yearly,2095,-0.533
928,medium_variant,5yearly,2095,0.213
928,momentum,5yearly,2095,0.006
928,no_change,5yearly,2095,1.748
928,zero_migration,5yearly,2095,0.227
