global,year,variant,gender,freq,age5yearinterval,totaldeaths
900,2050,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2050,constant_fertility,female,5yearly,0_4,11790.356
900,2050,constant_fertility,male,5yearly,0_4,15660.432
900,2050,high_variant,female,5yearly,0_4,8313.88
900,2050,high_variant,male,5yearly,0_4,10835.815
900,2050,low_variant,female,5yearly,0_4,4435.978
900,2050,low_variant,male,5yearly,0_4,5857.732
900,2050,medium_variant,female,5yearly,0_4,6217.417
900,2050,medium_variant,male,5yearly,0_4,8149.238
900,2050,constant_fertility,female,5yearly,5_9,1040.312
900,2050,constant_fertility,male,5yearly,5_9,1519.884
900,2050,high_variant,female,5yearly,5_9,792.825
900,2050,high_variant,male,5yearly,5_9,1142.406
900,2050,low_variant,female,5yearly,5_9,489.402
900,2050,low_variant,male,5yearly,5_9,711.853
900,2050,medium_variant,female,5yearly,5_9,633.442
900,2050,medium_variant,male,5yearly,5_9,916.549
900,2050,constant_fertility,female,5yearly,10_14,854.584
900,2050,constant_fertility,male,5yearly,10_14,1289.828
900,2050,high_variant,female,5yearly,10_14,705.347
900,2050,high_variant,male,5yearly,10_14,1055.846
900,2050,low_variant,female,5yearly,10_14,462.413
900,2050,low_variant,male,5yearly,10_14,694.83
900,2050,medium_variant,female,5yearly,10_14,580.287
900,2050,medium_variant,male,5yearly,10_14,870.143999999999
900,2050,constant_fertility,female,5yearly,15_19,1048.492
900,2050,constant_fertility,male,5yearly,15_19,1814.901
900,2050,high_variant,female,5yearly,15_19,932.692
900,2050,high_variant,male,5yearly,15_19,1609.296
900,2050,low_variant,female,5yearly,15_19,640.4
900,2050,low_variant,male,5yearly,15_19,1103.177
900,2050,medium_variant,female,5yearly,15_19,785.083999999999
900,2050,medium_variant,male,5yearly,15_19,1353.803
900,2050,constant_fertility,female,5yearly,20_24,1345.561
900,2050,constant_fertility,male,5yearly,20_24,2433.761
900,2050,high_variant,female,5yearly,20_24,1271.944
900,2050,high_variant,male,5yearly,20_24,2309.06
900,2050,low_variant,female,5yearly,20_24,895.746
900,2050,low_variant,male,5yearly,20_24,1608.266
900,2050,medium_variant,female,5yearly,20_24,1083.573
900,2050,medium_variant,male,5yearly,20_24,1958.144
900,2050,constant_fertility,female,5yearly,25_29,1487.065
900,2050,constant_fertility,male,5yearly,25_29,2605.108
900,2050,high_variant,female,5yearly,25_29,1472.004
900,2050,high_variant,male,5yearly,25_29,2600.653
900,2050,low_variant,female,5yearly,25_29,1084.705
900,2050,low_variant,male,5yearly,25_29,1884.954
900,2050,medium_variant,female,5yearly,25_29,1278.375
900,2050,medium_variant,male,5yearly,25_29,2242.842
900,2050,constant_fertility,female,5yearly,30_34,1632.108
900,2050,constant_fertility,male,5yearly,30_34,2793.959
900,2050,high_variant,female,5yearly,30_34,1655.382
900,2050,high_variant,male,5yearly,30_34,2853.874
900,2050,low_variant,female,5yearly,30_34,1332.027
900,2050,low_variant,male,5yearly,30_34,2267.725
900,2050,medium_variant,female,5yearly,30_34,1493.752
900,2050,medium_variant,male,5yearly,30_34,2560.924
900,2050,constant_fertility,female,5yearly,35_39,1919.368
900,2050,constant_fertility,male,5yearly,35_39,3233.068
900,2050,high_variant,female,5yearly,35_39,1940.742
900,2050,high_variant,male,5yearly,35_39,3277.391
900,2050,low_variant,female,5yearly,35_39,1789.067
900,2050,low_variant,male,5yearly,35_39,3006.763
900,2050,medium_variant,female,5yearly,35_39,1864.959
900,2050,medium_variant,male,5yearly,35_39,3142.188
900,2050,constant_fertility,female,5yearly,40_44,2417.489
900,2050,constant_fertility,male,5yearly,40_44,4051.754
900,2050,high_variant,female,5yearly,40_44,2417.486
900,2050,high_variant,male,5yearly,40_44,4051.76
900,2050,low_variant,female,5yearly,40_44,2417.49
900,2050,low_variant,male,5yearly,40_44,4051.762
900,2050,medium_variant,female,5yearly,40_44,2417.49
900,2050,medium_variant,male,5yearly,40_44,4051.762
900,2050,constant_fertility,female,5yearly,45_49,3249.25
900,2050,constant_fertility,male,5yearly,45_49,5525.525
900,2050,high_variant,female,5yearly,45_49,3249.252
900,2050,high_variant,male,5yearly,45_49,5525.533
900,2050,low_variant,female,5yearly,45_49,3249.257
900,2050,low_variant,male,5yearly,45_49,5525.536
900,2050,medium_variant,female,5yearly,45_49,3249.254
900,2050,medium_variant,male,5yearly,45_49,5525.532
900,2050,constant_fertility,female,5yearly,50_54,4521.242
900,2050,constant_fertility,male,5yearly,50_54,7703.48
900,2050,high_variant,female,5yearly,50_54,4521.244
900,2050,high_variant,male,5yearly,50_54,7703.482
900,2050,low_variant,female,5yearly,50_54,4521.247
900,2050,low_variant,male,5yearly,50_54,7703.487
900,2050,medium_variant,female,5yearly,50_54,4521.25
900,2050,medium_variant,male,5yearly,50_54,7703.481
900,2050,constant_fertility,female,5yearly,55_59,6664.378
900,2050,constant_fertility,male,5yearly,55_59,10954.942
900,2050,high_variant,female,5yearly,55_59,6664.382
900,2050,high_variant,male,5yearly,55_59,10954.951
900,2050,low_variant,female,5yearly,55_59,6664.384
900,2050,low_variant,male,5yearly,55_59,10954.967
900,2050,medium_variant,female,5yearly,55_59,6664.38
900,2050,medium_variant,male,5yearly,55_59,10954.959
900,2050,constant_fertility,female,5yearly,60_64,10459.024
900,2050,constant_fertility,male,5yearly,60_64,15943.834
900,2050,high_variant,female,5yearly,60_64,10459.028
900,2050,high_variant,male,5yearly,60_64,15943.831
900,2050,low_variant,female,5yearly,60_64,10459.033
900,2050,low_variant,male,5yearly,60_64,15943.858
900,2050,medium_variant,female,5yearly,60_64,10459.033
900,2050,medium_variant,male,5yearly,60_64,15943.842
900,2050,constant_fertility,female,5yearly,65_69,15728.244
900,2050,constant_fertility,male,5yearly,65_69,21891.463
900,2050,high_variant,female,5yearly,65_69,15728.246
900,2050,high_variant,male,5yearly,65_69,21891.466
900,2050,low_variant,female,5yearly,65_69,15728.261
900,2050,low_variant,male,5yearly,65_69,21891.48
900,2050,medium_variant,female,5yearly,65_69,15728.254
900,2050,medium_variant,male,5yearly,65_69,21891.469
900,2050,constant_fertility,female,5yearly,70_74,21484.414
900,2050,constant_fertility,male,5yearly,70_74,27392.754
900,2050,high_variant,female,5yearly,70_74,21484.417
900,2050,high_variant,male,5yearly,70_74,27392.764
900,2050,low_variant,female,5yearly,70_74,21484.433
900,2050,low_variant,male,5yearly,70_74,27392.79
900,2050,medium_variant,female,5yearly,70_74,21484.427
900,2050,medium_variant,male,5yearly,70_74,27392.772
900,2050,constant_fertility,female,5yearly,75_79,28418.284
900,2050,constant_fertility,male,5yearly,75_79,32712.843
900,2050,high_variant,female,5yearly,75_79,28418.281
900,2050,high_variant,male,5yearly,75_79,32712.862
900,2050,low_variant,female,5yearly,75_79,28418.312
900,2050,low_variant,male,5yearly,75_79,32712.874
900,2050,medium_variant,female,5yearly,75_79,28418.293
900,2050,medium_variant,male,5yearly,75_79,32712.871
900,2050,constant_fertility,female,5yearly,80_84,35252.698
900,2050,constant_fertility,male,5yearly,80_84,35713.018
900,2050,high_variant,female,5yearly,80_84,35252.72
900,2050,high_variant,male,5yearly,80_84,35713.023
900,2050,low_variant,female,5yearly,80_84,35252.731
900,2050,low_variant,male,5yearly,80_84,35713.04
900,2050,medium_variant,female,5yearly,80_84,35252.717
900,2050,medium_variant,male,5yearly,80_84,35713.04
900,2050,constant_fertility,female,5yearly,85_89,36310.838
900,2050,constant_fertility,male,5yearly,85_89,32165.543
900,2050,high_variant,female,5yearly,85_89,36310.85
900,2050,high_variant,male,5yearly,85_89,32165.53
900,2050,low_variant,female,5yearly,85_89,36310.868
900,2050,low_variant,male,5yearly,85_89,32165.536
900,2050,medium_variant,female,5yearly,85_89,36310.866
900,2050,medium_variant,male,5yearly,85_89,32165.532
900,2050,constant_fertility,female,5yearly,90_94,28040.802
900,2050,constant_fertility,male,5yearly,90_94,20911.945
900,2050,high_variant,female,5yearly,90_94,28040.805
900,2050,high_variant,male,5yearly,90_94,20911.963
900,2050,low_variant,female,5yearly,90_94,28040.811
900,2050,low_variant,male,5yearly,90_94,20911.953
900,2050,medium_variant,female,5yearly,90_94,28040.796
900,2050,medium_variant,male,5yearly,90_94,20911.978
900,2050,constant_fertility,female,5yearly,95plus,19355.129
900,2050,constant_fertility,male,5yearly,95plus,10393.337
900,2050,high_variant,female,5yearly,95plus,19355.135
900,2050,high_variant,male,5yearly,95plus,10393.342
900,2050,low_variant,female,5yearly,95plus,19355.144
900,2050,low_variant,male,5yearly,95plus,10393.33
900,2050,medium_variant,female,5yearly,95plus,19355.135
900,2050,medium_variant,male,5yearly,95plus,10393.333
900,2055,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2055,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2055,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2055,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2055,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2055,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2055,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2055,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2055,constant_fertility,female,5yearly,0_4,11961.423
900,2055,constant_fertility,male,5yearly,0_4,16056.349
900,2055,high_variant,female,5yearly,0_4,7720.505
900,2055,high_variant,male,5yearly,0_4,10143.542
900,2055,low_variant,female,5yearly,0_4,3820.62
900,2055,low_variant,male,5yearly,0_4,5090.512
900,2055,medium_variant,female,5yearly,0_4,5584.466
900,2055,medium_variant,male,5yearly,0_4,7381.049
900,2055,constant_fertility,female,5yearly,5_9,1041.255
900,2055,constant_fertility,male,5yearly,5_9,1553.896
900,2055,high_variant,female,5yearly,5_9,737.956
900,2055,high_variant,male,5yearly,5_9,1082.112
900,2055,low_variant,female,5yearly,5_9,418.111
900,2055,low_variant,male,5yearly,5_9,621.093
900,2055,medium_variant,female,5yearly,5_9,566.73
900,2055,medium_variant,male,5yearly,5_9,835.799
900,2055,constant_fertility,female,5yearly,10_14,855.35
900,2055,constant_fertility,male,5yearly,10_14,1324.618
900,2055,high_variant,female,5yearly,10_14,663.977
900,2055,high_variant,male,5yearly,10_14,1015.582
900,2055,low_variant,female,5yearly,10_14,401.675
900,2055,low_variant,male,5yearly,10_14,619.065
900,2055,medium_variant,female,5yearly,10_14,525.862
900,2055,medium_variant,male,5yearly,10_14,807.06
900,2055,constant_fertility,female,5yearly,15_19,1054.076
900,2055,constant_fertility,male,5yearly,15_19,1881.525
900,2055,high_variant,female,5yearly,15_19,885.915
900,2055,high_variant,male,5yearly,15_19,1569.762
900,2055,low_variant,female,5yearly,15_19,574.344
900,2055,low_variant,male,5yearly,15_19,1020.535
900,2055,medium_variant,female,5yearly,15_19,725.515
900,2055,medium_variant,male,5yearly,15_19,1287.277
900,2055,constant_fertility,female,5yearly,20_24,1349.48
900,2055,constant_fertility,male,5yearly,20_24,2501.962
900,2055,high_variant,female,5yearly,20_24,1205.259
900,2055,high_variant,male,5yearly,20_24,2235.997
900,2055,low_variant,female,5yearly,20_24,822.504
900,2055,low_variant,male,5yearly,20_24,1515.286
900,2055,medium_variant,female,5yearly,20_24,1011.86
900,2055,medium_variant,male,5yearly,20_24,1871.864
900,2055,constant_fertility,female,5yearly,25_29,1491.193
900,2055,constant_fertility,male,5yearly,25_29,2650.012
900,2055,high_variant,female,5yearly,25_29,1414.347
900,2055,high_variant,male,5yearly,25_29,2530.533
900,2055,low_variant,female,5yearly,25_29,991.435
900,2055,low_variant,male,5yearly,25_29,1749.277
900,2055,medium_variant,female,5yearly,25_29,1202.586
900,2055,medium_variant,male,5yearly,25_29,2139.341
900,2055,constant_fertility,female,5yearly,30_34,1636.549
900,2055,constant_fertility,male,5yearly,30_34,2821.996
900,2055,high_variant,female,5yearly,30_34,1628.474
900,2055,high_variant,male,5yearly,30_34,2829.363
900,2055,low_variant,female,5yearly,30_34,1191.446
900,2055,low_variant,male,5yearly,30_34,2040.734
900,2055,medium_variant,female,5yearly,30_34,1409.99
900,2055,medium_variant,male,5yearly,30_34,2435.092
900,2055,constant_fertility,female,5yearly,35_39,1938.587
900,2055,constant_fertility,male,5yearly,35_39,3269.617
900,2055,high_variant,female,5yearly,35_39,1973.035
900,2055,high_variant,male,5yearly,35_39,3344.887
900,2055,low_variant,female,5yearly,35_39,1579.946
900,2055,low_variant,male,5yearly,35_39,2650.899
900,2055,medium_variant,female,5yearly,35_39,1776.548
900,2055,medium_variant,male,5yearly,35_39,2998.049
900,2055,constant_fertility,female,5yearly,40_44,2415.212
900,2055,constant_fertility,male,5yearly,40_44,4033.776
900,2055,high_variant,female,5yearly,40_44,2445.029
900,2055,high_variant,male,5yearly,40_44,4090.679
900,2055,low_variant,female,5yearly,40_44,2250.018
900,2055,low_variant,male,5yearly,40_44,3752.483
900,2055,medium_variant,female,5yearly,40_44,2347.59
900,2055,medium_variant,male,5yearly,40_44,3921.719
900,2055,constant_fertility,female,5yearly,45_49,3216.996
900,2055,constant_fertility,male,5yearly,45_49,5456.693
900,2055,high_variant,female,5yearly,45_49,3216.996
900,2055,high_variant,male,5yearly,45_49,5456.701
900,2055,low_variant,female,5yearly,45_49,3217.0
900,2055,low_variant,male,5yearly,45_49,5456.702
900,2055,medium_variant,female,5yearly,45_49,3216.998
900,2055,medium_variant,male,5yearly,45_49,5456.7
900,2055,constant_fertility,female,5yearly,50_54,4480.833
900,2055,constant_fertility,male,5yearly,50_54,7656.901
900,2055,high_variant,female,5yearly,50_54,4480.837
900,2055,high_variant,male,5yearly,50_54,7656.902
900,2055,low_variant,female,5yearly,50_54,4480.837
900,2055,low_variant,male,5yearly,50_54,7656.916
900,2055,medium_variant,female,5yearly,50_54,4480.836
900,2055,medium_variant,male,5yearly,50_54,7656.916
900,2055,constant_fertility,female,5yearly,55_59,6439.129
900,2055,constant_fertility,male,5yearly,55_59,10694.471
900,2055,high_variant,female,5yearly,55_59,6439.13
900,2055,high_variant,male,5yearly,55_59,10694.48
900,2055,low_variant,female,5yearly,55_59,6439.14
900,2055,low_variant,male,5yearly,55_59,10694.48
900,2055,medium_variant,female,5yearly,55_59,6439.135
900,2055,medium_variant,male,5yearly,55_59,10694.481
900,2055,constant_fertility,female,5yearly,60_64,9879.47300000001
900,2055,constant_fertility,male,5yearly,60_64,15317.546
900,2055,high_variant,female,5yearly,60_64,9879.48300000001
900,2055,high_variant,male,5yearly,60_64,15317.537
900,2055,low_variant,female,5yearly,60_64,9879.488
900,2055,low_variant,male,5yearly,60_64,15317.557
900,2055,medium_variant,female,5yearly,60_64,9879.48100000001
900,2055,medium_variant,male,5yearly,60_64,15317.554
900,2055,constant_fertility,female,5yearly,65_69,15650.719
900,2055,constant_fertility,male,5yearly,65_69,22081.18
900,2055,high_variant,female,5yearly,65_69,15650.719
900,2055,high_variant,male,5yearly,65_69,22081.186
900,2055,low_variant,female,5yearly,65_69,15650.727
900,2055,low_variant,male,5yearly,65_69,22081.205
900,2055,medium_variant,female,5yearly,65_69,15650.726
900,2055,medium_variant,male,5yearly,65_69,22081.195
900,2055,constant_fertility,female,5yearly,70_74,22753.944
900,2055,constant_fertility,male,5yearly,70_74,29203.901
900,2055,high_variant,female,5yearly,70_74,22753.955
900,2055,high_variant,male,5yearly,70_74,29203.894
900,2055,low_variant,female,5yearly,70_74,22753.968
900,2055,low_variant,male,5yearly,70_74,29203.923
900,2055,medium_variant,female,5yearly,70_74,22753.96
900,2055,medium_variant,male,5yearly,70_74,29203.913
900,2055,constant_fertility,female,5yearly,75_79,29410.087
900,2055,constant_fertility,male,5yearly,75_79,33836.081
900,2055,high_variant,female,5yearly,75_79,29410.084
900,2055,high_variant,male,5yearly,75_79,33836.101
900,2055,low_variant,female,5yearly,75_79,29410.11
900,2055,low_variant,male,5yearly,75_79,33836.103
900,2055,medium_variant,female,5yearly,75_79,29410.102
900,2055,medium_variant,male,5yearly,75_79,33836.108
900,2055,constant_fertility,female,5yearly,80_84,35962.384
900,2055,constant_fertility,male,5yearly,80_84,36615.411
900,2055,high_variant,female,5yearly,80_84,35962.385
900,2055,high_variant,male,5yearly,80_84,36615.416
900,2055,low_variant,female,5yearly,80_84,35962.418
900,2055,low_variant,male,5yearly,80_84,36615.424
900,2055,medium_variant,female,5yearly,80_84,35962.399
900,2055,medium_variant,male,5yearly,80_84,36615.425
900,2055,constant_fertility,female,5yearly,85_89,39143.918
900,2055,constant_fertility,male,5yearly,85_89,35234.911
900,2055,high_variant,female,5yearly,85_89,39143.914
900,2055,high_variant,male,5yearly,85_89,35234.928
900,2055,low_variant,female,5yearly,85_89,39143.927
900,2055,low_variant,male,5yearly,85_89,35234.943
900,2055,medium_variant,female,5yearly,85_89,39143.917
900,2055,medium_variant,male,5yearly,85_89,35234.937
900,2055,constant_fertility,female,5yearly,90_94,32313.248
900,2055,constant_fertility,male,5yearly,90_94,24723.73
900,2055,high_variant,female,5yearly,90_94,32313.26
900,2055,high_variant,male,5yearly,90_94,24723.731
900,2055,low_variant,female,5yearly,90_94,32313.271
900,2055,low_variant,male,5yearly,90_94,24723.717
900,2055,medium_variant,female,5yearly,90_94,32313.259
900,2055,medium_variant,male,5yearly,90_94,24723.721
900,2055,constant_fertility,female,5yearly,95plus,23371.06
900,2055,constant_fertility,male,5yearly,95plus,12924.032
900,2055,high_variant,female,5yearly,95plus,23371.071
900,2055,high_variant,male,5yearly,95plus,12924.02
900,2055,low_variant,female,5yearly,95plus,23371.059
900,2055,low_variant,male,5yearly,95plus,12924.016
900,2055,medium_variant,female,5yearly,95plus,23371.076
900,2055,medium_variant,male,5yearly,95plus,12924.014
900,2060,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,constant_fertility,female,5yearly,0_4,12323.07
900,2060,constant_fertility,male,5yearly,0_4,16649.313
900,2060,high_variant,female,5yearly,0_4,7204.52500000001
900,2060,high_variant,male,5yearly,0_4,9502.24400000001
900,2060,low_variant,female,5yearly,0_4,3336.938
900,2060,low_variant,male,5yearly,0_4,4467.901
900,2060,medium_variant,female,5yearly,0_4,5060.138
900,2060,medium_variant,male,5yearly,0_4,6716.715
900,2060,constant_fertility,female,5yearly,5_9,1059.208
900,2060,constant_fertility,male,5yearly,5_9,1602.083
900,2060,high_variant,female,5yearly,5_9,689.488
900,2060,high_variant,male,5yearly,5_9,1020.576
900,2060,low_variant,female,5yearly,5_9,360.65
900,2060,low_variant,male,5yearly,5_9,542.756
900,2060,medium_variant,female,5yearly,5_9,510.865
900,2060,medium_variant,male,5yearly,5_9,761.661
900,2060,constant_fertility,female,5yearly,10_14,869.49
900,2060,constant_fertility,male,5yearly,10_14,1371.367
900,2060,high_variant,female,5yearly,10_14,629.061
900,2060,high_variant,male,5yearly,10_14,976.184
900,2060,low_variant,female,5yearly,10_14,348.833
900,2060,low_variant,male,5yearly,10_14,547.546
900,2060,medium_variant,female,5yearly,10_14,478.616
900,2060,medium_variant,male,5yearly,10_14,746.488
900,2060,constant_fertility,female,5yearly,15_19,1076.75
900,2060,constant_fertility,male,5yearly,15_19,1970.703
900,2060,high_variant,female,5yearly,15_19,852.802999999999
900,2060,high_variant,male,5yearly,15_19,1542.056
900,2060,low_variant,female,5yearly,15_19,509.914
900,2060,low_variant,male,5yearly,15_19,929.243
900,2060,medium_variant,female,5yearly,15_19,672.112
900,2060,medium_variant,male,5yearly,15_19,1219.637
900,2060,constant_fertility,female,5yearly,20_24,1373.794
900,2060,constant_fertility,male,5yearly,20_24,2600.914
900,2060,high_variant,female,5yearly,20_24,1159.793
900,2060,high_variant,male,5yearly,20_24,2189.871
900,2060,low_variant,female,5yearly,20_24,746.708
900,2060,low_variant,male,5yearly,20_24,1405.66
900,2060,medium_variant,female,5yearly,20_24,946.915999999999
900,2060,medium_variant,male,5yearly,20_24,1785.858
900,2060,constant_fertility,female,5yearly,25_29,1511.457
900,2060,constant_fertility,male,5yearly,25_29,2716.484
900,2060,high_variant,female,5yearly,25_29,1353.946
900,2060,high_variant,male,5yearly,25_29,2445.079
900,2060,low_variant,female,5yearly,25_29,920.253
900,2060,low_variant,male,5yearly,25_29,1644.973
900,2060,medium_variant,female,5yearly,25_29,1134.796
900,2060,medium_variant,male,5yearly,25_29,2040.752
900,2060,constant_fertility,female,5yearly,30_34,1651.053
900,2060,constant_fertility,male,5yearly,30_34,2859.662
900,2060,high_variant,female,5yearly,30_34,1574.809
900,2060,high_variant,male,5yearly,30_34,2744.269
900,2060,low_variant,female,5yearly,30_34,1095.578
900,2060,low_variant,male,5yearly,30_34,1886.106
900,2060,medium_variant,female,5yearly,30_34,1334.857
900,2060,medium_variant,male,5yearly,30_34,2314.613
900,2060,constant_fertility,female,5yearly,35_39,1955.941
900,2060,constant_fertility,male,5yearly,35_39,3295.753
900,2060,high_variant,female,5yearly,35_39,1954.902
900,2060,high_variant,male,5yearly,35_39,3311.526
900,2060,low_variant,female,5yearly,35_39,1421.159
900,2060,low_variant,male,5yearly,35_39,2379.154
900,2060,medium_variant,female,5yearly,35_39,1688.063
900,2060,medium_variant,male,5yearly,35_39,2845.419
900,2060,constant_fertility,female,5yearly,40_44,2454.27
900,2060,constant_fertility,male,5yearly,40_44,4080.84
900,2060,high_variant,female,5yearly,40_44,2506.26
900,2060,high_variant,male,5yearly,40_44,4182.131
900,2060,low_variant,female,5yearly,40_44,1996.601
900,2060,low_variant,male,5yearly,40_44,3306.324
900,2060,medium_variant,female,5yearly,40_44,2251.519
900,2060,medium_variant,male,5yearly,40_44,3744.396
900,2060,constant_fertility,female,5yearly,45_49,3225.211
900,2060,constant_fertility,male,5yearly,45_49,5449.884
900,2060,high_variant,female,5yearly,45_49,3269.186
900,2060,high_variant,male,5yearly,45_49,5529.55
900,2060,low_variant,female,5yearly,45_49,3006.051
900,2060,low_variant,male,5yearly,45_49,5075.49200000001
900,2060,medium_variant,female,5yearly,45_49,3137.704
900,2060,medium_variant,male,5yearly,45_49,5302.682
900,2060,constant_fertility,female,5yearly,50_54,4444.965
900,2060,constant_fertility,male,5yearly,50_54,7590.341
900,2060,high_variant,female,5yearly,50_54,4444.968
900,2060,high_variant,male,5yearly,50_54,7590.34
900,2060,low_variant,female,5yearly,50_54,4444.972
900,2060,low_variant,male,5yearly,50_54,7590.344
900,2060,medium_variant,female,5yearly,50_54,4444.97
900,2060,medium_variant,male,5yearly,50_54,7590.341
900,2060,constant_fertility,female,5yearly,55_59,6373.868
900,2060,constant_fertility,male,5yearly,55_59,10649.041
900,2060,high_variant,female,5yearly,55_59,6373.868
900,2060,high_variant,male,5yearly,55_59,10649.044
900,2060,low_variant,female,5yearly,55_59,6373.87
900,2060,low_variant,male,5yearly,55_59,10649.048
900,2060,medium_variant,female,5yearly,55_59,6373.87
900,2060,medium_variant,male,5yearly,55_59,10649.049
900,2060,constant_fertility,female,5yearly,60_64,9547.10000000001
900,2060,constant_fertility,male,5yearly,60_64,14995.395
900,2060,high_variant,female,5yearly,60_64,9547.09900000001
900,2060,high_variant,male,5yearly,60_64,14995.401
900,2060,low_variant,female,5yearly,60_64,9547.10900000001
900,2060,low_variant,male,5yearly,60_64,14995.405
900,2060,medium_variant,female,5yearly,60_64,9547.10800000001
900,2060,medium_variant,male,5yearly,60_64,14995.402
900,2060,constant_fertility,female,5yearly,65_69,14826.892
900,2060,constant_fertility,male,5yearly,65_69,21280.011
900,2060,high_variant,female,5yearly,65_69,14826.894
900,2060,high_variant,male,5yearly,65_69,21280.01
900,2060,low_variant,female,5yearly,65_69,14826.901
900,2060,low_variant,male,5yearly,65_69,21280.03
900,2060,medium_variant,female,5yearly,65_69,14826.901
900,2060,medium_variant,male,5yearly,65_69,21280.017
900,2060,constant_fertility,female,5yearly,70_74,22804.742
900,2060,constant_fertility,male,5yearly,70_74,29690.853
900,2060,high_variant,female,5yearly,70_74,22804.75
900,2060,high_variant,male,5yearly,70_74,29690.855
900,2060,low_variant,female,5yearly,70_74,22804.774
900,2060,low_variant,male,5yearly,70_74,29690.854
900,2060,medium_variant,female,5yearly,70_74,22804.762
900,2060,medium_variant,male,5yearly,70_74,29690.857
900,2060,constant_fertility,female,5yearly,75_79,31525.225
900,2060,constant_fertility,male,5yearly,75_79,36590.454
900,2060,high_variant,female,5yearly,75_79,31525.219
900,2060,high_variant,male,5yearly,75_79,36590.466
900,2060,low_variant,female,5yearly,75_79,31525.241
900,2060,low_variant,male,5yearly,75_79,36590.513
900,2060,medium_variant,female,5yearly,75_79,31525.22
900,2060,medium_variant,male,5yearly,75_79,36590.496
900,2060,constant_fertility,female,5yearly,80_84,37604.942
900,2060,constant_fertility,male,5yearly,80_84,38451.455
900,2060,high_variant,female,5yearly,80_84,37604.972
900,2060,high_variant,male,5yearly,80_84,38451.44
900,2060,low_variant,female,5yearly,80_84,37604.976
900,2060,low_variant,male,5yearly,80_84,38451.483
900,2060,medium_variant,female,5yearly,80_84,37604.985
900,2060,medium_variant,male,5yearly,80_84,38451.454
900,2060,constant_fertility,female,5yearly,85_89,40440.185
900,2060,constant_fertility,male,5yearly,85_89,36762.683
900,2060,high_variant,female,5yearly,85_89,40440.162
900,2060,high_variant,male,5yearly,85_89,36762.732
900,2060,low_variant,female,5yearly,85_89,40440.202
900,2060,low_variant,male,5yearly,85_89,36762.716
900,2060,medium_variant,female,5yearly,85_89,40440.193
900,2060,medium_variant,male,5yearly,85_89,36762.714
900,2060,constant_fertility,female,5yearly,90_94,35485.338
900,2060,constant_fertility,male,5yearly,90_94,27746.868
900,2060,high_variant,female,5yearly,90_94,35485.351
900,2060,high_variant,male,5yearly,90_94,27746.892
900,2060,low_variant,female,5yearly,90_94,35485.356
900,2060,low_variant,male,5yearly,90_94,27746.883
900,2060,medium_variant,female,5yearly,90_94,35485.347
900,2060,medium_variant,male,5yearly,90_94,27746.888
900,2060,constant_fertility,female,5yearly,95plus,28048.523
900,2060,constant_fertility,male,5yearly,95plus,15962.807
900,2060,high_variant,female,5yearly,95plus,28048.562
900,2060,high_variant,male,5yearly,95plus,15962.779
900,2060,low_variant,female,5yearly,95plus,28048.547
900,2060,low_variant,male,5yearly,95plus,15962.781
900,2060,medium_variant,female,5yearly,95plus,28048.542
900,2060,medium_variant,male,5yearly,95plus,15962.783
900,2065,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,constant_fertility,female,5yearly,0_4,12833.259
900,2065,constant_fertility,male,5yearly,0_4,17431.06
900,2065,high_variant,female,5yearly,0_4,6757.588
900,2065,high_variant,male,5yearly,0_4,8936.047
900,2065,low_variant,female,5yearly,0_4,2923.142
900,2065,low_variant,male,5yearly,0_4,3929.115
900,2065,medium_variant,female,5yearly,0_4,4600.765
900,2065,medium_variant,male,5yearly,0_4,6126.472
900,2065,constant_fertility,female,5yearly,5_9,1087.451
