continent,year,variant,gender,agebroad,percentagetotalpopulation
903,2060,High_variant,female,65plus,6.83110408931918
903,2060,High_variant,male,65plus,5.74671201651676
903,2060,Instant_replacement,female,65plus,12.2214937499663
903,2060,Instant_replacement,male,65plus,10.4437886115548
903,2060,Low_variant,female,65plus,9.03059386150247
903,2060,Low_variant,male,65plus,7.65202430104509
903,2060,Medium_variant,female,65plus,7.82465140874154
903,2060,Medium_variant,male,65plus,6.60412903491551
903,2060,No_change,female,65plus,4.70051561282362
903,2060,No_change,male,65plus,3.9598550559531
903,2060,Zero_migration,female,65plus,7.80097219936043
903,2060,Zero_migration,male,65plus,6.58050209453553
903,2060,Constant_fertility,female,70plus,3.45391252750946
903,2060,Constant_fertility,male,70plus,2.75450144643317
903,2060,Constant_mortality,female,70plus,4.25805197892948
903,2060,Constant_mortality,male,70plus,3.45910772649741
903,2060,High_variant,female,70plus,4.44213884289484
903,2060,High_variant,male,70plus,3.56006855603448
903,2060,Instant_replacement,female,70plus,7.94776288175918
903,2060,Instant_replacement,male,70plus,6.47014038742655
903,2060,Low_variant,female,70plus,5.87242578096711
903,2060,Low_variant,male,70plus,4.74040303844464
903,2060,Medium_variant,female,70plus,5.08822402651264
903,2060,Medium_variant,male,70plus,4.09123548380763
903,2060,No_change,female,70plus,2.90003176450819
903,2060,No_change,male,70plus,2.33999551979099
903,2060,Zero_migration,female,70plus,5.06349646747605
903,2060,Zero_migration,male,70plus,4.06639549096231
903,2060,Constant_fertility,female,75plus,1.99076973480215
903,2060,Constant_fertility,male,75plus,1.48674605104153
903,2060,Constant_mortality,female,75plus,2.27126578760709
903,2060,Constant_mortality,male,75plus,1.74759675737038
903,2060,High_variant,female,75plus,2.56036465770046
903,2060,High_variant,male,75plus,1.92155203765649
903,2060,Instant_replacement,female,75plus,4.58113703677728
903,2060,Instant_replacement,male,75plus,3.49238247043371
903,2060,Low_variant,female,75plus,3.3847549471819
903,2060,Low_variant,male,75plus,2.55863924372924
903,2060,Medium_variant,female,75plus,2.93275591526883
903,2060,Medium_variant,male,75plus,2.20825013808159
903,2060,No_change,female,75plus,1.54687509546902
903,2060,No_change,male,75plus,1.18219493379336
903,2060,Zero_migration,female,75plus,2.91409002656927
903,2060,Zero_migration,male,75plus,2.1913977409057
903,2060,Constant_fertility,female,80plus,0.968896073829285
903,2060,Constant_fertility,male,80plus,0.66422904530975
903,2060,Constant_mortality,female,80plus,0.986498591345059
903,2060,Constant_mortality,male,80plus,0.712926652513631
903,2060,High_variant,female,80plus,1.24611461639675
903,2060,High_variant,male,80plus,0.858486003437798
903,2060,Instant_replacement,female,80plus,2.22971843827384
903,2060,Instant_replacement,male,80plus,1.56033551605451
903,2060,Low_variant,female,80plus,1.647340584834
903,2060,Low_variant,male,80plus,1.14311553137386
903,2060,Medium_variant,female,80plus,1.42735527978377
903,2060,Medium_variant,male,80plus,0.986573248333507
903,2060,No_change,female,80plus,0.671862230268022
903,2060,No_change,male,80plus,0.482269886706757
903,2060,Zero_migration,female,80plus,1.41680971154798
903,2060,Zero_migration,male,80plus,0.978191125416109
903,2060,Constant_fertility,female,85plus,0.384184280078228
903,2060,Constant_fertility,male,85plus,0.232905735754318
903,2060,Constant_mortality,female,85plus,0.333521873369206
903,2060,Constant_mortality,male,85plus,0.221976422169387
903,2060,High_variant,female,85plus,0.49410629243575
903,2060,High_variant,male,85plus,0.301020131048655
903,2060,Instant_replacement,female,85plus,0.884183988908011
903,2060,Instant_replacement,male,85plus,0.547145280435032
903,2060,Low_variant,female,85plus,0.653199423264056
903,2060,Low_variant,male,85plus,0.400822827256315
903,2060,Medium_variant,female,85plus,0.565971393002265
903,2060,Medium_variant,male,85plus,0.345932731941118
903,2060,No_change,female,85plus,0.227144756137725
903,2060,No_change,male,85plus,0.150157480935282
903,2060,Zero_migration,female,85plus,0.561431012080265
903,2060,Zero_migration,male,85plus,0.342880984317951
903,2060,Constant_fertility,female,90plus,0.118670762465849
903,2060,Constant_fertility,male,90plus,0.0604629812350261
903,2060,Constant_mortality,female,90plus,0.0840980880578546
903,2060,Constant_mortality,male,90plus,0.0501957701044951
903,2060,High_variant,female,90plus,0.152624595807472
903,2060,High_variant,male,90plus,0.0781456690021535
903,2060,Instant_replacement,female,90plus,0.273142388554103
903,2060,Instant_replacement,male,90plus,0.142052188802475
903,2060,Low_variant,female,90plus,0.201766906197241
903,2060,Low_variant,male,90plus,0.104054728426839
903,2060,Medium_variant,female,90plus,0.174823021722183
903,2060,Medium_variant,male,90plus,0.0898051059678524
903,2060,No_change,female,90plus,0.0572736297884843
903,2060,No_change,male,90plus,0.0339543351247117
903,2060,Zero_migration,female,90plus,0.173319791723229
903,2060,Zero_migration,male,90plus,0.0889874252855332
903,2065,Constant_fertility,female,total,100
903,2065,Constant_fertility,male,total,100
903,2065,Constant_mortality,female,total,100
903,2065,Constant_mortality,male,total,100
903,2065,High_variant,female,total,100
903,2065,High_variant,male,total,100
903,2065,Instant_replacement,female,total,100
903,2065,Instant_replacement,male,total,100
903,2065,Low_variant,female,total,100
903,2065,Low_variant,male,total,100
903,2065,Medium_variant,female,total,100
903,2065,Medium_variant,male,total,100
903,2065,No_change,female,total,100
903,2065,No_change,male,total,100
903,2065,Zero_migration,female,total,100
903,2065,Zero_migration,male,total,100
903,2065,Medium_variant,female,0_1,3.88677082970817
903,2065,Medium_variant,male,0_1,4.01545234289848
903,2065,Constant_fertility,female,0_4,16.2247306568468
903,2065,Constant_fertility,male,0_4,16.5742693313018
903,2065,Constant_mortality,female,0_4,9.46929111711674
903,2065,Constant_mortality,male,0_4,9.70799445000888
903,2065,High_variant,female,0_4,11.2166131449494
903,2065,High_variant,male,0_4,11.5354820035379
903,2065,Instant_replacement,female,0_4,6.97991363112674
903,2065,Instant_replacement,male,0_4,7.31234111197134
903,2065,Low_variant,female,0_4,7.92998069281822
903,2065,Low_variant,male,0_4,8.22495949508165
903,2065,Medium_variant,female,0_4,9.62656445453884
903,2065,Medium_variant,male,0_4,9.93798804950455
903,2065,No_change,female,0_4,15.8949445352633
903,2065,No_change,male,0_4,16.1532358853658
903,2065,Zero_migration,female,0_4,9.62749565030933
903,2065,Zero_migration,male,0_4,9.91726514953491
903,2065,Constant_fertility,female,0_14,41.6018497905023
903,2065,Constant_fertility,male,0_14,42.4399052628013
903,2065,Constant_mortality,female,0_14,27.6642992965856
903,2065,Constant_mortality,male,0_14,28.3415298095188
903,2065,High_variant,female,0_14,31.710746448434
903,2065,High_variant,male,0_14,32.5645587838208
903,2065,Instant_replacement,female,0_14,20.3240880011298
903,2065,Instant_replacement,male,0_14,21.2633030818307
903,2065,Low_variant,female,0_14,23.8979383060354
903,2065,Low_variant,male,0_14,24.7482655730752
903,2065,Medium_variant,female,0_14,27.9993370741961
903,2065,Medium_variant,male,0_14,28.8616464901483
903,2065,No_change,female,0_14,40.9620232176209
903,2065,No_change,male,0_14,41.5997378632286
903,2065,Zero_migration,female,0_14,27.9962123944952
903,2065,Zero_migration,male,0_14,28.7953651252567
903,2065,Medium_variant,female,0_17,33.2658978979387
903,2065,Medium_variant,male,0_17,34.2738675263466
903,2065,Constant_fertility,female,0_19,51.5124864575445
903,2065,Constant_fertility,male,0_19,52.5138250889057
903,2065,Constant_mortality,female,0_19,36.4662992467545
903,2065,Constant_mortality,male,0_19,37.349876430052
903,2065,High_variant,female,0_19,40.9547757913712
903,2065,High_variant,male,0_19,42.0226104235072
903,2065,Instant_replacement,female,0_19,26.9763313728562
903,2065,Instant_replacement,male,0_19,28.1940722103738
903,2065,Low_variant,female,0_19,31.9225335031349
903,2065,Low_variant,male,0_19,33.0259473382312
903,2065,Medium_variant,female,0_19,36.7038111653716
903,2065,Medium_variant,male,0_19,37.8004303556535
903,2065,No_change,female,0_19,50.9813785070387
903,2065,No_change,male,0_19,51.7680177240523
903,2065,Zero_migration,female,0_19,36.6941556220626
903,2065,Zero_migration,male,0_19,37.7130561530872
903,2065,Constant_fertility,female,0_24,59.9312642180303
903,2065,Constant_fertility,male,0_24,61.0366166102365
903,2065,Constant_mortality,female,0_24,44.9673920193812
903,2065,Constant_mortality,male,0_24,46.0190944378103
903,2065,High_variant,female,0_24,49.4713970767438
903,2065,High_variant,male,0_24,50.6992371587464
903,2065,Instant_replacement,female,0_24,33.9169602330787
903,2065,Instant_replacement,male,0_24,35.385512764616
903,2065,Low_variant,female,0_24,39.8907552732314
903,2065,Low_variant,male,0_24,41.206766534947
903,2065,Medium_variant,female,0_24,45.007825145297
903,2065,Medium_variant,male,0_24,46.2899925344764
903,2065,No_change,female,0_24,59.6056127394451
903,2065,No_change,male,0_24,60.4927414195342
903,2065,Zero_migration,female,0_24,44.9939059574816
903,2065,Zero_migration,male,0_24,46.1938063907261
903,2065,Medium_variant,female,3_4,3.81471146202244
903,2065,Medium_variant,male,3_4,3.93534037113319
903,2065,Medium_variant,female,3_5,5.70464296950353
903,2065,Medium_variant,male,3_5,5.884054963149
903,2065,Medium_variant,female,3_6,7.58307113608798
903,2065,Medium_variant,male,3_6,7.82038079055196
903,2065,Medium_variant,female,4_5,3.79143743719871
903,2065,Medium_variant,male,4_5,3.90998430707101
903,2065,Medium_variant,female,4_6,5.66986560378317
903,2065,Medium_variant,male,4_6,5.84631013447396
903,2065,Medium_variant,female,5_10,11.1666249228365
903,2065,Medium_variant,male,5_10,11.5070499452882
903,2065,Medium_variant,female,5_11,12.9867807356166
903,2065,Medium_variant,male,5_11,13.3812553300793
903,2065,Constant_fertility,female,5_14,25.3771191336556
903,2065,Constant_fertility,male,5_14,25.8656359314995
903,2065,Constant_mortality,female,5_14,18.1950081794689
903,2065,Constant_mortality,male,5_14,18.63353535951
903,2065,High_variant,female,5_14,20.4941333034847
903,2065,High_variant,male,5_14,21.0290767802829
903,2065,Instant_replacement,female,5_14,13.3441743700031
903,2065,Instant_replacement,male,5_14,13.9509619698593
903,2065,Low_variant,female,5_14,15.9679576132172
903,2065,Low_variant,male,5_14,16.5233060779935
903,2065,Medium_variant,female,5_14,18.3727726196572
903,2065,Medium_variant,male,5_14,18.9236584406437
903,2065,No_change,female,5_14,25.0670786823576
903,2065,No_change,male,5_14,25.4465019778628
903,2065,Zero_migration,female,5_14,18.3687167441859
903,2065,Zero_migration,male,5_14,18.8780999757217
903,2065,Medium_variant,female,6_9,7.44461562153372
903,2065,Medium_variant,male,6_9,7.67145389247656
903,2065,Medium_variant,female,6_10,9.27669341535538
903,2065,Medium_variant,male,6_10,9.55833535327244
903,2065,Medium_variant,female,6_11,11.0968492281355
903,2065,Medium_variant,male,6_11,11.4325407380634
903,2065,Medium_variant,female,6_12,12.9048186115588
903,2065,Medium_variant,male,6_12,13.2937043020128
903,2065,Medium_variant,female,7_10,7.39826524877092
903,2065,Medium_variant,male,7_10,7.62200952586949
903,2065,Medium_variant,female,7_12,11.0263904449743
903,2065,Medium_variant,male,7_12,11.3573784746099
903,2065,Medium_variant,female,11_16,10.7311857807071
903,2065,Medium_variant,male,11_16,11.0401321856096
903,2065,Medium_variant,female,11_17,12.4727085205634
903,2065,Medium_variant,male,11_17,12.8288295315539
903,2065,Medium_variant,female,11_18,14.1993964239629
903,2065,Medium_variant,male,11_18,14.6008712821857
903,2065,Medium_variant,female,12_14,5.38599188404068
903,2065,Medium_variant,male,12_14,5.54240311056447
903,2065,Medium_variant,female,12_16,8.911029967927
903,2065,Medium_variant,male,12_16,9.16592680081857
903,2065,Medium_variant,female,12_17,10.6525527077833
903,2065,Medium_variant,male,12_17,10.9546241467628
903,2065,Medium_variant,female,12_18,12.3792406111828
903,2065,Medium_variant,male,12_18,12.7266658973947
903,2065,Medium_variant,female,13_17,8.84458332435999
903,2065,Medium_variant,male,13_17,9.09346058281348
903,2065,Medium_variant,female,13_18,10.5712712277595
903,2065,Medium_variant,male,13_18,10.8655023334453
903,2065,Medium_variant,female,13_19,12.2824965917929
903,2065,Medium_variant,male,13_19,12.6200234121203
903,2065,Constant_fertility,female,15plus,58.3981502094977
903,2065,Constant_fertility,male,15plus,57.5600947371987
903,2065,Constant_mortality,female,15plus,72.3357007034144
903,2065,Constant_mortality,male,15plus,71.6584701904812
903,2065,High_variant,female,15plus,68.289253551566
903,2065,High_variant,male,15plus,67.4354412161792
903,2065,Instant_replacement,female,15plus,79.6759119988702
903,2065,Instant_replacement,male,15plus,78.7366969181693
903,2065,Low_variant,female,15plus,76.1020616939646
903,2065,Low_variant,male,15plus,75.2517344269248
903,2065,Medium_variant,female,15plus,72.0006629258039
903,2065,Medium_variant,male,15plus,71.1383535098517
903,2065,No_change,female,15plus,59.0379767823791
903,2065,No_change,male,15plus,58.4002621367714
903,2065,Zero_migration,female,15plus,72.0037876055048
903,2065,Zero_migration,male,15plus,71.2046348747433
903,2065,Medium_variant,female,15_17,5.2665608237426
903,2065,Medium_variant,male,15_17,5.41222103619837
903,2065,Constant_fertility,female,15_24,18.329414427528
903,2065,Constant_fertility,male,15_24,18.5967113474352
903,2065,Constant_mortality,female,15_24,17.3030927227955
903,2065,Constant_mortality,male,15_24,17.6775646282914
903,2065,High_variant,female,15_24,17.7606506283097
903,2065,High_variant,male,15_24,18.1346783749256
903,2065,Instant_replacement,female,15_24,13.5928722319489
903,2065,Instant_replacement,male,15_24,14.1222096827853
903,2065,Low_variant,female,15_24,15.992816967196
903,2065,Low_variant,male,15_24,16.4585009618719
903,2065,Medium_variant,female,15_24,17.0084880711009
903,2065,Medium_variant,male,15_24,17.4283460443281
903,2065,No_change,female,15_24,18.6435895218242
903,2065,No_change,male,15_24,18.8930035563056
903,2065,Zero_migration,female,15_24,16.9976935629864
903,2065,Zero_migration,male,15_24,17.3984412654694
903,2065,Constant_fertility,female,15_49,45.0100626150644
903,2065,Constant_fertility,male,15_49,45.3077059008009
903,2065,Constant_mortality,female,15_49,51.8405709042652
903,2065,Constant_mortality,male,15_49,52.6553448419163
903,2065,High_variant,female,15_49,49.9507018907586
903,2065,High_variant,male,15_49,50.5501121130765
903,2065,Instant_replacement,female,15_49,44.7263013267578
903,2065,Instant_replacement,male,15_49,45.9835313125987
903,2065,Low_variant,female,15_49,50.7821216283037
903,2065,Low_variant,male,15_49,51.7385108472519
903,2065,Medium_variant,female,15_49,50.54986205566
903,2065,Medium_variant,male,15_49,51.3116068069617
903,2065,No_change,female,15_49,46.2000978565677
903,2065,No_change,male,15_49,46.5929397618297
903,2065,Zero_migration,female,15_49,50.5681995651159
903,2065,Zero_migration,male,15_49,51.3482447584357
903,2065,Constant_fertility,female,15_59,50.8554007405035
903,2065,Constant_fertility,male,15_59,51.0002821073044
903,2065,Constant_mortality,female,15_59,61.4125981746815
903,2065,Constant_mortality,male,15_59,62.0216442604206
903,2065,High_variant,female,15_59,57.9574492646571
903,2065,High_variant,male,15_59,58.3951963635665
903,2065,Instant_replacement,female,15_59,59.9868515091153
903,2065,Instant_replacement,male,15_59,61.2022372604878
903,2065,Low_variant,female,15_59,61.8369948471778
903,2065,Low_variant,male,15_59,62.662977812438
903,2065,Medium_variant,female,15_59,59.9154404672914
903,2065,Medium_variant,male,15_59,60.5233016070776
903,2065,No_change,female,15_59,52.1959191725545
903,2065,No_change,male,15_59,52.4125582328782
903,2065,Zero_migration,female,15_59,59.9283389761564
903,2065,Zero_migration,male,15_59,60.5776885007319
903,2065,Constant_fertility,female,15_64,53.0906522426905
903,2065,Constant_fertility,male,15_64,53.1030858659936
903,2065,Constant_mortality,female,15_64,64.9829627464487
903,2065,Constant_mortality,male,15_64,65.3753515063264
903,2065,High_variant,female,15_64,61.0192215199266
903,2065,High_variant,male,15_64,61.2931237782786
903,2065,Instant_replacement,female,15_64,65.8209943880887
903,2065,Instant_replacement,male,15_64,66.8225548313201
903,2065,Low_variant,female,15_64,66.0643674026566
903,2065,Low_variant,male,15_64,66.6984108681827
903,2065,Medium_variant,female,15_64,63.4968283638003
903,2065,Medium_variant,male,15_64,63.9260468224077
903,2065,No_change,female,15_64,54.4323998579684
903,2065,No_change,male,15_64,54.4963802258567
903,2065,Zero_migration,female,15_64,63.5131944569539
903,2065,Zero_migration,male,15_64,63.9963480082297
903,2065,Medium_variant,female,16plus,70.2313311716377
903,2065,Medium_variant,male,16plus,69.31917518289
903,2065,Medium_variant,female,17plus,68.4756248419176
903,2065,Medium_variant,male,17plus,67.5148298195976
903,2065,Medium_variant,female,18plus,66.7341021020614
903,2065,Medium_variant,male,18plus,65.7261324736533
903,2065,Medium_variant,female,18_23,10.1171468919954
903,2065,Medium_variant,male,18_23,10.3581995586213
903,2065,Constant_fertility,female,20plus,48.4875135424555
903,2065,Constant_fertility,male,20plus,47.4861749110943
903,2065,Constant_mortality,female,20plus,63.5337007532455
903,2065,Constant_mortality,male,20plus,62.650123569948
903,2065,High_variant,female,20plus,59.0452242086288
903,2065,High_variant,male,20plus,57.9773895764928
903,2065,Instant_replacement,female,20plus,73.0236686271437
903,2065,Instant_replacement,male,20plus,71.8059277896262
903,2065,Low_variant,female,20plus,68.0774664968651
903,2065,Low_variant,male,20plus,66.9740526617687
903,2065,Medium_variant,female,20plus,63.2961888346285
903,2065,Medium_variant,male,20plus,62.1995696443465
903,2065,No_change,female,20plus,49.0186214929613
903,2065,No_change,male,20plus,48.2319822759477
903,2065,Zero_migration,female,20plus,63.3058443779374
903,2065,Zero_migration,male,20plus,62.2869438469128
903,2065,Constant_fertility,female,20_64,43.1800155756483
903,2065,Constant_fertility,male,20_64,43.0291660398893
903,2065,Constant_mortality,female,20_64,56.1809627962798
903,2065,Constant_mortality,male,20_64,56.3670048857933
903,2065,High_variant,female,20_64,51.7751921769895
903,2065,High_variant,male,20_64,51.8350721385921
903,2065,Instant_replacement,female,20_64,59.1687510163622
903,2065,Instant_replacement,male,20_64,59.891785702777
903,2065,Low_variant,female,20_64,58.0397722055571
903,2065,Low_variant,male,20_64,58.4207291030266
903,2065,Medium_variant,female,20_64,54.7923542726248
903,2065,Medium_variant,male,20_64,54.9872629569025
903,2065,No_change,female,20_64,44.4130445685507
903,2065,No_change,male,20_64,44.328100365033
903,2065,Zero_migration,female,20_64,54.8152512293865
903,2065,Zero_migration,male,20_64,55.0786569803991
903,2065,Constant_fertility,female,20_69,44.9819041255069
903,2065,Constant_fertility,male,20_69,44.681459231995
903,2065,Constant_mortality,female,20_69,58.9648223645643
903,2065,Constant_mortality,male,20_69,58.9113994262073
903,2065,High_variant,female,20_69,54.2433584498438
903,2065,High_variant,male,20_69,54.1121394677518
903,2065,Instant_replacement,female,20_69,63.8719512935378
903,2065,Instant_replacement,male,20_69,64.3081823358742
903,2065,Low_variant,female,20_69,61.4475561601818
903,2065,Low_variant,male,20_69,61.5915996788724
903,2065,Medium_variant,female,20_69,57.6793948749944
903,2065,Medium_variant,male,20_69,57.6609945072328
903,2065,No_change,female,20_69,46.1568386525948
903,2065,No_change,male,20_69,45.9090391592508
903,2065,Zero_migration,female,20_69,57.7070730736145
903,2065,Zero_migration,male,20_69,57.7642803349313
903,2065,Medium_variant,female,21plus,61.6009219711654
903,2065,Medium_variant,male,21plus,60.4630796642733
903,2065,Constant_fertility,female,25plus,40.0687357819697
903,2065,Constant_fertility,male,25plus,38.9633833897635
903,2065,Constant_mortality,female,25plus,55.0326079806188
903,2065,Constant_mortality,male,25plus,53.9809055621897
903,2065,High_variant,female,25plus,50.5286029232562
903,2065,High_variant,male,25plus,49.3007628412536
903,2065,Instant_replacement,female,25plus,66.0830397669213
903,2065,Instant_replacement,male,25plus,64.614487235384
903,2065,Low_variant,female,25plus,60.1092447267686
903,2065,Low_variant,male,25plus,58.7932334650529
903,2065,Medium_variant,female,25plus,54.992174854703
903,2065,Medium_variant,male,25plus,53.7100074655236
903,2065,No_change,female,25plus,40.3943872605549
903,2065,No_change,male,25plus,39.5072585804658
903,2065,Zero_migration,female,25plus,55.0060940425184
903,2065,Zero_migration,male,25plus,53.8061936092739
903,2065,Constant_fertility,female,25_49,26.6806481875364
903,2065,Constant_fertility,male,25_49,26.7109945533657
903,2065,Constant_mortality,female,25_49,34.5374781814696
903,2065,Constant_mortality,male,25_49,34.9777802136248
903,2065,High_variant,female,25_49,32.1900512624489
903,2065,High_variant,male,25_49,32.4154337381509
903,2065,Instant_replacement,female,25_49,31.1334290948089
903,2065,Instant_replacement,male,25_49,31.8613216298134
903,2065,Low_variant,female,25_49,34.7893046611077
903,2065,Low_variant,male,25_49,35.28000988538
903,2065,Medium_variant,female,25_49,33.5413739845591
903,2065,Medium_variant,male,25_49,33.8832607626336
903,2065,No_change,female,25_49,27.5565083347434
903,2065,No_change,male,25_49,27.6999362055242
903,2065,Zero_migration,female,25_49,33.5705060021295
903,2065,Zero_migration,male,25_49,33.9498034929663
903,2065,Constant_fertility,female,25_64,34.7612378151625
903,2065,Constant_fertility,male,25_64,34.5063745185585
903,2065,Constant_mortality,female,25_64,47.6798700236532
903,2065,Constant_mortality,male,25_64,47.697786878035
903,2065,High_variant,female,25_64,43.2585708916169
903,2065,High_variant,male,25_64,43.1584454033529
903,2065,Instant_replacement,female,25_64,52.2281221561397
903,2065,Instant_replacement,male,25_64,52.7003451485348
903,2065,Low_variant,female,25_64,50.0715504354606
903,2065,Low_variant,male,25_64,50.2399099063109
903,2065,Medium_variant,female,25_64,46.4883402926993
903,2065,Medium_variant,male,25_64,46.4977007780796
903,2065,No_change,female,25_64,35.7888103361442
903,2065,No_change,male,25_64,35.6033766695511
903,2065,Zero_migration,female,25_64,46.5155008939676
903,2065,Zero_migration,male,25_64,46.5979067427603
903,2065,Constant_fertility,female,25_69,36.5631263650211
903,2065,Constant_fertility,male,25_69,36.1586677106642
903,2065,Constant_mortality,female,25_69,50.4637295919376
903,2065,Constant_mortality,male,25_69,50.242181418449
903,2065,High_variant,female,25_69,45.7267371644712
903,2065,High_variant,male,25_69,45.4355127325126
903,2065,Instant_replacement,female,25_69,56.9313224333153
903,2065,Instant_replacement,male,25_69,57.1167417816319
903,2065,Low_variant,female,25_69,53.4793343900854
903,2065,Low_variant,male,25_69,53.4107804821566
903,2065,Medium_variant,female,25_69,49.375380895069
903,2065,Medium_variant,male,25_69,49.1714323284098
903,2065,No_change,female,25_69,37.5326044201883
903,2065,No_change,male,25_69,37.1843154637689
903,2065,Zero_migration,female,25_69,49.4073227381955
903,2065,Zero_migration,male,25_69,49.2835300972924
903,2065,Constant_fertility,female,50plus,13.3880875944333
903,2065,Constant_fertility,male,50plus,12.2523888363979
903,2065,Constant_mortality,female,50plus,20.4951297991492
903,2065,Constant_mortality,male,50plus,19.0031253485649
903,2065,High_variant,female,50plus,18.3385516608074
903,2065,High_variant,male,50plus,16.8853291031027
903,2065,Instant_replacement,female,50plus,34.9496106721124
903,2065,Instant_replacement,male,50plus,32.7531656055706
903,2065,Low_variant,female,50plus,25.3199400656609
903,2065,Low_variant,male,50plus,23.513223579673
903,2065,Medium_variant,female,50plus,21.4508008701439
903,2065,Medium_variant,male,50plus,19.82674670289
903,2065,No_change,female,50plus,12.8378789258114
903,2065,No_change,male,50plus,11.8073223749417
903,2065,Zero_migration,female,50plus,21.4355880403889
903,2065,Zero_migration,male,50plus,19.8563901163076
903,2065,Constant_fertility,female,60plus,7.5427494689942
903,2065,Constant_fertility,male,60plus,6.55981262989432
903,2065,Constant_mortality,female,60plus,10.9231025287328
903,2065,Constant_mortality,male,60plus,9.63682593006055
903,2065,High_variant,female,60plus,10.3318042869089
903,2065,High_variant,male,60plus,9.04024485261272
903,2065,Instant_replacement,female,60plus,19.6890604897548
903,2065,Instant_replacement,male,60plus,17.5344596576815
903,2065,Low_variant,female,60plus,14.2650668467868
903,2065,Low_variant,male,60plus,12.5887566144868
903,2065,Medium_variant,female,60plus,12.0852224585125
903,2065,Medium_variant,male,60plus,10.6150519027741
903,2065,No_change,female,60plus,6.84205760982458
903,2065,No_change,male,60plus,5.9877039038932
903,2065,Zero_migration,female,60plus,12.0754486293484
903,2065,Zero_migration,male,60plus,10.6269463740115
903,2065,Constant_fertility,female,65plus,5.30749796680718
903,2065,Constant_fertility,male,65plus,4.45700887120506
903,2065,Constant_mortality,female,65plus,7.35273795696566
903,2065,Constant_mortality,male,65plus,6.28311868415473
903,2065,High_variant,female,65plus,7.27003203163934
903,2065,High_variant,male,65plus,6.14231743790065
903,2065,Instant_replacement,female,65plus,13.8549176107815
903,2065,Instant_replacement,male,65plus,11.9141420868492
903,2065,Low_variant,female,65plus,10.037694291308
903,2065,Low_variant,male,65plus,8.55332355874209
903,2065,Medium_variant,female,65plus,8.50383456200367
903,2065,Medium_variant,male,65plus,7.21230668744399
903,2065,No_change,female,65plus,4.60557692441063
903,2065,No_change,male,65plus,3.9038819109147
903,2065,Zero_migration,female,65plus,8.49059314855087
903,2065,Zero_migration,male,65plus,7.20828686651366
903,2065,Constant_fertility,female,70plus,3.50560941694856
903,2065,Constant_fertility,male,70plus,2.80471567909928
903,2065,Constant_mortality,female,70plus,4.56887838868123
903,2065,Constant_mortality,male,70plus,3.73872414374072
903,2065,High_variant,female,70plus,4.80186575878503
903,2065,High_variant,male,70plus,3.86525010874098
903,2065,Instant_replacement,female,70plus,9.1517173336059
903,2065,Instant_replacement,male,70plus,7.49774545375205
903,2065,Low_variant,female,70plus,6.62991033668323
903,2065,Low_variant,male,70plus,5.38245298289636
903,2065,Medium_variant,female,70plus,5.61679395963407
903,2065,Medium_variant,male,70plus,4.53857513711377
903,2065,No_change,female,70plus,2.86178284036652
903,2065,No_change,male,70plus,2.32294311669689
903,2065,Zero_migration,female,70plus,5.59877130432291
903,2065,Zero_migration,male,70plus,4.5226635119815
903,2065,Constant_fertility,female,75plus,2.0903910969495
903,2065,Constant_fertility,male,75plus,1.56963371484361
903,2065,Constant_mortality,female,75plus,2.49816799818819
903,2065,Constant_mortality,male,75plus,1.93542611319992
903,2065,High_variant,female,75plus,2.86334734907467
903,2065,High_variant,male,75plus,2.16315219834731
903,2065,Instant_replacement,female,75plus,5.45751396413197
903,2065,Instant_replacement,male,75plus,4.19628453746852
903,2065,Low_variant,female,75plus,3.95340835016345
903,2065,Low_variant,male,75plus,3.01224103871658
903,2065,Medium_variant,female,75plus,3.34928815225483
903,2065,Medium_variant,male,75plus,2.53997244913343
903,2065,No_change,female,75plus,1.5647333215577
903,2065,No_change,male,75plus,1.20250023406202
903,2065,Zero_migration,female,75plus,3.33150911297
903,2065,Zero_migration,male,75plus,2.52362947406616
903,2065,Constant_fertility,female,80plus,1.05975460691363
903,2065,Constant_fertility,male,80plus,0.728951332063117
903,2065,Constant_mortality,female,80plus,1.11774674265648
903,2065,Constant_mortality,male,80plus,0.808586268436648
903,2065,High_variant,female,80plus,1.45161618263873
903,2065,High_variant,male,80plus,1.00458639587621
903,2065,Instant_replacement,female,80plus,2.76695395881969
903,2065,Instant_replacement,male,80plus,1.94889696584895
903,2065,Low_variant,female,80plus,2.0042386892149
903,2065,Low_variant,male,80plus,1.39891052090864
903,2065,Medium_variant,female,80plus,1.6979710420758
903,2065,Medium_variant,male,80plus,1.17958494564059
903,2065,No_change,female,80plus,0.700091723765677
903,2065,No_change,male,80plus,0.502376644536966
903,2065,Zero_migration,female,80plus,1.68592074311254
903,2065,Zero_migration,male,80plus,1.1697130367236
903,2065,Constant_fertility,female,85plus,0.427563674949296
903,2065,Constant_fertility,male,85plus,0.261378627824555
903,2065,Constant_mortality,female,85plus,0.378298446619433
903,2065,Constant_mortality,male,85plus,0.252879575076722
903,2065,High_variant,female,85plus,0.585662327500943
903,2065,High_variant,male,85plus,0.360212543877488
903,2065,Instant_replacement,female,85plus,1.11642794676259
903,2065,Instant_replacement,male,85plus,0.698854975960421
903,2065,Low_variant,female,85plus,0.808620839056299
903,2065,Low_variant,male,85plus,0.501604560306604
903,2065,Medium_variant,female,85plus,0.685055515655409
903,2065,Medium_variant,male,85plus,0.422961425451297
