agebroad,gender,percentagetotalpopulation,continent,variant,year
0_19,female,19.3454107706161,908,constant_mortality,2045
0_24,female,24.6128308118064,908,constant_mortality,2045
5_14,female,9.55321458163029,908,constant_mortality,2045
15plus,female,85.5744740765087,908,constant_mortality,2045
15_24,female,10.1873048883151,908,constant_mortality,2045
15_49,female,38.4213794990854,908,constant_mortality,2045
15_59,female,51.5090113988085,908,constant_mortality,2045
15_64,female,58.2953874853402,908,constant_mortality,2045
20plus,female,80.6545892293839,908,constant_mortality,2045
20_64,female,53.3755026382154,908,constant_mortality,2045
20_69,female,59.8606073593213,908,constant_mortality,2045
25plus,female,75.3871691881936,908,constant_mortality,2045
25_49,female,28.2340746107703,908,constant_mortality,2045
25_64,female,48.1080825970251,908,constant_mortality,2045
25_69,female,54.593187318131,908,constant_mortality,2045
50plus,female,47.1530945774233,908,constant_mortality,2045
60plus,female,34.0654626777002,908,constant_mortality,2045
65plus,female,27.2790865911684,908,constant_mortality,2045
70plus,female,20.7939818700626,908,constant_mortality,2045
75plus,female,14.6741368952526,908,constant_mortality,2045
80plus,female,9.18064006548529,908,constant_mortality,2045
85plus,female,4.58754044264999,908,constant_mortality,2045
90plus,female,1.6823344859264,908,constant_mortality,2045
total,male,100,908,constant_mortality,2045
0_4,male,5.49885699540234,908,constant_mortality,2045
0_14,male,16.2706309594921,908,constant_mortality,2045
0_19,male,21.8061870030583,908,constant_mortality,2045
0_24,male,27.7050681904713,908,constant_mortality,2045
5_14,male,10.7717739640898,908,constant_mortality,2045
15plus,male,83.7293690405079,908,constant_mortality,2045
15_24,male,11.4344372309791,908,constant_mortality,2045
15_49,male,42.4233319966073,908,constant_mortality,2045
15_59,male,55.9439001827955,908,constant_mortality,2045
15_64,male,62.4883702743888,908,constant_mortality,2045
20plus,male,78.1938129969417,908,constant_mortality,2045
20_64,male,56.9528142308226,908,constant_mortality,2045
20_69,male,62.8545431985117,908,constant_mortality,2045
25plus,male,72.2949318095287,908,constant_mortality,2045
25_49,male,30.9888947656281,908,constant_mortality,2045
25_64,male,51.0539330434096,908,constant_mortality,2045
25_69,male,56.9556620110988,908,constant_mortality,2045
50plus,male,41.3060370439006,908,constant_mortality,2045
60plus,male,27.7854688577124,908,constant_mortality,2045
65plus,male,21.2409987661191,908,constant_mortality,2045
70plus,male,15.33926979843,908,constant_mortality,2045
75plus,male,10.0976994451314,908,constant_mortality,2045
80plus,male,5.74342898062197,908,constant_mortality,2045
85plus,male,2.54220546028006,908,constant_mortality,2045
90plus,male,0.809461262317638,908,constant_mortality,2045
total,female,100,908,high_variant,2045
0_4,female,5.84313916587681,908,high_variant,2045
0_14,female,16.9176912830465,908,high_variant,2045
0_19,female,22.5885261852539,908,high_variant,2045
0_24,female,28.3848439784791,908,high_variant,2045
5_14,female,11.0745521171697,908,high_variant,2045
15plus,female,83.0823087169535,908,high_variant,2045
15_24,female,11.4671526954326,908,high_variant,2045
15_49,female,37.4799288512018,908,high_variant,2045
15_59,female,49.3245734652741,908,high_variant,2045
15_64,female,55.5394387840464,908,high_variant,2045
20plus,female,77.4114738147461,908,high_variant,2045
20_64,female,49.868603881839,908,high_variant,2045
20_69,female,55.8847067567594,908,high_variant,2045
25plus,female,71.6151560215209,908,high_variant,2045
25_49,female,26.0127761557691,908,high_variant,2045
25_64,female,44.0722860886138,908,high_variant,2045
25_69,female,50.0883889635342,908,high_variant,2045
50plus,female,45.6023798657517,908,high_variant,2045
60plus,female,33.7577352516795,908,high_variant,2045
65plus,female,27.5428699329071,908,high_variant,2045
70plus,female,21.5267670579867,908,high_variant,2045
75plus,female,15.7394291382183,908,high_variant,2045
80plus,female,10.374367088915,908,high_variant,2045
85plus,female,5.61373178975648,908,high_variant,2045
90plus,female,2.29491496714775,908,high_variant,2045
total,male,100,908,high_variant,2045
0_4,male,6.4602953125963,908,high_variant,2045
0_14,male,18.6964347816753,908,high_variant,2045
0_19,male,24.9525102201441,908,high_variant,2045
0_24,male,31.3266803032947,908,high_variant,2045
5_14,male,12.236139469079,908,high_variant,2045
15plus,male,81.3035652183247,908,high_variant,2045
15_24,male,12.6302455216194,908,high_variant,2045
15_49,male,40.8444011893173,908,high_variant,2045
15_59,male,53.103875747098,908,high_variant,2045
15_64,male,59.1703974397453,908,high_variant,2045
20plus,male,75.0474897798559,908,high_variant,2045
20_64,male,52.9143220012765,908,high_variant,2045
20_69,male,58.4978472129787,908,high_variant,2045
25plus,male,68.6733196967053,908,high_variant,2045
25_49,male,28.214155667698,908,high_variant,2045
25_64,male,46.5401519181259,908,high_variant,2045
25_69,male,52.1236771298281,908,high_variant,2045
50plus,male,40.4591640290073,908,high_variant,2045
60plus,male,28.1996894712267,908,high_variant,2045
65plus,male,22.1331677785793,908,high_variant,2045
70plus,male,16.5496425668772,908,high_variant,2045
75plus,male,11.4435687450488,908,high_variant,2045
80plus,male,6.98527065702604,908,high_variant,2045
85plus,male,3.42907497792505,908,high_variant,2045
90plus,male,1.24830799485506,908,high_variant,2045
total,female,100,908,instant_replacement,2045
0_4,female,5.49402420201686,908,instant_replacement,2045
0_14,female,15.9246896570769,908,instant_replacement,2045
0_19,female,21.3397612750338,908,instant_replacement,2045
0_24,female,27.2198656123382,908,instant_replacement,2045
5_14,female,10.4306654550601,908,instant_replacement,2045
15plus,female,84.075310342923,908,instant_replacement,2045
15_24,female,11.2951759552613,908,instant_replacement,2045
15_49,female,38.0959516025799,908,instant_replacement,2045
15_59,female,50.0385116363064,908,instant_replacement,2045
15_64,female,56.3047526528947,908,instant_replacement,2045
20plus,female,78.6602387249662,908,instant_replacement,2045
20_64,female,50.8896810349379,908,instant_replacement,2045
20_69,female,56.9555167497138,908,instant_replacement,2045
25plus,female,72.7801343876618,908,instant_replacement,2045
25_49,female,26.8007756473186,908,instant_replacement,2045
25_64,female,45.0095766976335,908,instant_replacement,2045
25_69,female,51.0754124124093,908,instant_replacement,2045
50plus,female,45.9793587403431,908,instant_replacement,2045
60plus,female,34.0367987066167,908,instant_replacement,2045
65plus,female,27.7705576900283,908,instant_replacement,2045
70plus,female,21.7047219752524,908,instant_replacement,2045
75plus,female,15.8695420954844,908,instant_replacement,2045
80plus,female,10.4601286635919,908,instant_replacement,2045
85plus,female,5.66013859917979,908,instant_replacement,2045
90plus,female,2.3138863510353,908,instant_replacement,2045
total,male,100,908,instant_replacement,2045
0_4,male,6.08054646899952,908,instant_replacement,2045
0_14,male,17.6163669626656,908,instant_replacement,2045
0_19,male,23.5958365725664,908,instant_replacement,2045
0_24,male,30.0691704494193,908,instant_replacement,2045
5_14,male,11.5358204936661,908,instant_replacement,2045
15plus,male,82.3836330373344,908,instant_replacement,2045
15_24,male,12.4528034867537,908,instant_replacement,2045
15_49,male,41.556922736383,908,instant_replacement,2045
15_59,male,53.9277672473534,908,instant_replacement,2045
15_64,male,60.0493993735224,908,instant_replacement,2045
20plus,male,76.4041634274336,908,instant_replacement,2045
20_64,male,54.0699297636216,908,instant_replacement,2045
20_69,male,59.7041771259181,908,instant_replacement,2045
25plus,male,69.9308295505807,908,instant_replacement,2045
25_49,male,29.1041192496293,908,instant_replacement,2045
25_64,male,47.5965958867687,908,instant_replacement,2045
25_69,male,53.2308432490651,908,instant_replacement,2045
50plus,male,40.8267103009513,908,instant_replacement,2045
60plus,male,28.455865789981,908,instant_replacement,2045
65plus,male,22.334233663812,908,instant_replacement,2045
70plus,male,16.6999863015156,908,instant_replacement,2045
75plus,male,11.5475269141568,908,instant_replacement,2045
80plus,male,7.04872767677419,908,instant_replacement,2045
85plus,male,3.46022620987616,908,instant_replacement,2045
90plus,male,1.25964817614141,908,instant_replacement,2045
total,female,100,908,low_variant,2045
0_4,female,3.48970321126767,908,low_variant,2045
0_14,female,10.5537449521151,908,low_variant,2045
0_19,female,14.2012345426752,908,low_variant,2045
0_24,female,18.4223823003826,908,low_variant,2045
5_14,female,7.06404174084741,908,low_variant,2045
15plus,female,89.4462550478849,908,low_variant,2045
15_24,female,7.86863734826755,908,low_variant,2045
15_49,female,36.4360748027848,908,low_variant,2045
15_59,female,50.2048023950629,908,low_variant,2045
15_64,female,57.4292308507052,908,low_variant,2045
20plus,female,85.7987654573248,908,low_variant,2045
20_64,female,53.781741260145,908,low_variant,2045
20_69,female,60.7751196476645,908,low_variant,2045
25plus,female,81.5776176996174,908,low_variant,2045
25_49,female,28.5674374545172,908,low_variant,2045
25_64,female,49.5605935024376,908,low_variant,2045
25_69,female,56.553971889957,908,low_variant,2045
50plus,female,53.0101802451001,908,low_variant,2045
60plus,female,39.241452652822,908,low_variant,2045
65plus,female,32.0170241971797,908,low_variant,2045
70plus,female,25.0236458096603,908,low_variant,2045
75plus,female,18.2961937080513,908,low_variant,2045
80plus,female,12.0596133563906,908,low_variant,2045
85plus,female,6.5256448215794,908,low_variant,2045
90plus,female,2.66770849271059,908,low_variant,2045
total,male,100,908,low_variant,2045
0_4,male,3.92369620949633,908,low_variant,2045
0_14,male,11.8578647457496,908,low_variant,2045
0_19,male,15.9449819191262,908,low_variant,2045
0_24,male,20.656664776334,908,low_variant,2045
5_14,male,7.93416853625329,908,low_variant,2045
15plus,male,88.1421352542504,908,low_variant,2045
15_24,male,8.79880003058434,908,low_variant,2045
15_49,male,40.2933786976776,908,low_variant,2045
15_59,male,54.7919633250361,908,low_variant,2045
15_64,male,61.9664941534175,908,low_variant,2045
20plus,male,84.0550180808738,908,low_variant,2045
20_64,male,57.8793769800409,908,low_variant,2045
20_69,male,64.4826952886119,908,low_variant,2045
25plus,male,79.343335223666,908,low_variant,2045
25_49,male,31.4945786670932,908,low_variant,2045
25_64,male,53.1676941228332,908,low_variant,2045
25_69,male,59.7710124314042,908,low_variant,2045
50plus,male,47.8487565565728,908,low_variant,2045
60plus,male,33.3501719292143,908,low_variant,2045
65plus,male,26.1756411008329,908,low_variant,2045
70plus,male,19.5723227922618,908,low_variant,2045
75plus,male,13.5336591390685,908,low_variant,2045
80plus,male,8.26108307403926,908,low_variant,2045
85plus,male,4.05537231850206,908,low_variant,2045
90plus,male,1.47630300296416,908,low_variant,2045
0_1,female,1.883,908,medium_variant,2045
0_4,female,4.701,908,medium_variant,2045
0_14,female,13.91,908,medium_variant,2045
0_17,female,16.72,908,medium_variant,2045
0_19,female,18.648,908,medium_variant,2045
0_24,female,23.72,908,medium_variant,2045
3_4,female,1.876,908,medium_variant,2045
3_5,female,2.81,908,medium_variant,2045
3_6,female,3.739,908,medium_variant,2045
4_5,female,1.87,908,medium_variant,2045
4_6,female,2.8,908,medium_variant,2045
5_14,female,9.209,908,medium_variant,2045
5_10,female,5.544,908,medium_variant,2045
5_11,female,6.457,908,medium_variant,2045
6_9,female,3.695,908,medium_variant,2045
6_10,female,4.611,908,medium_variant,2045
6_11,female,5.524,908,medium_variant,2045
6_12,female,6.437,908,medium_variant,2045
7_10,female,3.681,908,medium_variant,2045
7_12,female,5.507,908,medium_variant,2045
11_16,female,5.53,908,medium_variant,2045
11_17,female,6.475,908,medium_variant,2045
11_18,female,7.432,908,medium_variant,2045
12_14,female,2.752,908,medium_variant,2045
12_16,female,4.616,908,medium_variant,2045
12_17,female,5.562,908,medium_variant,2045
12_18,female,6.519,908,medium_variant,2045
13_17,female,4.649,908,medium_variant,2045
13_18,female,5.606,908,medium_variant,2045
13_19,female,6.577,908,medium_variant,2045
15_17,female,2.81,908,medium_variant,2045
18_23,female,5.959,908,medium_variant,2045
15_24,female,9.81,908,medium_variant,2045
15_49,female,37.025,908,medium_variant,2045
15_59,female,49.769,908,medium_variant,2045
15_64,female,56.456,908,medium_variant,2045
20_64,female,51.717,908,medium_variant,2045
20_69,female,58.19,908,medium_variant,2045
25_49,female,27.215,908,medium_variant,2045
25_64,female,46.646,908,medium_variant,2045
25_69,female,53.118,908,medium_variant,2045
15plus,female,86.09,908,medium_variant,2045
16plus,female,85.161,908,medium_variant,2045
17plus,female,84.225,908,medium_variant,2045
18plus,female,83.28,908,medium_variant,2045
20plus,female,81.352,908,medium_variant,2045
21plus,female,80.366,908,medium_variant,2045
25plus,female,76.28,908,medium_variant,2045
50plus,female,49.065,908,medium_variant,2045
60plus,female,36.321,908,medium_variant,2045
65plus,female,29.634,908,medium_variant,2045
70plus,female,23.161,908,medium_variant,2045
75plus,female,16.935,908,medium_variant,2045
80plus,female,11.162,908,medium_variant,2045
85plus,female,6.04,908,medium_variant,2045
90plus,female,2.469,908,medium_variant,2045
total,female,100,908,medium_variant,2045
0_1,male,2.099,908,medium_variant,2045
0_4,male,5.239,908,medium_variant,2045
0_14,male,15.492,908,medium_variant,2045
0_17,male,18.617,908,medium_variant,2045
0_19,male,20.759,908,medium_variant,2045
0_24,male,26.376,908,medium_variant,2045
3_4,male,2.09,908,medium_variant,2045
3_5,male,3.13,908,medium_variant,2045
3_6,male,4.165,908,medium_variant,2045
4_5,male,2.083,908,medium_variant,2045
4_6,male,3.118,908,medium_variant,2045
5_14,male,10.254,908,medium_variant,2045
5_10,male,6.174,908,medium_variant,2045
5_11,male,7.191,908,medium_variant,2045
6_9,male,4.115,908,medium_variant,2045
6_10,male,5.135,908,medium_variant,2045
6_11,male,6.151,908,medium_variant,2045
6_12,male,7.168,908,medium_variant,2045
7_10,male,4.099,908,medium_variant,2045
7_12,male,6.133,908,medium_variant,2045
11_16,male,6.153,908,medium_variant,2045
11_17,male,7.204,908,medium_variant,2045
11_18,male,8.268,908,medium_variant,2045
12_14,male,3.063,908,medium_variant,2045
12_16,male,5.137,908,medium_variant,2045
12_17,male,6.188,908,medium_variant,2045
12_18,male,7.251,908,medium_variant,2045
13_17,male,5.171,908,medium_variant,2045
13_18,male,6.235,908,medium_variant,2045
13_19,male,7.313,908,medium_variant,2045
15_17,male,3.125,908,medium_variant,2045
18_23,male,6.607,908,medium_variant,2045
15_24,male,10.884,908,medium_variant,2045
15_49,male,40.626,908,medium_variant,2045
15_59,male,53.923,908,medium_variant,2045
15_64,male,60.502,908,medium_variant,2045
20_64,male,55.236,908,medium_variant,2045
20_69,male,61.291,908,medium_variant,2045
25_49,male,29.742,908,medium_variant,2045
25_64,male,49.618,908,medium_variant,2045
25_69,male,55.674,908,medium_variant,2045
15plus,male,84.508,908,medium_variant,2045
16plus,male,83.475,908,medium_variant,2045
17plus,male,82.434,908,medium_variant,2045
18plus,male,81.383,908,medium_variant,2045
20plus,male,79.241,908,medium_variant,2045
21plus,male,78.148,908,medium_variant,2045
25plus,male,73.624,908,medium_variant,2045
50plus,male,43.882,908,medium_variant,2045
60plus,male,30.585,908,medium_variant,2045
65plus,male,24.005,908,medium_variant,2045
70plus,male,17.95,908,medium_variant,2045
75plus,male,12.412,908,medium_variant,2045
80plus,male,7.576,908,medium_variant,2045
85plus,male,3.719,908,medium_variant,2045
90plus,male,1.354,908,medium_variant,2045
total,male,100,908,medium_variant,2045
total,female,100,908,momentum,2045
0_4,female,5.5812827276267,908,momentum,2045
0_14,female,16.1936630213176,908,momentum,2045
0_19,female,21.7426292864101,908,momentum,2045
0_24,female,27.7785041092037,908,momentum,2045
5_14,female,10.6123802936909,908,momentum,2045
15plus,female,83.8063369786824,908,momentum,2045
15_24,female,11.5848410878861,908,momentum,2045
15_49,female,38.5322490353338,908,momentum,2045
15_59,female,50.7558961762205,908,momentum,2045
15_64,female,57.2509486071362,908,momentum,2045
20plus,female,78.2573707135899,908,momentum,2045
20_64,female,51.7019823420437,908,momentum,2045
20_69,female,57.9641223200514,908,momentum,2045
25plus,female,72.2214958907963,908,momentum,2045
25_49,female,26.9474079474477,908,momentum,2045
25_64,female,45.6661075192501,908,momentum,2045
25_69,female,51.9282474972578,908,momentum,2045
50plus,female,45.2740879433486,908,momentum,2045
60plus,female,33.0504408024618,908,momentum,2045
65plus,female,26.5553883715462,908,momentum,2045
70plus,female,20.2932483935385,908,momentum,2045
75plus,female,14.3466320820754,908,momentum,2045
80plus,female,8.98757670998913,908,momentum,2045
85plus,female,4.49522189660401,908,momentum,2045
90plus,female,1.64967820576101,908,momentum,2045
total,male,100,908,momentum,2045
0_4,male,6.26681869865452,908,momentum,2045
0_14,male,18.1788536335306,908,momentum,2045
0_19,male,24.4023156900438,908,momentum,2045
0_24,male,31.1545749473159,908,momentum,2045
5_14,male,11.9120349348761,908,momentum,2045
15plus,male,81.8211463664694,908,momentum,2045
15_24,male,12.9757213137853,908,momentum,2045
15_49,male,42.5781819031158,908,momentum,2045
15_59,male,55.1221880802182,908,momentum,2045
15_64,male,61.3311663144294,908,momentum,2045
20plus,male,75.5976843099562,908,momentum,2045
20_64,male,55.1077042579161,908,momentum,2045
20_69,male,60.7563127546918,908,momentum,2045
25plus,male,68.8454250526841,908,momentum,2045
25_49,male,29.6024605893305,908,momentum,2045
25_64,male,48.3554450006441,908,momentum,2045
25_69,male,54.0040534974198,908,momentum,2045
50plus,male,39.2429644633537,908,momentum,2045
60plus,male,26.6989582862512,908,momentum,2045
65plus,male,20.4899800520401,908,momentum,2045
70plus,male,14.8413715552644,908,momentum,2045
75plus,male,9.79154445868206,908,momentum,2045
80plus,male,5.57838738221634,908,momentum,2045
85plus,male,2.47225806089474,908,momentum,2045
90plus,male,0.788056034660372,908,momentum,2045
total,female,100,908,no_change,2045
0_4,female,4.47532966916862,908,no_change,2045
0_14,female,13.57699548591,908,no_change,2045
0_19,female,18.2648609292008,908,no_change,2045
0_24,female,23.3174029967544,908,no_change,2045
5_14,female,9.10166581674139,908,no_change,2045
15plus,female,86.42300451409,908,no_change,2045
15_24,female,9.74040751084435,908,no_change,2045
15_49,female,38.3505684501277,908,no_change,2045
15_59,female,51.6933692432988,908,no_change,2045
15_64,female,58.6120589592013,908,no_change,2045
20plus,female,81.7351390707992,908,no_change,2045
20_64,female,53.9241935159105,908,no_change,2045
20_69,female,60.5357379938997,908,no_change,2045
25plus,female,76.6825970032456,908,no_change,2045
25_49,female,28.6101609392834,908,no_change,2045
25_64,female,48.871651448357,908,no_change,2045
25_69,female,55.4831959263461,908,no_change,2045
50plus,female,48.0724360639623,908,no_change,2045
60plus,female,34.7296352707912,908,no_change,2045
65plus,female,27.8109455548887,908,no_change,2045
70plus,female,21.1994010768996,908,no_change,2045
75plus,female,14.960237795901,908,no_change,2045
80plus,female,9.3596345378698,908,no_change,2045
85plus,female,4.67698348531559,908,no_change,2045
90plus,female,1.71513487582675,908,no_change,2045
total,male,100,908,no_change,2045
0_4,male,5.06655641724066,908,no_change,2045
0_14,male,15.3607846803298,908,no_change,2045
0_19,male,20.6511614551278,908,no_change,2045
0_24,male,26.3264166111427,908,no_change,2045
5_14,male,10.2942282630892,908,no_change,2045
15plus,male,84.6392153196702,908,no_change,2045
15_24,male,10.9656319308129,908,no_change,2045
15_49,male,42.4373663897916,908,no_change,2045
15_59,male,56.25115771122,908,no_change,2045
15_64,male,62.9375589711131,908,no_change,2045
20plus,male,79.3488385448722,908,no_change,2045
20_64,male,57.6471821963152,908,no_change,2045
20_69,male,63.6769030832354,908,no_change,2045
25plus,male,73.6735833888573,908,no_change,2045
25_49,male,31.4717344589787,908,no_change,2045
25_64,male,51.9719270403002,908,no_change,2045
25_69,male,58.0016479272204,908,no_change,2045
50plus,male,42.2018489298786,908,no_change,2045
60plus,male,28.3880576084501,908,no_change,2045
65plus,male,21.701656348557,908,no_change,2045
70plus,male,15.6719354616368,908,no_change,2045
75plus,male,10.3166901746068,908,no_change,2045
80plus,male,5.86798781790872,908,no_change,2045
85plus,male,2.59733875388304,908,no_change,2045
90plus,male,0.827016202755333,908,no_change,2045
total,female,100,908,zero_migration,2045
0_4,female,4.56885614280741,908,zero_migration,2045
0_14,female,13.5528798816249,908,zero_migration,2045
0_19,female,18.2019035285185,908,zero_migration,2045
0_24,female,23.1692597815369,908,zero_migration,2045
5_14,female,8.98402373881752,908,zero_migration,2045
15plus,female,86.447120118375,908,zero_migration,2045
15_24,female,9.61637989991198,908,zero_migration,2045
15_49,female,35.9615863261423,908,zero_migration,2045
15_59,female,48.7036868832695,908,zero_migration,2045
15_64,female,55.5542016205234,908,zero_migration,2045
20plus,female,81.7980964714815,908,zero_migration,2045
20_64,female,50.9051779736298,908,zero_migration,2045
20_69,female,57.5956639742808,908,zero_migration,2045
25plus,female,76.8307402184631,908,zero_migration,2045
25_49,female,26.3452064262303,908,zero_migration,2045
25_64,female,45.9378217206114,908,zero_migration,2045
25_69,female,52.6283077212624,908,zero_migration,2045
50plus,female,50.4855337922328,908,zero_migration,2045
60plus,female,37.7434332351055,908,zero_migration,2045
65plus,female,30.8929184978517,908,zero_migration,2045
70plus,female,24.2024324972007,908,zero_migration,2045
75plus,female,17.7259254942474,908,zero_migration,2045
80plus,female,11.6982661343147,908,zero_migration,2045
85plus,female,6.33561528129444,908,zero_migration,2045
90plus,female,2.59177258291646,908,zero_migration,2045
total,male,100,908,zero_migration,2045
0_4,male,5.10622572158543,908,zero_migration,2045
0_14,male,15.1449938274741,908,zero_migration,2045
0_19,male,20.3371577141078,908,zero_migration,2045
0_24,male,25.8771800861291,908,zero_migration,2045
5_14,male,10.0387681058887,908,zero_migration,2045
15plus,male,84.8550061725259,908,zero_migration,2045
15_24,male,10.732186258655,908,zero_migration,2045
15_49,male,39.7755712078893,908,zero_migration,2045
15_59,male,53.1013384963128,908,zero_migration,2045
15_64,male,59.8425894495788,908,zero_migration,2045
20plus,male,79.6628422858922,908,zero_migration,2045
20_64,male,54.6504255629451,908,zero_migration,2045
20_69,male,60.9086822797389,908,zero_migration,2045
25plus,male,74.1228199138709,908,zero_migration,2045
25_49,male,29.0433849492343,908,zero_migration,2045
25_64,male,49.1104031909238,908,zero_migration,2045
25_69,male,55.3686599077176,908,zero_migration,2045
50plus,male,45.0794349646366,908,zero_migration,2045
60plus,male,31.7536676762132,908,zero_migration,2045
65plus,male,25.0124167229471,908,zero_migration,2045
70plus,male,18.7541600061533,908,zero_migration,2045
75plus,male,12.994180569667,908,zero_migration,2045
80plus,male,7.94358138279806,908,zero_migration,2045
85plus,male,3.90385028191098,908,zero_migration,2045
90plus,male,1.42253685018621,908,zero_migration,2045
0_1,female,1.888,908,medium_variant,2046
0_4,female,4.721,908,medium_variant,2046
0_14,female,13.979,908,medium_variant,2046
0_17,female,16.784,908,medium_variant,2046
0_19,female,18.7,908,medium_variant,2046
0_24,female,23.737,908,medium_variant,2046
3_4,female,1.887,908,medium_variant,2046
3_5,female,2.827,908,medium_variant,2046
3_6,female,3.763,908,medium_variant,2046
4_5,female,1.882,908,medium_variant,2046
4_6,female,2.819,908,medium_variant,2046
5_14,female,9.259,908,medium_variant,2046
5_10,female,5.583,908,medium_variant,2046
5_11,female,6.503,908,medium_variant,2046
6_9,female,3.722,908,medium_variant,2046
6_10,female,4.644,908,medium_variant,2046
6_11,female,5.563,908,medium_variant,2046
6_12,female,6.48,908,medium_variant,2046
7_10,female,3.707,908,medium_variant,2046
7_12,female,5.544,908,medium_variant,2046
11_16,female,5.538,908,medium_variant,2046
11_17,female,6.48,908,medium_variant,2046
11_18,female,7.432,908,medium_variant,2046
12_14,female,2.756,908,medium_variant,2046
12_16,female,4.618,908,medium_variant,2046
12_17,female,5.561,908,medium_variant,2046
12_18,female,6.513,908,medium_variant,2046
13_17,female,4.643,908,medium_variant,2046
13_18,female,5.595,908,medium_variant,2046
13_19,female,6.56,908,medium_variant,2046
15_17,female,2.805,908,medium_variant,2046
18_23,female,5.917,908,medium_variant,2046
15_24,female,9.758,908,medium_variant,2046
15_49,female,37.017,908,medium_variant,2046
15_59,female,49.498,908,medium_variant,2046
15_64,female,56.212,908,medium_variant,2046
20_64,female,51.491,908,medium_variant,2046
20_69,female,57.974,908,medium_variant,2046
25_49,female,27.259,908,medium_variant,2046
25_64,female,46.454,908,medium_variant,2046
25_69,female,52.937,908,medium_variant,2046
15plus,female,86.021,908,medium_variant,2046
16plus,female,85.093,908,medium_variant,2046
17plus,female,84.158,908,medium_variant,2046
18plus,female,83.216,908,medium_variant,2046
20plus,female,81.3,908,medium_variant,2046
21plus,female,80.322,908,medium_variant,2046
25plus,female,76.263,908,medium_variant,2046
50plus,female,49.004,908,medium_variant,2046
60plus,female,36.523,908,medium_variant,2046
65plus,female,29.809,908,medium_variant,2046
70plus,female,23.326,908,medium_variant,2046
75plus,female,17.102,908,medium_variant,2046
80plus,female,11.351,908,medium_variant,2046
85plus,female,6.253,908,medium_variant,2046
90plus,female,2.616,908,medium_variant,2046
total,female,100,908,medium_variant,2046
0_1,male,2.102,908,medium_variant,2046
0_4,male,5.256,908,medium_variant,2046
0_14,male,15.554,908,medium_variant,2046
0_17,male,18.669,908,medium_variant,2046
0_19,male,20.795,908,medium_variant,2046
0_24,male,26.368,908,medium_variant,2046
3_4,male,2.101,908,medium_variant,2046
3_5,male,3.146,908,medium_variant,2046
3_6,male,4.188,908,medium_variant,2046
4_5,male,2.095,908,medium_variant,2046
4_6,male,3.137,908,medium_variant,2046
5_14,male,10.298,908,medium_variant,2046
5_10,male,6.212,908,medium_variant,2046
5_11,male,7.234,908,medium_variant,2046
6_9,male,4.141,908,medium_variant,2046
6_10,male,5.166,908,medium_variant,2046
6_11,male,6.189,908,medium_variant,2046
6_12,male,7.209,908,medium_variant,2046
7_10,male,4.124,908,medium_variant,2046
7_12,male,6.167,908,medium_variant,2046
11_16,male,6.155,908,medium_variant,2046
11_17,male,7.202,908,medium_variant,2046
11_18,male,8.258,908,medium_variant,2046
12_14,male,3.064,908,medium_variant,2046
12_16,male,5.133,908,medium_variant,2046
12_17,male,6.179,908,medium_variant,2046
12_18,male,7.236,908,medium_variant,2046
13_17,male,5.159,908,medium_variant,2046
13_18,male,6.216,908,medium_variant,2046
13_19,male,7.285,908,medium_variant,2046
15_17,male,3.115,908,medium_variant,2046
18_23,male,6.555,908,medium_variant,2046
15_24,male,10.814,908,medium_variant,2046
15_49,male,40.577,908,medium_variant,2046
15_59,male,53.618,908,medium_variant,2046
15_64,male,60.234,908,medium_variant,2046
20_64,male,54.993,908,medium_variant,2046
20_69,male,61.066,908,medium_variant,2046
25_49,male,29.763,908,medium_variant,2046
25_64,male,49.42,908,medium_variant,2046
25_69,male,55.493,908,medium_variant,2046
15plus,male,84.446,908,medium_variant,2046
16plus,male,83.415,908,medium_variant,2046
17plus,male,82.377,908,medium_variant,2046
18plus,male,81.331,908,medium_variant,2046
20plus,male,79.205,908,medium_variant,2046
21plus,male,78.121,908,medium_variant,2046
25plus,male,73.632,908,medium_variant,2046
50plus,male,43.869,908,medium_variant,2046
60plus,male,30.827,908,medium_variant,2046
65plus,male,24.212,908,medium_variant,2046
70plus,male,18.139,908,medium_variant,2046
75plus,male,12.606,908,medium_variant,2046
80plus,male,7.772,908,medium_variant,2046
85plus,male,3.895,908,medium_variant,2046
90plus,male,1.454,908,medium_variant,2046
total,male,100,908,medium_variant,2046
0_1,female,1.891,908,medium_variant,2047
0_4,female,4.737,908,medium_variant,2047
0_14,female,14.05,908,medium_variant,2047
0_17,female,16.85,908,medium_variant,2047
0_19,female,18.757,908,medium_variant,2047
0_24,female,23.757,908,medium_variant,2047
3_4,female,1.897,908,medium_variant,2047
3_5,female,2.843,908,medium_variant,2047
3_6,female,3.786,908,medium_variant,2047
4_5,female,1.894,908,medium_variant,2047
4_6,female,2.836,908,medium_variant,2047
5_14,female,9.313,908,medium_variant,2047
5_10,female,5.622,908,medium_variant,2047
5_11,female,6.547,908,medium_variant,2047
6_9,female,3.748,908,medium_variant,2047
6_10,female,4.676,908,medium_variant,2047
6_11,female,5.601,908,medium_variant,2047
6_12,female,6.524,908,medium_variant,2047
7_10,female,3.733,908,medium_variant,2047
7_12,female,5.582,908,medium_variant,2047
11_16,female,5.55,908,medium_variant,2047
11_17,female,6.491,908,medium_variant,2047
11_18,female,7.44,908,medium_variant,2047
12_14,female,2.766,908,medium_variant,2047
