agebroad,gender,percentagetotalpopulation,continent,variant,year
20_69,male,60.3682027142464,905,momentum,2055
25plus,male,68.1329491602088,905,momentum,2055
25_49,male,31.2922157487844,905,momentum,2055
25_64,male,48.674880473794,905,momentum,2055
25_69,male,54.0693583705114,905,momentum,2055
50plus,male,36.8407334114244,905,momentum,2055
60plus,male,25.3953838840164,905,momentum,2055
65plus,male,19.4580686864148,905,momentum,2055
70plus,male,14.0635907896974,905,momentum,2055
75plus,male,9.46229669844474,905,momentum,2055
80plus,male,5.79191605426071,905,momentum,2055
85plus,male,3.0067778352619,905,momentum,2055
90plus,male,1.15813754294683,905,momentum,2055
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,no_change,2055
total,female,100,905,no_change,2055
0_4,female,5.59023266794483,905,no_change,2055
0_14,female,16.7274443916993,905,no_change,2055
0_19,female,22.4140272289591,905,no_change,2055
0_24,female,28.3617640674364,905,no_change,2055
5_14,female,11.1372117237544,905,no_change,2055
15plus,female,83.2725556083007,905,no_change,2055
15_24,female,11.6343196757371,905,no_change,2055
15_49,female,42.9727817535411,905,no_change,2055
15_59,female,55.2078914771778,905,no_change,2055
15_64,female,61.2988666786193,905,no_change,2055
20plus,female,77.5859727710409,905,no_change,2055
20_64,female,55.6122838413595,905,no_change,2055
20_69,female,61.1442343495617,905,no_change,2055
25plus,female,71.6382359325636,905,no_change,2055
25_49,female,31.338462077804,905,no_change,2055
25_64,female,49.6645470028822,905,no_change,2055
25_69,female,55.1964975110843,905,no_change,2055
50plus,female,40.2997738547596,905,no_change,2055
60plus,female,28.0646641311229,905,no_change,2055
65plus,female,21.9736889296814,905,no_change,2055
70plus,female,16.4417384214793,905,no_change,2055
75plus,female,11.5889725180229,905,no_change,2055
80plus,female,7.53564004588188,905,no_change,2055
85plus,female,4.25361103685277,905,no_change,2055
90plus,female,1.88454573039828,905,no_change,2055
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,no_change,2055
total,male,100,905,no_change,2055
0_4,male,5.97235708395534,905,no_change,2055
0_14,male,17.8618122229725,905,no_change,2055
0_19,male,23.9041909576896,905,no_change,2055
0_24,male,30.1758282365816,905,no_change,2055
5_14,male,11.8894551390171,905,no_change,2055
15plus,male,82.1381877770275,905,no_change,2055
15_24,male,12.3140160136091,905,no_change,2055
15_49,male,44.8648553415657,905,no_change,2055
15_59,male,57.3197375788573,905,no_change,2055
15_64,male,63.4064027235385,905,no_change,2055
20plus,male,76.0958090423104,905,no_change,2055
20_64,male,57.3640239888214,905,no_change,2055
20_69,male,62.7254113466904,905,no_change,2055
25plus,male,69.8241717634184,905,no_change,2055
25_49,male,32.5508393279565,905,no_change,2055
25_64,male,51.0923867099294,905,no_change,2055
25_69,male,56.4537740677984,905,no_change,2055
50plus,male,37.2733324354618,905,no_change,2055
60plus,male,24.8184501981702,905,no_change,2055
65plus,male,18.731785053489,905,no_change,2055
70plus,male,13.37039769562,905,no_change,2055
75plus,male,8.90265188461038,905,no_change,2055
80plus,male,5.40042472778805,905,no_change,2055
85plus,male,2.78153803443111,905,no_change,2055
90plus,male,1.06501314562349,905,no_change,2055
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,zero_migration,2055
total,female,100,905,zero_migration,2055
0_4,female,5.22693153327858,905,zero_migration,2055
0_14,female,15.7607510718809,905,zero_migration,2055
0_19,female,21.1068347219705,905,zero_migration,2055
0_24,female,26.5586841015528,905,zero_migration,2055
5_14,female,10.5338195386023,905,zero_migration,2055
15plus,female,84.2392489281191,905,zero_migration,2055
15_24,female,10.7979330296719,905,zero_migration,2055
15_49,female,39.2397000971745,905,zero_migration,2055
15_59,female,50.7858932215756,905,zero_migration,2055
15_64,female,57.0096802781376,905,zero_migration,2055
20plus,female,78.8931652780295,905,zero_migration,2055
20_64,female,51.663596628048,905,zero_migration,2055
20_69,female,57.6152412389109,905,zero_migration,2055
25plus,female,73.4413158984471,905,zero_migration,2055
25_49,female,28.4417670675026,905,zero_migration,2055
25_64,female,46.2117472484656,905,zero_migration,2055
25_69,female,52.1633918593285,905,zero_migration,2055
50plus,female,44.9995488309445,905,zero_migration,2055
60plus,female,33.4533557065435,905,zero_migration,2055
65plus,female,27.2295686499815,905,zero_migration,2055
70plus,female,21.2779240391186,905,zero_migration,2055
75plus,female,15.7773067272983,905,zero_migration,2055
80plus,female,10.9038037441681,905,zero_migration,2055
85plus,female,6.63497387909164,905,zero_migration,2055
90plus,female,3.20637683387484,905,zero_migration,2055
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,zero_migration,2055
total,male,100,905,zero_migration,2055
0_4,male,5.47724863812126,905,zero_migration,2055
0_14,male,16.5151019251312,905,zero_migration,2055
0_19,male,22.1144333092116,905,zero_migration,2055
0_24,male,27.8159199091351,905,zero_migration,2055
5_14,male,11.03785328701,905,zero_migration,2055
15plus,male,83.4848980748688,905,zero_migration,2055
15_24,male,11.3008179840038,905,zero_migration,2055
15_49,male,40.7913303998018,905,zero_migration,2055
15_59,male,52.5803425202918,905,zero_migration,2055
15_64,male,58.8641034139133,905,zero_migration,2055
20plus,male,77.8855666907884,905,zero_migration,2055
20_64,male,53.2647720298329,905,zero_migration,2055
20_69,male,59.1503800836647,905,zero_migration,2055
25plus,male,72.1840800908649,905,zero_migration,2055
25_49,male,29.490512415798,905,zero_migration,2055
25_64,male,47.5632854299095,905,zero_migration,2055
25_69,male,53.4488934837413,905,zero_migration,2055
50plus,male,42.6935676750669,905,zero_migration,2055
60plus,male,30.904555554577,905,zero_migration,2055
65plus,male,24.6207946609555,905,zero_migration,2055
70plus,male,18.7351866071236,905,zero_migration,2055
75plus,male,13.481885729225,905,zero_migration,2055
80plus,male,8.99267229829545,905,zero_migration,2055
85plus,male,5.20805925036598,905,zero_migration,2055
90plus,male,2.28082946363283,905,zero_migration,2055
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2056
0_1,female,2.235,905,medium_variant,2056
0_4,female,5.573,905,medium_variant,2056
0_14,female,16.53,905,medium_variant,2056
0_17,female,19.844,905,medium_variant,2056
0_19,female,22.088,905,medium_variant,2056
0_24,female,27.868,905,medium_variant,2056
3_4,female,2.223,905,medium_variant,2056
3_5,female,3.329,905,medium_variant,2056
3_6,female,4.432,905,medium_variant,2056
4_5,female,2.216,905,medium_variant,2056
4_6,female,3.32,905,medium_variant,2056
5_14,female,10.957,905,medium_variant,2056
5_10,female,6.591,905,medium_variant,2056
5_11,female,7.682,905,medium_variant,2056
6_9,female,4.393,905,medium_variant,2056
6_10,female,5.485,905,medium_variant,2056
6_11,female,6.576,905,medium_variant,2056
6_12,female,7.666,905,medium_variant,2056
7_10,female,4.382,905,medium_variant,2056
7_12,female,6.563,905,medium_variant,2056
11_16,female,6.569,905,medium_variant,2056
11_17,female,7.679,905,medium_variant,2056
11_18,female,8.797,905,medium_variant,2056
12_14,female,3.275,905,medium_variant,2056
12_16,female,5.478,905,medium_variant,2056
12_17,female,6.588,905,medium_variant,2056
12_18,female,7.706,905,medium_variant,2056
13_17,female,5.498,905,medium_variant,2056
13_18,female,6.616,905,medium_variant,2056
13_19,female,7.742,905,medium_variant,2056
15_17,female,3.314,905,medium_variant,2056
18_23,female,6.849,905,medium_variant,2056
15_24,female,11.338,905,medium_variant,2056
15_49,female,41.416,905,medium_variant,2056
15_59,female,53.196,905,medium_variant,2056
15_64,female,59.138,905,medium_variant,2056
20_64,female,53.581,905,medium_variant,2056
20_69,female,59.143,905,medium_variant,2056
25_49,female,30.079,905,medium_variant,2056
25_64,female,47.8,905,medium_variant,2056
25_69,female,53.362,905,medium_variant,2056
15plus,female,83.47,905,medium_variant,2056
16plus,female,82.371,905,medium_variant,2056
17plus,female,81.266,905,medium_variant,2056
18plus,female,80.156,905,medium_variant,2056
20plus,female,77.912,905,medium_variant,2056
21plus,female,76.776,905,medium_variant,2056
25plus,female,72.132,905,medium_variant,2056
50plus,female,42.053,905,medium_variant,2056
60plus,female,30.274,905,medium_variant,2056
65plus,female,24.332,905,medium_variant,2056
70plus,female,18.77,905,medium_variant,2056
75plus,female,13.763,905,medium_variant,2056
80plus,female,9.421,905,medium_variant,2056
85plus,female,5.714,905,medium_variant,2056
90plus,female,2.79,905,medium_variant,2056
total,female,100,905,medium_variant,2056
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,medium_variant,2056
0_1,male,2.341,905,medium_variant,2056
0_4,male,5.836,905,medium_variant,2056
0_14,male,17.301,905,medium_variant,2056
0_17,male,20.758,905,medium_variant,2056
0_19,male,23.092,905,medium_variant,2056
0_24,male,29.081,905,medium_variant,2056
3_4,male,2.327,905,medium_variant,2056
3_5,male,3.485,905,medium_variant,2056
3_6,male,4.64,905,medium_variant,2056
4_5,male,2.32,905,medium_variant,2056
4_6,male,3.475,905,medium_variant,2056
5_14,male,11.465,905,medium_variant,2056
5_10,male,6.9,905,medium_variant,2056
5_11,male,8.041,905,medium_variant,2056
6_9,male,4.598,905,medium_variant,2056
6_10,male,5.741,905,medium_variant,2056
6_11,male,6.883,905,medium_variant,2056
6_12,male,8.023,905,medium_variant,2056
7_10,male,4.587,905,medium_variant,2056
7_12,male,6.868,905,medium_variant,2056
11_16,male,6.865,905,medium_variant,2056
11_17,male,8.022,905,medium_variant,2056
11_18,male,9.185,905,medium_variant,2056
12_14,male,3.424,905,medium_variant,2056
12_16,male,5.723,905,medium_variant,2056
12_17,male,6.881,905,medium_variant,2056
12_18,male,8.044,905,medium_variant,2056
13_17,male,5.74,905,medium_variant,2056
13_18,male,6.904,905,medium_variant,2056
13_19,male,8.075,905,medium_variant,2056
15_17,male,3.456,905,medium_variant,2056
18_23,male,7.108,905,medium_variant,2056
15_24,male,11.78,905,medium_variant,2056
15_49,male,42.571,905,medium_variant,2056
15_59,male,54.496,905,medium_variant,2056
15_64,male,60.48,905,medium_variant,2056
20_64,male,54.689,905,medium_variant,2056
20_69,male,60.216,905,medium_variant,2056
25_49,male,30.792,905,medium_variant,2056
25_64,male,48.701,905,medium_variant,2056
25_69,male,54.227,905,medium_variant,2056
15plus,male,82.699,905,medium_variant,2056
16plus,male,81.552,905,medium_variant,2056
17plus,male,80.4,905,medium_variant,2056
18plus,male,79.242,905,medium_variant,2056
20plus,male,76.908,905,medium_variant,2056
21plus,male,75.728,905,medium_variant,2056
25plus,male,70.919,905,medium_variant,2056
50plus,male,40.127,905,medium_variant,2056
60plus,male,28.203,905,medium_variant,2056
65plus,male,22.219,905,medium_variant,2056
70plus,male,16.692,905,medium_variant,2056
75plus,male,11.868,905,medium_variant,2056
80plus,male,7.833,905,medium_variant,2056
85plus,male,4.528,905,medium_variant,2056
90plus,male,2.022,905,medium_variant,2056
total,male,100,905,medium_variant,2056
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2057
0_1,female,2.234,905,medium_variant,2057
0_4,female,5.575,905,medium_variant,2057
0_14,female,16.539,905,medium_variant,2057
0_17,female,19.849,905,medium_variant,2057
0_19,female,22.088,905,medium_variant,2057
0_24,female,27.848,905,medium_variant,2057
3_4,female,2.225,905,medium_variant,2057
3_5,female,3.332,905,medium_variant,2057
3_6,female,4.437,905,medium_variant,2057
4_5,female,2.219,905,medium_variant,2057
4_6,female,3.323,905,medium_variant,2057
5_14,female,10.965,905,medium_variant,2057
5_10,female,6.597,905,medium_variant,2057
5_11,female,7.689,905,medium_variant,2057
6_9,female,4.397,905,medium_variant,2057
6_10,female,5.489,905,medium_variant,2057
6_11,female,6.581,905,medium_variant,2057
6_12,female,7.672,905,medium_variant,2057
7_10,female,4.385,905,medium_variant,2057
7_12,female,6.568,905,medium_variant,2057
11_16,female,6.568,905,medium_variant,2057
11_17,female,7.677,905,medium_variant,2057
11_18,female,8.793,905,medium_variant,2057
12_14,female,3.276,905,medium_variant,2057
12_16,female,5.476,905,medium_variant,2057
12_17,female,6.586,905,medium_variant,2057
12_18,female,7.702,905,medium_variant,2057
13_17,female,5.494,905,medium_variant,2057
13_18,female,6.61,905,medium_variant,2057
13_19,female,7.734,905,medium_variant,2057
15_17,female,3.31,905,medium_variant,2057
18_23,female,6.828,905,medium_variant,2057
15_24,female,11.309,905,medium_variant,2057
15_49,female,41.33,905,medium_variant,2057
15_59,female,53.097,905,medium_variant,2057
15_64,female,58.988,905,medium_variant,2057
20_64,female,53.439,905,medium_variant,2057
20_69,female,59.064,905,medium_variant,2057
25_49,female,30.021,905,medium_variant,2057
25_64,female,47.68,905,medium_variant,2057
25_69,female,53.305,905,medium_variant,2057
15plus,female,83.461,905,medium_variant,2057
16plus,female,82.364,905,medium_variant,2057
17plus,female,81.26,905,medium_variant,2057
18plus,female,80.151,905,medium_variant,2057
20plus,female,77.912,905,medium_variant,2057
21plus,female,76.779,905,medium_variant,2057
25plus,female,72.152,905,medium_variant,2057
50plus,female,42.131,905,medium_variant,2057
60plus,female,30.364,905,medium_variant,2057
65plus,female,24.472,905,medium_variant,2057
70plus,female,18.847,905,medium_variant,2057
75plus,female,13.792,905,medium_variant,2057
80plus,female,9.402,905,medium_variant,2057
85plus,female,5.698,905,medium_variant,2057
90plus,female,2.797,905,medium_variant,2057
total,female,100,905,medium_variant,2057
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,medium_variant,2057
0_1,male,2.338,905,medium_variant,2057
0_4,male,5.834,905,medium_variant,2057
0_14,male,17.298,905,medium_variant,2057
0_17,male,20.748,905,medium_variant,2057
0_19,male,23.076,905,medium_variant,2057
0_24,male,29.04,905,medium_variant,2057
3_4,male,2.328,905,medium_variant,2057
3_5,male,3.486,905,medium_variant,2057
3_6,male,4.642,905,medium_variant,2057
4_5,male,2.321,905,medium_variant,2057
4_6,male,3.476,905,medium_variant,2057
5_14,male,11.464,905,medium_variant,2057
5_10,male,6.901,905,medium_variant,2057
5_11,male,8.042,905,medium_variant,2057
6_9,male,4.599,905,medium_variant,2057
6_10,male,5.742,905,medium_variant,2057
6_11,male,6.883,905,medium_variant,2057
6_12,male,8.024,905,medium_variant,2057
7_10,male,4.586,905,medium_variant,2057
7_12,male,6.868,905,medium_variant,2057
11_16,male,6.859,905,medium_variant,2057
11_17,male,8.014,905,medium_variant,2057
11_18,male,9.175,905,medium_variant,2057
12_14,male,3.422,905,medium_variant,2057
12_16,male,5.717,905,medium_variant,2057
12_17,male,6.872,905,medium_variant,2057
12_18,male,8.033,905,medium_variant,2057
13_17,male,5.732,905,medium_variant,2057
13_18,male,6.893,905,medium_variant,2057
13_19,male,8.06,905,medium_variant,2057
15_17,male,3.45,905,medium_variant,2057
18_23,male,7.082,905,medium_variant,2057
15_24,male,11.742,905,medium_variant,2057
15_49,male,42.462,905,medium_variant,2057
15_59,male,54.363,905,medium_variant,2057
15_64,male,60.287,905,medium_variant,2057
20_64,male,54.509,905,medium_variant,2057
20_69,male,60.106,905,medium_variant,2057
25_49,male,30.72,905,medium_variant,2057
25_64,male,48.546,905,medium_variant,2057
25_69,male,54.143,905,medium_variant,2057
15plus,male,82.702,905,medium_variant,2057
16plus,male,81.557,905,medium_variant,2057
17plus,male,80.407,905,medium_variant,2057
18plus,male,79.252,905,medium_variant,2057
20plus,male,76.924,905,medium_variant,2057
21plus,male,75.748,905,medium_variant,2057
25plus,male,70.96,905,medium_variant,2057
50plus,male,40.24,905,medium_variant,2057
60plus,male,28.339,905,medium_variant,2057
65plus,male,22.415,905,medium_variant,2057
70plus,male,16.817,905,medium_variant,2057
75plus,male,11.928,905,medium_variant,2057
80plus,male,7.837,905,medium_variant,2057
85plus,male,4.531,905,medium_variant,2057
90plus,male,2.052,905,medium_variant,2057
total,male,100,905,medium_variant,2057
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2058
0_1,female,2.231,905,medium_variant,2058
0_4,female,5.573,905,medium_variant,2058
0_14,female,16.54,905,medium_variant,2058
0_17,female,19.843,905,medium_variant,2058
0_19,female,22.078,905,medium_variant,2058
0_24,female,27.817,905,medium_variant,2058
3_4,female,2.226,905,medium_variant,2058
3_5,female,3.335,905,medium_variant,2058
3_6,female,4.44,905,medium_variant,2058
4_5,female,2.22,905,medium_variant,2058
4_6,female,3.326,905,medium_variant,2058
5_14,female,10.967,905,medium_variant,2058
5_10,female,6.601,905,medium_variant,2058
5_11,female,7.692,905,medium_variant,2058
6_9,female,4.4,905,medium_variant,2058
6_10,female,5.492,905,medium_variant,2058
6_11,female,6.583,905,medium_variant,2058
6_12,female,7.674,905,medium_variant,2058
7_10,female,4.387,905,medium_variant,2058
7_12,female,6.569,905,medium_variant,2058
11_16,female,6.562,905,medium_variant,2058
11_17,female,7.668,905,medium_variant,2058
11_18,female,8.782,905,medium_variant,2058
12_14,female,3.275,905,medium_variant,2058
12_16,female,5.471,905,medium_variant,2058
12_17,female,6.578,905,medium_variant,2058
12_18,female,7.691,905,medium_variant,2058
13_17,female,5.487,905,medium_variant,2058
13_18,female,6.6,905,medium_variant,2058
13_19,female,7.722,905,medium_variant,2058
15_17,female,3.302,905,medium_variant,2058
18_23,female,6.808,905,medium_variant,2058
15_24,female,11.277,905,medium_variant,2058
15_49,female,41.238,905,medium_variant,2058
15_59,female,53.005,905,medium_variant,2058
15_64,female,58.83,905,medium_variant,2058
20_64,female,53.292,905,medium_variant,2058
20_69,female,58.976,905,medium_variant,2058
25_49,female,29.961,905,medium_variant,2058
25_64,female,47.552,905,medium_variant,2058
25_69,female,53.237,905,medium_variant,2058
15plus,female,83.46,905,medium_variant,2058
16plus,female,82.364,905,medium_variant,2058
17plus,female,81.264,905,medium_variant,2058
18plus,female,80.157,905,medium_variant,2058
20plus,female,77.922,905,medium_variant,2058
21plus,female,76.793,905,medium_variant,2058
25plus,female,72.183,905,medium_variant,2058
50plus,female,42.221,905,medium_variant,2058
60plus,female,30.454,905,medium_variant,2058
65plus,female,24.63,905,medium_variant,2058
70plus,female,18.946,905,medium_variant,2058
75plus,female,13.842,905,medium_variant,2058
80plus,female,9.391,905,medium_variant,2058
85plus,female,5.675,905,medium_variant,2058
90plus,female,2.783,905,medium_variant,2058
total,female,100,905,medium_variant,2058
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,medium_variant,2058
0_1,male,2.334,905,medium_variant,2058
0_4,male,5.828,905,medium_variant,2058
0_14,male,17.289,905,medium_variant,2058
0_17,male,20.729,905,medium_variant,2058
0_19,male,23.052,905,medium_variant,2058
0_24,male,28.991,905,medium_variant,2058
3_4,male,2.327,905,medium_variant,2058
3_5,male,3.487,905,medium_variant,2058
3_6,male,4.642,905,medium_variant,2058
4_5,male,2.322,905,medium_variant,2058
4_6,male,3.477,905,medium_variant,2058
5_14,male,11.46,905,medium_variant,2058
5_10,male,6.901,905,medium_variant,2058
5_11,male,8.041,905,medium_variant,2058
6_9,male,4.6,905,medium_variant,2058
6_10,male,5.742,905,medium_variant,2058
6_11,male,6.881,905,medium_variant,2058
6_12,male,8.021,905,medium_variant,2058
7_10,male,4.586,905,medium_variant,2058
7_12,male,6.865,905,medium_variant,2058
11_16,male,6.848,905,medium_variant,2058
11_17,male,8.0,905,medium_variant,2058
11_18,male,9.158,905,medium_variant,2058
12_14,male,3.419,905,medium_variant,2058
12_16,male,5.708,905,medium_variant,2058
12_17,male,6.86,905,medium_variant,2058
12_18,male,8.018,905,medium_variant,2058
13_17,male,5.72,905,medium_variant,2058
13_18,male,6.878,905,medium_variant,2058
13_19,male,8.043,905,medium_variant,2058
15_17,male,3.44,905,medium_variant,2058
18_23,male,7.058,905,medium_variant,2058
15_24,male,11.703,905,medium_variant,2058
15_49,male,42.35,905,medium_variant,2058
15_59,male,54.245,905,medium_variant,2058
15_64,male,60.09,905,medium_variant,2058
20_64,male,54.327,905,medium_variant,2058
20_69,male,59.99,905,medium_variant,2058
25_49,male,30.647,905,medium_variant,2058
25_64,male,48.388,905,medium_variant,2058
25_69,male,54.05,905,medium_variant,2058
15plus,male,82.711,905,medium_variant,2058
16plus,male,81.569,905,medium_variant,2058
17plus,male,80.423,905,medium_variant,2058
18plus,male,79.271,905,medium_variant,2058
20plus,male,76.948,905,medium_variant,2058
21plus,male,75.777,905,medium_variant,2058
25plus,male,71.009,905,medium_variant,2058
50plus,male,40.361,905,medium_variant,2058
60plus,male,28.466,905,medium_variant,2058
65plus,male,22.621,905,medium_variant,2058
70plus,male,16.959,905,medium_variant,2058
75plus,male,12.003,905,medium_variant,2058
80plus,male,7.843,905,medium_variant,2058
85plus,male,4.519,905,medium_variant,2058
90plus,male,2.056,905,medium_variant,2058
total,male,100,905,medium_variant,2058
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2059
0_1,female,2.227,905,medium_variant,2059
0_4,female,5.569,905,medium_variant,2059
0_14,female,16.532,905,medium_variant,2059
0_17,female,19.825,905,medium_variant,2059
0_19,female,22.053,905,medium_variant,2059
0_24,female,27.774,905,medium_variant,2059
3_4,female,2.227,905,medium_variant,2059
3_5,female,3.336,905,medium_variant,2059
3_6,female,4.442,905,medium_variant,2059
4_5,female,2.221,905,medium_variant,2059
4_6,female,3.328,905,medium_variant,2059
5_14,female,10.963,905,medium_variant,2059
5_10,female,6.604,905,medium_variant,2059
5_11,female,7.693,905,medium_variant,2059
6_9,female,4.403,905,medium_variant,2059
6_10,female,5.495,905,medium_variant,2059
6_11,female,6.584,905,medium_variant,2059
6_12,female,7.673,905,medium_variant,2059
7_10,female,4.388,905,medium_variant,2059
7_12,female,6.567,905,medium_variant,2059
11_16,female,6.55,905,medium_variant,2059
11_17,female,7.653,905,medium_variant,2059
11_18,female,8.763,905,medium_variant,2059
12_14,female,3.27,905,medium_variant,2059
12_16,female,5.461,905,medium_variant,2059
12_17,female,6.563,905,medium_variant,2059
12_18,female,7.673,905,medium_variant,2059
13_17,female,5.474,905,medium_variant,2059
13_18,female,6.585,905,medium_variant,2059
13_19,female,7.703,905,medium_variant,2059
15_17,female,3.293,905,medium_variant,2059
18_23,female,6.786,905,medium_variant,2059
15_24,female,11.242,905,medium_variant,2059
15_49,female,41.148,905,medium_variant,2059
15_59,female,52.908,905,medium_variant,2059
15_64,female,58.666,905,medium_variant,2059
20_64,female,53.145,905,medium_variant,2059
20_69,female,58.868,905,medium_variant,2059
25_49,female,29.907,905,medium_variant,2059
25_64,female,47.425,905,medium_variant,2059
25_69,female,53.148,905,medium_variant,2059
15plus,female,83.468,905,medium_variant,2059
16plus,female,82.375,905,medium_variant,2059
17plus,female,81.278,905,medium_variant,2059
18plus,female,80.175,905,medium_variant,2059
20plus,female,77.947,905,medium_variant,2059
21plus,female,76.82,905,medium_variant,2059
25plus,female,72.226,905,medium_variant,2059
50plus,female,42.32,905,medium_variant,2059
60plus,female,30.56,905,medium_variant,2059
65plus,female,24.802,905,medium_variant,2059
70plus,female,19.079,905,medium_variant,2059
75plus,female,13.921,905,medium_variant,2059
80plus,female,9.406,905,medium_variant,2059
85plus,female,5.66,905,medium_variant,2059
90plus,female,2.756,905,medium_variant,2059
total,female,100,905,medium_variant,2059
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,medium_variant,2059
0_1,male,2.328,905,medium_variant,2059
0_4,male,5.82,905,medium_variant,2059
0_14,male,17.272,905,medium_variant,2059
0_17,male,20.702,905,medium_variant,2059
0_19,male,23.016,905,medium_variant,2059
0_24,male,28.933,905,medium_variant,2059
3_4,male,2.327,905,medium_variant,2059
3_5,male,3.486,905,medium_variant,2059
3_6,male,4.642,905,medium_variant,2059
4_5,male,2.321,905,medium_variant,2059
4_6,male,3.477,905,medium_variant,2059
5_14,male,11.452,905,medium_variant,2059
5_10,male,6.901,905,medium_variant,2059
5_11,male,8.039,905,medium_variant,2059
6_9,male,4.601,905,medium_variant,2059
6_10,male,5.742,905,medium_variant,2059
6_11,male,6.88,905,medium_variant,2059
6_12,male,8.017,905,medium_variant,2059
7_10,male,4.586,905,medium_variant,2059
7_12,male,6.861,905,medium_variant,2059
11_16,male,6.833,905,medium_variant,2059
11_17,male,7.981,905,medium_variant,2059
11_18,male,9.134,905,medium_variant,2059
12_14,male,3.413,905,medium_variant,2059
12_16,male,5.695,905,medium_variant,2059
12_17,male,6.843,905,medium_variant,2059
12_18,male,7.996,905,medium_variant,2059
13_17,male,5.706,905,medium_variant,2059
13_18,male,6.859,905,medium_variant,2059
13_19,male,8.02,905,medium_variant,2059
15_17,male,3.43,905,medium_variant,2059
18_23,male,7.032,905,medium_variant,2059
15_24,male,11.661,905,medium_variant,2059
15_49,male,42.244,905,medium_variant,2059
15_59,male,54.129,905,medium_variant,2059
15_64,male,59.898,905,medium_variant,2059
20_64,male,54.154,905,medium_variant,2059
20_69,male,59.857,905,medium_variant,2059
25_49,male,30.583,905,medium_variant,2059
25_64,male,48.237,905,medium_variant,2059
25_69,male,53.94,905,medium_variant,2059
15plus,male,82.728,905,medium_variant,2059
16plus,male,81.588,905,medium_variant,2059
17plus,male,80.446,905,medium_variant,2059
18plus,male,79.298,905,medium_variant,2059
20plus,male,76.984,905,medium_variant,2059
21plus,male,75.816,905,medium_variant,2059
25plus,male,71.067,905,medium_variant,2059
50plus,male,40.484,905,medium_variant,2059
60plus,male,28.599,905,medium_variant,2059
65plus,male,22.83,905,medium_variant,2059
70plus,male,17.127,905,medium_variant,2059
75plus,male,12.1,905,medium_variant,2059
80plus,male,7.865,905,medium_variant,2059
85plus,male,4.504,905,medium_variant,2059
90plus,male,2.035,905,medium_variant,2059
total,male,100,905,medium_variant,2059
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,constant_fertility,2060
total,female,100,905,constant_fertility,2060
0_4,female,5.35461236304622,905,constant_fertility,2060
0_14,female,16.063457690419,905,constant_fertility,2060
0_19,female,21.4940891500053,905,constant_fertility,2060
0_24,female,27.1282608302905,905,constant_fertility,2060
5_14,female,10.7088453273728,905,constant_fertility,2060
15plus,female,83.936542309581,905,constant_fertility,2060
15_24,female,11.0648031398714,905,constant_fertility,2060
15_49,female,40.9765779683856,905,constant_fertility,2060
15_59,female,52.8580382008749,905,constant_fertility,2060
15_64,female,58.6345792507083,905,constant_fertility,2060
20plus,female,78.5059108499947,905,constant_fertility,2060
20_64,female,53.203947791122,905,constant_fertility,2060
20_69,female,59.00684311671,905,constant_fertility,2060
25plus,female,72.8717391697095,905,constant_fertility,2060
25_49,female,29.9117748285141,905,constant_fertility,2060
25_64,female,47.5697761108369,905,constant_fertility,2060
25_69,female,53.3726714364248,905,constant_fertility,2060
50plus,female,42.9599643411954,905,constant_fertility,2060
60plus,female,31.0785041087061,905,constant_fertility,2060
65plus,female,25.3019630588727,905,constant_fertility,2060
70plus,female,19.4990677332847,905,constant_fertility,2060
75plus,female,14.2174302865304,905,constant_fertility,2060
80plus,female,9.58028562619046,905,constant_fertility,2060
85plus,female,5.73867534941914,905,constant_fertility,2060
90plus,female,2.76097214017213,905,constant_fertility,2060
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,constant_fertility,2060
total,male,100,905,constant_fertility,2060
0_4,male,5.59682142262903,905,constant_fertility,2060
0_14,male,16.78495598332,905,constant_fertility,2060
0_19,male,22.4363685445512,905,constant_fertility,2060
0_24,male,28.2646257718574,905,constant_fertility,2060
5_14,male,11.188134560691,905,constant_fertility,2060
15plus,male,83.21504401668,905,constant_fertility,2060
15_24,male,11.4796697885374,905,constant_fertility,2060
15_49,male,42.0736907892522,905,constant_fertility,2060
15_59,male,54.0863069437855,905,constant_fertility,2060
15_64,male,59.8706005389656,905,constant_fertility,2060
20plus,male,77.5636314554487,905,constant_fertility,2060
20_64,male,54.2191879777344,905,constant_fertility,2060
20_69,male,60.0058365673905,905,constant_fertility,2060
25plus,male,71.7353742281426,905,constant_fertility,2060
25_49,male,30.5940210007148,905,constant_fertility,2060
25_64,male,48.3909307504282,905,constant_fertility,2060
25_69,male,54.1775793400844,905,constant_fertility,2060
