region,variant,year,medianageofpopulation
934,high_variant,2075,35.1924718810969
934,instant_replacement,2075,40.4862681100553
934,low_variant,2075,48.614951781097
934,medium_variant,2075,41.182878016237
934,momentum,2075,37.1471057548453
934,no_change,2075,31.3490856545628
934,zero_migration,2075,41.0672770449628
934,constant_fertility,2080,31.3001014732408
934,constant_mortality,2080,39.6609659110881
934,high_variant,2080,35.43138558776
934,instant_replacement,2080,40.7475493081171
934,low_variant,2080,49.2758728966737
934,medium_variant,2080,41.6583760581565
934,momentum,2080,37.1092506102456
934,no_change,2080,30.7521976900233
934,zero_migration,2080,41.5454448816961
934,constant_fertility,2085,30.5690736342577
934,constant_mortality,2085,39.9478344470477
934,high_variant,2085,35.7602617766469
934,instant_replacement,2085,40.9966650488921
934,low_variant,2085,49.9719159658533
934,medium_variant,2085,42.1435017802256
934,momentum,2085,37.0935393631568
934,no_change,2085,30.1467177322197
934,zero_migration,2085,42.0337160479001
934,constant_fertility,2090,29.832334304681
934,constant_mortality,2090,40.2177756635175
934,high_variant,2090,36.1545805848932
934,instant_replacement,2090,41.2798106758905
934,low_variant,2090,50.6942353475914
934,medium_variant,2090,42.6476751910629
934,momentum,2090,37.0976247238231
934,no_change,2090,29.5600363047743
934,zero_migration,2090,42.540921557915
934,constant_fertility,2095,29.1395415486451
934,constant_mortality,2095,40.4313248231542
934,high_variant,2095,36.5610475452445
934,instant_replacement,2095,41.5890360479284
934,low_variant,2095,51.3826286779569
934,medium_variant,2095,43.1489760347292
934,momentum,2095,37.0926307030647
934,no_change,2095,28.987203080527
934,zero_migration,2095,43.0456479087459
934,constant_fertility,2100,28.4566416241323
934,constant_mortality,2100,40.5812691664679
934,high_variant,2100,36.9393529049822
934,instant_replacement,2100,41.8932523446937
934,low_variant,2100,51.9805183400674
934,medium_variant,2100,43.6161025180329
934,momentum,2100,37.0664537447495
934,no_change,2100,28.4278741456204
934,zero_migration,2100,43.517847453927
