global,year,variant,agebroad,feminityratio_femaleper100male
900,2055,constantmortality,0_4,95.3187818860313
900,2055,highvariant,0_4,95.0086357678106
900,2055,instantreplacement,0_4,94.5208652907156
900,2055,lowvariant,0_4,95.2800574667083
900,2055,mediumvariant,0_4,95.1180799575454
900,2055,nochange,0_4,95.6690025976356
900,2055,zeromigration,0_4,95.1094274779086
900,2055,constantfertility,0_14,94.6950219693201
900,2055,constantmortality,0_14,95.2267146133333
900,2055,highvariant,0_14,94.9759710225031
900,2055,instantreplacement,0_14,94.4716954636633
900,2055,lowvariant,0_14,95.2407189974015
900,2055,mediumvariant,0_14,95.0836391564042
900,2055,nochange,0_14,95.5590158169315
900,2055,zeromigration,0_14,95.0672563378013
900,2055,mediumvariant,0_17,95.0651332498921
900,2055,constantfertility,0_19,94.6616654656469
900,2055,constantmortality,0_19,95.1677949063967
900,2055,highvariant,0_19,94.9498405011288
900,2055,instantreplacement,0_19,94.4527971049857
900,2055,lowvariant,0_19,95.2079301038699
900,2055,mediumvariant,0_19,95.0540040006934
900,2055,nochange,0_19,95.4864819268113
900,2055,zeromigration,0_19,95.029055706226
900,2055,constantfertility,0_24,94.6525891857143
900,2055,constantmortality,0_24,95.1314465870803
900,2055,highvariant,0_24,94.9305625072915
900,2055,instantreplacement,0_24,94.4385680419641
900,2055,lowvariant,0_24,95.1906823090041
900,2055,mediumvariant,0_24,95.0344940233158
900,2055,nochange,0_24,95.4370240213695
900,2055,zeromigration,0_24,94.9999039592308
900,2055,mediumvariant,3_4,95.1120314834418
900,2055,mediumvariant,3_5,95.1094382068348
900,2055,mediumvariant,3_6,95.1066201898114
900,2055,mediumvariant,4_5,95.1069513740984
900,2055,mediumvariant,4_6,95.1040223447668
900,2055,mediumvariant,5_10,95.0864785921901
900,2055,mediumvariant,5_11,95.0824643168438
900,2055,constantfertility,5_14,94.6483229403472
900,2055,constantmortality,5_14,95.1808749505444
900,2055,highvariant,5_14,94.9584430320409
900,2055,instantreplacement,5_14,94.4470490033917
900,2055,lowvariant,5_14,95.2224940377894
900,2055,mediumvariant,5_14,95.0663412123441
900,2055,nochange,5_14,95.4965395668351
900,2055,zeromigration,5_14,95.0460608449979
900,2055,mediumvariant,6_9,95.0870497392199
900,2055,mediumvariant,6_10,95.0829177480443
900,2055,mediumvariant,6_11,95.0788247395773
900,2055,mediumvariant,6_12,95.0742375358175
900,2055,mediumvariant,7_10,95.0790998086462
900,2055,mediumvariant,7_12,95.0702379433672
900,2055,mediumvariant,11_16,95.0171750810334
900,2055,mediumvariant,11_17,95.0083311228269
900,2055,mediumvariant,11_18,95.0011786445787
900,2055,mediumvariant,12_14,95.0284454473853
900,2055,mediumvariant,12_16,95.008892235952
900,2055,mediumvariant,12_17,94.9999312226214
900,2055,mediumvariant,12_18,94.9929343670339
900,2055,mediumvariant,13_17,94.9905211697158
900,2055,mediumvariant,13_18,94.9839013910848
900,2055,mediumvariant,13_19,94.9794961380217
900,2055,constantfertility,15plus,99.2690917190907
900,2055,constantmortality,15plus,100.497642020344
900,2055,highvariant,15plus,99.2871173737543
900,2055,instantreplacement,15plus,99.5984813097686
900,2055,lowvariant,15plus,100.178950841673
900,2055,mediumvariant,15plus,99.6993725623776
900,2055,nochange,15plus,100.226777402306
900,2055,zeromigration,15plus,99.5637633558343
900,2055,mediumvariant,15_17,94.9711640418
900,2055,constantfertility,15_24,94.5734052088209
900,2055,constantmortality,15_24,94.9872385424222
900,2055,highvariant,15_24,94.8534796954625
900,2055,instantreplacement,15_24,94.3886809359048
900,2055,lowvariant,15_24,95.1210970933322
900,2055,mediumvariant,15_24,94.9586042048843
900,2055,nochange,15_24,95.2154991577737
900,2055,zeromigration,15_24,94.8959427184403
900,2055,constantfertility,15_49,94.7687789852171
900,2055,constantmortality,15_49,95.1653056713473
900,2055,highvariant,15_49,94.8799781502747
900,2055,instantreplacement,15_49,94.4880507214837
900,2055,lowvariant,15_49,95.0858007559194
900,2055,mediumvariant,15_49,94.9693361854088
900,2055,nochange,15_49,95.2809839785053
900,2055,zeromigration,15_49,94.8987772150309
900,2055,constantfertility,15_59,95.1284951146978
900,2055,constantmortality,15_59,95.7552834813819
900,2055,highvariant,15_59,95.2149825394956
900,2055,instantreplacement,15_59,94.9588512862165
900,2055,lowvariant,15_59,95.459746067933
900,2055,mediumvariant,15_59,95.324484410361
900,2055,nochange,15_59,95.8016585629675
900,2055,zeromigration,15_59,95.2722877214374
900,2055,constantfertility,15_64,95.4990741445744
900,2055,constantmortality,15_64,96.3017218913699
900,2055,highvariant,15_64,95.5738323029841
900,2055,instantreplacement,15_64,95.3953519384746
900,2055,lowvariant,15_64,95.8769875134839
900,2055,mediumvariant,15_64,95.710860554965
900,2055,nochange,15_64,96.3025193952719
900,2055,zeromigration,15_64,95.6524823762538
900,2055,mediumvariant,16plus,99.7847291388167
900,2055,mediumvariant,17plus,99.8733389730872
900,2055,mediumvariant,18plus,99.965215774073
900,2055,mediumvariant,18_23,94.9536516576138
900,2055,constantfertility,20plus,99.8336236183023
900,2055,constantmortality,20plus,101.050759456395
900,2055,highvariant,20plus,99.787451912264
900,2055,instantreplacement,20plus,100.07227535634
900,2055,lowvariant,20plus,100.581507924993
900,2055,mediumvariant,20plus,100.158577307085
900,2055,nochange,20plus,100.838658236113
900,2055,zeromigration,20plus,100.014585640257
900,2055,constantfertility,20_64,95.6440223361351
900,2055,constantmortality,20_64,96.4641590737272
900,2055,highvariant,20_64,95.6753322366831
900,2055,instantreplacement,20_64,95.5133157723218
900,2055,lowvariant,20_64,95.9562446302866
900,2055,mediumvariant,20_64,95.803963300437
900,2055,nochange,20_64,96.4625564704554
900,2055,zeromigration,20_64,95.7447130673114
900,2055,constantfertility,20_69,96.2742979128338
900,2055,constantmortality,20_69,97.3144507278386
900,2055,highvariant,20_69,96.2907938026732
900,2055,instantreplacement,20_69,96.2151407343388
900,2055,lowvariant,20_69,96.6509160600588
900,2055,mediumvariant,20_69,96.4569395090935
900,2055,nochange,20_69,97.2687039362439
900,2055,zeromigration,20_69,96.3717774446278
900,2055,mediumvariant,21plus,100.260259550322
900,2055,constantfertility,25plus,100.481084257328
900,2055,constantmortality,25plus,101.718011932007
900,2055,highvariant,25plus,100.390214608435
900,2055,instantreplacement,25plus,100.636821366442
900,2055,lowvariant,25plus,101.053556451336
900,2055,mediumvariant,25plus,100.705289603345
900,2055,nochange,25plus,101.565010743095
900,2055,zeromigration,25plus,100.554353406225
900,2055,constantfertility,25_49,94.8661213670453
900,2055,constantmortality,25_49,95.2395529562953
900,2055,highvariant,25_49,94.8924875054021
900,2055,instantreplacement,25_49,94.528431927617
900,2055,lowvariant,25_49,95.0730154948544
900,2055,mediumvariant,25_49,94.9738592628429
900,2055,nochange,25_49,95.3130641212869
900,2055,zeromigration,25_49,94.8999728577743
900,2055,constantfertility,25_64,95.8124653255228
900,2055,constantmortality,25_64,96.6702855755738
900,2055,highvariant,25_64,95.8075602354379
900,2055,instantreplacement,25_64,95.6633064144662
900,2055,lowvariant,25_64,96.053066623514
900,2055,mediumvariant,25_64,95.9222223202958
900,2055,nochange,25_64,96.667138671987
900,2055,zeromigration,25_64,95.8652619084312
900,2055,constantfertility,25_69,96.5214013146915
900,2055,constantmortality,25_69,97.6113061907882
900,2055,highvariant,25_69,96.5011464702879
900,2055,instantreplacement,25_69,96.4353189316994
900,2055,lowvariant,25_69,96.8115055935113
900,2055,mediumvariant,25_69,96.6470117146442
900,2055,nochange,25_69,97.5760937579793
900,2055,zeromigration,25_69,96.5607361001835
900,2055,constantfertility,50plus,106.516442389662
900,2055,constantmortality,50plus,109.057104465993
900,2055,highvariant,50plus,106.516442389662
900,2055,instantreplacement,50plus,106.516213129332
900,2055,lowvariant,50plus,106.516442389662
900,2055,mediumvariant,50plus,106.516442389662
900,2055,nochange,50plus,109.05706270424
900,2055,zeromigration,50plus,106.279285457622
900,2055,constantfertility,60plus,111.607676891578
900,2055,constantmortality,60plus,115.608619089267
900,2055,highvariant,60plus,111.607676891578
900,2055,instantreplacement,60plus,111.60751123737
900,2055,lowvariant,60plus,111.607676891578
900,2055,mediumvariant,60plus,111.607676891578
900,2055,nochange,60plus,115.608533372287
900,2055,zeromigration,60plus,111.218644878768
900,2055,constantfertility,65plus,115.459630689001
900,2055,constantmortality,65plus,120.691171935887
900,2055,highvariant,65plus,115.459630689001
900,2055,instantreplacement,65plus,115.459509211394
900,2055,lowvariant,65plus,115.459630689001
900,2055,mediumvariant,65plus,115.459630689001
900,2055,nochange,65plus,120.691051384146
900,2055,zeromigration,65plus,114.968460069132
900,2055,constantfertility,70plus,120.619743245052
900,2055,constantmortality,70plus,127.691817925185
900,2055,highvariant,70plus,120.619743245052
900,2055,instantreplacement,70plus,120.619675962364
900,2055,lowvariant,70plus,120.619743245052
900,2055,mediumvariant,70plus,120.619743245052
900,2055,nochange,70plus,127.691651267163
900,2055,zeromigration,70plus,120.077667593039
900,2055,constantfertility,75plus,126.728258270824
900,2055,constantmortality,75plus,136.299291746265
900,2055,highvariant,75plus,126.728258270824
900,2055,instantreplacement,75plus,126.728216899836
900,2055,lowvariant,75plus,126.728258270824
900,2055,mediumvariant,75plus,126.728258270824
900,2055,nochange,75plus,136.299099824933
900,2055,zeromigration,75plus,126.207577240759
900,2055,constantfertility,80plus,134.605086988648
900,2055,constantmortality,80plus,147.150742058884
900,2055,highvariant,80plus,134.605086988648
900,2055,instantreplacement,80plus,134.605056217513
900,2055,lowvariant,80plus,134.605086988648
900,2055,mediumvariant,80plus,134.605086988648
900,2055,nochange,80plus,147.150556278388
900,2055,zeromigration,80plus,134.203545374133
900,2055,constantfertility,85plus,147.823663945818
900,2055,constantmortality,85plus,162.998613633532
900,2055,highvariant,85plus,147.823663945818
900,2055,instantreplacement,85plus,147.823659935307
900,2055,lowvariant,85plus,147.823663945818
900,2055,mediumvariant,85plus,147.823663945818
900,2055,nochange,85plus,162.998448561482
900,2055,zeromigration,85plus,147.595401541815
900,2055,constantfertility,90plus,171.41663639468
900,2055,constantmortality,90plus,187.239795193375
900,2055,highvariant,90plus,171.41663639468
900,2055,instantreplacement,90plus,171.416657292249
900,2055,lowvariant,90plus,171.41663639468
900,2055,mediumvariant,90plus,171.41663639468
900,2055,nochange,90plus,187.239676566955
900,2055,zeromigration,90plus,171.241208339899
900,2060,constantfertility,total,97.830585017041
900,2060,constantmortality,total,99.4662969849648
900,2060,highvariant,total,98.0861985455839
900,2060,instantreplacement,total,98.4902588913622
900,2060,lowvariant,total,99.3781006719504
900,2060,mediumvariant,total,98.6670340487221
900,2060,nochange,total,98.9192680255109
900,2060,zeromigration,total,98.5595246755464
900,2060,mediumvariant,0_1,95.2068773928467
900,2060,constantfertility,0_4,94.9073977204837
900,2060,constantmortality,0_4,95.4316516036478
900,2060,highvariant,0_4,95.1013513920661
900,2060,instantreplacement,0_4,94.6479593686956
900,2060,lowvariant,0_4,95.3683727090091
900,2060,mediumvariant,0_4,95.2070099427713
900,2060,nochange,0_4,95.794768088077
900,2060,zeromigration,0_4,95.1991936215886
900,2060,constantfertility,0_14,94.8385234337021
900,2060,constantmortality,0_14,95.3424684620069
900,2060,highvariant,0_14,95.0600430854066
900,2060,instantreplacement,0_14,94.5635666881993
900,2060,lowvariant,0_14,95.337110498785
900,2060,mediumvariant,0_14,95.1713582344313
900,2060,nochange,0_14,95.7003258112879
900,2060,zeromigration,0_14,95.1572081060621
900,2060,mediumvariant,0_17,95.1636835648324
900,2060,constantfertility,0_19,94.8036515644626
900,2060,constantmortality,0_19,95.3037958889494
900,2060,highvariant,0_19,95.0498398594881
900,2060,instantreplacement,0_19,94.5495372327162
900,2060,lowvariant,0_19,95.3246675352406
900,2060,mediumvariant,0_19,95.160521896997
900,2060,nochange,0_19,95.649753676395
900,2060,zeromigration,0_19,95.1385364796554
900,2060,constantfertility,0_24,94.7910874667649
900,2060,constantmortality,0_24,95.2845226141865
900,2060,highvariant,0_24,95.0466243607429
900,2060,instantreplacement,0_24,94.5488210446884
900,2060,lowvariant,0_24,95.3216527476641
900,2060,mediumvariant,0_24,95.1569337031661
900,2060,nochange,0_24,95.6157199546234
900,2060,zeromigration,0_24,95.1247886404209
900,2060,mediumvariant,3_4,95.2055465667371
900,2060,mediumvariant,3_5,95.2024087664121
900,2060,mediumvariant,3_6,95.1986759520962
900,2060,mediumvariant,4_5,95.1996364699674
900,2060,mediumvariant,4_6,95.195585385116
900,2060,mediumvariant,5_10,95.1717389241803
900,2060,mediumvariant,5_11,95.1663126125586
900,2060,constantfertility,5_14,94.7985716186928
900,2060,constantmortality,5_14,95.298390171535
900,2060,highvariant,5_14,95.0382744347491
900,2060,instantreplacement,5_14,94.52146364679
900,2060,lowvariant,5_14,95.3226031617775
900,2060,mediumvariant,5_14,95.1535816904626
900,2060,nochange,5_14,95.646224633813
900,2060,zeromigration,5_14,95.1362613105468
900,2060,mediumvariant,6_9,95.1722140343373
900,2060,mediumvariant,6_10,95.1668670994564
900,2060,mediumvariant,6_11,95.1613506842951
900,2060,mediumvariant,6_12,95.1562320085923
900,2060,mediumvariant,7_10,95.1617179050361
900,2060,mediumvariant,7_12,95.1510300585332
900,2060,mediumvariant,11_16,95.1257073436109
900,2060,mediumvariant,11_17,95.125855100431
900,2060,mediumvariant,11_18,95.1263562566724
900,2060,mediumvariant,12_14,95.1238750144795
900,2060,mediumvariant,12_16,95.124085725379
900,2060,mediumvariant,12_17,95.1245273589076
900,2060,mediumvariant,12_18,95.1252889654869
900,2060,mediumvariant,13_17,95.1243244474379
900,2060,mediumvariant,13_18,95.1252472215102
900,2060,mediumvariant,13_19,95.1264486126298
900,2060,constantfertility,15plus,99.0174364276658
900,2060,constantmortality,15plus,100.570101062436
900,2060,highvariant,15plus,99.1002922064405
900,2060,instantreplacement,15plus,99.4512335870861
900,2060,lowvariant,15plus,100.160015302268
900,2060,mediumvariant,15plus,99.5844480452285
900,2060,nochange,15plus,100.195267920208
900,2060,zeromigration,15plus,99.4524069843539
900,2060,mediumvariant,15_17,95.1251824608603
900,2060,constantfertility,15_24,94.7013703153094
900,2060,constantmortality,15_24,95.1982510389702
900,2060,highvariant,15_24,95.0239192162966
900,2060,instantreplacement,15_24,94.5266737259828
900,2060,lowvariant,15_24,95.3008749828083
900,2060,mediumvariant,15_24,95.1349848434608
900,2060,nochange,15_24,95.4604860590085
900,2060,zeromigration,15_24,95.0754647088278
900,2060,constantfertility,15_49,94.8998382538921
900,2060,constantmortality,15_49,95.4184148708475
900,2060,highvariant,15_49,95.0572428557396
900,2060,instantreplacement,15_49,94.5737207702417
900,2060,lowvariant,15_49,95.3115762024978
900,2060,mediumvariant,15_49,95.1645233212644
900,2060,nochange,15_49,95.5659318370892
900,2060,zeromigration,15_49,95.0831627616301
900,2060,constantfertility,15_59,95.1913152251309
900,2060,constantmortality,15_59,95.9657968949824
900,2060,highvariant,15_59,95.3201985118497
900,2060,instantreplacement,15_59,94.9946692022968
900,2060,lowvariant,15_59,95.6029619721482
900,2060,mediumvariant,15_59,95.444218430114
900,2060,nochange,15_59,96.0240003262253
900,2060,zeromigration,15_59,95.3719558794448
900,2060,constantfertility,15_64,95.4649608607791
900,2060,constantmortality,15_64,96.4240894124911
900,2060,highvariant,15_64,95.5834411312518
900,2060,instantreplacement,15_64,95.3377231452495
900,2060,lowvariant,15_64,95.9187986508456
900,2060,mediumvariant,15_64,95.7323258045355
900,2060,nochange,15_64,96.4284338725381
900,2060,zeromigration,15_64,95.6689099909526
900,2060,mediumvariant,16plus,99.6637529942063
900,2060,mediumvariant,17plus,99.7457823152493
900,2060,mediumvariant,18plus,99.830609327185
900,2060,mediumvariant,18_23,95.1388949543673
900,2060,constantfertility,20plus,99.5508904977862
900,2060,constantmortality,20plus,101.104307669184
900,2060,highvariant,20plus,99.5629539471582
900,2060,instantreplacement,20plus,99.889899419124
900,2060,lowvariant,20plus,100.532744635253
900,2060,mediumvariant,20plus,100.008931277431
900,2060,nochange,20plus,100.792203996497
900,2060,zeromigration,20plus,99.8685436798885
900,2060,constantfertility,20_64,95.5885629501179
900,2060,constantmortality,20_64,96.5763384280441
900,2060,highvariant,20_64,95.6652000872668
900,2060,instantreplacement,20_64,95.4348722554603
900,2060,lowvariant,20_64,95.9832659631401
900,2060,mediumvariant,20_64,95.8073544239486
900,2060,nochange,20_64,96.576199266596
900,2060,zeromigration,20_64,95.7417418642626
900,2060,constantfertility,20_69,96.0582652834457
900,2060,constantmortality,20_69,97.2887781823514
900,2060,highvariant,20_69,96.1226341593477
900,2060,instantreplacement,20_69,95.982567995803
900,2060,lowvariant,20_69,96.5175691849563
900,2060,mediumvariant,20_69,96.3008921339002
900,2060,nochange,20_69,97.2328023364917
900,2060,zeromigration,20_69,96.2305030222795
900,2060,mediumvariant,21plus,100.102648460045
900,2060,constantfertility,25plus,100.162870362777
900,2060,constantmortality,25plus,101.747545778593
900,2060,highvariant,25plus,100.106992446376
900,2060,instantreplacement,25plus,100.409835938412
900,2060,lowvariant,25plus,100.977125395319
900,2060,mediumvariant,25plus,100.511811543417
900,2060,nochange,25plus,101.500122544849
900,2060,zeromigration,25plus,100.364766511798
900,2060,constantfertility,25_49,95.0014015054272
900,2060,constantmortality,25_49,95.5102120567186
900,2060,highvariant,25_49,95.0728490393014
900,2060,instantreplacement,25_49,94.5929054777526
900,2060,lowvariant,25_49,95.3155223194488
900,2060,mediumvariant,25_49,95.1769819609389
900,2060,nochange,25_49,95.6188597086325
900,2060,zeromigration,25_49,95.0864111143727
900,2060,constantfertility,25_64,95.7330912717418
900,2060,constantmortality,25_64,96.7667995486733
900,2060,highvariant,25_64,95.7652063185231
900,2060,instantreplacement,25_64,95.5525660018236
900,2060,lowvariant,25_64,96.0623138418293
900,2060,mediumvariant,25_64,95.8998030241672
900,2060,nochange,25_64,96.7641244611006
900,2060,zeromigration,25_64,95.8353949319002
900,2060,constantfertility,25_69,96.2627907309933
900,2060,constantmortality,25_69,97.5541705738698
900,2060,highvariant,25_69,96.2806673136741
900,2060,instantreplacement,25_69,96.1550225797003
900,2060,lowvariant,25_69,96.6455015386194
900,2060,mediumvariant,25_69,96.4475028111079
900,2060,nochange,25_69,97.5067763090061
900,2060,zeromigration,25_69,96.3776776286538
900,2060,constantfertility,50plus,105.723275040853
900,2060,constantmortality,50plus,108.660662267807
900,2060,highvariant,50plus,105.723275040853
900,2060,instantreplacement,50plus,105.722856199591
900,2060,lowvariant,50plus,105.723275040853
900,2060,mediumvariant,50plus,105.723275040853
900,2060,nochange,50plus,108.660617773491
900,2060,zeromigration,50plus,105.517613962468
900,2060,constantfertility,60plus,110.451391731545
900,2060,constantmortality,60plus,115.07091328615
900,2060,highvariant,60plus,110.451391731545
900,2060,instantreplacement,60plus,110.451024723625
900,2060,lowvariant,60plus,110.451391731545
900,2060,mediumvariant,60plus,110.451391731545
900,2060,nochange,60plus,115.070805745907
900,2060,zeromigration,60plus,110.152553145045
900,2060,constantfertility,65plus,113.871702453977
900,2060,constantmortality,65plus,119.827129315943
900,2060,highvariant,65plus,113.871702453977
900,2060,instantreplacement,65plus,113.871373507478
900,2060,lowvariant,65plus,113.871702453977
900,2060,mediumvariant,65plus,113.871702453977
900,2060,nochange,65plus,119.826981704378
900,2060,zeromigration,65plus,113.460829044159
900,2060,constantfertility,70plus,118.608360862423
900,2060,constantmortality,70plus,126.569632429991
900,2060,highvariant,70plus,118.608360862423
900,2060,instantreplacement,70plus,118.608091676631
900,2060,lowvariant,70plus,118.608360862423
900,2060,mediumvariant,70plus,118.608360862423
900,2060,nochange,70plus,126.569427735315
900,2060,zeromigration,70plus,118.06325779474
900,2060,constantfertility,75plus,125.232767226964
900,2060,constantmortality,75plus,136.105146722272
900,2060,highvariant,75plus,125.232767226964
900,2060,instantreplacement,75plus,125.232573610784
900,2060,lowvariant,75plus,125.232767226964
900,2060,mediumvariant,75plus,125.232767226964
900,2060,nochange,75plus,136.104874181564
900,2060,zeromigration,75plus,124.605560119818
900,2060,constantfertility,80plus,133.3166826118
900,2060,constantmortality,80plus,147.876621073249
900,2060,highvariant,80plus,133.3166826118
900,2060,instantreplacement,80plus,133.316533694676
900,2060,lowvariant,80plus,133.3166826118
900,2060,mediumvariant,80plus,133.3166826118
900,2060,nochange,80plus,147.876329877806
900,2060,zeromigration,80plus,132.69533099786
900,2060,constantfertility,85plus,144.313554826225
900,2060,constantmortality,85plus,162.944274727188
900,2060,highvariant,85plus,144.313554826225
900,2060,instantreplacement,85plus,144.313443618138
900,2060,lowvariant,85plus,144.313554826225
900,2060,mediumvariant,85plus,144.313554826225
900,2060,nochange,85plus,162.94403198635
900,2060,zeromigration,85plus,143.826103030823
900,2060,constantfertility,90plus,164.472536636288
900,2060,constantmortality,90plus,185.826320408901
900,2060,highvariant,90plus,164.472536636288
900,2060,instantreplacement,90plus,164.472482447038
900,2060,lowvariant,90plus,164.472536636288
900,2060,mediumvariant,90plus,164.472536636288
900,2060,nochange,90plus,185.826140200334
900,2060,zeromigration,90plus,164.183926874396
900,2065,constantfertility,total,97.6581571435075
900,2065,constantmortality,total,99.5664401524912
900,2065,highvariant,total,97.9722434646742
900,2065,instantreplacement,total,98.3931215719668
900,2065,lowvariant,total,99.4101939147345
900,2065,mediumvariant,total,98.609223822276
900,2065,nochange,total,98.887431754041
900,2065,zeromigration,total,98.5064971741471
900,2065,mediumvariant,0_1,95.1623520396085
900,2065,constantfertility,0_4,95.0127413091851
900,2065,constantmortality,0_4,95.4596642198599
900,2065,highvariant,0_4,95.1024666688868
900,2065,instantreplacement,0_4,94.6479802808241
900,2065,lowvariant,0_4,95.3693612146176
900,2065,mediumvariant,0_4,95.2076525734311
900,2065,nochange,0_4,95.8801005338932
900,2065,zeromigration,0_4,95.1993992268345
900,2065,constantfertility,0_14,94.9632633557292
900,2065,constantmortality,0_14,95.4290316033818
900,2065,highvariant,0_14,95.1157089592063
900,2065,instantreplacement,0_14,94.6356026872057
900,2065,lowvariant,0_14,95.3985999298031
900,2065,mediumvariant,0_14,95.2278922596369
900,2065,nochange,0_14,95.8174792528987
900,2065,zeromigration,0_14,95.2149561236575
900,2065,mediumvariant,0_17,95.2235329575727
900,2065,constantfertility,0_19,94.9352781773794
900,2065,constantmortality,0_19,95.3980704806831
900,2065,highvariant,0_19,95.1095893305963
900,2065,instantreplacement,0_19,94.6155338238813
900,2065,lowvariant,0_19,95.3977136985545
900,2065,mediumvariant,0_19,95.2244570039626
900,2065,nochange,0_19,95.7752985459006
900,2065,zeromigration,0_19,95.2043883593412
900,2065,constantfertility,0_24,94.9231845417818
900,2065,constantmortality,0_24,95.3998593913613
900,2065,highvariant,0_24,95.1222053672323
900,2065,instantreplacement,0_24,94.6213269772279
900,2065,lowvariant,0_24,95.4161980044814
900,2065,mediumvariant,0_24,95.2397835384024
900,2065,nochange,0_24,95.7607052344409
900,2065,zeromigration,0_24,95.2104666181678
900,2065,mediumvariant,3_4,95.2484244271628
900,2065,mediumvariant,3_5,95.253748654343
900,2065,mediumvariant,3_6,95.2569579649981
900,2065,mediumvariant,4_5,95.2602743066874
900,2065,mediumvariant,4_6,95.2623778106888
900,2065,mediumvariant,5_10,95.2559721322161
900,2065,mediumvariant,5_11,95.2511728594594
900,2065,constantfertility,5_14,94.9342436788545
900,2065,constantmortality,5_14,95.4138695545327
900,2065,highvariant,5_14,95.1226234575563
900,2065,instantreplacement,5_14,94.6294315470598
900,2065,lowvariant,5_14,95.4123675331446
900,2065,mediumvariant,5_14,95.2379958050098
900,2065,nochange,5_14,95.7812351112742
900,2065,zeromigration,5_14,95.2227247356564
900,2065,mediumvariant,6_9,95.2588434711532
900,2065,mediumvariant,6_10,95.2542902033421
900,2065,mediumvariant,6_11,95.2489740545909
900,2065,mediumvariant,6_12,95.2436144077965
900,2065,mediumvariant,7_10,95.251223180657
900,2065,mediumvariant,7_12,95.2397978124343
900,2065,mediumvariant,11_16,95.207689432737
900,2065,mediumvariant,11_17,95.2071443187648
900,2065,mediumvariant,11_18,95.2088360079401
900,2065,mediumvariant,12_14,95.2073744396185
900,2065,mediumvariant,12_16,95.2047370884962
900,2065,mediumvariant,12_17,95.2045931111674
900,2065,mediumvariant,12_18,95.2068901713646
900,2065,mediumvariant,13_17,95.2031998375525
900,2065,mediumvariant,13_18,95.2061115330973
900,2065,mediumvariant,13_19,95.2116331707744
900,2065,constantfertility,15plus,98.7693165721767
900,2065,constantmortality,15plus,100.647798883939
900,2065,highvariant,15plus,98.9125087664551
900,2065,instantreplacement,15plus,99.2947668986548
900,2065,lowvariant,15plus,100.149919732006
900,2065,mediumvariant,15plus,99.4714980952826
900,2065,nochange,15plus,100.15100718833
900,2065,zeromigration,15plus,99.3460319765087
900,2065,mediumvariant,15_17,95.2018120163397
900,2065,constantfertility,15_24,94.8462742326588
900,2065,constantmortality,15_24,95.3569913482603
900,2065,highvariant,15_24,95.132981150435
900,2065,instantreplacement,15_24,94.5998934403808
900,2065,lowvariant,15_24,95.4396235318673
900,2065,mediumvariant,15_24,95.2576602153769
900,2065,nochange,15_24,95.6552923529797
900,2065,zeromigration,15_24,95.2037182622425
900,2065,constantfertility,15_49,95.034375548643
900,2065,constantmortality,15_49,95.660084142285
900,2065,highvariant,15_49,95.2195765311741
900,2065,instantreplacement,15_49,94.6281172450897
900,2065,lowvariant,15_49,95.5352882814123
900,2065,mediumvariant,15_49,95.3486993140284
900,2065,nochange,15_49,95.8397255566114
900,2065,zeromigration,15_49,95.2674364218961
900,2065,constantfertility,15_59,95.2821225037438
900,2065,constantmortality,15_59,96.197561495194
900,2065,highvariant,15_59,95.4379140100866
900,2065,instantreplacement,15_59,95.0353281964445
900,2065,lowvariant,15_59,95.7697625573311
900,2065,mediumvariant,15_59,95.5807046113754
900,2065,nochange,15_59,96.2625806517799
900,2065,zeromigration,15_59,95.4936268086418
900,2065,constantfertility,15_64,95.5130334823687
900,2065,constantmortality,15_64,96.6358471541672
900,2065,highvariant,15_64,95.6600588852517
900,2065,instantreplacement,15_64,95.3478029682398
900,2065,lowvariant,15_64,96.0458452691291
900,2065,mediumvariant,15_64,95.8284998981996
900,2065,nochange,15_64,96.6325774891718
900,2065,zeromigration,15_64,95.748836189333
900,2065,mediumvariant,16plus,99.5456101246081
900,2065,mediumvariant,17plus,99.6223938293635
900,2065,mediumvariant,18plus,99.7018054867161
900,2065,mediumvariant,18_23,95.276060051316
900,2065,constantfertility,20plus,99.2675367134795
900,2065,constantmortality,20plus,101.169414753798
900,2065,highvariant,20plus,99.3467150034161
900,2065,instantreplacement,20plus,99.7070402796368
900,2065,lowvariant,20plus,100.495406877981
900,2065,mediumvariant,20plus,99.8680766575338
900,2065,nochange,20plus,100.740622329745
900,2065,zeromigration,20plus,99.7348075260869
900,2065,constantfertility,20_64,95.62286111416
900,2065,constantmortality,20_64,96.7971504160376
900,2065,highvariant,20_64,95.74256856616
900,2065,instantreplacement,20_64,95.4397217780836
900,2065,lowvariant,20_64,96.1103752811944
900,2065,mediumvariant,20_64,95.903677310061
900,2065,nochange,20_64,96.7920093736887
900,2065,zeromigration,20_64,95.8193382988971
900,2065,constantfertility,20_69,95.9906459005076
900,2065,constantmortality,20_69,97.4153365097672
900,2065,highvariant,20_69,96.100470886995
900,2065,instantreplacement,20_69,95.8935696112874
900,2065,lowvariant,20_69,96.5444595191817
900,2065,mediumvariant,20_69,96.2972192965627
900,2065,nochange,20_69,97.3422678893131
900,2065,zeromigration,20_69,96.2233169756804
900,2065,mediumvariant,21plus,99.9550162507584
900,2065,constantfertility,25plus,99.8429190515107
900,2065,constantmortality,25plus,101.79239695916
900,2065,highvariant,25plus,99.848212575005
900,2065,instantreplacement,25plus,100.187848991466
900,2065,lowvariant,25plus,100.907337262258
900,2065,mediumvariant,25plus,100.332303433757
