continent,year,variant,agebroad,feminityrato_femaleper100male
908,2020,medium variant,12_14,95.125919899719
908,2020,medium variant,12_16,95.1342095062459
908,2020,medium variant,12_17,95.1414582785837
908,2020,medium variant,12_18,95.149782494309
908,2020,medium variant,13_17,95.147860387098
908,2020,medium variant,13_18,95.1566017287612
908,2020,medium variant,13_19,95.1672001251994
908,2020,constant-fertility,15plus,109.568486432151
908,2020,constant-mortality,15plus,109.66457539126
908,2020,high variant,15plus,109.568486432151
908,2020,instant-replacement,15plus,109.568486801829
908,2020,low variant,15plus,109.568486432151
908,2020,medium variant,15plus,109.568486432151
908,2020,no change,15plus,109.66457539126
908,2020,zero-migration,15plus,109.638817456862
908,2020,medium variant,15_17,95.157696393398
908,2020,constant-fertility,15_24,95.3357014921132
908,2020,constant-mortality,15_24,95.3537608276679
908,2020,high variant,15_24,95.3357014921132
908,2020,instant-replacement,15_24,95.3357014921132
908,2020,low variant,15_24,95.3357014921132
908,2020,medium variant,15_24,95.3357014921132
908,2020,no change,15_24,95.3537608276679
908,2020,zero-migration,15_24,95.2615260869206
908,2020,constant-fertility,15_49,98.459740579526
908,2020,constant-mortality,15_49,98.5167993448779
908,2020,high variant,15_49,98.459740579526
908,2020,instant-replacement,15_49,98.459740579526
908,2020,low variant,15_49,98.459740579526
908,2020,medium variant,15_49,98.459740579526
908,2020,no change,15_49,98.5167993448779
908,2020,zero-migration,15_49,98.442125884803
908,2020,constant-fertility,15_59,100.253206007056
908,2020,constant-mortality,15_59,100.335357135286
908,2020,high variant,15_59,100.253206007056
908,2020,instant-replacement,15_59,100.253206007056
908,2020,low variant,15_59,100.253206007056
908,2020,medium variant,15_59,100.253206007056
908,2020,no change,15_59,100.335357135286
908,2020,zero-migration,15_59,100.258849990104
908,2020,constant-fertility,15_64,101.611352964725
908,2020,constant-mortality,15_64,101.711147982406
908,2020,high variant,15_64,101.611352964725
908,2020,instant-replacement,15_64,101.611352964725
908,2020,low variant,15_64,101.611352964725
908,2020,medium variant,15_64,101.611352964725
908,2020,no change,15_64,101.711147982406
908,2020,zero-migration,15_64,101.629189056503
908,2020,medium variant,16plus,109.760582366938
908,2020,medium variant,17plus,109.954707267865
908,2020,medium variant,18plus,110.151624345712
908,2020,medium variant,18_23,95.3498043693054
908,2020,constant-fertility,20plus,110.558798932095
908,2020,constant-mortality,20plus,110.664935313449
908,2020,high variant,20plus,110.558798932095
908,2020,instant-replacement,20plus,110.55879933079
908,2020,low variant,20plus,110.558798932095
908,2020,medium variant,20plus,110.558798932095
908,2020,no change,20plus,110.664935313449
908,2020,zero-migration,20plus,110.632396896705
908,2020,constant-fertility,20_64,102.173607765344
908,2020,constant-mortality,20_64,102.282207040963
908,2020,high variant,20_64,102.173607765344
908,2020,instant-replacement,20_64,102.173607765344
908,2020,low variant,20_64,102.173607765344
908,2020,medium variant,20_64,102.173607765344
908,2020,no change,20_64,102.282207040963
908,2020,zero-migration,20_64,102.194869254623
908,2020,constant-fertility,20_69,103.86556411081
908,2020,constant-mortality,20_69,103.9932792989
908,2020,high variant,20_69,103.86556411081
908,2020,instant-replacement,20_69,103.86556454757
908,2020,low variant,20_69,103.86556411081
908,2020,medium variant,20_69,103.86556411081
908,2020,no change,20_69,103.9932792989
908,2020,zero-migration,20_69,103.899015277733
908,2020,medium variant,21plus,110.770574296177
908,2020,constant-fertility,25plus,111.697834288645
908,2020,constant-mortality,25plus,111.814682902858
908,2020,high variant,25plus,111.697834288645
908,2020,instant-replacement,25plus,111.697834721888
908,2020,low variant,25plus,111.697834288645
908,2020,medium variant,25plus,111.697834288645
908,2020,no change,25plus,111.814682902858
908,2020,zero-migration,25plus,111.771175871735
908,2020,constant-fertility,25_49,99.4191580561793
908,2020,constant-mortality,25_49,99.488865705423
908,2020,high variant,25_49,99.4191580561793
908,2020,instant-replacement,25_49,99.4191580561793
908,2020,low variant,25_49,99.4191580561793
908,2020,medium variant,25_49,99.4191580561793
908,2020,no change,25_49,99.488865705423
908,2020,zero-migration,25_49,99.4145807483821
908,2020,constant-fertility,25_64,102.828938600266
908,2020,constant-mortality,25_64,102.946462538681
908,2020,high variant,25_64,102.828938600266
908,2020,instant-replacement,25_64,102.828938600266
908,2020,low variant,25_64,102.828938600266
908,2020,medium variant,25_64,102.828938600266
908,2020,no change,25_64,102.946462538681
908,2020,zero-migration,25_64,102.85564509624
908,2020,constant-fertility,25_69,104.613303495955
908,2020,constant-mortality,25_69,104.751387391055
908,2020,high variant,25_69,104.613303495955
908,2020,instant-replacement,25_69,104.613303975118
908,2020,low variant,25_69,104.613303495955
908,2020,medium variant,25_69,104.613303495955
908,2020,no change,25_69,104.751387391055
908,2020,zero-migration,25_69,104.650776689257
908,2020,constant-fertility,50plus,123.36134952819
908,2020,constant-mortality,50plus,123.604288088202
908,2020,high variant,50plus,123.36134952819
908,2020,instant-replacement,50plus,123.361350461185
908,2020,low variant,50plus,123.36134952819
908,2020,medium variant,50plus,123.36134952819
908,2020,no change,50plus,123.604288088202
908,2020,zero-migration,50plus,123.412183004205
908,2020,constant-fertility,60plus,134.015101761456
908,2020,constant-mortality,60plus,134.392349313939
908,2020,high variant,60plus,134.015101761456
908,2020,instant-replacement,60plus,134.015103400241
908,2020,low variant,60plus,134.015101761456
908,2020,medium variant,60plus,134.015101761456
908,2020,no change,60plus,134.392349313939
908,2020,zero-migration,60plus,134.063199946829
908,2020,constant-fertility,65plus,141.576260760523
908,2020,constant-mortality,65plus,142.049521977789
908,2020,high variant,65plus,141.576260760523
908,2020,instant-replacement,65plus,141.576263159633
908,2020,low variant,65plus,141.576260760523
908,2020,medium variant,65plus,141.576260760523
908,2020,no change,65plus,142.049521977789
908,2020,zero-migration,65plus,141.624945400392
908,2020,constant-fertility,70plus,150.862720503797
908,2020,constant-mortality,70plus,151.455780737703
908,2020,high variant,70plus,150.862720503797
908,2020,instant-replacement,70plus,150.862720503797
908,2020,low variant,70plus,150.862720503797
908,2020,medium variant,70plus,150.862720503797
908,2020,no change,70plus,151.455780737703
908,2020,zero-migration,70plus,150.913174650729
908,2020,constant-fertility,75plus,166.195336329501
908,2020,constant-mortality,75plus,166.953071449989
908,2020,high variant,75plus,166.195336329501
908,2020,instant-replacement,75plus,166.195336329501
908,2020,low variant,75plus,166.195336329501
908,2020,medium variant,75plus,166.195336329501
908,2020,no change,75plus,166.953071449989
908,2020,zero-migration,75plus,166.252124945997
908,2020,constant-fertility,80plus,185.07797294752
908,2020,constant-mortality,80plus,185.954133519003
908,2020,high variant,80plus,185.07797294752
908,2020,instant-replacement,80plus,185.07797294752
908,2020,low variant,80plus,185.07797294752
908,2020,medium variant,80plus,185.07797294752
908,2020,no change,80plus,185.954133519003
908,2020,zero-migration,80plus,185.136890100397
908,2020,constant-fertility,85plus,209.876629036557
908,2020,constant-mortality,85plus,210.679741827995
908,2020,high variant,85plus,209.876629036557
908,2020,instant-replacement,85plus,209.876629036557
908,2020,low variant,85plus,209.876629036557
908,2020,medium variant,85plus,209.876629036557
908,2020,no change,85plus,210.679741827995
908,2020,zero-migration,85plus,209.893800167653
908,2020,constant-fertility,90plus,252.654581715339
908,2020,constant-mortality,90plus,252.727866655405
908,2020,high variant,90plus,252.654581715339
908,2020,instant-replacement,90plus,252.654581715339
908,2020,low variant,90plus,252.654581715339
908,2020,medium variant,90plus,252.654581715339
908,2020,no change,90plus,252.727866655405
908,2020,zero-migration,90plus,252.654581715339
908,2025,constant-fertility,total,106.935889624619
908,2025,constant-mortality,total,107.105070378149
908,2025,high variant,total,106.622407914977
908,2025,instant-replacement,total,106.53065256437
908,2025,low variant,total,107.140459814244
908,2025,medium variant,total,106.875900054632
908,2025,no change,total,107.178919773869
908,2025,zero-migration,total,106.976777775947
908,2025,medium variant,0_1,94.6974331625596
908,2025,constant-fertility,0_4,94.7139885003061
908,2025,constant-mortality,0_4,94.8527743644184
908,2025,high variant,0_4,94.8054283175037
908,2025,instant-replacement,0_4,94.7792375469251
908,2025,low variant,0_4,94.8411030200089
908,2025,medium variant,0_4,94.8189487296851
908,2025,no change,0_4,94.8628273160381
908,2025,zero-migration,0_4,94.7790967508473
908,2025,constant-fertility,0_14,94.7228896220139
908,2025,constant-mortality,0_14,94.8134073432567
908,2025,high variant,0_14,94.7855963004375
908,2025,instant-replacement,0_14,94.7661149296812
908,2025,low variant,0_14,94.795185217419
908,2025,medium variant,0_14,94.7897692692226
908,2025,no change,0_14,94.8164343701882
908,2025,zero-migration,0_14,94.7568722466188
908,2025,medium variant,0_17,94.8418690620965
908,2025,constant-fertility,0_19,94.840628846413
908,2025,constant-mortality,0_19,94.910202052153
908,2025,high variant,0_19,94.8757559865735
908,2025,instant-replacement,0_19,94.8579473193798
908,2025,low variant,0_19,94.9015793807502
908,2025,medium variant,0_19,94.8874331299579
908,2025,no change,0_19,94.9150385509432
908,2025,zero-migration,0_19,94.8519609968046
908,2025,constant-fertility,0_24,94.9713517947565
908,2025,constant-mortality,0_24,95.0359227385364
908,2025,high variant,0_24,94.9883047208448
908,2025,instant-replacement,0_24,94.9708353355766
908,2025,low variant,0_24,95.0273503378878
908,2025,medium variant,0_24,95.0063269068673
908,2025,no change,0_24,95.0425063088871
908,2025,zero-migration,0_24,94.9452509423951
908,2025,medium variant,3_4,94.9171052707933
908,2025,medium variant,3_5,94.9170473683891
908,2025,medium variant,3_6,94.9100841217991
908,2025,medium variant,4_5,94.9213109467688
908,2025,medium variant,4_6,94.9106404075921
908,2025,medium variant,5_10,94.821057207107
908,2025,medium variant,5_11,94.7957089898984
908,2025,constant-fertility,5_14,94.7268526471515
908,2025,constant-mortality,5_14,94.7950003287693
908,2025,high variant,5_14,94.7748937146984
908,2025,instant-replacement,5_14,94.7593566715533
908,2025,low variant,5_14,94.7775188344732
908,2025,medium variant,5_14,94.7761130260392
908,2025,no change,5_14,94.7958044416849
908,2025,zero-migration,5_14,94.7466257850287
908,2025,medium variant,6_9,94.8259558352713
908,2025,medium variant,6_10,94.8023851179709
908,2025,medium variant,6_11,94.7761000424695
908,2025,medium variant,6_12,94.7561713349389
908,2025,medium variant,7_10,94.7810221043899
908,2025,medium variant,7_12,94.7345101021153
908,2025,medium variant,11_16,94.8183258916506
908,2025,medium variant,11_17,94.8743805358081
908,2025,medium variant,11_18,94.9239790766871
908,2025,medium variant,12_14,94.7314719639521
908,2025,medium variant,12_16,94.8524686377422
908,2025,medium variant,12_17,94.9122051952524
908,2025,medium variant,12_18,94.9635826324921
908,2025,medium variant,13_17,94.9670187255979
908,2025,medium variant,13_18,95.0180090376571
908,2025,medium variant,13_19,95.059255663427
908,2025,constant-fertility,15plus,109.308829652772
908,2025,constant-mortality,15plus,109.604456709346
908,2025,high variant,15plus,109.308829652772
908,2025,instant-replacement,15plus,109.308830052165
908,2025,low variant,15plus,109.308829652772
908,2025,medium variant,15plus,109.308829652772
908,2025,no change,15plus,109.604456709346
908,2025,zero-migration,15plus,109.425318815329
908,2025,medium variant,15_17,95.0938489209419
908,2025,constant-fertility,15_24,95.3319456496045
908,2025,constant-mortality,15_24,95.3703803902085
908,2025,high variant,15_24,95.3319456496045
908,2025,instant-replacement,15_24,95.3319456496045
908,2025,low variant,15_24,95.3319456496045
908,2025,medium variant,15_24,95.3319456496045
908,2025,no change,15_24,95.3703803902085
908,2025,zero-migration,15_24,95.2291890427296
908,2025,constant-fertility,15_49,98.0312930485327
908,2025,constant-mortality,15_49,98.18960720773
908,2025,high variant,15_49,98.0312930485327
908,2025,instant-replacement,15_49,98.0312936647917
908,2025,low variant,15_49,98.0312930485327
908,2025,medium variant,15_49,98.0312930485327
908,2025,no change,15_49,98.18960720773
908,2025,zero-migration,15_49,97.9655537256108
908,2025,constant-fertility,15_59,99.7335104040722
908,2025,constant-mortality,15_59,99.9579586169027
908,2025,high variant,15_59,99.7335104040722
908,2025,instant-replacement,15_59,99.733510883731
908,2025,low variant,15_59,99.7335104040722
908,2025,medium variant,15_59,99.7335104040722
908,2025,no change,15_59,99.9579586169027
908,2025,zero-migration,15_59,99.7139097939297
908,2025,constant-fertility,15_64,100.9965843976
908,2025,constant-mortality,15_64,101.269014367827
908,2025,high variant,15_64,100.9965843976
908,2025,instant-replacement,15_64,100.996584833448
908,2025,low variant,15_64,100.9965843976
908,2025,medium variant,15_64,100.9965843976
908,2025,no change,15_64,101.269014367827
908,2025,zero-migration,15_64,101.001565297178
908,2025,medium variant,16plus,109.51116985267
908,2025,medium variant,17plus,109.717082401604
908,2025,medium variant,18plus,109.926165368161
908,2025,medium variant,18_23,95.4117360690656
908,2025,constant-fertility,20plus,110.351969748926
908,2025,constant-mortality,20plus,110.680194921275
908,2025,high variant,20plus,110.351969748926
908,2025,instant-replacement,20plus,110.351970185337
908,2025,low variant,20plus,110.351969748926
908,2025,medium variant,20plus,110.351969748926
908,2025,no change,20plus,110.680194921275
908,2025,zero-migration,20plus,110.480513665588
908,2025,constant-fertility,20_64,101.559041074332
908,2025,constant-mortality,20_64,101.858325600494
908,2025,high variant,20_64,101.559041074332
908,2025,instant-replacement,20_64,101.559041554941
908,2025,low variant,20_64,101.559041074332
908,2025,medium variant,20_64,101.559041074332
908,2025,no change,20_64,101.858325600494
908,2025,zero-migration,20_64,101.570877069374
908,2025,constant-fertility,20_69,103.230798703302
908,2025,constant-mortality,20_69,103.585973209653
908,2025,high variant,20_69,103.230798703302
908,2025,instant-replacement,20_69,103.230799148148
908,2025,low variant,20_69,103.230798703302
908,2025,medium variant,20_69,103.230798703302
908,2025,no change,20_69,103.585973209653
908,2025,zero-migration,20_69,103.269313675419
908,2025,medium variant,21plus,110.568391792252
908,2025,constant-fertility,25plus,111.46924479378
908,2025,constant-mortality,25plus,111.831336235419
908,2025,high variant,25plus,111.46924479378
908,2025,instant-replacement,25plus,111.469245271705
908,2025,low variant,25plus,111.46924479378
908,2025,medium variant,25plus,111.46924479378
908,2025,no change,25plus,111.831336235419
908,2025,zero-migration,25plus,111.601861716644
908,2025,constant-fertility,25_49,98.9308352944808
908,2025,constant-mortality,25_49,99.1311363152619
908,2025,high variant,25_49,98.9308352944808
908,2025,instant-replacement,25_49,98.930836123644
908,2025,low variant,25_49,98.9308352944808
908,2025,medium variant,25_49,98.9308352944808
908,2025,no change,25_49,99.1311363152619
908,2025,zero-migration,25_49,98.8791106863046
908,2025,constant-fertility,25_64,102.169881356166
908,2025,constant-mortality,25_64,102.496119057177
908,2025,high variant,25_64,102.169881356166
908,2025,instant-replacement,25_64,102.169881888402
908,2025,low variant,25_64,102.169881356166
908,2025,medium variant,25_64,102.169881356166
908,2025,no change,25_64,102.496119057177
908,2025,zero-migration,25_64,102.191633026619
908,2025,constant-fertility,25_69,103.93413851048
908,2025,constant-mortality,25_69,104.320236728442
908,2025,high variant,25_69,103.93413851048
908,2025,instant-replacement,25_69,103.9341389991
908,2025,low variant,25_69,103.93413851048
908,2025,medium variant,25_69,103.93413851048
908,2025,no change,25_69,104.320236728442
908,2025,zero-migration,25_69,103.98122009034
908,2025,constant-fertility,50plus,122.31621716489
908,2025,constant-mortality,50plus,123.02392471713
908,2025,high variant,50plus,122.31621716489
908,2025,instant-replacement,50plus,122.316217326696
908,2025,low variant,50plus,122.31621716489
908,2025,medium variant,50plus,122.31621716489
908,2025,no change,50plus,123.02392471713
908,2025,zero-migration,50plus,122.406459669278
908,2025,constant-fertility,60plus,131.661968290107
908,2025,constant-mortality,60plus,132.7155482795
908,2025,high variant,60plus,131.661968290107
908,2025,instant-replacement,60plus,131.661968645586
908,2025,low variant,60plus,131.661968290107
908,2025,medium variant,60plus,131.661968290107
908,2025,no change,60plus,132.7155482795
908,2025,zero-migration,60plus,131.745245167799
908,2025,constant-fertility,65plus,138.819301977507
908,2025,constant-mortality,65plus,140.143229615918
908,2025,high variant,65plus,138.819301977507
908,2025,instant-replacement,65plus,138.819302572256
908,2025,low variant,65plus,138.819301977507
908,2025,medium variant,65plus,138.819301977507
908,2025,no change,65plus,140.143229615918
908,2025,zero-migration,65plus,138.90300616518
908,2025,constant-fertility,70plus,147.467799101774
908,2025,constant-mortality,70plus,149.11602845619
908,2025,high variant,70plus,147.467799101774
908,2025,instant-replacement,70plus,147.467800167897
908,2025,low variant,70plus,147.467799101774
908,2025,medium variant,70plus,147.467799101774
908,2025,no change,70plus,149.11602845619
908,2025,zero-migration,70plus,147.553909843753
908,2025,constant-fertility,75plus,157.718329609444
908,2025,constant-mortality,75plus,159.72972360316
908,2025,high variant,75plus,157.718329609444
908,2025,instant-replacement,75plus,157.718325968507
908,2025,low variant,75plus,157.718329609444
908,2025,medium variant,75plus,157.718329609444
908,2025,no change,75plus,159.72972360316
908,2025,zero-migration,75plus,157.809837443558
908,2025,constant-fertility,80plus,176.04773171958
908,2025,constant-mortality,80plus,178.466739326135
908,2025,high variant,80plus,176.04773171958
908,2025,instant-replacement,80plus,176.047724948816
908,2025,low variant,80plus,176.04773171958
908,2025,medium variant,80plus,176.04773171958
908,2025,no change,80plus,178.466739326135
908,2025,zero-migration,80plus,176.154276101603
908,2025,constant-fertility,85plus,199.981169583768
908,2025,constant-mortality,85plus,202.20050868025
908,2025,high variant,85plus,199.981169583768
908,2025,instant-replacement,85plus,199.981155350649
908,2025,low variant,85plus,199.981169583768
908,2025,medium variant,85plus,199.981169583768
908,2025,no change,85plus,202.20050868025
908,2025,zero-migration,85plus,200.064183810125
908,2025,constant-fertility,90plus,231.444476672152
908,2025,constant-mortality,90plus,231.799786627501
908,2025,high variant,90plus,231.444476672152
908,2025,instant-replacement,90plus,231.444476672152
908,2025,low variant,90plus,231.444476672152
908,2025,medium variant,90plus,231.444476672152
908,2025,no change,90plus,231.799786627501
908,2025,zero-migration,90plus,231.46562577587
908,2030,constant-fertility,total,106.853283167373
908,2030,constant-mortality,total,107.221206346538
908,2030,high variant,total,106.333836552282
908,2030,instant-replacement,total,106.28197823507
908,2030,low variant,total,107.208482259998
908,2030,medium variant,total,106.75523850735
908,2030,no change,total,107.343197960259
908,2030,zero-migration,total,106.905879134035
908,2030,medium variant,0_1,94.8064810781186
908,2030,constant-fertility,0_4,94.7178588413182
908,2030,constant-mortality,0_4,94.8601362545497
908,2030,high variant,0_4,94.8002190855065
908,2030,instant-replacement,0_4,94.7792244183147
908,2030,low variant,0_4,94.8475265139209
908,2030,medium variant,0_4,94.8169567086869
908,2030,no change,0_4,94.8757439763109
908,2030,zero-migration,0_4,94.7710975089666
908,2030,constant-fertility,0_14,94.7548645889366
908,2030,constant-mortality,0_14,94.8954829140923
908,2030,high variant,0_14,94.8375958723331
908,2030,instant-replacement,0_14,94.8115635114845
908,2030,low variant,0_14,94.882400311592
908,2030,medium variant,0_14,94.8549651938054
908,2030,no change,0_14,94.905956942131
908,2030,zero-migration,0_14,94.7957034788941
908,2030,medium variant,0_17,94.8356194205459
908,2030,constant-fertility,0_19,94.7737553176923
908,2030,constant-mortality,0_19,94.8852687094111
908,2030,high variant,0_19,94.8342044257934
908,2030,instant-replacement,0_19,94.8140796313713
908,2030,low variant,0_19,94.863368430618
908,2030,medium variant,0_19,94.8463871015155
908,2030,no change,0_19,94.8923635252776
908,2030,zero-migration,0_19,94.7864208018828
908,2030,constant-fertility,0_24,94.9249214863249
908,2030,constant-mortality,0_24,95.026933315869
908,2030,high variant,0_24,94.9521695283822
908,2030,instant-replacement,0_24,94.9341541256463
908,2030,low variant,0_24,95.0098017239955
908,2030,medium variant,0_24,94.977227251045
908,2030,no change,0_24,95.0375030168483
908,2030,zero-migration,0_24,94.8959819133321
908,2030,medium variant,3_4,94.8280319677767
908,2030,medium variant,3_5,94.8330527700708
908,2030,medium variant,3_6,94.8381422044793
908,2030,medium variant,4_5,94.8379259782477
908,2030,medium variant,4_6,94.8430305925145
908,2030,medium variant,5_10,94.8666241204262
908,2030,medium variant,5_11,94.8736416063145
908,2030,constant-fertility,5_14,94.7716023107736
908,2030,constant-mortality,5_14,94.9117587249392
908,2030,high variant,5_14,94.8562574368022
908,2030,instant-replacement,5_14,94.8260230413021
908,2030,low variant,5_14,94.8964828503797
908,2030,medium variant,5_14,94.8724797323837
908,2030,no change,5_14,94.9196123538197
908,2030,zero-migration,5_14,94.8068359682472
908,2030,medium variant,6_9,94.8662789840284
908,2030,medium variant,6_10,94.8712087115846
908,2030,medium variant,6_11,94.8785680181111
908,2030,medium variant,6_12,94.8838028470205
908,2030,medium variant,7_10,94.8756216763082
908,2030,medium variant,7_12,94.8887378684519
908,2030,medium variant,11_16,94.8366495488291
908,2030,medium variant,11_17,94.8224076332922
908,2030,medium variant,11_18,94.8259166025928
908,2030,medium variant,12_14,94.8698976061251
908,2030,medium variant,12_16,94.821523299282
908,2030,medium variant,12_17,94.8075378700667
908,2030,medium variant,12_18,94.8136900786646
908,2030,medium variant,13_17,94.7867199011775
908,2030,medium variant,13_18,94.7973819174278
908,2030,medium variant,13_19,94.8298815957918
908,2030,constant-fertility,15plus,109.048080951987
908,2030,constant-mortality,15plus,109.641114463415
908,2030,high variant,15plus,109.048080951987
908,2030,instant-replacement,15plus,109.048081379175
908,2030,low variant,15plus,109.048080951987
908,2030,medium variant,15plus,109.048080951987
908,2030,no change,15plus,109.641114463415
908,2030,zero-migration,15plus,109.209995557771
908,2030,medium variant,15_17,94.746534882761
908,2030,constant-fertility,15_24,95.1461529263172
908,2030,constant-mortality,15_24,95.208414993373
908,2030,high variant,15_24,95.1461529263172
908,2030,instant-replacement,15_24,95.1461528093684
908,2030,low variant,15_24,95.1461529263172
908,2030,medium variant,15_24,95.1461529263172
908,2030,no change,15_24,95.208414993373
908,2030,zero-migration,15_24,95.0332977737813
908,2030,constant-fertility,15_49,97.4633687877856
908,2030,constant-mortality,15_49,97.745996678934
908,2030,high variant,15_49,97.4633687877856
908,2030,instant-replacement,15_49,97.4633694004299
908,2030,low variant,15_49,97.4633687877856
908,2030,medium variant,15_49,97.4633687877856
908,2030,no change,15_49,97.745996678934
908,2030,zero-migration,15_49,97.3369251618765
908,2030,constant-fertility,15_59,99.3047612651588
908,2030,constant-mortality,15_59,99.7092889192625
908,2030,high variant,15_59,99.3047612651588
908,2030,instant-replacement,15_59,99.3047617504622
908,2030,low variant,15_59,99.3047612651588
908,2030,medium variant,15_59,99.3047612651588
908,2030,no change,15_59,99.7092889192625
908,2030,zero-migration,15_59,99.2526784172614
908,2030,constant-fertility,15_64,100.362481255857
908,2030,constant-mortality,15_64,100.851754973039
908,2030,high variant,15_64,100.362481255857
908,2030,instant-replacement,15_64,100.362481701513
908,2030,low variant,15_64,100.362481255857
908,2030,medium variant,15_64,100.362481255857
908,2030,no change,15_64,100.851754973039
908,2030,zero-migration,15_64,100.343169000531
908,2030,medium variant,16plus,109.248765746919
908,2030,medium variant,17plus,109.457252001446
908,2030,medium variant,18plus,109.672601023623
908,2030,medium variant,18_23,95.2601550161332
908,2030,constant-fertility,20plus,110.117792738113
908,2030,constant-mortality,20plus,110.77690689417
908,2030,high variant,20plus,110.117792738113
908,2030,instant-replacement,20plus,110.117793172468
908,2030,low variant,20plus,110.117792738113
908,2030,medium variant,20plus,110.117792738113
908,2030,no change,20plus,110.77690689417
908,2030,zero-migration,20plus,110.299304307455
908,2030,constant-fertility,20_64,100.92444098418
908,2030,constant-mortality,20_64,101.464468607862
908,2030,high variant,20_64,100.92444098418
908,2030,instant-replacement,20_64,100.924441476016
908,2030,low variant,20_64,100.92444098418
908,2030,medium variant,20_64,100.92444098418
908,2030,no change,20_64,101.464468607862
908,2030,zero-migration,20_64,100.914299155918
908,2030,constant-fertility,20_69,102.490413023678
908,2030,constant-mortality,20_69,103.135543369714
908,2030,high variant,20_69,102.490413023678
908,2030,instant-replacement,20_69,102.49041347503
908,2030,low variant,20_69,102.490413023678
908,2030,medium variant,20_69,102.490413023678
908,2030,no change,20_69,103.135543369714
908,2030,zero-migration,20_69,102.520806236964
908,2030,medium variant,21plus,110.346629985206
908,2030,constant-fertility,25plus,111.300822636897
908,2030,constant-mortality,25plus,112.033767738074
908,2030,high variant,25plus,111.300822636897
908,2030,instant-replacement,25plus,111.300823115574
908,2030,low variant,25plus,111.300822636897
908,2030,medium variant,25plus,111.300822636897
908,2030,no change,25plus,112.033767738074
908,2030,zero-migration,25plus,111.49761968512
908,2030,constant-fertility,25_49,98.3111488514254
908,2030,constant-mortality,25_49,98.6781892597774
908,2030,high variant,25_49,98.3111488514254
908,2030,instant-replacement,25_49,98.3111497180464
908,2030,low variant,25_49,98.3111488514254
908,2030,medium variant,25_49,98.3111488514254
908,2030,no change,25_49,98.6781892597774
908,2030,zero-migration,25_49,98.1904045176848
908,2030,constant-fertility,25_64,101.535844053646
908,2030,constant-mortality,25_64,102.131362558644
908,2030,high variant,25_64,101.535844053646
908,2030,instant-replacement,25_64,101.535844603943
908,2030,low variant,25_64,101.535844053646
908,2030,medium variant,25_64,101.535844053646
908,2030,no change,25_64,102.131362558644
908,2030,zero-migration,25_64,101.540197035278
908,2030,constant-fertility,25_69,103.193986688231
908,2030,constant-mortality,25_69,103.902225863573
908,2030,high variant,25_69,103.193986688231
908,2030,instant-replacement,25_69,103.193987188235
908,2030,low variant,25_69,103.193986688231
908,2030,medium variant,25_69,103.193986688231
908,2030,no change,25_69,103.902225863573
908,2030,zero-migration,25_69,103.239109144267
908,2030,constant-fertility,50plus,121.628337946341
908,2030,constant-mortality,50plus,123.017727064609
908,2030,high variant,50plus,121.628337946341
908,2030,instant-replacement,50plus,121.628338097923
908,2030,low variant,50plus,121.628337946341
908,2030,medium variant,50plus,121.628337946341
908,2030,no change,50plus,123.017727064609
908,2030,zero-migration,50plus,121.765561245663
908,2030,constant-fertility,60plus,130.011528224571
908,2030,constant-mortality,60plus,132.030503806597
908,2030,high variant,60plus,130.011528224571
908,2030,instant-replacement,60plus,130.01152854236
908,2030,low variant,60plus,130.011528224571
908,2030,medium variant,60plus,130.011528224571
908,2030,no change,60plus,132.030503806597
908,2030,zero-migration,60plus,130.130107727741
908,2030,constant-fertility,65plus,136.459678113255
908,2030,constant-mortality,65plus,138.960385719427
908,2030,high variant,65plus,136.459678113255
908,2030,instant-replacement,65plus,136.459678622362
908,2030,low variant,65plus,136.459678113255
908,2030,medium variant,65plus,136.459678113255
908,2030,no change,65plus,138.960385719427
908,2030,zero-migration,65plus,136.576374913425
908,2030,constant-fertility,70plus,144.93860410011
908,2030,constant-mortality,70plus,148.099569495408
908,2030,high variant,70plus,144.93860410011
908,2030,instant-replacement,70plus,144.938605003582
908,2030,low variant,70plus,144.93860410011
908,2030,medium variant,70plus,144.93860410011
908,2030,no change,70plus,148.099569495408
908,2030,zero-migration,70plus,145.057902056301
908,2030,constant-fertility,75plus,155.065502984146
908,2030,constant-mortality,75plus,158.994178719487
908,2030,high variant,75plus,155.065502984146
908,2030,instant-replacement,75plus,155.065504737154
908,2030,low variant,75plus,155.065502984146
908,2030,medium variant,75plus,155.065502984146
908,2030,no change,75plus,158.994178719487
908,2030,zero-migration,75plus,155.189694136265
908,2030,constant-fertility,80plus,166.506401996251
908,2030,constant-mortality,80plus,171.115987805557
908,2030,high variant,80plus,166.506401996251
908,2030,instant-replacement,80plus,166.506396211358
908,2030,low variant,80plus,166.506401996251
908,2030,medium variant,80plus,166.506401996251
908,2030,no change,80plus,171.115987805557
908,2030,zero-migration,80plus,166.637334958429
908,2030,constant-fertility,85plus,188.896281103197
908,2030,constant-mortality,85plus,193.659086762023
908,2030,high variant,85plus,188.896281103197
908,2030,instant-replacement,85plus,188.896268091281
908,2030,low variant,85plus,188.896281103197
908,2030,medium variant,85plus,188.896281103197
908,2030,no change,85plus,193.659086762023
908,2030,zero-migration,85plus,189.027760293968
908,2030,constant-fertility,90plus,220.922163293415
908,2030,constant-mortality,90plus,222.961858868747
908,2030,high variant,90plus,220.922163293415
908,2030,instant-replacement,90plus,220.922127518759
