variant,continent,year,childdependencyratio2064
medium_variant,908,2033,36.705
medium_variant,908,2034,36.585
medium_variant,908,2035,36.465
medium_variant,908,2036,36.424
medium_variant,908,2037,36.39
medium_variant,908,2038,36.366
medium_variant,908,2039,36.353
medium_variant,908,2040,36.354
medium_variant,908,2041,36.456
medium_variant,908,2042,36.565
medium_variant,908,2043,36.688
medium_variant,908,2044,36.834
medium_variant,908,2045,37.009
medium_variant,908,2046,37.271
medium_variant,908,2047,37.545
medium_variant,908,2048,37.83
medium_variant,908,2049,38.122
medium_variant,908,2050,38.418
medium_variant,908,2051,38.763
medium_variant,908,2052,39.107
medium_variant,908,2053,39.43
medium_variant,908,2054,39.708
medium_variant,908,2055,39.925
medium_variant,908,2056,40.136
medium_variant,908,2057,40.288
medium_variant,908,2058,40.377
medium_variant,908,2059,40.405
medium_variant,908,2060,40.375
medium_variant,908,2061,40.347
medium_variant,908,2062,40.264
medium_variant,908,2063,40.138
medium_variant,908,2064,39.985
medium_variant,908,2065,39.82
medium_variant,908,2066,39.704
medium_variant,908,2067,39.578
medium_variant,908,2068,39.452
medium_variant,908,2069,39.335
medium_variant,908,2070,39.236
medium_variant,908,2071,39.216
medium_variant,908,2072,39.213
medium_variant,908,2073,39.226
medium_variant,908,2074,39.252
medium_variant,908,2075,39.29
medium_variant,908,2076,39.391
medium_variant,908,2077,39.498
medium_variant,908,2078,39.609
medium_variant,908,2079,39.72
medium_variant,908,2080,39.829
medium_variant,908,2081,39.977
medium_variant,908,2082,40.118
medium_variant,908,2083,40.245
medium_variant,908,2084,40.356
medium_variant,908,2085,40.448
medium_variant,908,2086,40.556
medium_variant,908,2087,40.642
medium_variant,908,2088,40.704
medium_variant,908,2089,40.737
medium_variant,908,2090,40.743
medium_variant,908,2091,40.761
medium_variant,908,2092,40.752
medium_variant,908,2093,40.719
medium_variant,908,2094,40.663
medium_variant,908,2095,40.59
medium_variant,908,2096,40.541
medium_variant,908,2097,40.476
medium_variant,908,2098,40.4
medium_variant,908,2099,40.321
medium_variant,908,2100,40.245
high_variant,908,2015,33.7950953469477
low_variant,908,2015,33.7950953469477
constant_fertility,908,2015,33.7950953469477
instant_replacement,908,2015,33.7950953469477
zero_migration,908,2015,33.7950953469477
constant_mortality,908,2015,33.7950953469477
no_change,908,2015,33.7950953469477
high_variant,908,2020,36.6609508731019
low_variant,908,2020,33.9635939941578
constant_fertility,908,2020,34.9555913891996
instant_replacement,908,2020,37.7700693312445
zero_migration,908,2020,35.2984700723524
constant_mortality,908,2020,35.3426953272191
no_change,908,2020,34.9859624489396
high_variant,908,2025,40.1789296353645
low_variant,908,2025,33.2108334356293
constant_fertility,908,2025,35.7346203959074
instant_replacement,908,2025,41.4244334428729
zero_migration,908,2025,36.6905118982168
constant_mortality,908,2025,36.7834153170545
no_change,908,2025,35.8217725905162
high_variant,908,2030,43.043437532416
low_variant,908,2030,30.8322182441946
constant_fertility,908,2030,35.3409335966989
instant_replacement,908,2030,43.7495644966257
zero_migration,908,2030,36.8410982595225
constant_mortality,908,2030,37.0956464973045
no_change,908,2030,35.4936580883501
high_variant,908,2035,45.2026853920923
low_variant,908,2035,27.7373906496716
constant_fertility,908,2035,34.2884241981918
instant_replacement,908,2035,45.2235780565623
zero_migration,908,2035,36.1954463937978
constant_mortality,908,2035,36.6944027626114
no_change,908,2035,34.506295151447
high_variant,908,2040,45.7696249415668
low_variant,908,2040,26.7227368563887
constant_fertility,908,2040,33.9909775569564
instant_replacement,908,2040,43.2500229305756
zero_migration,908,2040,35.9806427768658
constant_mortality,908,2040,36.6648972896001
no_change,908,2040,34.2865967232572
high_variant,908,2045,46.4274078019974
low_variant,908,2045,27.1474638974062
constant_fertility,908,2045,34.4736181113046
instant_replacement,908,2045,42.9367004065852
zero_migration,908,2045,36.6499732598553
constant_mortality,908,2045,37.4085774766375
no_change,908,2045,34.8572008110413
high_variant,908,2050,47.9535585948105
low_variant,908,2050,28.4394734202549
constant_fertility,908,2050,35.4028986010875
instant_replacement,908,2050,44.4341160802325
zero_migration,908,2050,38.2108144686799
constant_mortality,908,2050,38.9080796329917
no_change,908,2050,35.87278133918
high_variant,908,2055,50.3497275252528
low_variant,908,2055,29.3026211961664
constant_fertility,908,2055,36.1373180318965
instant_replacement,908,2055,46.7172987938789
zero_migration,908,2055,39.9115179613398
constant_mortality,908,2055,40.4903702436879
no_change,908,2055,36.6757928609101
high_variant,908,2060,51.8735791603961
low_variant,908,2060,28.9907088929695
constant_fertility,908,2060,35.9834266135914
instant_replacement,908,2060,47.8651225212611
zero_migration,908,2060,40.4035213985647
constant_mortality,908,2060,41.0115841551279
no_change,908,2060,36.5855328035122
high_variant,908,2065,51.9823303329359
low_variant,908,2065,27.9079940640385
constant_fertility,908,2065,35.3022601404104
instant_replacement,908,2065,47.3025843556829
zero_migration,908,2065,39.7036081078565
constant_mortality,908,2065,40.5329927097131
no_change,908,2065,35.9772742114703
high_variant,908,2070,51.3254559599595
low_variant,908,2070,27.2378368510285
constant_fertility,908,2070,34.8917783904304
instant_replacement,908,2070,45.8208645905244
zero_migration,908,2070,38.9617694499977
constant_mortality,908,2070,40.0249722528479
no_change,908,2070,35.6442018184758
high_variant,908,2075,50.6983076478672
low_variant,908,2075,27.6866285617221
constant_fertility,908,2075,35.101308528809
instant_replacement,908,2075,44.5522583951488
zero_migration,908,2075,39.0007720768418
constant_mortality,908,2075,40.1480462707757
no_change,908,2075,35.923318584866
high_variant,908,2080,50.4039454663312
low_variant,908,2080,28.9770618430406
constant_fertility,908,2080,35.607504954963
instant_replacement,908,2080,44.0508380009928
zero_migration,908,2080,39.6616533591181
constant_mortality,908,2080,40.7448376986474
no_change,908,2080,36.4777750605206
high_variant,908,2085,51.0001094719669
low_variant,908,2085,29.7877436179619
constant_fertility,908,2085,35.9116818289175
instant_replacement,908,2085,45.1625238334559
zero_migration,908,2085,40.4281222109623
constant_mortality,908,2085,41.4147656410202
no_change,908,2085,36.8242328556588
high_variant,908,2090,51.7614192484131
low_variant,908,2090,29.8376103825621
constant_fertility,908,2090,35.9090363849732
instant_replacement,908,2090,46.0378540757298
zero_migration,908,2090,40.7944365860514
constant_mortality,908,2090,41.7580062812639
no_change,908,2090,36.8655009706906
high_variant,908,2095,52.1286336609959
low_variant,908,2095,29.2592418710888
constant_fertility,908,2095,35.7441122059054
instant_replacement,908,2095,46.1421645386703
zero_migration,908,2095,40.5892293397982
constant_mortality,908,2095,41.6548231528057
no_change,908,2095,36.7492503401755
high_variant,908,2100,51.9052583066321
low_variant,908,2100,28.730668568752
constant_fertility,908,2100,35.6557760930765
instant_replacement,908,2100,45.5552651867548
zero_migration,908,2100,40.1385321173863
constant_mortality,908,2100,41.364150288919
no_change,908,2100,36.7086696941634
