variant,continent,year,childdependencyratio2064
medium_variant,905,2027,43.123
medium_variant,905,2028,43.218
medium_variant,905,2029,43.285
medium_variant,905,2030,43.325
medium_variant,905,2031,43.429
medium_variant,905,2032,43.512
medium_variant,905,2033,43.564
medium_variant,905,2034,43.578
medium_variant,905,2035,43.549
medium_variant,905,2036,43.571
medium_variant,905,2037,43.551
medium_variant,905,2038,43.49
medium_variant,905,2039,43.387
medium_variant,905,2040,43.245
medium_variant,905,2041,43.162
medium_variant,905,2042,43.032
medium_variant,905,2043,42.877
medium_variant,905,2044,42.728
medium_variant,905,2045,42.601
medium_variant,905,2046,42.575
medium_variant,905,2047,42.568
medium_variant,905,2048,42.571
medium_variant,905,2049,42.568
medium_variant,905,2050,42.551
medium_variant,905,2051,42.6
medium_variant,905,2052,42.632
medium_variant,905,2053,42.655
medium_variant,905,2054,42.682
medium_variant,905,2055,42.719
medium_variant,905,2056,42.837
medium_variant,905,2057,42.959
medium_variant,905,2058,43.072
medium_variant,905,2059,43.154
medium_variant,905,2060,43.194
medium_variant,905,2061,43.259
medium_variant,905,2062,43.278
medium_variant,905,2063,43.262
medium_variant,905,2064,43.227
medium_variant,905,2065,43.182
medium_variant,905,2066,43.186
medium_variant,905,2067,43.176
medium_variant,905,2068,43.154
medium_variant,905,2069,43.119
medium_variant,905,2070,43.071
medium_variant,905,2071,43.073
medium_variant,905,2072,43.063
medium_variant,905,2073,43.039
medium_variant,905,2074,42.997
medium_variant,905,2075,42.936
medium_variant,905,2076,42.911
medium_variant,905,2077,42.866
medium_variant,905,2078,42.806
medium_variant,905,2079,42.744
medium_variant,905,2080,42.684
medium_variant,905,2081,42.676
medium_variant,905,2082,42.669
medium_variant,905,2083,42.66
medium_variant,905,2084,42.649
medium_variant,905,2085,42.632
medium_variant,905,2086,42.657
medium_variant,905,2087,42.674
medium_variant,905,2088,42.685
medium_variant,905,2089,42.688
medium_variant,905,2090,42.681
medium_variant,905,2091,42.707
medium_variant,905,2092,42.721
medium_variant,905,2093,42.723
medium_variant,905,2094,42.715
medium_variant,905,2095,42.695
medium_variant,905,2096,42.7
medium_variant,905,2097,42.693
medium_variant,905,2098,42.675
medium_variant,905,2099,42.646
medium_variant,905,2100,42.608
high_variant,905,2015,41.6945759728967
low_variant,905,2015,41.6945759728967
constant_fertility,905,2015,41.6945759728967
instant_replacement,905,2015,41.6945759728967
zero_migration,905,2015,41.6945759728967
constant_mortality,905,2015,41.6945759728967
no_change,905,2015,41.6945759728967
high_variant,905,2020,43.4368934853043
low_variant,905,2020,40.6670043252109
constant_fertility,905,2020,42.0231896924338
instant_replacement,905,2020,43.2302850065076
zero_migration,905,2020,41.5661182634813
constant_mortality,905,2020,42.0798552486707
no_change,905,2020,42.0511384687408
high_variant,905,2025,46.5252907549371
low_variant,905,2025,39.2263975234379
constant_fertility,905,2025,42.7055563507228
instant_replacement,905,2025,45.221322155391
zero_migration,905,2025,42.1118770682004
constant_mortality,905,2025,42.9557142758816
no_change,905,2025,42.7855853971886
high_variant,905,2030,49.7911852694458
low_variant,905,2030,36.8592478247479
constant_fertility,905,2030,42.9914738395119
instant_replacement,905,2030,46.7766370815464
zero_migration,905,2030,42.3674022867151
constant_mortality,905,2030,43.4649518982681
no_change,905,2030,43.1313968682785
high_variant,905,2035,52.7262335820576
low_variant,905,2035,34.3792416629906
constant_fertility,905,2035,43.0537150527904
instant_replacement,905,2035,48.0208346726299
zero_migration,905,2035,42.3578464305102
constant_mortality,905,2035,43.757322152328
no_change,905,2035,43.2615363277506
high_variant,905,2040,53.1118700457978
low_variant,905,2040,33.1761497522099
constant_fertility,905,2040,42.6039244599012
instant_replacement,905,2040,47.0638979939367
zero_migration,905,2040,41.8161936195702
constant_mortality,905,2040,43.5295818663495
no_change,905,2040,42.8876144582292
high_variant,905,2045,52.26466853552
low_variant,905,2045,32.5463810670326
constant_fertility,905,2045,41.9518508204816
instant_replacement,905,2045,46.0139037617895
zero_migration,905,2045,40.994271415283
constant_mortality,905,2045,42.9725618451768
no_change,905,2045,42.3210194157883
high_variant,905,2050,52.0944323205143
low_variant,905,2050,32.6461064410873
constant_fertility,905,2050,41.8551577897403
instant_replacement,905,2050,46.0012246265097
zero_migration,905,2050,40.9412940052696
constant_mortality,905,2050,43.0040988379688
no_change,905,2050,42.3047409876202
high_variant,905,2055,52.9454539001046
low_variant,905,2055,32.3920809719773
constant_fertility,905,2055,41.8954085154054
instant_replacement,905,2055,46.4935884511894
zero_migration,905,2055,41.2397145698242
constant_mortality,905,2055,43.2499452525372
no_change,905,2055,42.4205559919381
high_variant,905,2060,54.4898983962699
low_variant,905,2060,32.0836191289221
constant_fertility,905,2060,42.2135623387512
instant_replacement,905,2060,47.3094470918991
zero_migration,905,2060,41.9200938988938
constant_mortality,905,2060,43.7853708765815
no_change,905,2060,42.7963688838453
high_variant,905,2065,55.1971308368534
low_variant,905,2065,31.4658618148917
constant_fertility,905,2065,42.0520115514285
instant_replacement,905,2065,47.3440831780675
zero_migration,905,2065,41.9632081954945
constant_mortality,905,2065,43.8359722510249
no_change,905,2065,42.6955965933673
high_variant,905,2070,55.0569383305966
low_variant,905,2070,31.2395055606436
constant_fertility,905,2070,41.8489471434024
instant_replacement,905,2070,46.894150355767
zero_migration,905,2070,41.8288579535263
constant_mortality,905,2070,43.7811871931342
no_change,905,2070,42.5472090760836
high_variant,905,2075,54.2666007321733
low_variant,905,2075,31.5312135358974
constant_fertility,905,2075,41.7002347114417
instant_replacement,905,2075,46.2442258856318
zero_migration,905,2075,41.6734895114124
constant_mortality,905,2075,43.6946422361323
no_change,905,2075,42.4468050135194
high_variant,905,2080,53.2641151863095
low_variant,905,2080,31.9882718020901
constant_fertility,905,2080,41.4675903332672
instant_replacement,905,2080,45.6092580771776
zero_migration,905,2080,41.4450434598556
constant_mortality,905,2080,43.4952612663609
no_change,905,2080,42.2657664822441
high_variant,905,2085,53.1921905524733
low_variant,905,2085,32.130788998049
constant_fertility,905,2085,41.3961628413235
instant_replacement,905,2085,45.7462819673141
zero_migration,905,2085,41.5284272569623
constant_mortality,905,2085,43.4900293650506
no_change,905,2085,42.2387526733191
high_variant,905,2090,53.6879408066133
low_variant,905,2090,31.9468081008045
constant_fertility,905,2090,41.3619895216922
instant_replacement,905,2090,46.0221270899121
zero_migration,905,2090,41.7501543004637
constant_mortality,905,2090,43.5787501479772
no_change,905,2090,42.2429196981477
high_variant,905,2095,54.1913014454202
low_variant,905,2095,31.5605263656264
constant_fertility,905,2095,41.2929914174056
instant_replacement,905,2095,46.1257908603907
zero_migration,905,2095,41.8822122581614
constant_mortality,905,2095,43.6267507188075
no_change,905,2095,42.208075171521
high_variant,905,2100,54.1965572838455
low_variant,905,2100,31.3151440172451
constant_fertility,905,2100,41.1717945232449
instant_replacement,905,2100,45.9339512899885
zero_migration,905,2100,41.8342500250798
constant_mortality,905,2100,43.5717039299429
no_change,905,2100,42.1185485645064
