variant,continent,year,childdependencyratio2064
constant_mortality,904,2070,39.0656953750347
no_change,904,2070,51.1146302052824
high_variant,904,2075,50.7347120208745
low_variant,904,2075,25.9161000785727
constant_fertility,904,2075,50.7426511706859
instant_replacement,904,2075,45.7511428745042
zero_migration,904,2075,38.3604354674784
constant_mortality,904,2075,38.9674572117497
no_change,904,2075,51.2595747340307
high_variant,904,2080,50.0509056028016
low_variant,904,2080,26.4883310059325
constant_fertility,904,2080,50.8068030100335
instant_replacement,904,2080,45.4459645251586
zero_migration,904,2080,38.3133022642146
constant_mortality,904,2080,39.0135950877973
no_change,904,2080,51.390036834141
high_variant,904,2085,50.0452906250229
low_variant,904,2085,26.7570873406887
constant_fertility,904,2085,51.0863214901845
instant_replacement,904,2085,45.3000743433142
zero_migration,904,2085,38.3738082243366
constant_mortality,904,2085,39.1500977149888
no_change,904,2085,51.7114927848702
high_variant,904,2090,50.3733767662398
low_variant,904,2090,26.7416809900045
constant_fertility,904,2090,51.4621422485894
instant_replacement,904,2090,45.2955770228475
zero_migration,904,2090,38.4920712460347
constant_mortality,904,2090,39.3194661041011
no_change,904,2090,52.1113748934988
high_variant,904,2095,50.6965783448139
low_variant,904,2095,26.5589922173656
constant_fertility,904,2095,51.8185626372995
instant_replacement,904,2095,45.2966941246621
zero_migration,904,2095,38.6081859907248
constant_mortality,904,2095,39.4731908024456
no_change,904,2095,52.4825265426664
high_variant,904,2100,50.6985334730647
low_variant,904,2100,26.5881025635938
constant_fertility,904,2100,52.1171992032181
instant_replacement,904,2100,45.2222865711885
zero_migration,904,2100,38.7077846835206
constant_mortality,904,2100,39.6102991237029
no_change,904,2100,52.7930470039575
