global,year,variant,gender,freq,agebroad,totaldeaths
900,2055,no_change,male,5yearly,70plus,173753.169
900,2055,zero_migration,female,5yearly,70plus,183338.732
900,2055,zero_migration,male,5yearly,70plus,173507.29
900,2055,constant_fertility,female,5yearly,80plus,130790.61
900,2055,constant_fertility,male,5yearly,80plus,109498.084
900,2055,constant_mortality,female,5yearly,80plus,117244.238
900,2055,constant_mortality,male,5yearly,80plus,91497.002
900,2055,high_variant,female,5yearly,80plus,130790.63
900,2055,high_variant,male,5yearly,80plus,109498.095
900,2055,instant_replacement,female,5yearly,80plus,130786.772
900,2055,instant_replacement,male,5yearly,80plus,109494.88
900,2055,low_variant,female,5yearly,80plus,130790.675
900,2055,low_variant,male,5yearly,80plus,109498.1
900,2055,medium_variant,female,5yearly,80plus,130790.651
900,2055,medium_variant,male,5yearly,80plus,109498.097
900,2055,momentum,female,5yearly,80plus,117300.496
900,2055,momentum,male,5yearly,80plus,91825.0480000001
900,2055,no_change,female,5yearly,80plus,117245.324
900,2055,no_change,male,5yearly,80plus,91497.915
900,2055,zero_migration,female,5yearly,80plus,130916.887
900,2055,zero_migration,male,5yearly,80plus,109895.697
900,2055,constant_fertility,female,5yearly,90plus,55684.308
900,2055,constant_fertility,male,5yearly,90plus,37647.762
900,2055,constant_mortality,female,5yearly,90plus,37431.078
900,2055,constant_mortality,male,5yearly,90plus,22732.968
900,2055,high_variant,female,5yearly,90plus,55684.331
900,2055,high_variant,male,5yearly,90plus,37647.751
900,2055,instant_replacement,female,5yearly,90plus,55683.62
900,2055,instant_replacement,male,5yearly,90plus,37647.263
900,2055,low_variant,female,5yearly,90plus,55684.33
900,2055,low_variant,male,5yearly,90plus,37647.733
900,2055,medium_variant,female,5yearly,90plus,55684.335
900,2055,medium_variant,male,5yearly,90plus,37647.735
900,2055,momentum,female,5yearly,90plus,37410.562
900,2055,momentum,male,5yearly,90plus,22740.971
900,2055,no_change,female,5yearly,90plus,37431.211
900,2055,no_change,male,5yearly,90plus,22733.058
900,2055,zero_migration,female,5yearly,90plus,55677.652
900,2055,zero_migration,male,5yearly,90plus,37665.579
900,2060,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,constant_mortality,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,constant_mortality,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,instant_replacement,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,instant_replacement,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,momentum,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,momentum,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,no_change,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,no_change,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,zero_migration,female,5yearly,"Region, subregion, country or area *",WORLD
900,2060,zero_migration,male,5yearly,"Region, subregion, country or area *",WORLD
900,2060,constant_fertility,female,5yearly,0_4,12323.07
900,2060,constant_fertility,male,5yearly,0_4,16649.313
900,2060,constant_mortality,female,5yearly,0_4,17830.276
900,2060,constant_mortality,male,5yearly,0_4,20686.561
900,2060,high_variant,female,5yearly,0_4,7204.52500000001
900,2060,high_variant,male,5yearly,0_4,9502.24400000001
900,2060,instant_replacement,female,5yearly,0_4,3293.886
900,2060,instant_replacement,male,5yearly,0_4,4189.697
900,2060,low_variant,female,5yearly,0_4,3336.938
900,2060,low_variant,male,5yearly,0_4,4467.901
900,2060,medium_variant,female,5yearly,0_4,5060.138
900,2060,medium_variant,male,5yearly,0_4,6716.715
900,2060,momentum,female,5yearly,0_4,13623.732
900,2060,momentum,male,5yearly,0_4,15698.028
900,2060,no_change,female,5yearly,0_4,43598.617
900,2060,no_change,male,5yearly,0_4,50775.235
900,2060,zero_migration,female,5yearly,0_4,5136.661
900,2060,zero_migration,male,5yearly,0_4,6818.505
900,2060,constant_fertility,female,5yearly,0_14,14251.768
900,2060,constant_fertility,male,5yearly,0_14,19622.763
900,2060,constant_mortality,female,5yearly,0_14,21816.73
900,2060,constant_mortality,male,5yearly,0_14,25217.515
900,2060,high_variant,female,5yearly,0_14,8523.07400000001
900,2060,high_variant,male,5yearly,0_14,11499.004
900,2060,instant_replacement,female,5yearly,0_14,3911.069
900,2060,instant_replacement,male,5yearly,0_14,5094.134
900,2060,low_variant,female,5yearly,0_14,4046.421
900,2060,low_variant,male,5yearly,0_14,5558.203
900,2060,medium_variant,female,5yearly,0_14,6049.619
900,2060,medium_variant,male,5yearly,0_14,8224.864
900,2060,momentum,female,5yearly,0_14,16297.831
900,2060,momentum,male,5yearly,0_14,18771.236
900,2060,no_change,female,5yearly,0_14,51585.597
900,2060,no_change,male,5yearly,0_14,59794.587
900,2060,zero_migration,female,5yearly,0_14,6139.174
900,2060,zero_migration,male,5yearly,0_14,8345.801
900,2060,constant_fertility,female,5yearly,0_19,15328.518
900,2060,constant_fertility,male,5yearly,0_19,21593.466
900,2060,constant_mortality,female,5yearly,0_19,24062.051
900,2060,constant_mortality,male,5yearly,0_19,28077.061
900,2060,high_variant,female,5yearly,0_19,9375.877
900,2060,high_variant,male,5yearly,0_19,13041.06
900,2060,instant_replacement,female,5yearly,0_19,4373.61
900,2060,instant_replacement,male,5yearly,0_19,5918.959
900,2060,low_variant,female,5yearly,0_19,4556.335
900,2060,low_variant,male,5yearly,0_19,6487.446
900,2060,medium_variant,female,5yearly,0_19,6721.731
900,2060,medium_variant,male,5yearly,0_19,9444.501
900,2060,momentum,female,5yearly,0_19,17935.817
900,2060,momentum,male,5yearly,0_19,20924.892
900,2060,no_change,female,5yearly,0_19,55249.452
900,2060,no_change,male,5yearly,0_19,64398.126
900,2060,zero_migration,female,5yearly,0_19,6819.23
900,2060,zero_migration,male,5yearly,0_19,9578.485
900,2060,constant_fertility,female,5yearly,0_24,16702.312
900,2060,constant_fertility,male,5yearly,0_24,24194.38
900,2060,constant_mortality,female,5yearly,0_24,27035.597
900,2060,constant_mortality,male,5yearly,0_24,32060.851
900,2060,high_variant,female,5yearly,0_24,10535.67
900,2060,high_variant,male,5yearly,0_24,15230.931
900,2060,instant_replacement,female,5yearly,0_24,5056.608
900,2060,instant_replacement,male,5yearly,0_24,7217.687
900,2060,low_variant,female,5yearly,0_24,5303.043
900,2060,low_variant,male,5yearly,0_24,7893.106
900,2060,medium_variant,female,5yearly,0_24,7668.647
900,2060,medium_variant,male,5yearly,0_24,11230.359
900,2060,momentum,female,5yearly,0_24,20181.784
900,2060,momentum,male,5yearly,0_24,24093.046
900,2060,no_change,female,5yearly,0_24,59629.986
900,2060,no_change,male,5yearly,0_24,70174.087
900,2060,zero_migration,female,5yearly,0_24,7776.723
900,2060,zero_migration,male,5yearly,0_24,11381.578
900,2060,constant_fertility,female,5yearly,5_14,1928.698
900,2060,constant_fertility,male,5yearly,5_14,2973.45
900,2060,constant_mortality,female,5yearly,5_14,3986.454
900,2060,constant_mortality,male,5yearly,5_14,4530.954
900,2060,high_variant,female,5yearly,5_14,1318.549
900,2060,high_variant,male,5yearly,5_14,1996.76
900,2060,instant_replacement,female,5yearly,5_14,617.183
900,2060,instant_replacement,male,5yearly,5_14,904.436999999999
900,2060,low_variant,female,5yearly,5_14,709.483
900,2060,low_variant,male,5yearly,5_14,1090.302
900,2060,medium_variant,female,5yearly,5_14,989.480999999999
900,2060,medium_variant,male,5yearly,5_14,1508.149
900,2060,momentum,female,5yearly,5_14,2674.099
900,2060,momentum,male,5yearly,5_14,3073.208
900,2060,no_change,female,5yearly,5_14,7986.98
900,2060,no_change,male,5yearly,5_14,9019.352
900,2060,zero_migration,female,5yearly,5_14,1002.513
900,2060,zero_migration,male,5yearly,5_14,1527.296
900,2060,constant_fertility,female,5yearly,15plus,244350.256
900,2060,constant_fertility,male,5yearly,15plus,262694.148
900,2060,constant_mortality,female,5yearly,15plus,292121.948
900,2060,constant_mortality,male,5yearly,15plus,310793.601
900,2060,high_variant,female,5yearly,15plus,243773.544
900,2060,high_variant,male,5yearly,15plus,261664.441
900,2060,instant_replacement,female,5yearly,15plus,239967.508
900,2060,instant_replacement,male,5yearly,15plus,255293.269
900,2060,low_variant,female,5yearly,15plus,240798.212
900,2060,low_variant,male,5yearly,15plus,256347.009
900,2060,medium_variant,female,5yearly,15plus,242267.865
900,2060,medium_variant,male,5yearly,15plus,258973.358
900,2060,momentum,female,5yearly,15plus,286891.209
900,2060,momentum,male,5yearly,15plus,305718.653
900,2060,no_change,female,5yearly,15plus,298662.351
900,2060,no_change,male,5yearly,15plus,319100.308
900,2060,zero_migration,female,5yearly,15plus,243157.467
900,2060,zero_migration,male,5yearly,15plus,260843.251
900,2060,constant_fertility,female,5yearly,15_24,2450.544
900,2060,constant_fertility,male,5yearly,15_24,4571.617
900,2060,constant_mortality,female,5yearly,15_24,5218.867
900,2060,constant_mortality,male,5yearly,15_24,6843.336
900,2060,high_variant,female,5yearly,15_24,2012.596
900,2060,high_variant,male,5yearly,15_24,3731.927
900,2060,instant_replacement,female,5yearly,15_24,1145.539
900,2060,instant_replacement,male,5yearly,15_24,2123.553
900,2060,low_variant,female,5yearly,15_24,1256.622
900,2060,low_variant,male,5yearly,15_24,2334.903
900,2060,medium_variant,female,5yearly,15_24,1619.028
900,2060,medium_variant,male,5yearly,15_24,3005.495
900,2060,momentum,female,5yearly,15_24,3883.953
900,2060,momentum,male,5yearly,15_24,5321.81
900,2060,no_change,female,5yearly,15_24,8044.389
900,2060,no_change,male,5yearly,15_24,10379.5
900,2060,zero_migration,female,5yearly,15_24,1637.549
900,2060,zero_migration,male,5yearly,15_24,3035.777
900,2060,constant_fertility,female,5yearly,15_49,13248.476
900,2060,constant_fertility,male,5yearly,15_49,22974.24
900,2060,constant_mortality,female,5yearly,15_49,29099.354
900,2060,constant_mortality,male,5yearly,15_49,41379.69
900,2060,high_variant,female,5yearly,15_49,12671.699
900,2060,high_variant,male,5yearly,15_49,21944.482
900,2060,instant_replacement,female,5yearly,15_49,8882.22
900,2060,instant_replacement,male,5yearly,15_49,15591.29
900,2060,low_variant,female,5yearly,15_49,9696.264
900,2060,low_variant,male,5yearly,15_49,16626.952
900,2060,medium_variant,female,5yearly,15_49,11165.967
900,2060,medium_variant,male,5yearly,15_49,19253.357
900,2060,momentum,female,5yearly,15_49,23057.432
900,2060,momentum,male,5yearly,15_49,34752.856
900,2060,no_change,female,5yearly,15_49,35631.363
900,2060,no_change,male,5yearly,15_49,49677.844
900,2060,zero_migration,female,5yearly,15_49,11278.832
900,2060,zero_migration,male,5yearly,15_49,19461.269
900,2060,constant_fertility,female,5yearly,15_59,24067.309
900,2060,constant_fertility,male,5yearly,15_59,41213.622
900,2060,constant_mortality,female,5yearly,15_59,49135.404
900,2060,constant_mortality,male,5yearly,15_59,72114.131
900,2060,high_variant,female,5yearly,15_59,23490.535
900,2060,high_variant,male,5yearly,15_59,40183.866
900,2060,instant_replacement,female,5yearly,15_59,19699.06
900,2060,instant_replacement,male,5yearly,15_59,33827.853
900,2060,low_variant,female,5yearly,15_59,20515.106
900,2060,low_variant,male,5yearly,15_59,34866.344
900,2060,medium_variant,female,5yearly,15_59,21984.807
900,2060,medium_variant,male,5yearly,15_59,37492.747
900,2060,momentum,female,5yearly,15_59,43254.684
900,2060,momentum,male,5yearly,15_59,65692.955
900,2060,no_change,female,5yearly,15_59,55669.187
900,2060,no_change,male,5yearly,15_59,80414.449
900,2060,zero_migration,female,5yearly,15_59,22198.756
900,2060,zero_migration,male,5yearly,15_59,37877.396
900,2060,constant_fertility,female,5yearly,15_64,33614.409
900,2060,constant_fertility,male,5yearly,15_64,56209.017
900,2060,constant_mortality,female,5yearly,15_64,65923.004
900,2060,constant_mortality,male,5yearly,15_64,95555.301
900,2060,high_variant,female,5yearly,15_64,33037.634
900,2060,high_variant,male,5yearly,15_64,55179.267
900,2060,instant_replacement,female,5yearly,15_64,29244.6
900,2060,instant_replacement,male,5yearly,15_64,48821.137
900,2060,low_variant,female,5yearly,15_64,30062.215
900,2060,low_variant,male,5yearly,15_64,49861.749
900,2060,medium_variant,female,5yearly,15_64,31531.915
900,2060,medium_variant,male,5yearly,15_64,52488.149
900,2060,momentum,female,5yearly,15_64,60192.149
900,2060,momentum,male,5yearly,15_64,89273.116
900,2060,no_change,female,5yearly,15_64,72457.862
900,2060,no_change,male,5yearly,15_64,103856.83
900,2060,zero_migration,female,5yearly,15_64,31848.363
900,2060,zero_migration,male,5yearly,15_64,53023.037
900,2060,constant_fertility,female,5yearly,20plus,243273.506
900,2060,constant_fertility,male,5yearly,20plus,260723.445
900,2060,constant_mortality,female,5yearly,20plus,289876.627
900,2060,constant_mortality,male,5yearly,20plus,307934.055
900,2060,high_variant,female,5yearly,20plus,242920.741
900,2060,high_variant,male,5yearly,20plus,260122.385
900,2060,instant_replacement,female,5yearly,20plus,239504.967
900,2060,instant_replacement,male,5yearly,20plus,254468.444
900,2060,low_variant,female,5yearly,20plus,240288.298
900,2060,low_variant,male,5yearly,20plus,255417.766
900,2060,medium_variant,female,5yearly,20plus,241595.753
900,2060,medium_variant,male,5yearly,20plus,257753.721
900,2060,momentum,female,5yearly,20plus,285253.223
900,2060,momentum,male,5yearly,20plus,303564.997
900,2060,no_change,female,5yearly,20plus,294998.496
900,2060,no_change,male,5yearly,20plus,314496.769
900,2060,zero_migration,female,5yearly,20plus,242477.411
900,2060,zero_migration,male,5yearly,20plus,259610.567
900,2060,constant_fertility,female,5yearly,20_64,32537.659
900,2060,constant_fertility,male,5yearly,20_64,54238.314
900,2060,constant_mortality,female,5yearly,20_64,63677.683
900,2060,constant_mortality,male,5yearly,20_64,92695.755
900,2060,high_variant,female,5yearly,20_64,32184.831
900,2060,high_variant,male,5yearly,20_64,53637.211
900,2060,instant_replacement,female,5yearly,20_64,28782.059
900,2060,instant_replacement,male,5yearly,20_64,47996.312
900,2060,low_variant,female,5yearly,20_64,29552.301
900,2060,low_variant,male,5yearly,20_64,48932.506
900,2060,medium_variant,female,5yearly,20_64,30859.803
900,2060,medium_variant,male,5yearly,20_64,51268.512
900,2060,momentum,female,5yearly,20_64,58554.163
900,2060,momentum,male,5yearly,20_64,87119.46
900,2060,no_change,female,5yearly,20_64,68794.007
900,2060,no_change,male,5yearly,20_64,99253.291
900,2060,zero_migration,female,5yearly,20_64,31168.307
900,2060,zero_migration,male,5yearly,20_64,51790.353
900,2060,constant_fertility,female,5yearly,20_69,47364.551
900,2060,constant_fertility,male,5yearly,20_69,75518.325
900,2060,constant_mortality,female,5yearly,20_69,88415.228
900,2060,constant_mortality,male,5yearly,20_69,124589.946
900,2060,high_variant,female,5yearly,20_69,47011.725
900,2060,high_variant,male,5yearly,20_69,74917.221
900,2060,instant_replacement,female,5yearly,20_69,43606.93
900,2060,instant_replacement,male,5yearly,20_69,69273.787
900,2060,low_variant,female,5yearly,20_69,44379.202
900,2060,low_variant,male,5yearly,20_69,70212.536
900,2060,medium_variant,female,5yearly,20_69,45686.704
900,2060,medium_variant,male,5yearly,20_69,72548.529
900,2060,momentum,female,5yearly,20_69,83477.029
900,2060,momentum,male,5yearly,20_69,119183.947
900,2060,no_change,female,5yearly,20_69,93532.79
900,2060,no_change,male,5yearly,20_69,131148.775
900,2060,zero_migration,female,5yearly,20_69,46136.322
900,2060,zero_migration,male,5yearly,20_69,73266.72
900,2060,constant_fertility,female,5yearly,25plus,241899.712
900,2060,constant_fertility,male,5yearly,25plus,258122.531
900,2060,constant_mortality,female,5yearly,25plus,286903.081
900,2060,constant_mortality,male,5yearly,25plus,303950.265
900,2060,high_variant,female,5yearly,25plus,241760.948
900,2060,high_variant,male,5yearly,25plus,257932.514
900,2060,instant_replacement,female,5yearly,25plus,238821.969
900,2060,instant_replacement,male,5yearly,25plus,253169.716
900,2060,low_variant,female,5yearly,25plus,239541.59
900,2060,low_variant,male,5yearly,25plus,254012.106
900,2060,medium_variant,female,5yearly,25plus,240648.837
900,2060,medium_variant,male,5yearly,25plus,255967.863
900,2060,momentum,female,5yearly,25plus,283007.256
900,2060,momentum,male,5yearly,25plus,300396.843
900,2060,no_change,female,5yearly,25plus,290617.962
900,2060,no_change,male,5yearly,25plus,308720.808
900,2060,zero_migration,female,5yearly,25plus,241519.918
900,2060,zero_migration,male,5yearly,25plus,257807.474
900,2060,constant_fertility,female,5yearly,25_69,45990.757
900,2060,constant_fertility,male,5yearly,25_69,72917.411
900,2060,constant_mortality,female,5yearly,25_69,85441.682
900,2060,constant_mortality,male,5yearly,25_69,120606.156
900,2060,high_variant,female,5yearly,25_69,45851.932
900,2060,high_variant,male,5yearly,25_69,72727.35
900,2060,instant_replacement,female,5yearly,25_69,42923.932
900,2060,instant_replacement,male,5yearly,25_69,67975.059
900,2060,low_variant,female,5yearly,25_69,43632.494
900,2060,low_variant,male,5yearly,25_69,68806.876
900,2060,medium_variant,female,5yearly,25_69,44739.788
900,2060,medium_variant,male,5yearly,25_69,70762.671
900,2060,momentum,female,5yearly,25_69,81231.062
900,2060,momentum,male,5yearly,25_69,116015.793
900,2060,no_change,female,5yearly,25_69,89152.256
900,2060,no_change,male,5yearly,25_69,125372.814
900,2060,zero_migration,female,5yearly,25_69,45178.829
900,2060,zero_migration,male,5yearly,25_69,71463.627
900,2060,constant_fertility,female,5yearly,40plus,236781.261
900,2060,constant_fertility,male,5yearly,40plus,249250.632
900,2060,constant_mortality,female,5yearly,40plus,274866.851
900,2060,constant_mortality,male,5yearly,40plus,287540.808
900,2060,high_variant,female,5yearly,40plus,236877.291
900,2060,high_variant,male,5yearly,40plus,249431.64
900,2060,instant_replacement,female,5yearly,40plus,235638.035
900,2060,instant_replacement,male,5yearly,40plus,247491.278
900,2060,low_variant,female,5yearly,40plus,236104.6
900,2060,low_variant,male,5yearly,40plus,248101.873
900,2060,medium_variant,female,5yearly,40plus,236491.121
900,2060,medium_variant,male,5yearly,40plus,248767.079
900,2060,momentum,female,5yearly,40plus,273741.646
900,2060,momentum,male,5yearly,40plus,286817.384
900,2060,no_change,female,5yearly,40plus,275578.47
900,2060,no_change,male,5yearly,40plus,288536.227
900,2060,zero_migration,female,5yearly,40plus,237316.917
900,2060,zero_migration,male,5yearly,40plus,250525.494
900,2060,constant_fertility,female,5yearly,50plus,231101.78
900,2060,constant_fertility,male,5yearly,50plus,239719.908
900,2060,constant_mortality,female,5yearly,50plus,263022.594
900,2060,constant_mortality,male,5yearly,50plus,269413.911
900,2060,high_variant,female,5yearly,50plus,231101.845
900,2060,high_variant,male,5yearly,50plus,239719.959
900,2060,instant_replacement,female,5yearly,50plus,231085.288
900,2060,instant_replacement,male,5yearly,50plus,239701.979
900,2060,low_variant,female,5yearly,50plus,231101.948
900,2060,low_variant,male,5yearly,50plus,239720.057
900,2060,medium_variant,female,5yearly,50plus,231101.898
900,2060,medium_variant,male,5yearly,50plus,239720.001
900,2060,momentum,female,5yearly,50plus,263833.777
900,2060,momentum,male,5yearly,50plus,270965.797
900,2060,no_change,female,5yearly,50plus,263030.988
900,2060,no_change,male,5yearly,50plus,269422.464
900,2060,zero_migration,female,5yearly,50plus,231878.635
900,2060,zero_migration,male,5yearly,50plus,241381.982
900,2060,constant_fertility,female,5yearly,60plus,220282.947
900,2060,constant_fertility,male,5yearly,60plus,221480.526
900,2060,constant_mortality,female,5yearly,60plus,242986.544
900,2060,constant_mortality,male,5yearly,60plus,238679.47
900,2060,high_variant,female,5yearly,60plus,220283.009
900,2060,high_variant,male,5yearly,60plus,221480.575
900,2060,instant_replacement,female,5yearly,60plus,220268.448
900,2060,instant_replacement,male,5yearly,60plus,221465.416
900,2060,low_variant,female,5yearly,60plus,220283.106
900,2060,low_variant,male,5yearly,60plus,221480.665
900,2060,medium_variant,female,5yearly,60plus,220283.058
900,2060,medium_variant,male,5yearly,60plus,221480.611
900,2060,momentum,female,5yearly,60plus,243636.525
900,2060,momentum,male,5yearly,60plus,240025.698
900,2060,no_change,female,5yearly,60plus,242993.164
900,2060,no_change,male,5yearly,60plus,238685.859
900,2060,zero_migration,female,5yearly,60plus,220958.711
900,2060,zero_migration,male,5yearly,60plus,222965.855
900,2060,constant_fertility,female,5yearly,65plus,210735.847
900,2060,constant_fertility,male,5yearly,65plus,206485.131
900,2060,constant_mortality,female,5yearly,65plus,226198.944
900,2060,constant_mortality,male,5yearly,65plus,215238.3
900,2060,high_variant,female,5yearly,65plus,210735.91
900,2060,high_variant,male,5yearly,65plus,206485.174
900,2060,instant_replacement,female,5yearly,65plus,210722.908
900,2060,instant_replacement,male,5yearly,65plus,206472.132
900,2060,low_variant,female,5yearly,65plus,210735.997
900,2060,low_variant,male,5yearly,65plus,206485.26
900,2060,medium_variant,female,5yearly,65plus,210735.95
900,2060,medium_variant,male,5yearly,65plus,206485.209
900,2060,momentum,female,5yearly,65plus,226699.06
900,2060,momentum,male,5yearly,65plus,216445.537
900,2060,no_change,female,5yearly,65plus,226204.489
900,2060,no_change,male,5yearly,65plus,215243.478
900,2060,zero_migration,female,5yearly,65plus,211309.104
900,2060,zero_migration,male,5yearly,65plus,207820.214
900,2060,constant_fertility,female,5yearly,70plus,195908.955
900,2060,constant_fertility,male,5yearly,70plus,185205.12
900,2060,constant_mortality,female,5yearly,70plus,201461.399
900,2060,constant_mortality,male,5yearly,70plus,183344.109
900,2060,high_variant,female,5yearly,70plus,195909.016
900,2060,high_variant,male,5yearly,70plus,185205.164
900,2060,instant_replacement,female,5yearly,70plus,195898.037
900,2060,instant_replacement,male,5yearly,70plus,185194.657
900,2060,low_variant,female,5yearly,70plus,195909.096
900,2060,low_variant,male,5yearly,70plus,185205.23
900,2060,medium_variant,female,5yearly,70plus,195909.049
900,2060,medium_variant,male,5yearly,70plus,185205.192
900,2060,momentum,female,5yearly,70plus,201776.194
900,2060,momentum,male,5yearly,70plus,184381.05
900,2060,no_change,female,5yearly,70plus,201465.706
900,2060,no_change,male,5yearly,70plus,183347.994
900,2060,zero_migration,female,5yearly,70plus,196341.089
900,2060,zero_migration,male,5yearly,70plus,186343.847
900,2060,constant_fertility,female,5yearly,80plus,141578.988
900,2060,constant_fertility,male,5yearly,80plus,118923.813
900,2060,constant_mortality,female,5yearly,80plus,122242.479
900,2060,constant_mortality,male,5yearly,80plus,94976.359
900,2060,high_variant,female,5yearly,80plus,141579.047
900,2060,high_variant,male,5yearly,80plus,118923.843
900,2060,instant_replacement,female,5yearly,80plus,141573.42
900,2060,instant_replacement,male,5yearly,80plus,118919.085
900,2060,low_variant,female,5yearly,80plus,141579.081
900,2060,low_variant,male,5yearly,80plus,118923.863
900,2060,medium_variant,female,5yearly,80plus,141579.067
900,2060,medium_variant,male,5yearly,80plus,118923.839
900,2060,momentum,female,5yearly,80plus,122240.965
900,2060,momentum,male,5yearly,80plus,95406.668
900,2060,no_change,female,5yearly,80plus,122244.157
900,2060,no_change,male,5yearly,80plus,94977.731
900,2060,zero_migration,female,5yearly,80plus,141699.394
900,2060,zero_migration,male,5yearly,80plus,119482.78
900,2060,constant_fertility,female,5yearly,90plus,63533.861
900,2060,constant_fertility,male,5yearly,90plus,43709.675
900,2060,constant_mortality,female,5yearly,90plus,39767.449
900,2060,constant_mortality,male,5yearly,90plus,24174.098
900,2060,high_variant,female,5yearly,90plus,63533.913
900,2060,high_variant,male,5yearly,90plus,43709.671
900,2060,instant_replacement,female,5yearly,90plus,63532.806
900,2060,instant_replacement,male,5yearly,90plus,43708.933
900,2060,low_variant,female,5yearly,90plus,63533.903
900,2060,low_variant,male,5yearly,90plus,43709.664
900,2060,medium_variant,female,5yearly,90plus,63533.889
900,2060,medium_variant,male,5yearly,90plus,43709.671
900,2060,momentum,female,5yearly,90plus,39715.689
900,2060,momentum,male,5yearly,90plus,24192.219
900,2060,no_change,female,5yearly,90plus,39767.672
900,2060,no_change,male,5yearly,90plus,24174.238
900,2060,zero_migration,female,5yearly,90plus,63498.388
900,2060,zero_migration,male,5yearly,90plus,43754.109
900,2065,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,constant_mortality,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,constant_mortality,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,instant_replacement,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,instant_replacement,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,momentum,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,momentum,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,no_change,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,no_change,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,zero_migration,female,5yearly,"Region, subregion, country or area *",WORLD
900,2065,zero_migration,male,5yearly,"Region, subregion, country or area *",WORLD
900,2065,constant_fertility,female,5yearly,0_4,12833.259
900,2065,constant_fertility,male,5yearly,0_4,17431.06
900,2065,constant_mortality,female,5yearly,0_4,17575.242
900,2065,constant_mortality,male,5yearly,0_4,20402.218
900,2065,high_variant,female,5yearly,0_4,6757.588
900,2065,high_variant,male,5yearly,0_4,8936.047
900,2065,instant_replacement,female,5yearly,0_4,2991.421
900,2065,instant_replacement,male,5yearly,0_4,3803.14
900,2065,low_variant,female,5yearly,0_4,2923.142
900,2065,low_variant,male,5yearly,0_4,3929.115
900,2065,medium_variant,female,5yearly,0_4,4600.765
900,2065,medium_variant,male,5yearly,0_4,6126.472
900,2065,momentum,female,5yearly,0_4,13699.407
900,2065,momentum,male,5yearly,0_4,15787.439
900,2065,no_change,female,5yearly,0_4,49176.302
900,2065,no_change,male,5yearly,0_4,57272.484
900,2065,zero_migration,female,5yearly,0_4,4673.615
900,2065,zero_migration,male,5yearly,0_4,6223.284
900,2065,constant_fertility,female,5yearly,0_14,14812.67
900,2065,constant_fertility,male,5yearly,0_14,20526.494
900,2065,constant_mortality,female,5yearly,0_14,21538.415
900,2065,constant_mortality,male,5yearly,0_14,24905.88
900,2065,high_variant,female,5yearly,0_14,7994.493
900,2065,high_variant,male,5yearly,0_14,10828.797
900,2065,instant_replacement,female,5yearly,0_14,3551.265
900,2065,instant_replacement,male,5yearly,0_14,4624.803
900,2065,low_variant,female,5yearly,0_14,3539.95
900,2065,low_variant,male,5yearly,0_14,4890.73
900,2065,medium_variant,female,5yearly,0_14,5498.105
900,2065,medium_variant,male,5yearly,0_14,7510.745
900,2065,momentum,female,5yearly,0_14,16395.865
900,2065,momentum,male,5yearly,0_14,18883.857
900,2065,no_change,female,5yearly,0_14,58202.999
900,2065,no_change,male,5yearly,0_14,67451.193
900,2065,zero_migration,female,5yearly,0_14,5583.668
900,2065,zero_migration,male,5yearly,0_14,7626.324
900,2065,constant_fertility,female,5yearly,0_19,15924.651
900,2065,constant_fertility,male,5yearly,0_19,22608.912
900,2065,constant_mortality,female,5yearly,0_19,23783.267
900,2065,constant_mortality,male,5yearly,0_19,27762.111
