region,variant,freq,year,birthper1000population
912,momentum,5yearly,2090,14.072
912,no_change,5yearly,2090,26.243
912,zero_migration,5yearly,2090,12.267
912,constant_fertility,5yearly,2095,25.563
912,constant_mortality,5yearly,2095,12.88
912,high_variant,5yearly,2095,15.875
912,instant_replacement,5yearly,2095,12.108
912,low_variant,5yearly,2095,7.977
912,medium_variant,5yearly,2095,11.918
912,momentum,5yearly,2095,14.185
912,no_change,5yearly,2095,26.431
912,zero_migration,5yearly,2095,11.931
