region,variant,freq,year,birthper1000population
911,momentum,5yearly,2055,17.748
911,no_change,5yearly,2055,42.786
911,zero_migration,5yearly,2055,23.99
911,constant_fertility,5yearly,2060,41.681
911,constant_mortality,5yearly,2060,23.116
911,high_variant,5yearly,2060,26.169
911,instant_replacement,5yearly,2060,14.962
911,low_variant,5yearly,2060,18.754
911,medium_variant,5yearly,2060,22.566
911,momentum,5yearly,2060,18.011
911,no_change,5yearly,2060,42.826
911,zero_migration,5yearly,2060,22.567
911,constant_fertility,5yearly,2065,41.658
911,constant_mortality,5yearly,2065,21.779
911,high_variant,5yearly,2065,24.876
911,instant_replacement,5yearly,2065,14.768
911,low_variant,5yearly,2065,17.349
911,medium_variant,5yearly,2065,21.216
911,momentum,5yearly,2065,18.02
911,no_change,5yearly,2065,42.856
911,zero_migration,5yearly,2065,21.218
911,constant_fertility,5yearly,2070,41.637
911,constant_mortality,5yearly,2070,20.538
911,high_variant,5yearly,2070,23.692
911,instant_replacement,5yearly,2070,14.283
911,low_variant,5yearly,2070,16.031
911,medium_variant,5yearly,2070,19.957
911,momentum,5yearly,2070,17.676
911,no_change,5yearly,2070,42.887
911,zero_migration,5yearly,2070,19.96
911,constant_fertility,5yearly,2075,41.618
911,constant_mortality,5yearly,2075,19.422
911,high_variant,5yearly,2075,22.631
911,instant_replacement,5yearly,2075,13.744
911,low_variant,5yearly,2075,14.821
911,medium_variant,5yearly,2075,18.813
911,momentum,5yearly,2075,17.275
911,no_change,5yearly,2075,42.924
911,zero_migration,5yearly,2075,18.816
911,constant_fertility,5yearly,2080,41.598
911,constant_mortality,5yearly,2080,18.41
911,high_variant,5yearly,2080,21.646
911,instant_replacement,5yearly,2080,13.387
911,low_variant,5yearly,2080,13.715
911,medium_variant,5yearly,2080,17.76
911,momentum,5yearly,2080,17.096
911,no_change,5yearly,2080,42.964
911,zero_migration,5yearly,2080,17.763
911,constant_fertility,5yearly,2085,41.571
911,constant_mortality,5yearly,2085,17.524
911,high_variant,5yearly,2085,20.748
911,instant_replacement,5yearly,2085,13.275
911,low_variant,5yearly,2085,12.743
911,medium_variant,5yearly,2085,16.82
911,momentum,5yearly,2085,17.193
911,no_change,5yearly,2085,43.004
911,zero_migration,5yearly,2085,16.822
911,constant_fertility,5yearly,2090,41.539
911,constant_mortality,5yearly,2090,16.747
911,high_variant,5yearly,2090,19.927
911,instant_replacement,5yearly,2090,13.303
911,low_variant,5yearly,2090,11.89
911,medium_variant,5yearly,2090,15.978
911,momentum,5yearly,2090,17.413
911,no_change,5yearly,2090,43.041
911,zero_migration,5yearly,2090,15.979
911,constant_fertility,5yearly,2095,41.504
911,constant_mortality,5yearly,2095,16.06
911,high_variant,5yearly,2095,19.182
911,instant_replacement,5yearly,2095,13.313
911,low_variant,5yearly,2095,11.132
911,medium_variant,5yearly,2095,15.218
911,momentum,5yearly,2095,17.555
911,no_change,5yearly,2095,43.075
911,zero_migration,5yearly,2095,15.219
