region,variant,freq,year,birthper1000population
910,low_variant,5yearly,2065,15.161
910,medium_variant,5yearly,2065,19.109
910,momentum,5yearly,2065,16.913
910,no_change,5yearly,2065,36.687
910,zero_migration,5yearly,2065,19.119
910,constant_fertility,5yearly,2070,35.613
910,constant_mortality,5yearly,2070,18.939
910,high_variant,5yearly,2070,22.004
910,instant_replacement,5yearly,2070,13.574
910,low_variant,5yearly,2070,14.132
910,medium_variant,5yearly,2070,18.141
910,momentum,5yearly,2070,16.353
910,no_change,5yearly,2070,36.777
910,zero_migration,5yearly,2070,18.153
910,constant_fertility,5yearly,2075,35.658
910,constant_mortality,5yearly,2075,18.115
910,high_variant,5yearly,2075,21.213
910,instant_replacement,5yearly,2075,13.047
910,low_variant,5yearly,2075,13.179
910,medium_variant,5yearly,2075,17.255
910,momentum,5yearly,2075,15.978
910,no_change,5yearly,2075,36.886
910,zero_migration,5yearly,2075,17.269
910,constant_fertility,5yearly,2080,35.699
910,constant_mortality,5yearly,2080,17.378
910,high_variant,5yearly,2080,20.46
910,instant_replacement,5yearly,2080,12.854
910,low_variant,5yearly,2080,12.331
910,medium_variant,5yearly,2080,16.449
910,momentum,5yearly,2080,15.995
910,no_change,5yearly,2080,36.988
910,zero_migration,5yearly,2080,16.464
910,constant_fertility,5yearly,2085,35.731
910,constant_mortality,5yearly,2085,16.718
910,high_variant,5yearly,2085,19.737
910,instant_replacement,5yearly,2085,12.893
910,low_variant,5yearly,2085,11.588
910,medium_variant,5yearly,2085,15.713
910,momentum,5yearly,2085,16.256
910,no_change,5yearly,2085,37.078
910,zero_migration,5yearly,2085,15.73
910,constant_fertility,5yearly,2090,35.762
910,constant_mortality,5yearly,2090,16.129
910,high_variant,5yearly,2090,19.067
910,instant_replacement,5yearly,2090,12.943
910,low_variant,5yearly,2090,10.932
910,medium_variant,5yearly,2090,15.046
910,momentum,5yearly,2090,16.471
910,no_change,5yearly,2090,37.161
910,zero_migration,5yearly,2090,15.062
910,constant_fertility,5yearly,2095,35.799
910,constant_mortality,5yearly,2095,15.581
910,high_variant,5yearly,2095,18.449
910,instant_replacement,5yearly,2095,12.861
910,low_variant,5yearly,2095,10.321
910,medium_variant,5yearly,2095,14.422
910,momentum,5yearly,2095,16.474
910,no_change,5yearly,2095,37.248
910,zero_migration,5yearly,2095,14.437
