region,variant,freq,year,birthper1000population
901,high_variant,5yearly,2080,14.07
901,instant_replacement,5yearly,2080,12.038
901,low_variant,5yearly,2080,6.434
901,medium_variant,5yearly,2080,10.173
901,momentum,5yearly,2080,12.997
901,no_change,5yearly,2080,10.103
901,zero_migration,5yearly,2080,9.782
901,constant_fertility,5yearly,2085,9.061
901,constant_mortality,5yearly,2085,11.17
901,high_variant,5yearly,2085,14.087
901,instant_replacement,5yearly,2085,11.931
901,low_variant,5yearly,2085,6.281
901,medium_variant,5yearly,2085,10.092
901,momentum,5yearly,2085,12.945
901,no_change,5yearly,2085,10.099
901,zero_migration,5yearly,2085,9.7
901,constant_fertility,5yearly,2090,9.001
901,constant_mortality,5yearly,2090,11.137
901,high_variant,5yearly,2090,13.954
901,instant_replacement,5yearly,2090,11.699
901,low_variant,5yearly,2090,6.192
901,medium_variant,5yearly,2090,9.998
901,momentum,5yearly,2090,12.743
901,no_change,5yearly,2090,10.106
901,zero_migration,5yearly,2090,9.607
901,constant_fertility,5yearly,2095,8.95
901,constant_mortality,5yearly,2095,11.129
901,high_variant,5yearly,2095,13.772
901,instant_replacement,5yearly,2095,11.478
901,low_variant,5yearly,2095,6.18
901,medium_variant,5yearly,2095,9.924
901,momentum,5yearly,2095,12.584
901,no_change,5yearly,2095,10.125
901,zero_migration,5yearly,2095,9.556
