region,variant,freq,year,birthper1000population
948,instant_replacement,5yearly,2040,15.156
948,low_variant,5yearly,2040,14.352
948,medium_variant,5yearly,2040,17.555
948,momentum,5yearly,2040,16.224
948,no_change,5yearly,2040,24.078
948,zero_migration,5yearly,2040,17.571
948,constant_fertility,5yearly,2045,24.308
948,constant_mortality,5yearly,2045,17.086
948,high_variant,5yearly,2045,20.331
948,instant_replacement,5yearly,2045,14.41
948,low_variant,5yearly,2045,13.36
948,medium_variant,5yearly,2045,16.858
948,momentum,5yearly,2045,15.606
948,no_change,5yearly,2045,24.578
948,zero_migration,5yearly,2045,16.872
948,constant_fertility,5yearly,2050,24.826
948,constant_mortality,5yearly,2050,16.438
948,high_variant,5yearly,2050,19.915
948,instant_replacement,5yearly,2050,13.945
948,low_variant,5yearly,2050,12.468
948,medium_variant,5yearly,2050,16.189
948,momentum,5yearly,2050,15.299
948,no_change,5yearly,2050,25.11
948,zero_migration,5yearly,2050,16.205
948,constant_fertility,5yearly,2055,25.376
948,constant_mortality,5yearly,2055,15.856
948,high_variant,5yearly,2055,19.356
948,instant_replacement,5yearly,2055,13.692
948,low_variant,5yearly,2055,11.768
948,medium_variant,5yearly,2055,15.574
948,momentum,5yearly,2055,15.216
948,no_change,5yearly,2055,25.676
948,zero_migration,5yearly,2055,15.59
948,constant_fertility,5yearly,2060,25.999
948,constant_mortality,5yearly,2060,15.376
948,high_variant,5yearly,2060,18.799
948,instant_replacement,5yearly,2060,13.51
948,low_variant,5yearly,2060,11.248
948,medium_variant,5yearly,2060,15.051
948,momentum,5yearly,2060,15.196
948,no_change,5yearly,2060,26.313
948,zero_migration,5yearly,2060,15.064
948,constant_fertility,5yearly,2065,26.709
948,constant_mortality,5yearly,2065,14.964
948,high_variant,5yearly,2065,18.34
948,instant_replacement,5yearly,2065,13.273
948,low_variant,5yearly,2065,10.794
948,medium_variant,5yearly,2065,14.591
948,momentum,5yearly,2065,15.101
948,no_change,5yearly,2065,27.028
948,zero_migration,5yearly,2065,14.601
948,constant_fertility,5yearly,2070,27.468
948,constant_mortality,5yearly,2070,14.593
948,high_variant,5yearly,2070,17.991
948,instant_replacement,5yearly,2070,13.008
948,low_variant,5yearly,2070,10.34
948,medium_variant,5yearly,2070,14.169
948,momentum,5yearly,2070,14.965
948,no_change,5yearly,2070,27.785
948,zero_migration,5yearly,2070,14.176
948,constant_fertility,5yearly,2075,28.232
948,constant_mortality,5yearly,2075,14.245
948,high_variant,5yearly,2075,17.687
948,instant_replacement,5yearly,2075,12.789
948,low_variant,5yearly,2075,9.882
948,medium_variant,5yearly,2075,13.768
948,momentum,5yearly,2075,14.874
948,no_change,5yearly,2075,28.542
948,zero_migration,5yearly,2075,13.774
948,constant_fertility,5yearly,2080,28.977
948,constant_mortality,5yearly,2080,13.919
948,high_variant,5yearly,2080,17.361
948,instant_replacement,5yearly,2080,12.657
948,low_variant,5yearly,2080,9.454
948,medium_variant,5yearly,2080,13.384
948,momentum,5yearly,2080,14.876
948,no_change,5yearly,2080,29.279
948,zero_migration,5yearly,2080,13.389
948,constant_fertility,5yearly,2085,29.701
948,constant_mortality,5yearly,2085,13.618
948,high_variant,5yearly,2085,16.994
948,instant_replacement,5yearly,2085,12.588
948,low_variant,5yearly,2085,9.079
948,medium_variant,5yearly,2085,13.017
948,momentum,5yearly,2085,14.937
948,no_change,5yearly,2085,29.999
948,zero_migration,5yearly,2085,13.021
948,constant_fertility,5yearly,2090,30.407
948,constant_mortality,5yearly,2090,13.349
948,high_variant,5yearly,2090,16.618
948,instant_replacement,5yearly,2090,12.526
948,low_variant,5yearly,2090,8.758
948,medium_variant,5yearly,2090,12.674
948,momentum,5yearly,2090,14.99
948,no_change,5yearly,2090,30.708
948,zero_migration,5yearly,2090,12.677
948,constant_fertility,5yearly,2095,31.089
948,constant_mortality,5yearly,2095,13.114
948,high_variant,5yearly,2095,16.276
948,instant_replacement,5yearly,2095,12.437
948,low_variant,5yearly,2095,8.472
948,medium_variant,5yearly,2095,12.359
948,momentum,5yearly,2095,14.998
948,no_change,5yearly,2095,31.403
948,zero_migration,5yearly,2095,12.361
