region,variant,freq,year,birthper1000population
941,constant_fertility,5yearly,2065,35.994
941,constant_mortality,5yearly,2065,19.158
941,high_variant,5yearly,2065,22.341
941,instant_replacement,5yearly,2065,14.122
941,low_variant,5yearly,2065,14.871
941,medium_variant,5yearly,2065,18.676
941,momentum,5yearly,2065,16.523
941,no_change,5yearly,2065,36.783
941,zero_migration,5yearly,2065,18.576
941,constant_fertility,5yearly,2070,36.328
941,constant_mortality,5yearly,2070,18.351
941,high_variant,5yearly,2070,21.56
941,instant_replacement,5yearly,2070,13.622
941,low_variant,5yearly,2070,13.971
941,medium_variant,5yearly,2070,17.822
941,momentum,5yearly,2070,16.153
941,no_change,5yearly,2070,37.168
941,zero_migration,5yearly,2070,17.728
941,constant_fertility,5yearly,2075,36.658
941,constant_mortality,5yearly,2075,17.611
941,high_variant,5yearly,2075,20.854
941,instant_replacement,5yearly,2075,13.171
941,low_variant,5yearly,2075,13.115
941,medium_variant,5yearly,2075,17.029
941,momentum,5yearly,2075,15.848
941,no_change,5yearly,2075,37.548
941,zero_migration,5yearly,2075,16.944
941,constant_fertility,5yearly,2080,36.962
941,constant_mortality,5yearly,2080,16.94
941,high_variant,5yearly,2080,20.183
941,instant_replacement,5yearly,2080,12.944
941,low_variant,5yearly,2080,12.335
941,medium_variant,5yearly,2080,16.297
941,momentum,5yearly,2080,15.797
941,no_change,5yearly,2080,37.903
941,zero_migration,5yearly,2080,16.221
941,constant_fertility,5yearly,2085,37.232
941,constant_mortality,5yearly,2085,16.335
941,high_variant,5yearly,2085,19.531
941,instant_replacement,5yearly,2085,12.919
941,low_variant,5yearly,2085,11.64
941,medium_variant,5yearly,2085,15.624
941,momentum,5yearly,2085,15.951
941,no_change,5yearly,2085,38.224
941,zero_migration,5yearly,2085,15.555
941,constant_fertility,5yearly,2090,37.474
941,constant_mortality,5yearly,2090,15.787
941,high_variant,5yearly,2090,18.912
941,instant_replacement,5yearly,2090,12.951
941,low_variant,5yearly,2090,11.02
941,medium_variant,5yearly,2090,15.003
941,momentum,5yearly,2090,16.128
941,no_change,5yearly,2090,38.516
941,zero_migration,5yearly,2090,14.941
941,constant_fertility,5yearly,2095,37.695
941,constant_mortality,5yearly,2095,15.28
941,high_variant,5yearly,2095,18.334
941,instant_replacement,5yearly,2095,12.907
941,low_variant,5yearly,2095,10.447
941,medium_variant,5yearly,2095,14.423
941,momentum,5yearly,2095,16.177
941,no_change,5yearly,2095,38.788
941,zero_migration,5yearly,2095,14.365
