global,year,variant,freq,age1yearinterval,lifeexpectancy
900,2075,medium_variant,5yearly,10,71.6657747646925
900,2075,medium_variant,5yearly,15,66.7616879295149
900,2075,medium_variant,5yearly,20,61.908001270827
900,2075,medium_variant,5yearly,25,57.1064845600175
900,2075,medium_variant,5yearly,30,52.3209372203495
900,2075,medium_variant,5yearly,35,47.5486648105878
900,2075,medium_variant,5yearly,40,42.8094185283596
900,2075,medium_variant,5yearly,45,38.1262951932057
900,2075,medium_variant,5yearly,50,33.5351541360457
900,2075,medium_variant,5yearly,55,29.0696488665741
900,2075,medium_variant,5yearly,60,24.7618780373884
900,2075,medium_variant,5yearly,65,20.6754371545877
900,2075,medium_variant,5yearly,70,16.8936439670914
900,2075,medium_variant,5yearly,75,13.487829750021
900,2075,medium_variant,5yearly,80,10.516794182056
900,2075,medium_variant,5yearly,85,8.01973095925415
900,2075,medium_variant,5yearly,90,6.00737422246932
900,2075,medium_variant,5yearly,95,4.45715705911266
900,2075,medium_variant,5yearly,100plus,3.31624555060569
900,2080,medium_variant,5yearly,0,81.0286784538262
900,2080,medium_variant,5yearly,1,80.7716358475446
900,2080,medium_variant,5yearly,5,76.9962129410043
900,2080,medium_variant,5yearly,10,72.1108876584671
900,2080,medium_variant,5yearly,15,67.2009985965051
900,2080,medium_variant,5yearly,20,62.3402266680916
900,2080,medium_variant,5yearly,25,57.5298536988894
900,2080,medium_variant,5yearly,30,52.734548698264
900,2080,medium_variant,5yearly,35,47.9510554050488
900,2080,medium_variant,5yearly,40,43.1981906678528
900,2080,medium_variant,5yearly,45,38.498853241504
900,2080,medium_variant,5yearly,50,33.8890575797343
900,2080,medium_variant,5yearly,55,29.4025886216901
900,2080,medium_variant,5yearly,60,25.0700211029397
900,2080,medium_variant,5yearly,65,20.9525937387514
900,2080,medium_variant,5yearly,70,17.129318863885
900,2080,medium_variant,5yearly,75,13.6800646678192
900,2080,medium_variant,5yearly,80,10.6649327462032
900,2080,medium_variant,5yearly,85,8.12626758512958
900,2080,medium_variant,5yearly,90,6.07781637916251
900,2080,medium_variant,5yearly,95,4.49909116689479
900,2080,medium_variant,5yearly,100plus,3.3378768364171
900,2085,medium_variant,5yearly,0,81.5438846793585
900,2085,medium_variant,5yearly,1,81.2442239367524
900,2085,medium_variant,5yearly,5,77.4524981728175
900,2085,medium_variant,5yearly,10,72.5594841720495
900,2085,medium_variant,5yearly,15,67.6441832082013
900,2085,medium_variant,5yearly,20,62.7764432481562
900,2085,medium_variant,5yearly,25,57.9572297230661
900,2085,medium_variant,5yearly,30,53.1525767034812
900,2085,medium_variant,5yearly,35,48.3587323634008
900,2085,medium_variant,5yearly,40,43.5933853022154
900,2085,medium_variant,5yearly,45,38.8784043373553
900,2085,medium_variant,5yearly,50,34.2492808436599
900,2085,medium_variant,5yearly,55,29.7401497588909
900,2085,medium_variant,5yearly,60,25.3809930463247
900,2085,medium_variant,5yearly,65,21.2324625801562
900,2085,medium_variant,5yearly,70,17.3707200563672
900,2085,medium_variant,5yearly,75,13.8763525289923
900,2085,medium_variant,5yearly,80,10.8153151537668
900,2085,medium_variant,5yearly,85,8.23331629168388
900,2085,medium_variant,5yearly,90,6.14734945027833
900,2085,medium_variant,5yearly,95,4.53917773628579
900,2085,medium_variant,5yearly,100plus,3.35724941813905
900,2090,medium_variant,5yearly,0,82.0593860904487
900,2090,medium_variant,5yearly,1,81.7205412847394
900,2090,medium_variant,5yearly,5,77.9139991574796
900,2090,medium_variant,5yearly,10,73.0140965037472
900,2090,medium_variant,5yearly,15,68.0937517098679
900,2090,medium_variant,5yearly,20,63.2191570231152
900,2090,medium_variant,5yearly,25,58.3910239337622
900,2090,medium_variant,5yearly,30,53.5768307747472
900,2090,medium_variant,5yearly,35,48.7728040220956
900,2090,medium_variant,5yearly,40,43.9956290097015
900,2090,medium_variant,5yearly,45,39.2659781611659
900,2090,medium_variant,5yearly,50,34.6179672693073
900,2090,medium_variant,5yearly,55,30.0853329332579
900,2090,medium_variant,5yearly,60,25.6977929021693
900,2090,medium_variant,5yearly,65,21.5167238178013
900,2090,medium_variant,5yearly,70,17.618114658295
900,2090,medium_variant,5yearly,75,14.0814952664407
900,2090,medium_variant,5yearly,80,10.9765897049107
900,2090,medium_variant,5yearly,85,8.35222643221439
900,2090,medium_variant,5yearly,90,6.22860293889115
900,2090,medium_variant,5yearly,95,4.58992052558656
900,2090,medium_variant,5yearly,100plus,3.38563988693782
900,2095,medium_variant,5yearly,0,82.5888416861298
900,2095,medium_variant,5yearly,1,82.2143561350155
900,2095,medium_variant,5yearly,5,78.393918700618
900,2095,medium_variant,5yearly,10,73.4876391197774
900,2095,medium_variant,5yearly,15,68.5626002966246
900,2095,medium_variant,5yearly,20,63.6814749394757
900,2095,medium_variant,5yearly,25,58.8445340480663
900,2095,medium_variant,5yearly,30,54.0207530463131
900,2095,medium_variant,5yearly,35,49.2065226671467
900,2095,medium_variant,5yearly,40,44.4176866642407
900,2095,medium_variant,5yearly,45,39.6739373205447
900,2095,medium_variant,5yearly,50,35.0078041701406
900,2095,medium_variant,5yearly,55,30.4515894854121
900,2095,medium_variant,5yearly,60,26.0339483819025
900,2095,medium_variant,5yearly,65,21.8172425028289
900,2095,medium_variant,5yearly,70,17.8807914296003
900,2095,medium_variant,5yearly,75,14.3038313446134
900,2095,medium_variant,5yearly,80,11.1560521301556
900,2095,medium_variant,5yearly,85,8.48917499840643
900,2095,medium_variant,5yearly,90,6.32659550147766
900,2095,medium_variant,5yearly,95,4.65520110532186
900,2095,medium_variant,5yearly,100plus,3.42588952904311
