country,year,variant,agebroad,population
512,2050,no change,25_64,3316.322
512,2050,zero-migration,25_64,3054.417
512,2050,constant-fertility,25_69,3759.398
512,2050,constant-mortality,25_69,3512.133
512,2050,high variant,25_69,3722.177
512,2050,instant-replacement,25_69,3521.28
512,2050,low variant,25_69,3515.352
512,2050,medium variant,25_69,3618.763
512,2050,no change,25_69,3651.38
512,2050,zero-migration,25_69,3660.378
512,2050,constant-fertility,50plus,2156.033
512,2050,constant-mortality,50plus,1905.424
512,2050,high variant,50plus,2156.033
512,2050,instant-replacement,50plus,2156.033
512,2050,low variant,50plus,2156.033
512,2050,medium variant,50plus,2156.033
512,2050,no change,50plus,1905.424
512,2050,zero-migration,50plus,2801.137
512,2050,constant-fertility,60plus,1433.876
512,2050,constant-mortality,60plus,1205.346
512,2050,high variant,60plus,1433.876
512,2050,instant-replacement,60plus,1433.876
512,2050,low variant,60plus,1433.876
512,2050,medium variant,60plus,1433.876
512,2050,no change,60plus,1205.346
512,2050,zero-migration,60plus,2098.406
512,2050,constant-fertility,65plus,1046.363
512,2050,constant-mortality,65plus,840.736
512,2050,high variant,65plus,1046.363
512,2050,instant-replacement,65plus,1046.363
512,2050,low variant,65plus,1046.363
512,2050,medium variant,65plus,1046.363
512,2050,no change,65plus,840.736
512,2050,zero-migration,65plus,1406.045
512,2050,constant-fertility,70plus,673.387
512,2050,constant-mortality,70plus,505.678
512,2050,high variant,70plus,673.387
512,2050,instant-replacement,70plus,673.387
512,2050,low variant,70plus,673.387
512,2050,medium variant,70plus,673.387
512,2050,no change,70plus,505.678
512,2050,zero-migration,70plus,800.084
512,2050,constant-fertility,75plus,395.22
512,2050,constant-mortality,75plus,271.258
512,2050,high variant,75plus,395.22
512,2050,instant-replacement,75plus,395.22
512,2050,low variant,75plus,395.22
512,2050,medium variant,75plus,395.22
512,2050,no change,75plus,271.258
512,2050,zero-migration,75plus,439.963
512,2050,constant-fertility,80plus,205.327
512,2050,constant-mortality,80plus,126.433
512,2050,high variant,80plus,205.327
512,2050,instant-replacement,80plus,205.327
512,2050,low variant,80plus,205.327
512,2050,medium variant,80plus,205.327
512,2050,no change,80plus,126.433
512,2050,zero-migration,80plus,223.551
512,2050,constant-fertility,85plus,85.545
512,2050,constant-mortality,85plus,46.81
512,2050,high variant,85plus,85.545
512,2050,instant-replacement,85plus,85.545
512,2050,low variant,85plus,85.545
512,2050,medium variant,85plus,85.545
512,2050,no change,85plus,46.81
512,2050,zero-migration,85plus,91.295
512,2050,constant-fertility,90plus,32.009
512,2050,constant-mortality,90plus,15.885
512,2050,high variant,90plus,32.009
512,2050,instant-replacement,90plus,32.009
512,2050,low variant,90plus,32.009
512,2050,medium variant,90plus,32.009
512,2050,no change,90plus,15.885
512,2050,zero-migration,90plus,33.076
512,2055,constant-fertility,total,7413.948
512,2055,constant-mortality,total,5602.37
512,2055,high variant,total,6702.099
512,2055,instant-replacement,total,6086.491
512,2055,low variant,total,5316.978
512,2055,medium variant,total,5985.837
512,2055,no change,total,7015.44
512,2055,zero-migration,total,5915.935
512,2055,medium variant,0_1,121.845
512,2055,constant-fertility,0_4,631.311
512,2055,constant-mortality,0_4,309.273
512,2055,high variant,0_4,460.35
512,2055,instant-replacement,0_4,357.073
512,2055,low variant,0_4,190
512,2055,medium variant,0_4,312.556
512,2055,no change,0_4,624.556
512,2055,zero-migration,0_4,284.675
512,2055,constant-fertility,0_14,1780.844
512,2055,constant-mortality,0_14,945.801
512,2055,high variant,0_14,1335.532
512,2055,instant-replacement,0_14,1087.984
512,2055,low variant,0_14,620.892
512,2055,medium variant,0_14,955.171
512,2055,no change,0_14,1762.918
512,2055,zero-migration,0_14,874.038
512,2055,medium variant,0_17,1135.174
512,2055,constant-fertility,0_19,2266.461
512,2055,constant-mortality,0_19,1240.496
512,2055,high variant,0_19,1717.084
512,2055,instant-replacement,0_19,1424.967
512,2055,low variant,0_19,835.349
512,2055,medium variant,0_19,1252.548
512,2055,no change,0_19,2244.089
512,2055,zero-migration,0_19,1139.563
512,2055,constant-fertility,0_24,2719.966
512,2055,constant-mortality,0_24,1537.847
512,2055,high variant,0_24,2091.227
512,2055,instant-replacement,0_24,1748.864
512,2055,low variant,0_24,1061.774
512,2055,medium variant,0_24,1552.803
512,2055,no change,0_24,2693.109
512,2055,zero-migration,0_24,1396.131
512,2055,medium variant,3_4,127.969
512,2055,medium variant,3_5,192.775
512,2055,medium variant,3_6,257.873
512,2055,medium variant,4_5,129.132
512,2055,medium variant,4_6,194.23
512,2055,medium variant,5_10,389.879
512,2055,medium variant,5_11,454.202
512,2055,constant-fertility,5_14,1149.533
512,2055,constant-mortality,5_14,636.528
512,2055,high variant,5_14,875.182
512,2055,instant-replacement,5_14,730.911
512,2055,low variant,5_14,430.892
512,2055,medium variant,5_14,642.615
512,2055,no change,5_14,1138.362
512,2055,zero-migration,5_14,589.363
512,2055,medium variant,6_9,260.417
512,2055,medium variant,6_10,325.073
512,2055,medium variant,6_11,389.396
512,2055,medium variant,6_12,453.142
512,2055,medium variant,7_10,259.975
512,2055,medium variant,7_12,388.044
512,2055,medium variant,11_16,373.511
512,2055,medium variant,11_17,432.739
512,2055,medium variant,11_18,491.515
512,2055,medium variant,12_14,188.413
512,2055,medium variant,12_16,309.188
512,2055,medium variant,12_17,368.416
512,2055,medium variant,12_18,427.192
512,2055,medium variant,13_17,304.67
512,2055,medium variant,13_18,363.446
512,2055,medium variant,13_19,422.044
512,2055,constant-fertility,15plus,5633.104
512,2055,constant-mortality,15plus,4656.569
512,2055,high variant,15plus,5366.567
512,2055,instant-replacement,15plus,4998.507
512,2055,low variant,15plus,4696.086
512,2055,medium variant,15plus,5030.666
512,2055,no change,15plus,5252.522
512,2055,zero-migration,15plus,5041.897
512,2055,medium variant,15_17,180.003
512,2055,constant-fertility,15_24,939.122
512,2055,constant-mortality,15_24,592.046
512,2055,high variant,15_24,755.695
512,2055,instant-replacement,15_24,660.88
512,2055,low variant,15_24,440.882
512,2055,medium variant,15_24,597.632
512,2055,no change,15_24,930.191
512,2055,zero-migration,15_24,522.093
512,2055,constant-fertility,15_49,3322.076
512,2055,constant-mortality,15_49,2685.995
512,2055,high variant,15_49,3055.539
512,2055,instant-replacement,15_49,2687.479
512,2055,low variant,15_49,2385.058
512,2055,medium variant,15_49,2719.638
512,2055,no change,15_49,3281.948
512,2055,zero-migration,15_49,2241.523
512,2055,constant-fertility,15_59,4008.766
512,2055,constant-mortality,15_59,3348.581
512,2055,high variant,15_59,3742.229
512,2055,instant-replacement,15_59,3374.169
512,2055,low variant,15_59,3071.748
512,2055,medium variant,15_59,3406.328
512,2055,no change,15_59,3944.534
512,2055,zero-migration,15_59,2701.501
512,2055,constant-fertility,15_64,4368.938
512,2055,constant-mortality,15_64,3685.611
512,2055,high variant,15_64,4102.401
512,2055,instant-replacement,15_64,3734.341
512,2055,low variant,15_64,3431.92
512,2055,medium variant,15_64,3766.5
512,2055,no change,15_64,4281.564
512,2055,zero-migration,15_64,3155.523
512,2055,medium variant,16plus,4969.833
512,2055,medium variant,17plus,4909.891
512,2055,medium variant,18plus,4850.663
512,2055,medium variant,18_23,354.765
512,2055,constant-fertility,20plus,5147.487
512,2055,constant-mortality,20plus,4361.874
512,2055,high variant,20plus,4985.015
512,2055,instant-replacement,20plus,4661.524
512,2055,low variant,20plus,4481.629
512,2055,medium variant,20plus,4733.289
512,2055,no change,20plus,4771.351
512,2055,zero-migration,20plus,4776.372
512,2055,constant-fertility,20_64,3883.321
512,2055,constant-mortality,20_64,3390.916
512,2055,high variant,20_64,3720.849
512,2055,instant-replacement,20_64,3397.358
512,2055,low variant,20_64,3217.463
512,2055,medium variant,20_64,3469.123
512,2055,no change,20_64,3800.393
512,2055,zero-migration,20_64,2889.998
512,2055,constant-fertility,20_69,4255.343
512,2055,constant-mortality,20_69,3721.364
512,2055,high variant,20_69,4092.871
512,2055,instant-replacement,20_69,3769.38
512,2055,low variant,20_69,3589.485
512,2055,medium variant,20_69,3841.145
512,2055,no change,20_69,4130.841
512,2055,zero-migration,20_69,3556.574
512,2055,medium variant,21plus,4674.72
512,2055,constant-fertility,25plus,4693.982
512,2055,constant-mortality,25plus,4064.523
512,2055,high variant,25plus,4610.872
512,2055,instant-replacement,25plus,4337.627
512,2055,low variant,25plus,4255.204
512,2055,medium variant,25plus,4433.034
512,2055,no change,25plus,4322.331
512,2055,zero-migration,25plus,4519.804
512,2055,constant-fertility,25_49,2382.954
512,2055,constant-mortality,25_49,2093.949
512,2055,high variant,25_49,2299.844
512,2055,instant-replacement,25_49,2026.599
512,2055,low variant,25_49,1944.176
512,2055,medium variant,25_49,2122.006
512,2055,no change,25_49,2351.757
512,2055,zero-migration,25_49,1719.43
512,2055,constant-fertility,25_64,3429.816
512,2055,constant-mortality,25_64,3093.565
512,2055,high variant,25_64,3346.706
512,2055,instant-replacement,25_64,3073.461
512,2055,low variant,25_64,2991.038
512,2055,medium variant,25_64,3168.868
512,2055,no change,25_64,3351.373
512,2055,zero-migration,25_64,2633.43
512,2055,constant-fertility,25_69,3801.838
512,2055,constant-mortality,25_69,3424.013
512,2055,high variant,25_69,3718.728
512,2055,instant-replacement,25_69,3445.483
512,2055,low variant,25_69,3363.06
512,2055,medium variant,25_69,3540.89
512,2055,no change,25_69,3681.821
512,2055,zero-migration,25_69,3300.006
512,2055,constant-fertility,50plus,2311.028
512,2055,constant-mortality,50plus,1970.574
512,2055,high variant,50plus,2311.028
512,2055,instant-replacement,50plus,2311.028
512,2055,low variant,50plus,2311.028
512,2055,medium variant,50plus,2311.028
512,2055,no change,50plus,1970.574
512,2055,zero-migration,50plus,2800.374
512,2055,constant-fertility,60plus,1624.338
512,2055,constant-mortality,60plus,1307.988
512,2055,high variant,60plus,1624.338
512,2055,instant-replacement,60plus,1624.338
512,2055,low variant,60plus,1624.338
512,2055,medium variant,60plus,1624.338
512,2055,no change,60plus,1307.988
512,2055,zero-migration,60plus,2340.396
512,2055,constant-fertility,65plus,1264.166
512,2055,constant-mortality,65plus,970.958
512,2055,high variant,65plus,1264.166
512,2055,instant-replacement,65plus,1264.166
512,2055,low variant,65plus,1264.166
512,2055,medium variant,65plus,1264.166
512,2055,no change,65plus,970.958
512,2055,zero-migration,65plus,1886.374
512,2055,constant-fertility,70plus,892.144
512,2055,constant-mortality,70plus,640.51
512,2055,high variant,70plus,892.144
512,2055,instant-replacement,70plus,892.144
512,2055,low variant,70plus,892.144
512,2055,medium variant,70plus,892.144
512,2055,no change,70plus,640.51
512,2055,zero-migration,70plus,1219.798
512,2055,constant-fertility,75plus,541.944
512,2055,constant-mortality,75plus,352.381
512,2055,high variant,75plus,541.944
512,2055,instant-replacement,75plus,541.944
512,2055,low variant,75plus,541.944
512,2055,medium variant,75plus,541.944
512,2055,no change,75plus,352.381
512,2055,zero-migration,75plus,650.096
512,2055,constant-fertility,80plus,290.625
512,2055,constant-mortality,80plus,164.786
512,2055,high variant,80plus,290.625
512,2055,instant-replacement,80plus,290.625
512,2055,low variant,80plus,290.625
512,2055,medium variant,80plus,290.625
512,2055,no change,80plus,164.786
512,2055,zero-migration,80plus,324.75
512,2055,constant-fertility,85plus,132.524
512,2055,constant-mortality,85plus,65.222
512,2055,high variant,85plus,132.524
512,2055,instant-replacement,85plus,132.524
512,2055,low variant,85plus,132.524
512,2055,medium variant,85plus,132.524
512,2055,no change,85plus,65.222
512,2055,zero-migration,85plus,144.672
512,2055,constant-fertility,90plus,45.038
512,2055,constant-mortality,90plus,19.61
512,2055,high variant,90plus,45.038
512,2055,instant-replacement,90plus,45.038
512,2055,low variant,90plus,45.038
512,2055,medium variant,90plus,45.038
512,2055,no change,90plus,19.61
512,2055,zero-migration,90plus,48.183
512,2060,constant-fertility,total,7855.145
512,2060,constant-mortality,total,5585.817
512,2060,high variant,total,6941.588
512,2060,instant-replacement,total,6228.165
512,2060,low variant,total,5277.928
512,2060,medium variant,total,6069.871
512,2060,no change,total,7348.921
512,2060,zero-migration,total,5892.33
512,2060,medium variant,0_1,112.143
512,2060,constant-fertility,0_4,647.217
512,2060,constant-mortality,0_4,285.285
512,2060,high variant,0_4,444.929
512,2060,instant-replacement,0_4,346.352
512,2060,low variant,0_4,165.037
512,2060,medium variant,0_4,288.783
512,2060,no change,0_4,639.217
512,2060,zero-migration,0_4,255.491
512,2060,constant-fertility,0_14,1881.099
512,2060,constant-mortality,0_14,917.415
512,2060,high variant,0_14,1360.381
512,2060,instant-replacement,0_14,1072.457
512,2060,low variant,0_14,568.345
512,2060,medium variant,0_14,928.05
512,2060,no change,0_14,1859.021
512,2060,zero-migration,0_14,839.639
512,2060,medium variant,0_17,1121.016
512,2060,constant-fertility,0_19,2430.89
512,2060,constant-mortality,0_19,1233.209
512,2060,high variant,0_19,1783.522
512,2060,instant-replacement,0_19,1437.526
512,2060,low variant,0_19,789.362
512,2060,medium variant,0_19,1247.213
512,2060,no change,0_19,2402.869
512,2060,zero-migration,0_19,1129.074
512,2060,constant-fertility,0_24,2928.757
512,2060,constant-mortality,0_24,1539.591
512,2060,high variant,0_24,2177.433
512,2060,instant-replacement,0_24,1786.914
512,2060,low variant,0_24,1016.351
512,2060,medium variant,0_24,1557.036
512,2060,no change,0_24,2895.054
512,2060,zero-migration,0_24,1394.323
512,2060,medium variant,3_4,118.852
512,2060,medium variant,3_5,179.813
512,2060,medium variant,3_6,241.709
512,2060,medium variant,4_5,120.917
512,2060,medium variant,4_6,182.813
512,2060,medium variant,5_10,378.009
512,2060,medium variant,5_11,443.265
512,2060,constant-fertility,5_14,1233.882
512,2060,constant-mortality,5_14,632.13
512,2060,high variant,5_14,915.452
512,2060,instant-replacement,5_14,726.105
512,2060,low variant,5_14,403.308
512,2060,medium variant,5_14,639.267
512,2060,no change,5_14,1219.804
512,2060,zero-migration,5_14,584.148
512,2060,medium variant,6_9,252.315
512,2060,medium variant,6_10,317.048
512,2060,medium variant,6_11,382.304
512,2060,medium variant,6_12,447.817
512,2060,medium variant,7_10,255.152
512,2060,medium variant,7_12,385.921
512,2060,medium variant,11_16,390.323
512,2060,medium variant,11_17,454.224
512,2060,medium variant,11_18,517.595
512,2060,medium variant,12_14,196.002
512,2060,medium variant,12_16,325.067
512,2060,medium variant,12_17,388.968
512,2060,medium variant,12_18,452.339
512,2060,medium variant,13_17,323.455
512,2060,medium variant,13_18,386.826
512,2060,medium variant,13_19,449.652
512,2060,constant-fertility,15plus,5974.046
512,2060,constant-mortality,15plus,4668.402
512,2060,high variant,15plus,5581.207
512,2060,instant-replacement,15plus,5155.708
512,2060,low variant,15plus,4709.583
512,2060,medium variant,15plus,5141.821
512,2060,no change,15plus,5489.9
512,2060,zero-migration,15plus,5052.691
512,2060,medium variant,15_17,192.966
512,2060,constant-fertility,15_24,1047.658
512,2060,constant-mortality,15_24,622.176
512,2060,high variant,15_24,817.052
512,2060,instant-replacement,15_24,714.457
512,2060,low variant,15_24,448.006
512,2060,medium variant,15_24,628.986
512,2060,no change,15_24,1036.033
512,2060,zero-migration,15_24,554.684
512,2060,constant-fertility,15_49,3490.94
512,2060,constant-mortality,15_49,2620.622
512,2060,high variant,15_49,3098.101
512,2060,instant-replacement,15_49,2672.602
512,2060,low variant,15_49,2226.477
512,2060,medium variant,15_49,2658.715
512,2060,no change,15_49,3442.12
512,2060,zero-migration,15_49,2226.408
512,2060,constant-fertility,15_59,4218.626
512,2060,constant-mortality,15_59,3321.495
512,2060,high variant,15_59,3825.787
512,2060,instant-replacement,15_59,3400.288
512,2060,low variant,15_59,2954.163
512,2060,medium variant,15_59,3386.401
512,2060,no change,15_59,4142.993
512,2060,zero-migration,15_59,2746.241
512,2060,constant-fertility,15_64,4555.059
512,2060,constant-mortality,15_64,3632.955
512,2060,high variant,15_64,4162.22
512,2060,instant-replacement,15_64,3736.721
512,2060,low variant,15_64,3290.596
512,2060,medium variant,15_64,3722.834
512,2060,no change,15_64,4454.453
512,2060,zero-migration,15_64,2978.004
512,2060,medium variant,16plus,5077.105
512,2060,medium variant,17plus,5012.756
512,2060,medium variant,18plus,4948.855
512,2060,medium variant,18_23,373.942
512,2060,constant-fertility,20plus,5424.255
512,2060,constant-mortality,20plus,4352.608
512,2060,high variant,20plus,5158.066
512,2060,instant-replacement,20plus,4790.639
512,2060,low variant,20plus,4488.566
512,2060,medium variant,20plus,4822.658
512,2060,no change,20plus,4946.052
512,2060,zero-migration,20plus,4763.256
512,2060,constant-fertility,20_64,4005.268
512,2060,constant-mortality,20_64,3317.161
512,2060,high variant,20_64,3739.079
512,2060,instant-replacement,20_64,3371.652
512,2060,low variant,20_64,3069.579
512,2060,medium variant,20_64,3403.671
512,2060,no change,20_64,3910.605
512,2060,zero-migration,20_64,2688.569
512,2060,constant-fertility,20_69,4352.233
512,2060,constant-mortality,20_69,3622.843
512,2060,high variant,20_69,4086.044
512,2060,instant-replacement,20_69,3718.617
512,2060,low variant,20_69,3416.544
512,2060,medium variant,20_69,3750.636
512,2060,no change,20_69,4216.287
512,2060,zero-migration,20_69,3127.099
512,2060,medium variant,21plus,4760.315
512,2060,constant-fertility,25plus,4926.388
512,2060,constant-mortality,25plus,4046.226
512,2060,high variant,25plus,4764.155
512,2060,instant-replacement,25plus,4441.251
512,2060,low variant,25plus,4261.577
512,2060,medium variant,25plus,4512.835
512,2060,no change,25plus,4453.867
512,2060,zero-migration,25plus,4498.007
512,2060,constant-fertility,25_49,2443.282
512,2060,constant-mortality,25_49,1998.446
512,2060,high variant,25_49,2281.049
512,2060,instant-replacement,25_49,1958.145
512,2060,low variant,25_49,1778.471
512,2060,medium variant,25_49,2029.729
512,2060,no change,25_49,2406.087
512,2060,zero-migration,25_49,1671.724
512,2060,constant-fertility,25_64,3507.401
512,2060,constant-mortality,25_64,3010.779
512,2060,high variant,25_64,3345.168
512,2060,instant-replacement,25_64,3022.264
512,2060,low variant,25_64,2842.59
512,2060,medium variant,25_64,3093.848
512,2060,no change,25_64,3418.42
512,2060,zero-migration,25_64,2423.32
512,2060,constant-fertility,25_69,3854.366
512,2060,constant-mortality,25_69,3316.461
512,2060,high variant,25_69,3692.133
512,2060,instant-replacement,25_69,3369.229
512,2060,low variant,25_69,3189.555
512,2060,medium variant,25_69,3440.813
512,2060,no change,25_69,3724.102
512,2060,zero-migration,25_69,2861.85
512,2060,constant-fertility,50plus,2483.106
512,2060,constant-mortality,50plus,2047.78
512,2060,high variant,50plus,2483.106
512,2060,instant-replacement,50plus,2483.106
512,2060,low variant,50plus,2483.106
512,2060,medium variant,50plus,2483.106
512,2060,no change,50plus,2047.78
512,2060,zero-migration,50plus,2826.283
512,2060,constant-fertility,60plus,1755.42
512,2060,constant-mortality,60plus,1346.907
512,2060,high variant,60plus,1755.42
512,2060,instant-replacement,60plus,1755.42
512,2060,low variant,60plus,1755.42
512,2060,medium variant,60plus,1755.42
512,2060,no change,60plus,1346.907
512,2060,zero-migration,60plus,2306.45
512,2060,constant-fertility,65plus,1418.987
512,2060,constant-mortality,65plus,1035.447
512,2060,high variant,65plus,1418.987
512,2060,instant-replacement,65plus,1418.987
512,2060,low variant,65plus,1418.987
512,2060,medium variant,65plus,1418.987
512,2060,no change,65plus,1035.447
512,2060,zero-migration,65plus,2074.687
512,2060,constant-fertility,70plus,1072.022
512,2060,constant-mortality,70plus,729.765
512,2060,high variant,70plus,1072.022
512,2060,instant-replacement,70plus,1072.022
512,2060,low variant,70plus,1072.022
512,2060,medium variant,70plus,1072.022
512,2060,no change,70plus,729.765
512,2060,zero-migration,70plus,1636.157
512,2060,constant-fertility,75plus,720.869
512,2060,constant-mortality,75plus,445.129
512,2060,high variant,75plus,720.869
512,2060,instant-replacement,75plus,720.869
512,2060,low variant,75plus,720.869
512,2060,medium variant,75plus,720.869
512,2060,no change,75plus,445.129
512,2060,zero-migration,75plus,1005.965
512,2060,constant-fertility,80plus,401.864
512,2060,constant-mortality,80plus,214.821
512,2060,high variant,80plus,401.864
512,2060,instant-replacement,80plus,401.864
512,2060,low variant,80plus,401.864
512,2060,medium variant,80plus,401.864
512,2060,no change,80plus,214.821
512,2060,zero-migration,80plus,486.935
512,2060,constant-fertility,85plus,189.437
512,2060,constant-mortality,85plus,84.277
512,2060,high variant,85plus,189.437
512,2060,instant-replacement,85plus,189.437
512,2060,low variant,85plus,189.437
512,2060,medium variant,85plus,189.437
512,2060,no change,85plus,84.277
512,2060,zero-migration,85plus,212.22
512,2060,constant-fertility,90plus,71.678
512,2060,constant-mortality,90plus,27.154
512,2060,high variant,90plus,71.678
512,2060,instant-replacement,90plus,71.678
512,2060,low variant,90plus,71.678
512,2060,medium variant,90plus,71.678
512,2060,no change,90plus,27.154
512,2060,zero-migration,90plus,78.299
512,2065,constant-fertility,total,8282.168
512,2065,constant-mortality,total,5520.744
512,2065,high variant,total,7131.255
512,2065,instant-replacement,total,6330.296
512,2065,low variant,total,5184.883
512,2065,medium variant,total,6099.563
512,2065,no change,total,7671.757
512,2065,zero-migration,total,5791.162
512,2065,medium variant,0_1,107.6
512,2065,constant-fertility,0_4,670.516
512,2065,constant-mortality,0_4,267.81
512,2065,high variant,0_4,432.392
512,2065,instant-replacement,0_4,343.847
512,2065,low variant,0_4,147.923
512,2065,medium variant,0_4,271.52
512,2065,no change,0_4,661.105
512,2065,zero-migration,0_4,233.482
512,2065,constant-fertility,0_14,1950.697
512,2065,constant-mortality,0_14,863.544
512,2065,high variant,0_14,1339.596
512,2065,instant-replacement,0_14,1049.347
512,2065,low variant,0_14,505.29
512,2065,medium variant,0_14,875.007
512,2065,no change,0_14,1924.505
512,2065,zero-migration,0_14,773.241
512,2065,medium variant,0_17,1070.738
512,2065,constant-fertility,0_19,2554.258
512,2065,constant-mortality,0_19,1187.181
512,2065,high variant,0_19,1795.668
512,2065,instant-replacement,0_19,1419.335
512,2065,low variant,0_19,719.543
512,2065,medium variant,0_19,1202.672
512,2065,no change,0_19,2520.475
512,2065,zero-migration,0_19,1072.717
512,2065,constant-fertility,0_24,3115.574
512,2065,constant-mortality,0_24,1513.878
512,2065,high variant,0_24,2230.455
512,2065,instant-replacement,0_24,1796.105
512,2065,low variant,0_24,952.398
512,2065,medium variant,0_24,1533.579
512,2065,no change,0_24,3074.402
512,2065,zero-migration,0_24,1361.878
512,2065,medium variant,3_4,109.809
512,2065,medium variant,3_5,165.806
512,2065,medium variant,3_6,222.686
512,2065,medium variant,4_5,111.22
512,2065,medium variant,4_6,168.1
512,2065,medium variant,5_10,350.441
512,2065,medium variant,5_11,412.498
512,2065,constant-fertility,5_14,1280.181
512,2065,constant-mortality,5_14,595.734
512,2065,high variant,5_14,907.204
512,2065,instant-replacement,5_14,705.5
512,2065,low variant,5_14,357.367
512,2065,medium variant,5_14,603.487
512,2065,no change,5_14,1263.4
512,2065,zero-migration,5_14,539.759
512,2065,medium variant,6_9,233.48
512,2065,medium variant,6_10,294.444
512,2065,medium variant,6_11,356.501
512,2065,medium variant,6_12,419.505
512,2065,medium variant,7_10,237.564
512,2065,medium variant,7_12,362.625
512,2065,medium variant,11_16,383.119
512,2065,medium variant,11_17,448.777
512,2065,medium variant,11_18,514.675
512,2065,medium variant,12_14,190.989
512,2065,medium variant,12_16,321.062
512,2065,medium variant,12_17,386.72
512,2065,medium variant,12_18,452.618
512,2065,medium variant,13_17,323.716
512,2065,medium variant,13_18,389.614
512,2065,medium variant,13_19,455.65
512,2065,constant-fertility,15plus,6331.471
512,2065,constant-mortality,15plus,4657.2
512,2065,high variant,15plus,5791.659
512,2065,instant-replacement,15plus,5280.949
512,2065,low variant,15plus,4679.593
512,2065,medium variant,15plus,5224.556
512,2065,no change,15plus,5747.252
512,2065,zero-migration,15plus,5017.921
512,2065,medium variant,15_17,195.731
512,2065,constant-fertility,15_24,1164.877
512,2065,constant-mortality,15_24,650.334
512,2065,high variant,15_24,890.859
512,2065,instant-replacement,15_24,746.758
512,2065,low variant,15_24,447.108
512,2065,medium variant,15_24,658.572
512,2065,no change,15_24,1149.897
512,2065,zero-migration,15_24,588.637
512,2065,constant-fertility,15_49,3660.001
512,2065,constant-mortality,15_49,2511.845
512,2065,high variant,15_49,3120.189
512,2065,instant-replacement,15_49,2609.479
512,2065,low variant,15_49,2008.123
512,2065,medium variant,15_49,2553.086
512,2065,no change,15_49,3601.897
512,2065,zero-migration,15_49,2144.02
512,2065,constant-fertility,15_59,4490.895
512,2065,constant-mortality,15_59,3310.419
512,2065,high variant,15_59,3951.083
512,2065,instant-replacement,15_59,3440.373
512,2065,low variant,15_59,2839.017
512,2065,medium variant,15_59,3383.98
512,2065,no change,15_59,4400.471
512,2065,zero-migration,15_59,2815.571
512,2065,constant-fertility,15_64,4818.39
512,2065,constant-mortality,15_64,3612.298
512,2065,high variant,15_64,4278.578
512,2065,instant-replacement,15_64,3767.868
512,2065,low variant,15_64,3166.512
512,2065,medium variant,15_64,3711.475
512,2065,no change,15_64,4702.35
512,2065,zero-migration,15_64,3032.923
512,2065,medium variant,16plus,5159.765
512,2065,medium variant,17plus,5094.483
512,2065,medium variant,18plus,5028.825
512,2065,medium variant,18_23,396.73
512,2065,constant-fertility,20plus,5727.91
512,2065,constant-mortality,20plus,4333.563
512,2065,high variant,20plus,5335.587
512,2065,instant-replacement,20plus,4910.961
512,2065,low variant,20plus,4465.34
512,2065,medium variant,20plus,4896.891
512,2065,no change,20plus,5151.282
512,2065,zero-migration,20plus,4718.445
512,2065,constant-fertility,20_64,4214.829
512,2065,constant-mortality,20_64,3288.661
512,2065,high variant,20_64,3822.506
512,2065,instant-replacement,20_64,3397.88
512,2065,low variant,20_64,2952.259
512,2065,medium variant,20_64,3383.81
512,2065,no change,20_64,4106.38
512,2065,zero-migration,20_64,2733.447
512,2065,constant-fertility,20_69,4540.031
512,2065,constant-mortality,20_69,3570.491
512,2065,high variant,20_69,4147.708
512,2065,instant-replacement,20_69,3723.082
512,2065,low variant,20_69,3277.461
512,2065,medium variant,20_69,3709.012
512,2065,no change,20_69,4388.21
512,2065,zero-migration,20_69,2957.865
512,2065,medium variant,21plus,4830.751
512,2065,constant-fertility,25plus,5166.594
512,2065,constant-mortality,25plus,4006.866
512,2065,high variant,25plus,4900.8
512,2065,instant-replacement,25plus,4534.191
512,2065,low variant,25plus,4232.485
512,2065,medium variant,25plus,4565.984
512,2065,no change,25plus,4597.355
512,2065,zero-migration,25plus,4429.284
512,2065,constant-fertility,25_49,2495.124
512,2065,constant-mortality,25_49,1861.511
512,2065,high variant,25_49,2229.33
512,2065,instant-replacement,25_49,1862.721
512,2065,low variant,25_49,1561.015
512,2065,medium variant,25_49,1894.514
512,2065,no change,25_49,2452
512,2065,zero-migration,25_49,1555.383
512,2065,constant-fertility,25_64,3653.513
512,2065,constant-mortality,25_64,2961.964
512,2065,high variant,25_64,3387.719
512,2065,instant-replacement,25_64,3021.11
512,2065,low variant,25_64,2719.404
512,2065,medium variant,25_64,3052.903
512,2065,no change,25_64,3552.453
512,2065,zero-migration,25_64,2444.286
512,2065,constant-fertility,25_69,3978.715
512,2065,constant-mortality,25_69,3243.794
512,2065,high variant,25_69,3712.921
512,2065,instant-replacement,25_69,3346.312
512,2065,low variant,25_69,3044.606
512,2065,medium variant,25_69,3378.105
512,2065,no change,25_69,3834.283
512,2065,zero-migration,25_69,2668.704
512,2065,constant-fertility,50plus,2671.47
512,2065,constant-mortality,50plus,2145.355
512,2065,high variant,50plus,2671.47
512,2065,instant-replacement,50plus,2671.47
512,2065,low variant,50plus,2671.47
512,2065,medium variant,50plus,2671.47
512,2065,no change,50plus,2145.355
512,2065,zero-migration,50plus,2873.901
512,2065,constant-fertility,60plus,1840.576
512,2065,constant-mortality,60plus,1346.781
512,2065,high variant,60plus,1840.576
512,2065,instant-replacement,60plus,1840.576
512,2065,low variant,60plus,1840.576
