variant,region,year,lifeexpectancyatbirth,gender
medium_variant,912,2063,81.141,female
medium_variant,912,2064,81.255,female
medium_variant,912,2065,81.367,female
medium_variant,912,2066,81.478,female
medium_variant,912,2067,81.587,female
medium_variant,912,2068,81.694,female
medium_variant,912,2069,81.801,female
medium_variant,912,2070,81.906,female
medium_variant,912,2071,82.011,female
medium_variant,912,2072,82.115,female
medium_variant,912,2073,82.218,female
medium_variant,912,2074,82.322,female
medium_variant,912,2075,82.427,female
medium_variant,912,2076,82.532,female
medium_variant,912,2077,82.637,female
medium_variant,912,2078,82.743,female
medium_variant,912,2079,82.849,female
medium_variant,912,2080,82.955,female
medium_variant,912,2081,83.061,female
medium_variant,912,2082,83.166,female
medium_variant,912,2083,83.271,female
medium_variant,912,2084,83.375,female
medium_variant,912,2085,83.478,female
medium_variant,912,2086,83.582,female
medium_variant,912,2087,83.685,female
medium_variant,912,2088,83.79,female
medium_variant,912,2089,83.894,female
medium_variant,912,2090,83.999,female
medium_variant,912,2091,84.104,female
medium_variant,912,2092,84.209,female
medium_variant,912,2093,84.313,female
medium_variant,912,2094,84.416,female
medium_variant,912,2095,84.518,female
medium_variant,912,2096,84.62,female
medium_variant,912,2097,84.719,female
medium_variant,912,2098,84.818,female
medium_variant,912,2099,84.916,female
