variant,continent,year,totaldeaths,gender
medium_variant,908,2053,4824.798,female
medium_variant,908,2054,4823.344,female
medium_variant,908,2055,4820.502,female
medium_variant,908,2056,4816.275,female
medium_variant,908,2057,4810.498,female
medium_variant,908,2058,4803.038,female
medium_variant,908,2059,4793.869,female
medium_variant,908,2060,4782.943,female
medium_variant,908,2061,4770.194,female
medium_variant,908,2062,4755.614,female
medium_variant,908,2063,4739.226,female
medium_variant,908,2064,4721.067,female
medium_variant,908,2065,4701.25,female
medium_variant,908,2066,4679.881,female
medium_variant,908,2067,4657.063,female
medium_variant,908,2068,4632.841,female
medium_variant,908,2069,4607.218,female
medium_variant,908,2070,4580.118,female
medium_variant,908,2071,4551.414,female
medium_variant,908,2072,4520.981,female
medium_variant,908,2073,4488.754,female
medium_variant,908,2074,4454.749,female
medium_variant,908,2075,4418.882,female
medium_variant,908,2076,4381.084,female
medium_variant,908,2077,4341.494,female
medium_variant,908,2078,4300.391,female
medium_variant,908,2079,4258.103,female
medium_variant,908,2080,4214.791,female
medium_variant,908,2081,4170.562,female
medium_variant,908,2082,4125.746,female
medium_variant,908,2083,4080.889,female
medium_variant,908,2084,4036.651,female
medium_variant,908,2085,3993.629,female
medium_variant,908,2086,3952.347,female
medium_variant,908,2087,3913.189,female
medium_variant,908,2088,3876.643,female
medium_variant,908,2089,3843.229,female
medium_variant,908,2090,3813.319,female
medium_variant,908,2091,3787.096,female
medium_variant,908,2092,3764.632,female
medium_variant,908,2093,3745.94,female
medium_variant,908,2094,3730.965,female
medium_variant,908,2095,3719.713,female
medium_variant,908,2096,3712.188,female
medium_variant,908,2097,3708.361,female
medium_variant,908,2098,3708.217,female
medium_variant,908,2099,3711.762,female
