agebroad,gender,percentagetotalpopulation,region,variant,year
12_14,female,6.361,954,estimates,1954
12_16,female,10.219,954,estimates,1954
12_17,female,12.062,954,estimates,1954
12_18,female,13.862,954,estimates,1954
13_17,female,9.851,954,estimates,1954
13_18,female,11.651,954,estimates,1954
13_19,female,13.409,954,estimates,1954
15_17,female,5.701,954,estimates,1954
18_23,female,10.324,954,estimates,1954
15_24,female,17.688,954,estimates,1954
15_49,female,46.243,954,estimates,1954
15_59,female,51.387,954,estimates,1954
15_64,female,53.358,954,estimates,1954
20_64,female,44.099,954,estimates,1954
20_69,female,45.598,954,estimates,1954
25_49,female,28.555,954,estimates,1954
25_64,female,35.671,954,estimates,1954
25_69,female,37.17,954,estimates,1954
15plus,female,57.246,954,estimates,1954
16plus,female,55.285,954,estimates,1954
17plus,female,53.388,954,estimates,1954
18plus,female,51.545,954,estimates,1954
20plus,female,47.987,954,estimates,1954
21plus,female,46.266,954,estimates,1954
25plus,female,39.559,954,estimates,1954
50plus,female,11.004,954,estimates,1954
60plus,female,5.859,954,estimates,1954
65plus,female,3.888,954,estimates,1954
70plus,female,2.389,954,estimates,1954
75plus,female,1.367,954,estimates,1954
80plus,female,0.64,954,estimates,1954
85plus,female,0.244,954,estimates,1954
90plus,female,0.032,954,estimates,1954
total,female,100,954,estimates,1954
"Region, subregion, country or area *",male,Micronesia,954,estimates,1954
0_1,male,6.684,954,estimates,1954
0_4,male,15.211,954,estimates,1954
0_14,male,36.214,954,estimates,1954
0_17,male,42.163,954,estimates,1954
0_19,male,46.651,954,estimates,1954
0_24,male,58.535,954,estimates,1954
3_4,male,5.505,954,estimates,1954
3_5,male,8.028,954,estimates,1954
3_6,male,10.412,954,estimates,1954
4_5,male,5.198,954,estimates,1954
4_6,male,7.582,954,estimates,1954
5_14,male,21.003,954,estimates,1954
5_10,male,13.355,954,estimates,1954
5_11,male,15.279,954,estimates,1954
6_9,male,8.853,954,estimates,1954
6_10,male,10.831,954,estimates,1954
6_11,male,12.756,954,estimates,1954
6_12,male,14.659,954,estimates,1954
7_10,male,8.448,954,estimates,1954
7_12,male,12.275,954,estimates,1954
11_16,male,11.536,954,estimates,1954
11_17,male,13.598,954,estimates,1954
11_18,male,15.782,954,estimates,1954
12_14,male,5.724,954,estimates,1954
12_16,male,9.612,954,estimates,1954
12_17,male,11.673,954,estimates,1954
12_18,male,13.858,954,estimates,1954
13_17,male,9.77,954,estimates,1954
13_18,male,11.955,954,estimates,1954
13_19,male,14.258,954,estimates,1954
15_17,male,5.949,954,estimates,1954
18_23,male,14.176,954,estimates,1954
15_24,male,22.322,954,estimates,1954
15_49,male,54.916,954,estimates,1954
15_59,male,59.572,954,estimates,1954
15_64,male,61.083,954,estimates,1954
20_64,male,50.646,954,estimates,1954
20_69,male,51.756,954,estimates,1954
25_49,male,32.594,954,estimates,1954
25_64,male,38.762,954,estimates,1954
25_69,male,39.872,954,estimates,1954
15plus,male,63.786,954,estimates,1954
16plus,male,61.865,954,estimates,1954
17plus,male,59.899,954,estimates,1954
18plus,male,57.837,954,estimates,1954
20plus,male,53.349,954,estimates,1954
21plus,male,50.914,954,estimates,1954
25plus,male,41.465,954,estimates,1954
50plus,male,8.871,954,estimates,1954
60plus,male,4.214,954,estimates,1954
65plus,male,2.703,954,estimates,1954
70plus,male,1.592,954,estimates,1954
75plus,male,0.865,954,estimates,1954
80plus,male,0.381,954,estimates,1954
85plus,male,0.137,954,estimates,1954
90plus,male,0.016,954,estimates,1954
total,male,100,954,estimates,1954
"Region, subregion, country or area *",female,Micronesia,954,estimates,1955
0_1,female,8.046,954,estimates,1955
0_4,female,18.199,954,estimates,1955
0_14,female,43.086,954,estimates,1955
0_17,female,48.752,954,estimates,1955
0_19,female,52.253,954,estimates,1955
0_24,female,60.589,954,estimates,1955
3_4,female,6.547,954,estimates,1955
3_5,female,9.542,954,estimates,1955
3_6,female,12.384,954,estimates,1955
4_5,female,6.168,954,estimates,1955
4_6,female,9.011,954,estimates,1955
5_14,female,24.887,954,estimates,1955
5_10,female,16.044,954,estimates,1955
5_11,female,18.385,954,estimates,1955
6_9,female,10.64,954,estimates,1955
6_10,female,13.049,954,estimates,1955
6_11,female,15.39,954,estimates,1955
6_12,female,17.655,954,estimates,1955
7_10,female,10.207,954,estimates,1955
7_12,female,14.813,954,estimates,1955
11_16,female,12.698,954,estimates,1955
11_17,female,14.509,954,estimates,1955
11_18,female,16.274,954,estimates,1955
12_14,female,6.502,954,estimates,1955
12_16,female,10.357,954,estimates,1955
12_17,female,12.168,954,estimates,1955
12_18,female,13.933,954,estimates,1955
13_17,female,9.903,954,estimates,1955
13_18,female,11.668,954,estimates,1955
13_19,female,13.403,954,estimates,1955
15_17,female,5.666,954,estimates,1955
18_23,female,10.197,954,estimates,1955
15_24,female,17.503,954,estimates,1955
15_49,female,46.025,954,estimates,1955
15_59,female,51.148,954,estimates,1955
15_64,female,53.093,954,estimates,1955
20_64,female,43.926,954,estimates,1955
20_69,female,45.435,954,estimates,1955
25_49,female,28.522,954,estimates,1955
25_64,female,35.59,954,estimates,1955
25_69,female,37.098,954,estimates,1955
15plus,female,56.914,954,estimates,1955
16plus,female,54.943,954,estimates,1955
17plus,female,53.059,954,estimates,1955
18plus,female,51.248,954,estimates,1955
20plus,female,47.747,954,estimates,1955
21plus,female,46.042,954,estimates,1955
25plus,female,39.411,954,estimates,1955
50plus,female,10.888,954,estimates,1955
60plus,female,5.765,954,estimates,1955
65plus,female,3.821,954,estimates,1955
70plus,female,2.312,954,estimates,1955
75plus,female,1.303,954,estimates,1955
80plus,female,0.584,954,estimates,1955
85plus,female,0.217,954,estimates,1955
90plus,female,0.027,954,estimates,1955
total,female,100,954,estimates,1955
"Region, subregion, country or area *",male,Micronesia,954,estimates,1955
0_1,male,6.816,954,estimates,1955
0_4,male,15.577,954,estimates,1955
0_14,male,36.952,954,estimates,1955
0_17,male,42.907,954,estimates,1955
0_19,male,47.283,954,estimates,1955
0_24,male,59.335,954,estimates,1955
3_4,male,5.658,954,estimates,1955
3_5,male,8.242,954,estimates,1955
3_6,male,10.684,954,estimates,1955
4_5,male,5.326,954,estimates,1955
4_6,male,7.767,954,estimates,1955
5_14,male,21.375,954,estimates,1955
5_10,male,13.664,954,estimates,1955
5_11,male,15.619,954,estimates,1955
6_9,male,9.056,954,estimates,1955
6_10,male,11.079,954,estimates,1955
6_11,male,13.035,954,estimates,1955
6_12,male,14.949,954,estimates,1955
7_10,male,8.638,954,estimates,1955
7_12,male,12.508,954,estimates,1955
11_16,male,11.64,954,estimates,1955
11_17,male,13.667,954,estimates,1955
11_18,male,15.794,954,estimates,1955
12_14,male,5.756,954,estimates,1955
12_16,male,9.685,954,estimates,1955
12_17,male,11.711,954,estimates,1955
12_18,male,13.838,954,estimates,1955
13_17,male,9.797,954,estimates,1955
13_18,male,11.924,954,estimates,1955
13_19,male,14.173,954,estimates,1955
15_17,male,5.956,954,estimates,1955
18_23,male,14.216,954,estimates,1955
15_24,male,22.383,954,estimates,1955
15_49,male,54.203,954,estimates,1955
15_59,male,58.884,954,estimates,1955
15_64,male,60.383,954,estimates,1955
20_64,male,50.051,954,estimates,1955
20_69,male,51.174,954,estimates,1955
25_49,male,31.819,954,estimates,1955
25_64,male,37.999,954,estimates,1955
25_69,male,39.122,954,estimates,1955
15plus,male,63.048,954,estimates,1955
16plus,male,61.092,954,estimates,1955
17plus,male,59.119,954,estimates,1955
18plus,male,57.093,954,estimates,1955
20plus,male,52.717,954,estimates,1955
21plus,male,50.349,954,estimates,1955
25plus,male,40.665,954,estimates,1955
50plus,male,8.846,954,estimates,1955
60plus,male,4.164,954,estimates,1955
65plus,male,2.666,954,estimates,1955
70plus,male,1.543,954,estimates,1955
75plus,male,0.819,954,estimates,1955
80plus,male,0.346,954,estimates,1955
85plus,male,0.114,954,estimates,1955
90plus,male,0.014,954,estimates,1955
total,male,100,954,estimates,1955
"Region, subregion, country or area *",female,Micronesia,954,estimates,1956
0_1,female,8.086,954,estimates,1956
0_4,female,18.544,954,estimates,1956
0_14,female,43.576,954,estimates,1956
0_17,female,49.264,954,estimates,1956
0_19,female,52.77,954,estimates,1956
0_24,female,60.956,954,estimates,1956
3_4,female,6.749,954,estimates,1956
3_5,female,9.832,954,estimates,1956
3_6,female,12.751,954,estimates,1956
4_5,female,6.352,954,estimates,1956
4_6,female,9.272,954,estimates,1956
5_14,female,25.031,954,estimates,1956
5_10,female,16.341,954,estimates,1956
5_11,female,18.645,954,estimates,1956
6_9,female,10.855,954,estimates,1956
6_10,female,13.259,954,estimates,1956
6_11,female,15.562,954,estimates,1956
6_12,female,17.775,954,estimates,1956
7_10,female,10.339,954,estimates,1956
7_12,female,14.856,954,estimates,1956
11_16,female,12.549,954,estimates,1956
11_17,female,14.378,954,estimates,1956
11_18,female,16.153,954,estimates,1956
12_14,female,6.387,954,estimates,1956
12_16,female,10.245,954,estimates,1956
12_17,female,12.075,954,estimates,1956
12_18,female,13.85,954,estimates,1956
13_17,female,9.862,954,estimates,1956
13_18,female,11.637,954,estimates,1956
13_19,female,13.368,954,estimates,1956
15_17,female,5.688,954,estimates,1956
18_23,female,10.097,954,estimates,1956
