region,year,variant,gender,agebroad,percentagetotalpopulation
923,2055,Constant_mortality,female,85plus,2.98686891721853
923,2055,Constant_mortality,male,85plus,1.36985996147986
923,2055,High_variant,female,85plus,3.82009451058677
923,2055,High_variant,male,85plus,1.69056058853354
923,2055,Instant_replacement,female,85plus,3.85402471914551
923,2055,Instant_replacement,male,85plus,1.70797146505612
923,2055,Low_variant,female,85plus,4.92359846802371
923,2055,Low_variant,male,85plus,2.27505995023567
923,2055,Medium_variant,female,85plus,4.32534033970647
923,2055,Medium_variant,male,85plus,1.95197616783373
923,2055,No_change,female,85plus,3.16927940399769
923,2055,No_change,male,85plus,1.47011810495885
923,2055,Zero_migration,female,85plus,4.38914549023275
923,2055,Zero_migration,male,85plus,1.98192830078251
923,2055,Constant_fertility,female,90plus,1.90285841523356
923,2055,Constant_fertility,male,90plus,0.777049773140236
923,2055,Constant_mortality,female,90plus,1.06285797833207
923,2055,Constant_mortality,male,90plus,0.477504466160059
923,2055,High_variant,female,90plus,1.58672486878711
923,2055,High_variant,male,90plus,0.629771958325911
923,2055,Instant_replacement,female,90plus,1.60081821270153
923,2055,Instant_replacement,male,90plus,0.636257902620465
923,2055,Low_variant,female,90plus,2.04507928049543
923,2055,Low_variant,male,90plus,0.847511156882939
923,2055,Medium_variant,female,90plus,1.79658515357678
923,2055,Medium_variant,male,90plus,0.727155159158476
923,2055,No_change,female,90plus,1.12776756980662
923,2055,No_change,male,90plus,0.512452353262633
923,2055,Zero_migration,female,90plus,1.82448483787974
923,2055,Zero_migration,male,90plus,0.738863827243607
923,2060,Constant_fertility,female,total,100
923,2060,Constant_fertility,male,total,100
923,2060,Constant_mortality,female,total,100
923,2060,Constant_mortality,male,total,100
923,2060,High_variant,female,total,100
923,2060,High_variant,male,total,100
923,2060,Instant_replacement,female,total,100
923,2060,Instant_replacement,male,total,100
923,2060,Low_variant,female,total,100
923,2060,Low_variant,male,total,100
923,2060,Medium_variant,female,total,100
923,2060,Medium_variant,male,total,100
923,2060,No_change,female,total,100
923,2060,No_change,male,total,100
923,2060,Zero_migration,female,total,100
923,2060,Zero_migration,male,total,100
923,2060,Medium_variant,female,0_1,1.87136195640317
923,2060,Medium_variant,male,0_1,2.18442719408175
923,2060,Constant_fertility,female,0_4,3.86920082332552
923,2060,Constant_fertility,male,0_4,4.57580795403014
923,2060,Constant_mortality,female,0_4,4.99333798189172
923,2060,Constant_mortality,male,0_4,5.96241212795363
923,2060,High_variant,female,0_4,6.53831081472307
923,2060,High_variant,male,0_4,7.46253023030899
923,2060,Instant_replacement,female,0_4,5.94780160674462
923,2060,Instant_replacement,male,0_4,6.80506540467639
923,2060,Low_variant,female,0_4,3.02808603368603
923,2060,Low_variant,male,0_4,3.63326756297991
923,2060,Medium_variant,female,0_4,4.76192805260049
923,2060,Medium_variant,male,0_4,5.55789998292688
923,2060,No_change,female,0_4,4.08197380298098
923,2060,No_change,male,0_4,4.94157097612177
923,2060,Zero_migration,female,0_4,4.71622164967464
923,2060,Zero_migration,male,0_4,5.51627500607361
923,2060,Constant_fertility,female,0_14,12.4596568169507
923,2060,Constant_fertility,male,0_14,14.727580815464
923,2060,Constant_mortality,female,0_14,15.8949935046398
923,2060,Constant_mortality,male,0_14,18.9661478088382
923,2060,High_variant,female,0_14,19.6877283345565
923,2060,High_variant,male,0_14,22.4606813856965
923,2060,Instant_replacement,female,0_14,18.5623074897571
923,2060,Instant_replacement,male,0_14,21.228221876573
923,2060,Low_variant,female,0_14,10.4617200242174
923,2060,Low_variant,male,0_14,12.5461100223606
923,2060,Medium_variant,female,0_14,15.1403970409664
923,2060,Medium_variant,male,0_14,17.6627264271431
923,2060,No_change,female,0_14,13.1558723493713
923,2060,No_change,male,0_14,15.9146653429373
923,2060,Zero_migration,female,0_14,15.0443533494459
923,2060,Zero_migration,male,0_14,17.5896269457372
923,2060,Medium_variant,female,0_17,18.3480468724774
923,2060,Medium_variant,male,0_17,21.402438800106
923,2060,Constant_fertility,female,0_19,17.2541267924315
923,2060,Constant_fertility,male,0_19,20.3905960951567
923,2060,Constant_mortality,female,0_19,21.483669996572
923,2060,Constant_mortality,male,0_19,25.6220799029917
923,2060,High_variant,female,0_19,25.8301698297331
923,2060,High_variant,male,0_19,29.4621776049496
923,2060,Instant_replacement,female,0_19,24.4815257995931
923,2060,Instant_replacement,male,0_19,27.9916073750883
923,2060,Low_variant,female,0_19,14.7103593967255
923,2060,Low_variant,male,0_19,17.6381646604217
923,2060,Medium_variant,female,0_19,20.4524659827346
923,2060,Medium_variant,male,0_19,23.854915351672
923,2060,No_change,female,0_19,18.2253184670385
923,2060,No_change,male,0_19,22.0361328053711
923,2060,Zero_migration,female,0_19,20.3362922599992
923,2060,Zero_migration,male,0_19,23.7712808914196
923,2060,Constant_fertility,female,0_24,22.1606027010167
923,2060,Constant_fertility,male,0_24,26.1768832995783
923,2060,Constant_mortality,female,0_24,26.8166488154004
923,2060,Constant_mortality,male,0_24,31.9466138976877
923,2060,High_variant,female,0_24,31.5040957011867
923,2060,High_variant,male,0_24,35.9192607636452
923,2060,Instant_replacement,female,0_24,29.9171665187367
923,2060,Instant_replacement,male,0_24,34.1926102255491
923,2060,Low_variant,female,0_24,18.8964852590795
923,2060,Low_variant,male,0_24,22.6479316056184
923,2060,Medium_variant,female,0_24,25.5192795811979
923,2060,Medium_variant,male,0_24,29.7520284952994
923,2060,No_change,female,0_24,23.4136902245994
923,2060,No_change,male,0_24,28.2747294576012
923,2060,Zero_migration,female,0_24,25.3710328855351
923,2060,Zero_migration,male,0_24,29.6421326315038
923,2060,Medium_variant,female,3_4,1.93909141319039
923,2060,Medium_variant,male,3_4,2.26294488068608
923,2060,Medium_variant,female,3_5,2.92767919496594
923,2060,Medium_variant,male,3_5,3.41647589130923
923,2060,Medium_variant,female,3_6,3.92913718797392
923,2060,Medium_variant,male,3_6,4.5849135412281
923,2060,Medium_variant,female,4_5,1.96436738509851
923,2060,Medium_variant,male,4_5,2.29222665926955
923,2060,Medium_variant,female,4_6,2.96582537810649
923,2060,Medium_variant,male,4_6,3.46066430918841
923,2060,Medium_variant,female,5_10,6.11609727414286
923,2060,Medium_variant,male,5_10,7.13477338977981
923,2060,Medium_variant,female,5_11,7.17395817457316
923,2060,Medium_variant,male,5_11,8.3683655489509
923,2060,Constant_fertility,female,5_14,8.59045599362518
923,2060,Constant_fertility,male,5_14,10.1517728614339
923,2060,Constant_mortality,female,5_14,10.9016555227481
923,2060,Constant_mortality,male,5_14,13.0037356808845
923,2060,High_variant,female,5_14,13.1494175198334
923,2060,High_variant,male,5_14,14.9981511553875
923,2060,Instant_replacement,female,5_14,12.6145058830125
923,2060,Instant_replacement,male,5_14,14.4231564718967
923,2060,Low_variant,female,5_14,7.4336339905314
923,2060,Low_variant,male,5_14,8.91284245938074
923,2060,Medium_variant,female,5_14,10.3784689883659
923,2060,Medium_variant,male,5_14,12.1048264442162
923,2060,No_change,female,5_14,9.07389854639029
923,2060,No_change,male,5_14,10.9730943668156
923,2060,Zero_migration,female,5_14,10.3281316997713
923,2060,Zero_migration,male,5_14,12.0733519396636
923,2060,Medium_variant,female,6_9,4.07938217132735
923,2060,Medium_variant,male,6_9,4.75884603886156
923,2060,Medium_variant,female,6_10,5.12750949236731
923,2060,Medium_variant,male,6_10,5.98124237915665
923,2060,Medium_variant,female,6_11,6.18537039279761
923,2060,Medium_variant,male,6_11,7.21483453832774
923,2060,Medium_variant,female,6_12,7.25049549080542
923,2060,Medium_variant,male,6_12,8.45679430275638
923,2060,Medium_variant,female,7_10,4.12605149935933
923,2060,Medium_variant,male,7_10,4.81280472923779
923,2060,Medium_variant,female,7_12,6.24903749779744
923,2060,Medium_variant,male,7_12,7.28835665283752
923,2060,Medium_variant,female,11_16,6.40344026798415
923,2060,Medium_variant,male,11_16,7.46638099655864
923,2060,Medium_variant,female,11_17,7.47002154573408
923,2060,Medium_variant,male,11_17,8.70976542739931
923,2060,Medium_variant,female,11_18,8.52804866220266
923,2060,Medium_variant,male,11_18,9.94294576206093
923,2060,Medium_variant,female,12_14,3.20451081379277
923,2060,Medium_variant,male,12_14,3.7364608952653
923,2060,Medium_variant,female,12_16,5.34557936755386
923,2060,Medium_variant,male,12_16,6.23278883738756
923,2060,Medium_variant,female,12_17,6.41216064530379
923,2060,Medium_variant,male,12_17,7.47617326822822
923,2060,Medium_variant,female,12_18,7.47018776177237
923,2060,Medium_variant,male,12_18,8.70935360288984
923,2060,Medium_variant,female,13_17,5.34703554729597
923,2060,Medium_variant,male,13_17,6.23421350379958
923,2060,Medium_variant,female,13_18,6.40506266376455
923,2060,Medium_variant,male,13_18,7.4673938384612
923,2060,Medium_variant,female,13_19,7.45145465755313
923,2060,Medium_variant,male,13_19,8.68669005536558
923,2060,Constant_fertility,female,15plus,87.5403431830493
923,2060,Constant_fertility,male,15plus,85.272419184536
923,2060,Constant_mortality,female,15plus,84.1050064953602
923,2060,Constant_mortality,male,15plus,81.0338521911618
923,2060,High_variant,female,15plus,80.3122716654435
923,2060,High_variant,male,15plus,77.5393186143035
923,2060,Instant_replacement,female,15plus,81.4376925102429
923,2060,Instant_replacement,male,15plus,78.7717781234269
923,2060,Low_variant,female,15plus,89.5382799757826
923,2060,Low_variant,male,15plus,87.4538899776394
923,2060,Medium_variant,female,15plus,84.8596029590336
923,2060,Medium_variant,male,15plus,82.3372735728569
923,2060,No_change,female,15plus,86.8441276506287
923,2060,No_change,male,15plus,84.0853346570627
923,2060,Zero_migration,female,15plus,84.9556466505541
923,2060,Zero_migration,male,15plus,82.4103730542628
923,2060,Medium_variant,female,15_17,3.20764983151102
923,2060,Medium_variant,male,15_17,3.73971237296292
923,2060,Constant_fertility,female,15_24,9.70094588406597
923,2060,Constant_fertility,male,15_24,11.4493024841143
923,2060,Constant_mortality,female,15_24,10.9216553107606
923,2060,Constant_mortality,male,15_24,12.9804660888495
923,2060,High_variant,female,15_24,11.8163673666302
923,2060,High_variant,male,15_24,13.4585793779488
923,2060,Instant_replacement,female,15_24,11.3548590289796
923,2060,Instant_replacement,male,15_24,12.964388348976
923,2060,Low_variant,female,15_24,8.43476523486205
923,2060,Low_variant,male,15_24,10.1018215832577
923,2060,Medium_variant,female,15_24,10.3788825402315
923,2060,Medium_variant,male,15_24,12.0893020681563
923,2060,No_change,female,15_24,10.2578178752281
923,2060,No_change,male,15_24,12.3600641146639
923,2060,Zero_migration,female,15_24,10.3266795360891
923,2060,Zero_migration,male,15_24,12.0525056857666
923,2060,Constant_fertility,female,15_49,38.1616102641121
923,2060,Constant_fertility,male,15_49,44.2821064461028
923,2060,Constant_mortality,female,15_49,40.8102772942761
923,2060,Constant_mortality,male,15_49,46.8818097404597
923,2060,High_variant,female,15_49,40.8269961772663
923,2060,High_variant,male,15_49,45.8318736673096
923,2060,Instant_replacement,female,15_49,41.3245055133698
923,2060,Instant_replacement,male,15_49,46.485351111543
923,2060,Low_variant,female,15_49,35.6696180976654
923,2060,Low_variant,male,15_49,41.9575422309181
923,2060,Medium_variant,female,15_49,38.8853832415359
923,2060,Medium_variant,male,15_49,44.5787958353419
923,2060,No_change,female,15_49,40.2117893891042
923,2060,No_change,male,15_49,46.7839654940469
923,2060,Zero_migration,female,15_49,38.6741447369759
923,2060,Zero_migration,male,15_49,44.4150533432006
923,2060,Constant_fertility,female,15_59,50.075546731705
923,2060,Constant_fertility,male,15_59,57.1111647344589
923,2060,Constant_mortality,female,15_59,52.2785552814379
923,2060,Constant_mortality,male,15_59,58.6200294557841
923,2060,High_variant,female,15_59,50.3538721370813
923,2060,High_variant,male,15_59,55.7556003291564
923,2060,Instant_replacement,female,15_59,51.0028818738563
923,2060,Instant_replacement,male,15_59,56.5902863117531
923,2060,Low_variant,female,15_59,48.6668696930785
923,2060,Low_variant,male,15_59,56.1968894853425
923,2060,Medium_variant,female,15_59,49.9778900857398
923,2060,Medium_variant,male,15_59,56.3963614847006
923,2060,No_change,female,15_59,52.5641617966242
923,2060,No_change,male,15_59,59.6046238060625
923,2060,Zero_migration,female,15_59,49.7277675259686
923,2060,Zero_migration,male,15_59,56.2007298533158
923,2060,Constant_fertility,female,15_64,55.3654725084484
923,2060,Constant_fertility,male,15_64,62.3759034252423
923,2060,Constant_mortality,female,15_64,57.2805513844745
923,2060,Constant_mortality,male,15_64,63.2459758481667
923,2060,High_variant,female,15_64,54.5839154018532
923,2060,High_variant,male,15_64,59.8280604068227
923,2060,Instant_replacement,female,15_64,55.3001930711776
923,2060,Instant_replacement,male,15_64,60.7371100396249
923,2060,Low_variant,female,15_64,54.4377999333407
923,2060,Low_variant,male,15_64,62.0403770381202
923,2060,Medium_variant,female,15_64,54.9030915960439
923,2060,Medium_variant,male,15_64,61.2460077881647
923,2060,No_change,female,15_64,57.9517639034828
923,2060,No_change,male,15_64,64.6571513191582
923,2060,Zero_migration,female,15_64,54.6519062764159
923,2060,Zero_migration,male,15_64,61.0550875709729
923,2060,Medium_variant,female,16plus,83.7889537624519
923,2060,Medium_variant,male,16plus,81.0889419681012
923,2060,Medium_variant,female,17plus,82.7185344052725
923,2060,Medium_variant,male,17plus,79.8409456307346
923,2060,Medium_variant,female,18plus,81.6519531275226
923,2060,Medium_variant,male,18plus,78.597561199894
923,2060,Medium_variant,female,18_23,6.17780239365728
923,2060,Medium_variant,male,18_23,7.19451962246111
923,2060,Constant_fertility,female,20plus,82.7458732075685
923,2060,Constant_fertility,male,20plus,79.6094039048433
923,2060,Constant_mortality,female,20plus,78.5163300034281
923,2060,Constant_mortality,male,20plus,74.3779200970084
923,2060,High_variant,female,20plus,74.1698301702669
923,2060,High_variant,male,20plus,70.5378223950504
923,2060,Instant_replacement,female,20plus,75.5184742004069
923,2060,Instant_replacement,male,20plus,72.0083926249117
923,2060,Low_variant,female,20plus,85.2896406032745
923,2060,Low_variant,male,20plus,82.3618353395783
923,2060,Medium_variant,female,20plus,79.5475340172654
923,2060,Medium_variant,male,20plus,76.145084648328
923,2060,No_change,female,20plus,81.7746815329615
923,2060,No_change,male,20plus,77.9638671946289
923,2060,Zero_migration,female,20plus,79.6637077400008
923,2060,Zero_migration,male,20plus,76.2287191085805
923,2060,Constant_fertility,female,20_64,50.5710025329676
923,2060,Constant_fertility,male,20_64,56.7128881455496
923,2060,Constant_mortality,female,20_64,51.6918748925423
923,2060,Constant_mortality,male,20_64,56.5900437540132
923,2060,High_variant,female,20_64,48.4414739066766
923,2060,High_variant,male,20_64,52.8265641875695
923,2060,Instant_replacement,female,20_64,49.3809747613416
923,2060,Instant_replacement,male,20_64,53.9737245411096
923,2060,Low_variant,female,20_64,50.1891605608326
923,2060,Low_variant,male,20_64,56.9483224000591
923,2060,Medium_variant,female,20_64,49.5910226542758
923,2060,Medium_variant,male,20_64,55.0538188636357
923,2060,No_change,female,20_64,52.8823177858156
923,2060,No_change,male,20_64,58.5356838567244
923,2060,Zero_migration,female,20_64,49.3599673658627
923,2060,Zero_migration,male,20_64,54.8734336252905
923,2060,Constant_fertility,female,20_69,57.1795883413377
923,2060,Constant_fertility,male,20_69,62.7190113332181
923,2060,Constant_mortality,female,20_69,57.8196761414451
923,2060,Constant_mortality,male,20_69,61.6866133725441
923,2060,High_variant,female,20_69,53.7259722282339
923,2060,High_variant,male,20_69,57.4725111832192
923,2060,Instant_replacement,female,20_69,54.7495094046104
923,2060,Instant_replacement,male,20_69,58.7045071326078
923,2060,Low_variant,female,20_69,57.3986544736885
923,2060,Low_variant,male,20_69,63.6146943035749
923,2060,Medium_variant,female,20_69,55.7439666043508
923,2060,Medium_variant,male,20_69,60.5863960390648
923,2060,No_change,female,20_69,59.4825138353401
923,2060,No_change,male,20_69,64.1022330632689
923,2060,Zero_migration,female,20_69,55.5525135571676
923,2060,Zero_migration,male,20_69,60.4522698479798
923,2060,Medium_variant,female,21plus,78.5126077489504
923,2060,Medium_variant,male,21plus,74.9395247147416
923,2060,Constant_fertility,female,25plus,77.8393972989833
923,2060,Constant_fertility,male,25plus,73.8231167004217
923,2060,Constant_mortality,female,25plus,73.1833511845997
923,2060,Constant_mortality,male,25plus,68.0533861023123
923,2060,High_variant,female,25plus,68.4959042988133
923,2060,High_variant,male,25plus,64.0807392363548
923,2060,Instant_replacement,female,25plus,70.0828334812633
923,2060,Instant_replacement,male,25plus,65.8073897744509
923,2060,Low_variant,female,25plus,81.1035147409205
923,2060,Low_variant,male,25plus,77.3520683943816
923,2060,Medium_variant,female,25plus,74.4807204188021
923,2060,Medium_variant,male,25plus,70.2479715047006
923,2060,No_change,female,25plus,76.5863097754007
923,2060,No_change,male,25plus,71.7252705423988
923,2060,Zero_migration,female,25plus,74.628967114465
923,2060,Zero_migration,male,25plus,70.3578673684963
923,2060,Constant_fertility,female,25_49,28.4606643800461
923,2060,Constant_fertility,male,25_49,32.8328039619884
923,2060,Constant_mortality,female,25_49,29.8886219835156
923,2060,Constant_mortality,male,25_49,33.9013436516102
923,2060,High_variant,female,25_49,29.0106288106361
923,2060,High_variant,male,25_49,32.3732942893609
923,2060,Instant_replacement,female,25_49,29.9696464843901
923,2060,Instant_replacement,male,25_49,33.520962762567
923,2060,Low_variant,female,25_49,27.2348528628033
923,2060,Low_variant,male,25_49,31.8557206476604
923,2060,Medium_variant,female,25_49,28.5065007013044
923,2060,Medium_variant,male,25_49,32.4894937671856
923,2060,No_change,female,25_49,29.9539715138761
923,2060,No_change,male,25_49,34.423901379383
923,2060,Zero_migration,female,25_49,28.3474652008868
923,2060,Zero_migration,male,25_49,32.362547657434
923,2060,Constant_fertility,female,25_64,45.6645266243824
923,2060,Constant_fertility,male,25_64,50.926600941128
923,2060,Constant_mortality,female,25_64,46.358896073714
923,2060,Constant_mortality,male,25_64,50.2655097593171
923,2060,High_variant,female,25_64,42.767548035223
923,2060,High_variant,male,25_64,46.3694810288739
923,2060,Instant_replacement,female,25_64,43.945334042198
923,2060,Instant_replacement,male,25_64,47.7727216906489
923,2060,Low_variant,female,25_64,46.0030346984786
923,2060,Low_variant,male,25_64,51.9385554548625
923,2060,Medium_variant,female,25_64,44.5242090558124
923,2060,Medium_variant,male,25_64,49.1567057200084
923,2060,No_change,female,25_64,47.6939460282547
923,2060,No_change,male,25_64,52.2970872044943
923,2060,Zero_migration,female,25_64,44.3252267403268
923,2060,Zero_migration,male,25_64,49.0025818852063
923,2060,Constant_fertility,female,25_69,52.2731124327525
923,2060,Constant_fertility,male,25_69,56.9327241287966
923,2060,Constant_mortality,female,25_69,52.4866973226168
923,2060,Constant_mortality,male,25_69,55.362079377848
923,2060,High_variant,female,25_69,48.0520463567804
923,2060,High_variant,male,25_69,51.0154280245236
923,2060,Instant_replacement,female,25_69,49.3138686854668
923,2060,Instant_replacement,male,25_69,52.503504282147
923,2060,Low_variant,female,25_69,53.2125286113345
923,2060,Low_variant,male,25_69,58.6049273583783
923,2060,Medium_variant,female,25_69,50.6771530058874
923,2060,Medium_variant,male,25_69,54.6892828954375
923,2060,No_change,female,25_69,54.2941420777792
923,2060,No_change,male,25_69,57.8636364110388
923,2060,Zero_migration,female,25_69,50.5177729316317
923,2060,Zero_migration,male,25_69,54.5814181078956
923,2060,Constant_fertility,female,50plus,49.3787329189372
923,2060,Constant_fertility,male,50plus,40.9903127384333
923,2060,Constant_mortality,female,50plus,43.2947292010841
923,2060,Constant_mortality,male,50plus,34.1520424507021
923,2060,High_variant,female,50plus,39.4852754881771
923,2060,High_variant,male,50plus,31.7074449469939
923,2060,Instant_replacement,female,50plus,40.1131869968731
923,2060,Instant_replacement,male,50plus,32.2864270118839
923,2060,Low_variant,female,50plus,53.8686618781172
923,2060,Low_variant,male,50plus,45.4963477467213
923,2060,Medium_variant,female,50plus,45.9742197174976
923,2060,Medium_variant,male,50plus,37.758477737515
923,2060,No_change,female,50plus,46.6323382615245
923,2060,No_change,male,50plus,37.3013691630158
923,2060,Zero_migration,female,50plus,46.2815019135782
923,2060,Zero_migration,male,50plus,37.9953197110623
923,2060,Constant_fertility,female,60plus,37.4647964513443
923,2060,Constant_fertility,male,60plus,28.1612544500771
923,2060,Constant_mortality,female,60plus,31.8264512139223
923,2060,Constant_mortality,male,60plus,22.4138227353777
923,2060,High_variant,female,60plus,29.9583995283622
923,2060,High_variant,male,60plus,21.7837182851471
923,2060,Instant_replacement,female,60plus,30.4348106363866
923,2060,Instant_replacement,male,60plus,22.1814918116738
923,2060,Low_variant,female,60plus,40.8714102827041
923,2060,Low_variant,male,60plus,31.2570004922969
923,2060,Medium_variant,female,60plus,34.8817128732938
923,2060,Medium_variant,male,60plus,25.9409120881564
923,2060,No_change,female,60plus,34.2799658540045
923,2060,No_change,male,60plus,24.4807108510002
923,2060,Zero_migration,female,60plus,35.2278791245855
923,2060,Zero_migration,male,60plus,26.209643200947
923,2060,Constant_fertility,female,65plus,32.1748706746009
923,2060,Constant_fertility,male,65plus,22.8965157592937
923,2060,Constant_mortality,female,65plus,26.8244551108857
923,2060,Constant_mortality,male,65plus,17.7878763429952
923,2060,High_variant,female,65plus,25.7283562635903
923,2060,High_variant,male,65plus,17.7112582074809
923,2060,Instant_replacement,female,65plus,26.1374994390653
923,2060,Instant_replacement,male,65plus,18.034668083802
923,2060,Low_variant,female,65plus,35.1004800424419
923,2060,Low_variant,male,65plus,25.4135129395192
923,2060,Medium_variant,female,65plus,29.9565113629896
923,2060,Medium_variant,male,65plus,21.0912657846923
923,2060,No_change,female,65plus,28.8923637471459
923,2060,No_change,male,65plus,19.4281833379045
923,2060,Zero_migration,female,65plus,30.3037403741381
923,2060,Zero_migration,male,65plus,21.35528548329
923,2060,Constant_fertility,female,70plus,25.5662848662308
923,2060,Constant_fertility,male,70plus,16.8903925716251
923,2060,Constant_mortality,female,70plus,20.6966538619829
923,2060,Constant_mortality,male,70plus,12.6913067244643
923,2060,High_variant,female,70plus,20.4438579420329
923,2060,High_variant,male,70plus,13.0653112118312
923,2060,Instant_replacement,female,70plus,20.7689647957965
923,2060,Instant_replacement,male,70plus,13.3038854923039
923,2060,Low_variant,female,70plus,27.8909861295861
923,2060,Low_variant,male,70plus,18.7471410360034
923,2060,Medium_variant,female,70plus,23.8035674129146
923,2060,Medium_variant,male,70plus,15.5586886092632
923,2060,No_change,female,70plus,22.2921676976214
923,2060,No_change,male,70plus,13.86163413136
923,2060,Zero_migration,female,70plus,24.1111941828333
923,2060,Zero_migration,male,70plus,15.7764492606007
923,2060,Constant_fertility,female,75plus,17.5114032061205
923,2060,Constant_fertility,male,75plus,10.4908332256249
923,2060,Constant_mortality,female,75plus,13.4411938406551
923,2060,Constant_mortality,male,75plus,7.4685737337474
923,2060,High_variant,female,75plus,14.0028416871961
923,2060,High_variant,male,75plus,8.11502754497673
923,2060,Instant_replacement,female,75plus,14.2255207831662
923,2060,Instant_replacement,male,75plus,8.26320900243836
923,2060,Low_variant,female,75plus,19.103687003684
923,2060,Low_variant,male,75plus,11.6440828259007
923,2060,Medium_variant,female,75plus,16.304045303907
923,2060,Medium_variant,male,75plus,9.66369530589929
923,2060,No_change,female,75plus,14.4773811820136
923,2060,No_change,male,75plus,8.15728741160509
923,2060,Zero_migration,female,75plus,16.5326712072011
923,2060,Zero_migration,male,75plus,9.80849973151096
923,2060,Constant_fertility,female,80plus,10.4793327075228
923,2060,Constant_fertility,male,80plus,5.61092548325734
923,2060,Constant_mortality,female,80plus,7.40425652310986
923,2060,Constant_mortality,male,80plus,3.70846507675452
923,2060,High_variant,female,80plus,8.37970750622718
923,2060,High_variant,male,80plus,4.34024770675285
923,2060,Instant_replacement,female,80plus,8.51296515018718
923,2060,Instant_replacement,male,80plus,4.41950119386261
923,2060,Low_variant,female,80plus,11.4322016171733
923,2060,Low_variant,male,80plus,6.22773040538098
923,2060,Medium_variant,female,80plus,9.75681464284086
923,2060,Medium_variant,male,80plus,5.16853838852964
923,2060,No_change,female,80plus,7.97505380290294
923,2060,No_change,male,80plus,4.05044076224284
923,2060,Zero_migration,female,80plus,9.90464932811863
923,2060,Zero_migration,male,80plus,5.2515215636618
923,2060,Constant_fertility,female,85plus,5.11040416438001
923,2060,Constant_fertility,male,85plus,2.44088002027498
923,2060,Constant_mortality,female,85plus,3.16479183293486
923,2060,Constant_mortality,male,85plus,1.47218767678841
923,2060,High_variant,female,85plus,4.08649036454084
923,2060,High_variant,male,85plus,1.88810632792562
923,2060,Instant_replacement,female,85plus,4.15147545830925
923,2060,Instant_replacement,male,85plus,1.92258339481959
923,2060,Low_variant,female,85plus,5.57508501571802
923,2060,Low_variant,male,85plus,2.7092041702412
923,2060,Medium_variant,female,85plus,4.75805736619696
923,2060,Medium_variant,male,85plus,2.24843158659493
923,2060,No_change,female,85plus,3.408766979354
923,2060,No_change,male,85plus,1.60794529605061
923,2060,Zero_migration,female,85plus,4.8363509178497
923,2060,Zero_migration,male,85plus,2.28739605435716
923,2060,Constant_fertility,female,90plus,1.88433330101095
923,2060,Constant_fertility,male,90plus,0.813537195035918
923,2060,Constant_mortality,female,90plus,0.954678341952613
923,2060,Constant_mortality,male,90plus,0.442457385787226
923,2060,High_variant,female,90plus,1.50679078023546
923,2060,High_variant,male,90plus,0.629299561302131
923,2060,Instant_replacement,female,90plus,1.53075240290136
923,2060,Instant_replacement,male,90plus,0.640790653064529
923,2060,Low_variant,female,90plus,2.05567270477503
923,2060,Low_variant,male,90plus,0.902968742064324
923,2060,Medium_variant,female,90plus,1.75441426056624
923,2060,Medium_variant,male,90plus,0.74939477196529
923,2060,No_change,female,90plus,1.02827490076485
923,2060,No_change,male,90plus,0.483258543320677
923,2060,Zero_migration,female,90plus,1.78509651706239
923,2060,Zero_migration,male,90plus,0.76299678467035
923,2065,Constant_fertility,female,total,100
923,2065,Constant_fertility,male,total,100
923,2065,Constant_mortality,female,total,100
923,2065,Constant_mortality,male,total,100
923,2065,High_variant,female,total,100
923,2065,High_variant,male,total,100
923,2065,Instant_replacement,female,total,100
923,2065,Instant_replacement,male,total,100
923,2065,Low_variant,female,total,100
923,2065,Low_variant,male,total,100
923,2065,Medium_variant,female,total,100
923,2065,Medium_variant,male,total,100
923,2065,No_change,female,total,100
923,2065,No_change,male,total,100
923,2065,Zero_migration,female,total,100
923,2065,Zero_migration,male,total,100
923,2065,Medium_variant,female,0_1,1.88116898444692
923,2065,Medium_variant,male,0_1,2.18050706366644
923,2065,Constant_fertility,female,0_4,3.91056746055263
923,2065,Constant_fertility,male,0_4,4.59921067089477
923,2065,Constant_mortality,female,0_4,4.98763263222308
923,2065,Constant_mortality,male,0_4,5.93687001242171
923,2065,High_variant,female,0_4,6.45771656504672
923,2065,High_variant,male,0_4,7.30192507004892
923,2065,Instant_replacement,female,0_4,5.7048455686172
923,2065,Instant_replacement,male,0_4,6.47310574602052
923,2065,Low_variant,female,0_4,2.9789995708953
923,2065,Low_variant,male,0_4,3.56380685544697
923,2065,Medium_variant,female,0_4,4.72049471518722
923,2065,Medium_variant,male,0_4,5.4710709636047
923,2065,No_change,female,0_4,4.16357771871674
923,2065,No_change,male,0_4,5.0357241255168
923,2065,Zero_migration,female,0_4,4.67214662384941
923,2065,Zero_migration,male,0_4,5.4260464028076
923,2065,Constant_fertility,female,0_14,12.2656768224221
923,2065,Constant_fertility,male,0_14,14.4186166822072
923,2065,Constant_mortality,female,0_14,15.712262989023
923,2065,Constant_mortality,male,0_14,18.6891659203952
923,2065,High_variant,female,0_14,19.6391827768651
923,2065,High_variant,male,0_14,22.1975596475751
923,2065,Instant_replacement,female,0_14,18.0754907265708
923,2065,Instant_replacement,male,0_14,20.5014127280541
923,2065,Low_variant,female,0_14,9.8954422687601
923,2065,Low_variant,male,0_14,11.8319226753705
923,2065,Medium_variant,female,0_14,14.8539970381456
923,2065,Medium_variant,male,0_14,17.2081254117714
923,2065,No_change,female,0_14,13.0698434121785
