global,year,variant,freq,agebroad,totaldeaths
900,2025,no_change,5yearly,70plus,194890.415
900,2025,zero_migration,5yearly,70plus,180799.44
900,2025,constant_fertility,5yearly,80plus,99629.251
900,2025,constant_mortality,5yearly,80plus,102651.365
900,2025,high_variant,5yearly,80plus,99629.277
900,2025,instant_replacement,5yearly,80plus,99629.182
900,2025,low_variant,5yearly,80plus,99629.387
900,2025,medium_variant,5yearly,80plus,99629.326
900,2025,momentum,5yearly,80plus,102686.611
900,2025,no_change,5yearly,80plus,102651.306
900,2025,zero_migration,5yearly,80plus,99664.759
900,2025,constant_fertility,5yearly,90plus,30326.601
900,2025,constant_mortality,5yearly,90plus,29042.21
900,2025,high_variant,5yearly,90plus,30326.607
900,2025,instant_replacement,5yearly,90plus,30326.6
900,2025,low_variant,5yearly,90plus,30326.62
900,2025,medium_variant,5yearly,90plus,30326.612
900,2025,momentum,5yearly,90plus,29044.638
900,2025,no_change,5yearly,90plus,29042.198
900,2025,zero_migration,5yearly,90plus,30328.799
900,2030,constant_fertility,5yearly,0_4,27954.111
900,2030,constant_mortality,5yearly,0_4,38204.869
900,2030,high_variant,5yearly,0_4,25410.389
900,2030,instant_replacement,5yearly,0_4,15844.41
900,2030,low_variant,5yearly,0_4,18017.254
900,2030,medium_variant,5yearly,0_4,21704.549
900,2030,momentum,5yearly,0_4,29956.089
900,2030,no_change,5yearly,0_4,49189.896
900,2030,zero_migration,5yearly,0_4,21879.718
900,2030,constant_fertility,5yearly,5_9,2701.381
900,2030,high_variant,5yearly,5_9,2595.851
900,2030,low_variant,5yearly,5_9,1992.134
900,2030,medium_variant,5yearly,5_9,2294.023
900,2030,constant_fertility,5yearly,10_14,2262.546
900,2030,high_variant,5yearly,10_14,2255.14
900,2030,low_variant,5yearly,10_14,1853.827
900,2030,medium_variant,5yearly,10_14,2054.575
900,2030,constant_fertility,5yearly,15_19,2859.109
900,2030,high_variant,5yearly,15_19,2875.876
900,2030,low_variant,5yearly,15_19,2681.957
900,2030,medium_variant,5yearly,15_19,2778.992
900,2030,constant_fertility,5yearly,20_24,3814.556
900,2030,high_variant,5yearly,20_24,3814.559
900,2030,low_variant,5yearly,20_24,3814.573
900,2030,medium_variant,5yearly,20_24,3814.563
900,2030,constant_fertility,5yearly,25_29,4269.442
900,2030,high_variant,5yearly,25_29,4269.448
900,2030,low_variant,5yearly,25_29,4269.455
900,2030,medium_variant,5yearly,25_29,4269.452
900,2030,constant_fertility,5yearly,30_34,4738.485
900,2030,high_variant,5yearly,30_34,4738.487
900,2030,low_variant,5yearly,30_34,4738.497
900,2030,medium_variant,5yearly,30_34,4738.492
900,2030,constant_fertility,5yearly,35_39,5707.109
900,2030,high_variant,5yearly,35_39,5707.109
900,2030,low_variant,5yearly,35_39,5707.123
900,2030,medium_variant,5yearly,35_39,5707.118
900,2030,constant_fertility,5yearly,40_44,7340.762
900,2030,high_variant,5yearly,40_44,7340.767
900,2030,low_variant,5yearly,40_44,7340.779
900,2030,medium_variant,5yearly,40_44,7340.775
900,2030,constant_fertility,5yearly,45_49,9725.165
900,2030,high_variant,5yearly,45_49,9725.17
900,2030,low_variant,5yearly,45_49,9725.186
900,2030,medium_variant,5yearly,45_49,9725.178
900,2030,constant_fertility,5yearly,50_54,12765.547
900,2030,high_variant,5yearly,50_54,12765.547
900,2030,low_variant,5yearly,50_54,12765.577
900,2030,medium_variant,5yearly,50_54,12765.562
900,2030,constant_fertility,5yearly,55_59,17441.946
900,2030,high_variant,5yearly,55_59,17441.943
900,2030,low_variant,5yearly,55_59,17441.974
900,2030,medium_variant,5yearly,55_59,17441.959
900,2030,constant_fertility,5yearly,60_64,24713.358
900,2030,high_variant,5yearly,60_64,24713.365
900,2030,low_variant,5yearly,60_64,24713.397
900,2030,medium_variant,5yearly,60_64,24713.379
900,2030,constant_fertility,5yearly,65_69,33646.838
900,2030,high_variant,5yearly,65_69,33646.845
900,2030,low_variant,5yearly,65_69,33646.892
900,2030,medium_variant,5yearly,65_69,33646.872
900,2030,constant_fertility,5yearly,70_74,41892.835
900,2030,high_variant,5yearly,70_74,41892.828
900,2030,low_variant,5yearly,70_74,41892.885
900,2030,medium_variant,5yearly,70_74,41892.853
900,2030,constant_fertility,5yearly,75_79,47838.369
900,2030,high_variant,5yearly,75_79,47838.398
900,2030,low_variant,5yearly,75_79,47838.457
900,2030,medium_variant,5yearly,75_79,47838.416
900,2030,constant_fertility,5yearly,80_84,46526.97
900,2030,high_variant,5yearly,80_84,46526.972
900,2030,low_variant,5yearly,80_84,46527.041
900,2030,medium_variant,5yearly,80_84,46527.016
900,2030,constant_fertility,5yearly,85_89,36184.413
900,2030,high_variant,5yearly,85_89,36184.419
900,2030,low_variant,5yearly,85_89,36184.434
900,2030,medium_variant,5yearly,85_89,36184.432
900,2030,constant_fertility,5yearly,90_94,22825.312
900,2030,high_variant,5yearly,90_94,22825.315
900,2030,low_variant,5yearly,90_94,22825.325
900,2030,medium_variant,5yearly,90_94,22825.317
900,2030,constant_fertility,5yearly,95plus,12257.435
900,2030,high_variant,5yearly,95plus,12257.442
900,2030,low_variant,5yearly,95plus,12257.441
900,2030,medium_variant,5yearly,95plus,12257.445
900,2030,constant_fertility,5yearly,0_14,32918.038
900,2030,constant_mortality,5yearly,0_14,45867.746
900,2030,high_variant,5yearly,0_14,30261.38
900,2030,instant_replacement,5yearly,0_14,18776.933
900,2030,low_variant,5yearly,0_14,21863.215
900,2030,medium_variant,5yearly,0_14,26053.147
900,2030,momentum,5yearly,0_14,35298.874
900,2030,no_change,5yearly,0_14,57950.453
900,2030,zero_migration,5yearly,0_14,26253.067
900,2030,constant_fertility,5yearly,0_19,35777.147
900,2030,constant_mortality,5yearly,0_19,50382.5
900,2030,high_variant,5yearly,0_19,33137.256
900,2030,instant_replacement,5yearly,0_19,21184.44
900,2030,low_variant,5yearly,0_19,24545.172
900,2030,medium_variant,5yearly,0_19,28832.139
900,2030,momentum,5yearly,0_19,39231.703
900,2030,no_change,5yearly,0_19,62598.556
900,2030,zero_migration,5yearly,0_19,29043.038
900,2030,constant_fertility,5yearly,0_24,39591.703
900,2030,constant_mortality,5yearly,0_24,56378.129
900,2030,high_variant,5yearly,0_24,36951.815
900,2030,instant_replacement,5yearly,0_24,24998.867
900,2030,low_variant,5yearly,0_24,28359.745
900,2030,medium_variant,5yearly,0_24,32646.702
900,2030,momentum,5yearly,0_24,45249.206
900,2030,no_change,5yearly,0_24,68594.244
900,2030,zero_migration,5yearly,0_24,32873.228
900,2030,constant_fertility,5yearly,5_14,4963.927
900,2030,constant_mortality,5yearly,5_14,7662.877
900,2030,high_variant,5yearly,5_14,4850.991
900,2030,instant_replacement,5yearly,5_14,2932.523
900,2030,low_variant,5yearly,5_14,3845.961
900,2030,medium_variant,5yearly,5_14,4348.598
900,2030,momentum,5yearly,5_14,5342.785
900,2030,no_change,5yearly,5_14,8760.557
900,2030,zero_migration,5yearly,5_14,4373.349
900,2030,constant_fertility,5yearly,15plus,334547.651
900,2030,constant_mortality,5yearly,15plus,392350.907
900,2030,high_variant,5yearly,15plus,334564.49
900,2030,instant_replacement,5yearly,15plus,334092.605
900,2030,low_variant,5yearly,15plus,334370.993
900,2030,medium_variant,5yearly,15plus,334467.821
900,2030,momentum,5yearly,15plus,392622.253
900,2030,no_change,5yearly,15plus,392485.028
900,2030,zero_migration,5yearly,15plus,335179.576
900,2030,constant_fertility,5yearly,15_24,6673.665
900,2030,constant_mortality,5yearly,15_24,10510.383
900,2030,high_variant,5yearly,15_24,6690.435
900,2030,instant_replacement,5yearly,15_24,6221.934
900,2030,low_variant,5yearly,15_24,6496.53
900,2030,medium_variant,5yearly,15_24,6593.555
900,2030,momentum,5yearly,15_24,9950.332
900,2030,no_change,5yearly,15_24,10643.791
900,2030,zero_migration,5yearly,15_24,6620.161
900,2030,constant_fertility,5yearly,15_49,38454.628
900,2030,constant_mortality,5yearly,15_49,56469.019
900,2030,high_variant,5yearly,15_49,38471.416
900,2030,instant_replacement,5yearly,15_49,38001.663
900,2030,low_variant,5yearly,15_49,38277.57
900,2030,medium_variant,5yearly,15_49,38374.57
900,2030,momentum,5yearly,15_49,56119.183
900,2030,no_change,5yearly,15_49,56602.797
900,2030,zero_migration,5yearly,15_49,38545.184
900,2030,constant_fertility,5yearly,15_59,68662.121
900,2030,constant_mortality,5yearly,15_59,94762.811
900,2030,high_variant,5yearly,15_59,68678.906
900,2030,instant_replacement,5yearly,15_59,68208.66
900,2030,low_variant,5yearly,15_59,68485.121
900,2030,medium_variant,5yearly,15_59,68582.091
900,2030,momentum,5yearly,15_59,94532.802
900,2030,no_change,5yearly,15_59,94896.708
900,2030,zero_migration,5yearly,15_59,68853.692
900,2030,constant_fertility,5yearly,15_64,93375.479
900,2030,constant_mortality,5yearly,15_64,125538.997
900,2030,high_variant,5yearly,15_64,93392.271
900,2030,instant_replacement,5yearly,15_64,92921.753
900,2030,low_variant,5yearly,15_64,93198.518
900,2030,medium_variant,5yearly,15_64,93295.47
900,2030,momentum,5yearly,15_64,125410.228
900,2030,no_change,5yearly,15_64,125672.953
900,2030,zero_migration,5yearly,15_64,93650.309
900,2030,constant_fertility,5yearly,20plus,331688.542
900,2030,constant_mortality,5yearly,20plus,387836.153
900,2030,high_variant,5yearly,20plus,331688.614
900,2030,instant_replacement,5yearly,20plus,331685.098
900,2030,low_variant,5yearly,20plus,331689.036
900,2030,medium_variant,5yearly,20plus,331688.829
900,2030,momentum,5yearly,20plus,388689.424
900,2030,no_change,5yearly,20plus,387836.925
900,2030,zero_migration,5yearly,20plus,332389.605
900,2030,constant_fertility,5yearly,20_64,90516.37
900,2030,constant_mortality,5yearly,20_64,121024.243
900,2030,high_variant,5yearly,20_64,90516.395
900,2030,instant_replacement,5yearly,20_64,90514.246
900,2030,low_variant,5yearly,20_64,90516.561
900,2030,medium_variant,5yearly,20_64,90516.478
900,2030,momentum,5yearly,20_64,121477.399
900,2030,no_change,5yearly,20_64,121024.85
900,2030,zero_migration,5yearly,20_64,90860.338
900,2030,constant_fertility,5yearly,20_69,124163.208
900,2030,constant_mortality,5yearly,20_69,162399.587
900,2030,high_variant,5yearly,20_69,124163.24
900,2030,instant_replacement,5yearly,20_69,124160.791
900,2030,low_variant,5yearly,20_69,124163.453
900,2030,medium_variant,5yearly,20_69,124163.35
900,2030,momentum,5yearly,20_69,162969.381
900,2030,no_change,5yearly,20_69,162400.247
900,2030,zero_migration,5yearly,20_69,124605.087
900,2030,constant_fertility,5yearly,25plus,327873.986
900,2030,constant_mortality,5yearly,25plus,381840.524
900,2030,high_variant,5yearly,25plus,327874.055
900,2030,instant_replacement,5yearly,25plus,327870.671
900,2030,low_variant,5yearly,25plus,327874.463
900,2030,medium_variant,5yearly,25plus,327874.266
900,2030,momentum,5yearly,25plus,382671.921
900,2030,no_change,5yearly,25plus,381841.237
900,2030,zero_migration,5yearly,25plus,328559.415
900,2030,constant_fertility,5yearly,25_69,120348.652
900,2030,constant_mortality,5yearly,25_69,156403.958
900,2030,high_variant,5yearly,25_69,120348.681
900,2030,instant_replacement,5yearly,25_69,120346.364
900,2030,low_variant,5yearly,25_69,120348.88
900,2030,medium_variant,5yearly,25_69,120348.787
900,2030,momentum,5yearly,25_69,156951.878
900,2030,no_change,5yearly,25_69,156404.559
900,2030,zero_migration,5yearly,25_69,120774.897
900,2030,constant_fertility,5yearly,40plus,313158.95
900,2030,constant_mortality,5yearly,40plus,359307.136
900,2030,high_variant,5yearly,40plus,313159.011
900,2030,instant_replacement,5yearly,40plus,313156.389
900,2030,low_variant,5yearly,40plus,313159.388
900,2030,medium_variant,5yearly,40plus,313159.204
900,2030,momentum,5yearly,40plus,360016.029
900,2030,no_change,5yearly,40plus,359307.614
900,2030,zero_migration,5yearly,40plus,313765.861
900,2030,constant_fertility,5yearly,50plus,296093.023
900,2030,constant_mortality,5yearly,50plus,335881.888
900,2030,high_variant,5yearly,50plus,296093.074
900,2030,instant_replacement,5yearly,50plus,296090.942
900,2030,low_variant,5yearly,50plus,296093.423
900,2030,medium_variant,5yearly,50plus,296093.251
900,2030,momentum,5yearly,50plus,336503.07
900,2030,no_change,5yearly,50plus,335882.231
900,2030,zero_migration,5yearly,50plus,296634.392
900,2030,constant_fertility,5yearly,60plus,265885.53
900,2030,constant_mortality,5yearly,60plus,297588.096
900,2030,high_variant,5yearly,60plus,265885.584
900,2030,instant_replacement,5yearly,60plus,265883.945
900,2030,low_variant,5yearly,60plus,265885.872
900,2030,medium_variant,5yearly,60plus,265885.73
900,2030,momentum,5yearly,60plus,298089.451
900,2030,no_change,5yearly,60plus,297588.32
900,2030,zero_migration,5yearly,60plus,266325.884
900,2030,constant_fertility,5yearly,65plus,241172.172
900,2030,constant_mortality,5yearly,65plus,266811.91
900,2030,high_variant,5yearly,65plus,241172.219
900,2030,instant_replacement,5yearly,65plus,241170.852
900,2030,low_variant,5yearly,65plus,241172.475
900,2030,medium_variant,5yearly,65plus,241172.351
900,2030,momentum,5yearly,65plus,267212.025
900,2030,no_change,5yearly,65plus,266812.075
900,2030,zero_migration,5yearly,65plus,241529.267
900,2030,constant_fertility,5yearly,70plus,207525.334
900,2030,constant_mortality,5yearly,70plus,225436.566
900,2030,high_variant,5yearly,70plus,207525.374
900,2030,instant_replacement,5yearly,70plus,207524.307
900,2030,low_variant,5yearly,70plus,207525.583
900,2030,medium_variant,5yearly,70plus,207525.479
900,2030,momentum,5yearly,70plus,225720.043
900,2030,no_change,5yearly,70plus,225436.678
900,2030,zero_migration,5yearly,70plus,207784.518
900,2030,constant_fertility,5yearly,80plus,117794.13
900,2030,constant_mortality,5yearly,80plus,119810.854
900,2030,high_variant,5yearly,80plus,117794.148
900,2030,instant_replacement,5yearly,80plus,117793.713
900,2030,low_variant,5yearly,80plus,117794.241
900,2030,medium_variant,5yearly,80plus,117794.21
900,2030,momentum,5yearly,80plus,119879.941
900,2030,no_change,5yearly,80plus,119810.882
900,2030,zero_migration,5yearly,80plus,117863.396
900,2030,constant_fertility,5yearly,90plus,35082.747
900,2030,constant_mortality,5yearly,90plus,31863.586
900,2030,high_variant,5yearly,90plus,35082.757
900,2030,instant_replacement,5yearly,90plus,35082.69
900,2030,low_variant,5yearly,90plus,35082.766
900,2030,medium_variant,5yearly,90plus,35082.762
900,2030,momentum,5yearly,90plus,31863.52
900,2030,no_change,5yearly,90plus,31863.586
900,2030,zero_migration,5yearly,90plus,35082.181
900,2035,constant_fertility,5yearly,0_4,27259.122
900,2035,constant_mortality,5yearly,0_4,38915.281
900,2035,high_variant,5yearly,0_4,23325.024
900,2035,instant_replacement,5yearly,0_4,13951.533
900,2035,low_variant,5yearly,0_4,15910.615
900,2035,medium_variant,5yearly,0_4,19560.268
900,2035,momentum,5yearly,0_4,30293.659
900,2035,no_change,5yearly,0_4,54181.606
900,2035,zero_migration,5yearly,0_4,19738.296
900,2035,constant_fertility,5yearly,5_9,2628.46
900,2035,high_variant,5yearly,5_9,2407.6
900,2035,low_variant,5yearly,5_9,1759.498
900,2035,medium_variant,5yearly,5_9,2083.126
900,2035,constant_fertility,5yearly,10_14,2204.162
900,2035,high_variant,5yearly,10_14,2139.356
900,2035,low_variant,5yearly,10_14,1612.17
900,2035,medium_variant,5yearly,10_14,1875.814
900,2035,constant_fertility,5yearly,15_19,2837.298
900,2035,high_variant,5yearly,15_19,2854.984
900,2035,low_variant,5yearly,15_19,2329.486
900,2035,medium_variant,5yearly,15_19,2592.311
900,2035,constant_fertility,5yearly,20_24,3726.434
900,2035,high_variant,5yearly,20_24,3759.071
900,2035,low_variant,5yearly,20_24,3472.454
900,2035,medium_variant,5yearly,20_24,3615.828
900,2035,constant_fertility,5yearly,25_29,4116.089
900,2035,high_variant,5yearly,25_29,4116.09
900,2035,low_variant,5yearly,25_29,4116.096
900,2035,medium_variant,5yearly,25_29,4116.093
900,2035,constant_fertility,5yearly,30_34,4593.824
900,2035,high_variant,5yearly,30_34,4593.828
900,2035,low_variant,5yearly,30_34,4593.836
900,2035,medium_variant,5yearly,30_34,4593.832
900,2035,constant_fertility,5yearly,35_39,5457.858
900,2035,high_variant,5yearly,35_39,5457.863
900,2035,low_variant,5yearly,35_39,5457.877
900,2035,medium_variant,5yearly,35_39,5457.871
900,2035,constant_fertility,5yearly,40_44,6948.33
900,2035,high_variant,5yearly,40_44,6948.335
900,2035,low_variant,5yearly,40_44,6948.35
900,2035,medium_variant,5yearly,40_44,6948.344
900,2035,constant_fertility,5yearly,45_49,9604.90299999999
900,2035,high_variant,5yearly,45_49,9604.907
900,2035,low_variant,5yearly,45_49,9604.91599999999
900,2035,medium_variant,5yearly,45_49,9604.91299999999
900,2035,constant_fertility,5yearly,50_54,13256.308
900,2035,high_variant,5yearly,50_54,13256.318
900,2035,low_variant,5yearly,50_54,13256.342
900,2035,medium_variant,5yearly,50_54,13256.327
900,2035,constant_fertility,5yearly,55_59,17814.631
900,2035,high_variant,5yearly,55_59,17814.643
900,2035,low_variant,5yearly,55_59,17814.662
900,2035,medium_variant,5yearly,55_59,17814.647
900,2035,constant_fertility,5yearly,60_64,24833.529
900,2035,high_variant,5yearly,60_64,24833.528
900,2035,low_variant,5yearly,60_64,24833.561
900,2035,medium_variant,5yearly,60_64,24833.546
900,2035,constant_fertility,5yearly,65_69,34921.738
900,2035,high_variant,5yearly,65_69,34921.747
900,2035,low_variant,5yearly,65_69,34921.785
900,2035,medium_variant,5yearly,65_69,34921.762
900,2035,constant_fertility,5yearly,70_74,45555.95
900,2035,high_variant,5yearly,70_74,45555.956
900,2035,low_variant,5yearly,70_74,45556
900,2035,medium_variant,5yearly,70_74,45555.991
900,2035,constant_fertility,5yearly,75_79,52245.673
900,2035,high_variant,5yearly,75_79,52245.688
900,2035,low_variant,5yearly,75_79,52245.755
900,2035,medium_variant,5yearly,75_79,52245.719
900,2035,constant_fertility,5yearly,80_84,53579.108
900,2035,high_variant,5yearly,80_84,53579.122
900,2035,low_variant,5yearly,80_84,53579.178
900,2035,medium_variant,5yearly,80_84,53579.154
900,2035,constant_fertility,5yearly,85_89,45263.319
900,2035,high_variant,5yearly,85_89,45263.317
900,2035,low_variant,5yearly,85_89,45263.337
900,2035,medium_variant,5yearly,85_89,45263.326
900,2035,constant_fertility,5yearly,90_94,27544.289
900,2035,high_variant,5yearly,90_94,27544.304
900,2035,low_variant,5yearly,90_94,27544.305
900,2035,medium_variant,5yearly,90_94,27544.306
900,2035,constant_fertility,5yearly,95plus,14556.929
900,2035,high_variant,5yearly,95plus,14556.941
900,2035,low_variant,5yearly,95plus,14556.938
900,2035,medium_variant,5yearly,95plus,14556.935
900,2035,constant_fertility,5yearly,0_14,32091.744
900,2035,constant_mortality,5yearly,0_14,46840.649
900,2035,high_variant,5yearly,0_14,27871.98
900,2035,instant_replacement,5yearly,0_14,16684.565
900,2035,low_variant,5yearly,0_14,19282.283
900,2035,medium_variant,5yearly,0_14,23519.208
900,2035,momentum,5yearly,0_14,36031.654
900,2035,no_change,5yearly,0_14,63885.22
900,2035,zero_migration,5yearly,0_14,23726.648
900,2035,constant_fertility,5yearly,0_19,34929.042
900,2035,constant_mortality,5yearly,0_19,51494.713
900,2035,high_variant,5yearly,0_19,30726.964
900,2035,instant_replacement,5yearly,0_19,18543.559
900,2035,low_variant,5yearly,0_19,21611.769
900,2035,medium_variant,5yearly,0_19,26111.519
900,2035,momentum,5yearly,0_19,39433.522
900,2035,no_change,5yearly,0_19,68988.599
900,2035,zero_migration,5yearly,0_19,26333.712
900,2035,constant_fertility,5yearly,0_24,38655.476
900,2035,constant_mortality,5yearly,0_24,57753.098
900,2035,high_variant,5yearly,0_24,34486.035
900,2035,instant_replacement,5yearly,0_24,21671.139
900,2035,low_variant,5yearly,0_24,25084.223
900,2035,medium_variant,5yearly,0_24,29727.347
900,2035,momentum,5yearly,0_24,44883.768
900,2035,no_change,5yearly,0_24,75441.384
900,2035,zero_migration,5yearly,0_24,29967.487
900,2035,constant_fertility,5yearly,5_14,4832.622
900,2035,constant_mortality,5yearly,5_14,7925.368
900,2035,high_variant,5yearly,5_14,4546.956
900,2035,instant_replacement,5yearly,5_14,2733.032
900,2035,low_variant,5yearly,5_14,3371.668
900,2035,medium_variant,5yearly,5_14,3958.94
900,2035,momentum,5yearly,5_14,5737.995
900,2035,no_change,5yearly,5_14,9703.614
900,2035,zero_migration,5yearly,5_14,3988.352
900,2035,constant_fertility,5yearly,15plus,366856.21
900,2035,constant_mortality,5yearly,15plus,437454.693
900,2035,high_variant,5yearly,15plus,366906.642
900,2035,instant_replacement,5yearly,15plus,365272.76
900,2035,low_variant,5yearly,15plus,366094.878
900,2035,medium_variant,5yearly,15plus,366500.905
900,2035,momentum,5yearly,15plus,436595.614
900,2035,no_change,5yearly,15plus,438100.444
900,2035,zero_migration,5yearly,15plus,367499.367
900,2035,constant_fertility,5yearly,15_24,6563.732
900,2035,constant_mortality,5yearly,15_24,10912.449
900,2035,high_variant,5yearly,15_24,6614.055
900,2035,instant_replacement,5yearly,15_24,4986.574
900,2035,low_variant,5yearly,15_24,5801.94
900,2035,medium_variant,5yearly,15_24,6208.139
900,2035,momentum,5yearly,15_24,8852.114
900,2035,no_change,5yearly,15_24,11556.164
900,2035,zero_migration,5yearly,15_24,6240.839
900,2035,constant_fertility,5yearly,15_49,37284.736
900,2035,constant_mortality,5yearly,15_49,59277.704
900,2035,high_variant,5yearly,15_49,37335.078
900,2035,instant_replacement,5yearly,15_49,35705.633
900,2035,low_variant,5yearly,15_49,36523.015
900,2035,medium_variant,5yearly,15_49,36929.192
900,2035,momentum,5yearly,15_49,57488.048
900,2035,no_change,5yearly,15_49,59922.311
900,2035,zero_migration,5yearly,15_49,37136.436
900,2035,constant_fertility,5yearly,15_59,68355.675
900,2035,constant_mortality,5yearly,15_59,100869.97
900,2035,high_variant,5yearly,15_59,68406.039
900,2035,instant_replacement,5yearly,15_59,66775.636
900,2035,low_variant,5yearly,15_59,67594.019
900,2035,medium_variant,5yearly,15_59,68000.166
900,2035,momentum,5yearly,15_59,99249.184
900,2035,no_change,5yearly,15_59,101514.902
900,2035,zero_migration,5yearly,15_59,68344
900,2035,constant_fertility,5yearly,15_64,93189.204
900,2035,constant_mortality,5yearly,15_64,133249.941
900,2035,high_variant,5yearly,15_64,93239.567
900,2035,instant_replacement,5yearly,15_64,91608.602
900,2035,low_variant,5yearly,15_64,92427.58
900,2035,medium_variant,5yearly,15_64,92833.712
900,2035,momentum,5yearly,15_64,131781.572
900,2035,no_change,5yearly,15_64,133895.043
900,2035,zero_migration,5yearly,15_64,93296.572
900,2035,constant_fertility,5yearly,20plus,364018.912
900,2035,constant_mortality,5yearly,20plus,432800.629
900,2035,high_variant,5yearly,20plus,364051.658
900,2035,instant_replacement,5yearly,20plus,363413.766
900,2035,low_variant,5yearly,20plus,363765.392
900,2035,medium_variant,5yearly,20plus,363908.594
900,2035,momentum,5yearly,20plus,433193.746
900,2035,no_change,5yearly,20plus,432997.065
900,2035,zero_migration,5yearly,20plus,364892.303
900,2035,constant_fertility,5yearly,20_64,90351.906
900,2035,constant_mortality,5yearly,20_64,128595.877
900,2035,high_variant,5yearly,20_64,90384.583
900,2035,instant_replacement,5yearly,20_64,89749.608
900,2035,low_variant,5yearly,20_64,90098.094
900,2035,medium_variant,5yearly,20_64,90241.401
900,2035,momentum,5yearly,20_64,128379.704
900,2035,no_change,5yearly,20_64,128791.664
900,2035,zero_migration,5yearly,20_64,90689.508
900,2035,constant_fertility,5yearly,20_69,125273.644
900,2035,constant_mortality,5yearly,20_69,173530.558
900,2035,high_variant,5yearly,20_69,125306.33
900,2035,instant_replacement,5yearly,20_69,124670.728
900,2035,low_variant,5yearly,20_69,125019.879
900,2035,medium_variant,5yearly,20_69,125163.163
900,2035,momentum,5yearly,20_69,173493.424
900,2035,no_change,5yearly,20_69,173726.525
900,2035,zero_migration,5yearly,20_69,125754.458
900,2035,constant_fertility,5yearly,25plus,360292.478
900,2035,constant_mortality,5yearly,25plus,426542.244
900,2035,high_variant,5yearly,25plus,360292.587
900,2035,instant_replacement,5yearly,25plus,360286.186
900,2035,low_variant,5yearly,25plus,360292.938
900,2035,medium_variant,5yearly,25plus,360292.766
900,2035,momentum,5yearly,25plus,427743.5
900,2035,no_change,5yearly,25plus,426544.28
900,2035,zero_migration,5yearly,25plus,361258.528
900,2035,constant_fertility,5yearly,25_69,121547.21
900,2035,constant_mortality,5yearly,25_69,167272.173
900,2035,high_variant,5yearly,25_69,121547.259
900,2035,instant_replacement,5yearly,25_69,121543.148
900,2035,low_variant,5yearly,25_69,121547.425
900,2035,medium_variant,5yearly,25_69,121547.335
900,2035,momentum,5yearly,25_69,168043.178
900,2035,no_change,5yearly,25_69,167273.74
900,2035,zero_migration,5yearly,25_69,122120.683
900,2035,constant_fertility,5yearly,40plus,346124.707
900,2035,constant_mortality,5yearly,40plus,402629.378
900,2035,high_variant,5yearly,40plus,346124.806
900,2035,instant_replacement,5yearly,40plus,346119.501
900,2035,low_variant,5yearly,40plus,346125.129
900,2035,medium_variant,5yearly,40plus,346124.97
900,2035,momentum,5yearly,40plus,403682.372
900,2035,no_change,5yearly,40plus,402630.882
900,2035,zero_migration,5yearly,40plus,347001.573
900,2035,constant_fertility,5yearly,50plus,329571.474
900,2035,constant_mortality,5yearly,50plus,378176.989
900,2035,high_variant,5yearly,50plus,329571.564
900,2035,instant_replacement,5yearly,50plus,329567.127
900,2035,low_variant,5yearly,50plus,329571.863
900,2035,medium_variant,5yearly,50plus,329571.713
900,2035,momentum,5yearly,50plus,379107.566
900,2035,no_change,5yearly,50plus,378178.133
900,2035,zero_migration,5yearly,50plus,330362.931
900,2035,constant_fertility,5yearly,60plus,298500.535
900,2035,constant_mortality,5yearly,60plus,336584.723
900,2035,high_variant,5yearly,60plus,298500.603
900,2035,instant_replacement,5yearly,60plus,298497.124
900,2035,low_variant,5yearly,60plus,298500.859
900,2035,medium_variant,5yearly,60plus,298500.739
900,2035,momentum,5yearly,60plus,337346.43
900,2035,no_change,5yearly,60plus,336585.542
900,2035,zero_migration,5yearly,60plus,299155.367
900,2035,constant_fertility,5yearly,65plus,273667.006
900,2035,constant_mortality,5yearly,65plus,304204.752
900,2035,high_variant,5yearly,65plus,273667.075
900,2035,instant_replacement,5yearly,65plus,273664.158
900,2035,low_variant,5yearly,65plus,273667.298
900,2035,medium_variant,5yearly,65plus,273667.193
900,2035,momentum,5yearly,65plus,304814.042
900,2035,no_change,5yearly,65plus,304205.401
900,2035,zero_migration,5yearly,65plus,274202.795
900,2035,constant_fertility,5yearly,70plus,238745.268
900,2035,constant_mortality,5yearly,70plus,259270.071
900,2035,high_variant,5yearly,70plus,238745.328
900,2035,instant_replacement,5yearly,70plus,238743.038
900,2035,low_variant,5yearly,70plus,238745.513
900,2035,medium_variant,5yearly,70plus,238745.431
900,2035,momentum,5yearly,70plus,259700.322
900,2035,no_change,5yearly,70plus,259270.54
900,2035,zero_migration,5yearly,70plus,239137.845
900,2035,constant_fertility,5yearly,80plus,140943.645
900,2035,constant_mortality,5yearly,80plus,140314.509
900,2035,high_variant,5yearly,80plus,140943.684
900,2035,instant_replacement,5yearly,80plus,140942.728
900,2035,low_variant,5yearly,80plus,140943.758
900,2035,medium_variant,5yearly,80plus,140943.721
900,2035,momentum,5yearly,80plus,140431.373
900,2035,no_change,5yearly,80plus,140314.666
900,2035,zero_migration,5yearly,80plus,141063.614
900,2035,constant_fertility,5yearly,90plus,42101.218
900,2035,constant_mortality,5yearly,90plus,36064.682
900,2035,high_variant,5yearly,90plus,42101.245
900,2035,instant_replacement,5yearly,90plus,42101.11
900,2035,low_variant,5yearly,90plus,42101.243
900,2035,medium_variant,5yearly,90plus,42101.241
