variant,continent,year,potentialsupport2064_65
medium_variant,905,2073,2.096
medium_variant,905,2074,2.083
medium_variant,905,2075,2.069
medium_variant,905,2076,2.066
medium_variant,905,2077,2.062
medium_variant,905,2078,2.056
medium_variant,905,2079,2.049
medium_variant,905,2080,2.039
medium_variant,905,2081,2.036
medium_variant,905,2082,2.031
medium_variant,905,2083,2.021
medium_variant,905,2084,2.009
medium_variant,905,2085,1.996
medium_variant,905,2086,1.99
medium_variant,905,2087,1.981
medium_variant,905,2088,1.97
medium_variant,905,2089,1.959
medium_variant,905,2090,1.946
medium_variant,905,2091,1.94
medium_variant,905,2092,1.933
medium_variant,905,2093,1.923
medium_variant,905,2094,1.911
medium_variant,905,2095,1.898
medium_variant,905,2096,1.893
medium_variant,905,2097,1.886
medium_variant,905,2098,1.877
medium_variant,905,2099,1.866
medium_variant,905,2100,1.854
high_variant,905,2015,4.02410932185796
low_variant,905,2015,4.02410932185796
constant_fertility,905,2015,4.02410932185796
instant_replacement,905,2015,4.02410932185796
zero_migration,905,2015,4.02410932185796
constant_mortality,905,2015,4.02410932185796
no_change,905,2015,4.02410932185796
high_variant,905,2020,3.46942175272329
low_variant,905,2020,3.46942175272329
constant_fertility,905,2020,3.46942175272329
instant_replacement,905,2020,3.46942175272329
zero_migration,905,2020,3.41786603856505
constant_mortality,905,2020,3.49661004270379
no_change,905,2020,3.49661004270379
high_variant,905,2025,2.96749274885643
low_variant,905,2025,2.96749274885643
constant_fertility,905,2025,2.96749274885643
instant_replacement,905,2025,2.96749274885643
zero_migration,905,2025,2.87235717155084
constant_mortality,905,2025,3.02732860760917
no_change,905,2025,3.02732860760917
high_variant,905,2030,2.6308438501674
low_variant,905,2030,2.6308438501674
constant_fertility,905,2030,2.6308438501674
instant_replacement,905,2030,2.6308438501674
zero_migration,905,2030,2.49658144101746
constant_mortality,905,2030,2.72801481379661
no_change,905,2030,2.72801481379661
high_variant,905,2035,2.5069172961307
low_variant,905,2035,2.5069172961307
constant_fertility,905,2035,2.5069172961307
instant_replacement,905,2035,2.5069172961307
zero_migration,905,2035,2.333053741669
constant_mortality,905,2035,2.65525270428988
no_change,905,2035,2.65525270428988
high_variant,905,2040,2.47757890527802
low_variant,905,2040,2.41275043837828
constant_fertility,905,2040,2.44449239736273
instant_replacement,905,2040,2.47274873106262
zero_migration,905,2040,2.23244533024604
constant_mortality,905,2040,2.65668301737597
no_change,905,2040,2.6559489375563
high_variant,905,2045,2.53776482329883
low_variant,905,2045,2.37028520566397
constant_fertility,905,2045,2.45011829985982
instant_replacement,905,2045,2.50784460773785
zero_migration,905,2045,2.20232206236979
constant_mortality,905,2045,2.74145279056853
no_change,905,2045,2.73706086861538
high_variant,905,2050,2.53797342509372
low_variant,905,2050,2.25133953389615
constant_fertility,905,2050,2.38725995710125
instant_replacement,905,2050,2.47114063919237
zero_migration,905,2050,2.11277851437481
constant_mortality,905,2050,2.74271539888431
no_change,905,2050,2.73419038089474
high_variant,905,2055,2.53308452229708
low_variant,905,2055,2.13554308951595
constant_fertility,905,2055,2.32350205818227
instant_replacement,905,2055,2.43109871378816
zero_migration,905,2055,2.03273340869059
constant_mortality,905,2055,2.73241553482136
no_change,905,2055,2.71976941269172
high_variant,905,2060,2.47037863348775
low_variant,905,2060,1.97377613296805
constant_fertility,905,2060,2.20718807910283
instant_replacement,905,2060,2.33602022278432
zero_migration,905,2060,1.91453479714113
constant_mortality,905,2060,2.64841234959838
no_change,905,2060,2.63134539394724
high_variant,905,2065,2.48288062112983
low_variant,905,2065,1.87283200006738
constant_fertility,905,2065,2.15678699006753
instant_replacement,905,2065,2.31196798160447
zero_migration,905,2065,1.87216805954191
constant_mortality,905,2065,2.64840749684779
no_change,905,2065,2.62616880906116
high_variant,905,2070,2.50297706809217
low_variant,905,2070,1.76303927532952
constant_fertility,905,2070,2.1018349757809
instant_replacement,905,2070,2.28928786993628
zero_migration,905,2070,1.83560415262672
constant_mortality,905,2070,2.64563637943201
no_change,905,2070,2.61680768820773
high_variant,905,2075,2.5293405749401
low_variant,905,2075,1.642483077591
constant_fertility,905,2075,2.04022023642351
instant_replacement,905,2075,2.26413624193965
zero_migration,905,2075,1.7974629199676
constant_mortality,905,2075,2.63530308017021
no_change,905,2075,2.59789184648836
high_variant,905,2080,2.59212881284235
low_variant,905,2080,1.54027135706925
constant_fertility,905,2080,2.00265301469267
instant_replacement,905,2080,2.26534999280274
zero_migration,905,2080,1.78349179523151
constant_mortality,905,2080,2.65537046691262
no_change,905,2080,2.60752004984737
high_variant,905,2085,2.56214341940559
low_variant,905,2085,1.48177529075425
constant_fertility,905,2085,1.95287368726618
instant_replacement,905,2085,2.19001631204415
zero_migration,905,2085,1.75434828704987
constant_mortality,905,2085,2.64821390700062
no_change,905,2085,2.5915754036152
high_variant,905,2090,2.48601566489769
low_variant,905,2090,1.44818890870594
constant_fertility,905,2090,1.90181131297751
instant_replacement,905,2090,2.11479900948846
zero_migration,905,2090,1.71862506449773
constant_mortality,905,2090,2.62505189541023
no_change,905,2090,2.56702532781827
high_variant,905,2095,2.4013442376868
low_variant,905,2095,1.43130037785992
constant_fertility,905,2095,1.85296302068111
instant_replacement,905,2095,2.05158775995404
zero_migration,905,2095,1.68706248005472
constant_mortality,905,2095,2.60329578463717
no_change,905,2095,2.54378645388678
high_variant,905,2100,2.34374354613004
low_variant,905,2100,1.40670707695592
constant_fertility,905,2100,1.80719962385302
instant_replacement,905,2100,2.00209230887117
zero_migration,905,2100,1.66182637423896
constant_mortality,905,2100,2.58980273881667
no_change,905,2100,2.52656705715879
