variant,continent,year,potentialsupport1664_65
medium_variant,903,2035,13.578
medium_variant,903,2036,13.412
medium_variant,903,2037,13.25
medium_variant,903,2038,13.085
medium_variant,903,2039,12.911
medium_variant,903,2040,12.724
medium_variant,903,2041,12.511
medium_variant,903,2042,12.3
medium_variant,903,2043,12.086
medium_variant,903,2044,11.865
medium_variant,903,2045,11.637
medium_variant,903,2046,11.398
medium_variant,903,2047,11.163
medium_variant,903,2048,10.932
medium_variant,903,2049,10.707
medium_variant,903,2050,10.487
medium_variant,903,2051,10.271
medium_variant,903,2052,10.066
medium_variant,903,2053,9.871
medium_variant,903,2054,9.685
medium_variant,903,2055,9.508
medium_variant,903,2056,9.342
medium_variant,903,2057,9.188
medium_variant,903,2058,9.041
medium_variant,903,2059,8.898
medium_variant,903,2060,8.757
medium_variant,903,2061,8.623
medium_variant,903,2062,8.494
medium_variant,903,2063,8.367
medium_variant,903,2064,8.24
medium_variant,903,2065,8.109
medium_variant,903,2066,7.981
medium_variant,903,2067,7.855
medium_variant,903,2068,7.727
medium_variant,903,2069,7.597
medium_variant,903,2070,7.463
medium_variant,903,2071,7.333
medium_variant,903,2072,7.204
medium_variant,903,2073,7.073
medium_variant,903,2074,6.94
medium_variant,903,2075,6.803
medium_variant,903,2076,6.67
medium_variant,903,2077,6.538
medium_variant,903,2078,6.407
medium_variant,903,2079,6.279
medium_variant,903,2080,6.156
medium_variant,903,2081,6.043
medium_variant,903,2082,5.935
medium_variant,903,2083,5.83
medium_variant,903,2084,5.729
medium_variant,903,2085,5.629
medium_variant,903,2086,5.538
medium_variant,903,2087,5.449
medium_variant,903,2088,5.363
medium_variant,903,2089,5.278
medium_variant,903,2090,5.193
medium_variant,903,2091,5.116
medium_variant,903,2092,5.04
medium_variant,903,2093,4.965
medium_variant,903,2094,4.89
medium_variant,903,2095,4.815
medium_variant,903,2096,4.746
medium_variant,903,2097,4.677
medium_variant,903,2098,4.608
medium_variant,903,2099,4.539
medium_variant,903,2100,4.469
high_variant,903,2015,15.8796582688821
low_variant,903,2015,15.8796582688821
constant_fertility,903,2015,15.8796582688821
instant_replacement,903,2015,15.8796582688821
zero_migration,903,2015,15.8796582688821
constant_mortality,903,2015,15.8796582688821
no_change,903,2015,15.8796582688821
high_variant,903,2020,15.4580492154627
low_variant,903,2020,15.4580492154627
constant_fertility,903,2020,15.4580492154627
instant_replacement,903,2020,15.458007444427
zero_migration,903,2020,15.4867894821535
constant_mortality,903,2020,15.5741744101303
no_change,903,2020,15.5741793244786
high_variant,903,2025,14.8536674498772
low_variant,903,2025,14.8536674498772
constant_fertility,903,2025,14.8536674498772
instant_replacement,903,2025,14.8534989764585
zero_migration,903,2025,14.9003721968939
constant_mortality,903,2025,15.1538515013406
no_change,903,2025,15.1538732444883
high_variant,903,2030,14.2374962557485
low_variant,903,2030,14.2374962557485
constant_fertility,903,2030,14.2374962557485
instant_replacement,903,2030,14.2374723959408
zero_migration,903,2030,14.292838961212
constant_mortality,903,2030,14.741541857257
no_change,903,2030,14.741573076969
high_variant,903,2035,13.7114458926206
low_variant,903,2035,13.4443745934346
constant_fertility,903,2035,13.7528998331358
instant_replacement,903,2035,12.4970063479601
zero_migration,903,2035,13.6417797121607
constant_mortality,903,2035,14.2731277538256
no_change,903,2035,14.4563090818929
high_variant,903,2040,13.03747745903
low_variant,903,2040,12.4104110804218
constant_fertility,903,2040,13.1992567176357
instant_replacement,903,2040,10.9153142316393
zero_migration,903,2040,12.7968767720459
constant_mortality,903,2040,13.5874797767227
no_change,903,2040,14.092556026591
high_variant,903,2045,12.1301233325996
low_variant,903,2045,11.1444470940142
constant_fertility,903,2045,12.4759781645201
instant_replacement,903,2045,9.4066607567583
zero_migration,903,2045,11.7146087301436
constant_mortality,903,2045,12.6385079727954
no_change,903,2045,13.5452304660559
high_variant,903,2050,11.1122568321863
low_variant,903,2050,9.86331079000896
constant_fertility,903,2050,11.7158475131545
instant_replacement,903,2050,8.03711805249373
zero_migration,903,2050,10.5600647903422
constant_mortality,903,2050,11.6032185547829
no_change,903,2050,12.95686145389
high_variant,903,2055,10.2517142704395
low_variant,903,2055,8.77206641383642
constant_fertility,903,2055,11.1710661413377
instant_replacement,903,2055,6.89301161356808
zero_migration,903,2055,9.56772947604897
constant_mortality,903,2055,10.7390339998016
no_change,903,2055,12.6081939795114
high_variant,903,2060,9.6303784996694
low_variant,903,2060,7.90505051838576
constant_fertility,903,2060,10.9341573443918
instant_replacement,903,2060,5.95872219832332
zero_migration,903,2060,8.79468378072829
constant_mortality,903,2060,10.108385004318
no_change,903,2060,12.6070819732607
high_variant,903,2065,9.1220857582287
low_variant,903,2065,7.14072935541198
constant_fertility,903,2065,10.8816292383388
instant_replacement,903,2065,5.14510056250631
zero_migration,903,2065,8.12403121714197
constant_mortality,903,2065,9.5616650471317
no_change,903,2065,12.8075321903886
high_variant,903,2070,8.60859400322611
low_variant,903,2070,6.39110300554449
constant_fertility,903,2070,10.8845128840822
instant_replacement,903,2070,4.40004291438337
zero_migration,903,2070,7.46470387645793
constant_mortality,903,2070,8.96227737169397
no_change,903,2070,13.0363289094678
high_variant,903,2075,8.06103708482077
low_variant,903,2075,5.6488296798704
constant_fertility,903,2075,10.9029365301382
instant_replacement,903,2075,3.72196158408683
zero_migration,903,2075,6.80113860739617
constant_mortality,903,2075,8.28728880508614
no_change,903,2075,13.2344570930768
high_variant,903,2080,7.50576473569837
low_variant,903,2080,4.94155870634914
constant_fertility,903,2080,10.9597073471346
instant_replacement,903,2080,3.12025150785242
zero_migration,903,2080,6.15593697319345
constant_mortality,903,2080,7.59169052560711
no_change,903,2080,13.4532608731367
high_variant,903,2085,6.91933456886385
low_variant,903,2085,4.46246177938965
constant_fertility,903,2085,10.9364186737636
instant_replacement,903,2085,3.3017171375279
zero_migration,903,2085,5.62952077416834
constant_mortality,903,2085,7.07017469294858
no_change,903,2085,13.5968735467082
high_variant,903,2090,6.38818199727679
low_variant,903,2090,4.10353351459406
constant_fertility,903,2090,10.8839691908773
instant_replacement,903,2090,3.39635479229557
zero_migration,903,2090,5.19210420882338
constant_mortality,903,2090,6.67230511382424
no_change,903,2090,13.7297312020254
high_variant,903,2095,5.91876079276302
low_variant,903,2095,3.80524056340043
constant_fertility,903,2095,10.8355318068669
instant_replacement,903,2095,3.36145161189054
zero_migration,903,2095,4.8119803766347
constant_mortality,903,2095,6.33675014536797
no_change,903,2095,13.8826341005809
high_variant,903,2100,5.52885568101754
low_variant,903,2100,3.50762275092654
constant_fertility,903,2100,10.7951693933683
instant_replacement,903,2100,3.20805906473346
zero_migration,903,2100,4.46605743735872
constant_mortality,903,2100,6.02242474878942
no_change,903,2100,14.0565909026998
