variant,continent,year,oldagedependencyratio2569
medium_variant,904,2097,56.429
medium_variant,904,2098,56.775
medium_variant,904,2099,57.171
medium_variant,904,2100,57.613
high_variant,904,2015,9.53621867259546
low_variant,904,2015,9.53621867259546
constant_fertility,904,2015,9.53621867259546
instant_replacement,904,2015,9.53621867259546
zero_migration,904,2015,9.53621867259546
constant_mortality,904,2015,9.53621867259546
no_change,904,2015,9.53621867259546
high_variant,904,2020,10.5528369586939
low_variant,904,2020,10.5528369586939
constant_fertility,904,2020,10.5528369586939
instant_replacement,904,2020,10.5528369586939
zero_migration,904,2020,10.537158210521
constant_mortality,904,2020,10.4171449155848
no_change,904,2020,10.4171449155848
high_variant,904,2025,12.1685201330904
low_variant,904,2025,12.1685201330904
constant_fertility,904,2025,12.1685201330904
instant_replacement,904,2025,12.1685201014276
zero_migration,904,2025,12.1306076713481
constant_mortality,904,2025,11.7834802893831
no_change,904,2025,11.7834802893831
high_variant,904,2030,14.1244190607575
low_variant,904,2030,14.1244190607575
constant_fertility,904,2030,14.1244190607575
instant_replacement,904,2030,14.124419025972
zero_migration,904,2030,14.0504884357792
constant_mortality,904,2030,13.3620795429653
no_change,904,2030,13.3620795429653
high_variant,904,2035,16.6415151349221
low_variant,904,2035,16.6415151349221
constant_fertility,904,2035,16.6415151349221
instant_replacement,904,2035,16.6415150953993
zero_migration,904,2035,16.5183384126259
constant_mortality,904,2035,15.3383882227421
no_change,904,2035,15.3383884634438
high_variant,904,2040,19.2278243968187
low_variant,904,2040,19.2278243968187
constant_fertility,904,2040,19.2278243968187
instant_replacement,904,2040,19.2278243523879
zero_migration,904,2040,19.0448335594644
constant_mortality,904,2040,17.2216511220848
no_change,904,2040,17.2216511220848
high_variant,904,2045,21.5404627922084
low_variant,904,2045,22.1662551954064
constant_fertility,904,2045,21.70574835712
instant_replacement,904,2045,21.7747804795918
zero_migration,904,2045,21.5959745027123
constant_mortality,904,2045,18.9804303481492
no_change,904,2045,18.8546588090435
high_variant,904,2050,23.9704887902428
low_variant,904,2050,25.827525010984
constant_fertility,904,2050,24.4069111353113
instant_replacement,904,2050,24.5836966849672
zero_migration,904,2050,24.5219460372897
constant_mortality,904,2050,20.9477330333551
no_change,904,2050,20.5572391212706
high_variant,904,2055,26.4653329918685
low_variant,904,2055,30.2238897585765
constant_fertility,904,2055,27.2575781222918
instant_replacement,904,2055,27.5870928431569
zero_migration,904,2055,27.7766154153528
constant_mortality,904,2055,23.0571508947125
no_change,904,2055,22.2591067466355
high_variant,904,2060,28.810945670187
low_variant,904,2060,34.9736477582005
constant_fertility,904,2060,29.928472835071
instant_replacement,904,2060,30.4636670213914
zero_migration,904,2060,31.0661192527905
constant_mortality,904,2060,25.0427188833074
no_change,904,2060,23.6953361708243
high_variant,904,2065,30.7610254451954
low_variant,904,2065,39.9815944880838
constant_fertility,904,2065,32.1921442582024
instant_replacement,904,2065,33.0054400611903
zero_migration,904,2065,34.2156019607999
constant_mortality,904,2065,26.7578971293747
no_change,904,2065,24.7093782207946
high_variant,904,2070,32.4236683962507
low_variant,904,2070,45.6948395800559
constant_fertility,904,2070,34.1959909188064
instant_replacement,904,2070,35.385080823945
zero_migration,904,2070,37.4352956425415
constant_mortality,904,2070,28.4107926436779
no_change,904,2070,25.472132348337
high_variant,904,2075,33.5343272330728
low_variant,904,2075,52.0350953920466
constant_fertility,904,2075,35.6768708974599
instant_replacement,904,2075,37.3280655254843
zero_migration,904,2075,40.4424505135194
constant_mortality,904,2075,29.8052968255151
no_change,904,2075,25.8100151693999
high_variant,904,2080,33.7243502515576
low_variant,904,2080,58.4289129348754
constant_fertility,904,2080,36.2036732620465
instant_replacement,904,2080,38.3525788193683
zero_migration,904,2080,42.6774819848561
constant_mortality,904,2080,30.5480126308331
no_change,904,2080,25.439706169702
high_variant,904,2085,33.608947276312
low_variant,904,2085,65.9915877073896
constant_fertility,904,2085,36.3807234745518
instant_replacement,904,2085,39.0830783276188
zero_migration,904,2085,44.7657656374676
constant_mortality,904,2085,31.2227686254618
no_change,904,2085,24.8996496427528
high_variant,904,2090,34.5994721543081
low_variant,904,2090,71.0742874913294
constant_fertility,904,2090,36.89967570379
instant_replacement,904,2090,39.9516035542196
zero_migration,904,2090,46.7051349219511
constant_mortality,904,2090,31.7565262233097
no_change,904,2090,24.7059793211441
high_variant,904,2095,36.0524635214705
low_variant,904,2095,74.0613303848379
constant_fertility,904,2095,37.5782918426646
instant_replacement,904,2095,41.0307319339749
zero_migration,904,2095,48.4463846527417
constant_mortality,904,2095,32.1151656748802
no_change,904,2095,24.6860120375831
high_variant,904,2100,37.565982967187
low_variant,904,2100,75.372753645457
constant_fertility,904,2100,38.2182157294455
instant_replacement,904,2100,42.1395957228752
zero_migration,904,2100,49.9414955613298
constant_mortality,904,2100,32.2845398516838
no_change,904,2100,24.644089026097
