country,year,variant,gender,agebroad,population
862,2045,zero-migration,male,25_49,7011.933
862,2045,constant-fertility,female,25_64,10624.108
862,2045,constant-fertility,male,25_64,10472.975
862,2045,constant-mortality,female,25_64,10446.613
862,2045,constant-mortality,male,25_64,10094.845
862,2045,high variant,female,25_64,10704.922
862,2045,high variant,male,25_64,10555.916
862,2045,instant-replacement,female,25_64,10430.504
862,2045,instant-replacement,male,25_64,10274.279
862,2045,low variant,female,25_64,10392.319
862,2045,low variant,male,25_64,10235.09
862,2045,medium variant,female,25_64,10548.622
862,2045,medium variant,male,25_64,10395.503
862,2045,no change,female,25_64,10521.738
862,2045,no change,male,25_64,10170.584
862,2045,zero-migration,female,25_64,10648.28
862,2045,zero-migration,male,25_64,10490.904
862,2045,constant-fertility,female,25_69,11567.318
862,2045,constant-fertility,male,25_69,11321.595
862,2045,constant-mortality,female,25_69,11343.608
862,2045,constant-mortality,male,25_69,10873.281
862,2045,high variant,female,25_69,11648.132
862,2045,high variant,male,25_69,11404.536
862,2045,instant-replacement,female,25_69,11373.714
862,2045,instant-replacement,male,25_69,11122.899
862,2045,low variant,female,25_69,11335.529
862,2045,low variant,male,25_69,11083.71
862,2045,medium variant,female,25_69,11491.832
862,2045,medium variant,male,25_69,11244.123
862,2045,no change,female,25_69,11418.733
862,2045,no change,male,25_69,10949.02
862,2045,zero-migration,female,25_69,11595.62
862,2045,zero-migration,male,25_69,11341.341
862,2045,constant-fertility,female,50plus,6976.936
862,2045,constant-fertility,male,50plus,6075.522
862,2045,constant-mortality,female,50plus,6552.303
862,2045,constant-mortality,male,50plus,5562.464
862,2045,high variant,female,50plus,6976.936
862,2045,high variant,male,50plus,6075.522
862,2045,instant-replacement,female,50plus,6976.936
862,2045,instant-replacement,male,50plus,6075.522
862,2045,low variant,female,50plus,6976.936
862,2045,low variant,male,50plus,6075.522
862,2045,medium variant,female,50plus,6976.936
862,2045,medium variant,male,50plus,6075.522
862,2045,no change,female,50plus,6552.303
862,2045,no change,male,50plus,5562.464
862,2045,zero-migration,female,50plus,7013.865
862,2045,zero-migration,male,50plus,6101.213
862,2045,constant-fertility,female,60plus,4435.548
862,2045,constant-fertility,male,60plus,3637.287
862,2045,constant-mortality,female,60plus,4045.09
862,2045,constant-mortality,male,60plus,3202.162
862,2045,high variant,female,60plus,4435.548
862,2045,high variant,male,60plus,3637.287
862,2045,instant-replacement,female,60plus,4435.548
862,2045,instant-replacement,male,60plus,3637.287
862,2045,low variant,female,60plus,4435.548
862,2045,low variant,male,60plus,3637.287
862,2045,medium variant,female,60plus,4435.548
862,2045,medium variant,male,60plus,3637.287
862,2045,no change,female,60plus,4045.09
862,2045,no change,male,60plus,3202.162
862,2045,zero-migration,female,60plus,4448.624
862,2045,zero-migration,male,60plus,3644.099
862,2045,constant-fertility,female,65plus,3340.103
862,2045,constant-fertility,male,65plus,2620.157
862,2045,constant-mortality,female,65plus,2982.505
862,2045,constant-mortality,male,65plus,2241.407
862,2045,high variant,female,65plus,3340.103
862,2045,high variant,male,65plus,2620.157
862,2045,instant-replacement,female,65plus,3340.103
862,2045,instant-replacement,male,65plus,2620.157
862,2045,low variant,female,65plus,3340.103
862,2045,low variant,male,65plus,2620.157
862,2045,medium variant,female,65plus,3340.103
862,2045,medium variant,male,65plus,2620.157
862,2045,no change,female,65plus,2982.505
862,2045,no change,male,65plus,2241.407
862,2045,zero-migration,female,65plus,3345.771
862,2045,zero-migration,male,65plus,2622.242
862,2045,constant-fertility,female,70plus,2396.893
862,2045,constant-fertility,male,70plus,1771.537
862,2045,constant-mortality,female,70plus,2085.51
862,2045,constant-mortality,male,70plus,1462.971
862,2045,high variant,female,70plus,2396.893
862,2045,high variant,male,70plus,1771.537
862,2045,instant-replacement,female,70plus,2396.893
862,2045,instant-replacement,male,70plus,1771.537
862,2045,low variant,female,70plus,2396.893
862,2045,low variant,male,70plus,1771.537
862,2045,medium variant,female,70plus,2396.893
862,2045,medium variant,male,70plus,1771.537
862,2045,no change,female,70plus,2085.51
862,2045,no change,male,70plus,1462.971
862,2045,zero-migration,female,70plus,2398.431
862,2045,zero-migration,male,70plus,1771.805
862,2045,constant-fertility,female,75plus,1629.481
862,2045,constant-fertility,male,75plus,1107.858
862,2045,constant-mortality,female,75plus,1379.016
862,2045,constant-mortality,male,75plus,878.061
862,2045,high variant,female,75plus,1629.481
862,2045,high variant,male,75plus,1107.858
862,2045,instant-replacement,female,75plus,1629.481
862,2045,instant-replacement,male,75plus,1107.858
862,2045,low variant,female,75plus,1629.481
862,2045,low variant,male,75plus,1107.858
862,2045,medium variant,female,75plus,1629.481
862,2045,medium variant,male,75plus,1107.858
862,2045,no change,female,75plus,1379.016
862,2045,no change,male,75plus,878.061
862,2045,zero-migration,female,75plus,1629.629
862,2045,zero-migration,male,75plus,1107.861
862,2045,constant-fertility,female,80plus,978.778
862,2045,constant-fertility,male,80plus,581.4
862,2045,constant-mortality,female,80plus,804.418
862,2045,constant-mortality,male,80plus,439.074
862,2045,high variant,female,80plus,978.778
862,2045,high variant,male,80plus,581.4
862,2045,instant-replacement,female,80plus,978.778
862,2045,instant-replacement,male,80plus,581.4
862,2045,low variant,female,80plus,978.778
862,2045,low variant,male,80plus,581.4
862,2045,medium variant,female,80plus,978.778
862,2045,medium variant,male,80plus,581.4
862,2045,no change,female,80plus,804.418
862,2045,no change,male,80plus,439.074
862,2045,zero-migration,female,80plus,978.778
862,2045,zero-migration,male,80plus,581.4
862,2045,constant-fertility,female,85plus,492.01
862,2045,constant-fertility,male,85plus,233.438
862,2045,constant-mortality,female,85plus,393.893
862,2045,constant-mortality,male,85plus,167.71
862,2045,high variant,female,85plus,492.01
862,2045,high variant,male,85plus,233.438
862,2045,instant-replacement,female,85plus,492.01
862,2045,instant-replacement,male,85plus,233.438
862,2045,low variant,female,85plus,492.01
862,2045,low variant,male,85plus,233.438
862,2045,medium variant,female,85plus,492.01
862,2045,medium variant,male,85plus,233.438
862,2045,no change,female,85plus,393.893
862,2045,no change,male,85plus,167.71
862,2045,zero-migration,female,85plus,492.01
862,2045,zero-migration,male,85plus,233.438
862,2045,constant-fertility,female,90plus,212.901
862,2045,constant-fertility,male,90plus,72.173
862,2045,constant-mortality,female,90plus,168.109
862,2045,constant-mortality,male,90plus,50.074
862,2045,high variant,female,90plus,212.901
862,2045,high variant,male,90plus,72.173
862,2045,instant-replacement,female,90plus,212.901
862,2045,instant-replacement,male,90plus,72.173
862,2045,low variant,female,90plus,212.901
862,2045,low variant,male,90plus,72.173
862,2045,medium variant,female,90plus,212.901
862,2045,medium variant,male,90plus,72.173
862,2045,no change,female,90plus,168.109
862,2045,no change,male,90plus,50.074
862,2045,zero-migration,female,90plus,212.901
862,2045,zero-migration,male,90plus,72.173
862,2050,constant-fertility,female,total,23104.221
862,2050,constant-fertility,male,total,22592.253
862,2050,constant-mortality,female,total,20399.247
862,2050,constant-mortality,male,total,19446.615
862,2050,high variant,female,total,23598.318
862,2050,high variant,male,total,23104.918
862,2050,instant-replacement,female,total,21231.295
862,2050,instant-replacement,male,total,20639.484
862,2050,low variant,female,total,18742.847
862,2050,low variant,male,total,18038.343
862,2050,medium variant,female,total,21082.863
862,2050,medium variant,male,total,20479.605
862,2050,no change,female,total,22400.352
862,2050,no change,male,total,21522.901
862,2050,zero-migration,female,total,21266.116
862,2050,zero-migration,male,total,20663.302
862,2050,medium variant,female,0_1,497.566
862,2050,medium variant,male,0_1,522.229
862,2050,constant-fertility,female,0_4,1769.437
862,2050,constant-fertility,male,0_4,1856.657
862,2050,constant-mortality,female,0_4,1237.892
862,2050,constant-mortality,male,0_4,1294.562
862,2050,high variant,female,0_4,1805.044
862,2050,high variant,male,0_4,1894.021
862,2050,instant-replacement,female,0_4,1364.257
862,2050,instant-replacement,male,0_4,1431.475
862,2050,low variant,female,0_4,792.482
862,2050,low variant,male,0_4,831.474
862,2050,medium variant,female,0_4,1253.264
862,2050,medium variant,male,0_4,1315.001
862,2050,no change,female,0_4,1747.382
862,2050,no change,male,0_4,1827.43
862,2050,zero-migration,female,0_4,1264.631
862,2050,zero-migration,male,0_4,1327.06
862,2050,constant-fertility,female,0_14,5153.454
862,2050,constant-fertility,male,0_14,5403.637
862,2050,constant-mortality,female,0_14,3810.355
862,2050,constant-mortality,male,0_14,3980.233
862,2050,high variant,female,0_14,5271.636
862,2050,high variant,male,0_14,5527.599
862,2050,instant-replacement,female,0_14,4122.414
862,2050,instant-replacement,male,0_14,4322.057
862,2050,low variant,female,0_14,2600.531
862,2050,low variant,male,0_14,2725.592
862,2050,medium variant,female,0_14,3851.36
862,2050,medium variant,male,0_14,4037.707
862,2050,no change,female,0_14,5097.525
862,2050,no change,male,0_14,5325.636
862,2050,zero-migration,female,0_14,3884.16
862,2050,zero-migration,male,0_14,4074.321
862,2050,medium variant,female,0_17,4653.011
862,2050,medium variant,male,0_17,4876.124
862,2050,constant-fertility,female,0_19,6775.037
862,2050,constant-fertility,male,0_19,7098.37
862,2050,constant-mortality,female,0_19,5141.146
862,2050,constant-mortality,male,0_19,5361.425
862,2050,high variant,female,0_19,6964.104
862,2050,high variant,male,0_19,7296.48
862,2050,instant-replacement,female,0_19,5509.127
862,2050,instant-replacement,male,0_19,5771.102
862,2050,low variant,female,0_19,3596.966
862,2050,low variant,male,0_19,3766.387
862,2050,medium variant,female,0_19,5192.813
862,2050,medium variant,male,0_19,5439.408
862,2050,no change,female,0_19,6706.213
862,2050,no change,male,0_19,6995.572
862,2050,zero-migration,female,0_19,5237.993
862,2050,zero-migration,male,0_19,5490.5
862,2050,constant-fertility,female,0_24,8357.993
862,2050,constant-fertility,male,0_24,8742.155
862,2050,constant-mortality,female,0_24,6498.862
862,2050,constant-mortality,male,0_24,6750.827
862,2050,high variant,female,0_24,8662.176
862,2050,high variant,male,0_24,9059.923
862,2050,instant-replacement,female,0_24,6880.807
862,2050,instant-replacement,male,0_24,7195.277
862,2050,low variant,female,0_24,4634.581
862,2050,low variant,male,0_24,4843.317
862,2050,medium variant,female,0_24,6560.657
862,2050,medium variant,male,0_24,6859.595
862,2050,no change,female,0_24,8277.454
862,2050,no change,male,0_24,8603.74
862,2050,zero-migration,female,0_24,6619.64
862,2050,zero-migration,male,0_24,6926.655
862,2050,medium variant,female,3_4,505.045
862,2050,medium variant,male,3_4,529.779
862,2050,medium variant,female,3_5,759.429
862,2050,medium variant,male,3_5,796.569
862,2050,medium variant,female,3_6,1015.047
862,2050,medium variant,male,3_6,1064.622
862,2050,medium variant,female,4_5,507.529
862,2050,medium variant,male,4_5,532.313
862,2050,medium variant,female,4_6,763.147
862,2050,medium variant,male,4_6,800.366
862,2050,medium variant,female,5_10,1544.637
862,2050,medium variant,male,5_10,1619.426
862,2050,medium variant,female,5_11,1806.29
862,2050,medium variant,male,5_11,1893.567
862,2050,constant-fertility,female,5_14,3384.017
862,2050,constant-fertility,male,5_14,3546.98
862,2050,constant-mortality,female,5_14,2572.463
862,2050,constant-mortality,male,5_14,2685.671
862,2050,high variant,female,5_14,3466.592
862,2050,high variant,male,5_14,3633.578
862,2050,instant-replacement,female,5_14,2758.157
862,2050,instant-replacement,male,5_14,2890.582
862,2050,low variant,female,5_14,1808.049
862,2050,low variant,male,5_14,1894.118
862,2050,medium variant,female,5_14,2598.096
862,2050,medium variant,male,5_14,2722.706
862,2050,no change,female,5_14,3350.143
862,2050,no change,male,5_14,3498.206
862,2050,zero-migration,female,5_14,2619.529
862,2050,zero-migration,male,5_14,2747.261
862,2050,medium variant,female,6_9,1029.79
862,2050,medium variant,male,6_9,1079.67
862,2050,medium variant,female,6_10,1290.253
862,2050,medium variant,male,6_10,1352.636
862,2050,medium variant,female,6_11,1551.906
862,2050,medium variant,male,6_11,1626.777
862,2050,medium variant,female,6_12,1814.722
862,2050,medium variant,male,6_12,1902.061
862,2050,medium variant,female,7_10,1034.635
862,2050,medium variant,male,7_10,1084.583
862,2050,medium variant,female,7_12,1559.104
862,2050,medium variant,male,7_12,1634.008
862,2050,medium variant,female,11_16,1586.816
862,2050,medium variant,male,11_16,1661.273
862,2050,medium variant,female,11_17,1855.11
862,2050,medium variant,male,11_17,1941.697
862,2050,medium variant,female,11_18,2124.476
862,2050,medium variant,male,11_18,2222.958
862,2050,medium variant,female,12_14,791.806
862,2050,medium variant,male,12_14,829.139
862,2050,medium variant,female,12_16,1325.163
862,2050,medium variant,male,12_16,1387.132
862,2050,medium variant,female,12_17,1593.457
862,2050,medium variant,male,12_17,1667.556
862,2050,medium variant,female,12_18,1862.823
862,2050,medium variant,male,12_18,1948.817
862,2050,medium variant,female,13_17,1330.641
862,2050,medium variant,male,13_17,1392.272
862,2050,medium variant,female,13_18,1600.007
862,2050,medium variant,male,13_18,1673.533
862,2050,medium variant,female,13_19,1870.443
862,2050,medium variant,male,13_19,1955.556
862,2050,constant-fertility,female,15plus,17950.767
862,2050,constant-fertility,male,15plus,17188.616
862,2050,constant-mortality,female,15plus,16588.892
862,2050,constant-mortality,male,15plus,15466.382
862,2050,high variant,female,15plus,18326.682
862,2050,high variant,male,15plus,17577.319
862,2050,instant-replacement,female,15plus,17108.881
862,2050,instant-replacement,male,15plus,16317.427
862,2050,low variant,female,15plus,16142.316
862,2050,low variant,male,15plus,15312.751
862,2050,medium variant,female,15plus,17231.503
862,2050,medium variant,male,15plus,16441.898
862,2050,no change,female,15plus,17302.827
862,2050,no change,male,15plus,16197.265
862,2050,zero-migration,female,15plus,17381.956
862,2050,zero-migration,male,15plus,16588.981
862,2050,medium variant,female,15_17,801.651
862,2050,medium variant,male,15_17,838.417
862,2050,constant-fertility,female,15_24,3204.539
862,2050,constant-fertility,male,15_24,3338.518
862,2050,constant-mortality,female,15_24,2688.507
862,2050,constant-mortality,male,15_24,2770.594
862,2050,high variant,female,15_24,3390.54
862,2050,high variant,male,15_24,3532.324
862,2050,instant-replacement,female,15_24,2758.393
862,2050,instant-replacement,male,15_24,2873.22
862,2050,low variant,female,15_24,2034.05
862,2050,low variant,male,15_24,2117.725
862,2050,medium variant,female,15_24,2709.297
862,2050,medium variant,male,15_24,2821.888
862,2050,no change,female,15_24,3179.929
862,2050,no change,male,15_24,3278.104
862,2050,zero-migration,female,15_24,2735.48
862,2050,zero-migration,male,15_24,2852.334
862,2050,constant-fertility,female,15_49,10387.708
862,2050,constant-fertility,male,15_49,10595.235
862,2050,constant-mortality,female,15_49,9599.791
862,2050,constant-mortality,male,15_49,9577.587
862,2050,high variant,female,15_49,10763.623
862,2050,high variant,male,15_49,10983.938
862,2050,instant-replacement,female,15_49,9545.822
862,2050,instant-replacement,male,15_49,9724.046
862,2050,low variant,female,15_49,8579.257
862,2050,low variant,male,15_49,8719.37
862,2050,medium variant,female,15_49,9668.444
862,2050,medium variant,male,15_49,9848.517
862,2050,no change,female,15_49,10313.726
862,2050,no change,male,15_49,10308.47
862,2050,zero-migration,female,15_49,9767.977
862,2050,zero-migration,male,15_49,9957.785
862,2050,constant-fertility,female,15_59,12959.799
862,2050,constant-fertility,male,15_59,13082.595
862,2050,constant-mortality,female,15_59,12129.959
862,2050,constant-mortality,male,15_59,11960.455
862,2050,high variant,female,15_59,13335.714
862,2050,high variant,male,15_59,13471.298
862,2050,instant-replacement,female,15_59,12117.913
862,2050,instant-replacement,male,15_59,12211.406
862,2050,low variant,female,15_59,11151.348
862,2050,low variant,male,15_59,11206.73
862,2050,medium variant,female,15_59,12240.535
862,2050,medium variant,male,15_59,12335.877
862,2050,no change,female,15_59,12843.894
862,2050,no change,male,15_59,12691.338
862,2050,zero-migration,female,15_59,12368.538
862,2050,zero-migration,male,15_59,12469.105
862,2050,constant-fertility,female,15_64,14171.624
862,2050,constant-fertility,male,15_64,14217.147
862,2050,constant-mortality,female,15_64,13298.816
862,2050,constant-mortality,male,15_64,13017.662
862,2050,high variant,female,15_64,14547.539
862,2050,high variant,male,15_64,14605.85
862,2050,instant-replacement,female,15_64,13329.738
862,2050,instant-replacement,male,15_64,13345.958
862,2050,low variant,female,15_64,12363.173
862,2050,low variant,male,15_64,12341.282
862,2050,medium variant,female,15_64,13452.36
862,2050,medium variant,male,15_64,13470.429
862,2050,no change,female,15_64,14012.751
862,2050,no change,male,15_64,13748.545
862,2050,zero-migration,female,15_64,13590.58
862,2050,zero-migration,male,15_64,13611.252
862,2050,medium variant,female,16plus,16965.365
862,2050,medium variant,male,16plus,16163.402
862,2050,medium variant,female,17plus,16698.146
862,2050,medium variant,male,17plus,15883.905
862,2050,medium variant,female,18plus,16429.852
862,2050,medium variant,male,18plus,15603.481
862,2050,medium variant,female,18_23,1631.952
862,2050,medium variant,male,18_23,1698.183
862,2050,constant-fertility,female,20plus,16329.184
862,2050,constant-fertility,male,20plus,15493.883
862,2050,constant-mortality,female,20plus,15258.101
862,2050,constant-mortality,male,20plus,14085.19
862,2050,high variant,female,20plus,16634.214
862,2050,high variant,male,20plus,15808.438
862,2050,instant-replacement,female,20plus,15722.168
862,2050,instant-replacement,male,20plus,14868.382
862,2050,low variant,female,20plus,15145.881
862,2050,low variant,male,20plus,14271.956
862,2050,medium variant,female,20plus,15890.05
862,2050,medium variant,male,20plus,15040.197
862,2050,no change,female,20plus,15694.139
862,2050,no change,male,20plus,14527.329
862,2050,zero-migration,female,20plus,16028.123
862,2050,zero-migration,male,20plus,15172.802
862,2050,constant-fertility,female,20_64,12550.041
862,2050,constant-fertility,male,20_64,12522.414
862,2050,constant-mortality,female,20_64,11968.025
862,2050,constant-mortality,male,20_64,11636.47
862,2050,high variant,female,20_64,12855.071
862,2050,high variant,male,20_64,12836.969
862,2050,instant-replacement,female,20_64,11943.025
862,2050,instant-replacement,male,20_64,11896.913
862,2050,low variant,female,20_64,11366.738
862,2050,low variant,male,20_64,11300.487
862,2050,medium variant,female,20_64,12110.907
862,2050,medium variant,male,20_64,12068.728
862,2050,no change,female,20_64,12404.063
862,2050,no change,male,20_64,12078.609
862,2050,zero-migration,female,20_64,12236.747
862,2050,zero-migration,male,20_64,12195.073
862,2050,constant-fertility,female,20_69,13594.668
862,2050,constant-fertility,male,20_69,13470.867
862,2050,constant-mortality,female,20_69,12952.351
862,2050,constant-mortality,male,20_69,12490.149
862,2050,high variant,female,20_69,13899.698
862,2050,high variant,male,20_69,13785.422
862,2050,instant-replacement,female,20_69,12987.652
862,2050,instant-replacement,male,20_69,12845.366
862,2050,low variant,female,20_69,12411.365
862,2050,low variant,male,20_69,12248.94
862,2050,medium variant,female,20_69,13155.534
862,2050,medium variant,male,20_69,13017.181
862,2050,no change,female,20_69,13388.389
862,2050,no change,male,20_69,12932.288
862,2050,zero-migration,female,20_69,13288.439
862,2050,zero-migration,male,20_69,13147.934
862,2050,medium variant,female,21plus,15618.566
862,2050,medium variant,male,21plus,14757.453
862,2050,constant-fertility,female,25plus,14746.228
862,2050,constant-fertility,male,25plus,13850.098
862,2050,constant-mortality,female,25plus,13900.385
862,2050,constant-mortality,male,25plus,12695.788
862,2050,high variant,female,25plus,14936.142
862,2050,high variant,male,25plus,14044.995
862,2050,instant-replacement,female,25plus,14350.488
862,2050,instant-replacement,male,25plus,13444.207
862,2050,low variant,female,25plus,14108.266
862,2050,low variant,male,25plus,13195.026
862,2050,medium variant,female,25plus,14522.206
862,2050,medium variant,male,25plus,13620.01
862,2050,no change,female,25plus,14122.898
862,2050,no change,male,25plus,12919.161
862,2050,zero-migration,female,25plus,14646.476
862,2050,zero-migration,male,25plus,13736.647
862,2050,constant-fertility,female,25_49,7183.169
862,2050,constant-fertility,male,25_49,7256.717
862,2050,constant-mortality,female,25_49,6911.284
862,2050,constant-mortality,male,25_49,6806.993
862,2050,high variant,female,25_49,7373.083
862,2050,high variant,male,25_49,7451.614
862,2050,instant-replacement,female,25_49,6787.429
862,2050,instant-replacement,male,25_49,6850.826
862,2050,low variant,female,25_49,6545.207
862,2050,low variant,male,25_49,6601.645
862,2050,medium variant,female,25_49,6959.147
862,2050,medium variant,male,25_49,7026.629
862,2050,no change,female,25_49,7133.797
862,2050,no change,male,25_49,7030.366
862,2050,zero-migration,female,25_49,7032.497
862,2050,zero-migration,male,25_49,7105.451
862,2050,constant-fertility,female,25_64,10967.085
862,2050,constant-fertility,male,25_64,10878.629
862,2050,constant-mortality,female,25_64,10610.309
862,2050,constant-mortality,male,25_64,10247.068
862,2050,high variant,female,25_64,11156.999
862,2050,high variant,male,25_64,11073.526
862,2050,instant-replacement,female,25_64,10571.345
862,2050,instant-replacement,male,25_64,10472.738
862,2050,low variant,female,25_64,10329.123
862,2050,low variant,male,25_64,10223.557
862,2050,medium variant,female,25_64,10743.063
862,2050,medium variant,male,25_64,10648.541
862,2050,no change,female,25_64,10832.822
862,2050,no change,male,25_64,10470.441
862,2050,zero-migration,female,25_64,10855.1
862,2050,zero-migration,male,25_64,10758.918
862,2050,constant-fertility,female,25_69,12011.712
862,2050,constant-fertility,male,25_69,11827.082
862,2050,constant-mortality,female,25_69,11594.635
862,2050,constant-mortality,male,25_69,11100.747
862,2050,high variant,female,25_69,12201.626
862,2050,high variant,male,25_69,12021.979
862,2050,instant-replacement,female,25_69,11615.972
862,2050,instant-replacement,male,25_69,11421.191
862,2050,low variant,female,25_69,11373.75
862,2050,low variant,male,25_69,11172.01
862,2050,medium variant,female,25_69,11787.69
862,2050,medium variant,male,25_69,11596.994
862,2050,no change,female,25_69,11817.148
862,2050,no change,male,25_69,11324.12
862,2050,zero-migration,female,25_69,11906.792
862,2050,zero-migration,male,25_69,11711.779
862,2050,constant-fertility,female,50plus,7563.059
862,2050,constant-fertility,male,50plus,6593.381
862,2050,constant-mortality,female,50plus,6989.101
862,2050,constant-mortality,male,50plus,5888.795
862,2050,high variant,female,50plus,7563.059
862,2050,high variant,male,50plus,6593.381
862,2050,instant-replacement,female,50plus,7563.059
862,2050,instant-replacement,male,50plus,6593.381
862,2050,low variant,female,50plus,7563.059
862,2050,low variant,male,50plus,6593.381
862,2050,medium variant,female,50plus,7563.059
862,2050,medium variant,male,50plus,6593.381
862,2050,no change,female,50plus,6989.101
862,2050,no change,male,50plus,5888.795
862,2050,zero-migration,female,50plus,7613.979
862,2050,zero-migration,male,50plus,6631.196
862,2050,constant-fertility,female,60plus,4990.968
862,2050,constant-fertility,male,60plus,4106.021
862,2050,constant-mortality,female,60plus,4458.933
862,2050,constant-mortality,male,60plus,3505.927
862,2050,high variant,female,60plus,4990.968
862,2050,high variant,male,60plus,4106.021
862,2050,instant-replacement,female,60plus,4990.968
862,2050,instant-replacement,male,60plus,4106.021
862,2050,low variant,female,60plus,4990.968
862,2050,low variant,male,60plus,4106.021
862,2050,medium variant,female,60plus,4990.968
862,2050,medium variant,male,60plus,4106.021
862,2050,no change,female,60plus,4458.933
862,2050,no change,male,60plus,3505.927
862,2050,zero-migration,female,60plus,5013.418
862,2050,zero-migration,male,60plus,4119.876
862,2050,constant-fertility,female,65plus,3779.143
862,2050,constant-fertility,male,65plus,2971.469
862,2050,constant-mortality,female,65plus,3290.076
862,2050,constant-mortality,male,65plus,2448.72
862,2050,high variant,female,65plus,3779.143
862,2050,high variant,male,65plus,2971.469
862,2050,instant-replacement,female,65plus,3779.143
862,2050,instant-replacement,male,65plus,2971.469
862,2050,low variant,female,65plus,3779.143
862,2050,low variant,male,65plus,2971.469
862,2050,medium variant,female,65plus,3779.143
862,2050,medium variant,male,65plus,2971.469
862,2050,no change,female,65plus,3290.076
862,2050,no change,male,65plus,2448.72
862,2050,zero-migration,female,65plus,3791.376
862,2050,zero-migration,male,65plus,2977.729
862,2050,constant-fertility,female,70plus,2734.516
862,2050,constant-fertility,male,70plus,2023.016
862,2050,constant-mortality,female,70plus,2305.75
862,2050,constant-mortality,male,70plus,1595.041
862,2050,high variant,female,70plus,2734.516
862,2050,high variant,male,70plus,2023.016
862,2050,instant-replacement,female,70plus,2734.516
862,2050,instant-replacement,male,70plus,2023.016
862,2050,low variant,female,70plus,2734.516
862,2050,low variant,male,70plus,2023.016
862,2050,medium variant,female,70plus,2734.516
862,2050,medium variant,male,70plus,2023.016
862,2050,no change,female,70plus,2305.75
862,2050,no change,male,70plus,1595.041
862,2050,zero-migration,female,70plus,2739.684
862,2050,zero-migration,male,70plus,2024.868
862,2050,constant-fertility,female,75plus,1862.405
862,2050,constant-fertility,male,75plus,1262.72
862,2050,constant-mortality,female,75plus,1514.798
862,2050,constant-mortality,male,75plus,942.828
862,2050,high variant,female,75plus,1862.405
862,2050,high variant,male,75plus,1262.72
862,2050,instant-replacement,female,75plus,1862.405
862,2050,instant-replacement,male,75plus,1262.72
862,2050,low variant,female,75plus,1862.405
862,2050,low variant,male,75plus,1262.72
862,2050,medium variant,female,75plus,1862.405
862,2050,medium variant,male,75plus,1262.72
862,2050,no change,female,75plus,1514.798
862,2050,no change,male,75plus,942.828
862,2050,zero-migration,female,75plus,1863.754
862,2050,zero-migration,male,75plus,1262.944
862,2050,constant-fertility,female,80plus,1184.895
862,2050,constant-fertility,male,80plus,708.044
862,2050,constant-mortality,female,80plus,930.407
862,2050,constant-mortality,male,80plus,498.255
862,2050,high variant,female,80plus,1184.895
862,2050,high variant,male,80plus,708.044
862,2050,instant-replacement,female,80plus,1184.895
862,2050,instant-replacement,male,80plus,708.044
862,2050,low variant,female,80plus,1184.895
862,2050,low variant,male,80plus,708.044
862,2050,medium variant,female,80plus,1184.895
862,2050,medium variant,male,80plus,708.044
862,2050,no change,female,80plus,930.407
862,2050,no change,male,80plus,498.255
862,2050,zero-migration,female,80plus,1185.017
862,2050,zero-migration,male,80plus,708.046
862,2050,constant-fertility,female,85plus,646.399
862,2050,constant-fertility,male,85plus,315.185
862,2050,constant-mortality,female,85plus,491.443
862,2050,constant-mortality,male,85plus,208.616
862,2050,high variant,female,85plus,646.399
862,2050,high variant,male,85plus,315.185
862,2050,instant-replacement,female,85plus,646.399
862,2050,instant-replacement,male,85plus,315.185
862,2050,low variant,female,85plus,646.399
862,2050,low variant,male,85plus,315.185
862,2050,medium variant,female,85plus,646.399
862,2050,medium variant,male,85plus,315.185
862,2050,no change,female,85plus,491.443
862,2050,no change,male,85plus,208.616
862,2050,zero-migration,female,85plus,646.399
862,2050,zero-migration,male,85plus,315.185
862,2050,constant-fertility,female,90plus,280.471
862,2050,constant-fertility,male,90plus,98.175
862,2050,constant-mortality,female,90plus,208.677
862,2050,constant-mortality,male,90plus,61.838
862,2050,high variant,female,90plus,280.471
862,2050,high variant,male,90plus,98.175
862,2050,instant-replacement,female,90plus,280.471
862,2050,instant-replacement,male,90plus,98.175
862,2050,low variant,female,90plus,280.471
862,2050,low variant,male,90plus,98.175
862,2050,medium variant,female,90plus,280.471
862,2050,medium variant,male,90plus,98.175
862,2050,no change,female,90plus,208.677
862,2050,no change,male,90plus,61.838
862,2050,zero-migration,female,90plus,280.471
862,2050,zero-migration,male,90plus,98.175
862,2055,constant-fertility,female,total,24068.614
862,2055,constant-fertility,male,total,23581.993
862,2055,constant-mortality,female,total,20576.556
862,2055,constant-mortality,male,total,19518.565
862,2055,high variant,female,total,24590.163
862,2055,high variant,male,total,24121.665
862,2055,instant-replacement,female,total,21740.766
862,2055,instant-replacement,male,total,21156.16
862,2055,low variant,female,total,18611.98
862,2055,low variant,male,total,17888.511
862,2055,medium variant,female,total,21449.212
862,2055,medium variant,male,total,20845.798
862,2055,no change,female,total,23164.646
862,2055,no change,male,total,22196.149
862,2055,zero-migration,female,total,21656.102
862,2055,zero-migration,male,total,21053.507
862,2055,medium variant,female,0_1,483.103
862,2055,medium variant,male,0_1,507.035
862,2055,constant-fertility,female,0_4,1818.782
862,2055,constant-fertility,male,0_4,1908.443
862,2055,constant-mortality,female,0_4,1200.597
862,2055,constant-mortality,male,0_4,1255.562
862,2055,high variant,female,0_4,1847.121
862,2055,high variant,male,0_4,1938.182
