variant,continent,year,gender,potentialsupport2064_65
medium_variant,904,2056,female,2.343
medium_variant,904,2057,female,2.298
medium_variant,904,2058,female,2.254
medium_variant,904,2059,female,2.209
medium_variant,904,2060,female,2.164
medium_variant,904,2061,female,2.127
medium_variant,904,2062,female,2.09
medium_variant,904,2063,female,2.054
medium_variant,904,2064,female,2.018
medium_variant,904,2065,female,1.982
medium_variant,904,2066,female,1.954
medium_variant,904,2067,female,1.927
medium_variant,904,2068,female,1.901
medium_variant,904,2069,female,1.875
medium_variant,904,2070,female,1.848
medium_variant,904,2071,female,1.829
medium_variant,904,2072,female,1.811
medium_variant,904,2073,female,1.792
medium_variant,904,2074,female,1.772
medium_variant,904,2075,female,1.751
medium_variant,904,2076,female,1.735
medium_variant,904,2077,female,1.719
medium_variant,904,2078,female,1.702
medium_variant,904,2079,female,1.684
medium_variant,904,2080,female,1.665
medium_variant,904,2081,female,1.652
medium_variant,904,2082,female,1.639
medium_variant,904,2083,female,1.625
medium_variant,904,2084,female,1.61
medium_variant,904,2085,female,1.594
medium_variant,904,2086,female,1.584
medium_variant,904,2087,female,1.574
medium_variant,904,2088,female,1.563
medium_variant,904,2089,female,1.551
medium_variant,904,2090,female,1.538
medium_variant,904,2091,female,1.53
medium_variant,904,2092,female,1.523
medium_variant,904,2093,female,1.515
medium_variant,904,2094,female,1.505
medium_variant,904,2095,female,1.494
medium_variant,904,2096,female,1.489
medium_variant,904,2097,female,1.483
medium_variant,904,2098,female,1.477
medium_variant,904,2099,female,1.469
medium_variant,904,2100,female,1.459
