global,year,variant,gender,age1yearinterval,population
900,2043,medium_variant,male,93,2375.878
900,2043,medium_variant,female,94,3578.129
900,2043,medium_variant,male,94,1923.925
900,2043,medium_variant,female,95,3041.6
900,2043,medium_variant,male,95,1598.882
900,2043,medium_variant,female,96,2377.895
900,2043,medium_variant,male,96,1207.276
900,2043,medium_variant,female,97,1587.053
900,2043,medium_variant,male,97,749.144
900,2043,medium_variant,female,98,1248.014
900,2043,medium_variant,male,98,546.108
900,2043,medium_variant,female,99,775.815
900,2043,medium_variant,male,99,305.989
900,2043,medium_variant,female,100,1579.744
900,2043,medium_variant,male,100,509.791
900,2044,medium_variant,female,"Region, subregion, country or area *",WORLD
900,2044,medium_variant,male,"Region, subregion, country or area *",WORLD
900,2044,medium_variant,female,0,68446.055
900,2044,medium_variant,male,0,72071.6170000001
900,2044,medium_variant,female,1,68205.158
900,2044,medium_variant,male,1,71821.357
900,2044,medium_variant,female,2,67965.094
900,2044,medium_variant,male,2,71574.856
900,2044,medium_variant,female,3,67726.863
900,2044,medium_variant,male,3,71332.971
900,2044,medium_variant,female,4,67531.301
900,2044,medium_variant,male,4,71144.136
900,2044,medium_variant,female,5,67290.665
900,2044,medium_variant,male,5,70902.96
900,2044,medium_variant,female,6,67056.188
900,2044,medium_variant,male,6,70670.649
900,2044,medium_variant,female,7,66828.798
900,2044,medium_variant,male,7,70447.894
900,2044,medium_variant,female,8,66609.448
900,2044,medium_variant,male,8,70235.47
900,2044,medium_variant,female,9,66398.061
900,2044,medium_variant,male,9,70033.115
900,2044,medium_variant,female,10,66194.558
900,2044,medium_variant,male,10,69840.573
900,2044,medium_variant,female,11,66004.925
900,2044,medium_variant,male,11,69663.397
900,2044,medium_variant,female,12,65832.122
900,2044,medium_variant,male,12,69504.275
900,2044,medium_variant,female,13,65674.066
900,2044,medium_variant,male,13,69360.982
900,2044,medium_variant,female,14,65523.861
900,2044,medium_variant,male,14,69226.787
900,2044,medium_variant,female,15,65380.694
900,2044,medium_variant,male,15,69100.657
900,2044,medium_variant,female,16,65254.324
900,2044,medium_variant,male,16,68991.894
900,2044,medium_variant,female,17,65148.193
900,2044,medium_variant,male,17,68903.679
900,2044,medium_variant,female,18,65056.971
900,2044,medium_variant,male,18,68830.637
900,2044,medium_variant,female,19,64965.44
900,2044,medium_variant,male,19,68757.321
900,2044,medium_variant,female,20,64868.984
900,2044,medium_variant,male,20,68678.549
900,2044,medium_variant,female,21,64790.218
900,2044,medium_variant,male,21,68618.725
900,2044,medium_variant,female,22,64736.33
900,2044,medium_variant,male,22,68585.757
900,2044,medium_variant,female,23,64691.912
900,2044,medium_variant,male,23,68562.9059999999
900,2044,medium_variant,female,24,64628.174
900,2044,medium_variant,male,24,68517.502
900,2044,medium_variant,female,25,64543.519
900,2044,medium_variant,male,25,68446.5
900,2044,medium_variant,female,26,64434.941
900,2044,medium_variant,male,26,68353.533
900,2044,medium_variant,female,27,64295.556
900,2044,medium_variant,male,27,68234.005
900,2044,medium_variant,female,28,64119.738
900,2044,medium_variant,male,28,68077.6299999999
900,2044,medium_variant,female,29,63915.233
900,2044,medium_variant,male,29,67886.563
900,2044,medium_variant,female,30,63688.362
900,2044,medium_variant,male,30,67669.717
900,2044,medium_variant,female,31,63369.3
900,2044,medium_variant,male,31,67341.263
900,2044,medium_variant,female,32,62926.573
900,2044,medium_variant,male,32,66861.625
900,2044,medium_variant,female,33,62392.08
900,2044,medium_variant,male,33,66270.133
900,2044,medium_variant,female,34,61844.98
900,2044,medium_variant,male,34,65660.329
900,2044,medium_variant,female,35,61288.2940000001
900,2044,medium_variant,male,35,65030.952
900,2044,medium_variant,female,36,60670.176
900,2044,medium_variant,male,36,64340.069
900,2044,medium_variant,female,37,59978.904
900,2044,medium_variant,male,37,63581.911
900,2044,medium_variant,female,38,59248.451
900,2044,medium_variant,male,38,62784.592
900,2044,medium_variant,female,39,58533.674
900,2044,medium_variant,male,39,61991.476
900,2044,medium_variant,female,40,57834.582
900,2044,medium_variant,male,40,61205.218
900,2044,medium_variant,female,41,57190.547
900,2044,medium_variant,male,41,60459.238
900,2044,medium_variant,female,42,56630.35
900,2044,medium_variant,male,42,59778.369
900,2044,medium_variant,female,43,56150.051
900,2044,medium_variant,male,43,59161.773
900,2044,medium_variant,female,44,55699.233
900,2044,medium_variant,male,44,58562.459
900,2044,medium_variant,female,45,55266.841
900,2044,medium_variant,male,45,57964.161
900,2044,medium_variant,female,46,55002.342
900,2044,medium_variant,male,46,57535.476
900,2044,medium_variant,female,47,54968.379
900,2044,medium_variant,male,47,57347.446
900,2044,medium_variant,female,48,55093.841
900,2044,medium_variant,male,48,57317.102
900,2044,medium_variant,female,49,55185.18
900,2044,medium_variant,male,49,57237.348
900,2044,medium_variant,female,50,55209.329
900,2044,medium_variant,male,50,57085.9
900,2044,medium_variant,female,51,55386.397
900,2044,medium_variant,male,51,57030.7210000001
900,2044,medium_variant,female,52,55783.143
900,2044,medium_variant,male,52,57113.843
900,2044,medium_variant,female,53,56255.409
900,2044,medium_variant,male,53,57218.79
900,2044,medium_variant,female,54,56650.043
900,2044,medium_variant,male,54,57248.827
900,2044,medium_variant,female,55,57067.042
900,2044,medium_variant,male,55,57297.402
900,2044,medium_variant,female,56,56900.722
900,2044,medium_variant,male,56,56768.945
900,2044,medium_variant,female,57,55856.048
900,2044,medium_variant,male,57,55380.702
900,2044,medium_variant,female,58,54226.068
900,2044,medium_variant,male,58,53424.109
900,2044,medium_variant,female,59,52618.651
900,2044,medium_variant,male,59,51488.736
900,2044,medium_variant,female,60,50936.005
900,2044,medium_variant,male,60,49475.08
900,2044,medium_variant,female,61,49308.435
900,2044,medium_variant,male,61,47562.237
900,2044,medium_variant,female,62,47869.78
900,2044,medium_variant,male,62,45904.821
900,2044,medium_variant,female,63,46563.823
900,2044,medium_variant,male,63,44425.329
900,2044,medium_variant,female,64,45162.547
900,2044,medium_variant,male,64,42851.634
900,2044,medium_variant,female,65,43666.085
900,2044,medium_variant,male,65,41190.23
900,2044,medium_variant,female,66,42420.598
900,2044,medium_variant,male,66,39779.345
900,2044,medium_variant,female,67,41561.237
900,2044,medium_variant,male,67,38744.901
900,2044,medium_variant,female,68,40934.778
900,2044,medium_variant,male,68,37936.363
900,2044,medium_variant,female,69,40251.577
900,2044,medium_variant,male,69,37084.786
900,2044,medium_variant,female,70,39568.037
900,2044,medium_variant,male,70,36252.982
900,2044,medium_variant,female,71,38720.941
900,2044,medium_variant,male,71,35218.946
900,2044,medium_variant,female,72,37599.17
900,2044,medium_variant,male,72,33847.811
900,2044,medium_variant,female,73,36274.662
900,2044,medium_variant,male,73,32242.005
900,2044,medium_variant,female,74,34949.497
900,2044,medium_variant,male,74,30658.661
900,2044,medium_variant,female,75,33606.101
900,2044,medium_variant,male,75,29070.09
900,2044,medium_variant,female,76,32105.016
900,2044,medium_variant,male,76,27374.989
900,2044,medium_variant,female,77,30404.376
900,2044,medium_variant,male,77,25556.306
900,2044,medium_variant,female,78,28563.822
900,2044,medium_variant,male,78,23658.391
900,2044,medium_variant,female,79,26703.626
900,2044,medium_variant,male,79,21758.002
900,2044,medium_variant,female,80,24822.198
900,2044,medium_variant,male,80,19858.284
900,2044,medium_variant,female,81,22919.866
900,2044,medium_variant,male,81,17988.669
900,2044,medium_variant,female,82,21016.331
900,2044,medium_variant,male,82,16177.754
900,2044,medium_variant,female,83,19129.663
900,2044,medium_variant,male,83,14432.128
900,2044,medium_variant,female,84,17257.453
900,2044,medium_variant,male,84,12726.162
900,2044,medium_variant,female,85,15399.239
900,2044,medium_variant,male,85,11060.546
900,2044,medium_variant,female,86,13671.506
900,2044,medium_variant,male,86,9550.587
900,2044,medium_variant,female,87,12131.926
900,2044,medium_variant,male,87,8249.89
900,2044,medium_variant,female,88,10740.759
900,2044,medium_variant,male,88,7116.541
900,2044,medium_variant,female,89,9304.311
900,2044,medium_variant,male,89,5966.168
900,2044,medium_variant,female,90,8203.037
900,2044,medium_variant,male,90,5080.877
900,2044,medium_variant,female,91,7202.973
900,2044,medium_variant,male,91,4354.107
900,2044,medium_variant,female,92,5958.933
900,2044,medium_variant,male,92,3496.067
900,2044,medium_variant,female,93,4481.886
900,2044,medium_variant,male,93,2512.991
900,2044,medium_variant,female,94,3424.887
900,2044,medium_variant,male,94,1816.242
900,2044,medium_variant,female,95,2933.986
900,2044,medium_variant,male,95,1502.439
900,2044,medium_variant,female,96,2468.508
900,2044,medium_variant,male,96,1234.827
900,2044,medium_variant,female,97,1900.836
900,2044,medium_variant,male,97,916.727
900,2044,medium_variant,female,98,1230.982
900,2044,medium_variant,male,98,548.132
900,2044,medium_variant,female,99,823.747
900,2044,medium_variant,male,99,325.827
900,2044,medium_variant,female,100,1652.162
900,2044,medium_variant,male,100,533.439
900,2045,medium_variant,female,"Region, subregion, country or area *",WORLD
900,2045,medium_variant,male,"Region, subregion, country or area *",WORLD
900,2045,medium_variant,female,0,68505.535
900,2045,medium_variant,male,0,72118.025
900,2045,medium_variant,female,1,68294.029
900,2045,medium_variant,male,1,71896.153
900,2045,medium_variant,female,2,68077.778
900,2045,medium_variant,male,2,71672.632
900,2045,medium_variant,female,3,67858.157
900,2045,medium_variant,male,3,71448.633
900,2045,medium_variant,female,4,67636.545
900,2045,medium_variant,male,4,71225.349
900,2045,medium_variant,female,5,67414.32
900,2045,medium_variant,male,5,71003.963
900,2045,medium_variant,female,6,67192.864
900,2045,medium_variant,male,6,70785.6750000001
900,2045,medium_variant,female,7,66973.579
900,2045,medium_variant,male,7,70571.666
900,2045,medium_variant,female,8,66757.812
900,2045,medium_variant,male,8,70363.113
900,2045,medium_variant,female,9,66546.974
900,2045,medium_variant,male,9,70161.223
900,2045,medium_variant,female,10,66341.158
900,2045,medium_variant,male,10,69965.953
900,2045,medium_variant,female,11,66140.513
900,2045,medium_variant,male,11,69777.299
900,2045,medium_variant,female,12,65952.706
900,2045,medium_variant,male,12,69602.481
900,2045,medium_variant,female,13,65781.645
900,2045,medium_variant,male,13,69445.0910000001
900,2045,medium_variant,female,14,65624.92
900,2045,medium_variant,male,14,69302.7260000001
900,2045,medium_variant,female,15,65474.532
900,2045,medium_variant,male,15,69167.603
900,2045,medium_variant,female,16,65330.023
900,2045,medium_variant,male,16,69039.22
900,2045,medium_variant,female,17,65201.953
900,2045,medium_variant,male,17,68927.239
900,2045,medium_variant,female,18,65094.084
900,2045,medium_variant,male,18,68835.012
900,2045,medium_variant,female,19,65001.062
900,2045,medium_variant,male,19,68757.464
900,2045,medium_variant,female,20,64907.235
900,2045,medium_variant,male,20,68679.079
900,2045,medium_variant,female,21,64807.998
900,2045,medium_variant,male,21,68594.497
900,2045,medium_variant,female,22,64727.216
900,2045,medium_variant,male,22,68530.352
900,2045,medium_variant,female,23,64672.668
900,2045,medium_variant,male,23,68495.584
900,2045,medium_variant,female,24,64628.407
900,2045,medium_variant,male,24,68472.515
900,2045,medium_variant,female,25,64564.55
900,2045,medium_variant,male,25,68426.414
900,2045,medium_variant,female,26,64479.698
900,2045,medium_variant,male,26,68354.511
900,2045,medium_variant,female,27,64370.494
900,2045,medium_variant,male,27,68260.293
900,2045,medium_variant,female,28,64229.747
900,2045,medium_variant,male,28,68138.779
900,2045,medium_variant,female,29,64052.041
900,2045,medium_variant,male,29,67979.83
900,2045,medium_variant,female,30,63845.621
900,2045,medium_variant,male,30,67786.114
900,2045,medium_variant,female,31,63616.72
900,2045,medium_variant,male,31,67566.51
900,2045,medium_variant,female,32,63295.411
900,2045,medium_variant,male,32,67234.353
900,2045,medium_variant,female,33,62850.19
900,2045,medium_variant,male,33,66749.709
900,2045,medium_variant,female,34,62313.003
900,2045,medium_variant,male,34,66152.27
900,2045,medium_variant,female,35,61762.976
900,2045,medium_variant,male,35,65536.189
900,2045,medium_variant,female,36,61203.073
900,2045,medium_variant,male,36,64900.042
900,2045,medium_variant,female,37,60581.697
900,2045,medium_variant,male,37,64202.499
900,2045,medium_variant,female,38,59887.204
900,2045,medium_variant,male,38,63438.098
900,2045,medium_variant,female,39,59153.47
900,2045,medium_variant,male,39,62634.64
900,2045,medium_variant,female,40,58435.005
900,2045,medium_variant,male,40,61834.657
900,2045,medium_variant,female,41,57731.75
900,2045,medium_variant,male,41,61040.757
900,2045,medium_variant,female,42,57083.372
900,2045,medium_variant,male,42,60286.977
900,2045,medium_variant,female,43,56518.755
900,2045,medium_variant,male,43,59598.349
900,2045,medium_variant,female,44,56033.721
900,2045,medium_variant,male,44,58973.613
900,2045,medium_variant,female,45,55577.4990000001
900,2045,medium_variant,male,45,58365.205
900,2045,medium_variant,female,46,55139.045
900,2045,medium_variant,male,46,57756.985
900,2045,medium_variant,female,47,54867.605
900,2045,medium_variant,male,47,57316.611
900,2045,medium_variant,female,48,54825.654
900,2045,medium_variant,male,48,57114.571
900,2045,medium_variant,female,49,54942.095
900,2045,medium_variant,male,49,57068.247
900,2045,medium_variant,female,50,55023.623
900,2045,medium_variant,male,50,56971.668
900,2045,medium_variant,female,51,55037.224
900,2045,medium_variant,male,51,56802.596
900,2045,medium_variant,female,52,55202.182
900,2045,medium_variant,male,52,56727.72
900,2045,medium_variant,female,53,55584.942
900,2045,medium_variant,male,53,56788.651
900,2045,medium_variant,female,54,56041.685
900,2045,medium_variant,male,54,56869.551
900,2045,medium_variant,female,55,56419.801
900,2045,medium_variant,male,55,56874.594
900,2045,medium_variant,female,56,56818.992
900,2045,medium_variant,male,56,56896.832
900,2045,medium_variant,female,57,56634.7569999999
900,2045,medium_variant,male,57,56342.7
900,2045,medium_variant,female,58,55572.646
900,2045,medium_variant,male,58,54930.484
900,2045,medium_variant,female,59,53925.037
900,2045,medium_variant,male,59,52950.644
900,2045,medium_variant,female,60,52298.205
900,2045,medium_variant,male,60,50990.278
900,2045,medium_variant,female,61,50594.252
900,2045,medium_variant,male,61,48949.849
900,2045,medium_variant,female,62,48944.399
900,2045,medium_variant,male,62,47009.875
900,2045,medium_variant,female,63,47482.654
900,2045,medium_variant,male,63,45325.261
900,2045,medium_variant,female,64,46152.117
900,2045,medium_variant,male,64,43817.586
900,2045,medium_variant,female,65,44724.364
900,2045,medium_variant,male,65,42214.361
900,2045,medium_variant,female,66,43200.107
900,2045,medium_variant,male,66,40523.081
900,2045,medium_variant,female,67,41921.626
900,2045,medium_variant,male,67,39075.678
900,2045,medium_variant,female,68,41022.21
900,2045,medium_variant,male,68,37995.133
900,2045,medium_variant,female,69,40350.552
900,2045,medium_variant,male,69,37134.218
900,2045,medium_variant,female,70,39621.6
900,2045,medium_variant,male,70,36231.425
900,2045,medium_variant,female,71,38891.792
900,2045,medium_variant,male,71,35349.618
900,2045,medium_variant,female,72,37995.473
900,2045,medium_variant,male,72,34263.934
900,2045,medium_variant,female,73,36821.102
900,2045,medium_variant,male,73,32839.307
900,2045,medium_variant,female,74,35442.298
900,2045,medium_variant,male,74,31180.451
900,2045,medium_variant,female,75,34063.977
900,2045,medium_variant,male,75,29547.216
900,2045,medium_variant,female,76,32668.881
900,2045,medium_variant,male,76,27911.68
900,2045,medium_variant,female,77,31118.474
900,2045,medium_variant,male,77,26178.533
900,2045,medium_variant,female,78,29371.902
900,2045,medium_variant,male,78,24334.052
900,2045,medium_variant,female,79,27489.347
900,2045,medium_variant,male,79,22420.803
900,2045,medium_variant,female,80,25590.766
900,2045,medium_variant,male,80,20509.683
900,2045,medium_variant,female,81,23674.817
900,2045,medium_variant,male,81,18604.182
900,2045,medium_variant,female,82,21745.507
900,2045,medium_variant,male,82,16739.769
900,2045,medium_variant,female,83,19824.367
900,2045,medium_variant,male,83,14947.197
900,2045,medium_variant,female,84,17928.52
900,2045,medium_variant,male,84,13230.491
900,2045,medium_variant,female,85,16053.46
900,2045,medium_variant,male,85,11559.417
900,2045,medium_variant,female,86,14199.994
900,2045,medium_variant,male,86,9935.79
900,2045,medium_variant,female,87,12482.672
900,2045,medium_variant,male,87,8470.89900000001
900,2045,medium_variant,female,88,10958.259
900,2045,medium_variant,male,88,7215.945
900,2045,medium_variant,female,89,9588.806
900,2045,medium_variant,male,89,6130.895
900,2045,medium_variant,female,90,8155.301
900,2045,medium_variant,male,90,5011.611
900,2045,medium_variant,female,91,7123.761
900,2045,medium_variant,male,91,4203.174
900,2045,medium_variant,female,92,6221.593
900,2045,medium_variant,male,92,3582.664
900,2045,medium_variant,female,93,5028.193
900,2045,medium_variant,male,93,2794.919
900,2045,medium_variant,female,94,3543.549
900,2045,medium_variant,male,94,1839.975
900,2045,medium_variant,female,95,2606.336
900,2045,medium_variant,male,95,1256.478
900,2045,medium_variant,female,96,2289.182
900,2045,medium_variant,male,96,1080.812
900,2045,medium_variant,female,97,1894.863
900,2045,medium_variant,male,97,870.684
900,2045,medium_variant,female,98,1423.359
900,2045,medium_variant,male,98,626.114
900,2045,medium_variant,female,99,874.68
900,2045,medium_variant,male,99,347.094
900,2045,medium_variant,female,100,1738.871
900,2045,medium_variant,male,100,561.921
900,2046,medium_variant,female,"Region, subregion, country or area *",WORLD
900,2046,medium_variant,male,"Region, subregion, country or area *",WORLD
900,2046,medium_variant,female,0,68570.781
900,2046,medium_variant,male,0,72169.667
900,2046,medium_variant,female,1,68439.478
900,2046,medium_variant,male,1,72025.591
900,2046,medium_variant,female,2,68240.92
900,2046,medium_variant,male,2,71818.58
900,2046,medium_variant,female,3,68035.558
900,2046,medium_variant,male,3,71607.912
900,2046,medium_variant,female,4,67824.909
900,2046,medium_variant,male,4,71394.846
900,2046,medium_variant,female,5,67610.502
900,2046,medium_variant,male,5,71180.639
900,2046,medium_variant,female,6,67393.896
900,2046,medium_variant,male,6,70966.655
900,2046,medium_variant,female,7,67176.648
900,2046,medium_variant,male,7,70754.262
900,2046,medium_variant,female,8,66960.134
900,2046,medium_variant,male,8,70544.084
900,2046,medium_variant,female,9,66745.826
900,2046,medium_variant,male,9,70337.049
900,2046,medium_variant,female,10,66535.351
900,2046,medium_variant,male,10,70134.837
900,2046,medium_variant,female,11,66329.065
900,2046,medium_variant,male,11,69938.335
900,2046,medium_variant,female,12,66127.169
900,2046,medium_variant,male,12,69747.614
900,2046,medium_variant,female,13,65937.842
900,2046,medium_variant,male,13,69569.73
900,2046,medium_variant,female,14,65765.265
900,2046,medium_variant,male,14,69408.369
900,2046,medium_variant,female,15,65607.031
900,2046,medium_variant,male,15,69261.428
900,2046,medium_variant,female,16,65454.707
900,2046,medium_variant,male,16,69121.277
900,2046,medium_variant,female,17,65307.795
900,2046,medium_variant,male,17,68987.186
900,2046,medium_variant,female,18,65178.082
900,2046,medium_variant,male,18,68870.972
900,2046,medium_variant,female,19,65069.88
900,2046,medium_variant,male,19,68777.043
900,2046,medium_variant,female,20,64977.299
900,2046,medium_variant,male,20,68699.337
900,2046,medium_variant,female,21,64883.654
900,2046,medium_variant,male,21,68620.31
900,2046,medium_variant,female,22,64784.486
900,2046,medium_variant,male,22,68534.903
900,2046,medium_variant,female,23,64703.316
900,2046,medium_variant,male,23,68469.701
900,2046,medium_variant,female,24,64647.632
900,2046,medium_variant,male,24,68433.361
900,2046,medium_variant,female,25,64601.685
900,2046,medium_variant,male,25,68408.22
900,2046,medium_variant,female,26,64536.069
900,2046,medium_variant,male,26,68359.931
900,2046,medium_variant,female,27,64449.333
900,2046,medium_variant,male,27,68285.755
900,2046,medium_variant,female,28,64337.896
900,2046,medium_variant,male,28,68188.189
900,2046,medium_variant,female,29,64194.575
900,2046,medium_variant,male,29,68061.819
900,2046,medium_variant,female,30,64013.971
900,2046,medium_variant,male,30,67896.918
900,2046,medium_variant,female,31,63804.403
900,2046,medium_variant,male,31,67696.967
900,2046,medium_variant,female,32,63572.076
900,2046,medium_variant,male,32,67470.639
900,2046,medium_variant,female,33,63247.1780000001
900,2046,medium_variant,male,33,67131.695
900,2046,medium_variant,female,34,62798.283
900,2046,medium_variant,male,34,66640.473
900,2046,medium_variant,female,35,62257.268
900,2046,medium_variant,male,35,66036.461
900,2046,medium_variant,female,36,61703.051
900,2046,medium_variant,male,36,65413.129
900,2046,medium_variant,female,37,61138.544
900,2046,medium_variant,male,37,64769.006
900,2046,medium_variant,female,38,60512.473
900,2046,medium_variant,male,38,64063.404
900,2046,medium_variant,female,39,59813.285
900,2046,medium_variant,male,39,63291.052
900,2046,medium_variant,female,40,59074.664
900,2046,medium_variant,male,40,62479.393
900,2046,medium_variant,female,41,58350.759
900,2046,medium_variant,male,41,61670.326
900,2046,medium_variant,female,42,57641.449
900,2046,medium_variant,male,42,60866.495
900,2046,medium_variant,female,43,56986.536
900,2046,medium_variant,male,43,60101.566
900,2046,medium_variant,female,44,56414.899
900,2046,medium_variant,male,44,59400.246
900,2046,medium_variant,female,45,55922.214
900,2046,medium_variant,male,45,58761.41
900,2046,medium_variant,female,46,55457.33
900,2046,medium_variant,male,46,58137.641
900,2046,medium_variant,female,47,55009.043
900,2046,medium_variant,male,47,57512.624
900,2046,medium_variant,female,48,54727.077
900,2046,medium_variant,male,48,57054.2570000001
900,2046,medium_variant,female,49,54674.05
900,2046,medium_variant,male,49,56833.144
900,2046,medium_variant,female,50,54778.408
900,2046,medium_variant,male,50,56766.355
900,2046,medium_variant,female,51,54846.481
900,2046,medium_variant,male,51,56647.8730000001
900,2046,medium_variant,female,52,54845.583
900,2046,medium_variant,male,52,56455.9440000001
900,2046,medium_variant,female,53,54992.835
900,2046,medium_variant,male,53,56354.488
900,2046,medium_variant,female,54,55353.638
900,2046,medium_variant,male,54,56383.896
900,2046,medium_variant,female,55,55785.19
900,2046,medium_variant,male,55,56429.791
900,2046,medium_variant,female,56,56136.881
900,2046,medium_variant,male,56,56398.914
900,2046,medium_variant,female,57,56507.893
900,2046,medium_variant,male,57,56383.707
900,2046,medium_variant,female,58,56294.915
900,2046,medium_variant,male,58,55792.912
900,2046,medium_variant,female,59,55204.262
900,2046,medium_variant,male,59,54346.204
900,2046,medium_variant,female,60,53527.644
900,2046,medium_variant,male,60,52332.925
900,2046,medium_variant,female,61,51869.646
900,2046,medium_variant,male,61,50337.329
900,2046,medium_variant,female,62,50132.305
900,2046,medium_variant,male,62,48259.968
900,2046,medium_variant,female,63,48448.332
900,2046,medium_variant,male,63,46283.18
900,2046,medium_variant,female,64,46952.179
900,2046,medium_variant,male,64,44562.3
900,2046,medium_variant,female,65,45586.086
900,2046,medium_variant,male,65,43017.987
900,2046,medium_variant,female,66,44121.03
900,2046,medium_variant,male,66,41377.86
900,2046,medium_variant,female,67,42558.686
900,2046,medium_variant,male,67,39651.25
900,2046,medium_variant,female,68,41236.078
900,2046,medium_variant,male,68,38160.298
900,2046,medium_variant,female,69,40284.104
900,2046,medium_variant,male,69,37023.762
900,2046,medium_variant,female,70,39554.208
900,2046,medium_variant,male,70,36099.787
900,2046,medium_variant,female,71,38767.938
900,2046,medium_variant,male,71,35137.533
900,2046,medium_variant,female,72,37982.182
900,2046,medium_variant,male,72,34198.9
900,2046,medium_variant,female,73,37027.171
900,2046,medium_variant,male,73,33061.435
900,2046,medium_variant,female,74,35790.612
900,2046,medium_variant,male,74,31592.758
900,2046,medium_variant,female,75,34349.021
900,2046,medium_variant,male,75,29897.433
900,2046,medium_variant,female,76,32911.972
900,2046,medium_variant,male,76,28232.518
900,2046,medium_variant,female,77,31462.336
900,2046,medium_variant,male,77,26570.687
900,2046,medium_variant,female,78,29865.032
900,2046,medium_variant,male,78,24822.891
900,2046,medium_variant,female,79,28081.704
900,2046,medium_variant,male,79,22978.364
900,2046,medium_variant,female,80,26172.372
900,2046,medium_variant,male,80,21077.732
900,2046,medium_variant,female,81,24253.32
900,2046,medium_variant,male,81,19185.802
900,2046,medium_variant,female,82,22322.863
900,2046,medium_variant,male,82,17305.61
900,2046,medium_variant,female,83,20395.477
900,2046,medium_variant,male,83,15480.587
900,2046,medium_variant,female,84,18497.213
900,2046,medium_variant,male,84,13744.313
900,2046,medium_variant,female,85,16640.644
900,2046,medium_variant,male,85,12096.633
900,2046,medium_variant,female,86,14776.891
900,2046,medium_variant,male,86,10467.479
900,2046,medium_variant,female,87,13004.157
900,2046,medium_variant,male,87,8939.081
900,2046,medium_variant,female,88,11421.649
900,2046,medium_variant,male,88,7620.491
900,2046,medium_variant,female,89,9942.653
900,2046,medium_variant,male,89,6438.692
900,2046,medium_variant,female,90,8536.815
900,2046,medium_variant,male,90,5361.634
900,2046,medium_variant,female,91,7199.158
900,2046,medium_variant,male,91,4341.804
900,2046,medium_variant,female,92,6297.312
900,2046,medium_variant,male,92,3650.965
900,2046,medium_variant,female,93,5476.923
900,2046,medium_variant,male,93,3100.335
900,2046,medium_variant,female,94,4401.362
900,2046,medium_variant,male,94,2405.713
900,2046,medium_variant,female,95,3070.641
900,2046,medium_variant,male,95,1567.096
900,2046,medium_variant,female,96,2430.741
900,2046,medium_variant,male,96,1151.633
900,2046,medium_variant,female,97,2015.771
900,2046,medium_variant,male,97,929.289
900,2046,medium_variant,female,98,1515.57
900,2046,medium_variant,male,98,668.816
900,2046,medium_variant,female,99,930.151
900,2046,medium_variant,male,99,370.242
900,2046,medium_variant,female,100,1843.999
900,2046,medium_variant,male,100,596.225
900,2047,medium_variant,female,"Region, subregion, country or area *",WORLD
900,2047,medium_variant,male,"Region, subregion, country or area *",WORLD
900,2047,medium_variant,female,0,68602.922
900,2047,medium_variant,male,0,72193.257
900,2047,medium_variant,female,1,68461.94
900,2047,medium_variant,male,1,72034.384
900,2047,medium_variant,female,2,68367.301
900,2047,medium_variant,male,2,71927.7370000001
900,2047,medium_variant,female,3,68181.666
900,2047,medium_variant,male,3,71735.547
900,2047,medium_variant,female,4,67987.185
900,2047,medium_variant,male,4,71537.733
900,2047,medium_variant,female,5,67785.493
900,2047,medium_variant,male,5,71335.597
900,2047,medium_variant,female,6,67578.277
900,2047,medium_variant,male,6,71130.427
900,2047,medium_variant,female,7,67367.286
900,2047,medium_variant,male,7,70923.825
900,2047,medium_variant,female,8,67154.224
900,2047,medium_variant,male,8,70717.34
900,2047,medium_variant,female,9,66940.494
900,2047,medium_variant,male,9,70510.953
900,2047,medium_variant,female,10,66727.632
900,2047,medium_variant,male,10,70305.442
900,2047,medium_variant,female,11,66517.488
900,2047,medium_variant,male,11,70102.9
900,2047,medium_variant,female,12,66310.705
900,2047,medium_variant,male,12,69905.13
900,2047,medium_variant,female,13,66107.574
900,2047,medium_variant,male,13,69712.325
900,2047,medium_variant,female,14,65916.704
900,2047,medium_variant,male,14,69531.37
900,2047,medium_variant,female,15,65742.596
900,2047,medium_variant,male,15,69366.0
900,2047,medium_variant,female,16,65582.85
900,2047,medium_variant,male,16,69214.49
900,2047,medium_variant,female,17,65428.564
900,2047,medium_variant,male,17,69069.291
900,2047,medium_variant,female,18,65279.23
900,2047,medium_variant,male,18,68929.474
900,2047,medium_variant,female,19,65147.86
900,2047,medium_variant,male,19,68809.013
900,2047,medium_variant,female,20,65039.305
900,2047,medium_variant,male,20,68713.3390000001
900,2047,medium_variant,female,21,64947.122
900,2047,medium_variant,male,21,68635.467
900,2047,medium_variant,female,22,64853.591
900,2047,medium_variant,male,22,68555.782
900,2047,medium_variant,female,23,64754.486
900,2047,medium_variant,male,23,68469.53
900,2047,medium_variant,female,24,64672.901
900,2047,medium_variant,male,24,68403.239
900,2047,medium_variant,female,25,64616.057
900,2047,medium_variant,male,25,68365.268
900,2047,medium_variant,female,26,64568.364
900,2047,medium_variant,male,26,68338.024
900,2047,medium_variant,female,27,64500.953
900,2047,medium_variant,male,27,68287.509
900,2047,medium_variant,female,28,64412.268
900,2047,medium_variant,male,28,68211.044
900,2047,medium_variant,female,29,64298.566
900,2047,medium_variant,male,29,68110.0889999999
900,2047,medium_variant,female,30,64152.644
900,2047,medium_variant,male,30,67978.8490000001
900,2047,medium_variant,female,31,63969.112
