global,year,variant,gender,freq,agebroad,percentagetotaldeaths
900,2050,constant_mortality,female,5yearly,40plus,86.5876131491233
900,2050,constant_mortality,male,5yearly,40plus,84.5239806593657
900,2050,high_variant,female,5yearly,40plus,92.5389470937831
900,2050,high_variant,male,5yearly,40plus,89.7690228639945
900,2050,instant_replacement,female,5yearly,40plus,95.5295105983829
900,2050,instant_replacement,male,5yearly,40plus,93.6410945011311
900,2050,low_variant,female,5yearly,40plus,95.0097956699064
900,2050,low_variant,male,5yearly,40plus,92.9337778158761
900,2050,medium_variant,female,5yearly,40plus,93.828832783655
900,2050,medium_variant,male,5yearly,40plus,91.4039937060057
900,2050,momentum,female,5yearly,40plus,89.6163821551284
900,2050,momentum,male,5yearly,40plus,87.6636430505463
900,2050,no_change,female,5yearly,40plus,80.6187442674126
900,2050,no_change,male,5yearly,40plus,78.2204589375361
900,2050,zero_migration,female,5yearly,40plus,93.7818240603647
900,2050,zero_migration,male,5yearly,40plus,91.3651844620156
900,2050,constant_fertility,female,5yearly,50plus,88.5054387561962
900,2050,constant_fertility,male,5yearly,50plus,84.0567176416438
900,2050,constant_mortality,female,5yearly,50plus,82.797807910418
900,2050,constant_mortality,male,5yearly,50plus,79.0691113709238
900,2050,high_variant,female,5yearly,50plus,90.0642448772846
900,2050,high_variant,male,5yearly,50plus,85.9540499313494
900,2050,instant_replacement,female,5yearly,50plus,92.9751232434281
900,2050,instant_replacement,male,5yearly,50plus,89.6618718606966
900,2050,low_variant,female,5yearly,50plus,92.4690147982501
900,2050,low_variant,male,5yearly,50plus,88.9843100159795
900,2050,medium_variant,female,5yearly,50plus,91.3196340093648
900,2050,medium_variant,male,5yearly,50plus,87.5195390446952
900,2050,momentum,female,5yearly,50plus,85.6745360362393
900,2050,momentum,male,5yearly,50plus,81.9958007953489
900,2050,no_change,female,5yearly,50plus,77.089983861105
900,2050,no_change,male,5yearly,50plus,73.172188529001
900,2050,zero_migration,female,5yearly,50plus,91.2616402989118
900,2050,zero_migration,male,5yearly,50plus,87.4701704714879
900,2050,constant_fertility,female,5yearly,60plus,83.7051480613836
900,2050,constant_fertility,male,5yearly,60plus,76.7884687339863
900,2050,constant_mortality,female,5yearly,60plus,76.4014297991411
900,2050,constant_mortality,male,5yearly,60plus,69.9163113486517
900,2050,high_variant,female,5yearly,60plus,85.1794075237447
900,2050,high_variant,male,5yearly,60plus,78.5217392710645
900,2050,instant_replacement,female,5yearly,60plus,87.9328046050024
900,2050,instant_replacement,male,5yearly,60plus,81.9093821214078
900,2050,low_variant,female,5yearly,60plus,87.453749906028
900,2050,low_variant,male,5yearly,60plus,81.2899725035778
900,2050,medium_variant,female,5yearly,60plus,86.3667070577213
900,2050,medium_variant,male,5yearly,60plus,79.9518623887646
900,2050,momentum,female,5yearly,60plus,79.0305636018069
900,2050,momentum,male,5yearly,60plus,72.5023212477644
900,2050,no_change,female,5yearly,60plus,71.1343697602633
900,2050,no_change,male,5yearly,60plus,64.7018190774001
900,2050,zero_migration,female,5yearly,60plus,86.2891446578014
900,2050,zero_migration,male,5yearly,60plus,79.8878913231269
900,2050,constant_fertility,female,5yearly,65plus,79.2166748623994
900,2050,constant_fertility,male,5yearly,65plus,70.5776673031701
900,2050,constant_mortality,female,5yearly,65plus,70.6257206149015
900,2050,constant_mortality,male,5yearly,65plus,62.4429349112908
900,2050,high_variant,female,5yearly,65plus,80.6118803548479
900,2050,high_variant,male,5yearly,65plus,72.1707501442133
900,2050,instant_replacement,female,5yearly,65plus,83.2178557746221
900,2050,instant_replacement,male,5yearly,65plus,75.2846186259258
900,2050,low_variant,female,5yearly,65plus,82.7642673894411
900,2050,low_variant,male,5yearly,65plus,74.7150748887055
900,2050,medium_variant,female,5yearly,65plus,81.7355127098098
900,2050,medium_variant,male,5yearly,65plus,73.4851995322103
900,2050,momentum,female,5yearly,65plus,73.0401081257179
900,2050,momentum,male,5yearly,65plus,64.7479564695801
900,2050,no_change,female,5yearly,65plus,65.7567480304432
900,2050,no_change,male,5yearly,65plus,57.7857499765199
900,2050,zero_migration,female,5yearly,65plus,81.6452012284326
900,2050,zero_migration,male,5yearly,65plus,73.4106663270904
900,2050,constant_fertility,female,5yearly,70plus,72.4669244400766
900,2050,constant_fertility,male,5yearly,70plus,62.0500114254772
900,2050,constant_mortality,female,5yearly,70plus,62.2652994339939
900,2050,constant_mortality,male,5yearly,70plus,52.534074567696
900,2050,high_variant,female,5yearly,70plus,73.7432506003341
900,2050,high_variant,male,5yearly,70plus,63.4506086338805
900,2050,instant_replacement,female,5yearly,70plus,76.1274367992638
900,2050,instant_replacement,male,5yearly,70plus,66.1884817115944
900,2050,low_variant,female,5yearly,70plus,75.7122382988152
900,2050,low_variant,male,5yearly,70plus,65.6875083086452
900,2050,medium_variant,female,5yearly,70plus,74.7711402838584
900,2050,medium_variant,male,5yearly,70plus,64.6062386482711
900,2050,momentum,female,5yearly,70plus,64.370386027229
900,2050,momentum,male,5yearly,70plus,54.4450038869237
900,2050,no_change,female,5yearly,70plus,57.9726093363804
900,2050,no_change,male,5yearly,70plus,48.6158621281647
900,2050,zero_migration,female,5yearly,70plus,74.6644190720848
900,2050,zero_migration,male,5yearly,70plus,64.5087142816724
900,2050,constant_fertility,female,5yearly,80plus,51.0512624691315
900,2050,constant_fertility,male,5yearly,80plus,38.6363251159194
900,2050,constant_mortality,female,5yearly,80plus,38.4770872719378
900,2050,constant_mortality,male,5yearly,80plus,27.924900999409
900,2050,high_variant,female,5yearly,80plus,51.9504101072926
900,2050,high_variant,male,5yearly,80plus,39.5084220170892
900,2050,instant_replacement,female,5yearly,80plus,53.6305586859882
900,2050,instant_replacement,male,5yearly,80plus,41.2136374433506
900,2050,low_variant,female,5yearly,80plus,53.3375072689776
900,2050,low_variant,male,5yearly,80plus,40.9012497460112
900,2050,medium_variant,female,5yearly,80plus,52.6745282156673
900,2050,medium_variant,male,5yearly,80plus,40.2279909801489
900,2050,momentum,female,5yearly,80plus,39.7343500975479
900,2050,momentum,male,5yearly,80plus,28.8692098150383
900,2050,no_change,female,5yearly,80plus,35.82425565485
900,2050,no_change,male,5yearly,80plus,25.8420530680788
900,2050,zero_migration,female,5yearly,80plus,52.5494866279017
900,2050,zero_migration,male,5yearly,80plus,40.0837826142806
900,2050,constant_fertility,female,5yearly,90plus,20.3398869755347
900,2050,constant_fertility,male,5yearly,90plus,12.1947387458816
900,2050,constant_mortality,female,5yearly,90plus,11.8353941085709
900,2050,constant_mortality,male,5yearly,90plus,6.6070010043699
900,2050,high_variant,female,5yearly,90plus,20.6981225832271
900,2050,high_variant,male,5yearly,90plus,12.4700049610259
900,2050,instant_replacement,female,5yearly,90plus,21.3677907887399
900,2050,instant_replacement,male,5yearly,90plus,13.0083730382348
900,2050,low_variant,female,5yearly,90plus,21.2507697728308
900,2050,low_variant,male,5yearly,90plus,12.9096126251002
900,2050,medium_variant,female,5yearly,90plus,20.9866215893192
900,2050,medium_variant,male,5yearly,90plus,12.6971210487772
900,2050,momentum,female,5yearly,90plus,12.2122879422314
900,2050,momentum,male,5yearly,90plus,6.81537176643567
900,2050,no_change,female,5yearly,90plus,11.0193503401909
900,2050,no_change,male,5yearly,90plus,6.11417855655228
900,2050,zero_migration,female,5yearly,90plus,20.9189178564395
900,2050,zero_migration,male,5yearly,90plus,12.6230415334131
900,2055,constant_fertility,female,5yearly,0_4,4.85516492940903
900,2055,constant_fertility,male,5yearly,0_4,5.95035273825605
900,2055,constant_mortality,female,5yearly,0_4,5.96805020056381
900,2055,constant_mortality,male,5yearly,0_4,6.44105366848078
900,2055,high_variant,female,5yearly,0_4,3.19959485832381
900,2055,high_variant,male,5yearly,0_4,3.8629209990932
900,2055,instant_replacement,female,5yearly,0_4,1.54955939797825
900,2055,instant_replacement,male,5yearly,0_4,1.8306784227757
900,2055,low_variant,female,5yearly,0_4,1.62806780683259
900,2055,low_variant,male,5yearly,0_4,2.01361310800698
900,2055,medium_variant,female,5yearly,0_4,2.34865403325212
900,2055,medium_variant,male,5yearly,0_4,2.86729295242562
900,2055,momentum,female,5yearly,0_4,4.598934074511
900,2055,momentum,male,5yearly,0_4,4.92811877282611
900,2055,no_change,female,5yearly,0_4,11.7458183261572
900,2055,no_change,male,5yearly,0_4,12.6260348433012
900,2055,zero_migration,female,5yearly,0_4,2.37349801768551
900,2055,zero_migration,male,5yearly,0_4,2.88846096811675
900,2055,constant_fertility,female,5yearly,0_14,5.62500059870538
900,2055,constant_fertility,male,5yearly,0_14,7.01710668474839
900,2055,constant_mortality,female,5yearly,0_14,7.28801483720893
900,2055,constant_mortality,male,5yearly,0_14,7.8376131921175
900,2055,high_variant,female,5yearly,0_14,3.78059540408014
900,2055,high_variant,male,5yearly,0_14,4.66177668503326
900,2055,instant_replacement,female,5yearly,0_14,1.8462404471388
900,2055,instant_replacement,male,5yearly,0_14,2.2335902966544
900,2055,low_variant,female,5yearly,0_14,1.97740042695499
900,2055,low_variant,male,5yearly,0_14,2.50417248686704
900,2055,medium_variant,female,5yearly,0_14,2.80816450524693
900,2055,medium_variant,male,5yearly,0_14,3.50548923489563
900,2055,momentum,female,5yearly,0_14,5.52007645363031
900,2055,momentum,male,5yearly,0_14,5.91289319641317
900,2055,no_change,female,5yearly,0_14,13.8896045831972
900,2055,no_change,male,5yearly,0_14,14.8643416574286
900,2055,zero_migration,female,5yearly,0_14,2.8368361802961
900,2055,zero_migration,male,5yearly,0_14,3.52966427709964
900,2055,constant_fertility,female,5yearly,0_19,6.05285210334089
900,2055,constant_fertility,male,5yearly,0_19,7.71438459243756
900,2055,constant_mortality,female,5yearly,0_19,8.02549519771113
900,2055,constant_mortality,male,5yearly,0_19,8.71269193885818
900,2055,high_variant,female,5yearly,0_19,4.14774354774586
900,2055,high_variant,male,5yearly,0_19,5.25958232268711
900,2055,instant_replacement,female,5yearly,0_19,2.0681688240436
900,2055,instant_replacement,male,5yearly,0_19,2.59792769158898
900,2055,low_variant,female,5yearly,0_19,2.22214368235528
900,2055,low_variant,male,5yearly,0_19,2.90785735258976
900,2055,medium_variant,female,5yearly,0_19,3.11329372099198
900,2055,medium_variant,male,5yearly,0_19,4.00555369320225
900,2055,momentum,female,5yearly,0_19,6.09381899142185
900,2055,momentum,male,5yearly,0_19,6.61309720477247
900,2055,no_change,female,5yearly,0_19,14.8843059680545
900,2055,no_change,male,5yearly,0_19,16.0233963935746
900,2055,zero_migration,female,5yearly,0_19,3.1441338754668
900,2055,zero_migration,male,5yearly,0_19,4.0311824220835
900,2055,constant_fertility,female,5yearly,0_24,6.60060866783484
900,2055,constant_fertility,male,5yearly,0_24,8.641591421195
900,2055,constant_mortality,female,5yearly,0_24,8.99452719532159
900,2055,constant_mortality,male,5yearly,0_24,9.92525394570971
900,2055,high_variant,female,5yearly,0_24,4.64723684505589
900,2055,high_variant,male,5yearly,0_24,6.11110733882146
900,2055,instant_replacement,female,5yearly,0_24,2.39082394498886
900,2055,instant_replacement,male,5yearly,0_24,3.16251004664827
900,2055,low_variant,female,5yearly,0_24,2.57263451457388
900,2055,low_variant,male,5yearly,0_24,3.50724691340004
900,2055,medium_variant,female,5yearly,0_24,3.53885080560607
900,2055,medium_variant,male,5yearly,0_24,4.73271082968776
900,2055,momentum,female,5yearly,0_24,6.87036021559046
900,2055,momentum,male,5yearly,0_24,7.63099292788008
900,2055,no_change,female,5yearly,0_24,16.0810575949792
900,2055,no_change,male,5yearly,0_24,17.491491813507
900,2055,zero_migration,female,5yearly,0_24,3.57257596830141
900,2055,zero_migration,male,5yearly,0_24,4.75991045553948
900,2055,constant_fertility,female,5yearly,5_14,0.769835669296354
900,2055,constant_fertility,male,5yearly,5_14,1.06675394649234
900,2055,constant_mortality,female,5yearly,5_14,1.31996463664513
900,2055,constant_mortality,male,5yearly,5_14,1.39655952363672
900,2055,high_variant,female,5yearly,5_14,0.58100054575633
900,2055,high_variant,male,5yearly,5_14,0.798855685940061
900,2055,instant_replacement,female,5yearly,5_14,0.296681049160547
900,2055,instant_replacement,male,5yearly,5_14,0.402911873878702
900,2055,low_variant,female,5yearly,5_14,0.349332620122404
900,2055,low_variant,male,5yearly,5_14,0.490559378860067
900,2055,medium_variant,female,5yearly,5_14,0.459510471994815
900,2055,medium_variant,male,5yearly,5_14,0.638196282470012
900,2055,momentum,female,5yearly,5_14,0.921142379119312
900,2055,momentum,male,5yearly,5_14,0.984774423587063
900,2055,no_change,female,5yearly,5_14,2.14378625704002
900,2055,no_change,male,5yearly,5_14,2.23830681412733
900,2055,zero_migration,female,5yearly,5_14,0.463338162610589
900,2055,zero_migration,male,5yearly,5_14,0.641203308982882
900,2055,constant_fertility,female,5yearly,15plus,94.3749994012947
900,2055,constant_fertility,male,5yearly,15plus,92.9828933152516
900,2055,constant_mortality,female,5yearly,15plus,92.7119851627911
900,2055,constant_mortality,male,5yearly,15plus,92.1623868078825
900,2055,high_variant,female,5yearly,15plus,96.2194045959199
900,2055,high_variant,male,5yearly,15plus,95.3382233149667
900,2055,instant_replacement,female,5yearly,15plus,98.1537595528612
900,2055,instant_replacement,male,5yearly,15plus,97.7664097033456
900,2055,low_variant,female,5yearly,15plus,98.022599573045
900,2055,low_variant,male,5yearly,15plus,97.4958275131329
900,2055,medium_variant,female,5yearly,15plus,97.1918354947531
900,2055,medium_variant,male,5yearly,15plus,96.4945107651044
900,2055,momentum,female,5yearly,15plus,94.4799235463697
900,2055,momentum,male,5yearly,15plus,94.0871068035868
900,2055,no_change,female,5yearly,15plus,86.1103954168028
900,2055,no_change,male,5yearly,15plus,85.1356583425715
900,2055,zero_migration,female,5yearly,15plus,97.1631638197039
900,2055,zero_migration,male,5yearly,15plus,96.4703357229003
900,2055,constant_fertility,female,5yearly,15_24,0.975608069129454
900,2055,constant_fertility,male,5yearly,15_24,1.62448473644661
900,2055,constant_mortality,female,5yearly,15_24,1.70651235811266
900,2055,constant_mortality,male,5yearly,15_24,2.08764075359221
900,2055,high_variant,female,5yearly,15_24,0.866641440975743
900,2055,high_variant,male,5yearly,15_24,1.44933065378819
900,2055,instant_replacement,female,5yearly,15_24,0.544583497850057
900,2055,instant_replacement,male,5yearly,15_24,0.928919749993867
900,2055,low_variant,female,5yearly,15_24,0.59523408761889
900,2055,low_variant,male,5yearly,15_24,1.003074426533
900,2055,medium_variant,female,5yearly,15_24,0.730686300359138
900,2055,medium_variant,male,5yearly,15_24,1.22722159479213
900,2055,momentum,female,5yearly,15_24,1.35028376196015
900,2055,momentum,male,5yearly,15_24,1.71809973146692
900,2055,no_change,female,5yearly,15_24,2.191453011782
900,2055,no_change,male,5yearly,15_24,2.62715015607839
900,2055,zero_migration,female,5yearly,15_24,0.735739788005307
900,2055,zero_migration,male,5yearly,15_24,1.23024617843984
900,2055,constant_fertility,female,5yearly,15_49,5.31816510756751
900,2055,constant_fertility,male,5yearly,15_49,8.38115092855801
900,2055,constant_mortality,female,5yearly,15_49,9.38452326674374
900,2055,constant_mortality,male,5yearly,15_49,12.5239639793928
900,2055,high_variant,female,5yearly,15_49,5.29185626117125
900,2055,high_variant,male,5yearly,15_49,8.40022253470829
900,2055,instant_replacement,female,5yearly,15_49,4.23507037109143
900,2055,instant_replacement,male,5yearly,15_49,6.87850040084667
900,2055,low_variant,female,5yearly,15_49,4.52831654715548
900,2055,low_variant,male,5yearly,15_49,7.19365730573149
900,2055,medium_variant,female,5yearly,15_49,4.9169103430214
900,2055,medium_variant,male,5yearly,15_49,7.81208493529622
900,2055,momentum,female,5yearly,15_49,8.08987857959512
900,2055,momentum,male,5yearly,15_49,11.3246995669815
900,2055,no_change,female,5yearly,15_49,9.86067719683733
900,2055,no_change,male,5yearly,15_49,12.8563270334501
900,2055,zero_migration,female,5yearly,15_49,4.9437847605656
900,2055,zero_migration,male,5yearly,15_49,7.83464570073245
900,2055,constant_fertility,female,5yearly,15_59,9.7505989854497
900,2055,constant_fertility,male,5yearly,15_59,15.1820205802425
900,2055,constant_mortality,female,5yearly,15_59,15.6960154908536
900,2055,constant_mortality,male,5yearly,15_59,21.5774044917841
900,2055,high_variant,female,5yearly,15_59,9.81739834245553
900,2055,high_variant,male,5yearly,15_59,15.388899556027
900,2055,instant_replacement,female,5yearly,15_59,8.90898033700908
900,2055,instant_replacement,male,5yearly,15_59,14.1841385822835
900,2055,low_variant,female,5yearly,15_59,9.18160920778446
900,2055,low_variant,male,5yearly,15_59,14.4527722112315
900,2055,medium_variant,female,5yearly,15_59,9.50951309718736
900,2055,medium_variant,male,5yearly,15_59,14.9409945638957
900,2055,momentum,female,5yearly,15_59,14.6648223140522
900,2055,momentum,male,5yearly,15_59,20.7375944860433
900,2055,no_change,female,5yearly,15_59,15.6363356138695
900,2055,no_change,male,5yearly,15_59,21.0734235430622
900,2055,zero_migration,female,5yearly,15_59,9.55990901092215
900,2055,zero_migration,male,5yearly,15_59,14.9797354911978
900,2055,constant_fertility,female,5yearly,15_64,13.7606963485012
900,2055,constant_fertility,male,5yearly,15_64,20.8585789176618
900,2055,constant_mortality,female,5yearly,15_64,21.1597728001263
900,2055,constant_mortality,male,5yearly,15_64,28.7001659329801
900,2055,high_variant,female,5yearly,15_64,13.9117345302693
900,2055,high_variant,male,5yearly,15_64,21.2222105761506
900,2055,instant_replacement,female,5yearly,15_64,13.1377266048871
900,2055,instant_replacement,male,5yearly,15_64,20.282204937984
900,2055,low_variant,female,5yearly,15_64,13.3915218295026
900,2055,low_variant,male,5yearly,15_64,20.5118156940568
900,2055,medium_variant,female,5yearly,15_64,13.6645178724134
900,2055,medium_variant,male,5yearly,15_64,20.8913567187329
900,2055,momentum,female,5yearly,15_64,20.3519638318475
900,2055,momentum,male,5yearly,15_64,28.1355198973056
900,2055,no_change,female,5yearly,15_64,20.6361176862141
900,2055,no_change,male,5yearly,15_64,27.5380807992405
900,2055,zero_migration,female,5yearly,15_64,13.7347516373073
900,2055,zero_migration,male,5yearly,15_64,20.9402604307501
900,2055,constant_fertility,female,5yearly,20plus,93.9471478966592
900,2055,constant_fertility,male,5yearly,20plus,92.2856154075624
900,2055,constant_mortality,female,5yearly,20plus,91.9745048022889
900,2055,constant_mortality,male,5yearly,20plus,91.2873080611418
900,2055,high_variant,female,5yearly,20plus,95.8522564522541
900,2055,high_variant,male,5yearly,20plus,94.7404176773129
900,2055,instant_replacement,female,5yearly,20plus,97.9318311759564
900,2055,instant_replacement,male,5yearly,20plus,97.4020723084111
900,2055,low_variant,female,5yearly,20plus,97.7778563176447
900,2055,low_variant,male,5yearly,20plus,97.0921426474102
900,2055,medium_variant,female,5yearly,20plus,96.8867062790081
900,2055,medium_variant,male,5yearly,20plus,95.9944463067977
900,2055,momentum,female,5yearly,20plus,93.9061810085781
900,2055,momentum,male,5yearly,20plus,93.3869027952275
900,2055,no_change,female,5yearly,20plus,85.1156940319456
900,2055,no_change,male,5yearly,20plus,83.9766036064254
900,2055,zero_migration,female,5yearly,20plus,96.8558661245332
900,2055,zero_migration,male,5yearly,20plus,95.9688175779165
900,2055,constant_fertility,female,5yearly,20_64,13.3328448438657
900,2055,constant_fertility,male,5yearly,20_64,20.1613010099726
900,2055,constant_mortality,female,5yearly,20_64,20.4222924396241
900,2055,constant_mortality,male,5yearly,20_64,27.8250871862395
900,2055,high_variant,female,5yearly,20_64,13.5445863866036
900,2055,high_variant,male,5yearly,20_64,20.6244049384968
900,2055,instant_replacement,female,5yearly,20_64,12.9157982279823
900,2055,instant_replacement,male,5yearly,20_64,19.9178675430495
900,2055,low_variant,female,5yearly,20_64,13.1467785741023
900,2055,low_variant,male,5yearly,20_64,20.1081308283341
900,2055,medium_variant,female,5yearly,20_64,13.3593886566684
900,2055,medium_variant,male,5yearly,20_64,20.3912922604263
900,2055,momentum,female,5yearly,20_64,19.778221294056
900,2055,momentum,male,5yearly,20_64,27.4353158889463
900,2055,no_change,female,5yearly,20_64,19.6414163013568
900,2055,no_change,male,5yearly,20_64,26.3790260630945
900,2055,zero_migration,female,5yearly,20_64,13.4274539421366
900,2055,zero_migration,male,5yearly,20_64,20.4387422857663
900,2055,constant_fertility,female,5yearly,20_69,19.6855022165575
900,2055,constant_fertility,male,5yearly,20_69,28.3444072613953
900,2055,constant_mortality,female,5yearly,20_69,28.7306155302022
900,2055,constant_mortality,male,5yearly,20_69,37.7839140597591
900,2055,high_variant,female,5yearly,20_69,20.0306854230618
900,2055,high_variant,male,5yearly,20_69,29.0334870011809
900,2055,instant_replacement,female,5yearly,20_69,19.6149837333175
900,2055,instant_replacement,male,5yearly,20_69,28.7087657019578
900,2055,low_variant,female,5yearly,20_69,19.8159696431502
900,2055,low_variant,male,5yearly,20_69,28.8426164416848
900,2055,medium_variant,female,5yearly,20_69,19.9416009475524
900,2055,medium_variant,male,5yearly,20_69,28.9691048185919
900,2055,momentum,female,5yearly,20_69,28.4141089917341
900,2055,momentum,male,5yearly,20_69,37.7896877393525
900,2055,no_change,female,5yearly,20_69,27.2441241096968
900,2055,no_change,male,5yearly,20_69,35.4176356158351
900,2055,zero_migration,female,5yearly,20_69,20.0312403588807
900,2055,zero_migration,male,5yearly,20_69,29.0298414804656
900,2055,constant_fertility,female,5yearly,25plus,93.3993913321652
900,2055,constant_fertility,male,5yearly,25plus,91.358408578805
900,2055,constant_mortality,female,5yearly,25plus,91.0054728046784
900,2055,constant_mortality,male,5yearly,25plus,90.0747460542903
900,2055,high_variant,female,5yearly,25plus,95.3527631549441
900,2055,high_variant,male,5yearly,25plus,93.8888926611785
900,2055,instant_replacement,female,5yearly,25plus,97.6091760550112
900,2055,instant_replacement,male,5yearly,25plus,96.8374899533518
900,2055,low_variant,female,5yearly,25plus,97.4273654854261
900,2055,low_variant,male,5yearly,25plus,96.4927530865999
900,2055,medium_variant,female,5yearly,25plus,96.461149194394
900,2055,medium_variant,male,5yearly,25plus,95.2672891703122
900,2055,momentum,female,5yearly,25plus,93.1296397844095
900,2055,momentum,male,5yearly,25plus,92.3690070721199
900,2055,no_change,female,5yearly,25plus,83.9189424050209
900,2055,no_change,male,5yearly,25plus,82.5085081864931
900,2055,zero_migration,female,5yearly,25plus,96.4274240316986
900,2055,zero_migration,male,5yearly,25plus,95.2400895444605
900,2055,constant_fertility,female,5yearly,25_69,19.1377456520636
900,2055,constant_fertility,male,5yearly,25_69,27.4172004326379
900,2055,constant_mortality,female,5yearly,25_69,27.7615835325918
900,2055,constant_mortality,male,5yearly,25_69,36.5713520529075
900,2055,high_variant,female,5yearly,25_69,19.5311921257518
900,2055,high_variant,male,5yearly,25_69,28.1819619850466
900,2055,instant_replacement,female,5yearly,25_69,19.2923286123722
900,2055,instant_replacement,male,5yearly,25_69,28.1441833468985
900,2055,low_variant,female,5yearly,25_69,19.4654788109316
900,2055,low_variant,male,5yearly,25_69,28.2432268808746
900,2055,medium_variant,female,5yearly,25_69,19.5160438629383
900,2055,medium_variant,male,5yearly,25_69,28.2419476821064
900,2055,momentum,female,5yearly,25_69,27.6375677675655
900,2055,momentum,male,5yearly,25_69,36.7717920162449
900,2055,no_change,female,5yearly,25_69,26.0473724827721
900,2055,no_change,male,5yearly,25_69,33.9495401959027
900,2055,zero_migration,female,5yearly,25_69,19.6027982660461
900,2055,zero_migration,male,5yearly,25_69,28.3011134470096
900,2055,constant_fertility,female,5yearly,40plus,91.3429585079396
900,2055,constant_fertility,male,5yearly,40plus,88.1188332397564
900,2055,constant_mortality,female,5yearly,40plus,87.1239903096006
900,2055,constant_mortality,male,5yearly,40plus,85.0940517733981
900,2055,high_variant,female,5yearly,40plus,93.2740510671089
900,2055,high_variant,male,5yearly,40plus,90.5738879968069
900,2055,instant_replacement,female,5yearly,40plus,96.1854702921731
900,2055,instant_replacement,male,5yearly,40plus,94.4650440344456
900,2055,low_variant,female,5yearly,40plus,95.823924813132
900,2055,low_variant,male,5yearly,40plus,93.9449738448472
900,2055,medium_variant,female,5yearly,40plus,94.6152191117247
900,2055,medium_variant,male,5yearly,40plus,92.3256308408566
900,2055,momentum,female,5yearly,40plus,90.1126434053229
900,2055,momentum,male,5yearly,40plus,88.1912644880514
900,2055,no_change,female,5yearly,40plus,79.7731012821413
900,2055,no_change,male,5yearly,40plus,77.293788231001
900,2055,zero_migration,female,5yearly,40plus,94.5700206078644
900,2055,zero_migration,male,5yearly,40plus,92.2882305773137
900,2055,constant_fertility,female,5yearly,50plus,89.0568342937272
900,2055,constant_fertility,male,5yearly,50plus,84.6017423866936
900,2055,constant_mortality,female,5yearly,50plus,83.3274618960474
900,2055,constant_mortality,male,5yearly,50plus,79.6384228284898
900,2055,high_variant,female,5yearly,50plus,90.9275483347486
900,2055,high_variant,male,5yearly,50plus,86.9380007802584
900,2055,instant_replacement,female,5yearly,50plus,93.9186891817698
900,2055,instant_replacement,male,5yearly,50plus,90.887909302499
900,2055,low_variant,female,5yearly,50plus,93.4942830258895
900,2055,low_variant,male,5yearly,50plus,90.3021702074014
900,2055,medium_variant,female,5yearly,50plus,92.2749251517317
900,2055,medium_variant,male,5yearly,50plus,88.6824258298081
900,2055,momentum,female,5yearly,50plus,86.3900449667746
900,2055,momentum,male,5yearly,50plus,82.7624072366053
900,2055,no_change,female,5yearly,50plus,76.2497182199655
900,2055,no_change,male,5yearly,50plus,72.2793313091213
900,2055,zero_migration,female,5yearly,50plus,92.2193790591383
900,2055,zero_migration,male,5yearly,50plus,88.6356900221679
900,2055,constant_fertility,female,5yearly,60plus,84.624400415845
900,2055,constant_fertility,male,5yearly,60plus,77.8008727350091
900,2055,constant_mortality,female,5yearly,60plus,77.0159696719375
900,2055,constant_mortality,male,5yearly,60plus,70.5849823160984
900,2055,high_variant,female,5yearly,60plus,86.4020062534644
900,2055,high_variant,male,5yearly,60plus,79.9493237589398
900,2055,instant_replacement,female,5yearly,60plus,89.2447792158521
900,2055,instant_replacement,male,5yearly,60plus,83.5822711210621
900,2055,low_variant,female,5yearly,60plus,88.8409903652606
900,2055,low_variant,male,5yearly,60plus,83.0430553019014
900,2055,medium_variant,female,5yearly,60plus,87.6823223975657
900,2055,medium_variant,male,5yearly,60plus,81.5535162012086
900,2055,momentum,female,5yearly,60plus,79.8151012323175
900,2055,momentum,male,5yearly,60plus,73.3495123175436
900,2055,no_change,female,5yearly,60plus,70.4740598029334
900,2055,no_change,male,5yearly,60plus,64.0622347995093
900,2055,zero_migration,female,5yearly,60plus,87.6032548087817
900,2055,zero_migration,male,5yearly,60plus,81.4906002317025
900,2055,constant_fertility,female,5yearly,65plus,80.6143030527935
900,2055,constant_fertility,male,5yearly,65plus,72.1243143975898
900,2055,constant_mortality,female,5yearly,65plus,71.5522123626648
900,2055,constant_mortality,male,5yearly,65plus,63.4622208749024
900,2055,high_variant,female,5yearly,65plus,82.3076700656505
900,2055,high_variant,male,5yearly,65plus,74.1160127388161
900,2055,instant_replacement,female,5yearly,65plus,85.0160329479742
900,2055,instant_replacement,male,5yearly,65plus,77.4842047653616
900,2055,low_variant,female,5yearly,65plus,84.6310777435424
900,2055,low_variant,male,5yearly,65plus,76.9840118190761
900,2055,medium_variant,female,5yearly,65plus,83.5273176223397
900,2055,medium_variant,male,5yearly,65plus,75.6031540463714
900,2055,momentum,female,5yearly,65plus,74.1279597145222
900,2055,momentum,male,5yearly,65plus,65.9515869062812
900,2055,no_change,female,5yearly,65plus,65.4742777305888
900,2055,no_change,male,5yearly,65plus,57.597577543331
900,2055,zero_migration,female,5yearly,65plus,83.4284121823965
900,2055,zero_migration,male,5yearly,65plus,75.5300752921502
900,2055,constant_fertility,female,5yearly,70plus,74.2616456801017
900,2055,constant_fertility,male,5yearly,70plus,63.9412081461671
900,2055,constant_mortality,female,5yearly,70plus,63.2438892720867
900,2055,constant_mortality,male,5yearly,70plus,53.5033940013828
900,2055,high_variant,female,5yearly,70plus,75.8215710291923
