variant,continent,year,childdependencyratio2564
medium_variant,905,2097,53.801
medium_variant,905,2098,53.784
medium_variant,905,2099,53.755
medium_variant,905,2100,53.713
high_variant,905,2015,61.0230956283696
low_variant,905,2015,61.0230956283696
constant_fertility,905,2015,61.0230956283696
instant_replacement,905,2015,61.0230956283696
zero_migration,905,2015,61.0230956283696
constant_mortality,905,2015,61.0230956283696
no_change,905,2015,61.0230956283696
high_variant,905,2020,60.9136596544534
low_variant,905,2020,57.8062791837971
constant_fertility,905,2020,59.3277061005897
instant_replacement,905,2020,60.681877400732
zero_migration,905,2020,58.4664570934038
constant_mortality,905,2020,59.4042845266284
no_change,905,2020,59.372066181877
high_variant,905,2025,64.7052918258728
low_variant,905,2025,56.5007946124151
constant_fertility,905,2025,60.411627117876
instant_replacement,905,2025,63.2395344292249
zero_migration,905,2025,59.1278806320304
constant_mortality,905,2025,60.7318808120753
no_change,905,2025,60.5405968554228
high_variant,905,2030,68.9498406146015
low_variant,905,2030,54.3638770534641
constant_fertility,905,2030,61.2804296259232
instant_replacement,905,2030,65.5497244131407
zero_migration,905,2030,59.8508436895546
constant_mortality,905,2030,61.8889669628172
no_change,905,2030,61.5125762240634
high_variant,905,2035,71.5412736871018
low_variant,905,2035,50.9340322963636
constant_fertility,905,2035,60.6771535594937
instant_replacement,905,2035,66.2561952614923
zero_migration,905,2035,59.1905573165708
constant_mortality,905,2035,61.5782537674369
no_change,905,2035,61.0210076628318
high_variant,905,2040,74.7478956108507
low_variant,905,2040,48.0179745373838
constant_fertility,905,2040,60.5815950239946
instant_replacement,905,2040,67.5180695475174
zero_migration,905,2040,59.0881831606791
constant_mortality,905,2040,61.8154785076015
no_change,905,2040,61.0472114666246
high_variant,905,2045,74.8082670801044
low_variant,905,2045,46.3201600568503
constant_fertility,905,2045,59.6748814760108
instant_replacement,905,2045,66.0097027523983
zero_migration,905,2045,58.1325631404522
constant_mortality,905,2045,61.2177387755381
no_change,905,2045,60.2745112657416
high_variant,905,2050,74.7994845949991
low_variant,905,2050,45.8524221640709
constant_fertility,905,2050,59.4261519475632
instant_replacement,905,2050,65.5311814730377
zero_migration,905,2050,57.8601403437394
constant_mortality,905,2050,61.1533875705483
no_change,905,2050,60.1512686449053
high_variant,905,2055,74.9537003472845
low_variant,905,2055,45.8241695750099
constant_fertility,905,2055,59.3091543797219
instant_replacement,905,2055,65.6328184045064
zero_migration,905,2055,57.9510227408169
constant_mortality,905,2055,61.2752870697081
no_change,905,2055,60.151991773573
high_variant,905,2060,76.4215508839742
low_variant,905,2060,45.8656642175274
constant_fertility,905,2060,59.7369743636373
instant_replacement,905,2060,66.4965383520878
zero_migration,905,2060,58.8467361324871
constant_mortality,905,2060,61.9919570863717
no_change,905,2060,60.6725634392424
high_variant,905,2065,77.2056221138784
low_variant,905,2065,45.2026763185674
constant_fertility,905,2065,59.5105269006437
instant_replacement,905,2065,66.5843329844363
zero_migration,905,2065,58.9275915473277
constant_mortality,905,2065,62.0312366702061
no_change,905,2065,60.542972160971
high_variant,905,2070,77.5361691435937
low_variant,905,2070,44.7321140563748
constant_fertility,905,2070,59.2579898254424
instant_replacement,905,2070,66.3567800191859
zero_migration,905,2070,58.8919527897348
constant_mortality,905,2070,62.0266191450311
no_change,905,2070,60.3778130632074
high_variant,905,2075,77.1105508749467
low_variant,905,2075,44.8321029286812
constant_fertility,905,2075,59.075041163603
instant_replacement,905,2075,65.7599612018562
zero_migration,905,2075,58.8424651854044
constant_mortality,905,2075,62.0218050426832
no_change,905,2075,60.2720397185688
high_variant,905,2080,75.7830337451449
low_variant,905,2080,45.2859435183227
constant_fertility,905,2080,58.6926367502955
instant_replacement,905,2080,64.7187112173212
zero_migration,905,2080,58.4973259383116
constant_mortality,905,2080,61.7352377831099
no_change,905,2080,59.9699491939564
high_variant,905,2085,75.2899646481867
low_variant,905,2085,45.5141883888166
constant_fertility,905,2085,58.5233728765801
instant_replacement,905,2085,64.6174583591918
zero_migration,905,2085,58.4692028555851
constant_mortality,905,2085,61.6342755475242
no_change,905,2085,59.8698939249158
high_variant,905,2090,75.5267913511367
low_variant,905,2090,45.436252966793
constant_fertility,905,2090,58.4283657876582
instant_replacement,905,2090,64.7774209880898
zero_migration,905,2090,58.6718673388415
constant_mortality,905,2090,61.6779948585096
no_change,905,2090,59.8355805147279
high_variant,905,2095,76.074931272291
low_variant,905,2095,45.012075086523
constant_fertility,905,2095,58.3191465341227
instant_replacement,905,2095,64.9000809034546
zero_migration,905,2095,58.8514155536017
constant_mortality,905,2095,61.7169384683963
no_change,905,2095,59.7809909884313
high_variant,905,2100,76.2682893825951
low_variant,905,2100,44.6421301885074
constant_fertility,905,2100,58.1508045024478
instant_replacement,905,2100,64.7734031220118
zero_migration,905,2100,58.8620869881736
constant_mortality,905,2100,61.6636713187438
no_change,905,2100,59.6632771227526
