variant,continent,year,childdependencyratio2564
medium_variant,904,2097,47.921
medium_variant,904,2098,47.943
medium_variant,904,2099,47.962
medium_variant,904,2100,47.978
high_variant,904,2015,87.206636036623
low_variant,904,2015,87.206636036623
constant_fertility,904,2015,87.206636036623
instant_replacement,904,2015,87.206636036623
zero_migration,904,2015,87.206636036623
constant_mortality,904,2015,87.206636036623
no_change,904,2015,87.206636036623
high_variant,904,2020,81.8363160683563
low_variant,904,2020,78.0444388917589
constant_fertility,904,2020,80.8153264196476
instant_replacement,904,2020,80.3821939503821
zero_migration,904,2020,79.9668727513211
constant_mortality,904,2020,79.9598717943042
no_change,904,2020,80.8325939627297
high_variant,904,2025,78.2204400521899
low_variant,904,2025,68.8842236636318
constant_fertility,904,2025,75.9027909264003
instant_replacement,904,2025,74.9673528717454
zero_migration,904,2025,73.5558323548705
constant_mortality,904,2025,73.6039274848387
no_change,904,2025,75.9474129256474
high_variant,904,2030,76.2839631507107
low_variant,904,2030,60.4901569665662
constant_fertility,904,2030,72.5992107196726
instant_replacement,904,2030,71.1001402985728
zero_migration,904,2030,68.364970176228
constant_mortality,904,2030,68.476921221573
no_change,904,2030,72.6790048294301
high_variant,904,2035,75.8128629556692
low_variant,904,2035,53.7143330656283
constant_fertility,904,2035,71.1383473725879
instant_replacement,904,2035,68.9829883870112
zero_migration,904,2035,64.7011265075615
constant_mortality,904,2035,64.8663393132729
no_change,904,2035,71.2588442167304
high_variant,904,2040,76.0298081360489
low_variant,904,2040,47.2743279025435
constant_fertility,904,2040,70.4960168933766
instant_replacement,904,2040,67.5170064441768
zero_migration,904,2040,61.5064146610144
constant_mortality,904,2040,61.684321180345
no_change,904,2040,70.6647249375878
high_variant,904,2045,74.8477261653904
low_variant,904,2045,43.4233743747003
constant_fertility,904,2045,69.8757505943461
instant_replacement,904,2045,66.4346102198128
zero_migration,904,2045,59.0054054984881
constant_mortality,904,2045,59.2552361613169
no_change,904,2045,70.1463593490628
high_variant,904,2050,73.5928006762467
low_variant,904,2050,41.0642547247944
constant_fertility,904,2050,69.5620650065995
instant_replacement,904,2050,65.600687385478
zero_migration,904,2050,57.1770802493508
constant_mortality,904,2050,57.5566888133226
no_change,904,2050,69.9549914084221
high_variant,904,2055,72.6395403888687
low_variant,904,2055,39.622170188736
constant_fertility,904,2055,69.6404074411385
instant_replacement,904,2055,65.0951672676687
zero_migration,904,2055,55.8868908039086
constant_mortality,904,2055,56.4145698701116
no_change,904,2055,70.1608398290532
high_variant,904,2060,72.5417801876519
low_variant,904,2060,38.2049767127459
constant_fertility,904,2060,70.0525167757756
instant_replacement,904,2060,64.8654661932395
zero_migration,904,2060,55.0098928822045
constant_mortality,904,2060,55.6712420330829
no_change,904,2060,70.6974641934321
high_variant,904,2065,72.7588536331968
low_variant,904,2065,37.1480943441151
constant_fertility,904,2065,70.7305917720778
instant_replacement,904,2065,64.9081380270847
zero_migration,904,2065,54.5683668357799
constant_mortality,904,2065,55.3356922605644
no_change,904,2065,71.4827228585136
high_variant,904,2070,72.6532024816832
low_variant,904,2070,36.6221001373396
constant_fertility,904,2070,71.3154805302442
instant_replacement,904,2070,64.9302738456313
zero_migration,904,2070,54.3617148059197
constant_mortality,904,2070,55.2235729613893
no_change,904,2070,72.1609533962223
high_variant,904,2075,71.8150405478422
low_variant,904,2075,36.5668255881357
constant_fertility,904,2075,71.4430819237071
instant_replacement,904,2075,64.5636869255216
zero_migration,904,2075,54.0808328639584
constant_mortality,904,2075,55.0566565548907
no_change,904,2075,72.3970531971173
high_variant,904,2080,70.7511310622229
low_variant,904,2080,37.2602780719781
constant_fertility,904,2080,71.4671685751802
instant_replacement,904,2080,64.1180726354304
zero_migration,904,2080,53.9769341213343
constant_mortality,904,2080,55.0920807996882
no_change,904,2080,72.5344756984801
high_variant,904,2085,70.5036214968554
low_variant,904,2085,37.6758172251988
constant_fertility,904,2085,71.8037317727067
instant_replacement,904,2085,63.8310466501236
zero_migration,904,2085,54.0166864385992
constant_mortality,904,2085,55.2532687113731
no_change,904,2085,72.9476090948281
high_variant,904,2090,70.7662214861924
low_variant,904,2090,37.7929794238803
constant_fertility,904,2090,72.3148062357385
instant_replacement,904,2090,63.7472084252931
zero_migration,904,2090,54.1585154612723
constant_mortality,904,2090,55.4857047138181
no_change,904,2090,73.5081836125147
high_variant,904,2095,71.1995557822797
low_variant,904,2095,37.6247184615264
constant_fertility,904,2095,72.8272584126674
instant_replacement,904,2095,63.7248455382374
zero_migration,904,2095,54.3198319834007
constant_mortality,904,2095,55.7152535982836
no_change,904,2095,74.055208832719
high_variant,904,2100,71.3270715679857
low_variant,904,2100,37.6331760386523
constant_fertility,904,2100,73.2591234806304
instant_replacement,904,2100,63.6561560358218
zero_migration,904,2100,54.4640016959484
constant_mortality,904,2100,55.9208966804698
no_change,904,2100,74.5157596044163
