variant,continent,year,childdependencyratio2569
low_variant,909,2030,62.5963126698933
constant_fertility,909,2030,72.9121856802106
instant_replacement,909,2030,67.1923016406269
zero_migration,909,2030,67.450590188991
constant_mortality,909,2030,69.7146251420143
no_change,909,2030,73.1058807262009
high_variant,909,2035,77.8485075336915
low_variant,909,2035,58.4783409419218
constant_fertility,909,2035,73.5106152956118
instant_replacement,909,2035,65.6353808474613
zero_migration,909,2035,65.8977919705179
constant_mortality,909,2035,68.4138364474878
no_change,909,2035,73.7551049655284
high_variant,909,2040,78.7675375993394
low_variant,909,2040,53.9547264361562
constant_fertility,909,2040,74.0174109082263
instant_replacement,909,2040,63.671607744541
zero_migration,909,2040,63.9156035265497
constant_mortality,909,2040,66.6184000714278
no_change,909,2040,74.298228855322
high_variant,909,2045,77.9926111831322
low_variant,909,2045,51.2745963814101
constant_fertility,909,2045,74.2642206416555
instant_replacement,909,2045,63.3164781893995
zero_migration,909,2045,62.4697580143287
constant_mortality,909,2045,64.9871385575482
no_change,909,2045,74.5640279160523
high_variant,909,2050,76.3241353919253
low_variant,909,2050,49.2779852407684
constant_fertility,909,2050,74.1795477317598
instant_replacement,909,2050,62.4048428110705
zero_migration,909,2050,60.8342619945125
constant_mortality,909,2050,63.25606013651
no_change,909,2050,74.5138936734101
high_variant,909,2055,75.4418644856455
low_variant,909,2055,48.2162527031537
constant_fertility,909,2055,74.9834407084361
instant_replacement,909,2055,62.0619989705777
zero_migration,909,2055,60.100989393191
constant_mortality,909,2055,62.3081182709002
no_change,909,2055,75.3331161423276
high_variant,909,2060,75.2681617089037
low_variant,909,2060,46.9521127309469
constant_fertility,909,2060,76.0200086033799
instant_replacement,909,2060,61.8130859920316
zero_migration,909,2060,59.5912836816862
constant_mortality,909,2060,61.5477189634493
no_change,909,2060,76.3697454787892
high_variant,909,2065,75.0500797841623
low_variant,909,2065,45.5083085534962
constant_fertility,909,2065,76.9511368112829
instant_replacement,909,2065,61.5341984067095
zero_migration,909,2065,58.9252039845356
constant_mortality,909,2065,60.6752506415147
no_change,909,2065,77.2686375519429
high_variant,909,2070,74.1373879828528
low_variant,909,2070,43.9013534084669
constant_fertility,909,2070,77.4323406268529
instant_replacement,909,2070,60.994261205485
zero_migration,909,2070,57.7412646900116
constant_mortality,909,2070,59.4245105333274
no_change,909,2070,77.6925554466158
high_variant,909,2075,72.6367204432449
low_variant,909,2075,42.4987190860529
constant_fertility,909,2075,77.7108062413239
instant_replacement,909,2075,60.2963175942974
zero_migration,909,2075,56.363594148735
constant_mortality,909,2075,58.0572024207452
no_change,909,2075,77.9049394525841
high_variant,909,2080,71.1321673808774
low_variant,909,2080,41.7310276673131
constant_fertility,909,2080,78.2990185084579
instant_replacement,909,2080,59.8468644774717
zero_migration,909,2080,55.3945315955714
constant_mortality,909,2080,57.0405494286164
no_change,909,2080,78.4171537235555
high_variant,909,2085,69.7204760757698
low_variant,909,2085,41.3913277725289
constant_fertility,909,2085,79.0358128922362
instant_replacement,909,2085,59.5202155611222
zero_migration,909,2085,54.680445665834
constant_mortality,909,2085,56.2606042498377
no_change,909,2085,79.0921279730677
high_variant,909,2090,69.0867365056704
low_variant,909,2090,40.9192175339522
constant_fertility,909,2090,80.1590727581287
instant_replacement,909,2090,59.2023085575417
zero_migration,909,2090,54.1627057815898
constant_mortality,909,2090,55.740447319699
no_change,909,2090,80.1378774058579
high_variant,909,2095,68.772080691483
low_variant,909,2095,40.198447382338
constant_fertility,909,2095,81.3227741427429
instant_replacement,909,2095,58.9783410566002
zero_migration,909,2095,53.6419313555581
constant_mortality,909,2095,55.2397231199678
no_change,909,2095,81.2108477023122
high_variant,909,2100,68.4531430241727
low_variant,909,2100,39.3076058890413
constant_fertility,909,2100,82.4178002333617
instant_replacement,909,2100,58.7127193620941
zero_migration,909,2100,53.0045052742988
constant_mortality,909,2100,54.6766383791268
no_change,909,2100,82.204182215188
