variant,continent,year,dependencyratio1564
high_variant,903,2035,74.2127822016711
low_variant,903,2035,60.7292374652439
constant_fertility,903,2035,81.7155512094132
instant_replacement,903,2035,46.0403346345348
zero_migration,903,2035,67.4163608018827
constant_mortality,903,2035,65.9833529337765
no_change,903,2035,79.8445516213758
high_variant,903,2040,71.6114360568103
low_variant,903,2040,58.3297848189113
constant_fertility,903,2040,82.3468442633644
instant_replacement,903,2040,48.0465620345611
zero_migration,903,2040,64.9305182218952
constant_mortality,903,2040,63.296694635683
no_change,903,2040,80.108251292995
high_variant,903,2045,69.4498033984082
low_variant,903,2045,56.7059132120185
constant_fertility,903,2045,83.4675687949092
instant_replacement,903,2045,48.2742448789738
zero_migration,903,2045,62.9911025262188
constant_mortality,903,2045,61.1192955367665
no_change,903,2045,80.7970535846881
high_variant,903,2050,68.026194009698
low_variant,903,2050,54.9827828478747
constant_fertility,903,2050,84.9990849293211
instant_replacement,903,2050,47.3978724289971
zero_migration,903,2050,61.335667661862
constant_mortality,903,2050,59.1369880072834
no_change,903,2050,81.8038579082245
high_variant,903,2055,66.7156454186006
low_variant,903,2055,53.2144369431769
constant_fertility,903,2055,86.4739796642361
instant_replacement,903,2055,46.9439482837294
zero_migration,903,2055,59.7345815444247
constant_mortality,903,2055,57.1361849757622
no_change,903,2055,82.7147518535038
high_variant,903,2060,65.1636350408583
low_variant,903,2060,51.6558760686489
constant_fertility,903,2060,87.5537050838856
instant_replacement,903,2060,48.0368824967826
zero_migration,903,2060,58.1677581899635
constant_mortality,903,2060,55.1499920051347
no_change,903,2060,83.2731577521408
high_variant,903,2065,63.5145348079772
low_variant,903,2065,50.6452318378251
constant_fertility,903,2065,88.3348791908495
instant_replacement,903,2065,50.7861716557845
zero_migration,903,2065,56.8494439221367
constant_mortality,903,2065,53.4222708703187
no_change,903,2065,83.6055338118529
high_variant,903,2070,62.0787908344796
low_variant,903,2070,50.3566236407895
constant_fertility,903,2070,89.019631901405
instant_replacement,903,2070,54.735290961139
zero_migration,903,2070,55.9596520914862
constant_mortality,903,2070,52.1524755364677
no_change,903,2070,83.9185841345913
high_variant,903,2075,61.040317360009
low_variant,903,2075,50.7828483608699
constant_fertility,903,2075,89.687656289202
instant_replacement,903,2075,59.4912329784525
zero_migration,903,2075,55.5453714311459
constant_mortality,903,2075,51.3736002606546
no_change,903,2075,84.2788307886577
high_variant,903,2080,60.3725201364841
low_variant,903,2080,51.8657383152469
constant_fertility,903,2080,90.2879313121849
instant_replacement,903,2080,65.1278187185037
zero_migration,903,2080,55.5546825068962
constant_mortality,903,2080,50.9942841658715
no_change,903,2080,84.6233682933729
high_variant,903,2085,60.1161947551566
low_variant,903,2085,52.5281692633995
constant_fertility,903,2085,90.9649423625766
instant_replacement,903,2085,62.0885717692936
zero_migration,903,2085,55.6139045123053
constant_mortality,903,2085,50.5485949549762
no_change,903,2085,85.0277726914126
high_variant,903,2090,60.0165062880092
low_variant,903,2090,53.0228921613266
constant_fertility,903,2090,91.6241214453282
instant_replacement,903,2090,60.5663337359954
zero_migration,903,2090,55.731434588149
constant_mortality,903,2090,50.0646000229629
no_change,903,2090,85.4218074461392
high_variant,903,2095,60.0265527976327
low_variant,903,2095,53.6020546668105
constant_fertility,903,2095,92.2241820135617
instant_replacement,903,2095,60.8241348430023
zero_migration,903,2095,55.9890950562166
constant_mortality,903,2095,49.6606644832829
no_change,903,2095,85.7794812190233
high_variant,903,2100,60.0562696520858
low_variant,903,2100,54.7069966376334
constant_fertility,903,2100,92.7726601535253
instant_replacement,903,2100,62.5391441194556
zero_migration,903,2100,56.4722175436973
constant_mortality,903,2100,49.4378833128586
no_change,903,2100,86.1088484723884
