global,year,variant,freq,agebroad,percentagetotaldeaths
900,2025,momentum,5yearly,40plus,82.901482773632
900,2025,no_change,5yearly,40plus,79.034948441219
900,2025,zero_migration,5yearly,40plus,84.5851076065288
900,2025,constant_fertility,5yearly,50plus,78.334146636627
900,2025,constant_mortality,5yearly,50plus,75.1646574401462
900,2025,high_variant,5yearly,50plus,78.5947517837001
900,2025,instant_replacement,5yearly,50plus,81.5057016268684
900,2025,low_variant,5yearly,50plus,80.5495419326291
900,2025,medium_variant,5yearly,50plus,79.5600261442301
900,2025,momentum,5yearly,50plus,77.2485535237762
900,2025,no_change,5yearly,50plus,73.6527347270367
900,2025,zero_migration,5yearly,50plus,79.5067495123867
900,2025,constant_fertility,5yearly,60plus,69.5336417221619
900,2025,constant_mortality,5yearly,60plus,66.0628416269595
900,2025,high_variant,5yearly,60plus,69.7649683954363
900,2025,instant_replacement,5yearly,60plus,72.3489182273867
900,2025,low_variant,5yearly,60plus,71.5001414837497
900,2025,medium_variant,5yearly,60plus,70.6217978486578
900,2025,momentum,5yearly,60plus,67.8869940387366
900,2025,no_change,5yearly,60plus,64.7339930528099
900,2025,zero_migration,5yearly,60plus,70.5663660477137
900,2025,constant_fertility,5yearly,65plus,62.4693355030747
900,2025,constant_mortality,5yearly,65plus,58.8578493954688
900,2025,high_variant,5yearly,65plus,62.6771614797068
900,2025,instant_replacement,5yearly,65plus,64.9986045608207
900,2025,low_variant,5yearly,65plus,64.2360463441714
900,2025,medium_variant,5yearly,65plus,63.4469408045439
900,2025,momentum,5yearly,65plus,60.4757925515118
900,2025,no_change,5yearly,65plus,57.6739264504853
900,2025,zero_migration,5yearly,65plus,63.389664360119
900,2025,constant_fertility,5yearly,70plus,53.2372248178796
900,2025,constant_mortality,5yearly,70plus,49.5428210519354
900,2025,high_variant,5yearly,70plus,53.4143377065916
900,2025,instant_replacement,5yearly,70plus,55.3927140805099
900,2025,low_variant,5yearly,70plus,54.7428396293569
900,2025,medium_variant,5yearly,70plus,54.0703542372446
900,2025,momentum,5yearly,70plus,50.8948817514201
900,2025,no_change,5yearly,70plus,48.5462649041903
900,2025,zero_migration,5yearly,70plus,54.0114661200976
900,2025,constant_fertility,5yearly,80plus,29.361096960755
900,2025,constant_mortality,5yearly,80plus,26.0948471860311
900,2025,high_variant,5yearly,80plus,29.4587784369828
900,2025,instant_replacement,5yearly,80plus,30.5498953954162
900,2025,low_variant,5yearly,80plus,30.1914588155679
900,2025,medium_variant,5yearly,80plus,29.8205775331626
900,2025,momentum,5yearly,80plus,26.7936973017554
900,2025,no_change,5yearly,80plus,25.5699465457914
900,2025,zero_migration,5yearly,80plus,29.7735421862822
900,2025,constant_fertility,5yearly,90plus,8.93735788951308
900,2025,constant_mortality,5yearly,90plus,7.38277598056903
900,2025,high_variant,5yearly,90plus,8.96709103247283
900,2025,instant_replacement,5yearly,90plus,9.29922778748328
900,2025,low_variant,5yearly,90plus,9.19010872510315
900,2025,medium_variant,5yearly,90plus,9.07721773069245
900,2025,momentum,5yearly,90plus,7.57852685206508
900,2025,no_change,5yearly,90plus,7.23427182146411
900,2025,zero_migration,5yearly,90plus,9.06033171149065
900,2030,constant_fertility,5yearly,"Region, subregion, country or area *",WORLD
900,2030,constant_mortality,5yearly,"Region, subregion, country or area *",WORLD
900,2030,high_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2030,instant_replacement,5yearly,"Region, subregion, country or area *",WORLD
900,2030,low_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2030,medium_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2030,momentum,5yearly,"Region, subregion, country or area *",WORLD
900,2030,no_change,5yearly,"Region, subregion, country or area *",WORLD
900,2030,zero_migration,5yearly,"Region, subregion, country or area *",WORLD
900,2030,constant_fertility,5yearly,0_4,7.60727105599239
900,2030,constant_mortality,5yearly,0_4,8.71822062763723
900,2030,high_variant,5yearly,0_4,6.96507322794844
900,2030,instant_replacement,5yearly,0_4,4.49016089340078
900,2030,low_variant,5yearly,0_4,5.05769900682868
900,2030,medium_variant,5yearly,0_4,6.02032916986953
900,2030,momentum,5yearly,0_4,7.00037626326405
900,2030,no_change,5yearly,0_4,10.9205198246805
900,2030,zero_migration,5yearly,0_4,6.0536087217778
900,2030,constant_fertility,5yearly,0_14,8.9581256115588
900,2030,constant_mortality,5yearly,0_14,10.4668629886004
900,2030,high_variant,5yearly,0_14,8.2947462031681
900,2030,instant_replacement,5yearly,0_14,5.32121109303576
900,2030,low_variant,5yearly,0_14,6.13731486449499
900,2030,medium_variant,5yearly,0_14,7.22652752890645
900,2030,momentum,5yearly,0_14,8.24892060073491
900,2030,no_change,5yearly,0_14,12.8654281122228
900,2030,zero_migration,5yearly,0_14,7.26361260070248
900,2030,constant_fertility,5yearly,0_19,9.73618709745715
900,2030,constant_mortality,5yearly,0_19,11.4971144325068
900,2030,high_variant,5yearly,0_19,9.08303350307915
900,2030,instant_replacement,5yearly,0_19,6.00347655965702
900,2030,low_variant,5yearly,0_19,6.89017827282887
900,2030,medium_variant,5yearly,0_19,7.99735426206889
900,2030,momentum,5yearly,0_19,9.16797524698985
900,2030,no_change,5yearly,0_19,13.8973412709466
900,2030,zero_migration,5yearly,0_19,8.03553264003329
900,2030,constant_fertility,5yearly,0_24,10.7742584369557
900,2030,constant_mortality,5yearly,0_24,12.8652964938943
900,2030,high_variant,5yearly,0_24,10.1286169755451
900,2030,instant_replacement,5yearly,0_24,7.08445028768678
900,2030,low_variant,5yearly,0_24,7.96098307324826
900,2030,medium_variant,5yearly,0_24,9.05542392752036
900,2030,momentum,5yearly,0_24,10.5741930334746
900,2030,no_change,5yearly,0_24,15.2284282418685
900,2030,zero_migration,5yearly,0_24,9.09525706564363
900,2030,constant_fertility,5yearly,5_14,1.35085455556641
900,2030,constant_mortality,5yearly,5_14,1.74864236096312
900,2030,high_variant,5yearly,5_14,1.32967297521966
900,2030,instant_replacement,5yearly,5_14,0.831050199634971
900,2030,low_variant,5yearly,5_14,1.07961585766631
900,2030,medium_variant,5yearly,5_14,1.20619835903692
900,2030,momentum,5yearly,5_14,1.24854433747086
900,2030,no_change,5yearly,5_14,1.94490828754229
900,2030,zero_migration,5yearly,5_14,1.21000387892468
900,2030,constant_fertility,5yearly,15plus,91.0418743884412
900,2030,constant_mortality,5yearly,15plus,89.5331370113997
900,2030,high_variant,5yearly,15plus,91.7052537968319
900,2030,instant_replacement,5yearly,15plus,94.6787889069643
900,2030,low_variant,5yearly,15plus,93.862685135505
900,2030,medium_variant,5yearly,15plus,92.7734724710936
900,2030,momentum,5yearly,15plus,91.7510793992651
900,2030,no_change,5yearly,15plus,87.1345718877772
900,2030,zero_migration,5yearly,15plus,92.7363873992975
900,2030,constant_fertility,5yearly,15_24,1.81613282539693
900,2030,constant_mortality,5yearly,15_24,2.39843350529399
900,2030,high_variant,5yearly,15_24,1.83387077237697
900,2030,instant_replacement,5yearly,15_24,1.76323919465103
900,2030,low_variant,5yearly,15_24,1.82366820875327
900,2030,medium_variant,5yearly,15_24,1.82889639861391
900,2030,momentum,5yearly,15_24,2.32527243273969
900,2030,no_change,5yearly,15_24,2.36300012964565
900,2030,zero_migration,5yearly,15_24,1.83164446494115
900,2030,constant_fertility,5yearly,15_49,10.4648213836367
900,2030,constant_mortality,5yearly,15_49,12.8860372814847
900,2030,high_variant,5yearly,15_49,10.5451447289086
900,2030,instant_replacement,5yearly,15_49,10.7693237606699
900,2030,low_variant,5yearly,15_49,10.7450573640587
900,2030,medium_variant,5yearly,15_49,10.6441992023055
900,2030,momentum,5yearly,15_49,13.1143753975017
900,2030,no_change,5yearly,15_49,12.566238537501
900,2030,zero_migration,5yearly,15_49,10.6645552764862
900,2030,constant_fertility,5yearly,15_59,18.6853148621449
900,2030,constant_mortality,5yearly,15_59,21.62454983403
900,2030,high_variant,5yearly,15_59,18.825119501531
900,2030,instant_replacement,5yearly,15_59,19.3297104608673
900,2030,low_variant,5yearly,15_59,19.2247458166623
900,2030,medium_variant,5yearly,15_59,19.0230519407681
900,2030,momentum,5yearly,15_59,22.0911742924999
900,2030,no_change,5yearly,15_59,21.0677693039017
900,2030,zero_migration,5yearly,15_59,19.0502140117986
900,2030,constant_fertility,5yearly,15_64,25.4106660281962
900,2030,constant_mortality,5yearly,15_64,28.6475703716793
900,2030,high_variant,5yearly,15_64,25.5991361029304
900,2030,instant_replacement,5yearly,15_64,26.3331750104199
900,2030,low_variant,5yearly,15_64,26.1621472354502
900,2030,medium_variant,5yearly,15_64,25.8779594755776
900,2030,momentum,5yearly,15_64,29.3068558870196
900,2030,no_change,5yearly,15_64,27.9003227545478
900,2030,zero_migration,5yearly,15_64,25.9108607962674
900,2030,constant_fertility,5yearly,20plus,90.2638129025428
900,2030,constant_mortality,5yearly,20plus,88.5028855674932
900,2030,high_variant,5yearly,20plus,90.9169664969208
900,2030,instant_replacement,5yearly,20plus,93.996523440343
900,2030,low_variant,5yearly,20plus,93.1098217271711
900,2030,medium_variant,5yearly,20plus,92.0026457379311
900,2030,momentum,5yearly,20plus,90.8320247530101
900,2030,no_change,5yearly,20plus,86.1026587290533
900,2030,zero_migration,5yearly,20plus,91.9644673599668
900,2030,constant_fertility,5yearly,20_64,24.6326045422978
900,2030,constant_mortality,5yearly,20_64,27.6173189277728
900,2030,high_variant,5yearly,20_64,24.8108488030194
900,2030,instant_replacement,5yearly,20_64,25.6509095437986
900,2030,low_variant,5yearly,20_64,25.4092838271163
900,2030,medium_variant,5yearly,20_64,25.1071327424151
900,2030,momentum,5yearly,20_64,28.3878012407646
900,2030,no_change,5yearly,20_64,26.868409595824
900,2030,zero_migration,5yearly,20_64,25.1389407569366
900,2030,constant_fertility,5yearly,20_69,33.7890615958977
900,2030,constant_mortality,5yearly,20_69,37.0590311225296
900,2030,high_variant,5yearly,20_69,34.0335623677126
900,2030,instant_replacement,5yearly,20_69,35.1860326917763
900,2030,low_variant,5yearly,20_69,34.8544441301943
900,2030,medium_variant,5yearly,20_69,34.4399802010961
900,2030,momentum,5yearly,20_69,38.0839763959586
900,2030,no_change,5yearly,20_69,36.0540529887786
900,2030,zero_migration,5yearly,20_69,34.4753273986932
900,2030,constant_fertility,5yearly,25plus,89.2257415630442
900,2030,constant_mortality,5yearly,25plus,87.1347035061057
900,2030,high_variant,5yearly,25plus,89.8713830244549
900,2030,instant_replacement,5yearly,25plus,92.9155497123133
900,2030,low_variant,5yearly,25plus,92.0390169267517
900,2030,medium_variant,5yearly,25plus,90.9445760724797
900,2030,momentum,5yearly,25plus,89.4258069665254
900,2030,no_change,5yearly,25plus,84.7715717581315
900,2030,zero_migration,5yearly,25plus,90.9047429343564
900,2030,constant_fertility,5yearly,25_69,32.7509902563991
900,2030,constant_mortality,5yearly,25_69,35.6908490611421
900,2030,high_variant,5yearly,25_69,32.9879788952466
900,2030,instant_replacement,5yearly,25_69,34.1050589637466
900,2030,low_variant,5yearly,25_69,33.7836393297749
900,2030,medium_variant,5yearly,25_69,33.3819105356446
900,2030,momentum,5yearly,25_69,36.6777586094738
900,2030,no_change,5yearly,25_69,34.7229660178568
900,2030,zero_migration,5yearly,25_69,33.4156029730829
900,2030,constant_fertility,5yearly,40plus,85.2212762645167
900,2030,constant_mortality,5yearly,40plus,81.9926613210598
900,2030,high_variant,5yearly,40plus,85.8379398917078
900,2030,instant_replacement,5yearly,40plus,88.7456567588444
900,2030,low_variant,5yearly,40plus,87.9082864495708
900,2030,medium_variant,5yearly,40plus,86.8629654849923
900,2030,momentum,5yearly,40plus,84.1313985883198
900,2030,no_change,5yearly,40plus,79.7689412038125
900,2030,zero_migration,5yearly,40plus,86.8117108614343
900,2030,constant_fertility,5yearly,50plus,80.5770530048044
900,2030,constant_mortality,5yearly,50plus,76.647099729915
900,2030,high_variant,5yearly,50plus,81.1601090679233
900,2030,instant_replacement,5yearly,50plus,83.9094651462944
900,2030,low_variant,5yearly,50plus,83.1176277714464
900,2030,medium_variant,5yearly,50plus,82.1292732687881
900,2030,momentum,5yearly,50plus,78.6367040017634
900,2030,no_change,5yearly,50plus,74.5683333502762
900,2030,zero_migration,5yearly,50plus,82.0718321228114
900,2030,constant_fertility,5yearly,60plus,72.3565595262963
900,2030,constant_mortality,5yearly,60plus,67.9085871773697
900,2030,high_variant,5yearly,60plus,72.8801342953009
900,2030,instant_replacement,5yearly,60plus,75.349078446097
900,2030,low_variant,5yearly,60plus,74.6379393188427
900,2030,medium_variant,5yearly,60plus,73.7504205303255
900,2030,momentum,5yearly,60plus,69.6599051067652
900,2030,no_change,5yearly,60plus,66.0668025838755
900,2030,zero_migration,5yearly,60plus,73.686173387499
900,2030,constant_fertility,5yearly,65plus,65.631208360245
900,2030,constant_mortality,5yearly,65plus,60.8855666397204
900,2030,high_variant,5yearly,65plus,66.1061176939015
900,2030,instant_replacement,5yearly,65plus,68.3456138965444
900,2030,low_variant,5yearly,65plus,67.7005379000548
900,2030,medium_variant,5yearly,65plus,66.895512995516
900,2030,momentum,5yearly,65plus,62.4442235122455
900,2030,no_change,5yearly,65plus,59.2342491332293
900,2030,zero_migration,5yearly,65plus,66.8255266030302
900,2030,constant_fertility,5yearly,70plus,56.4747513066451
900,2030,constant_mortality,5yearly,70plus,51.4438544449636
900,2030,high_variant,5yearly,70plus,56.8834041292083
900,2030,instant_replacement,5yearly,70plus,58.8104907485667
900,2030,low_variant,5yearly,70plus,58.2553775969769
900,2030,medium_variant,5yearly,70plus,57.562665536835
900,2030,momentum,5yearly,70plus,52.7480483570516
900,2030,no_change,5yearly,70plus,50.0486057402747
900,2030,zero_migration,5yearly,70plus,57.4891399612735
900,2030,constant_fertility,5yearly,80plus,32.0558173255735
900,2030,constant_mortality,5yearly,80plus,27.3404277019673
900,2030,high_variant,5yearly,80plus,32.2877727941826
900,2030,instant_replacement,5yearly,80plus,33.381661014899
900,2030,low_variant,5yearly,80plus,33.0665158917024
900,2030,medium_variant,5yearly,80plus,32.6733312221663
900,2030,momentum,5yearly,80plus,28.0144945963372
900,2030,no_change,5yearly,80plus,26.5988997434241
900,2030,zero_migration,5yearly,80plus,32.6100584113539
900,2030,constant_fertility,5yearly,90plus,9.54721707364629
900,2030,constant_mortality,5yearly,90plus,7.27116150393535
900,2030,high_variant,5yearly,90plus,9.6163018812235
900,2030,instant_replacement,5yearly,90plus,9.94211350711719
900,2030,low_variant,5yearly,90plus,9.84823052142146
900,2030,medium_variant,5yearly,90plus,9.73112942490491
900,2030,momentum,5yearly,90plus,7.4461198546993
900,2030,no_change,5yearly,90plus,7.07395117481875
900,2030,zero_migration,5yearly,90plus,9.70642294752553
900,2035,constant_fertility,5yearly,"Region, subregion, country or area *",WORLD
900,2035,constant_mortality,5yearly,"Region, subregion, country or area *",WORLD
900,2035,high_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2035,instant_replacement,5yearly,"Region, subregion, country or area *",WORLD
900,2035,low_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2035,medium_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2035,momentum,5yearly,"Region, subregion, country or area *",WORLD
900,2035,no_change,5yearly,"Region, subregion, country or area *",WORLD
900,2035,zero_migration,5yearly,"Region, subregion, country or area *",WORLD
900,2035,constant_fertility,5yearly,0_4,6.83275142200629
900,2035,constant_mortality,5yearly,0_4,8.0354439997897
900,2035,high_variant,5yearly,0_4,5.90838072280418
900,2035,instant_replacement,5yearly,0_4,3.65264182327175
900,2035,low_variant,5yearly,0_4,4.12858275220933
900,2035,medium_variant,5yearly,0_4,5.0151946907415
900,2035,momentum,5yearly,0_4,6.40962996658923
900,2035,no_change,5yearly,0_4,10.7934568426241
900,2035,zero_migration,5yearly,0_4,5.04524117599899
900,2035,constant_fertility,5yearly,0_14,8.04409288936972
900,2035,constant_mortality,5yearly,0_14,9.67191813296441
900,2035,high_variant,5yearly,0_14,7.06015433632067
900,2035,instant_replacement,5yearly,0_14,4.36817516197654
900,2035,low_variant,5yearly,0_14,5.00348358734211
900,2035,medium_variant,5yearly,0_14,6.03025516276388
900,2035,momentum,5yearly,0_14,7.62369343446345
900,2035,no_change,5yearly,0_14,12.7265028827596
900,2035,zero_migration,5yearly,0_14,6.06469076449326
900,2035,constant_fertility,5yearly,0_19,8.75528791407212
900,2035,constant_mortality,5yearly,0_19,10.6329151933078
900,2035,high_variant,5yearly,0_19,7.78334040590475
900,2035,instant_replacement,5yearly,0_19,4.85487717770565
900,2035,low_variant,5yearly,0_19,5.60795272452588
900,2035,medium_variant,5yearly,0_19,6.69491601321597
900,2035,momentum,5yearly,0_19,8.34347162550934
900,2035,no_change,5yearly,0_19,13.7431412782338
900,2035,zero_migration,5yearly,0_19,6.7310738525402
900,2035,constant_fertility,5yearly,0_24,9.6893531129627
900,2035,constant_mortality,5yearly,0_24,11.9251813906565
900,2035,high_variant,5yearly,0_24,8.73553760973409
900,2035,instant_replacement,5yearly,0_24,5.67370687288168
900,2035,low_variant,5yearly,0_24,6.50900612140842
900,2035,medium_variant,5yearly,0_24,7.62200358626121
900,2035,momentum,5yearly,0_24,9.49665223293887
900,2035,no_change,5yearly,0_24,15.0285933265218
900,2035,zero_migration,5yearly,0_24,7.6598911756929
900,2035,constant_fertility,5yearly,5_14,1.21134146736343
900,2035,constant_mortality,5yearly,5_14,1.63647413317471
900,2035,high_variant,5yearly,5_14,1.15177361351649
900,2035,instant_replacement,5yearly,5_14,0.715533338704788
900,2035,low_variant,5yearly,5_14,0.87490083513278
900,2035,medium_variant,5yearly,5_14,1.01506047202237
900,2035,momentum,5yearly,5_14,1.21406346787422
900,2035,no_change,5yearly,5_14,1.93304604013552
900,2035,zero_migration,5yearly,5_14,1.01944958849426
900,2035,constant_fertility,5yearly,15plus,91.9559071106303
900,2035,constant_mortality,5yearly,15plus,90.3280818670356
900,2035,high_variant,5yearly,15plus,92.9398456636793
900,2035,instant_replacement,5yearly,15plus,95.6318248380235
900,2035,low_variant,5yearly,15plus,94.9965164126579
900,2035,medium_variant,5yearly,15plus,93.9697448372362
900,2035,momentum,5yearly,15plus,92.3763065655365
900,2035,no_change,5yearly,15plus,87.2734971172404
900,2035,zero_migration,5yearly,15plus,93.9353092355067
900,2035,constant_fertility,5yearly,15_24,1.64526022359298
900,2035,constant_mortality,5yearly,15_24,2.25326325769204
900,2035,high_variant,5yearly,15_24,1.67538327341342
900,2035,instant_replacement,5yearly,15_24,1.30553171090514
900,2035,low_variant,5yearly,15_24,1.50552253406631
900,2035,medium_variant,5yearly,15_24,1.59174842349733
900,2035,momentum,5yearly,15_24,1.87295879847542
900,2035,no_change,5yearly,15_24,2.30209044376215
900,2035,zero_migration,5yearly,15_24,1.59520041119965
900,2035,constant_fertility,5yearly,15_49,9.34576443522756
900,2035,constant_mortality,5yearly,15_49,12.2399905304065
900,2035,high_variant,5yearly,15_49,9.45721878526644
900,2035,instant_replacement,5yearly,15_49,9.34806866185902
900,2035,low_variant,5yearly,15_49,9.47721315534835
900,2035,medium_variant,5yearly,15_49,9.46853528038438
900,2035,momentum,5yearly,15_49,12.1635064018355
900,2035,no_change,5yearly,15_49,11.937056234339
900,2035,zero_migration,5yearly,15_49,9.4923227434147
900,2035,constant_fertility,5yearly,15_59,17.1339830959504
900,2035,constant_mortality,5yearly,15_59,20.8281933052332
900,2035,high_variant,5yearly,15_59,17.3276958750821
900,2035,instant_replacement,5yearly,15_59,17.482486034271
900,2035,low_variant,5yearly,15_59,17.5397054731014
900,2035,medium_variant,5yearly,15_59,17.43504084365
900,2035,momentum,5yearly,15_59,20.9994620962073
900,2035,no_change,5yearly,15_59,20.2226695461965
900,2035,zero_migration,5yearly,15_59,17.4691859384658
900,2035,constant_fertility,5yearly,15_64,23.3587371649987
900,2035,constant_mortality,5yearly,15_64,27.514190091054
900,2035,high_variant,5yearly,15_64,23.6181905007004
900,2035,instant_replacement,5yearly,15_64,23.983988787229
900,2035,low_variant,5yearly,15_64,23.9836683004679
900,2035,medium_variant,5yearly,15_64,23.8022883707026
900,2035,momentum,5yearly,15_64,27.8827695570032
900,2035,no_change,5yearly,15_64,26.6730810463942
900,2035,zero_migration,5yearly,15_64,23.8472311203538
900,2035,constant_fertility,5yearly,20plus,91.2447120859279
900,2035,constant_mortality,5yearly,20plus,89.3670848066922
900,2035,high_variant,5yearly,20plus,92.2166595940952
900,2035,instant_replacement,5yearly,20plus,95.1451228222944
900,2035,low_variant,5yearly,20plus,94.3920472754741
900,2035,medium_variant,5yearly,20plus,93.3050839867841
900,2035,momentum,5yearly,20plus,91.6565283744906
900,2035,no_change,5yearly,20plus,86.2568587217662
900,2035,zero_migration,5yearly,20plus,93.2689261474598
900,2035,constant_fertility,5yearly,20_64,22.6475421402963
900,2035,constant_mortality,5yearly,20_64,26.5531930307106
900,2035,high_variant,5yearly,20_64,22.8950044311163
900,2035,instant_replacement,5yearly,20_64,23.4972867714999
900,2035,low_variant,5yearly,20_64,23.3791991632841
900,2035,medium_variant,5yearly,20_64,23.1376275202505
900,2035,momentum,5yearly,20_64,27.1629913659573
900,2035,no_change,5yearly,20_64,25.65644265092
900,2035,zero_migration,5yearly,20_64,23.1808480323069
900,2035,constant_fertility,5yearly,20_69,31.4009992391138
900,2035,constant_mortality,5yearly,20_69,35.8315562737748
900,2035,high_variant,5yearly,20_69,31.7409107324965
900,2035,instant_replacement,5yearly,20_69,32.6399625926797
900,2035,low_variant,5yearly,20_69,32.44091545944
900,2035,medium_variant,5yearly,20_69,32.0914637035655
900,2035,momentum,5yearly,20_69,36.7082975838796
900,2035,no_change,5yearly,20_69,34.6078658134747
900,2035,zero_migration,5yearly,20_69,32.1436850256494
900,2035,constant_fertility,5yearly,25plus,90.3106468870373
900,2035,constant_mortality,5yearly,25plus,88.0748186093435
900,2035,high_variant,5yearly,25plus,91.2644623902659
900,2035,instant_replacement,5yearly,25plus,94.3262931271183
900,2035,low_variant,5yearly,25plus,93.4909938785916
900,2035,medium_variant,5yearly,25plus,92.3779964137388
900,2035,momentum,5yearly,25plus,90.5033477670611
900,2035,no_change,5yearly,25plus,84.9714066734782
900,2035,zero_migration,5yearly,25plus,92.3401088243071
900,2035,constant_fertility,5yearly,25_69,30.4669340402232
900,2035,constant_mortality,5yearly,25_69,34.5392900764261
900,2035,high_variant,5yearly,25_69,30.7887135286672
900,2035,instant_replacement,5yearly,25_69,31.8211328975037
900,2035,low_variant,5yearly,25_69,31.5398620625575
900,2035,medium_variant,5yearly,25_69,31.1643761305202
900,2035,momentum,5yearly,25_69,35.55511697645
900,2035,no_change,5yearly,25_69,33.3224137651867
900,2035,zero_migration,5yearly,25_69,31.2148677024967
900,2035,constant_fertility,5yearly,40plus,86.7593638542636
900,2035,constant_mortality,5yearly,40plus,83.137156830222
900,2035,high_variant,5yearly,40plus,87.6756710498878
900,2035,instant_replacement,5yearly,40plus,90.6173224980042
900,2035,low_variant,5yearly,40plus,89.8146449835931
900,2035,medium_variant,5yearly,40plus,88.7454155473259
900,2035,momentum,5yearly,40plus,85.4124167884448
900,2035,no_change,5yearly,40plus,80.2076455314867
900,2035,zero_migration,5yearly,40plus,88.6959352639164
900,2035,constant_fertility,5yearly,50plus,82.6101426754027
900,2035,constant_mortality,5yearly,50plus,78.088091336629
900,2035,high_variant,5yearly,50plus,83.4826268784129
900,2035,instant_replacement,5yearly,50plus,86.2837561761644
900,2035,low_variant,5yearly,50plus,85.5193032573095
900,2035,medium_variant,5yearly,50plus,84.5012095568518
900,2035,momentum,5yearly,50plus,80.2128001637011
900,2035,no_change,5yearly,50plus,75.3364408829014
900,2035,zero_migration,5yearly,50plus,84.442986492092
900,2035,constant_fertility,5yearly,60plus,74.8219240146799
900,2035,constant_mortality,5yearly,60plus,69.4998885618024
900,2035,high_variant,5yearly,60plus,75.6121497885972
900,2035,instant_replacement,5yearly,60plus,78.1493388037525
900,2035,low_variant,5yearly,60plus,77.4568109395564
900,2035,medium_variant,5yearly,60plus,76.5347039935861
900,2035,momentum,5yearly,60plus,71.3768444693293
900,2035,no_change,5yearly,60plus,67.0508275710439
900,2035,zero_migration,5yearly,60plus,76.466123297041
900,2035,constant_fertility,5yearly,65plus,68.5971699456316
900,2035,constant_mortality,5yearly,65plus,62.8138917759816
900,2035,high_variant,5yearly,65plus,69.3216551629789
900,2035,instant_replacement,5yearly,65plus,71.6478360507944
900,2035,low_variant,5yearly,65plus,71.01284811219
900,2035,medium_variant,5yearly,65plus,70.1674564665336
900,2035,momentum,5yearly,65plus,64.4935370085333
900,2035,no_change,5yearly,65plus,60.6004160708462
900,2035,zero_migration,5yearly,65plus,70.0880781151529
900,2035,constant_fertility,5yearly,70plus,59.8437128468141
900,2035,constant_mortality,5yearly,70plus,53.5355285329174
900,2035,high_variant,5yearly,70plus,60.4757488615987
900,2035,instant_replacement,5yearly,70plus,62.5051602296147
900,2035,low_variant,5yearly,70plus,61.9511318160341
900,2035,medium_variant,5yearly,70plus,61.2136202832186
900,2035,momentum,5yearly,70plus,54.9482307906111
900,2035,no_change,5yearly,70plus,51.6489929082915
900,2035,zero_migration,5yearly,70plus,61.1252411218103
900,2035,constant_fertility,5yearly,80plus,35.3288301360733
900,2035,constant_mortality,5yearly,80plus,28.9729214451127
900,2035,high_variant,5yearly,80plus,35.7019544994511
900,2035,instant_replacement,5yearly,80plus,36.9001243790782
900,2035,low_variant,5yearly,80plus,36.5729400347106
900,2035,medium_variant,5yearly,80plus,36.1375519626087
900,2035,momentum,5yearly,80plus,29.7129223191583
900,2035,no_change,5yearly,80plus,27.9519269299292
900,2035,zero_migration,5yearly,80plus,36.0568082365381
900,2035,constant_fertility,5yearly,90plus,10.5530602620912
900,2035,constant_mortality,5yearly,90plus,7.44683643891004
900,2035,high_variant,5yearly,90plus,10.6645199749443
900,2035,instant_replacement,5yearly,90plus,11.0224643551475
900,2035,low_variant,5yearly,90plus,10.9246855446112
900,2035,medium_variant,5yearly,90plus,10.7946333013857
900,2035,momentum,5yearly,90plus,7.63078337663751
900,2035,no_change,5yearly,90plus,7.18440656504486
900,2035,zero_migration,5yearly,90plus,10.761272099965
900,2040,constant_fertility,5yearly,"Region, subregion, country or area *",WORLD
900,2040,constant_mortality,5yearly,"Region, subregion, country or area *",WORLD
900,2040,high_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2040,instant_replacement,5yearly,"Region, subregion, country or area *",WORLD
900,2040,low_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2040,medium_variant,5yearly,"Region, subregion, country or area *",WORLD
900,2040,momentum,5yearly,"Region, subregion, country or area *",WORLD
900,2040,no_change,5yearly,"Region, subregion, country or area *",WORLD
900,2040,zero_migration,5yearly,"Region, subregion, country or area *",WORLD
900,2040,constant_fertility,5yearly,0_4,6.28869794607481
900,2040,constant_mortality,5yearly,0_4,7.45457882670337
900,2040,high_variant,5yearly,0_4,5.13015973603329
900,2040,instant_replacement,5yearly,0_4,2.92890157436404
900,2040,low_variant,5yearly,0_4,3.35656062681446
900,2040,medium_variant,5yearly,0_4,4.22029309122489
900,2040,momentum,5yearly,0_4,5.77482475498246
900,2040,no_change,5yearly,0_4,10.8739592190546
900,2040,zero_migration,5yearly,0_4,4.24817172096318
900,2040,constant_fertility,5yearly,0_14,7.39134942150553
900,2040,constant_mortality,5yearly,0_14,9.00059937556182
900,2040,high_variant,5yearly,0_14,6.12550061052247
900,2040,instant_replacement,5yearly,0_14,3.54085381464186
900,2040,low_variant,5yearly,0_14,4.08473938953238
900,2040,medium_variant,5yearly,0_14,5.08328614589541
900,2040,momentum,5yearly,0_14,6.94346508248114
900,2040,no_change,5yearly,0_14,12.8198793417628
900,2040,zero_migration,5yearly,0_14,5.11538479852574
900,2040,constant_fertility,5yearly,0_19,8.04874462953745
900,2040,constant_mortality,5yearly,0_19,9.90563005135666
