agebroad,population,continent,variant,year
6_12,64961.044,908,estimates,1999
7_10,36682.094,908,estimates,1999
7_12,56620.587,908,estimates,1999
11_16,60278.562,908,estimates,1999
11_17,70376.078,908,estimates,1999
11_18,80471.301,908,estimates,1999
12_14,30171.505,908,estimates,1999
12_16,50368.351,908,estimates,1999
12_17,60465.867,908,estimates,1999
12_18,70561.09,908,estimates,1999
13_17,50437.585,908,estimates,1999
13_18,60532.808,908,estimates,1999
13_19,70611.953,908,estimates,1999
15_17,30294.362,908,estimates,1999
18_23,60503.202,908,estimates,1999
15_24,101011.472,908,estimates,1999
15_49,369141.062,908,estimates,1999
15_59,450487.479,908,estimates,1999
15_64,490936.119,908,estimates,1999
20_64,440467.389,908,estimates,1999
20_69,473710.485,908,estimates,1999
25_49,268129.59,908,estimates,1999
25_64,389924.647,908,estimates,1999
25_69,423167.743,908,estimates,1999
15plus,596846.049,908,estimates,1999
16plus,586747.812,908,estimates,1999
17plus,576649.203,908,estimates,1999
18plus,566551.687,908,estimates,1999
20plus,546377.319,908,estimates,1999
21plus,536327.538,908,estimates,1999
25plus,495834.577,908,estimates,1999
50plus,227704.987,908,estimates,1999
60plus,146358.57,908,estimates,1999
65plus,105909.93,908,estimates,1999
70plus,72666.834,908,estimates,1999
75plus,42309.749,908,estimates,1999
80plus,21598.084,908,estimates,1999
85plus,11089.339,908,estimates,1999
90plus,3220.825,908,estimates,1999
total,727316.733,908,estimates,1999
"Region, subregion, country or area *",EUROPE,908,estimates,2000
0_1,14688.099,908,estimates,2000
0_4,36907.222,908,estimates,2000
0_14,127744.866,908,estimates,2000
0_17,158073.145,908,estimates,2000
0_19,178291.811,908,estimates,2000
0_24,228748.725,908,estimates,2000
3_4,14924.408,908,estimates,2000
3_5,22687.464,908,estimates,2000
3_6,30717.716,908,estimates,2000
4_5,15305.544,908,estimates,2000
4_6,23335.796,908,estimates,2000
5_14,90837.644,908,estimates,2000
5_10,51071.124,908,estimates,2000
5_11,60749.924,908,estimates,2000
6_9,33989.89,908,estimates,2000
6_10,43308.068,908,estimates,2000
6_11,52986.868,908,estimates,2000
6_12,62931.87,908,estimates,2000
7_10,35277.816,908,estimates,2000
7_12,54901.618,908,estimates,2000
11_16,59982.089,908,estimates,2000
11_17,70094.799,908,estimates,2000
11_18,80205.581,908,estimates,2000
12_14,30087.72,908,estimates,2000
12_16,50303.289,908,estimates,2000
12_17,60415.999,908,estimates,2000
12_18,70526.781,908,estimates,2000
13_17,50470.997,908,estimates,2000
13_18,60581.779,908,estimates,2000
13_19,70689.663,908,estimates,2000
15_17,30328.279,908,estimates,2000
18_23,60518.336,908,estimates,2000
15_24,101003.859,908,estimates,2000
15_49,369101.171,908,estimates,2000
15_59,451873.241,908,estimates,2000
15_64,492274.135,908,estimates,2000
20_64,441727.19,908,estimates,2000
20_69,475147.904,908,estimates,2000
25_49,268097.312,908,estimates,2000
25_64,391270.276,908,estimates,2000
25_69,424690.99,908,estimates,2000
15plus,599456.073,908,estimates,2000
16plus,589354.098,908,estimates,2000
17plus,579240.504,908,estimates,2000
18plus,569127.794,908,estimates,2000
20plus,548909.128,908,estimates,2000
21plus,538818.124,908,estimates,2000
25plus,498452.214,908,estimates,2000
50plus,230354.902,908,estimates,2000
60plus,147582.832,908,estimates,2000
65plus,107181.938,908,estimates,2000
70plus,73761.224,908,estimates,2000
75plus,43256.214,908,estimates,2000
80plus,21323.699,908,estimates,2000
85plus,10580.082,908,estimates,2000
90plus,3083.61,908,estimates,2000
total,727200.939,908,estimates,2000
"Region, subregion, country or area *",EUROPE,908,estimates,2001
0_1,14790.904,908,estimates,2001
0_4,36810.247,908,estimates,2001
0_14,125244.271,908,estimates,2001
0_17,155606.151,908,estimates,2001
0_19,175894.027,908,estimates,2001
0_24,226475.547,908,estimates,2001
3_4,14726.995,908,estimates,2001
3_5,22303.109,908,estimates,2001
3_6,30094.559,908,estimates,2001
4_5,14988.797,908,estimates,2001
4_6,22780.247,908,estimates,2001
5_14,88434.024,908,estimates,2001
5_10,49391.586,908,estimates,2001
5_11,58719.436,908,estimates,2001
6_9,32828.551,908,estimates,2001
6_10,41815.472,908,estimates,2001
6_11,51143.322,908,estimates,2001
6_12,60830.067,908,estimates,2001
7_10,34024.022,908,estimates,2001
7_12,53038.617,908,estimates,2001
11_16,59263.579,908,estimates,2001
11_17,69404.318,908,estimates,2001
11_18,79548.134,908,estimates,2001
12_14,29714.588,908,estimates,2001
12_16,49935.729,908,estimates,2001
12_17,60076.468,908,estimates,2001
12_18,70220.284,908,estimates,2001
13_17,50389.723,908,estimates,2001
13_18,60533.539,908,estimates,2001
13_19,70677.599,908,estimates,2001
15_17,30361.88,908,estimates,2001
18_23,60743.425,908,estimates,2001
15_24,101231.276,908,estimates,2001
15_49,369079.575,908,estimates,2001
15_59,453624.532,908,estimates,2001
15_64,493076.558,908,estimates,2001
20_64,442426.802,908,estimates,2001
20_69,476319.061,908,estimates,2001
25_49,267848.299,908,estimates,2001
25_64,391845.282,908,estimates,2001
25_69,425737.541,908,estimates,2001
15plus,602110.452,908,estimates,2001
16plus,592013.438,908,estimates,2001
17plus,581889.311,908,estimates,2001
18plus,571748.572,908,estimates,2001
20plus,551460.696,908,estimates,2001
21plus,541318.675,908,estimates,2001
25plus,500879.176,908,estimates,2001
50plus,233030.877,908,estimates,2001
60plus,148485.92,908,estimates,2001
65plus,109033.894,908,estimates,2001
70plus,75141.635,908,estimates,2001
75plus,44952.875,908,estimates,2001
80plus,22178.585,908,estimates,2001
85plus,10713.059,908,estimates,2001
90plus,3519.333,908,estimates,2001
total,727354.723,908,estimates,2001
"Region, subregion, country or area *",EUROPE,908,estimates,2002
0_1,14719.125,908,estimates,2002
0_4,36677.159,908,estimates,2002
0_14,122643.451,908,estimates,2002
0_17,153005.932,908,estimates,2002
0_19,173359.13,908,estimates,2002
0_24,224158.637,908,estimates,2002
3_4,14631.605,908,estimates,2002
3_5,22078.496,908,estimates,2002
3_6,29691.7,908,estimates,2002
4_5,14784.324,908,estimates,2002
4_6,22397.528,908,estimates,2002
5_14,85966.292,908,estimates,2002
5_10,47957.442,908,estimates,2002
5_11,56957.775,908,estimates,2002
6_9,31846.452,908,estimates,2002
6_10,40510.551,908,estimates,2002
6_11,49510.884,908,estimates,2002
6_12,58853.059,908,estimates,2002
7_10,32897.347,908,estimates,2002
7_12,51239.855,908,estimates,2002
11_16,58219.833,908,estimates,2002
11_17,68371.331,908,estimates,2002
11_18,78544.411,908,estimates,2002
12_14,29008.517,908,estimates,2002
12_16,49219.5,908,estimates,2002
12_17,59370.998,908,estimates,2002
12_18,69544.078,908,estimates,2002
13_17,50028.823,908,estimates,2002
13_18,60201.903,908,estimates,2002
13_19,70382.021,908,estimates,2002
15_17,30362.481,908,estimates,2002
18_23,61021.065,908,estimates,2002
15_24,101515.186,908,estimates,2002
15_49,369234.94,908,estimates,2002
15_59,456220.467,908,estimates,2002
15_64,493978.545,908,estimates,2002
20_64,443262.866,908,estimates,2002
20_69,478211.283,908,estimates,2002
25_49,267719.754,908,estimates,2002
25_64,392463.359,908,estimates,2002
25_69,427411.776,908,estimates,2002
15plus,605110.821,908,estimates,2002
16plus,595019.244,908,estimates,2002
17plus,584899.838,908,estimates,2002
18plus,574748.34,908,estimates,2002
20plus,554395.142,908,estimates,2002
21plus,544212.589,908,estimates,2002
25plus,503595.635,908,estimates,2002
50plus,235875.881,908,estimates,2002
60plus,148890.354,908,estimates,2002
65plus,111132.276,908,estimates,2002
70plus,76183.859,908,estimates,2002
75plus,46553.998,908,estimates,2002
80plus,23093.187,908,estimates,2002
85plus,10552.204,908,estimates,2002
90plus,3888.05,908,estimates,2002
total,727754.272,908,estimates,2002
"Region, subregion, country or area *",EUROPE,908,estimates,2003
0_1,14769.724,908,estimates,2003
0_4,36545.798,908,estimates,2003
0_14,120118.279,908,estimates,2003
0_17,150360.906,908,estimates,2003
0_19,170753.293,908,estimates,2003
0_24,221817.005,908,estimates,2003
3_4,14596.369,908,estimates,2003
3_5,21959.704,908,estimates,2003
3_6,29443.593,908,estimates,2003
4_5,14662.126,908,estimates,2003
4_6,22146.015,908,estimates,2003
5_14,83572.481,908,estimates,2003
5_10,46802.742,908,estimates,2003
5_11,55478.697,908,estimates,2003
6_9,31081.644,908,estimates,2003
6_10,39439.407,908,estimates,2003
6_11,48115.362,908,estimates,2003
6_12,57132.558,908,estimates,2003
7_10,31955.518,908,estimates,2003
7_12,49648.669,908,estimates,2003
11_16,56866.507,908,estimates,2003
11_17,67012.366,908,estimates,2003
11_18,77195.291,908,estimates,2003
12_14,28093.784,908,estimates,2003
12_16,48190.552,908,estimates,2003
12_17,58336.411,908,estimates,2003
12_18,68519.336,908,estimates,2003
13_17,49319.215,908,estimates,2003
13_18,59502.14,908,estimates,2003
13_19,69711.602,908,estimates,2003
15_17,30242.627,908,estimates,2003
18_23,61273.35,908,estimates,2003
15_24,101698.726,908,estimates,2003
15_49,369399.423,908,estimates,2003
15_59,459184.757,908,estimates,2003
15_64,495044.175,908,estimates,2003
20_64,444409.161,908,estimates,2003
20_69,480575.792,908,estimates,2003
25_49,267700.697,908,estimates,2003
25_64,393345.449,908,estimates,2003
25_69,429512.08,908,estimates,2003
15plus,608278.354,908,estimates,2003
16plus,598294.22,908,estimates,2003
17plus,588181.586,908,estimates,2003
18plus,578035.727,908,estimates,2003
20plus,557643.34,908,estimates,2003
21plus,547422.895,908,estimates,2003
25plus,506579.628,908,estimates,2003
50plus,238878.931,908,estimates,2003
60plus,149093.597,908,estimates,2003
65plus,113234.179,908,estimates,2003
70plus,77067.548,908,estimates,2003
75plus,47984.788,908,estimates,2003
80plus,23995.025,908,estimates,2003
85plus,10250.733,908,estimates,2003
90plus,4084.536,908,estimates,2003
total,728396.633,908,estimates,2003
"Region, subregion, country or area *",EUROPE,908,estimates,2004
0_1,14866.875,908,estimates,2004
0_4,36546.582,908,estimates,2004
0_14,117936.823,908,estimates,2004
0_17,147809.566,908,estimates,2004
0_19,168199.149,908,estimates,2004
0_24,219504.01,908,estimates,2004
3_4,14451.005,908,estimates,2004
3_5,21755.413,908,estimates,2004
3_6,29145.714,908,estimates,2004
4_5,14574.045,908,estimates,2004
4_6,21964.346,908,estimates,2004
5_14,81390.241,908,estimates,2004
5_10,45914.784,908,estimates,2004
5_11,54286.207,908,estimates,2004
6_9,30500.791,908,estimates,2004
6_10,38610.376,908,estimates,2004
6_11,46981.799,908,estimates,2004
6_12,55670.918,908,estimates,2004
7_10,31220.075,908,estimates,2004
7_12,48280.617,908,estimates,2004
11_16,55213.069,908,estimates,2004
11_17,65348.2,908,estimates,2004
11_18,75521.969,908,estimates,2004
12_14,27104.034,908,estimates,2004
12_16,46841.646,908,estimates,2004
12_17,56976.777,908,estimates,2004
12_18,67150.546,908,estimates,2004
13_17,48287.658,908,estimates,2004
13_18,58461.427,908,estimates,2004
13_19,68677.241,908,estimates,2004
15_17,29872.743,908,estimates,2004
18_23,61438.012,908,estimates,2004
15_24,101567.187,908,estimates,2004
15_49,369297.727,908,estimates,2004
15_59,461791.287,908,estimates,2004
15_64,496362.069,908,estimates,2004
20_64,446099.743,908,estimates,2004
20_69,483030.265,908,estimates,2004
25_49,267730.54,908,estimates,2004
25_64,394794.882,908,estimates,2004
25_69,431725.404,908,estimates,2004
15plus,611315.682,908,estimates,2004
16plus,601581.076,908,estimates,2004
17plus,591578.07,908,estimates,2004
18plus,581442.939,908,estimates,2004
20plus,561053.356,908,estimates,2004
21plus,550806.033,908,estimates,2004
25plus,509748.495,908,estimates,2004
50plus,242017.955,908,estimates,2004
60plus,149524.395,908,estimates,2004
65plus,114953.613,908,estimates,2004
70plus,78023.091,908,estimates,2004
75plus,49140.658,908,estimates,2004
80plus,24804.9,908,estimates,2004
85plus,9982.725,908,estimates,2004
90plus,4014.874,908,estimates,2004
total,729252.505,908,estimates,2004
"Region, subregion, country or area *",EUROPE,908,estimates,2005
0_1,15021.971,908,estimates,2005
0_4,36774.834,908,estimates,2005
0_14,116243.486,908,estimates,2005
0_17,145417.182,908,estimates,2005
0_19,165776.562,908,estimates,2005
0_24,217242.51,908,estimates,2005
3_4,14450.018,908,estimates,2005
3_5,21691.526,908,estimates,2005
3_6,29001.417,908,estimates,2005
4_5,14456.844,908,estimates,2005
4_6,21766.735,908,estimates,2005
5_14,79468.652,908,estimates,2005
5_10,45194.414,908,estimates,2005
5_11,53327.293,908,estimates,2005
6_9,30022.507,908,estimates,2005
6_10,37952.906,908,estimates,2005
6_11,46085.785,908,estimates,2005
6_12,54471.005,908,estimates,2005
7_10,30643.015,908,estimates,2005
7_12,47161.114,908,estimates,2005
11_16,53426.026,908,estimates,2005
11_17,63447.934,908,estimates,2005
11_18,73605.59,908,estimates,2005
12_14,26141.359,908,estimates,2005
12_16,45293.147,908,estimates,2005
12_17,55315.055,908,estimates,2005
12_18,65472.711,908,estimates,2005
13_17,46929.835,908,estimates,2005
13_18,57087.491,908,estimates,2005
13_19,67289.215,908,estimates,2005
15_17,29173.696,908,estimates,2005
18_23,61510.673,908,estimates,2005
15_24,100999.024,908,estimates,2005
15_49,368766.104,908,estimates,2005
15_59,463601.283,908,estimates,2005
15_64,497953.038,908,estimates,2005
20_64,448419.962,908,estimates,2005
20_69,485346.043,908,estimates,2005
25_49,267767.08,908,estimates,2005
25_64,396954.014,908,estimates,2005
25_69,433880.095,908,estimates,2005
15plus,614046.196,908,estimates,2005
16plus,604647.244,908,estimates,2005
17plus,594894.408,908,estimates,2005
18plus,584872.5,908,estimates,2005
20plus,564513.12,908,estimates,2005
21plus,554264.361,908,estimates,2005
25plus,513047.172,908,estimates,2005
50plus,245280.092,908,estimates,2005
60plus,150444.913,908,estimates,2005
65plus,116093.158,908,estimates,2005
70plus,79167.077,908,estimates,2005
75plus,49988.503,908,estimates,2005
80plus,25488.373,908,estimates,2005
85plus,9814.039,908,estimates,2005
90plus,3663.866,908,estimates,2005
total,730289.682,908,estimates,2005
"Region, subregion, country or area *",EUROPE,908,estimates,2006
0_1,15290.346,908,estimates,2006
0_4,37293.251,908,estimates,2006
0_14,115150.736,908,estimates,2006
0_17,143496.359,908,estimates,2006
0_19,163767.328,908,estimates,2006
0_24,215246.112,908,estimates,2006
3_4,14574.818,908,estimates,2006
3_5,21812.112,908,estimates,2006
3_6,29071.428,908,estimates,2006
4_5,14493.226,908,estimates,2006
4_6,21752.542,908,estimates,2006
5_14,77857.485,908,estimates,2006
5_10,44560.308,908,estimates,2006
5_11,52518.632,908,estimates,2006
6_9,29567.788,908,estimates,2006
6_10,37323.014,908,estimates,2006
6_11,45281.338,908,estimates,2006
6_12,53448.929,908,estimates,2006
7_10,30063.698,908,estimates,2006
7_12,46189.613,908,estimates,2006
11_16,51841.4,908,estimates,2006
11_17,61642.8,908,estimates,2006
11_18,71712.609,908,estimates,2006
12_14,25338.853,908,estimates,2006
12_16,43883.076,908,estimates,2006
12_17,53684.476,908,estimates,2006
12_18,63754.285,908,estimates,2006
13_17,45516.885,908,estimates,2006
13_18,55586.694,908,estimates,2006
13_19,65787.854,908,estimates,2006
15_17,28345.623,908,estimates,2006
18_23,61418.123,908,estimates,2006
15_24,100095.376,908,estimates,2006
15_49,367380.635,908,estimates,2006
15_59,464021.244,908,estimates,2006
15_64,499068.115,908,estimates,2006
20_64,450451.523,908,estimates,2006
20_69,486615.476,908,estimates,2006
25_49,267285.259,908,estimates,2006
25_64,398972.739,908,estimates,2006
25_69,435136.692,908,estimates,2006
15plus,616380.173,908,estimates,2006
16plus,607281.503,908,estimates,2006
17plus,597835.95,908,estimates,2006
18plus,588034.55,908,estimates,2006
20plus,567763.581,908,estimates,2006
21plus,557525.007,908,estimates,2006
25plus,516284.797,908,estimates,2006
50plus,248999.538,908,estimates,2006
60plus,152358.929,908,estimates,2006
65plus,117312.058,908,estimates,2006
70plus,81148.105,908,estimates,2006
75plus,51379.728,908,estimates,2006
80plus,26965.638,908,estimates,2006
85plus,10600.143,908,estimates,2006
90plus,3786.162,908,estimates,2006
total,731530.909,908,estimates,2006
"Region, subregion, country or area *",EUROPE,908,estimates,2007
0_1,15494.922,908,estimates,2007
0_4,37838.757,908,estimates,2007
0_14,114421.38,908,estimates,2007
0_17,141851.422,908,estimates,2007
0_19,161823.113,908,estimates,2007
0_24,213332.47,908,estimates,2007
3_4,14770.296,908,estimates,2007
3_5,22048.443,908,estimates,2007
3_6,29308.577,908,estimates,2007
4_5,14614.153,908,estimates,2007
4_6,21874.287,908,estimates,2007
5_14,76582.623,908,estimates,2007
5_10,44148.615,908,estimates,2007
5_11,51924.753,908,estimates,2007
6_9,29291.494,908,estimates,2007
6_10,36870.468,908,estimates,2007
6_11,44646.606,908,estimates,2007
6_12,52633.974,908,estimates,2007
7_10,29610.334,908,estimates,2007
7_12,45373.84,908,estimates,2007
11_16,50370.083,908,estimates,2007
11_17,59864.05,908,estimates,2007
11_18,69715.975,908,estimates,2007
12_14,24657.87,908,estimates,2007
12_16,42593.945,908,estimates,2007
12_17,52087.912,908,estimates,2007
12_18,61939.837,908,estimates,2007
13_17,44100.544,908,estimates,2007
13_18,53952.469,908,estimates,2007
13_19,64072.235,908,estimates,2007
15_17,27430.042,908,estimates,2007
18_23,61139.209,908,estimates,2007
15_24,98911.09,908,estimates,2007
15_49,365731.907,908,estimates,2007
15_59,463892.048,908,estimates,2007
15_64,500490.96,908,estimates,2007
20_64,453089.227,908,estimates,2007
20_69,487865.327,908,estimates,2007
25_49,266820.817,908,estimates,2007
25_64,401579.87,908,estimates,2007
25_69,436355.97,908,estimates,2007
15plus,618542.376,908,estimates,2007
16plus,609751.576,908,estimates,2007
17plus,600606.301,908,estimates,2007
18plus,591112.334,908,estimates,2007
20plus,571140.643,908,estimates,2007
21plus,560893.886,908,estimates,2007
25plus,519631.286,908,estimates,2007
50plus,252810.469,908,estimates,2007
60plus,154650.328,908,estimates,2007
65plus,118051.416,908,estimates,2007
70plus,83275.316,908,estimates,2007
75plus,52447.562,908,estimates,2007
80plus,28320.313,908,estimates,2007
85plus,11354.917,908,estimates,2007
90plus,3790.158,908,estimates,2007
total,732963.756,908,estimates,2007
"Region, subregion, country or area *",EUROPE,908,estimates,2008
0_1,15760.084,908,estimates,2008
0_4,38404.583,908,estimates,2008
0_14,114041.784,908,estimates,2008
0_17,140577.203,908,estimates,2008
0_19,160021.799,908,estimates,2008
0_24,211499.395,908,estimates,2008
3_4,15001.16,908,estimates,2008
3_5,22353.774,908,estimates,2008
3_6,29653.596,908,estimates,2008
4_5,14792.615,908,estimates,2008
4_6,22092.437,908,estimates,2008
5_14,75637.201,908,estimates,2008
5_10,43997.161,908,estimates,2008
5_11,51585.499,908,estimates,2008
6_9,29214.573,908,estimates,2008
6_10,36644.547,908,estimates,2008
6_11,44232.885,908,estimates,2008
6_12,52029.464,908,estimates,2008
7_10,29344.725,908,estimates,2008
7_12,44729.642,908,estimates,2008
11_16,48983.766,908,estimates,2008
11_17,58175.459,908,estimates,2008
11_18,67717.699,908,estimates,2008
12_14,24051.702,908,estimates,2008
12_16,41395.428,908,estimates,2008
12_17,50587.121,908,estimates,2008
12_18,60129.361,908,estimates,2008
13_17,42790.542,908,estimates,2008
13_18,52332.782,908,estimates,2008
13_19,62235.138,908,estimates,2008
15_17,26535.419,908,estimates,2008
18_23,60565.839,908,estimates,2008
15_24,97457.611,908,estimates,2008
15_49,363780.943,908,estimates,2008
15_59,463265.112,908,estimates,2008
15_64,501839.832,908,estimates,2008
20_64,455859.817,908,estimates,2008
20_69,489130.335,908,estimates,2008
25_49,266323.332,908,estimates,2008
25_64,404382.221,908,estimates,2008
25_69,437652.739,908,estimates,2008
15plus,620432.706,908,estimates,2008
16plus,611924.482,908,estimates,2008
17plus,603088.98,908,estimates,2008
18plus,593897.287,908,estimates,2008
20plus,574452.691,908,estimates,2008
21plus,564283.031,908,estimates,2008
25plus,522975.095,908,estimates,2008
50plus,256651.763,908,estimates,2008
60plus,157167.594,908,estimates,2008
65plus,118592.874,908,estimates,2008
70plus,85322.356,908,estimates,2008
75plus,53335.739,908,estimates,2008
80plus,29488.834,908,estimates,2008
85plus,12006.638,908,estimates,2008
90plus,3735.271,908,estimates,2008
total,734474.49,908,estimates,2008
"Region, subregion, country or area *",EUROPE,908,estimates,2009
0_1,15977.199,908,estimates,2009
0_4,38920.838,908,estimates,2009
0_14,113898.038,908,estimates,2009
0_17,139597.623,908,estimates,2009
0_19,158423.012,908,estimates,2009
0_24,209654.207,908,estimates,2009
3_4,15180.424,908,estimates,2009
3_5,22624.251,908,estimates,2009
3_6,29991.678,908,estimates,2009
4_5,14990.619,908,estimates,2009
4_6,22358.046,908,estimates,2009
5_14,74977.2,908,estimates,2009
5_10,44089.949,908,estimates,2009
5_11,51522.519,908,estimates,2009
6_9,29302.744,908,estimates,2009
6_10,36646.122,908,estimates,2009
6_11,44078.692,908,estimates,2009
6_12,51674.839,908,estimates,2009
7_10,29278.695,908,estimates,2009
7_12,44307.412,908,estimates,2009
11_16,47708.241,908,estimates,2009
11_17,56586.836,908,estimates,2009
11_18,65823.336,908,estimates,2009
12_14,23454.681,908,estimates,2009
12_16,40275.671,908,estimates,2009
12_17,49154.266,908,estimates,2009
12_18,58390.766,908,estimates,2009
13_17,41558.119,908,estimates,2009
13_18,50794.619,908,estimates,2009
13_19,60383.508,908,estimates,2009
15_17,25699.585,908,estimates,2009
18_23,59683.553,908,estimates,2009
15_24,95756.169,908,estimates,2009
15_49,361515.119,908,estimates,2009
15_59,462273.293,908,estimates,2009
15_64,502685.149,908,estimates,2009
20_64,458160.175,908,estimates,2009
20_69,490504.873,908,estimates,2009
25_49,265758.95,908,estimates,2009
25_64,406928.98,908,estimates,2009
25_69,439273.678,908,estimates,2009
15plus,622013.137,908,estimates,2009
16plus,613740.019,908,estimates,2009
17plus,605192.147,908,estimates,2009
18plus,596313.552,908,estimates,2009
20plus,577488.163,908,estimates,2009
21plus,567537.012,908,estimates,2009
25plus,526256.968,908,estimates,2009
50plus,260498.018,908,estimates,2009
60plus,159739.844,908,estimates,2009
65plus,119327.988,908,estimates,2009
70plus,86983.29,908,estimates,2009
75plus,54246.433,908,estimates,2009
80plus,30394.958,908,estimates,2009
85plus,12520.121,908,estimates,2009
90plus,3617.897,908,estimates,2009
total,735911.175,908,estimates,2009
"Region, subregion, country or area *",EUROPE,908,estimates,2010
0_1,16109.003,908,estimates,2010
0_4,39345.651,908,estimates,2010
0_14,113899.254,908,estimates,2010
0_17,138856.603,908,estimates,2010
0_19,157054.358,908,estimates,2010
0_24,207711.3,908,estimates,2010
3_4,15372.635,908,estimates,2010
3_5,22902.168,908,estimates,2010
3_6,30347.044,908,estimates,2010
4_5,15159.511,908,estimates,2010
4_6,22604.387,908,estimates,2010
5_14,74553.603,908,estimates,2010
5_10,44338.857,908,estimates,2010
5_11,51687.016,908,estimates,2010
6_9,29482.761,908,estimates,2010
6_10,36809.324,908,estimates,2010
6_11,44157.483,908,estimates,2010
6_12,51590.385,908,estimates,2010
7_10,29364.448,908,estimates,2010
7_12,44145.509,908,estimates,2010
11_16,46587.119,908,estimates,2010
11_17,55172.095,908,estimates,2010
11_18,64091.186,908,estimates,2010
12_14,22866.587,908,estimates,2010
12_16,39238.96,908,estimates,2010
12_17,47823.936,908,estimates,2010
12_18,56743.027,908,estimates,2010
13_17,40391.034,908,estimates,2010
13_18,49310.125,908,estimates,2010
13_19,58588.789,908,estimates,2010
15_17,24957.349,908,estimates,2010
18_23,58467.763,908,estimates,2010
15_24,93812.046,908,estimates,2010
15_49,358912.46,908,estimates,2010
15_59,460954.673,908,estimates,2010
15_64,502798.003,908,estimates,2010
20_64,459642.899,908,estimates,2010
20_69,491971.131,908,estimates,2010
25_49,265100.414,908,estimates,2010
25_64,408985.957,908,estimates,2010
25_69,441314.189,908,estimates,2010
15plus,623264.326,908,estimates,2010
16plus,615196.596,908,estimates,2010
17plus,606891.953,908,estimates,2010
18plus,598306.977,908,estimates,2010
20plus,580109.222,908,estimates,2010
21plus,570476.371,908,estimates,2010
25plus,529452.28,908,estimates,2010
50plus,264351.866,908,estimates,2010
60plus,162309.653,908,estimates,2010
65plus,120466.323,908,estimates,2010
70plus,88138.091,908,estimates,2010
75plus,55291.789,908,estimates,2010
80plus,31027.788,908,estimates,2010
85plus,12907.334,908,estimates,2010
90plus,3500.022,908,estimates,2010
total,737163.58,908,estimates,2010
"Region, subregion, country or area *",EUROPE,908,estimates,2011
0_1,16232.027,908,estimates,2011
0_4,39869.536,908,estimates,2011
0_14,114321.076,908,estimates,2011
0_17,138602.693,908,estimates,2011
0_19,156180.21,908,estimates,2011
0_24,205886.338,908,estimates,2011
3_4,15639.794,908,estimates,2011
3_5,23288.521,908,estimates,2011
3_6,30834.186,908,estimates,2011
4_5,15409.728,908,estimates,2011
4_6,22955.393,908,estimates,2011
5_14,74451.54,908,estimates,2011
5_10,44707.522,908,estimates,2011
5_11,52041.71,908,estimates,2011
6_9,29730.157,908,estimates,2011
6_10,37058.795,908,estimates,2011
6_11,44392.983,908,estimates,2011
6_12,51747.745,908,estimates,2011
7_10,29513.13,908,estimates,2011
7_12,44202.08,908,estimates,2011
11_16,45688.929,908,estimates,2011
11_17,54025.635,908,estimates,2011
11_18,62646.92,908,estimates,2011
12_14,22409.83,908,estimates,2011
12_16,38354.741,908,estimates,2011
12_17,46691.447,908,estimates,2011
12_18,55312.732,908,estimates,2011
13_17,39336.685,908,estimates,2011
13_18,47957.97,908,estimates,2011
13_19,56914.202,908,estimates,2011
15_17,24281.617,908,estimates,2011
18_23,56881.519,908,estimates,2011
15_24,91565.262,908,estimates,2011
15_49,355731.888,908,estimates,2011
15_59,458796.703,908,estimates,2011
15_64,501764.705,908,estimates,2011
20_64,459905.571,908,estimates,2011
20_69,492780.875,908,estimates,2011
25_49,264166.626,908,estimates,2011
25_64,410199.443,908,estimates,2011
25_69,443074.747,908,estimates,2011
15plus,623856.728,908,estimates,2011
16plus,616005.269,908,estimates,2011
17plus,607911.817,908,estimates,2011
18plus,599575.111,908,estimates,2011
20plus,581997.594,908,estimates,2011
21plus,572683.371,908,estimates,2011
25plus,532291.466,908,estimates,2011
50plus,268124.84,908,estimates,2011
60plus,165060.025,908,estimates,2011
65plus,122092.023,908,estimates,2011
70plus,89216.719,908,estimates,2011
75plus,56966.077,908,estimates,2011
80plus,32082.037,908,estimates,2011
85plus,13962.312,908,estimates,2011
90plus,3953.245,908,estimates,2011
total,738177.804,908,estimates,2011
"Region, subregion, country or area *",EUROPE,908,estimates,2012
0_1,16123.933,908,estimates,2012
0_4,40125.787,908,estimates,2012
0_14,114816.175,908,estimates,2012
0_17,138430.494,908,estimates,2012
0_19,155454.842,908,estimates,2012
0_24,203878.042,908,estimates,2012
3_4,15895.149,908,estimates,2012
3_5,23672.781,908,estimates,2012
3_6,31338.563,908,estimates,2012
4_5,15669.494,908,estimates,2012
4_6,23335.276,908,estimates,2012
5_14,74690.388,908,estimates,2012
5_10,45206.636,908,estimates,2012
5_11,52541.513,908,estimates,2012
6_9,30081.571,908,estimates,2012
6_10,37429.004,908,estimates,2012
6_11,44763.881,908,estimates,2012
6_12,52104.593,908,estimates,2012
7_10,29763.222,908,estimates,2012
7_12,44438.811,908,estimates,2012
11_16,44979.833,908,estimates,2012
11_17,53098.071,908,estimates,2012
11_18,61465.861,908,estimates,2012
12_14,22148.875,908,estimates,2012
12_16,37644.956,908,estimates,2012
12_17,45763.194,908,estimates,2012
12_18,54130.984,908,estimates,2012
13_17,38422.482,908,estimates,2012
13_18,46790.272,908,estimates,2012
13_19,55446.83,908,estimates,2012
15_17,23614.319,908,estimates,2012
18_23,55126.163,908,estimates,2012
15_24,89061.867,908,estimates,2012
15_49,352267.093,908,estimates,2012
