agebroad,gender,population,global,variant,year
12_18,female,473139.474,900,medium_variant,2066
13_17,female,338037.541,900,medium_variant,2066
13_18,female,405603.255,900,medium_variant,2066
13_19,female,473097.968,900,medium_variant,2066
15_17,female,202841.967,900,medium_variant,2066
18_23,female,403883.177,900,medium_variant,2066
15_24,female,673522.249,900,medium_variant,2066
15_49,female,2271696.037,900,medium_variant,2066
15_59,female,2863755.542,900,medium_variant,2066
15_64,female,3128741.205,900,medium_variant,2066
20_64,female,2790838.811,900,medium_variant,2066
20_69,female,3034508.353,900,medium_variant,2066
25_49,female,1598173.788,900,medium_variant,2066
25_64,female,2455218.956,900,medium_variant,2066
25_69,female,2698888.498,900,medium_variant,2066
15plus,female,4158304.594,900,medium_variant,2066
16plus,female,4090685.192,900,medium_variant,2066
17plus,female,4023067.33,900,medium_variant,2066
18plus,female,3955462.627,900,medium_variant,2066
20plus,female,3820402.2,900,medium_variant,2066
21plus,female,3753006.566,900,medium_variant,2066
25plus,female,3484782.345,900,medium_variant,2066
50plus,female,1886608.557,900,medium_variant,2066
60plus,female,1294549.052,900,medium_variant,2066
65plus,female,1029563.389,900,medium_variant,2066
70plus,female,785893.847,900,medium_variant,2066
75plus,female,555372.05,900,medium_variant,2066
80plus,female,345803.284,900,medium_variant,2066
85plus,female,189036.598,900,medium_variant,2066
90plus,female,88694.288,900,medium_variant,2066
total,female,5169021.396,900,medium_variant,2066
0,male,70866.726,900,medium_variant,2066
0_1,male,141750.497,900,medium_variant,2066
0_4,male,353681.254,900,medium_variant,2066
0_14,male,1061213.255,900,medium_variant,2066
0_17,male,1274195.891,900,medium_variant,2066
0_19,male,1415981.254,900,medium_variant,2066
0_24,male,1768043.736,900,medium_variant,2066
3_4,male,141215.727,900,medium_variant,2066
3_5,male,211779.971,900,medium_variant,2066
3_6,male,282349.489,900,medium_variant,2066
4_5,male,141147.702,900,medium_variant,2066
4_6,male,211717.22,900,medium_variant,2066
5_14,male,707532.001,900,medium_variant,2066
5_10,male,423826.473,900,medium_variant,2066
5_11,male,494662.361,900,medium_variant,2066
6_9,male,282497.693,900,medium_variant,2066
6_10,male,353262.229,900,medium_variant,2066
6_11,male,424098.117,900,medium_variant,2066
6_12,male,495006.946,900,medium_variant,2066
7_10,male,282692.711,900,medium_variant,2066
7_12,male,424437.428,900,medium_variant,2066
11_16,male,425704.891,900,medium_variant,2066
11_17,male,496688.164,900,medium_variant,2066
11_18,male,567624.61,900,medium_variant,2066
12_14,male,212869.64,900,medium_variant,2066
12_16,male,354869.003,900,medium_variant,2066
12_17,male,425852.276,900,medium_variant,2066
12_18,male,496788.722,900,medium_variant,2066
13_17,male,354943.447,900,medium_variant,2066
13_18,male,425879.893,900,medium_variant,2066
13_19,male,496728.81,900,medium_variant,2066
15_17,male,212982.636,900,medium_variant,2066
18_23,male,423799.873,900,medium_variant,2066
15_24,male,706830.481,900,medium_variant,2066
15_49,male,2381329.18,900,medium_variant,2066
15_59,male,2994748.874,900,medium_variant,2066
15_64,male,3263556.23,900,medium_variant,2066
20_64,male,2908788.231,900,medium_variant,2066
20_69,male,3150240.033,900,medium_variant,2066
25_49,male,1674498.699,900,medium_variant,2066
25_64,male,2556725.749,900,medium_variant,2066
25_69,male,2798177.551,900,medium_variant,2066
15plus,male,4181400.84,900,medium_variant,2066
16plus,male,4110399.475,900,medium_variant,2066
17plus,male,4039401.477,900,medium_variant,2066
18plus,male,3968418.204,900,medium_variant,2066
20plus,male,3826632.841,900,medium_variant,2066
21plus,male,3755905.099,900,medium_variant,2066
25plus,male,3474570.359,900,medium_variant,2066
50plus,male,1800071.66,900,medium_variant,2066
60plus,male,1186651.966,900,medium_variant,2066
65plus,male,917844.61,900,medium_variant,2066
70plus,male,676392.808,900,medium_variant,2066
75plus,male,455683.815,900,medium_variant,2066
80plus,male,265336.507,900,medium_variant,2066
85plus,male,133360.234,900,medium_variant,2066
90plus,male,56026.534,900,medium_variant,2066
total,male,5242614.095,900,medium_variant,2066
0,female,67436.967,900,medium_variant,2067
0_1,female,134847.258,900,medium_variant,2067
0_4,female,336736.839,900,medium_variant,2067
0_14,female,1010296.612,900,medium_variant,2067
0_17,female,1213091.55,900,medium_variant,2067
0_19,female,1348207.84,900,medium_variant,2067
0_24,female,1684373.381,900,medium_variant,2067
3_4,female,134531.277,900,medium_variant,2067
3_5,female,201752.62,900,medium_variant,2067
3_6,female,268971.783,900,medium_variant,2067
4_5,female,134464.638,900,medium_variant,2067
4_6,female,201683.801,900,medium_variant,2067
5_14,female,673559.773,900,medium_variant,2067
5_10,female,403580.091,900,medium_variant,2067
5_11,female,470989.722,900,medium_variant,2067
6_9,female,269008.446,900,medium_variant,2067
6_10,female,336358.748,900,medium_variant,2067
6_11,female,403768.379,900,medium_variant,2067
6_12,female,471237.52,900,medium_variant,2067
7_10,female,269139.585,900,medium_variant,2067
7_12,female,404018.357,900,medium_variant,2067
11_16,female,405178.277,900,medium_variant,2067
11_17,female,472774.62,900,medium_variant,2067
11_18,female,540353.752,900,medium_variant,2067
12_14,female,202570.051,900,medium_variant,2067
12_16,female,337768.646,900,medium_variant,2067
12_17,female,405364.989,900,medium_variant,2067
12_18,female,472944.121,900,medium_variant,2067
13_17,female,337895.848,900,medium_variant,2067
13_18,female,405474.98,900,medium_variant,2067
13_19,female,473012.138,900,medium_variant,2067
15_17,female,202794.938,900,medium_variant,2067
18_23,female,404319.725,900,medium_variant,2067
15_24,female,674076.769,900,medium_variant,2067
15_49,female,2275232.445,900,medium_variant,2067
15_59,female,2871716.418,900,medium_variant,2067
15_64,female,3139215.622,900,medium_variant,2067
20_64,female,2801304.394,900,medium_variant,2067
20_69,female,3045925.343,900,medium_variant,2067
25_49,female,1601155.676,900,medium_variant,2067
25_64,female,2465138.853,900,medium_variant,2067
25_69,female,2709759.802,900,medium_variant,2067
15plus,female,4175843.963,900,medium_variant,2067
16plus,female,4108246.943,900,medium_variant,2067
17plus,female,4040645.368,900,medium_variant,2067
18plus,female,3973049.025,900,medium_variant,2067
20plus,female,3837932.735,900,medium_variant,2067
21plus,female,3770467.882,900,medium_variant,2067
25plus,female,3501767.194,900,medium_variant,2067
50plus,female,1900611.518,900,medium_variant,2067
60plus,female,1304127.545,900,medium_variant,2067
65plus,female,1036628.341,900,medium_variant,2067
70plus,female,792007.392,900,medium_variant,2067
75plus,female,563457.618,900,medium_variant,2067
80plus,female,354354.052,900,medium_variant,2067
85plus,female,193309.414,900,medium_variant,2067
90plus,female,90773.545,900,medium_variant,2067
total,female,5186140.575,900,medium_variant,2067
0,male,70855.55,900,medium_variant,2067
0_1,male,141675.706,900,medium_variant,2067
0_4,male,353706.157,900,medium_variant,2067
0_14,male,1060662.306,900,medium_variant,2067
0_17,male,1273539.678,900,medium_variant,2067
0_19,male,1415346.094,900,medium_variant,2067
0_24,male,1767908.679,900,medium_variant,2067
3_4,male,141267.57,900,medium_variant,2067
3_5,male,211831.959,900,medium_variant,2067
3_6,male,282384.093,900,medium_variant,2067
4_5,male,141165.669,900,medium_variant,2067
4_6,male,211717.803,900,medium_variant,2067
5_14,male,706956.149,900,medium_variant,2067
5_10,male,423561.186,900,medium_variant,2067
5_11,male,494310.31,900,medium_variant,2067
6_9,male,282315.996,900,medium_variant,2067
6_10,male,352996.797,900,medium_variant,2067
6_11,male,423745.921,900,medium_variant,2067
6_12,male,494564.266,900,medium_variant,2067
7_10,male,282444.663,900,medium_variant,2067
7_12,male,424012.132,900,medium_variant,2067
11_16,male,425320.565,900,medium_variant,2067
11_17,male,496272.335,900,medium_variant,2067
11_18,male,567201.669,900,medium_variant,2067
12_14,male,212645.839,900,medium_variant,2067
12_16,male,354571.441,900,medium_variant,2067
12_17,male,425523.211,900,medium_variant,2067
12_18,male,496452.545,900,medium_variant,2067
13_17,male,354704.866,900,medium_variant,2067
13_18,male,425634.2,900,medium_variant,2067
13_19,male,496511.282,900,medium_variant,2067
15_17,male,212877.372,900,medium_variant,2067
18_23,male,424170.572,900,medium_variant,2067
15_24,male,707246.373,900,medium_variant,2067
15_49,male,2384083.22,900,medium_variant,2067
15_59,male,3001964.996,900,medium_variant,2067
15_64,male,3273440.044,900,medium_variant,2067
20_64,male,2918756.256,900,medium_variant,2067
20_69,male,3161387.242,900,medium_variant,2067
25_49,male,1676836.847,900,medium_variant,2067
25_64,male,2566193.671,900,medium_variant,2067
25_69,male,2808824.657,900,medium_variant,2067
15plus,male,4200027.268,900,medium_variant,2067
16plus,male,4129063.986,900,medium_variant,2067
17plus,male,4058101.666,900,medium_variant,2067
18plus,male,3987149.896,900,medium_variant,2067
20plus,male,3845343.48,900,medium_variant,2067
21plus,male,3774555.639,900,medium_variant,2067
25plus,male,3492780.895,900,medium_variant,2067
50plus,male,1815944.048,900,medium_variant,2067
60plus,male,1198062.272,900,medium_variant,2067
65plus,male,926587.224,900,medium_variant,2067
70plus,male,683956.238,900,medium_variant,2067
75plus,male,464680.805,900,medium_variant,2067
80plus,male,273852.963,900,medium_variant,2067
85plus,male,137161.451,900,medium_variant,2067
90plus,male,57818.8,900,medium_variant,2067
total,male,5260689.574,900,medium_variant,2067
0,female,67428.184,900,medium_variant,2068
0_1,female,134831.411,900,medium_variant,2068
0_4,female,336645.632,900,medium_variant,2068
0_14,female,1009675.343,900,medium_variant,2068
0_17,female,1212366.683,900,medium_variant,2068
0_19,female,1347470.216,900,medium_variant,2068
0_24,female,1683998.762,900,medium_variant,2068
3_4,female,134532.737,900,medium_variant,2068
3_5,female,201742.426,900,medium_variant,2068
3_6,female,268939.698,900,medium_variant,2068
4_5,female,134450.251,900,medium_variant,2068
4_6,female,201647.523,900,medium_variant,2068
5_14,female,673029.711,900,medium_variant,2068
5_10,female,403346.824,900,medium_variant,2068
5_11,female,470679.296,900,medium_variant,2068
6_9,female,268857.096,900,medium_variant,2068
6_10,female,336137.135,900,medium_variant,2068
6_11,female,403469.607,900,medium_variant,2068
6_12,female,470862.026,900,medium_variant,2068
7_10,female,268939.863,900,medium_variant,2068
7_12,female,403664.754,900,medium_variant,2068
11_16,female,404802.819,900,medium_variant,2068
11_17,female,472374.227,900,medium_variant,2068
11_18,female,539936.632,900,medium_variant,2068
12_14,female,202350.415,900,medium_variant,2068
12_16,female,337470.347,900,medium_variant,2068
12_17,female,405041.755,900,medium_variant,2068
12_18,female,472604.16,900,medium_variant,2068
13_17,female,337649.336,900,medium_variant,2068
13_18,female,405211.741,900,medium_variant,2068
13_19,female,472752.869,900,medium_variant,2068
15_17,female,202691.34,900,medium_variant,2068
18_23,female,404553.49,900,medium_variant,2068
15_24,female,674323.419,900,medium_variant,2068
15_49,female,2278319.504,900,medium_variant,2068
15_59,female,2878765.723,900,medium_variant,2068
15_64,female,3149021.559,900,medium_variant,2068
20_64,female,2811226.686,900,medium_variant,2068
20_69,female,3057622.063,900,medium_variant,2068
25_49,female,1603996.085,900,medium_variant,2068
25_64,female,2474698.14,900,medium_variant,2068
25_69,female,2721093.517,900,medium_variant,2068
15plus,female,4193215.074,900,medium_variant,2068
16plus,female,4125665.447,900,medium_variant,2068
17plus,female,4058095.142,900,medium_variant,2068
18plus,female,3990523.734,900,medium_variant,2068
20plus,female,3855420.201,900,medium_variant,2068
21plus,female,3787924.092,900,medium_variant,2068
25plus,female,3518891.655,900,medium_variant,2068
50plus,female,1914895.57,900,medium_variant,2068
60plus,female,1314449.351,900,medium_variant,2068
65plus,female,1044193.515,900,medium_variant,2068
70plus,female,797798.138,900,medium_variant,2068
75plus,female,570799.488,900,medium_variant,2068
80plus,female,362670.28,900,medium_variant,2068
85plus,female,197224.662,900,medium_variant,2068
90plus,female,92279.032,900,medium_variant,2068
total,female,5202890.417,900,medium_variant,2068
0,male,70846.283,900,medium_variant,2068
0_1,male,141646.266,900,medium_variant,2068
0_4,male,353593.973,900,medium_variant,2068
0_14,male,1059945.719,900,medium_variant,2068
0_17,male,1272684.596,900,medium_variant,2068
0_19,male,1414445.758,900,medium_variant,2068
0_24,male,1767336.549,900,medium_variant,2068
3_4,male,141288.077,900,medium_variant,2068
3_5,male,211848.765,900,medium_variant,2068
3_6,male,282384.485,900,medium_variant,2068
4_5,male,141168.647,900,medium_variant,2068
4_6,male,211704.367,900,medium_variant,2068
5_14,male,706351.746,900,medium_variant,2068
5_10,male,423324.307,900,medium_variant,2068
5_11,male,493979.76,900,medium_variant,2068
6_9,male,282165.896,900,medium_variant,2068
6_10,male,352763.619,900,medium_variant,2068
6_11,male,423419.072,900,medium_variant,2068
6_12,male,494143.05,900,medium_variant,2068
7_10,male,282227.899,900,medium_variant,2068
7_12,male,423607.33,900,medium_variant,2068
11_16,male,424852.914,900,medium_variant,2068
11_17,male,495766.316,900,medium_variant,2068
11_18,male,566661.997,900,medium_variant,2068
12_14,male,212371.986,900,medium_variant,2068
12_16,male,354197.461,900,medium_variant,2068
12_17,male,425110.863,900,medium_variant,2068
12_18,male,496006.544,900,medium_variant,2068
13_17,male,354386.885,900,medium_variant,2068
13_18,male,425282.566,900,medium_variant,2068
13_19,male,496148.047,900,medium_variant,2068
15_17,male,212738.877,900,medium_variant,2068
18_23,male,424343.583,900,medium_variant,2068
15_24,male,707390.83,900,medium_variant,2068
15_49,male,2386570.054,900,medium_variant,2068
15_59,male,3008501.634,900,medium_variant,2068
15_64,male,3282935.979,900,medium_variant,2068
20_64,male,2928435.94,900,medium_variant,2068
20_69,male,3173058.859,900,medium_variant,2068
25_49,male,1679179.224,900,medium_variant,2068
25_64,male,2575545.149,900,medium_variant,2068
25_69,male,2820168.068,900,medium_variant,2068
15plus,male,4218462.161,900,medium_variant,2068
16plus,male,4147558.091,900,medium_variant,2068
17plus,male,4076636.686,900,medium_variant,2068
18plus,male,4005723.284,900,medium_variant,2068
20plus,male,3863962.122,900,medium_variant,2068
21plus,male,3793154.317,900,medium_variant,2068
25plus,male,3511071.331,900,medium_variant,2068
50plus,male,1831892.107,900,medium_variant,2068
60plus,male,1209960.527,900,medium_variant,2068
65plus,male,935526.182,900,medium_variant,2068
70plus,male,690903.263,900,medium_variant,2068
75plus,male,472725.436,900,medium_variant,2068
80plus,male,281956.185,900,medium_variant,2068
85plus,male,140467.896,900,medium_variant,2068
90plus,male,59012.768,900,medium_variant,2068
total,male,5278407.88,900,medium_variant,2068
0,female,67418.552,900,medium_variant,2069
0_1,female,134787.655,900,medium_variant,2069
0_4,female,336486.689,900,medium_variant,2069
0_14,female,1008911.915,900,medium_variant,2069
0_17,female,1211434.446,900,medium_variant,2069
0_19,female,1346481.444,900,medium_variant,2069
0_24,female,1683208.622,900,medium_variant,2069
3_4,female,134429.121,900,medium_variant,2069
3_5,female,201611.313,900,medium_variant,2069
3_6,female,268776.414,900,medium_variant,2069
4_5,female,134397.296,900,medium_variant,2069
4_6,female,201562.397,900,medium_variant,2069
5_14,female,672425.226,900,medium_variant,2069
5_10,female,403085.486,900,medium_variant,2069
5_11,female,470336.486,900,medium_variant,2069
6_9,female,268689.318,900,medium_variant,2069
6_10,female,335903.294,900,medium_variant,2069
6_11,female,403154.294,900,medium_variant,2069
6_12,female,470457.813,900,medium_variant,2069
7_10,female,268738.193,900,medium_variant,2069
7_12,female,403292.712,900,medium_variant,2069
11_16,female,404329.967,900,medium_variant,2069
11_17,female,471862.271,900,medium_variant,2069
11_18,female,539392.149,900,medium_variant,2069
12_14,female,202088.74,900,medium_variant,2069
12_16,female,337078.967,900,medium_variant,2069
12_17,female,404611.271,900,medium_variant,2069
12_18,female,472141.149,900,medium_variant,2069
13_17,female,337307.752,900,medium_variant,2069
13_18,female,404837.63,900,medium_variant,2069
13_19,female,472354.75,900,medium_variant,2069
15_17,female,202522.531,900,medium_variant,2069
18_23,female,404620.346,900,medium_variant,2069
15_24,female,674296.707,900,medium_variant,2069
15_49,female,2281047.002,900,medium_variant,2069
15_59,female,2884863.088,900,medium_variant,2069
15_64,female,3158094.238,900,medium_variant,2069
20_64,female,2820524.709,900,medium_variant,2069
20_69,female,3069203.839,900,medium_variant,2069
25_49,female,1606750.295,900,medium_variant,2069
25_64,female,2483797.531,900,medium_variant,2069
25_69,female,2732476.661,900,medium_variant,2069
15plus,female,4210355.573,900,medium_variant,2069
16plus,female,4142880.245,900,medium_variant,2069
17plus,female,4075365.346,900,medium_variant,2069
18plus,female,4007833.042,900,medium_variant,2069
20plus,female,3872786.044,900,medium_variant,2069
21plus,female,3805294.318,900,medium_variant,2069
25plus,female,3536058.866,900,medium_variant,2069
50plus,female,1929308.571,900,medium_variant,2069
60plus,female,1325492.485,900,medium_variant,2069
65plus,female,1052261.335,900,medium_variant,2069
70plus,female,803582.205,900,medium_variant,2069
75plus,female,577386.37,900,medium_variant,2069
80plus,female,370191.173,900,medium_variant,2069
85plus,female,200909.753,900,medium_variant,2069
90plus,female,93180.707,900,medium_variant,2069
total,female,5219267.488,900,medium_variant,2069
0,male,70836.388,900,medium_variant,2069
0_1,male,141594.112,900,medium_variant,2069
0_4,male,353420.503,900,medium_variant,2069
0_14,male,1059140.247,900,medium_variant,2069
0_17,male,1271687.23,900,medium_variant,2069
0_19,male,1413373.135,900,medium_variant,2069
0_24,male,1766431.036,900,medium_variant,2069
3_4,male,141173.557,900,medium_variant,2069
3_5,male,211714.289,900,medium_variant,2069
3_6,male,282225.498,900,medium_variant,2069
4_5,male,141129.195,900,medium_variant,2069
4_6,male,211640.404,900,medium_variant,2069
5_14,male,705719.744,900,medium_variant,2069
5_10,male,423090.074,900,medium_variant,2069
5_11,male,493654.107,900,medium_variant,2069
6_9,male,282020.556,900,medium_variant,2069
6_10,male,352549.342,900,medium_variant,2069
6_11,male,423113.375,900,medium_variant,2069
6_12,male,493734.488,900,medium_variant,2069
7_10,male,282038.133,900,medium_variant,2069
7_12,male,423223.279,900,medium_variant,2069
11_16,male,424306.177,900,medium_variant,2069
11_17,male,495176.653,900,medium_variant,2069
11_18,male,566032.077,900,medium_variant,2069
12_14,male,212065.637,900,medium_variant,2069
12_16,male,353742.144,900,medium_variant,2069
12_17,male,424612.62,900,medium_variant,2069
12_18,male,495468.044,900,medium_variant,2069
13_17,male,353991.507,900,medium_variant,2069
13_18,male,424846.931,900,medium_variant,2069
13_19,male,495677.412,900,medium_variant,2069
15_17,male,212546.983,900,medium_variant,2069
18_23,male,424362.136,900,medium_variant,2069
15_24,male,707290.789,900,medium_variant,2069
15_49,male,2388861.234,900,medium_variant,2069
15_59,male,3014291.087,900,medium_variant,2069
15_64,male,3291949.079,900,medium_variant,2069
20_64,male,2937716.191,900,medium_variant,2069
20_69,male,3184861.771,900,medium_variant,2069
25_49,male,1681570.445,900,medium_variant,2069
25_64,male,2584658.29,900,medium_variant,2069
25_69,male,2831803.87,900,medium_variant,2069
15plus,male,4236614.367,900,medium_variant,2069
16plus,male,4165797.243,900,medium_variant,2069
17plus,male,4094937.86,900,medium_variant,2069
18plus,male,4024067.384,900,medium_variant,2069
20plus,male,3882381.479,900,medium_variant,2069
21plus,male,3811588.918,900,medium_variant,2069
25plus,male,3529323.578,900,medium_variant,2069
50plus,male,1847753.133,900,medium_variant,2069
60plus,male,1222323.28,900,medium_variant,2069
65plus,male,944665.288,900,medium_variant,2069
70plus,male,697519.708,900,medium_variant,2069
75plus,male,479719.642,900,medium_variant,2069
80plus,male,289071.044,900,medium_variant,2069
85plus,male,143399.277,900,medium_variant,2069
90plus,male,59476.864,900,medium_variant,2069
total,male,5295754.614,900,medium_variant,2069
total,female,7056728.151,900,constant_fertility,2070
0_4,female,770435.333,900,constant_fertility,2070
0_14,female,2069067.809,900,constant_fertility,2070
0_19,female,2623720.647,900,constant_fertility,2070
0_24,female,3127680.613,900,constant_fertility,2070
5_14,female,1298632.476,900,constant_fertility,2070
15plus,female,4987660.342,900,constant_fertility,2070
15_24,female,1058612.804,900,constant_fertility,2070
15_49,female,3030507.72,900,constant_fertility,2070
15_59,female,3650363.911,900,constant_fertility,2070
15_64,female,3926736.45,900,constant_fertility,2070
20plus,female,4433007.504,900,constant_fertility,2070
20_64,female,3372083.612,900,constant_fertility,2070
20_69,female,3623336.454,900,constant_fertility,2070
25plus,female,3929047.538,900,constant_fertility,2070
25_49,female,1971894.916,900,constant_fertility,2070
25_64,female,2868123.646,900,constant_fertility,2070
25_69,female,3119376.488,900,constant_fertility,2070
50plus,female,1957152.622,900,constant_fertility,2070
60plus,female,1337296.431,900,constant_fertility,2070
65plus,female,1060923.892,900,constant_fertility,2070
70plus,female,809671.05,900,constant_fertility,2070
75plus,female,583323.181,900,constant_fertility,2070
80plus,female,376729.127,900,constant_fertility,2070
85plus,female,204566.966,900,constant_fertility,2070
90plus,female,93543.508,900,constant_fertility,2070
total,male,7238518.99,900,constant_fertility,2070
0_4,male,810025.943,900,constant_fertility,2070
0_14,male,2176341.636,900,constant_fertility,2070
0_19,male,2760322.683,900,constant_fertility,2070
0_24,male,3290724.608,900,constant_fertility,2070
5_14,male,1366315.693,900,constant_fertility,2070
15plus,male,5062177.354,900,constant_fertility,2070
15_24,male,1114382.972,900,constant_fertility,2070
15_49,male,3184589.872,900,constant_fertility,2070
15_59,male,3826992.48,900,constant_fertility,2070
15_64,male,4108082.912,900,constant_fertility,2070
20plus,male,4478196.307,900,constant_fertility,2070
20_64,male,3524101.865,900,constant_fertility,2070
20_69,male,3774108.637,900,constant_fertility,2070
25plus,male,3947794.382,900,constant_fertility,2070
25_49,male,2070206.9,900,constant_fertility,2070
25_64,male,2993699.94,900,constant_fertility,2070
25_69,male,3243706.712,900,constant_fertility,2070
50plus,male,1877587.482,900,constant_fertility,2070
60plus,male,1235184.874,900,constant_fertility,2070
65plus,male,954094.442,900,constant_fertility,2070
70plus,male,704087.67,900,constant_fertility,2070
75plus,male,485713.188,900,constant_fertility,2070
80plus,male,294989.774,900,constant_fertility,2070
85plus,male,146105.255,900,constant_fertility,2070
90plus,male,59187.811,900,constant_fertility,2070
total,female,4586167.155,900,constant_mortality,2070
0_4,female,297626.006,900,constant_mortality,2070
0_14,female,896570.849,900,constant_mortality,2070
0_19,female,1201846.954,900,constant_mortality,2070
0_24,female,1509445.901,900,constant_mortality,2070
5_14,female,598944.843,900,constant_mortality,2070
15plus,female,3689596.306,900,constant_mortality,2070
15_24,female,612875.052,900,constant_mortality,2070
15_49,female,2101072.961,900,constant_mortality,2070
15_59,female,2662648.227,900,constant_mortality,2070
15_64,female,2913173.244,900,constant_mortality,2070
20plus,female,3384320.201,900,constant_mortality,2070
20_64,female,2607897.139,900,constant_mortality,2070
20_69,female,2827724.815,900,constant_mortality,2070
25plus,female,3076721.254,900,constant_mortality,2070
25_49,female,1488197.909,900,constant_mortality,2070
25_64,female,2300298.192,900,constant_mortality,2070
25_69,female,2520125.868,900,constant_mortality,2070
50plus,female,1588523.345,900,constant_mortality,2070
60plus,female,1026948.079,900,constant_mortality,2070
65plus,female,776423.062,900,constant_mortality,2070
70plus,female,556595.386,900,constant_mortality,2070
75plus,female,369356.1,900,constant_mortality,2070
80plus,female,212482.148,900,constant_mortality,2070
85plus,female,98065.445,900,constant_mortality,2070
90plus,female,36218.728,900,constant_mortality,2070
total,male,4601654.471,900,constant_mortality,2070
0_4,male,311719.259,900,constant_mortality,2070
0_14,male,938978.849,900,constant_mortality,2070
0_19,male,1258898.613,900,constant_mortality,2070
0_24,male,1580905.94,900,constant_mortality,2070
5_14,male,627259.59,900,constant_mortality,2070
15plus,male,3662675.622,900,constant_mortality,2070
15_24,male,641927.091,900,constant_mortality,2070
15_49,male,2191577.255,900,constant_mortality,2070
15_59,male,2761277.975,900,constant_mortality,2070
15_64,male,3007352.486,900,constant_mortality,2070
20plus,male,3342755.858,900,constant_mortality,2070
20_64,male,2687432.722,900,constant_mortality,2070
20_69,male,2896049.272,900,constant_mortality,2070
25plus,male,3020748.531,900,constant_mortality,2070
25_49,male,1549650.164,900,constant_mortality,2070
25_64,male,2365425.395,900,constant_mortality,2070
25_69,male,2574041.945,900,constant_mortality,2070
50plus,male,1471098.367,900,constant_mortality,2070
60plus,male,901397.647,900,constant_mortality,2070
65plus,male,655323.136,900,constant_mortality,2070
70plus,male,446706.586,900,constant_mortality,2070
75plus,male,277548.311,900,constant_mortality,2070
80plus,male,146331.666,900,constant_mortality,2070
85plus,male,60403.36,900,constant_mortality,2070
90plus,male,19476.31,900,constant_mortality,2070
total,female,6398499.281,900,high_variant,2070
0_4,female,521022.282,900,high_variant,2070
0_14,female,1516563.971,900,high_variant,2070
0_19,female,1992842.498,900,high_variant,2070
0_24,female,2448434.346,900,high_variant,2070
5_14,female,995541.689,900,high_variant,2070
15plus,female,4881935.31,900,high_variant,2070
15_24,female,931870.375,900,high_variant,2070
15_49,female,2906246.045,900,high_variant,2070
15_59,female,3544638.879,900,high_variant,2070
15_64,female,3821011.418,900,high_variant,2070
20plus,female,4405656.783,900,high_variant,2070
20_64,female,3344732.891,900,high_variant,2070
20_69,female,3595985.733,900,high_variant,2070
25plus,female,3950064.935,900,high_variant,2070
25_49,female,1974375.67,900,high_variant,2070
25_64,female,2889141.043,900,high_variant,2070
25_69,female,3140393.885,900,high_variant,2070
50plus,female,1975689.265,900,high_variant,2070
60plus,female,1337296.431,900,high_variant,2070
65plus,female,1060923.892,900,high_variant,2070
70plus,female,809671.05,900,high_variant,2070
75plus,female,583323.181,900,high_variant,2070
80plus,female,376729.127,900,high_variant,2070
85plus,female,204566.966,900,high_variant,2070
90plus,female,93543.508,900,high_variant,2070
total,male,6538758.978,900,high_variant,2070
0_4,male,547895.689,900,high_variant,2070
0_14,male,1594043.155,900,high_variant,2070
0_19,male,2094502,900,high_variant,2070
0_24,male,2572843.811,900,high_variant,2070
5_14,male,1046147.466,900,high_variant,2070
15plus,male,4944715.823,900,high_variant,2070
15_24,male,978800.656,900,high_variant,2070
15_49,male,3047641.237,900,high_variant,2070
15_59,male,3709530.949,900,high_variant,2070
15_64,male,3990621.381,900,high_variant,2070
20plus,male,4444256.978,900,high_variant,2070
20_64,male,3490162.536,900,high_variant,2070
20_69,male,3740169.308,900,high_variant,2070
25plus,male,3965915.167,900,high_variant,2070
25_49,male,2068840.581,900,high_variant,2070
25_64,male,3011820.725,900,high_variant,2070
25_69,male,3261827.497,900,high_variant,2070
50plus,male,1897074.586,900,high_variant,2070
60plus,male,1235184.874,900,high_variant,2070
65plus,male,954094.442,900,high_variant,2070
70plus,male,704087.67,900,high_variant,2070
75plus,male,485713.188,900,high_variant,2070
80plus,male,294989.774,900,high_variant,2070
85plus,male,146105.255,900,high_variant,2070
90plus,male,59187.811,900,high_variant,2070
total,female,4871988.157,900,instant_replacement,2070
0_4,female,298467.586,900,instant_replacement,2070
0_14,female,895448.575,900,instant_replacement,2070
0_19,female,1194971.546,900,instant_replacement,2070
0_24,female,1493380.227,900,instant_replacement,2070
5_14,female,596980.989,900,instant_replacement,2070
15plus,female,3976539.582,900,instant_replacement,2070
15_24,female,597931.652,900,instant_replacement,2070
15_49,female,2060512.673,900,instant_replacement,2070
15_59,female,2639451.681,900,instant_replacement,2070
15_64,female,2915756.8,900,instant_replacement,2070
20plus,female,3677016.611,900,instant_replacement,2070
20_64,female,2616233.829,900,instant_replacement,2070
20_69,female,2867433.363,900,instant_replacement,2070
25plus,female,3378607.93,900,instant_replacement,2070
25_49,female,1462581.021,900,instant_replacement,2070
25_64,female,2317825.148,900,instant_replacement,2070
25_69,female,2569024.682,900,instant_replacement,2070
50plus,female,1916026.909,900,instant_replacement,2070
60plus,female,1337087.901,900,instant_replacement,2070
65plus,female,1060782.782,900,instant_replacement,2070
70plus,female,809583.248,900,instant_replacement,2070
75plus,female,583274.731,900,instant_replacement,2070
80plus,female,376706.602,900,instant_replacement,2070
85plus,female,204558.78,900,instant_replacement,2070
90plus,female,93541.397,900,instant_replacement,2070
total,male,4957446.519,900,instant_replacement,2070
