variant,continent,year,oldagedependencyratio2064
no_change,909,2035,27.6683090765678
high_variant,909,2040,30.9699893669633
low_variant,909,2040,31.7405788842746
constant_fertility,909,2040,31.185799299662
instant_replacement,909,2040,31.6325380296381
zero_migration,909,2040,34.6985889436918
constant_mortality,909,2040,28.6143064644621
no_change,909,2040,28.4636036208044
high_variant,909,2045,30.765610059906
low_variant,909,2045,32.7566960057107
constant_fertility,909,2045,31.2826376544214
instant_replacement,909,2045,32.1956583528815
zero_migration,909,2045,35.6767155059487
constant_mortality,909,2045,28.23965948443
no_change,909,2045,27.8411907044212
high_variant,909,2050,31.3583796107336
low_variant,909,2050,34.9868097310053
constant_fertility,909,2050,32.2134520079394
instant_replacement,909,2050,33.6708245931738
zero_migration,909,2050,37.6178235851476
constant_mortality,909,2050,28.7922003868024
no_change,909,2050,28.0440303293077
high_variant,909,2055,32.0427079088253
low_variant,909,2055,37.4455617426995
constant_fertility,909,2055,33.1211418240955
instant_replacement,909,2055,35.2197892892038
zero_migration,909,2055,39.485696256255
constant_mortality,909,2055,29.4745574536011
no_change,909,2055,28.2697658099119
high_variant,909,2060,32.670484274497
low_variant,909,2060,40.0747666758859
constant_fertility,909,2060,33.880535150884
instant_replacement,909,2060,36.7667971065933
zero_migration,909,2060,41.1147993637486
constant_mortality,909,2060,30.148237377186
no_change,909,2060,28.3736002442267
high_variant,909,2065,32.819298615426
low_variant,909,2065,42.4521254430898
constant_fertility,909,2065,34.0914232537439
instant_replacement,909,2065,37.8860088137589
zero_migration,909,2065,41.951165153181
constant_mortality,909,2065,30.3839131834446
no_change,909,2065,27.960998440242
high_variant,909,2070,32.7325408449548
low_variant,909,2070,44.9986722256918
constant_fertility,909,2070,34.045166902922
instant_replacement,909,2070,38.8558609141519
zero_migration,909,2070,42.4596320309064
constant_mortality,909,2070,30.4626743024171
no_change,909,2070,27.308436899135
high_variant,909,2075,32.9914646324841
low_variant,909,2075,48.7219382307221
constant_fertility,909,2075,34.3504243780686
instant_replacement,909,2075,40.3892231987054
zero_migration,909,2075,43.6936392261042
constant_mortality,909,2075,31.062578082585
no_change,909,2075,27.0028871950042
high_variant,909,2080,33.2077003545825
low_variant,909,2080,53.1320050359297
constant_fertility,909,2080,34.5511516889703
instant_replacement,909,2080,41.9710772532907
zero_migration,909,2080,45.0967541210203
constant_mortality,909,2080,31.7622142500581
no_change,909,2080,26.6576455390506
high_variant,909,2085,34.4092347857021
low_variant,909,2085,56.6386181244638
constant_fertility,909,2085,35.0885195724995
instant_replacement,909,2085,43.1266054032733
zero_migration,909,2085,46.5882971635064
constant_mortality,909,2085,32.7380272280208
no_change,909,2085,26.7180164500156
high_variant,909,2090,35.9787185919493
low_variant,909,2090,59.2579647945168
constant_fertility,909,2090,35.5769661090622
instant_replacement,909,2090,44.5206390637499
zero_migration,909,2090,48.0410945475909
constant_mortality,909,2090,33.6390104976608
no_change,909,2090,26.7550242694392
high_variant,909,2095,37.6611529787552
low_variant,909,2095,61.2867573426722
constant_fertility,909,2095,35.9480154435068
instant_replacement,909,2095,46.0690195605879
zero_migration,909,2095,49.382148658854
constant_mortality,909,2095,34.3560231648247
no_change,909,2095,26.6268096386971
high_variant,909,2100,39.0287971538452
low_variant,909,2100,63.5745587987072
constant_fertility,909,2100,36.1876778804903
instant_replacement,909,2100,47.6875447059328
zero_migration,909,2100,50.5977647878223
constant_mortality,909,2100,34.8524764367671
no_change,909,2100,26.3080195090083
