region,variant,freq,year,noofbirth
927,zero_migration,5yearly,2055,1447.308
927,constant_fertility,5yearly,2060,2469.838
927,constant_mortality,5yearly,2060,2190.041
927,high_variant,5yearly,2060,3401.904
927,instant_replacement,5yearly,2060,2863.476
927,low_variant,5yearly,2060,1258.343
927,medium_variant,5yearly,2060,2200.483
927,momentum,5yearly,2060,1884.237
927,no_change,5yearly,2060,2458.223
927,zero_migration,5yearly,2060,1393.884
927,constant_fertility,5yearly,2065,2517.08
927,constant_mortality,5yearly,2065,2212.736
927,high_variant,5yearly,2065,3502.363
927,instant_replacement,5yearly,2065,2924.301
927,low_variant,5yearly,2065,1245.416
927,medium_variant,5yearly,2065,2225.185
927,momentum,5yearly,2065,1862.03
927,no_change,5yearly,2065,2503.089
927,zero_migration,5yearly,2065,1358.837
927,constant_fertility,5yearly,2070,2574.426
927,constant_mortality,5yearly,2070,2249.237
927,high_variant,5yearly,2070,3641.816
927,instant_replacement,5yearly,2070,3013.959
927,low_variant,5yearly,2070,1239.122
927,medium_variant,5yearly,2070,2263.924
927,momentum,5yearly,2070,1874.946
927,no_change,5yearly,2070,2557.773
927,zero_migration,5yearly,2070,1342.937
927,constant_fertility,5yearly,2075,2628.472
927,constant_mortality,5yearly,2075,2283.286
927,high_variant,5yearly,2075,3815.071
927,instant_replacement,5yearly,2075,3118.167
927,low_variant,5yearly,2075,1220.396
927,medium_variant,5yearly,2075,2300.394
927,momentum,5yearly,2075,1905.492
927,no_change,5yearly,2075,2608.914
927,zero_migration,5yearly,2075,1329.698
927,constant_fertility,5yearly,2080,2667.561
927,constant_mortality,5yearly,2080,2305.205
927,high_variant,5yearly,2080,3996.393
927,instant_replacement,5yearly,2080,3211.16
927,low_variant,5yearly,2080,1186.954
927,medium_variant,5yearly,2080,2324.836
927,momentum,5yearly,2080,1926.77
927,no_change,5yearly,2080,2644.966
927,zero_migration,5yearly,2080,1307.7
927,constant_fertility,5yearly,2085,2690.5
927,constant_mortality,5yearly,2085,2310.262
927,high_variant,5yearly,2085,4153.032
927,instant_replacement,5yearly,2085,3276.126
927,low_variant,5yearly,2085,1144.242
927,medium_variant,5yearly,2085,2332.406
927,momentum,5yearly,2085,1923.913
927,no_change,5yearly,2085,2664.831
927,zero_migration,5yearly,2085,1274.118
927,constant_fertility,5yearly,2090,2704.904
927,constant_mortality,5yearly,2090,2306.249
927,high_variant,5yearly,2090,4277.956
927,instant_replacement,5yearly,2090,3317.206
927,low_variant,5yearly,2090,1103.518
927,medium_variant,5yearly,2090,2330.892
927,momentum,5yearly,2090,1903.687
927,no_change,5yearly,2090,2676.113
927,zero_migration,5yearly,2090,1237.536
927,constant_fertility,5yearly,2095,2719.14
927,constant_mortality,5yearly,2095,2303.145
927,high_variant,5yearly,2095,4390.126
927,instant_replacement,5yearly,2095,3353.014
927,low_variant,5yearly,2095,1070.589
927,medium_variant,5yearly,2095,2330.357
927,momentum,5yearly,2095,1885.608
927,no_change,5yearly,2095,2687.112
927,zero_migration,5yearly,2095,1207.54
