global,year,variant,agebroad,sexratio_maleper100female
900,2055,momentum,25_49,105.36606260042
900,2055,no_change,25_49,105.135946236025
900,2055,zero_migration,25_49,105.148608155737
900,2055,constant_fertility,25_64,104.194816730421
900,2055,constant_mortality,25_64,103.413795878527
900,2055,high_variant,25_64,104.208838383596
900,2055,instant_replacement,25_64,104.39478546759
900,2055,low_variant,25_64,103.933298599436
900,2055,medium_variant,25_64,104.079982821636
900,2055,momentum,25_64,103.58913088686
900,2055,no_change,25_64,103.561165920743
900,2055,zero_migration,25_64,103.994322207375
900,2055,constant_fertility,25_69,103.343050267506
900,2055,constant_mortality,25_69,102.394332538398
900,2055,high_variant,25_69,103.374682908781
900,2055,instant_replacement,25_69,103.462053059483
900,2055,low_variant,25_69,103.023933674595
900,2055,medium_variant,25_69,103.209566751859
900,2055,momentum,25_69,102.57256737391
900,2055,no_change,25_69,102.562158304921
900,2055,zero_migration,25_69,103.177239017067
900,2055,constant_fertility,50plus,92.9259035013292
900,2055,constant_mortality,50plus,91.5602717128234
900,2055,high_variant,50plus,92.9259034474961
900,2055,instant_replacement,50plus,92.9259248028959
900,2055,low_variant,50plus,92.9259036089955
900,2055,medium_variant,50plus,92.9259035013292
900,2055,momentum,50plus,91.7421608982766
900,2055,no_change,50plus,91.5602752705793
900,2055,zero_migration,50plus,93.1063198904183
900,2055,constant_fertility,60plus,88.2877896061422
900,2055,constant_mortality,60plus,86.3173960211422
900,2055,high_variant,60plus,88.2877895313989
900,2055,instant_replacement,60plus,88.2877826730531
900,2055,low_variant,60plus,88.2877896061422
900,2055,medium_variant,60plus,88.2877896061422
900,2055,momentum,60plus,86.6651305237771
900,2055,no_change,60plus,86.3174235732851
900,2055,zero_migration,60plus,88.6154512823297
900,2055,constant_fertility,65plus,85.1274547199116
900,2055,constant_mortality,65plus,82.7196401923686
900,2055,high_variant,65plus,85.1274546272308
900,2055,instant_replacement,65plus,85.1274351278291
900,2055,low_variant,65plus,85.1274547199116
900,2055,medium_variant,65plus,85.1274547199116
900,2055,momentum,65plus,83.1445198812036
900,2055,no_change,65plus,82.7196820053976
900,2055,zero_migration,65plus,85.521279600094
900,2055,constant_fertility,70plus,81.2341243640194
900,2055,constant_mortality,70plus,78.241156840573
900,2055,high_variant,70plus,81.2341242412028
900,2055,instant_replacement,70plus,81.2340927429148
900,2055,low_variant,70plus,81.2341243640194
900,2055,medium_variant,70plus,81.2341243640194
900,2055,momentum,70plus,78.6467914590925
900,2055,no_change,70plus,78.2412131463101
900,2055,zero_migration,70plus,81.6066475550484
900,2055,constant_fertility,75plus,76.9700402269926
900,2055,constant_mortality,75plus,73.2855312902418
900,2055,high_variant,75plus,76.970040054988
900,2055,instant_replacement,75plus,76.9700147537475
900,2055,low_variant,75plus,76.9700402269926
900,2055,medium_variant,75plus,76.9700402269926
900,2055,momentum,75plus,73.5822423280983
900,2055,no_change,75plus,73.2855865515068
900,2055,zero_migration,75plus,77.2407405817715
900,2055,constant_fertility,80plus,72.0505295257939
900,2055,constant_mortality,80plus,67.7508405619487
900,2055,high_variant,80plus,72.0505292670898
900,2055,instant_replacement,80plus,72.0505213287558
900,2055,low_variant,80plus,72.0505295257939
900,2055,medium_variant,80plus,72.0505295257939
900,2055,momentum,80plus,67.9268476153577
900,2055,no_change,80plus,67.7508827461916
900,2055,zero_migration,80plus,72.2061568177171
900,2055,constant_fertility,85plus,65.3729455745977
900,2055,constant_mortality,85plus,60.9117816787357
900,2055,high_variant,85plus,65.3729451285315
900,2055,instant_replacement,85plus,65.3729435783612
900,2055,low_variant,85plus,65.3729455745977
900,2055,medium_variant,85plus,65.3729455745977
900,2055,momentum,85plus,60.9813975412712
900,2055,no_change,85plus,60.9118056903437
900,2055,zero_migration,85plus,65.4207514576651
900,2055,constant_fertility,90plus,56.5116910531138
900,2055,constant_mortality,90plus,52.6560761575088
900,2055,high_variant,90plus,56.5116910531138
900,2055,instant_replacement,90plus,56.5116972727211
900,2055,low_variant,90plus,56.5116910531138
900,2055,medium_variant,90plus,56.5116910531138
900,2055,momentum,90plus,52.6759315685123
900,2055,no_change,90plus,52.6560914370735
900,2055,zero_migration,90plus,56.507074553164
900,2060,constant_fertility,"Region, subregion, country or area *",WORLD
900,2060,constant_mortality,"Region, subregion, country or area *",WORLD
900,2060,high_variant,"Region, subregion, country or area *",WORLD
900,2060,instant_replacement,"Region, subregion, country or area *",WORLD
900,2060,low_variant,"Region, subregion, country or area *",WORLD
900,2060,medium_variant,"Region, subregion, country or area *",WORLD
900,2060,momentum,"Region, subregion, country or area *",WORLD
900,2060,no_change,"Region, subregion, country or area *",WORLD
900,2060,zero_migration,"Region, subregion, country or area *",WORLD
900,2060,constant_fertility,total,101.798518457265
900,2060,constant_mortality,total,100.453110253219
900,2060,high_variant,total,101.524471341007
900,2060,instant_replacement,total,101.084689284542
900,2060,low_variant,total,100.094470967487
900,2060,medium_variant,total,100.87730814366
900,2060,momentum,total,100.781344542762
900,2060,no_change,total,101.439244533782
900,2060,zero_migration,total,100.908842634365
900,2060,medium_variant,0_1,104.968942804872
900,2060,constant_fertility,0_4,105.270416054971
900,2060,constant_mortality,0_4,104.80301248068
900,2060,high_variant,0_4,105.077701455426
900,2060,instant_replacement,0_4,105.628953620878
900,2060,low_variant,0_4,104.769920395622
900,2060,medium_variant,0_4,104.955857559639
900,2060,momentum,0_4,105.468872065088
900,2060,no_change,0_4,105.128803002359
900,2060,zero_migration,0_4,104.962799572953
900,2060,constant_fertility,0_14,105.304162451867
900,2060,constant_mortality,0_14,104.853468421313
900,2060,high_variant,0_14,105.087826257843
900,2060,instant_replacement,0_14,105.7058567975
900,2060,low_variant,0_14,104.761041960795
900,2060,medium_variant,0_14,104.956488180511
900,2060,momentum,0_14,105.578430892564
900,2060,no_change,0_14,105.219554618137
900,2060,zero_migration,0_14,104.965342254137
900,2060,medium_variant,0_17,104.959869514349
900,2060,constant_fertility,0_19,105.334056123388
900,2060,constant_mortality,0_19,104.881686792818
900,2060,high_variant,0_19,105.09152619204
900,2060,instant_replacement,0_19,105.721511495398
900,2060,low_variant,0_19,104.770271548727
900,2060,medium_variant,0_19,104.962113436212
900,2060,momentum,0_19,105.605699634629
900,2060,no_change,0_19,105.274795618245
900,2060,zero_migration,0_19,104.971545677543
900,2060,constant_fertility,0_24,105.347595331368
900,2060,constant_mortality,0_24,104.902202658498
900,2060,high_variant,0_24,105.094532871554
900,2060,instant_replacement,0_24,105.729388311074
900,2060,low_variant,0_24,104.77862252005
900,2060,medium_variant,0_24,104.967652645381
900,2060,momentum,0_24,105.614481169869
900,2060,no_change,0_24,105.304980474271
900,2060,zero_migration,0_24,104.974564092406
900,2060,medium_variant,3_4,104.944337814273
900,2060,medium_variant,3_5,104.94326546643
900,2060,medium_variant,3_6,104.942902691164
900,2060,medium_variant,4_5,104.941796609214
900,2060,medium_variant,4_6,104.941802837559
900,2060,medium_variant,5_10,104.947605714383
900,2060,medium_variant,5_11,104.950092469187
900,2060,constant_fertility,5_14,105.323791975669
900,2060,constant_mortality,5_14,104.87845490543
900,2060,high_variant,5_14,105.093176167425
900,2060,instant_replacement,5_14,105.744361713216
900,2060,low_variant,5_14,104.756924159335
900,2060,medium_variant,5_14,104.9568029948
900,2060,momentum,5_14,105.633834592438
900,2060,no_change,5_14,105.271655818134
900,2060,zero_migration,5_14,104.966611192228
900,2060,medium_variant,6_9,104.946584607775
900,2060,medium_variant,6_10,104.948901163159
900,2060,medium_variant,6_11,104.951586003103
900,2060,medium_variant,6_12,104.95427339072
900,2060,medium_variant,7_10,104.950671406419
900,2060,medium_variant,7_12,104.956348386789
900,2060,medium_variant,11_16,104.972419904948
900,2060,medium_variant,11_17,104.973279102153
900,2060,medium_variant,11_18,104.974241846188
900,2060,medium_variant,12_14,104.972479019223
900,2060,medium_variant,12_16,104.973906805584
900,2060,medium_variant,12_17,104.974662950861
900,2060,medium_variant,12_18,104.975567330923
900,2060,medium_variant,13_17,104.975518581962
900,2060,medium_variant,13_18,104.976432562858
900,2060,medium_variant,13_19,104.977505801053
900,2060,constant_fertility,15plus,100.458546368956
900,2060,constant_mortality,15plus,99.3427231964226
900,2060,high_variant,15plus,100.381900457352
900,2060,instant_replacement,15plus,100.009150848385
900,2060,low_variant,15plus,99.2337939668169
900,2060,medium_variant,15plus,99.8549569077422
900,2060,momentum,15plus,99.5695529881766
900,2060,no_change,15plus,100.012365758064
900,2060,zero_migration,15plus,99.8902598631185
900,2060,medium_variant,15_17,104.976856650226
900,2060,constant_fertility,15_24,105.430098163531
900,2060,constant_mortality,15_24,104.974847102964
900,2060,high_variant,15_24,105.105883975826
900,2060,instant_replacement,15_24,105.764832622786
900,2060,low_variant,15_24,104.802267657314
900,2060,medium_variant,15_24,104.984644699545
900,2060,momentum,15_24,105.669377196593
900,2060,no_change,15_24,105.462271228722
900,2060,zero_migration,15_24,104.988599666012
900,2060,constant_fertility,15_49,105.228113168997
900,2060,constant_mortality,15_49,104.756099552015
900,2060,high_variant,15_49,105.074915865567
900,2060,instant_replacement,15_49,105.707661211689
900,2060,low_variant,15_49,104.805099949659
900,2060,medium_variant,15_49,104.961097219723
900,2060,momentum,15_49,105.33537270462
900,2060,no_change,15_49,105.078200458443
900,2060,zero_migration,15_49,104.91873510406
900,2060,constant_fertility,15_59,104.877371143316
900,2060,constant_mortality,15_59,104.158646109332
900,2060,high_variant,15_59,104.752537743397
900,2060,instant_replacement,15_59,105.178135757629
900,2060,low_variant,15_59,104.440867241483
900,2060,medium_variant,15_59,104.615784204402
900,2060,momentum,15_59,104.569401320669
900,2060,no_change,15_59,104.493119729113
900,2060,zero_migration,15_59,104.559456363612
900,2060,constant_fertility,15_64,104.529838004188
900,2060,constant_mortality,15_64,103.649944857914
900,2060,high_variant,15_64,104.415598676048
900,2060,instant_replacement,15_64,104.735176433866
900,2060,low_variant,15_64,104.034890324179
900,2060,medium_variant,15_64,104.246453287911
900,2060,momentum,15_64,104.000708229148
900,2060,no_change,15_64,104.014749786572
900,2060,zero_migration,15_64,104.187647482263
900,2060,medium_variant,16plus,99.7682108530598
900,2060,medium_variant,17plus,99.6786011649921
900,2060,medium_variant,18plus,99.586019408229
900,2060,medium_variant,18_23,104.987605975127
900,2060,constant_fertility,20plus,99.8738742357562
900,2060,constant_mortality,20plus,98.8206641068525
900,2060,high_variant,20plus,99.8737709231592
900,2060,instant_replacement,20plus,99.5270719542425
900,2060,low_variant,20plus,98.8297814329679
900,2060,medium_variant,20plus,99.3914865896344
900,2060,momentum,20plus,99.0149104809169
900,2060,no_change,20plus,99.3623806469751
900,2060,zero_migration,20plus,99.4279239682711
900,2060,constant_fertility,20_64,104.387986351314
900,2060,constant_mortality,20_64,103.491200911431
900,2060,high_variant,20_64,104.317892752341
900,2060,instant_replacement,20_64,104.616220301622
900,2060,low_variant,20_64,103.957630862633
900,2060,medium_variant,20_64,104.156674706387
900,2060,momentum,20_64,103.800300264828
900,2060,no_change,20_64,103.793735440872
900,2060,zero_migration,20_64,104.089088334096
900,2060,constant_fertility,20_69,103.813273540003
900,2060,constant_mortality,20_69,102.731666642043
900,2060,high_variant,20_69,103.756711405986
900,2060,instant_replacement,20_69,103.939656004939
900,2060,low_variant,20_69,103.303782345754
900,2060,medium_variant,20_69,103.551941532017
900,2060,momentum,20_69,103.002860226624
900,2060,no_change,20_69,103.070236221816
900,2060,zero_migration,20_69,103.499534317006
900,2060,medium_variant,21plus,99.2892671758044
900,2060,constant_fertility,25plus,99.2061432326946
900,2060,constant_mortality,25plus,98.1949972329098
900,2060,high_variant,25plus,99.2777797320022
900,2060,instant_replacement,25plus,98.9572624488871
900,2060,low_variant,25plus,98.3488330737313
900,2060,medium_variant,25plus,98.8437196080954
900,2060,momentum,25plus,98.3564109512968
900,2060,no_change,25plus,98.6070770414456
900,2060,zero_migration,25plus,98.8829471756824
900,2060,constant_fertility,25_49,105.125053180857
900,2060,constant_mortality,25_49,104.665705526745
900,2060,high_variant,25_49,105.060515256946
900,2060,instant_replacement,25_49,105.684486464041
900,2060,low_variant,25_49,104.806141457285
900,2060,medium_variant,25_49,104.951214380348
900,2060,momentum,25_49,105.197212262707
900,2060,no_change,25_49,104.886453575424
900,2060,zero_migration,25_49,104.889356850436
900,2060,constant_fertility,25_64,104.217251248464
900,2060,constant_mortality,25_64,103.288049023297
900,2060,high_variant,25_64,104.194692556176
900,2060,instant_replacement,25_64,104.467222834591
900,2060,low_variant,25_64,103.858695497456
900,2060,medium_variant,25_64,104.042210769998
900,2060,momentum,25_64,103.552194005069
900,2060,no_change,25_64,103.5221697608
900,2060,zero_migration,25_64,103.965573637162
900,2060,constant_fertility,25_69,103.57060334116
900,2060,constant_mortality,25_69,102.452773026632
900,2060,high_variant,25_69,103.564216547758
900,2060,instant_replacement,25_69,103.725807339933
900,2060,low_variant,25_69,103.146741313129
900,2060,medium_variant,25_69,103.37292946923
900,2060,momentum,25_69,102.680693485912
900,2060,no_change,25_69,102.713434346096
900,2060,zero_migration,25_69,103.314042566194
900,2060,constant_fertility,50plus,93.434059496401
900,2060,constant_mortality,50plus,91.8994635784115
900,2060,high_variant,50plus,93.4340602313499
900,2060,instant_replacement,50plus,93.4341286757432
900,2060,low_variant,50plus,93.4340595336659
900,2060,medium_variant,50plus,93.4340578202891
900,2060,momentum,50plus,92.0215979357098
900,2060,no_change,50plus,91.8994632086835
900,2060,zero_migration,50plus,93.5595470583438
900,2060,constant_fertility,60plus,88.9313551774901
900,2060,constant_mortality,60plus,86.6954252120283
900,2060,high_variant,60plus,88.9313551054891
900,2060,instant_replacement,60plus,88.9313884018612
900,2060,low_variant,60plus,88.9313553214921
900,2060,medium_variant,60plus,88.9313551774901
900,2060,momentum,60plus,86.9376948968623
900,2060,no_change,60plus,86.6954588372229
900,2060,zero_migration,60plus,89.1649037281589
900,2060,constant_fertility,65plus,85.9604909845471
900,2060,constant_mortality,65plus,83.2329437121674
900,2060,high_variant,65plus,85.9604908965838
900,2060,instant_replacement,65plus,85.9605130395616
900,2060,low_variant,65plus,85.9604911604736
900,2060,medium_variant,65plus,85.9604909845471
900,2060,momentum,65plus,83.5740973795225
900,2060,no_change,65plus,83.2329969022625
900,2060,zero_migration,65plus,86.2808341324626
900,2060,constant_fertility,70plus,82.1988158563814
900,2060,constant_mortality,70plus,78.8133398453313
900,2060,high_variant,70plus,82.1988158563814
900,2060,instant_replacement,70plus,82.1988207900797
900,2060,low_variant,70plus,82.1988160824908
900,2060,medium_variant,70plus,82.1988158563814
900,2060,momentum,70plus,79.2451694865073
900,2060,no_change,70plus,78.8134111669785
900,2060,zero_migration,70plus,82.5990325414831
900,2060,constant_fertility,75plus,77.4782543961348
900,2060,constant_mortality,75plus,73.3176534575112
900,2060,high_variant,75plus,77.4782543961349
900,2060,instant_replacement,75plus,77.4782454342521
900,2060,low_variant,75plus,77.4782547125876
900,2060,medium_variant,75plus,77.4782543961349
900,2060,momentum,75plus,73.7301142812666
900,2060,no_change,75plus,73.3177416365996
900,2060,zero_migration,75plus,77.8602046321363
900,2060,constant_fertility,80plus,72.321827348188
900,2060,constant_mortality,80plus,67.447864342962
900,2060,high_variant,80plus,72.321827348188
900,2060,instant_replacement,80plus,72.3218304719505
900,2060,low_variant,80plus,72.3218278272302
900,2060,medium_variant,80plus,72.321827348188
900,2060,momentum,80plus,67.7368922010074
900,2060,no_change,80plus,67.4479463433132
900,2060,zero_migration,80plus,72.5885511996115
900,2060,constant_fertility,85plus,66.2632983951918
900,2060,constant_mortality,85plus,60.951852877146
900,2060,high_variant,85plus,66.2632983951918
900,2060,instant_replacement,85plus,66.2633199062284
900,2060,low_variant,85plus,66.263299196967
900,2060,medium_variant,85plus,66.2632983951918
900,2060,momentum,85plus,61.1120088407073
900,2060,no_change,85plus,60.9519113113142
900,2060,zero_migration,85plus,66.4024873427522
900,2060,constant_fertility,90plus,57.7826123303122
900,2060,constant_mortality,90plus,52.8640301498845
900,2060,high_variant,90plus,57.7826123303122
900,2060,instant_replacement,90plus,57.7826396138926
900,2060,low_variant,90plus,57.7826131360609
900,2060,medium_variant,90plus,57.7826123303122
900,2060,momentum,90plus,52.9174488622836
900,2060,no_change,90plus,52.8640724626572
900,2060,zero_migration,90plus,57.808950846134
900,2065,constant_fertility,"Region, subregion, country or area *",WORLD
900,2065,constant_mortality,"Region, subregion, country or area *",WORLD
900,2065,high_variant,"Region, subregion, country or area *",WORLD
900,2065,instant_replacement,"Region, subregion, country or area *",WORLD
900,2065,low_variant,"Region, subregion, country or area *",WORLD
900,2065,medium_variant,"Region, subregion, country or area *",WORLD
900,2065,momentum,"Region, subregion, country or area *",WORLD
900,2065,no_change,"Region, subregion, country or area *",WORLD
900,2065,zero_migration,"Region, subregion, country or area *",WORLD
900,2065,constant_fertility,total,101.905595601213
900,2065,constant_mortality,total,100.328520851087
900,2065,high_variant,total,101.559698885602
900,2065,instant_replacement,total,101.082558377429
900,2065,low_variant,total,99.9345367283918
900,2065,medium_variant,total,100.834143604856
900,2065,momentum,total,100.715344224995
900,2065,no_change,total,101.488525685008
900,2065,zero_migration,total,100.859203229851
900,2065,medium_variant,0_1,105.008044353163
900,2065,constant_fertility,0_4,105.137888710204
900,2065,constant_mortality,0_4,104.769610325465
900,2065,high_variant,0_4,105.069598947505
900,2065,instant_replacement,0_4,105.627468327528
900,2065,low_variant,0_4,104.75956184864
900,2065,medium_variant,0_4,104.947723105459
900,2065,momentum,0_4,105.444683655421
900,2065,no_change,0_4,104.960020244087
900,2065,zero_migration,0_4,104.955089733208
900,2065,constant_fertility,0_14,105.158238414314
900,2065,constant_mortality,0_14,104.75123953383
900,2065,high_variant,0_14,105.024867073153
900,2065,instant_replacement,0_14,105.625127064589
900,2065,low_variant,0_14,104.690064168347
900,2065,medium_variant,0_14,104.89205758383
900,2065,momentum,0_14,105.472451536874
900,2065,no_change,0_14,105.028863444388
900,2065,zero_migration,0_14,104.900368969983
900,2065,medium_variant,0_17,104.889777340404
900,2065,constant_fertility,0_19,105.177214616639
900,2065,constant_mortality,0_19,104.768973562957
900,2065,high_variant,0_19,105.020951103597
900,2065,instant_replacement,0_19,105.645070658137
900,2065,low_variant,0_19,104.68232425175
900,2065,medium_variant,0_19,104.885718583282
900,2065,momentum,0_19,105.503514895369
900,2065,no_change,0_19,105.076653008912
900,2065,zero_migration,0_19,104.89458266962
900,2065,constant_fertility,0_24,105.184891666964
900,2065,constant_mortality,0_24,104.764404840759
900,2065,high_variant,0_24,105.001711793579
900,2065,instant_replacement,0_24,105.641006852704
900,2065,low_variant,0_24,104.663665913684
900,2065,medium_variant,0_24,104.866065492309
900,2065,momentum,0_24,105.497391240591
900,2065,no_change,0_24,105.104228351999
900,2065,zero_migration,0_24,104.872295962248
900,2065,medium_variant,3_4,104.89235991058
900,2065,medium_variant,3_5,104.882851953682
900,2065,medium_variant,3_6,104.875678369793
900,2065,medium_variant,4_5,104.872042744245
900,2065,medium_variant,4_6,104.866083656011
900,2065,medium_variant,5_10,104.855718852476
900,2065,medium_variant,5_11,104.857867869952
900,2065,constant_fertility,5_14,105.170197358281
900,2065,constant_mortality,5_14,104.742150167059
900,2065,high_variant,5_14,105.001525493604
900,2065,instant_replacement,5_14,105.623956947
900,2065,low_variant,5_14,104.657406634014
900,2065,medium_variant,5_14,104.864299368287
900,2065,momentum,5_14,105.486466578083
900,2065,no_change,5_14,105.068762828093
900,2065,zero_migration,5_14,104.873092149778
900,2065,medium_variant,6_9,104.852309119902
900,2065,medium_variant,6_10,104.854097109998
900,2065,medium_variant,6_11,104.856874284536
900,2065,medium_variant,6_12,104.859897248546
900,2065,medium_variant,7_10,104.854078133678
900,2065,medium_variant,7_12,104.860848951464
900,2065,medium_variant,11_16,104.878075228629
900,2065,medium_variant,11_17,104.877677933012
900,2065,medium_variant,11_18,104.87546213161
900,2065,medium_variant,12_14,104.879261321589
900,2065,medium_variant,12_16,104.879543020465
900,2065,medium_variant,12_17,104.878835048196
900,2065,medium_variant,12_18,104.876137797353
900,2065,medium_variant,13_17,104.879003726002
900,2065,medium_variant,13_18,104.875828852667
900,2065,medium_variant,13_19,104.8705015306
900,2065,constant_fertility,15plus,100.607710867631
900,2065,constant_mortality,15plus,99.2390311432001
900,2065,high_variant,15plus,100.464740535814
900,2065,instant_replacement,15plus,100.042699774636
900,2065,low_variant,15plus,99.099269895217
900,2065,medium_variant,15plus,99.8444152510249
900,2065,momentum,15plus,99.5189818332103
900,2065,no_change,15plus,100.098055180873
900,2065,zero_migration,15plus,99.8716832464291
900,2065,medium_variant,15_17,104.87840872136
900,2065,constant_fertility,15_24,105.236255425116
900,2065,constant_mortality,15_24,104.783764759088
900,2065,high_variant,15_24,104.963238591922
900,2065,instant_replacement,15_24,105.664911460905
900,2065,low_variant,15_24,104.628604582021
900,2065,medium_variant,15_24,104.826998677849
900,2065,momentum,15_24,105.535355872951
900,2065,no_change,15_24,105.244597101137
900,2065,zero_migration,15_24,104.830115782314
900,2065,constant_fertility,15_49,105.013315095183
900,2065,constant_mortality,15_49,104.453382023266
900,2065,high_variant,15_49,104.836885316606
900,2065,instant_replacement,15_49,105.603371308616
900,2065,low_variant,15_49,104.499473632556
900,2065,medium_variant,15_49,104.698471870834
900,2065,momentum,15_49,105.169138890684
900,2065,no_change,15_49,104.843883066128
900,2065,zero_migration,15_49,104.674499409938
900,2065,constant_fertility,15_59,104.70912384092
900,2065,constant_mortality,15_59,103.867646292801
900,2065,high_variant,15_59,104.559957468705
900,2065,instant_replacement,15_59,105.077985844494
900,2065,low_variant,15_59,104.189439996789
900,2065,medium_variant,15_59,104.400215301749
900,2065,momentum,15_59,104.392773260203
900,2065,no_change,15_59,104.281268114444
900,2065,zero_migration,15_59,104.370113656641
900,2065,constant_fertility,15_64,104.424889419081
900,2065,constant_mortality,15_64,103.402317980351
900,2065,high_variant,15_64,104.283461952209
900,2065,instant_replacement,15_64,104.684261672306
900,2065,low_variant,15_64,103.844963161141
900,2065,medium_variant,15_64,104.091638194365
900,2065,momentum,15_64,103.856046562003
900,2065,no_change,15_64,103.853990625954
900,2065,zero_migration,15_64,104.055330274261
900,2065,medium_variant,16plus,99.7609269540411
900,2065,medium_variant,17plus,99.6746153512171
900,2065,medium_variant,18plus,99.5854853027962
900,2065,medium_variant,18_23,104.810348841896
900,2065,constant_fertility,20plus,100.04430558546
900,2065,constant_mortality,20plus,98.7288026170789
900,2065,high_variant,20plus,99.9728542494909
900,2065,instant_replacement,20plus,99.5759151050552
900,2065,low_variant,20plus,98.7149338663606
900,2065,medium_variant,20plus,99.3989983443165
900,2065,momentum,20plus,98.9691507989312
900,2065,no_change,20plus,99.4640003850039
900,2065,zero_migration,20plus,99.4265923363934
900,2065,constant_fertility,20_64,104.293174995596
900,2065,constant_mortality,20_64,103.233809853868
900,2065,high_variant,20_64,104.180065531634
900,2065,instant_replacement,20_64,104.567419921402
900,2065,low_variant,20_64,103.76479000554
900,2065,medium_variant,20_64,103.997945487434
900,2065,momentum,20_64,103.649614341911
900,2065,no_change,20_64,103.637002153268
900,2065,zero_migration,20_64,103.95576357336
900,2065,constant_fertility,20_69,103.826207876458
900,2065,constant_mortality,20_69,102.570887169853
900,2065,high_variant,20_69,103.723086685959
900,2065,instant_replacement,20_69,103.984112635452
900,2065,low_variant,20_69,103.210800113639
900,2065,medium_variant,20_69,103.495707633975
900,2065,momentum,20_69,102.924645382815
900,2065,no_change,20_69,103.018450892104
900,2065,zero_migration,20_69,103.448649946386
900,2065,medium_variant,21plus,99.3015131233961
900,2065,constant_fertility,25plus,99.3990721477125
900,2065,constant_mortality,25plus,98.1232806728564
900,2065,high_variant,25plus,99.4083024429941
900,2065,instant_replacement,25plus,99.0344185651923
900,2065,low_variant,25plus,98.2566179940129
900,2065,medium_variant,25plus,98.8792570702333
900,2065,momentum,25plus,98.32831951954
900,2065,no_change,25plus,98.7228007280638
900,2065,zero_migration,25plus,98.9086296323651
900,2065,constant_fertility,25_49,104.89654203775
900,2065,constant_mortality,25_49,104.317046036678
900,2065,high_variant,25_49,104.778107318335
900,2065,instant_replacement,25_49,105.578175452047
900,2065,low_variant,25_49,104.451593517837
900,2065,medium_variant,25_49,104.644552524045
900,2065,momentum,25_49,105.016150462431
900,2065,no_change,25_49,104.639253875856
900,2065,zero_migration,25_49,104.609082979254
900,2065,constant_fertility,25_64,104.133847186559
900,2065,constant_mortality,25_64,103.029899680088
900,2065,high_variant,25_64,104.065190401216
900,2065,instant_replacement,25_64,104.43126361987
900,2065,low_variant,25_64,103.669464695992
900,2065,medium_variant,25_64,103.890447355793
900,2065,momentum,25_64,103.406810863337
900,2065,no_change,25_64,103.367655810271
900,2065,zero_migration,25_64,103.842878705817
900,2065,constant_fertility,25_69,103.60676494542
900,2065,constant_mortality,25_69,102.303032069405
900,2065,high_variant,25_69,103.552008663972
900,2065,instant_replacement,25_69,103.793054277008
900,2065,low_variant,25_69,103.068201591598
900,2065,medium_variant,25_69,103.335703893923
900,2065,momentum,25_69,102.61565726288
900,2065,no_change,25_69,102.674879493653
900,2065,zero_migration,25_69,103.282992488252
900,2065,constant_fertility,50plus,93.9336633689755
900,2065,constant_mortality,50plus,92.2285092714635
900,2065,high_variant,50plus,93.9336627738601
900,2065,instant_replacement,50plus,93.9338570104982
900,2065,low_variant,50plus,93.9336617821352
900,2065,medium_variant,50plus,93.9336611773341
900,2065,momentum,50plus,92.308092651071
900,2065,no_change,50plus,92.228491188553
900,2065,zero_migration,50plus,94.0127633062456
900,2065,constant_fertility,60plus,89.6277197035902
900,2065,constant_mortality,60plus,87.1399607961863
900,2065,high_variant,60plus,89.6277195641005
900,2065,instant_replacement,60plus,89.6278194692183
900,2065,low_variant,60plus,89.6277198430799
900,2065,medium_variant,60plus,89.6277197035902
900,2065,momentum,60plus,87.2823326367185
900,2065,no_change,60plus,87.1399949286665
900,2065,zero_migration,60plus,89.764863856357
900,2065,constant_fertility,65plus,86.728573609065
900,2065,constant_mortality,65plus,83.679684754689
900,2065,high_variant,65plus,86.7285735239778
900,2065,instant_replacement,65plus,86.7286603554824
900,2065,low_variant,65plus,86.7285737792393
900,2065,medium_variant,65plus,86.728573609065
900,2065,momentum,65plus,83.8896908538959
900,2065,no_change,65plus,83.6797449324481
900,2065,zero_migration,65plus,86.9264064298668
900,2065,constant_fertility,70plus,83.2196877681318
900,2065,constant_mortality,70plus,79.4283651446699
900,2065,high_variant,70plus,83.2196876605206
900,2065,instant_replacement,70plus,83.2197623560106
900,2065,low_variant,70plus,83.219687875743
900,2065,medium_variant,70plus,83.2196877681318
900,2065,momentum,70plus,79.746306914548
900,2065,no_change,70plus,79.4284498950424
900,2065,zero_migration,70plus,83.5150095677984
900,2065,constant_fertility,75plus,78.7292655303911
900,2065,constant_mortality,75plus,74.0314133585049
900,2065,high_variant,75plus,78.7292653850623
900,2065,instant_replacement,75plus,78.7293239223127
900,2065,low_variant,75plus,78.7292656757199
900,2065,medium_variant,75plus,78.7292655303911
900,2065,momentum,75plus,74.4548222956327
900,2065,no_change,75plus,74.0315137560098
900,2065,zero_migration,75plus,79.1237921083104
900,2065,constant_fertility,80plus,73.0199841780524
900,2065,constant_mortality,80plus,67.6327083514343
900,2065,high_variant,80plus,73.0199839582572
900,2065,instant_replacement,80plus,73.0200333163355
900,2065,low_variant,80plus,73.0199841780524
900,2065,medium_variant,80plus,73.0199841780524
900,2065,momentum,80plus,68.0357584974759
900,2065,no_change,80plus,67.632806924928
900,2065,zero_migration,80plus,73.400517039532
900,2065,constant_fertility,85plus,66.5793695833132
900,2065,constant_mortality,85plus,60.7297558623264
900,2065,high_variant,85plus,66.5793692122161
900,2065,instant_replacement,85plus,66.579425531413
900,2065,low_variant,85plus,66.5793695833132
900,2065,medium_variant,85plus,66.5793695833132
