global,year,variant,age1yearinterval,population
900,2027,Medium_variant,70,53351.5190000002
900,2027,Medium_variant,71,51177.7009999999
900,2027,Medium_variant,72,48942.7080000003
900,2027,Medium_variant,73,46792.3139999999
900,2027,Medium_variant,74,44221.233
900,2027,Medium_variant,75,40964.744
900,2027,Medium_variant,76,37300.673
900,2027,Medium_variant,77,33777.6019999998
900,2027,Medium_variant,78,30293.195
900,2027,Medium_variant,79,27072.9250000002
900,2027,Medium_variant,80,24286.873
900,2027,Medium_variant,81,21831.8909999999
900,2027,Medium_variant,82,19415.853
900,2027,Medium_variant,83,17074.485
900,2027,Medium_variant,84,14993.7479999998
900,2027,Medium_variant,85,13229.8250000002
900,2027,Medium_variant,86,11713.7949999999
900,2027,Medium_variant,87,10322.9009999999
900,2027,Medium_variant,88,9084.65900000004
900,2027,Medium_variant,89,7898.34199999998
900,2027,Medium_variant,90,6702.27200000004
900,2027,Medium_variant,91,5541.66800000017
900,2027,Medium_variant,92,4513.57899999993
900,2027,Medium_variant,93,3588.4480000001
900,2027,Medium_variant,94,2805.76699999983
900,2027,Medium_variant,95,2192.16899999985
900,2027,Medium_variant,96,1714.38100000013
900,2027,Medium_variant,97,1112.25700000018
900,2027,Medium_variant,98,789.397999999854
900,2027,Medium_variant,99,550.637000000006
900,2027,Medium_variant,100plus,1038.354
900,2028,Medium_variant,0,135171.345
900,2028,Medium_variant,1,134600.405
900,2028,Medium_variant,2,134213.874
900,2028,Medium_variant,3,133973.734
900,2028,Medium_variant,4,133957.583
900,2028,Medium_variant,5,134001.261
900,2028,Medium_variant,6,134079.99
900,2028,Medium_variant,7,134168.801
900,2028,Medium_variant,8,134252.899
900,2028,Medium_variant,9,134317.443
900,2028,Medium_variant,10,134287.29
900,2028,Medium_variant,11,134117.487
900,2028,Medium_variant,12,133813.262
900,2028,Medium_variant,13,133456.889
900,2028,Medium_variant,14,133070.329
900,2028,Medium_variant,15,132394.429
900,2028,Medium_variant,16,131320.567
900,2028,Medium_variant,17,129974.525
900,2028,Medium_variant,18,128611.987
900,2028,Medium_variant,19,127207.416
900,2028,Medium_variant,20,125799.299
900,2028,Medium_variant,21,124440.902
900,2028,Medium_variant,22,123132.385
900,2028,Medium_variant,23,121848.725
900,2028,Medium_variant,24,120629.063
900,2028,Medium_variant,25,119470.329
900,2028,Medium_variant,26,118379.843
900,2028,Medium_variant,27,117400.058
900,2028,Medium_variant,28,116502.449
900,2028,Medium_variant,29,115616.625
900,2028,Medium_variant,30,115223.203
900,2028,Medium_variant,31,115534.557
900,2028,Medium_variant,32,116303.268
900,2028,Medium_variant,33,116980.103
900,2028,Medium_variant,34,117567.129
900,2028,Medium_variant,35,118224.226
900,2028,Medium_variant,36,118940.409
900,2028,Medium_variant,37,119573.366
900,2028,Medium_variant,38,120104.096
900,2028,Medium_variant,39,120671.5
900,2028,Medium_variant,40,120200.21
900,2028,Medium_variant,41,118195.771
900,2028,Medium_variant,42,115175.389
900,2028,Medium_variant,43,112203.245
900,2028,Medium_variant,44,109129.342
900,2028,Medium_variant,45,106164.821
900,2028,Medium_variant,46,103542.577
900,2028,Medium_variant,47,101194.649
900,2028,Medium_variant,48,98725.4860000001
900,2028,Medium_variant,49,96100.7189999999
900,2028,Medium_variant,50,94167.5460000001
900,2028,Medium_variant,51,93272.143
900,2028,Medium_variant,52,93026.117
900,2028,Medium_variant,53,92688.8869999998
900,2028,Medium_variant,54,92401.3870000001
900,2028,Medium_variant,55,91773.0229999999
900,2028,Medium_variant,56,90532.021
900,2028,Medium_variant,57,88849.591
900,2028,Medium_variant,58,87190.7059999999
900,2028,Medium_variant,59,85488.6050000003
900,2028,Medium_variant,60,83509.441
900,2028,Medium_variant,61,81191.4209999997
900,2028,Medium_variant,62,78612.2880000002
900,2028,Medium_variant,63,75948.3519999999
900,2028,Medium_variant,64,73208.804
900,2028,Medium_variant,65,70312.1140000001
900,2028,Medium_variant,66,67250.1249999999
900,2028,Medium_variant,67,64089.976
900,2028,Medium_variant,68,60862.5190000002
900,2028,Medium_variant,69,57508.034
900,2028,Medium_variant,70,54456.5469999998
900,2028,Medium_variant,71,51908.2210000002
900,2028,Medium_variant,72,49655.228
900,2028,Medium_variant,73,47348.5399999997
900,2028,Medium_variant,74,45128.6800000002
900,2028,Medium_variant,75,42514.8289999999
900,2028,Medium_variant,76,39255.3029999999
900,2028,Medium_variant,77,35616.1160000001
900,2028,Medium_variant,78,32120.697
900,2028,Medium_variant,79,28671.0140000002
900,2028,Medium_variant,80,25489.5169999999
900,2028,Medium_variant,81,22741.9570000001
900,2028,Medium_variant,82,20327.127
900,2028,Medium_variant,83,17959.917
900,2028,Medium_variant,84,15675.7729999999
900,2028,Medium_variant,85,13651.388
900,2028,Medium_variant,86,11939.3320000001
900,2028,Medium_variant,87,10474.5869999999
900,2028,Medium_variant,88,9139.21700000011
900,2028,Medium_variant,89,7956.51199999979
900,2028,Medium_variant,90,6843.22100000018
900,2028,Medium_variant,91,5745.74600000024
900,2028,Medium_variant,92,4699.44499999975
900,2028,Medium_variant,93,3782.72599999997
900,2028,Medium_variant,94,2969.57400000015
900,2028,Medium_variant,95,2288.8959999998
900,2028,Medium_variant,96,1760.32800000011
900,2028,Medium_variant,97,1354.50399999998
900,2028,Medium_variant,98,818.860999999989
900,2028,Medium_variant,99,575.524999999973
900,2028,Medium_variant,100plus,1106.088
900,2029,Medium_variant,0,135419.371
900,2029,Medium_variant,1,134698.761
900,2029,Medium_variant,2,134190.064
900,2029,Medium_variant,3,133862.82
900,2029,Medium_variant,4,133722.245
900,2029,Medium_variant,5,133713.994
900,2029,Medium_variant,6,133774.61
900,2029,Medium_variant,7,133876.827
900,2029,Medium_variant,8,133993.205
900,2029,Medium_variant,9,134109.895
900,2029,Medium_variant,10,134212.828
900,2029,Medium_variant,11,134207.758
900,2029,Medium_variant,12,134040.575
900,2029,Medium_variant,13,133724.011
900,2029,Medium_variant,14,133357.859
900,2029,Medium_variant,15,132961.44
900,2029,Medium_variant,16,132273.789
900,2029,Medium_variant,17,131187.512
900,2029,Medium_variant,18,129828.785
900,2029,Medium_variant,19,128452.094
900,2029,Medium_variant,20,127031.449
900,2029,Medium_variant,21,125612.661
900,2029,Medium_variant,22,124252.294
900,2029,Medium_variant,23,122947.371
900,2029,Medium_variant,24,121666.235
900,2029,Medium_variant,25,120448.991
900,2029,Medium_variant,26,119291.863
900,2029,Medium_variant,27,118201.024
900,2029,Medium_variant,28,117219.238
900,2029,Medium_variant,29,116319.856
900,2029,Medium_variant,30,115432.392
900,2029,Medium_variant,31,115034.16
900,2029,Medium_variant,32,115335.985
900,2029,Medium_variant,33,116092.031
900,2029,Medium_variant,34,116755.982
900,2029,Medium_variant,35,117329.437
900,2029,Medium_variant,36,117973.223
900,2029,Medium_variant,37,118677.218
900,2029,Medium_variant,38,119298.603
900,2029,Medium_variant,39,119816.923
900,2029,Medium_variant,40,120370.916
900,2029,Medium_variant,41,119887.668
900,2029,Medium_variant,42,117873.585
900,2029,Medium_variant,43,114844.773
900,2029,Medium_variant,44,111863.017
900,2029,Medium_variant,45,108778.528
900,2029,Medium_variant,46,105802.054
900,2029,Medium_variant,47,103166.001
900,2029,Medium_variant,48,100802.31
900,2029,Medium_variant,49,98315.8570000001
900,2029,Medium_variant,50,95672.1260000001
900,2029,Medium_variant,51,93716.9589999998
900,2029,Medium_variant,52,92795.8830000001
900,2029,Medium_variant,53,92520.8760000001
900,2029,Medium_variant,54,92152.4539999999
900,2029,Medium_variant,55,91831.5390000002
900,2029,Medium_variant,56,91166.3959999999
900,2029,Medium_variant,57,89885.0020000002
900,2029,Medium_variant,58,88158.9319999998
900,2029,Medium_variant,59,86454.5609999999
900,2029,Medium_variant,60,84705.53
900,2029,Medium_variant,61,82675.565
900,2029,Medium_variant,62,80302.0409999998
900,2029,Medium_variant,63,77664.1590000003
900,2029,Medium_variant,64,74940.5409999999
900,2029,Medium_variant,65,72139.518
900,2029,Medium_variant,66,69184.0129999999
900,2029,Medium_variant,67,66068.077
900,2029,Medium_variant,68,62856.9720000001
900,2029,Medium_variant,69,59580.3700000001
900,2029,Medium_variant,70,56182.5799999998
900,2029,Medium_variant,71,53077.304
900,2029,Medium_variant,72,50457.72
900,2029,Medium_variant,73,48125.8649999999
900,2029,Medium_variant,74,45747.7870000003
900,2029,Medium_variant,75,43458.7879999998
900,2029,Medium_variant,76,40802.5190000002
900,2029,Medium_variant,77,37540.3179999999
900,2029,Medium_variant,78,33926.5339999999
900,2029,Medium_variant,79,30459.2110000001
900,2029,Medium_variant,80,27044.696
900,2029,Medium_variant,81,23902.373
900,2029,Medium_variant,82,21193.721
900,2029,Medium_variant,83,18819.3510000001
900,2029,Medium_variant,84,16501.3369999998
900,2029,Medium_variant,85,14274.8180000001
900,2029,Medium_variant,86,12307.0480000001
900,2029,Medium_variant,87,10647.1239999998
900,2029,Medium_variant,88,9233.88800000007
900,2029,Medium_variant,89,7954.22600000011
900,2029,Medium_variant,90,6827.24499999999
900,2029,Medium_variant,91,5787.12499999985
900,2029,Medium_variant,92,4788.43900000009
900,2029,Medium_variant,93,3856.59500000013
900,2029,Medium_variant,94,3051.3639999999
900,2029,Medium_variant,95,2350.31700000007
900,2029,Medium_variant,96,1771.75699999993
900,2029,Medium_variant,97,1328.28000000022
900,2029,Medium_variant,98,994.462999999887
900,2029,Medium_variant,99,603.20299999984
900,2029,Medium_variant,100plus,1174.839
900,2030,Medium_variant,0,135674.488
900,2030,Medium_variant,1,134837.266
900,2030,Medium_variant,2,134227.037
900,2030,Medium_variant,3,133813.963
900,2030,Medium_variant,4,133568.263
900,2030,Medium_variant,5,133460.081
900,2030,Medium_variant,6,133459.662
900,2030,Medium_variant,7,133537.111
900,2030,Medium_variant,8,133662.71
900,2030,Medium_variant,9,133806.557
900,2030,Medium_variant,10,133955.644
900,2030,Medium_variant,11,134096.846
900,2030,Medium_variant,12,134116.713
900,2030,Medium_variant,13,133951.995
900,2030,Medium_variant,14,133623.026
900,2030,Medium_variant,15,133246.967
900,2030,Medium_variant,16,132840.548
900,2030,Medium_variant,17,132141.143
900,2030,Medium_variant,18,131042.53
900,2030,Medium_variant,19,129671.325
900,2030,Medium_variant,20,128280.615
900,2030,Medium_variant,21,126844.084
900,2030,Medium_variant,22,125414.753
900,2030,Medium_variant,23,124052.491
900,2030,Medium_variant,24,122751.19
900,2030,Medium_variant,25,121472.582
900,2030,Medium_variant,26,120257.772
900,2030,Medium_variant,27,119102.264
900,2030,Medium_variant,28,118011.085
900,2030,Medium_variant,29,117027.31
900,2030,Medium_variant,30,116126.115
900,2030,Medium_variant,31,115237.04
900,2030,Medium_variant,32,114833.897
900,2030,Medium_variant,33,115126.06
900,2030,Medium_variant,34,115869.216
900,2030,Medium_variant,35,116520.102
900,2030,Medium_variant,36,117079.811
900,2030,Medium_variant,37,117710.106
900,2030,Medium_variant,38,118401.69
900,2030,Medium_variant,39,119011.392
900,2030,Medium_variant,40,119517.131
900,2030,Medium_variant,41,120057.572
900,2030,Medium_variant,42,119562.315
900,2030,Medium_variant,43,117538.719
900,2030,Medium_variant,44,114501.657
900,2030,Medium_variant,45,111510.52
900,2030,Medium_variant,46,108415.665
900,2030,Medium_variant,47,105427.474
900,2030,Medium_variant,48,102777.852
900,2030,Medium_variant,49,100398.627
900,2030,Medium_variant,50,97895.1339999998
900,2030,Medium_variant,51,95232.7139999999
900,2030,Medium_variant,52,93255.752
900,2030,Medium_variant,53,92309.0859999999
900,2030,Medium_variant,54,92005.085
900,2030,Medium_variant,55,91605.528
900,2030,Medium_variant,56,91251.1630000001
900,2030,Medium_variant,57,90549.3479999999
900,2030,Medium_variant,58,89227.6930000002
900,2030,Medium_variant,59,87458.1759999999
900,2030,Medium_variant,60,85708.505
900,2030,Medium_variant,61,83912.7770000002
900,2030,Medium_variant,62,81832.2469999999
900,2030,Medium_variant,63,79403.4110000001
900,2030,Medium_variant,64,76707.0939999999
900,2030,Medium_variant,65,73924.0250000001
900,2030,Medium_variant,66,71061.8119999999
900,2030,Medium_variant,67,68047.7870000001
900,2030,Medium_variant,68,64878.2899999999
900,2030,Medium_variant,69,61616.5980000001
900,2030,Medium_variant,70,58291.2749999997
900,2030,Medium_variant,71,54850.5700000004
900,2030,Medium_variant,72,51691.8809999996
900,2030,Medium_variant,73,49001.4150000004
900,2030,Medium_variant,74,46591.03
900,2030,Medium_variant,75,44141.8989999999
900,2030,Medium_variant,76,41784.0680000002
900,2030,Medium_variant,77,39085.7469999997
900,2030,Medium_variant,78,35821.297
900,2030,Medium_variant,79,32233.2660000003
900,2030,Medium_variant,80,28794.4259999998
900,2030,Medium_variant,81,25415.468
900,2030,Medium_variant,82,22312.708
900,2030,Medium_variant,83,19643.2540000001
900,2030,Medium_variant,84,17309.705
900,2030,Medium_variant,85,15041.183
900,2030,Medium_variant,86,12872.5310000001
900,2030,Medium_variant,87,10961.65
900,2030,Medium_variant,88,9354.05099999992
900,2030,Medium_variant,89,7992.5
900,2030,Medium_variant,90,6768.70799999995
900,2030,Medium_variant,91,5697.56200000025
900,2030,Medium_variant,92,4730.75799999988
900,2030,Medium_variant,93,3830.94399999995
900,2030,Medium_variant,94,3013.637
900,2030,Medium_variant,95,2319.94700000003
900,2030,Medium_variant,96,1731.08799999995
900,2030,Medium_variant,97,1254.64999999999
900,2030,Medium_variant,98,896.274000000187
900,2030,Medium_variant,99,634.501999999822
900,2030,Medium_variant,100plus,1244.851
900,2031,Medium_variant,0,135977.95
900,2031,Medium_variant,1,135349.231
900,2031,Medium_variant,2,134615.906
900,2031,Medium_variant,3,134081.433
900,2031,Medium_variant,4,133719.808
900,2031,Medium_variant,5,133505.113
900,2031,Medium_variant,6,133408.173
900,2031,Medium_variant,7,133399.935
900,2031,Medium_variant,8,133470.113
900,2031,Medium_variant,9,133599.157
900,2031,Medium_variant,10,133751.543
900,2031,Medium_variant,11,133899.211
900,2031,Medium_variant,12,134032.939
900,2031,Medium_variant,13,134042.971
900,2031,Medium_variant,14,133866.742
900,2031,Medium_variant,15,133525.357
900,2031,Medium_variant,16,133135.605
900,2031,Medium_variant,17,132713.791
900,2031,Medium_variant,18,132003.768
900,2031,Medium_variant,19,130902.36
900,2031,Medium_variant,20,129533.43
900,2031,Medium_variant,21,128144.02
900,2031,Medium_variant,22,126708.756
900,2031,Medium_variant,23,125280.28
900,2031,Medium_variant,24,123917.625
900,2031,Medium_variant,25,122614.829
900,2031,Medium_variant,26,121334.899
900,2031,Medium_variant,27,120118.815
900,2031,Medium_variant,28,118959.858
900,2031,Medium_variant,29,117862.097
900,2031,Medium_variant,30,116869.449
900,2031,Medium_variant,31,115958.908
900,2031,Medium_variant,32,115059.547
900,2031,Medium_variant,33,114645.834
900,2031,Medium_variant,34,114927.537
900,2031,Medium_variant,35,115659.998
900,2031,Medium_variant,36,116299.172
900,2031,Medium_variant,37,116846.322
900,2031,Medium_variant,38,117463.217
900,2031,Medium_variant,39,118140.465
900,2031,Medium_variant,40,118734.981
900,2031,Medium_variant,41,119224.665
900,2031,Medium_variant,42,119748.062
900,2031,Medium_variant,43,119235.24
900,2031,Medium_variant,44,117193.758
900,2031,Medium_variant,45,114138.158
900,2031,Medium_variant,46,111126.768
900,2031,Medium_variant,47,108009.417
900,2031,Medium_variant,48,104999.057
900,2031,Medium_variant,49,102328.558
900,2031,Medium_variant,50,99928.0929999997
900,2031,Medium_variant,51,97400.5680000002
900,2031,Medium_variant,52,94712.0319999999
900,2031,Medium_variant,53,92702.7619999999
900,2031,Medium_variant,54,91715.4020000001
900,2031,Medium_variant,55,91364.03
900,2031,Medium_variant,56,90915.0700000001
900,2031,Medium_variant,57,90508.9439999999
900,2031,Medium_variant,58,89750.6280000001
900,2031,Medium_variant,59,88367.194
900,2031,Medium_variant,60,86531.9009999997
900,2031,Medium_variant,61,84715.0160000002
900,2031,Medium_variant,62,82851.164
900,2031,Medium_variant,63,80700.2899999999
900,2031,Medium_variant,64,78198.8640000002
900,2031,Medium_variant,65,75429.1439999999
900,2031,Medium_variant,66,72573.2359999999
900,2031,Medium_variant,67,69638.5330000003
900,2031,Medium_variant,68,66557.0319999999
900,2031,Medium_variant,69,63327.671
900,2031,Medium_variant,70,60011.9779999999
900,2031,Medium_variant,71,56637.585
900,2031,Medium_variant,72,53156.9170000002
900,2031,Medium_variant,73,49951.6389999999
900,2031,Medium_variant,74,47201.401
900,2031,Medium_variant,75,44727.9240000001
900,2031,Medium_variant,76,42226.4839999999
900,2031,Medium_variant,77,39821.4459999999
900,2031,Medium_variant,78,37109.3520000001
900,2031,Medium_variant,79,33879.1779999999
900,2031,Medium_variant,80,30359.7690000001
900,2031,Medium_variant,81,26993.9419999998
900,2031,Medium_variant,82,23696.4340000001
900,2031,Medium_variant,83,20682.943
900,2031,Medium_variant,84,18106.627
900,2031,Medium_variant,85,15870.0200000001
900,2031,Medium_variant,86,13705.5369999998
900,2031,Medium_variant,87,11646.5530000001
900,2031,Medium_variant,88,9843.91300000006
900,2031,Medium_variant,89,8339.66799999993
900,2031,Medium_variant,90,7077.77100000006
900,2031,Medium_variant,91,5953.58300000002
900,2031,Medium_variant,92,4979.59699999988
900,2031,Medium_variant,93,4108.45599999999
900,2031,Medium_variant,94,3303.21100000006
900,2031,Medium_variant,95,2577.24499999995
900,2031,Medium_variant,96,1800.26900000003
900,2031,Medium_variant,97,1320.09300000003
900,2031,Medium_variant,98,949.889999999896
900,2031,Medium_variant,99,671.923999999979
900,2031,Medium_variant,100plus,1316.121
900,2032,Medium_variant,0,136283.52
900,2032,Medium_variant,1,135336.696
900,2032,Medium_variant,2,135016.008
900,2032,Medium_variant,3,134386.395
900,2032,Medium_variant,4,133927.48
900,2032,Medium_variant,5,133617.087
900,2032,Medium_variant,6,133433.159
900,2032,Medium_variant,7,133347.239
900,2032,Medium_variant,8,133330.952
900,2032,Medium_variant,9,133393.629
900,2032,Medium_variant,10,133525.875
900,2032,Medium_variant,11,133686.61
900,2032,Medium_variant,12,133832.64
900,2032,Medium_variant,13,133958.684
900,2032,Medium_variant,14,133958.712
900,2032,Medium_variant,15,133770.775
900,2032,Medium_variant,16,133416.794
900,2032,Medium_variant,17,133013.214
900,2032,Medium_variant,18,132575.839
900,2032,Medium_variant,19,131855.09
900,2032,Medium_variant,20,130750.843
900,2032,Medium_variant,21,129384.194
900,2032,Medium_variant,22,127996.078
900,2032,Medium_variant,23,126562.087
900,2032,Medium_variant,24,125134.481
900,2032,Medium_variant,25,123771.365
900,2032,Medium_variant,26,122467.055
900,2032,Medium_variant,27,121185.749
900,2032,Medium_variant,28,119968.331
900,2032,Medium_variant,29,118805.84
900,2032,Medium_variant,30,117701.425
900,2032,Medium_variant,31,116699.833
900,2032,Medium_variant,32,115779.797
900,2032,Medium_variant,33,114870.099
900,2032,Medium_variant,34,114445.611
900,2032,Medium_variant,35,114716.609
900,2032,Medium_variant,36,115438.11
900,2032,Medium_variant,37,116065.307
900,2032,Medium_variant,38,116599.608
900,2032,Medium_variant,39,117202.825
900,2032,Medium_variant,40,117865.516
900,2032,Medium_variant,41,118444.581
900,2032,Medium_variant,42,118917.993
900,2032,Medium_variant,43,119424.179
900,2032,Medium_variant,44,118893.688
900,2032,Medium_variant,45,116834.321
900,2032,Medium_variant,46,113760.331
900,2032,Medium_variant,47,110728.837
900,2032,Medium_variant,48,107589.104
900,2032,Medium_variant,49,104556.817
900,2032,Medium_variant,50,101865.643
900,2032,Medium_variant,51,99444.1439999997
900,2032,Medium_variant,52,96892.8210000001
900,2032,Medium_variant,53,94178.4649999999
900,2032,Medium_variant,54,92137.06
900,2032,Medium_variant,55,91109.0219999999
900,2032,Medium_variant,56,90710.2740000001
900,2032,Medium_variant,57,90211.866
900,2032,Medium_variant,58,89753.9479999999
900,2032,Medium_variant,59,88939.1490000001
900,2032,Medium_variant,60,87494.036
900,2032,Medium_variant,61,85593.1
900,2032,Medium_variant,62,83709.157
900,2032,Medium_variant,63,81777.346
900,2032,Medium_variant,64,79556.276
900,2032,Medium_variant,65,76982.4399999999
900,2032,Medium_variant,66,74139.4340000001
900,2032,Medium_variant,67,71210.901
900,2032,Medium_variant,68,68203.8500000002
900,2032,Medium_variant,69,65055.1479999998
900,2032,Medium_variant,70,61766.2490000003
900,2032,Medium_variant,71,58396.961
900,2032,Medium_variant,72,54973.8989999996
900,2032,Medium_variant,73,51453.677
900,2032,Medium_variant,74,48202.2380000002
900,2032,Medium_variant,75,45392.57
900,2032,Medium_variant,76,42856.346
900,2032,Medium_variant,77,40302.9349999999
900,2032,Medium_variant,78,37851.048
900,2032,Medium_variant,79,35125.57
900,2032,Medium_variant,80,31930.12
900,2032,Medium_variant,81,28479.8230000001
900,2032,Medium_variant,82,25187.455
900,2032,Medium_variant,83,21971.867
900,2032,Medium_variant,84,19048.132
900,2032,Medium_variant,85,16565.4119999999
900,2032,Medium_variant,86,14426.2270000001
900,2032,Medium_variant,87,12366.2389999999
900,2032,Medium_variant,88,10417.3630000002
900,2032,Medium_variant,89,8723.364
900,2032,Medium_variant,90,7322.81300000005
900,2032,Medium_variant,91,6160.86799999982
900,2032,Medium_variant,92,5136.56600000003
900,2032,Medium_variant,93,4260.00000000016
900,2032,Medium_variant,94,3484.74599999995
900,2032,Medium_variant,95,2774.32300000005
900,2032,Medium_variant,96,2139.93899999985
900,2032,Medium_variant,97,1394.99399999997
900,2032,Medium_variant,98,1012.23899999995
900,2032,Medium_variant,99,712.957000000087
900,2032,Medium_variant,100plus,1388.623
900,2033,Medium_variant,0,136589.236
900,2033,Medium_variant,1,135640.365
900,2033,Medium_variant,2,134883.835
900,2033,Medium_variant,3,134672.602
900,2033,Medium_variant,4,134146.618
900,2033,Medium_variant,5,133763.097
900,2033,Medium_variant,6,133503.809
900,2033,Medium_variant,7,133350.466
900,2033,Medium_variant,8,133275.384
900,2033,Medium_variant,9,133250.87
900,2033,Medium_variant,10,133305.864
900,2033,Medium_variant,11,133441.126
900,2033,Medium_variant,12,133609.995
900,2033,Medium_variant,13,133754.226
900,2033,Medium_variant,14,133872.398
900,2033,Medium_variant,15,133862.251
900,2033,Medium_variant,16,133662.46
900,2033,Medium_variant,17,133295.759
900,2033,Medium_variant,18,132878.181
900,2033,Medium_variant,19,132425.129
900,2033,Medium_variant,20,131693.566
900,2033,Medium_variant,21,130586.516
900,2033,Medium_variant,22,129222.175
900,2033,Medium_variant,23,127835.41
900,2033,Medium_variant,24,126402.764
900,2033,Medium_variant,25,124976.06
900,2033,Medium_variant,26,123612.515
900,2033,Medium_variant,27,122306.68
900,2033,Medium_variant,28,121023.971
900,2033,Medium_variant,29,119805.204
900,2033,Medium_variant,30,118639.166
900,2033,Medium_variant,31,117528.048
900,2033,Medium_variant,32,116517.469
900,2033,Medium_variant,33,115587.897
900,2033,Medium_variant,34,114667.77
900,2033,Medium_variant,35,114232.443
900,2033,Medium_variant,36,114492.482
900,2033,Medium_variant,37,115202.709
900,2033,Medium_variant,38,115817.66
900,2033,Medium_variant,39,116338.879
900,2033,Medium_variant,40,116928.149
900,2033,Medium_variant,41,117576.053
900,2033,Medium_variant,42,118139.468
900,2033,Medium_variant,43,118596.409
900,2033,Medium_variant,44,119085.18
900,2033,Medium_variant,45,118536.934
900,2033,Medium_variant,46,116459.844
900,2033,Medium_variant,47,113367.703
900,2033,Medium_variant,48,110316.352
900,2033,Medium_variant,49,107154.536
900,2033,Medium_variant,50,104100.524
900,2033,Medium_variant,51,101388.956
900,2033,Medium_variant,52,98946.6899999999
900,2033,Medium_variant,53,96371.8260000001
900,2033,Medium_variant,54,93631.9039999997
900,2033,Medium_variant,55,91558.5810000001
900,2033,Medium_variant,56,90489.8790000001
900,2033,Medium_variant,57,90043.686
900,2033,Medium_variant,58,89495.768
900,2033,Medium_variant,59,88986.035
900,2033,Medium_variant,60,88114.749
900,2033,Medium_variant,61,86608.0619999998
900,2033,Medium_variant,62,84641.6849999999
900,2033,Medium_variant,63,82690.8800000002
900,2033,Medium_variant,64,80691.287
900,2033,Medium_variant,65,78400.2970000001
900,2033,Medium_variant,66,75754.2620000001
900,2033,Medium_variant,67,72838.2970000001
900,2033,Medium_variant,68,69837.4299999998
900,2033,Medium_variant,69,66758.369
900,2033,Medium_variant,70,63542.841
900,2033,Medium_variant,71,60194.8130000001
900,2033,Medium_variant,72,56772.353
900,2033,Medium_variant,73,53301.14
900,2033,Medium_variant,74,49741.8259999999
900,2033,Medium_variant,75,46444.6740000002
900,2033,Medium_variant,76,43575.9719999999
900,2033,Medium_variant,77,40977.3389999999
900,2033,Medium_variant,78,38372.3470000001
900,2033,Medium_variant,79,35873.9549999999
900,2033,Medium_variant,80,33135.513
900,2033,Medium_variant,81,29975.2420000001
900,2033,Medium_variant,82,26594.5459999998
900,2033,Medium_variant,83,23376.1290000003
900,2033,Medium_variant,84,20242.9599999998
900,2033,Medium_variant,85,17409.3909999999
900,2033,Medium_variant,86,15020.7080000001
900,2033,Medium_variant,87,12979.3559999999
900,2033,Medium_variant,88,11024.2490000002
900,2033,Medium_variant,89,9185.86000000009
900,2033,Medium_variant,90,7600.85099999985
900,2033,Medium_variant,91,6304.28299999992
900,2033,Medium_variant,92,5242.52400000019
900,2033,Medium_variant,93,4318.31599999986
900,2033,Medium_variant,94,3539.36599999989
900,2033,Medium_variant,95,2860.19299999998
900,2033,Medium_variant,96,2244.7320000003
900,2033,Medium_variant,97,1702.07699999989
900,2033,Medium_variant,98,1077.53999999996
900,2033,Medium_variant,99,755.561999999985
900,2033,Medium_variant,100plus,1462.779
900,2034,Medium_variant,0,136895.879
900,2034,Medium_variant,1,135963.617
900,2034,Medium_variant,2,135196.766
900,2034,Medium_variant,3,134580.589
900,2034,Medium_variant,4,134316.923
900,2034,Medium_variant,5,133894.456
900,2034,Medium_variant,6,133586.238
900,2034,Medium_variant,7,133377.937
900,2034,Medium_variant,8,133255.067
900,2034,Medium_variant,9,133190.67
900,2034,Medium_variant,10,133157.787
900,2034,Medium_variant,11,133204.935
900,2034,Medium_variant,12,133343.047
900,2034,Medium_variant,13,133519.873
900,2034,Medium_variant,14,133662.116
900,2034,Medium_variant,15,133772.269
900,2034,Medium_variant,16,133751.759
900,2034,Medium_variant,17,133540.028
900,2034,Medium_variant,18,133160.475
900,2034,Medium_variant,19,132728.84
900,2034,Medium_variant,20,132260.019
900,2034,Medium_variant,21,131517.623
900,2034,Medium_variant,22,130407.714
900,2034,Medium_variant,23,129045.737
900,2034,Medium_variant,24,127660.355
900,2034,Medium_variant,25,126229.064
900,2034,Medium_variant,26,124803.286
900,2034,Medium_variant,27,123439.367
900,2034,Medium_variant,28,122132.007
900,2034,Medium_variant,29,120847.904
900,2034,Medium_variant,30,119627.799
900,2034,Medium_variant,31,118458.21
900,2034,Medium_variant,32,117340.392
900,2034,Medium_variant,33,116320.806
900,2034,Medium_variant,34,115381.693
900,2034,Medium_variant,35,114451.143
900,2034,Medium_variant,36,114004.801
900,2034,Medium_variant,37,114253.716
900,2034,Medium_variant,38,114952.342
900,2034,Medium_variant,39,115554.754
900,2034,Medium_variant,40,116062.588
900,2034,Medium_variant,41,116637.676
900,2034,Medium_variant,42,117270.495
900,2034,Medium_variant,43,117818.069
900,2034,Medium_variant,44,118258.357
900,2034,Medium_variant,45,118729.483
900,2034,Medium_variant,46,118163.488
900,2034,Medium_variant,47,116068.901
900,2034,Medium_variant,48,112959.024
900,2034,Medium_variant,49,109888.198
900,2034,Medium_variant,50,106704.731
900,2034,Medium_variant,51,103629.405
900,2034,Medium_variant,52,100897.738
900,2034,Medium_variant,53,98434.9480000001
900,2034,Medium_variant,54,95836.8249999998
900,2034,Medium_variant,55,93071.654
900,2034,Medium_variant,56,90966.5420000001
900,2034,Medium_variant,57,89857.1930000002
